start,end,2mo,9mo,18mo,gene_start,gene_end,gene_name,distance
109743145,109743156,0.46,0.53,0.78,109741158,109745237,Gm24321,1987
109743145,109743156,0.46,0.53,0.78,109741289,109745368,Mir412,1856
109743145,109743156,0.46,0.53,0.78,109741418,109745496,Mir369,1727
109743145,109743156,0.46,0.53,0.78,109741715,109745795,Mir410,1430
109743145,109743156,0.46,0.53,0.78,109727764,109751460,Mirg,8315
109746359,109746362,0.28,0.2,0.59,109745878,109749960,Mir3072,481
109746359,109746362,0.28,0.2,0.59,109727764,109751460,Mirg,5101
109747983,109748013,0.49,0.28,0.71,109745878,109749960,Mir3072,1977
109747983,109748013,0.49,0.28,0.71,109727764,109751460,Mirg,3477
109751441,109751506,0.28,0.34,0.58,109727764,109751460,Mirg,19
110556027,110556043,0.22,0.13,0.02,110483739,110585061,Ppp2r5c,29034
110636501,110636520,0.53,0.6,0.2,110599452,110668945,Dync1h1,32444
110661785,110661855,0.63,0.58,0.32,110599452,110668945,Dync1h1,7160
110932919,110933081,0.22,0.37,0.12,110887264,110974394,Tecpr2,41475
110947080,110947193,0.72,0.76,0.98,110887264,110974394,Tecpr2,27314
111086119,111086142,0.42,0.43,0.13,111037351,111117901,Rcor1,31782
111193378,111193388,0.02,0.28,0.11,111164370,111269153,Traf3,29008
111245591,111245609,0.82,0.67,0.97,111164370,111269153,Traf3,23562
111271041,111271062,0.39,0.41,0.13,111269111,111278426,Amn,1930
111271071,111271083,0.37,0.3,0.14,111269111,111278426,Amn,1960
111274347,111274360,0.01,0.09,0.23,111269111,111278426,Amn,4079
111284899,111284922,0.26,0.62,0.28,111282762,111295988,A230087F16Rik,2137
111323204,111323209,0.13,0.1,0.33,111290972,111379718,Cdc42bpb,32232
111333435,111333449,0.15,0.23,0.02,111290972,111379718,Cdc42bpb,42463
111338229,111338236,0.51,0.64,0.83,111290972,111379718,Cdc42bpb,41489
111350545,111350640,0.64,0.68,0.36,111290972,111379718,Cdc42bpb,29173
111431449,111431540,0.68,0.88,0.6,111415430,111433182,Exoc3l4,1733
111431449,111431540,0.68,0.88,0.6,111424874,111432946,Gm10425,1497
111442199,111442278,0.1,0.07,0.28,111440469,111457018,Tnfaip2,1730
111442842,111442865,0.12,0.33,0.3,111440469,111457018,Tnfaip2,2373
111599781,111600103,0.77,0.89,0.65,111572510,111658227,Mark3,27271
111669282,111669285,0.31,0.61,0.13,111667355,111674338,Ckb,1927
111711044,111711116,0.06,0.33,0.05,111707488,111715257,Bag5,3556
111717855,111717860,0.57,0.85,0.81,111711261,111756980,Apopt1,6594
111776027,111776358,0.92,0.98,0.74,111756849,111809844,Klc1,19178
112121767,112121781,0.36,0.14,0.11,112104683,112129573,Aspg,7806
112150080,112150192,0.42,0.42,0.21,112144208,112183747,Kif26a,5872
112168382,112168490,0.78,0.67,0.53,112144208,112183747,Kif26a,15365
112173921,112173974,0.77,0.63,0.47,112144208,112183747,Kif26a,9826
112174114,112174294,0.51,0.43,0.15,112144208,112183747,Kif26a,9633
112651899,112652072,0.33,0.15,0.11,112651821,112676884,Akt1,78
112852978,112852988,0.78,0.94,0.65,112848876,112862916,Gpr132,4102
112938093,112938098,0.33,0.37,0.07,112932733,112944118,Nudt14,5360
113025362,113025400,0.7,0.71,0.92,113012508,113076401,Pacs2,12854
113066767,113066845,0.73,0.59,0.34,113012508,113076401,Pacs2,9634
113068916,113068940,0.68,0.45,0.35,113012508,113076401,Pacs2,7485
113137923,113137930,0.24,0.27,0.51,113096278,113139206,Mta1,1283
113381466,113381479,0.92,0.82,0.6,113379011,113383561,RP24-374C7.1,2095
113473481,113473599,0.49,0.74,0.57,113472875,113476903,Ighd6-2,606
113473481,113473599,0.49,0.74,0.57,113473112,113477121,RP23-270B12.27,369
113473481,113473599,0.49,0.74,0.57,113473400,113477416,Ighd2-3,81
113482279,113482783,0.67,0.84,0.55,113480170,113484192,Ighd1-1,1913
113734888,113735144,0.76,0.96,0.77,113734111,113738630,Ighv5-9-1,777
114067113,114067118,0.7,0.84,0.45,114066828,114071281,Ighv16-1,285
114359797,114360194,0.74,0.61,0.5,114355759,114360218,Ighv13-1,421
115053252,115053315,0.87,0.71,1.0,115053223,115057656,Ighv1-49,29
116065234,116065351,0.32,0.36,0.06,116045724,116065360,Zfp386,126
116709613,116709656,0.73,0.58,0.4,116483720,117278849,Ptprn2,225893
116711377,116711386,0.78,0.61,0.97,116483720,117278849,Ptprn2,227657
117151362,117151365,0.2,0.66,0.31,117142530,117153651,Gm10421,2289
117151362,117151365,0.2,0.66,0.31,116483720,117278849,Ptprn2,127487
117159879,117159887,0.56,0.52,0.25,116483720,117278849,Ptprn2,118970
117178130,117178137,0.2,0.32,0.6,116483720,117278849,Ptprn2,100719
117186908,117186988,0.71,0.88,0.64,116483720,117278849,Ptprn2,91941
117206422,117206442,0.58,0.84,0.48,116483720,117278849,Ptprn2,72427
117231400,117231418,0.65,0.69,0.38,116483720,117278849,Ptprn2,47449
117280001,117280010,0.77,0.89,1.0,117232521,117339022,Gm5441,47480
117518403,117518410,0.94,1.0,0.79,117514479,117758978,Rapgef5,3924
117549871,117549903,0.29,0.25,0.04,117514479,117758978,Rapgef5,35392
117583236,117583439,0.67,0.83,0.45,117514479,117758978,Rapgef5,68757
117975053,117975081,0.81,0.62,0.96,117875982,118201043,Dnah11,99071
118112949,118112966,0.65,0.61,0.24,117875982,118201043,Dnah11,88094
118194660,118194778,0.86,0.8,0.43,117875982,118201043,Dnah11,6383
118276779,118277088,0.97,0.85,0.68,118232933,118303440,Sp4,26661
119211704,119211952,0.91,0.98,0.72,119156022,119240802,Itgb8,29098
119265763,119265768,0.31,0.57,0.7,119258934,119266272,Gm6768,509
3361523,3361570,0.36,0.43,0.57,3359029,3363533,Gm16505,2010
3478828,3478860,0.01,0.08,0.26,3476230,3503393,2810429I04Rik,2598
6633679,6633688,0.32,0.22,0.07,6577768,6650777,Pfkp,17098
6636182,6636315,0.66,0.67,0.42,6577768,6650777,Pfkp,14595
8693160,8693175,0.0,0.17,0.26,8200866,8770747,Adarb2,77587
8712881,8712972,0.99,0.95,0.74,8200866,8770747,Adarb2,57866
9548436,9548442,0.88,1.0,0.74,9274528,9670928,Dip2c,122492
9685470,9685489,0.64,0.66,0.92,9682836,9767321,Zmynd11,2634
9722638,9722936,0.61,0.49,0.81,9682836,9767321,Zmynd11,39802
9895059,9895074,0.73,0.7,1.0,9873486,10362844,Chrm3,21573
9946650,9946653,0.76,0.69,0.41,9873486,10362844,Chrm3,73164
9949351,9949393,0.57,0.58,0.25,9873486,10362844,Chrm3,75865
10044034,10044198,0.71,0.79,0.51,9873486,10362844,Chrm3,170548
11558316,11558534,0.79,0.62,0.52,11551103,12108945,Ryr2,7213
11771769,11771951,0.9,0.61,0.84,11551103,12108945,Ryr2,220666
11924963,11924968,0.68,0.52,0.43,11551103,12108945,Ryr2,183982
12009649,12009683,0.88,0.9,0.69,11551103,12108945,Ryr2,99296
12032357,12032368,0.38,0.44,0.15,11551103,12108945,Ryr2,76588
12094497,12094609,0.72,0.39,0.51,11551103,12108945,Ryr2,14448
12478424,12478459,0.84,0.98,0.74,12469209,12522450,Edaradd,9215
12624490,12624529,0.81,0.77,0.53,12617084,12652297,Gpr137b-ps,7406
13638165,13638170,0.77,0.5,0.45,13588409,13779440,Lyst,49756
14276079,14276383,0.75,0.78,0.47,14224438,14525226,Hecw1,51641
14347777,14347786,0.62,0.94,1.0,14224438,14525226,Hecw1,123339
14376525,14376609,0.57,0.42,0.71,14224438,14525226,Hecw1,148701
15440686,15440730,0.58,0.69,0.38,15438302,15465736,Gm6556,2384
17162661,17162974,0.92,1.0,0.7,16855855,17696732,Sugct,306806
17304661,17304740,0.92,0.72,1.0,16855855,17696732,Sugct,392071
18030929,18030941,0.55,0.86,0.56,18028324,18033629,Vdac3-ps1,2605
18717758,18718025,0.11,0.3,0.39,18715292,18868809,Vps41,2466
18761471,18761946,1.0,0.79,0.93,18715292,18868809,Vps41,46179
20184817,20184953,0.57,0.62,0.32,20088596,20608528,Elmo1,96221
20232328,20232355,0.66,0.87,0.89,20088596,20608528,Elmo1,143732
20295805,20295816,0.73,0.77,0.44,20088596,20608528,Elmo1,207209
20353851,20353899,0.08,0.11,0.44,20088596,20608528,Elmo1,254677
20409243,20409264,0.7,0.83,0.27,20088596,20608528,Elmo1,199285
21131708,21131797,0.17,0.49,0.15,21130698,21135784,Olfr263,1010
21396144,21396162,0.98,0.63,0.91,21385013,21404755,Zkscan3,8611
21396144,21396162,0.98,0.63,0.91,21394578,21398638,Mir6942,1566
22007409,22007463,0.52,0.22,0.31,22000176,22011742,Prss16,4333
22019552,22019640,0.64,0.73,0.94,22014690,22020249,Gm11291,697
23990579,23990626,0.29,0.15,0.41,23951456,23993214,Scgn,2635
24243208,24243211,0.96,0.76,1.0,24010344,24282795,Lrrc16a,39587
24400595,24400822,1.0,0.79,1.0,24325420,24479285,Cmah,75175
24620410,24620487,0.92,0.85,0.6,24580189,24735816,Fam65b,40221
24629462,24629530,0.51,0.22,0.23,24580189,24735816,Fam65b,49273
24650477,24650839,0.89,0.72,0.99,24580189,24735816,Fam65b,70288
24927593,24927605,0.8,0.95,0.66,24905579,24939661,Aldh5a1,12068
25116696,25116770,0.54,0.86,0.84,25054004,25212706,Dcdc2a,62692
25210239,25210242,0.26,0.22,0.76,25054004,25212706,Dcdc2a,2467
28695435,28695448,0.98,0.7,0.97,28458034,28887620,2610307P16Rik,192185
28839992,28840007,0.12,0.32,0.03,28458034,28887620,2610307P16Rik,47628
28872891,28872894,0.53,0.5,0.91,28458034,28887620,2610307P16Rik,14729
28882393,28882465,0.83,0.88,0.56,28458034,28887620,2610307P16Rik,5227
29195421,29195492,0.66,0.76,0.53,29189746,29857674,Cdkal1,5675
29202731,29202738,0.43,0.4,0.16,29189746,29857674,Cdkal1,12985
29234265,29234270,0.18,0.45,0.42,29233777,29238620,Gm11364,488
29234265,29234270,0.18,0.45,0.42,29189746,29857674,Cdkal1,44519
29645033,29645098,0.97,0.79,0.65,29189746,29857674,Cdkal1,212641
29955983,29955994,0.97,0.76,1.0,29904575,29987668,E2f3,31685
30186272,30186284,0.26,0.11,0.0,30134498,30248717,Mboat1,51774
30192302,30192744,0.75,1.0,0.91,30134498,30248717,Mboat1,56415
30661075,30661158,0.54,0.57,0.37,30657999,30713231,Dusp22,3076
30696434,30696445,0.7,0.59,0.91,30657999,30713231,Dusp22,16797
31328626,31328643,0.06,0.25,0.0,31326575,31332767,Gm11374,2051
31328626,31328643,0.06,0.25,0.0,31297628,31398579,Gm11376,30998
31328626,31328643,0.06,0.25,0.0,31323934,31329109,Gm11373,483
31561963,31561987,0.65,0.86,0.69,31556324,31562976,Foxq1,1013
32100294,32100318,0.95,0.82,0.72,31817579,32340712,Gmds,240418
34215253,34215321,0.22,0.4,0.07,34177158,34347182,Slc22a23,38095
34221303,34221349,0.76,0.98,0.87,34177158,34347182,Slc22a23,44145
34254777,34254782,0.77,0.49,0.56,34177158,34347182,Slc22a23,77619
34278740,34278753,0.74,0.8,0.48,34274965,34279252,Gm24530,512
34278740,34278753,0.74,0.8,0.48,34177158,34347182,Slc22a23,68442
34316871,34317009,0.45,0.73,0.67,34177158,34347182,Slc22a23,30311
34332750,34332782,0.35,0.35,0.11,34177158,34347182,Slc22a23,14432
35020448,35020477,0.93,0.77,1.0,34975748,35029094,Eci2,8646
35755649,35755652,1.0,0.78,0.93,35657862,35876064,Cdyl,97787
35755938,35755978,0.81,0.88,0.53,35657862,35876064,Cdyl,98076
35860986,35861015,0.61,0.65,0.33,35657862,35876064,Cdyl,15078
35980557,35980572,0.92,0.7,0.78,35976797,36119357,Lyrm4,3760
35983239,35983280,0.97,0.98,0.77,35976797,36119357,Lyrm4,6442
36194319,36194417,0.59,0.67,0.38,36115411,36539592,Fars2,78908
36316965,36317026,0.69,0.74,0.95,36115411,36539592,Fars2,201554
36518473,36518561,0.26,0.47,0.08,36115411,36539592,Fars2,21119
36730667,36730674,0.77,0.56,0.92,36723625,36736477,Nrn1,5810
36731082,36731087,0.24,0.19,0.75,36723625,36736477,Nrn1,5395
37436332,37436344,0.53,0.4,0.78,37419833,37437149,Gm4035,817
38036544,38036552,0.34,0.07,0.41,38034989,38063433,Riok1,1555
38036544,38036552,0.34,0.07,0.41,38004052,38039069,Cage1,2525
38194901,38194933,0.67,0.57,0.85,38149328,38200577,Dsp,5676
38408398,38408437,0.17,0.06,0.38,38343716,38501728,Bmp6,64682
40103884,40104021,0.88,0.92,0.65,39999882,40290011,Ofcc1,104002
40267872,40267895,0.82,0.66,0.98,39999882,40290011,Ofcc1,22139
40905741,40906280,0.84,0.63,0.7,40857768,40962891,Gcnt2,47973
41071072,41071124,0.96,0.84,0.72,41023120,41081706,Mak,10634
41114706,41114791,0.69,0.48,0.32,41112307,41173684,Sycp2l,2399
41353093,41353110,0.38,0.45,0.12,41307916,41489320,Nedd9,45177
41356957,41356986,0.75,0.89,0.46,41307916,41489320,Nedd9,49041
41379479,41379534,0.72,0.57,0.93,41307916,41489320,Nedd9,71563
41778365,41778379,0.98,0.68,0.76,41761148,41849684,Adtrp,17217
42167676,42167734,0.75,0.73,0.96,42050021,42187026,Hivep1,19350
42815891,42815895,0.35,0.3,0.73,42678623,43140526,Phactr1,137268
42894626,42894629,0.02,0.22,0.03,42678623,43140526,Phactr1,216003
42925815,42925818,0.77,0.4,0.84,42678623,43140526,Phactr1,214711
42995213,42995306,0.0,0.1,0.21,42678623,43140526,Phactr1,145313
43078877,43078888,0.66,0.58,0.79,42678623,43140526,Phactr1,61649
43097619,43097624,0.76,0.98,0.56,42678623,43140526,Phactr1,42907
43209125,43209163,0.44,0.35,0.11,43193519,43306172,Gfod1,15606
43234714,43234741,0.65,0.59,0.37,43193519,43306172,Gfod1,41195
43275382,43275413,0.78,0.7,0.95,43193519,43306172,Gfod1,30790
43291233,43291242,0.82,0.93,0.66,43193519,43306172,Gfod1,14939
43300565,43300588,0.36,0.21,0.08,43193519,43306172,Gfod1,5607
43411900,43412322,0.65,0.95,0.66,43400673,43482973,Ranbp9,11227
44398871,44398957,0.55,0.37,0.21,44398436,44457303,Gm27007,435
44431484,44431568,0.4,0.23,0.56,44398436,44457303,Gm27007,25819
44755583,44755614,0.68,0.62,0.38,44727474,44923643,Jarid2,28109
44978276,44978308,0.73,0.79,0.98,44920079,45004096,Dtnbp1,25820
45394493,45394511,0.34,0.38,0.1,45387742,45414019,Mylip,6751
45396091,45396094,0.14,0.27,0.0,45387742,45414019,Mylip,8349
45401982,45402064,0.73,0.77,0.44,45387742,45414019,Mylip,12037
45541230,45541264,0.81,0.86,0.49,45505444,45548382,Gmpr,7152
45569684,45569851,0.23,0.16,0.02,45547758,45966991,Atxn1,21926
45650235,45650266,0.68,0.6,0.19,45547758,45966991,Atxn1,102477
45827072,45827082,0.48,0.42,0.74,45547758,45966991,Atxn1,139919
45917367,45917393,0.78,0.89,0.58,45547758,45966991,Atxn1,49624
45925218,45925249,0.87,0.76,1.0,45547758,45966991,Atxn1,41773
46187498,46187542,0.54,0.52,0.19,46173428,46193048,Gm10113,5550
46422312,46422468,0.52,0.47,0.86,46416300,46433090,Rbm24,6012
46504034,46504148,0.73,0.79,0.98,46499848,46651642,Cap2,4186
46532680,46532684,0.71,0.73,0.98,46499848,46651642,Cap2,32832
46684053,46684060,0.96,0.94,0.75,46677905,46729940,Nup153,6148
46919740,46919751,0.81,0.76,1.0,46747087,46931718,Kif13a,11978
47011051,47011063,0.59,0.45,0.8,47008673,47013195,2010001K21Rik,2144
47011051,47011063,0.59,0.45,0.8,47010558,47016850,Nhlrc1,493
47222847,47223308,0.92,0.68,0.78,47120720,47249991,Rnf144b,27144
48086250,48086255,0.84,0.5,0.98,48042231,48264623,A330033J07Rik,44019
48097835,48097878,0.73,0.86,0.95,48042231,48264623,A330033J07Rik,55604
48130221,48130294,0.04,0.05,0.26,48042231,48264623,A330033J07Rik,87990
48609715,48609755,0.23,0.11,0.02,48575873,48627573,Ptpdc1,17858
48809230,48809245,0.69,0.44,0.35,48799750,48872885,Phf2,9480
48930006,48930411,0.77,0.57,0.87,48877219,48970017,Fam120a,40011
48940638,48940985,0.72,0.75,0.98,48877219,48970017,Fam120a,29379
49092649,49092662,0.86,0.83,0.61,49034303,49150014,Wnk2,57365
49143544,49143660,0.96,0.91,0.72,49034303,49150014,Wnk2,6470
49189778,49189879,0.75,0.61,0.46,49185485,49198244,Ninj1,4293
49358761,49358791,0.99,0.98,0.75,49339549,49389025,Bicd2,19212
49539273,49540502,0.9,1.0,0.76,49462027,49654746,Cenpp,77246
49681026,49681030,0.66,0.93,0.91,49680100,49736267,Iars,926
51102094,51102124,0.17,0.1,0.49,51098880,51154546,Spin1,3214
51202663,51202666,0.15,0.34,0.37,51200688,51205065,Hist1h2al,1975
51752238,51752473,0.75,0.65,0.53,51699246,51795747,Sema4d,43509
53197005,53197030,0.56,0.5,0.95,53107312,53288124,Ror2,89693
53468222,53468364,0.37,0.23,0.53,53464884,53475074,Msx2,3338
54959475,54959549,0.43,0.27,0.14,54947411,55008018,Unc5a,12064
54969770,54969834,0.91,0.83,0.7,54947411,55008018,Unc5a,22359
54978574,54978793,0.91,0.95,0.72,54947411,55008018,Unc5a,29444
55210163,55210175,0.36,0.11,0.37,55207782,55320325,Nsd1,2381
55350647,55350701,0.71,0.93,0.73,55341833,55364783,Lman2,8814
55505679,55505854,0.77,0.61,0.51,55493795,55515676,Pdlim7,9997
55505679,55505854,0.77,0.61,0.51,55505625,55509692,Mir6945,54
56236834,56236845,0.84,0.69,0.97,56220224,56245940,4930550C17Rik,9106
56342925,56342965,0.41,0.15,0.44,56340425,56344528,Gm24716,1603
56701955,56701986,0.42,0.52,0.15,56697930,56702178,Gm27698,223
56701955,56701986,0.42,0.52,0.15,56701010,56744377,Smad5,945
56701955,56701986,0.42,0.52,0.15,56701641,56705767,Gm27301,314
56701955,56701986,0.42,0.52,0.15,56701881,56706005,Gm27834,74
56780932,56781044,0.7,0.46,0.46,56771113,56897789,Trpc7,9819
56806043,56806061,0.74,0.98,0.81,56771113,56897789,Trpc7,34930
56806719,56806734,0.48,0.73,0.3,56771113,56897789,Trpc7,35606
57486708,57486738,0.32,0.54,0.68,57419195,57910314,Spock1,67513
57527369,57527435,0.35,0.33,0.14,57419195,57910314,Spock1,108174
57581562,57581568,0.78,0.74,0.46,57419195,57910314,Spock1,162367
57605947,57606179,0.89,0.78,0.98,57419195,57910314,Spock1,186752
57655550,57655833,0.76,0.71,0.5,57419195,57910314,Spock1,236355
57689113,57689138,0.41,0.6,0.2,57419195,57910314,Spock1,221201
57771004,57771031,0.74,0.83,0.95,57419195,57910314,Spock1,139310
58053660,58053686,0.3,0.22,0.56,58002221,58115592,Klhl3,51439
58071250,58071297,0.66,0.62,0.39,58002221,58115592,Klhl3,44342
58072786,58072820,0.95,0.89,0.75,58002221,58115592,Klhl3,42806
58185641,58185690,0.72,0.67,0.93,58174156,58217653,Ubqln1,11485
58214009,58214017,0.32,0.25,0.57,58174156,58217653,Ubqln1,3644
58214197,58214349,0.26,0.28,0.03,58174156,58217653,Ubqln1,3456
58806228,58806281,0.4,0.29,0.62,58804596,59135970,Ntrk2,1632
58820934,58820980,0.71,0.83,0.93,58804596,59135970,Ntrk2,16338
58867371,58867406,0.36,0.67,0.75,58804596,59135970,Ntrk2,62775
58872945,58873000,0.64,0.94,0.52,58804596,59135970,Ntrk2,68349
58907810,58907894,0.73,0.59,0.93,58804596,59135970,Ntrk2,103214
58980119,58980161,0.53,0.55,0.86,58804596,59135970,Ntrk2,155851
59058957,59059020,0.57,0.3,0.18,58804596,59135970,Ntrk2,77013
59555474,59555496,0.03,0.13,0.24,59447537,59587227,Agtpbp1,31753
59560865,59560938,0.83,0.98,0.76,59447537,59587227,Agtpbp1,26362
59652839,59652912,0.56,0.61,0.22,59632996,59677784,Golm1,19843
59742200,59742244,0.91,0.91,0.68,59738842,59748752,1700014D04Rik,3358
60746738,60746833,0.83,0.72,0.93,60599947,60765185,Dapk1,18447
60757529,60757585,0.61,0.68,0.42,60599947,60765185,Dapk1,7656
61571037,61571082,0.93,0.87,0.65,61562631,61572127,Cts3,1090
62877354,62877407,0.37,0.58,0.53,62862753,62890282,Fbp1,12928
63238122,63238143,0.06,0.33,0.07,63012934,63328096,2010111I01Rik,89974
63302330,63302473,0.54,0.37,0.32,63298472,63302568,Mir23b,238
63302330,63302473,0.54,0.37,0.32,63298700,63302796,Mir27b,466
63302330,63302473,0.54,0.37,0.32,63299180,63303296,Mir3074-1,966
63302330,63302473,0.54,0.37,0.32,63012934,63328096,2010111I01Rik,25766
63372132,63372199,0.4,0.32,0.11,63302709,63499278,Fancc,69423
64088313,64088349,0.46,0.41,0.76,64056274,64091201,Hsd17b3,2888
64111952,64112007,0.6,0.71,0.19,64094310,64131330,Slc35d2,17642
64169289,64169338,0.84,0.83,0.57,64159866,64188536,Habp4,9423
64273311,64273413,0.48,0.39,0.24,64190545,64276973,Cdc14b,3662
65864812,65865100,0.98,0.88,0.64,65778905,65869305,Gm26758,4493
66362995,66363058,0.72,0.53,0.91,66347396,66367772,Gm26715,4777
67114083,67114363,0.92,0.71,0.98,67094613,67118263,Rslcan18,4180
67355240,67355306,0.8,0.97,0.67,67315942,67362536,Gm28044,7296
67355240,67355306,0.8,0.97,0.67,67337307,67362605,Zfp953,7365
67355240,67355306,0.8,0.97,0.67,67343246,67377733,Gm28041,11994
67588783,67588959,0.89,0.76,0.98,67587443,67611707,AA987161,1340
68752722,68752807,0.57,0.49,0.19,68618043,69001541,Adcy2,134679
68752831,68752843,0.49,0.38,0.13,68618043,69001541,Adcy2,134788
69517462,69517694,0.84,0.84,0.59,69495959,69535839,Papd7,18377
69523455,69523462,0.91,0.98,0.75,69495959,69535839,Papd7,12384
69584552,69584622,0.85,0.96,0.69,69531746,69637780,Nsun2,52806
69584552,69584622,0.85,0.96,0.69,69571449,69613442,Srd5a1,13103
73626136,73626186,0.63,0.73,0.86,73625001,73651041,Tert,1135
73627291,73627300,0.15,0.19,0.35,73625001,73651041,Tert,2290
73799489,73799583,0.64,0.58,0.36,73761697,73818743,Slc12a7,19254
74030156,74030185,0.13,0.24,0.01,74007407,74037753,Tppp,7597
74121845,74121886,0.43,0.23,0.59,74119515,74168064,Slc9a3,2330
74356582,74356641,0.44,0.06,0.42,74348309,74367783,Ccdc127,8273
74794917,74794933,0.86,0.79,1.0,74692286,74809921,Cast,15004
75992803,75992840,0.89,0.78,1.0,75965739,76000968,Spata9,8165
76474201,76474220,0.96,0.98,0.76,76382535,77033810,Mctp1,91666
76869569,76869574,0.96,0.67,0.92,76382535,77033810,Mctp1,164241
77002583,77002618,0.62,0.55,0.27,76382535,77033810,Mctp1,31227
77204229,77204242,0.8,0.94,1.0,77133540,77615291,2210408I21Rik,70689
77388418,77388426,0.66,0.74,0.32,77133540,77615291,2210408I21Rik,226873
77397417,77397605,0.33,0.2,0.12,77133540,77615291,2210408I21Rik,217874
77793533,77793545,0.93,0.69,0.97,77706690,78168238,Fam172a,86843
78096515,78096619,0.2,0.19,0.62,77706690,78168238,Fam172a,71723
78194522,78194552,0.59,0.29,0.32,78186973,78201757,Nr2f1,7235
78194797,78194842,0.47,0.21,0.08,78186973,78201757,Nr2f1,6960
81388408,81388459,0.91,1.0,0.79,81093068,81635154,Gpr98,246746
81402688,81402755,0.94,1.0,0.79,81093068,81635154,Gpr98,232466
81492604,81492614,0.24,0.11,0.03,81093068,81635154,Gpr98,142550
81597192,81597286,0.9,0.78,0.62,81093068,81635154,Gpr98,37962
81691821,81691853,0.41,0.56,0.2,81671843,81713013,Polr3g,19978
83563724,83563740,0.38,0.15,0.09,83502034,83669079,Mef2c,61690
83592500,83592728,0.06,0.17,0.36,83502034,83669079,Mef2c,76579
83636064,83636081,0.72,0.71,0.39,83502034,83669079,Mef2c,33015
83798826,83799010,0.32,0.47,0.26,83719381,83886194,C130071C03Rik,79445
83803522,83803572,0.8,0.9,1.0,83719381,83886194,C130071C03Rik,82672
85127084,85127150,0.86,0.51,0.94,85124999,85129514,Gm4076,2085
90993068,90993086,0.36,0.18,0.1,90933349,91225987,Atg10,59719
91171792,91171807,0.96,0.63,0.93,90933349,91225987,Atg10,54195
91489916,91489923,0.87,0.95,0.7,91458283,91705429,Ssbp2,31633
91564217,91564285,0.5,0.34,0.15,91458283,91705429,Ssbp2,105934
91700915,91700955,0.87,1.0,0.76,91699665,91743872,4833422C13Rik,1250
91700915,91700955,0.87,1.0,0.76,91458283,91705429,Ssbp2,4514
91728400,91728408,0.86,0.76,1.0,91699665,91743872,4833422C13Rik,15472
91754571,91754734,0.3,0.43,0.2,91739512,91788148,Acot12,15059
91993422,91993514,0.26,0.29,0.56,91878400,92133656,Rasgrf2,115022
92249487,92249587,0.55,0.65,0.26,92209872,92357003,Msh3,39615
92266041,92266063,0.62,0.56,0.94,92209872,92357003,Msh3,56169
92289127,92289321,0.57,0.73,0.4,92209872,92357003,Msh3,67876
92576748,92576798,0.81,0.73,0.98,92572631,92578232,Spz1,1484
92784308,92784544,0.81,0.66,0.86,92749590,92796818,Thbs4,12510
93057311,93057360,0.62,0.88,0.89,93038713,93146724,Cmya5,18598
93440189,93440205,0.58,0.82,1.0,93428097,93501808,Jmy,12092
93675653,93675744,0.87,0.81,0.43,93653720,93676302,Bhmt2,649
93675653,93675744,0.87,0.81,0.43,93672433,93754831,Dmgdh,3220
93679195,93679236,0.29,0.38,0.7,93672433,93754831,Dmgdh,6762
93937552,93937558,1.0,0.93,0.62,93769679,93945016,Arsb,7464
94058738,94058745,0.41,0.59,0.78,94055796,94197409,Lhfpl2,2942
94116797,94116813,0.5,0.21,0.48,94055796,94197409,Lhfpl2,61001
94122205,94122273,0.5,0.19,0.33,94055796,94197409,Lhfpl2,66409
94210857,94210907,0.73,0.79,0.96,94199310,94287857,Scamp1,11547
94223698,94223725,0.33,0.4,0.12,94199310,94287857,Scamp1,24388
94357088,94357189,0.96,0.73,1.0,94353839,94360818,Gm9776,3249
94357088,94357189,0.96,0.73,1.0,94356960,94568316,Ap3b1,128
94395847,94396035,0.32,0.17,0.04,94356960,94568316,Ap3b1,38887
94491126,94491201,0.08,0.28,0.33,94356960,94568316,Ap3b1,77190
95053351,95053374,0.13,0.24,0.5,95022454,95252336,Pde8b,30897
95099653,95099694,0.8,1.0,0.89,95022454,95252336,Pde8b,77199
95248997,95249002,0.97,0.61,0.92,95022454,95252336,Pde8b,3339
95523684,95523730,0.24,0.19,0.04,95509732,95527240,F2rl1,3556
95706886,95706940,0.4,0.11,0.22,95625177,95893922,Iqgap2,81709
95819574,95819632,0.55,0.44,0.35,95625177,95893922,Iqgap2,74348
95967291,95967336,0.85,0.92,0.59,95957443,96134577,Sv2c,9848
96510063,96510158,0.98,0.98,0.71,96478689,96544485,Polk,31374
96514973,96515046,0.18,0.55,0.2,96478689,96544485,Polk,29512
96618755,96618774,0.57,0.14,0.24,96540618,96642167,Col4a3bp,23412
96948231,96948236,0.97,0.98,0.76,96922689,96952912,Gcnt4,4681
97072915,97073087,0.39,0.75,0.43,97065287,97131521,Fam169a,7628
97254612,97254660,0.2,0.16,0.45,97239105,97255039,Enc1,427
97282928,97282933,0.81,0.5,0.97,97281182,97287934,C430039J16Rik,1746
97436266,97436297,0.26,0.11,0.05,97432970,97499007,Lincenc1,3296
97741073,97741394,0.44,0.17,0.14,97731498,97749411,5330416C01Rik,8338
98028618,98028882,0.67,0.62,0.89,97896595,98208165,Arhgef28,132023
98115788,98115869,0.89,0.93,0.72,97896595,98208165,Arhgef28,92377
98132009,98132112,0.67,0.73,0.91,97896595,98208165,Arhgef28,76156
