cell_type,gene,DEG,pred,hic_loop,hic_abc_dmr,hic_abc_peak
L6_CT_CTX_Glut,Gm26749,1,0,0.0059409444,0.0042173667,0.98984164
L6_CT_CTX_Glut,Zfp384,-1,-1,0.40934885,0.43700513,0.15364604
L6_CT_CTX_Glut,Hsp90ab1,-1,-1,0.2135604,0.5396369,0.24680272
L6_CT_CTX_Glut,Clk2,-1,-1,0.5259068,0.46562266,0.008470582
L6_CT_CTX_Glut,Abca3,-1,-1,0.8624603,0.11930344,0.018236287
L6_CT_CTX_Glut,Traf7,-1,-1,0.41735575,0.5737468,0.008897396
L6_CT_CTX_Glut,Nploc4,-1,-1,0.072645426,0.9057597,0.021594878
L6_CT_CTX_Glut,Iqsec1,-1,0,0.94227403,0.05208979,0.0056361775
L6_CT_CTX_Glut,Vps11,-1,-1,0.049755096,0.9502373,7.744047e-06
L6_CT_CTX_Glut,Mast1,-1,-1,0.8702245,0.11271329,0.01706224
L6_CT_CTX_Glut,Hnrnph2,-1,0,2.5303007e-05,0.00084429793,0.9991304
L6_CT_CTX_Glut,Rad54l2,-1,-1,0.8186653,0.1776073,0.0037274214
L6_CT_CTX_Glut,Ephb6,-1,-1,0.03163524,0.055594765,0.91277
L6_CT_CTX_Glut,Camk1,-1,-1,0.0047723725,0.08114068,0.91408694
L6_CT_CTX_Glut,Ociad2,-1,-1,0.0920922,0.69759,0.21031785
L6_CT_CTX_Glut,Akt3,1,-1,0.91977125,0.014735748,0.065493025
L6_CT_CTX_Glut,Nphp4,-1,0,0.8723914,0.121138595,0.00646994
L6_CT_CTX_Glut,Kctd17,-1,0,0.056721423,0.04681681,0.8964618
L6_CT_CTX_Glut,Scaf11,1,-1,0.059149,0.18080482,0.7600461
L6_CT_CTX_Glut,Leng9,1,0,0.00011621533,0.0012442701,0.9986395
L6_CT_CTX_Glut,Mdn1,-1,-1,0.7396851,0.10297119,0.15734369
L6_CT_CTX_Glut,Lsm7,-1,-1,0.049755096,0.9502373,7.744047e-06
L6_CT_CTX_Glut,Ppfia3,-1,-1,0.5482042,0.20227166,0.24952418
L6_CT_CTX_Glut,Abca7,-1,-1,0.07493462,0.6545648,0.27050057
L6_CT_CTX_Glut,Wdr1,-1,0,0.026756968,0.060714502,0.9125285
L6_CT_CTX_Glut,Trrap,-1,-1,0.7780095,0.16802134,0.053969186
L6_CT_CTX_Glut,Tmem243,1,0,0.007419047,0.0063079884,0.986273
L6_CT_CTX_Glut,Gng3,-1,-1,0.24987966,0.3532995,0.3968209
L6_CT_CTX_Glut,Hps4,-1,-1,0.7055485,0.2900371,0.004414334
L6_CT_CTX_Glut,Clptm1,-1,-1,0.21237507,0.39094773,0.39667717
L6_CT_CTX_Glut,Gnb1,-1,-1,0.93197674,0.043428406,0.024594871
L6_CT_CTX_Glut,Ankrd13d,-1,-1,0.14364378,0.6536819,0.20267439
L6_CT_CTX_Glut,Polb,-1,0,0.00030276924,0.0018069561,0.9978903
L6_CT_CTX_Glut,Ptp4a3,-1,-1,0.72593474,0.24589287,0.028172454
L6_CT_CTX_Glut,Lypla2,-1,-1,0.036423083,0.2063267,0.75725025
L6_CT_CTX_Glut,St3gal5,-1,-1,0.6678009,0.2005356,0.1316635
L6_CT_CTX_Glut,5730522E02Rik,1,1,0.9734292,0.021588424,0.004982414
L6_CT_CTX_Glut,Camk2d,1,0,0.24393673,0.06900728,0.68705606
L6_CT_CTX_Glut,Stx1b,-1,-1,0.36486945,0.3478232,0.2873074
L6_CT_CTX_Glut,Nob1,-1,0,0.0036943392,0.024609676,0.971696
L6_CT_CTX_Glut,Trpc4ap,-1,-1,0.48345542,0.13907385,0.37747073
L6_CT_CTX_Glut,Lin28b,1,0,0.0046210843,0.004315828,0.9910631
L6_CT_CTX_Glut,Chfr,-1,-1,0.0712961,0.15758929,0.7711146
L6_CT_CTX_Glut,Nolc1,-1,0,0.017439118,0.023742637,0.95881826
L6_CT_CTX_Glut,Cacna2d3,1,1,0.9913736,0.008535573,9.073492e-05
L6_CT_CTX_Glut,Lrrc45,-1,-1,0.26262057,0.70483786,0.032541536
L6_CT_CTX_Glut,Igsf8,-1,-1,0.8650526,0.11811601,0.016831402
L6_CT_CTX_Glut,Sptlc1,-1,-1,0.6583264,0.08925756,0.252416
L6_CT_CTX_Glut,Abhd16a,-1,-1,0.44346103,0.16214351,0.3943954
L6_CT_CTX_Glut,Rnf112,-1,-1,0.002092593,0.09881048,0.89909685
L6_CT_CTX_Glut,Atp11b,-1,0,0.0049270196,0.0018770101,0.993196
L6_CT_CTX_Glut,Kcnk9,-1,-1,0.17942147,0.25193602,0.5686425
L6_CT_CTX_Glut,Plcg1,-1,-1,0.35828796,0.4498382,0.19187379
L6_CT_CTX_Glut,Map2k2,-1,-1,0.040269304,0.51993984,0.43979087
L6_CT_CTX_Glut,Bsg,-1,-1,0.07141491,0.7426861,0.18589911
L6_CT_CTX_Glut,Zcchc14,-1,-1,0.93081707,0.06631127,0.0028717318
L6_CT_CTX_Glut,Psma1,-1,0,0.00012327729,0.0004063285,0.9994704
L6_CT_CTX_Glut,Eif3j1,-1,-1,0.018401742,0.12612224,0.855476
L6_CT_CTX_Glut,Vps9d1,-1,-1,0.0286805,0.0911658,0.8801537
L6_CT_CTX_Glut,Gigyf1,-1,-1,0.019172333,0.3148265,0.66600114
L6_CT_CTX_Glut,Wdr66,-1,-1,0.970478,0.02586158,0.0036603769
L6_CT_CTX_Glut,Zer1,-1,-1,0.24049418,0.7013812,0.058124613
L6_CT_CTX_Glut,Rabl6,-1,-1,0.2013317,0.3331576,0.46551064
L6_CT_CTX_Glut,Syngr1,-1,-1,0.600281,0.30459923,0.095119745
L6_CT_CTX_Glut,Atp2a2,-1,-1,0.92391485,0.05040499,0.025680166
L6_CT_CTX_Glut,Ap3d1,-1,-1,0.84695,0.14347944,0.009570512
L6_CT_CTX_Glut,Rad52,-1,0,0.0027294073,0.00453642,0.9927342
L6_CT_CTX_Glut,Rbfox3,-1,-1,0.9990565,0.0008253283,0.00011819762
L6_CT_CTX_Glut,Rasgrp1,-1,-1,0.5847557,0.40700582,0.008238505
L6_CT_CTX_Glut,Tbce,-1,-1,0.055604372,0.2906683,0.6537273
L6_CT_CTX_Glut,Dffa,-1,0,0.008014507,0.01752618,0.97445935
L6_CT_CTX_Glut,Sptbn4,-1,-1,0.9588037,0.036729805,0.0044665076
L6_CT_CTX_Glut,Pacsin1,-1,-1,0.8865878,0.10073571,0.012676502
L6_CT_CTX_Glut,Caskin1,-1,-1,0.5133611,0.48466802,0.0019708392
L6_CT_CTX_Glut,Adamts10,-1,0,0.008000727,0.016943514,0.9750557
L6_CT_CTX_Glut,Unc13a,-1,-1,0.48387188,0.16512644,0.35100168
L6_CT_CTX_Glut,Unc13b,-1,-1,0.96999884,0.024178205,0.0058229514
L6_CT_CTX_Glut,Cx3cl1,-1,-1,0.1787063,0.5730536,0.24824014
L6_CT_CTX_Glut,Fbf1,-1,-1,0.14763322,0.7997473,0.052619413
L6_CT_CTX_Glut,Rit2,1,1,0.8348708,0.11770293,0.047426295
L6_CT_CTX_Glut,Tef,-1,-1,0.46976736,0.49185693,0.038375758
L6_CT_CTX_Glut,Gse1,-1,-1,0.98986036,0.009657105,0.00048266028
L6_CT_CTX_Glut,Ap1ar,-1,0,0.0001252084,0.0017975388,0.9980773
L6_CT_CTX_Glut,Entpd6,-1,0,0.0012359883,0.00922296,0.9895411
L6_CT_CTX_Glut,4930419G24Rik,1,0,0.025051052,0.004926822,0.97002214
L6_CT_CTX_Glut,Calm1,-1,-1,0.7341511,0.15966304,0.10618582
L6_CT_CTX_Glut,Pitpnm3,-1,-1,0.9708044,0.018674998,0.01052073
L6_CT_CTX_Glut,Dhx57,-1,-1,0.044118084,0.028631505,0.9272504
L6_CT_CTX_Glut,Nbr1,-1,-1,0.352805,0.6182907,0.02890434
L6_CT_CTX_Glut,Ddi2,-1,-1,0.5369275,0.39479274,0.068279766
L6_CT_CTX_Glut,Sparcl1,-1,-1,0.13705182,0.51134086,0.35160735
L6_CT_CTX_Glut,Trpm2,-1,-1,0.032243576,0.25383636,0.71392006
L6_CT_CTX_Glut,Azi2,1,0,0.0026356506,0.0058079064,0.9915564
L6_CT_CTX_Glut,Nfix,-1,-1,0.9910228,0.007867013,0.0011100966
L6_CT_CTX_Glut,Gabrd,-1,-1,0.014653589,0.02443771,0.9609087
L6_CT_CTX_Glut,Nop56,-1,-1,0.02555581,0.22201726,0.75242686
L6_CT_CTX_Glut,Slc9a3r2,-1,-1,0.79157114,0.098212555,0.11021629
L6_CT_CTX_Glut,Usf2,-1,-1,0.024801655,0.2201967,0.7550017
L6_CT_CTX_Glut,Baiap2,-1,-1,0.9172911,0.080740556,0.0019682616
L6_CT_CTX_Glut,Fus,-1,-1,0.07532262,0.16973257,0.75494486
L6_CT_CTX_Glut,Uchl1,-1,0,0.0035108826,0.00907115,0.98741794
L6_CT_CTX_Glut,Pet100,-1,0,0.0034135587,0.021408774,0.97517765
L6_CT_CTX_Glut,Tango2,-1,-1,0.6320318,0.3579669,0.010001358
L6_CT_CTX_Glut,Tbc1d24,-1,-1,0.038776305,0.8608224,0.10040134
L6_CT_CTX_Glut,Fbxl17,1,0,0.13159065,0.06804958,0.8003597
L6_CT_CTX_Glut,Ncdn,-1,0,0.0038574184,0.010078178,0.98606443
L6_CT_CTX_Glut,Kcnab2,-1,-1,0.973459,0.02507235,0.0014686971
L6_CT_CTX_Glut,Kcnq2,-1,-1,0.60328746,0.39155284,0.0051598144
L6_CT_CTX_Glut,Inpp5k,-1,-1,0.2309803,0.503185,0.26583466
L6_CT_CTX_Glut,Chn2,-1,0,0.9686836,0.028174348,0.0031421403
L6_CT_CTX_Glut,Gm12064,1,-1,0.012999049,0.17840698,0.808594
L6_CT_CTX_Glut,Lrp1b,1,1,0.940852,0.029594544,0.029553477
L6_CT_CTX_Glut,Hdac1,-1,-1,0.3809184,0.5066778,0.11240376
L6_CT_CTX_Glut,Numbl,-1,-1,0.07736074,0.6397923,0.28284696
L6_CT_CTX_Glut,Rpl10a,-1,0,0.008024632,0.015399213,0.9765762
L6_CT_CTX_Glut,Actr1a,-1,-1,0.4779717,0.32811627,0.19391206
L6_CT_CTX_Glut,Pkm,-1,-1,0.04409905,0.4835928,0.4723081
L6_CT_CTX_Glut,Rps6kl1,-1,-1,0.091852844,0.14435545,0.7637917
L6_CT_CTX_Glut,Stxbp1,-1,-1,0.9739985,0.022503117,0.0034984078
L6_CT_CTX_Glut,Grid1,1,1,0.9931156,0.00650985,0.0003745374
L6_CT_CTX_Glut,Sympk,-1,-1,0.02727299,0.44652408,0.526203
L6_CT_CTX_Glut,4930545L23Rik,1,0,0.00017707275,0.0033817869,0.99644107
L6_CT_CTX_Glut,Nyap1,-1,-1,0.45094973,0.46431786,0.08473241
L6_CT_CTX_Glut,Fbxo21,-1,-1,0.66114426,0.31667763,0.022178184
L6_CT_CTX_Glut,Mdm2,-1,0,0.011138653,0.027953682,0.9609077
L6_CT_CTX_Glut,Cadm4,-1,-1,0.08697577,0.84324193,0.06978229
L6_CT_CTX_Glut,Tnpo2,-1,-1,0.23782635,0.7096952,0.052478425
L6_CT_CTX_Glut,Aatk,-1,-1,0.9329327,0.06530464,0.0017626664
L6_CT_CTX_Glut,Lrrc4b,-1,-1,0.36691347,0.2753695,0.3577171
L6_CT_CTX_Glut,Rab26,-1,-1,0.4984627,0.48796615,0.0135711
L6_CT_CTX_Glut,Scaf1,-1,-1,0.074005745,0.5361144,0.3898798
L6_CT_CTX_Glut,Pfkl,-1,-1,0.0051390915,0.058160413,0.93670046
L6_CT_CTX_Glut,Gon4l,-1,-1,0.032932263,0.35645714,0.61061066
L6_CT_CTX_Glut,Celf3,-1,-1,0.010149605,0.2333215,0.7565289
L6_CT_CTX_Glut,Strn4,-1,-1,0.18602741,0.75239164,0.061580878
L6_CT_CTX_Glut,Gnas,-1,0,0.1740406,0.008454657,0.8175048
L6_CT_CTX_Glut,Map3k12,-1,-1,0.024184894,0.36403432,0.6117808
L6_CT_CTX_Glut,Ciz1,-1,-1,0.0730274,0.69375205,0.23322047
L6_CT_CTX_Glut,Eif4enif1,-1,-1,0.030257205,0.5518491,0.41789365
L6_CT_CTX_Glut,Gm17167,-1,0,5.0695903e-06,0.000108759064,0.99988616
L6_CT_CTX_Glut,Cacng8,-1,0,0.0011138286,0.007184244,0.9917019
L6_CT_CTX_Glut,Cherp,-1,-1,0.01672665,0.6281189,0.3551544
L6_CT_CTX_Glut,Dpp9,-1,-1,0.7196499,0.21318623,0.06716383
L6_CT_CTX_Glut,Rusc1,-1,-1,0.6604552,0.2498716,0.08967323
L6_CT_CTX_Glut,Nisch,-1,-1,0.620962,0.31137905,0.06765895
L6_CT_CTX_Glut,Tbata,-1,0,0.0058804564,0.036891986,0.9572275
L6_CT_CTX_Glut,Me3,-1,-1,0.2484454,0.50300825,0.2485463
L6_CT_CTX_Glut,B4galnt4,-1,-1,0.6396742,0.2815678,0.07875799
L6_CT_CTX_Glut,Mapk11,-1,-1,0.05219932,0.56835634,0.37944433
L6_CT_CTX_Glut,Lmo4,-1,0,0.00059369055,0.00067463546,0.9987317
L6_CT_CTX_Glut,Safb,-1,-1,0.14466396,0.7293865,0.12594953
L6_CT_CTX_Glut,Sarm1,-1,-1,0.14971498,0.757213,0.09307208
L6_CT_CTX_Glut,Lingo1,-1,-1,0.99117917,0.004266142,0.0045547993
L6_CT_CTX_Glut,Tpi1,-1,-1,0.18350074,0.6777208,0.13877854
L6_CT_CTX_Glut,Zc3h7b,-1,-1,0.48726285,0.50547963,0.007257529
L6_CT_CTX_Glut,Tagln3,-1,0,0.00036447862,0.011618859,0.9880166
L6_CT_CTX_Glut,Far1os,1,0,0.015742969,0.09600616,0.8882508
L6_CT_CTX_Glut,Rps9,-1,-1,0.07108327,0.9289092,7.5702314e-06
L6_CT_CTX_Glut,Gsk3a,-1,-1,0.40013802,0.5852874,0.014574639
L6_CT_CTX_Glut,Gm15810,1,0,0.0036940821,0.0044819815,0.991824
L6_CT_CTX_Glut,Gas2l1,-1,-1,0.12216212,0.7675656,0.1102723
L6_CT_CTX_Glut,Syt11,-1,-1,0.049755096,0.9502373,7.744047e-06
L6_CT_CTX_Glut,Clstn1,-1,-1,0.98843944,0.006586784,0.004973772
L6_CT_CTX_Glut,Cdkl1,-1,-1,0.43841338,0.49992448,0.06166215
L6_CT_CTX_Glut,Ei24,-1,0,0.002199855,0.004112277,0.9936879
L6_CT_CTX_Glut,Fbxl16,-1,-1,0.42002827,0.5674903,0.012481545
L6_CT_CTX_Glut,Stat3,-1,-1,0.8198316,0.17452143,0.0056468933
L6_CT_CTX_Glut,Tfe3,-1,-1,0.008425303,0.30388996,0.6876847
L6_CT_CTX_Glut,Ankrd33b,-1,-1,0.9139785,0.08291267,0.0031088397
L6_CT_CTX_Glut,Unkl,-1,-1,0.78829855,0.119194105,0.09250739
L6_CT_CTX_Glut,Atad2b,-1,-1,0.04627312,0.46223047,0.49149647
L6_CT_CTX_Glut,Gtf3c1,-1,-1,0.78138894,0.07367541,0.14493565
L6_CT_CTX_Glut,Grik5,-1,-1,0.9016278,0.068816766,0.029555432
L6_CT_CTX_Glut,Ranbp10,-1,-1,0.45330232,0.2886951,0.25800255
L6_CT_CTX_Glut,Gapvd1,-1,0,0.5720142,0.25605556,0.17193021
L6_CT_CTX_Glut,Mapt,-1,-1,0.04927702,0.9411068,0.009616258
L6_CT_CTX_Glut,Asphd2,-1,-1,0.04829051,0.78356516,0.16814438
L6_CT_CTX_Glut,Gabrb3,1,1,0.95844096,0.021560362,0.019998584
L6_CT_CTX_Glut,Hgs,-1,-1,0.00823412,0.19944726,0.7923186
L6_CT_CTX_Glut,Dab2ip,-1,-1,0.53356254,0.44900644,0.01743098
L6_CT_CTX_Glut,Gabbr2,-1,-1,0.9842144,0.015007792,0.00077777205
L6_CT_CTX_Glut,Nipal3,-1,-1,0.28937012,0.0724366,0.6381933
L6_CT_CTX_Glut,Tbc1d30,-1,0,0.5347733,0.37823632,0.08699043
L6_CT_CTX_Glut,Aldoa,-1,-1,0.050684832,0.12205598,0.82725924
L6_CT_CTX_Glut,Car11,-1,-1,0.15732329,0.39634383,0.44633284
L6_CT_CTX_Glut,Kif3c,-1,-1,0.35500982,0.34041324,0.30457696
L6_CT_CTX_Glut,Nelfb,-1,-1,0.22408582,0.72438663,0.051527582
L6_CT_CTX_Glut,Klf13,-1,-1,0.121652454,0.7869146,0.09143296
L6_CT_CTX_Glut,Traf3,-1,-1,0.8006462,0.064507164,0.13484664
L6_CT_CTX_Glut,Pex1,-1,0,0.0011639232,0.03077686,0.96805924
L6_CT_CTX_Glut,Syt4,-1,0,4.4131208e-05,0.00016497399,0.99979097
L6_CT_CTX_Glut,Slc25a51,-1,0,0.0020053831,0.0059538647,0.9920407
L6_CT_CTX_Glut,Tmem196,-1,0,2.4439814e-05,0.000214846,0.9997607
L6_CT_CTX_Glut,Dlg3,-1,0,0.00020530766,0.0039210236,0.99587363
L6_CT_CTX_Glut,Senp2,-1,-1,0.49535915,0.30448082,0.20016007
L6_CT_CTX_Glut,Ypel3,-1,-1,0.06547113,0.48779684,0.44673204
L6_CT_CTX_Glut,Mafg,-1,-1,0.049755096,0.9502373,7.744047e-06
L6_CT_CTX_Glut,Kcnq5,1,1,0.98607486,0.0007932455,0.013131893
L6_CT_CTX_Glut,Sptbn2,-1,-1,0.98675936,0.007895305,0.0053453725
L6_CT_CTX_Glut,Abca2,-1,-1,0.7838198,0.13734153,0.07883868
L6_CT_CTX_Glut,Begain,-1,0,0.001911683,0.0013720731,0.99671626
L6_CT_CTX_Glut,Socs7,-1,-1,0.6151839,0.32831928,0.056496907
L6_CT_CTX_Glut,Sart1,-1,-1,0.67816097,0.2660136,0.055825442
L6_CT_CTX_Glut,Banf2,-1,-1,0.05580575,0.12074569,0.82344854
L6_CT_CTX_Glut,Mov10,-1,0,0.00059589127,0.0044810898,0.99492306
L6_CT_CTX_Glut,Ndor1,-1,-1,0.20375642,0.7271374,0.06910624
L6_CT_CTX_Glut,Rab2b,-1,-1,0.008647379,0.04155527,0.94979733
L6_CT_CTX_Glut,Eml2,-1,-1,0.032841865,0.92785573,0.03930247
L6_CT_CTX_Glut,Srp68,-1,-1,0.33895332,0.5099641,0.15108249
L6_CT_CTX_Glut,Tpt1,-1,0,0.00029017858,0.0050089564,0.9947009
L6_CT_CTX_Glut,Col5a1,-1,-1,0.9742184,0.024934886,0.0008467127
L6_CT_CTX_Glut,Scn8a,-1,-1,0.96721506,0.02341425,0.009370655
L6_CT_CTX_Glut,Pithd1,-1,0,0.0003975727,0.0042814445,0.995321
L6_CT_CTX_Glut,Plec,-1,-1,0.8411307,0.1346673,0.024202
L6_CT_CTX_Glut,Cobl,1,1,0.7646634,0.14366353,0.09167314
L6_CT_CTX_Glut,Rap1gap2,-1,-1,0.39732602,0.5588786,0.043795384
L6_CT_CTX_Glut,Nrbp2,-1,0,0.0013314835,0.04739084,0.9512777
L6_CT_CTX_Glut,Iars,-1,0,0.0051872246,0.048634674,0.94617814
L6_CT_CTX_Glut,Pde3b,1,0,0.27569056,0.33830285,0.3860066
L6_CT_CTX_Glut,Vwa5b2,-1,-1,0.3268499,0.5157619,0.15738815
L6_CT_CTX_Glut,Dus3l,-1,-1,0.013011842,0.11134539,0.8756428
L6_CT_CTX_Glut,Ubtf,-1,-1,0.77374434,0.1595545,0.06670117
L6_CT_CTX_Glut,Pianp,-1,-1,0.13694698,0.5619426,0.3011105
L6_CT_CTX_Glut,Alkbh1,-1,0,0.00062853744,0.013650716,0.98572075
L6_CT_CTX_Glut,Grin1,-1,-1,0.55618656,0.411447,0.032366484
L6_CT_CTX_Glut,Fbrs,-1,-1,0.09909417,0.3638568,0.53704906
L6_CT_CTX_Glut,Ehmt2,-1,-1,0.3359301,0.39034528,0.27372465
L6_CT_CTX_Glut,Gm28379,1,0,0.06824755,0.018132983,0.91361946
L6_CT_CTX_Glut,Adra1a,-1,-1,0.29438987,0.6762217,0.029388478
L6_CT_CTX_Glut,Cep192,-1,0,0.65010977,0.2696538,0.080236435
L6_CT_CTX_Glut,Rplp1,-1,-1,0.049755096,0.9502373,7.744047e-06
L6_CT_CTX_Glut,Rock2,-1,-1,0.7734612,0.15200731,0.07453143
L6_CT_CTX_Glut,Commd4,-1,0,0.005635193,0.016004164,0.97836065
L6_CT_CTX_Glut,Wipi2,-1,-1,0.71840304,0.13596953,0.1456274
L6_CT_CTX_Glut,Vcp,-1,-1,0.035557117,0.82859844,0.13584448
L6_CT_CTX_Glut,Nr3c1,1,0,0.91789645,0.029993728,0.052109804
L6_CT_CTX_Glut,Slc12a5,-1,-1,0.8398257,0.113710105,0.046464194
L6_CT_CTX_Glut,Dync1li1,-1,-1,0.2927481,0.4799111,0.22734071
L6_CT_CTX_Glut,Eif1,-1,0,0.002684208,0.005623786,0.99169207
L6_CT_CTX_Glut,Nrg3os,1,0,0.0035876338,0.0018743777,0.994538
L6_CT_CTX_Glut,Gm21860,-1,-1,0.049755096,0.9502373,7.744047e-06
L6_CT_CTX_Glut,Atat1,-1,-1,0.035163507,0.10949212,0.8553444
L6_CT_CTX_Glut,Fxyd5,-1,-1,0.002113396,0.047234107,0.9506525
L6_CT_CTX_Glut,Gramd1b,-1,-1,0.9674247,0.027688436,0.0048869657
L6_CT_CTX_Glut,Zbed5,0,0,0.0340136,0.4174194,0.548567
L6_CT_CTX_Glut,Bank1,0,1,0.9338084,0.005827087,0.060364556
L6_CT_CTX_Glut,Fpgt,0,0,0.14758004,0.26744592,0.584974
L6_CT_CTX_Glut,Ndufs1,0,-1,0.07759453,0.21175276,0.7106527
L6_CT_CTX_Glut,Secisbp2,0,-1,0.25870222,0.33734825,0.40394953
L6_CT_CTX_Glut,Zfp354c,0,0,0.040707722,0.4476028,0.5116894
L6_CT_CTX_Glut,Anxa5,0,-1,0.104699574,0.46689,0.42841044
L6_CT_CTX_Glut,Sec13,0,0,0.22284761,0.210455,0.5666974
L6_CT_CTX_Glut,Hps1,0,0,0.2213491,0.36339438,0.4152565
L6_CT_CTX_Glut,Pold3,0,-1,0.5970419,0.1431522,0.2598059
L6_CT_CTX_Glut,Sf3a2,0,-1,0.5186756,0.13942353,0.34190086
L6_CT_CTX_Glut,Zfp53,0,0,0.054437596,0.48768368,0.45787868
L6_CT_CTX_Glut,Slc25a4,0,0,0.053171437,0.24160545,0.70522314
L6_CT_CTX_Glut,Armcx4,0,0,0.029552072,0.4815642,0.48888376
L6_CT_CTX_Glut,Zbtb25,0,0,0.4119124,0.31412712,0.2739604
L6_CT_CTX_Glut,Zfp800,0,0,0.7725416,0.07122996,0.15622853
L6_CT_CTX_Glut,Cyp11a1,0,-1,0.3889676,0.1919194,0.41911295
L6_CT_CTX_Glut,Tmem229b,0,-1,0.37921253,0.39004025,0.23074722
L6_CT_CTX_Glut,Zfp174,0,0,0.036512464,0.45115313,0.5123344
L6_CT_CTX_Glut,Zfp382,0,-1,0.15413278,0.4138485,0.43201873
L6_CT_CTX_Glut,Uqcrh,0,0,0.03395937,0.44285846,0.5231822
L6_CT_CTX_Glut,Trp53bp1,0,-1,0.86229956,0.0649851,0.07271534
L6_CT_CTX_Glut,Sema6d,0,1,0.98994327,0.008572983,0.001483783
L6_CT_CTX_Glut,Tdg,0,-1,0.04757786,0.44560444,0.50681776
L6_CT_CTX_Glut,3110082I17Rik,0,-1,0.88233364,0.027896257,0.08977009
L6_CT_CTX_Glut,Ctps,0,-1,0.38323453,0.14692168,0.4698438
L6_CT_CTX_Glut,Gpx1,0,0,0.098466,0.21361017,0.68792385
L6_CT_CTX_Glut,Bphl,0,-1,0.47811842,0.26806763,0.25381392
L6_CT_CTX_Glut,Pla2g4e,0,-1,0.75327057,0.16988868,0.07684079
L6_CT_CTX_Glut,Pusl1,0,0,0.10800054,0.36919877,0.5228006
L6_CT_CTX_Glut,Dnajc6,0,-1,0.8925721,0.007438629,0.099989265
L6_CT_CTX_Glut,Abca1,0,0,0.6719557,0.13349763,0.19454665
L6_CT_CTX_Glut,Slc25a46,0,0,0.41197005,0.33735004,0.25067994
L6_CT_CTX_Glut,Nf1,0,-1,0.6294112,0.20156372,0.16902512
L6_CT_CTX_Glut,Wdr73,0,0,0.20706388,0.35455993,0.43837613
L6_CT_CTX_Glut,Snx18,0,0,0.19030447,0.31225404,0.49744153
L6_CT_CTX_Glut,Zfp560,0,-1,0.7245202,0.23430523,0.04117458
L6_CT_CTX_Glut,Rragc,0,0,0.34363008,0.27068424,0.38568565
L6_CT_CTX_Glut,Hnrnpk,0,0,0.23436859,0.3028406,0.4627908
L6_CT_CTX_Glut,Mpnd,0,-1,0.07875751,0.34701353,0.57422894
L6_CT_CTX_Glut,Nap1l2,0,-1,0.7245202,0.23430523,0.04117458
L6_CT_CTX_Glut,Zfp945,0,0,0.02778319,0.47454095,0.49767578
L6_CT_CTX_Glut,Wdr34,0,-1,0.70251644,0.10674936,0.19073416
L6_CT_CTX_Glut,Ppp4c,0,-1,0.113485545,0.32542828,0.5610861
L6_CT_CTX_Glut,Heatr5a,0,0,0.7141934,0.16949461,0.116311945
L6_CT_CTX_Glut,Gm29325,0,0,0.86116815,0.11808138,0.0207505
L6_CT_CTX_Glut,Nudt21,0,0,0.19773346,0.28257084,0.5196957
L6_CT_CTX_Glut,Lsm1,0,-1,0.14310752,0.2604751,0.59641737
L6_CT_CTX_Glut,Dcaf15,0,-1,0.36100164,0.2580914,0.38090697
L6_CT_CTX_Glut,Marveld1,0,0,0.18626954,0.25057238,0.5631581
L6_CT_CTX_Glut,Txnrd2,0,-1,0.55288666,0.16259408,0.28451923
L6_CT_CTX_Glut,Echs1,0,0,0.0747299,0.33088487,0.59438527
L6_CT_CTX_Glut,Zbtb41,0,0,0.06435661,0.2403802,0.6952632
L6_CT_CTX_Glut,1110038F14Rik,0,0,0.03270574,0.24722183,0.7200724
L6_CT_CTX_Glut,Dgat2,0,-1,0.46989048,0.27381238,0.25629714
L6_CT_CTX_Glut,Dnhd1,0,-1,0.28657818,0.38586622,0.32755566
L6_CT_CTX_Glut,Tdrd3,0,0,0.48107386,0.22727378,0.29165238
L6_CT_CTX_Glut,Exoc3,0,0,0.35888085,0.30430862,0.3368105
L6_CT_CTX_Glut,Glul,0,0,0.16741396,0.36688003,0.46570596
L6_CT_CTX_Glut,Ralb,0,0,0.29338443,0.35438675,0.35222882
L6_CT_CTX_Glut,Rp9,0,-1,0.12087505,0.3289273,0.55019766
L6_CT_CTX_Glut,Dnajc19,0,0,0.19803496,0.33928707,0.462678
L6_CT_CTX_Glut,Zc3h12b,0,0,0.13117583,0.5209973,0.34782687
L6_CT_CTX_Glut,Aasdhppt,0,0,0.023021374,0.4164321,0.5605465
L6_CT_CTX_Glut,Ubn1,0,-1,0.68510604,0.15257093,0.16232309
L6_CT_CTX_Glut,Xiap,0,0,0.08366181,0.25291604,0.6634221
L6_CT_CTX_Glut,Zfp90,0,0,0.040692292,0.3851653,0.5741424
L6_CT_CTX_Glut,Ctcf,0,-1,0.42530578,0.1775904,0.39710376
L6_CT_CTX_Glut,Hspa8,0,0,0.048628006,0.48238814,0.4689838
L6_CT_CTX_Glut,Fmn1,0,1,0.85469306,0.05965305,0.085653976
L6_CT_CTX_Glut,Ntng1,0,1,0.90355295,0.06519959,0.031247402
L6_CT_CTX_Glut,Zfp219,0,0,0.10248607,0.42346135,0.47405255
L6_CT_CTX_Glut,Mia3,0,0,0.11709984,0.39627045,0.48662966
L6_CT_CTX_Glut,Ssh2,0,-1,0.6400332,0.13761024,0.22235657
L6_CT_CTX_Glut,Kcnd2,0,1,0.91615534,0.036297046,0.04754758
