cell_type,gene,DEG,pred,atac
L6_CT_CTX_Glut,Tenm4,0,-1,1.0
L6_CT_CTX_Glut,Pccb,0,0,1.0
L6_CT_CTX_Glut,Nrd1,0,-1,1.0
L6_CT_CTX_Glut,Sirt4,0,-1,1.0
L6_CT_CTX_Glut,N6amt1,0,0,1.0
L6_CT_CTX_Glut,Agl,0,1,1.0
L6_CT_CTX_Glut,Pde1b,0,-1,1.0
L6_CT_CTX_Glut,Phactr4,0,0,1.0
L6_CT_CTX_Glut,Cops6,0,-1,1.0
L6_CT_CTX_Glut,Trmt112,0,-1,1.0
L6_CT_CTX_Glut,Ankrd29,0,0,1.0
L6_CT_CTX_Glut,Nup205,0,0,1.0
L6_CT_CTX_Glut,Zfp934,0,-1,1.0
L6_CT_CTX_Glut,Saraf,0,-1,1.0
L6_CT_CTX_Glut,Irf2,0,-1,1.0
L6_CT_CTX_Glut,Prr3,0,-1,1.0
L6_CT_CTX_Glut,1700110K17Rik,0,-1,1.0
L6_CT_CTX_Glut,Has1,0,-1,1.0
L6_CT_CTX_Glut,Tmem183a,0,-1,1.0
L6_CT_CTX_Glut,Nub1,0,-1,1.0
L6_CT_CTX_Glut,Slc25a42,0,-1,1.0
L6_CT_CTX_Glut,Rrp12,0,-1,1.0
L6_CT_CTX_Glut,9330179D12Rik,0,-1,1.0
L6_CT_CTX_Glut,Rnf219,0,0,1.0
L6_CT_CTX_Glut,Armc7,0,-1,1.0
L6_CT_CTX_Glut,Nup85,0,-1,1.0
L6_CT_CTX_Glut,Cpne9,0,-1,1.0
L6_CT_CTX_Glut,Myh9,0,-1,1.0
L6_CT_CTX_Glut,Fgf2,0,0,1.0
L6_CT_CTX_Glut,Fam32a,0,-1,1.0
L6_CT_CTX_Glut,Tmsb4x,0,-1,1.0
L6_CT_CTX_Glut,Mcfd2,0,-1,1.0
L6_CT_CTX_Glut,G6pc3,0,-1,1.0
L6_CT_CTX_Glut,Hunk,0,-1,1.0
L6_CT_CTX_Glut,Zw10,0,0,1.0
L6_CT_CTX_Glut,Nedd8,0,-1,1.0
L6_CT_CTX_Glut,Helz,0,-1,1.0
L6_CT_CTX_Glut,Col4a3bp,0,0,1.0
L6_CT_CTX_Glut,Gm28294,0,-1,1.0
L6_CT_CTX_Glut,Supt20,0,-1,1.0
L6_CT_CTX_Glut,Pcgf5,0,0,1.0
L6_CT_CTX_Glut,Bcas2,0,-1,1.0
L6_CT_CTX_Glut,Kcnd2,0,1,1.0
L6_CT_CTX_Glut,Shank2,0,-1,1.0
L6_CT_CTX_Glut,Herpud1,0,-1,1.0
L6_CT_CTX_Glut,Syt1,0,1,1.0
L6_CT_CTX_Glut,D230025D16Rik,0,-1,1.0
L6_CT_CTX_Glut,Krt222,0,-1,1.0
L6_CT_CTX_Glut,Tmem192,0,-1,1.0
L6_CT_CTX_Glut,Dlg2,0,1,1.0
L6_CT_CTX_Glut,Zfp949,0,0,1.0
L6_CT_CTX_Glut,Coq3,0,0,1.0
L6_CT_CTX_Glut,1500009L16Rik,0,-1,1.0
L6_CT_CTX_Glut,Dcdc2b,0,-1,1.0
L6_CT_CTX_Glut,Galk1,0,-1,1.0
L6_CT_CTX_Glut,Cutc,0,-1,1.0
L6_CT_CTX_Glut,Rfesd,0,-1,1.0
L6_CT_CTX_Glut,BC002059,0,-1,1.0
L6_CT_CTX_Glut,Prpf4,0,0,1.0
L6_CT_CTX_Glut,Mcmbp,0,-1,1.0
L6_CT_CTX_Glut,Ogfod2,0,-1,1.0
L6_CT_CTX_Glut,Edil3,0,1,1.0
L6_CT_CTX_Glut,Tm2d3,0,-1,1.0
L6_CT_CTX_Glut,Mylk,0,0,1.0
L6_CT_CTX_Glut,Gm17491,0,-1,1.0
L6_CT_CTX_Glut,Txndc5,0,0,1.0
L6_CT_CTX_Glut,Rnf126,0,-1,1.0
L6_CT_CTX_Glut,D130043K22Rik,0,0,1.0
L6_CT_CTX_Glut,Cope,0,-1,1.0
L6_CT_CTX_Glut,Zfp672,0,-1,1.0
L6_CT_CTX_Glut,Pnpla7,0,-1,1.0
L6_CT_CTX_Glut,Syt12,0,-1,1.0
L6_CT_CTX_Glut,Wdr43,0,-1,1.0
L6_CT_CTX_Glut,Pbrm1,0,0,1.0
L6_CT_CTX_Glut,Zfand6,0,0,1.0
L6_CT_CTX_Glut,Slc6a9,0,-1,1.0
L6_CT_CTX_Glut,Ddx24,0,0,1.0
L6_CT_CTX_Glut,Gnb5,0,-1,1.0
L6_CT_CTX_Glut,AI597479,0,-1,1.0
L6_CT_CTX_Glut,Odf2l,0,-1,1.0
L6_CT_CTX_Glut,Trappc5,0,-1,1.0
L6_CT_CTX_Glut,Immt,0,0,1.0
L6_CT_CTX_Glut,Hccs,0,0,1.0
L6_CT_CTX_Glut,Jtb,0,-1,1.0
L6_CT_CTX_Glut,Pus1,0,-1,1.0
L6_CT_CTX_Glut,Abcc8,0,-1,1.0
L6_CT_CTX_Glut,Mrpl32,0,-1,1.0
L6_CT_CTX_Glut,Ermard,0,-1,1.0
L6_CT_CTX_Glut,Prep,0,0,1.0
L6_CT_CTX_Glut,Prkar2a,0,0,1.0
L6_CT_CTX_Glut,Pdpk1,0,-1,1.0
L6_CT_CTX_Glut,Srsf2,0,-1,1.0
L6_CT_CTX_Glut,Plbd2,0,-1,1.0
L6_CT_CTX_Glut,Bcat1,0,-1,1.0
L6_CT_CTX_Glut,Zc3h8,0,0,1.0
L6_CT_CTX_Glut,Fkbp2,0,-1,1.0
L6_CT_CTX_Glut,Zbtb49,0,0,1.0
L6_CT_CTX_Glut,Polr2d,0,0,1.0
L6_CT_CTX_Glut,Fkbp15,0,-1,1.0
L6_CT_CTX_Glut,Rsad1,0,-1,1.0
L6_CT_CTX_Glut,Sgcd,0,1,1.0
L6_CT_CTX_Glut,Pdcd6ip,0,0,1.0
L6_CT_CTX_Glut,Ndufaf3,0,-1,1.0
L6_CT_CTX_Glut,Shprh,0,-1,1.0
L6_CT_CTX_Glut,Uqcrh,0,-1,1.0
L6_CT_CTX_Glut,Atp6v0a4,0,0,1.0
L6_CT_CTX_Glut,Snrk,0,-1,1.0
L6_CT_CTX_Glut,Rorb,0,0,1.0
L6_CT_CTX_Glut,Gm14329,0,0,1.0
L6_CT_CTX_Glut,2810032G03Rik,0,-1,1.0
L6_CT_CTX_Glut,Rps12,0,-1,1.0
L6_CT_CTX_Glut,Rabggta,0,-1,1.0
L6_CT_CTX_Glut,Stard3,0,-1,1.0
L6_CT_CTX_Glut,Stac3,0,-1,1.0
L6_CT_CTX_Glut,Emc10,0,-1,1.0
L6_CT_CTX_Glut,Zfp189,0,-1,1.0
L6_CT_CTX_Glut,Sprn,0,-1,1.0
L6_CT_CTX_Glut,Gfm2,-1,-1,1.0
L6_CT_CTX_Glut,Nrbp2,-1,-1,1.0
L6_CT_CTX_Glut,Eif4g1,-1,-1,1.0
L6_CT_CTX_Glut,Ctnnd1,-1,0,1.0
L6_CT_CTX_Glut,Noc2l,-1,-1,1.0
L6_CT_CTX_Glut,Megf8,-1,-1,1.0
L6_CT_CTX_Glut,Pafah1b1,-1,-1,1.0
L6_CT_CTX_Glut,Kptn,-1,-1,1.0
L6_CT_CTX_Glut,Atp6v1g2,-1,-1,1.0
L6_CT_CTX_Glut,Ppt1,-1,-1,1.0
L6_CT_CTX_Glut,Gde1,-1,-1,1.0
L6_CT_CTX_Glut,Slc38a2,-1,-1,1.0
L6_CT_CTX_Glut,Vipas39,-1,-1,1.0
L6_CT_CTX_Glut,Per3,-1,-1,1.0
L6_CT_CTX_Glut,Chd8,-1,0,1.0
L6_CT_CTX_Glut,Tagln3,-1,-1,1.0
L6_CT_CTX_Glut,Stmn2,-1,-1,1.0
L6_CT_CTX_Glut,Gdpd5,-1,-1,1.0
L6_CT_CTX_Glut,Tmx2,-1,-1,1.0
L6_CT_CTX_Glut,Exosc10,-1,-1,1.0
L6_CT_CTX_Glut,Neurl4,-1,-1,1.0
L6_CT_CTX_Glut,Celsr3,-1,-1,1.0
L6_CT_CTX_Glut,Psmb1,-1,-1,1.0
L6_CT_CTX_Glut,Cbx6,-1,-1,1.0
L6_CT_CTX_Glut,Nt5c3b,-1,-1,1.0
L6_CT_CTX_Glut,Dgkz,-1,-1,1.0
L6_CT_CTX_Glut,Tpm3,-1,-1,1.0
L6_CT_CTX_Glut,Atg2a,-1,-1,1.0
L6_CT_CTX_Glut,Cherp,-1,-1,1.0
L6_CT_CTX_Glut,Zfp341,-1,-1,1.0
L6_CT_CTX_Glut,Tecpr1,-1,-1,1.0
L6_CT_CTX_Glut,Fbxl17,1,1,1.0
L6_CT_CTX_Glut,Wdr1,-1,-1,1.0
L6_CT_CTX_Glut,Nlgn2,-1,-1,1.0
L6_CT_CTX_Glut,Las1l,-1,0,1.0
L6_CT_CTX_Glut,Pom121,-1,-1,1.0
L6_CT_CTX_Glut,Mast2,-1,-1,1.0
L6_CT_CTX_Glut,Camk2g,-1,-1,1.0
L6_CT_CTX_Glut,Adora1,-1,-1,1.0
L6_CT_CTX_Glut,Gabbr2,-1,-1,1.0
L6_CT_CTX_Glut,Rps26,-1,-1,1.0
L6_CT_CTX_Glut,Psmd4,-1,-1,1.0
L6_CT_CTX_Glut,Cdk10,-1,-1,1.0
L6_CT_CTX_Glut,Ift74,-1,0,1.0
L6_CT_CTX_Glut,Gpi1,-1,-1,1.0
L6_CT_CTX_Glut,Lmtk3,-1,-1,1.0
L6_CT_CTX_Glut,Eif4enif1,-1,-1,1.0
L6_CT_CTX_Glut,Pcbp4,-1,-1,1.0
L6_CT_CTX_Glut,Zfhx2,-1,-1,1.0
L6_CT_CTX_Glut,Sbno2,-1,-1,1.0
L6_CT_CTX_Glut,Cers4,-1,-1,1.0
L6_CT_CTX_Glut,Zfp740,-1,-1,1.0
L6_CT_CTX_Glut,Cep89,-1,0,1.0
L6_CT_CTX_Glut,Tbc1d9b,-1,-1,1.0
L6_CT_CTX_Glut,Atp11b,-1,0,1.0
L6_CT_CTX_Glut,Igsf8,-1,-1,1.0
L6_CT_CTX_Glut,Fsd1l,-1,0,1.0
L6_CT_CTX_Glut,Ubr4,-1,-1,1.0
L6_CT_CTX_Glut,Pik3r3,-1,0,1.0
L6_CT_CTX_Glut,Tet3,-1,-1,1.0
L6_CT_CTX_Glut,Hspbp1,-1,-1,1.0
L6_CT_CTX_Glut,Phf12,-1,-1,1.0
L6_CT_CTX_Glut,Neto2,-1,-1,1.0
L6_CT_CTX_Glut,Zcchc14,-1,-1,1.0
L6_CT_CTX_Glut,Olfm1,-1,-1,1.0
L6_CT_CTX_Glut,Skap2,1,-1,1.0
L6_CT_CTX_Glut,R3hdm4,-1,-1,1.0
L6_CT_CTX_Glut,E4f1,-1,-1,1.0
L6_CT_CTX_Glut,Foxk2,-1,-1,1.0
L6_CT_CTX_Glut,Smg5,-1,-1,1.0
L6_CT_CTX_Glut,Kcnk3,-1,-1,1.0
L6_CT_CTX_Glut,Wdr45,-1,-1,1.0
L6_CT_CTX_Glut,Casc3,-1,-1,1.0
L6_CT_CTX_Glut,4930545L23Rik,1,-1,1.0
L6_CT_CTX_Glut,Ptk7,-1,-1,1.0
L6_CT_CTX_Glut,Farsa,-1,-1,1.0
L6_CT_CTX_Glut,Slc24a3,-1,1,1.0
L6_CT_CTX_Glut,Porcn,-1,-1,1.0
L6_CT_CTX_Glut,Tnks2,-1,-1,1.0
L6_CT_CTX_Glut,Setx,-1,-1,1.0
L6_CT_CTX_Glut,Unkl,-1,-1,1.0
L6_CT_CTX_Glut,Cdkl1,-1,-1,1.0
L6_CT_CTX_Glut,Pigt,-1,-1,1.0
L6_CT_CTX_Glut,Eef2,-1,-1,1.0
L6_CT_CTX_Glut,Lypla2,-1,-1,1.0
L6_CT_CTX_Glut,Grina,-1,-1,1.0
L6_CT_CTX_Glut,Celf4,-1,-1,1.0
L6_CT_CTX_Glut,Urgcp,-1,-1,1.0
L6_CT_CTX_Glut,Smarcc1,-1,-1,1.0
L6_CT_CTX_Glut,Traf7,-1,-1,1.0
L6_CT_CTX_Glut,BC005537,-1,-1,1.0
L6_CT_CTX_Glut,Ywhah,-1,-1,1.0
L6_CT_CTX_Glut,Cul9,-1,0,1.0
L6_CT_CTX_Glut,Ipo8,-1,0,1.0
L6_CT_CTX_Glut,Lix1,-1,0,1.0
L6_CT_CTX_Glut,Tbc1d13,-1,-1,1.0
L6_CT_CTX_Glut,Atf6b,-1,-1,1.0
L6_CT_CTX_Glut,Acap3,-1,-1,1.0
L6_CT_CTX_Glut,Sbno1,-1,-1,1.0
L6_CT_CTX_Glut,Abcb9,-1,-1,1.0
L6_CT_CTX_Glut,Cep295,-1,0,1.0
L6_CT_CTX_Glut,Rps6kl1,-1,-1,1.0
L6_CT_CTX_Glut,Sept8,-1,-1,1.0
L6_CT_CTX_Glut,Zmynd8,-1,-1,1.0
L6_CT_CTX_Glut,Ei24,-1,-1,1.0
L6_CT_CTX_Glut,Crym,-1,-1,1.0
L6_CT_CTX_Glut,Gm20721,1,-1,1.0
L6_CT_CTX_Glut,Ccnl1,-1,-1,1.0
L6_CT_CTX_Glut,Dync1h1,-1,-1,1.0
L6_CT_CTX_Glut,Dnajc5,-1,-1,1.0
L6_CT_CTX_Glut,Lemd3,-1,0,1.0
L6_CT_CTX_Glut,Nrxn1,1,1,1.0
L6_CT_CTX_Glut,Adamts16,-1,0,1.0
L6_CT_CTX_Glut,Cobl,1,-1,1.0
L6_CT_CTX_Glut,Cpeb3,-1,-1,1.0
L6_CT_CTX_Glut,Sfpq,-1,-1,1.0
L6_CT_CTX_Glut,Pithd1,-1,-1,1.0
L6_CT_CTX_Glut,Calm2,-1,-1,1.0
L6_CT_CTX_Glut,Nono,-1,-1,1.0
L6_CT_CTX_Glut,Ccser1,1,1,1.0
L6_CT_CTX_Glut,Smurf1,-1,-1,1.0
L6_CT_CTX_Glut,Nudt3,-1,-1,1.0
L6_CT_CTX_Glut,Grik3,-1,-1,1.0
L6_CT_CTX_Glut,Itm2c,-1,-1,1.0
L6_CT_CTX_Glut,Klhdc3,-1,-1,1.0
L6_CT_CTX_Glut,Camk2d,1,0,1.0
L6_CT_CTX_Glut,Numa1,-1,-1,1.0
L6_CT_CTX_Glut,Jph4,-1,-1,1.0
L6_CT_CTX_Glut,Kctd8,-1,0,1.0
L6_CT_CTX_Glut,Ggt7,-1,-1,1.0
L6_CT_CTX_Glut,Spen,-1,-1,1.0
L6_CT_CTX_Glut,Lsm7,-1,-1,1.0
L6_CT_CTX_Glut,Fasn,-1,-1,1.0
L6_CT_CTX_Glut,Rabgap1l,1,1,1.0
L6_CT_CTX_Glut,Fam219a,-1,-1,1.0
L6_CT_CTX_Glut,Rock2,-1,0,1.0
L6_CT_CTX_Glut,Khdrbs1,-1,-1,1.0
L6_CT_CTX_Glut,Wdr13,-1,-1,1.0
L6_CT_CTX_Glut,Sptlc1,-1,0,1.0
L6_CT_CTX_Glut,Sirt2,-1,-1,1.0
L6_CT_CTX_Glut,Car11,-1,-1,1.0
L6_CT_CTX_Glut,Habp4,-1,-1,1.0
L6_CT_CTX_Glut,Pcsk2os2,1,0,1.0
L6_CT_CTX_Glut,Pfkm,-1,-1,1.0
L6_CT_CTX_Glut,Dapk1,-1,-1,1.0
L6_CT_CTX_Glut,Fxyd6,-1,-1,1.0
L6_CT_CTX_Glut,Hs6st3,1,1,1.0
L6_CT_CTX_Glut,Tmem63c,-1,-1,1.0
L6_CT_CTX_Glut,Brd4,-1,-1,1.0
L6_CT_CTX_Glut,Sun1,-1,0,1.0
L6_CT_CTX_Glut,Ckmt1,-1,-1,1.0
L6_CT_CTX_Glut,Ece1,-1,-1,1.0
L6_CT_CTX_Glut,Gga1,-1,-1,1.0
L6_CT_CTX_Glut,Atraid,-1,-1,1.0
L6_CT_CTX_Glut,Chpf2,-1,-1,1.0
L6_CT_CTX_Glut,Adar,-1,-1,1.0
L6_CT_CTX_Glut,Fezf2,-1,-1,1.0
L6_CT_CTX_Glut,Rbbp5,-1,-1,1.0
L6_CT_CTX_Glut,Stk25,-1,-1,1.0
L6_CT_CTX_Glut,Ankrd33b,-1,-1,1.0
L6_CT_CTX_Glut,Vcp,-1,-1,1.0
L6_CT_CTX_Glut,Tmem135,1,-1,1.0
L6_CT_CTX_Glut,Tmem151a,-1,-1,1.0
L6_CT_CTX_Glut,Clip3,-1,-1,1.0
L6_CT_CTX_Glut,Trpc4ap,-1,-1,1.0
L6_CT_CTX_Glut,Pdgfb,-1,-1,1.0
L6_CT_CTX_Glut,Rplp1,-1,-1,1.0
L6_CT_CTX_Glut,Dzip1,-1,-1,1.0
L6_CT_CTX_Glut,Eif3b,-1,-1,1.0
L6_CT_CTX_Glut,Exoc4,1,1,1.0
L6_CT_CTX_Glut,Hsph1,-1,-1,1.0
L6_CT_CTX_Glut,Caskin1,-1,-1,1.0
L6_CT_CTX_Glut,Pcsk7,-1,-1,1.0
L6_CT_CTX_Glut,Gnl3l,-1,-1,1.0
L6_CT_CTX_Glut,Cdh12,1,1,1.0
L6_CT_CTX_Glut,Tmem243,1,-1,1.0
L6_CT_CTX_Glut,Sparcl1,-1,-1,1.0
L6_CT_CTX_Glut,Gbf1,-1,0,1.0
L6_CT_CTX_Glut,Babam1,-1,-1,1.0
L6_CT_CTX_Glut,Carm1,-1,-1,1.0
L6_CT_CTX_Glut,Gtf3c1,-1,-1,1.0
L6_CT_CTX_Glut,Bdh1,-1,-1,1.0
L6_CT_CTX_Glut,Kif3c,-1,-1,1.0
L6_CT_CTX_Glut,Gabrd,-1,-1,1.0
L6_CT_CTX_Glut,Riok3,-1,-1,1.0
L6_CT_CTX_Glut,Mid1,-1,-1,1.0
L6_CT_CTX_Glut,Gnb1,-1,-1,1.0
L6_CT_CTX_Glut,Tmem109,-1,-1,1.0
L6_CT_CTX_Glut,Srrm4,-1,-1,1.0
L6_CT_CTX_Glut,Usp32,-1,0,1.0
L6_CT_CTX_Glut,Pspc1,1,0,1.0
L6_CT_CTX_Glut,Sec16a,-1,-1,1.0
L6_CT_CTX_Glut,Fau,-1,-1,1.0
L6_CT_CTX_Glut,Nipal3,-1,-1,1.0
L6_CT_CTX_Glut,Iffo1,-1,-1,1.0
L6_CT_CTX_Glut,Kcnk9,-1,-1,1.0
L6_CT_CTX_Glut,Cmip,-1,-1,1.0
L6_CT_CTX_Glut,Slc38a1,-1,0,1.0
L6_CT_CTX_Glut,Snx1,-1,-1,1.0
L6_CT_CTX_Glut,Ggnbp2,-1,-1,1.0
L6_CT_CTX_Glut,Igsf21,-1,-1,1.0
L6_CT_CTX_Glut,Ndrg3,-1,-1,1.0
L6_CT_CTX_Glut,Fkbp8,-1,-1,1.0
L6_CT_CTX_Glut,Asap2,-1,-1,1.0
L6_CT_CTX_Glut,Clk3,-1,-1,1.0
L6_CT_CTX_Glut,Fbrs,-1,-1,1.0
L6_CT_CTX_Glut,Fndc3a,1,0,1.0
L6_CT_CTX_Glut,Kcnt1,-1,-1,1.0
L6_CT_CTX_Glut,Zfp365,-1,-1,1.0
L6_CT_CTX_Glut,Hpcal4,-1,-1,1.0
L6_CT_CTX_Glut,Mprip,-1,-1,1.0
L6_CT_CTX_Glut,Dhx32,-1,-1,1.0
L6_CT_CTX_Glut,Tacc1,-1,-1,1.0
L6_CT_CTX_Glut,Cpt1c,-1,-1,1.0
L6_CT_CTX_Glut,Dip2b,-1,-1,1.0
L6_CT_CTX_Glut,Nxf1,-1,-1,1.0
L6_CT_CTX_Glut,Elavl3,-1,-1,1.0
L6_CT_CTX_Glut,Picalm,1,-1,1.0
L6_CT_CTX_Glut,Nrbp1,-1,-1,1.0
L6_CT_CTX_Glut,Srp72,-1,-1,1.0
L6_CT_CTX_Glut,Fbf1,-1,-1,1.0
L6_CT_CTX_Glut,Gm11867,-1,1,1.0
L6_CT_CTX_Glut,Tfdp2,1,0,1.0
L6_CT_CTX_Glut,Asphd2,-1,-1,1.0
L6_CT_CTX_Glut,Camk2b,-1,-1,1.0
L6_CT_CTX_Glut,Adam15,-1,-1,1.0
L6_CT_CTX_Glut,Sla,-1,-1,1.0
L6_CT_CTX_Glut,Nrp1,-1,0,1.0
L6_CT_CTX_Glut,A330102I10Rik,-1,-1,1.0
L6_CT_CTX_Glut,Rpl36al,-1,-1,1.0
L6_CT_CTX_Glut,Taf1,-1,-1,1.0
L6_CT_CTX_Glut,Tubb5,-1,-1,1.0
L6_CT_CTX_Glut,Slc9a9,1,1,1.0
L6_CT_CTX_Glut,Fbxo21,-1,-1,1.0
L6_CT_CTX_Glut,Ddi2,-1,-1,1.0
L6_CT_CTX_Glut,Ube3b,-1,-1,1.0
L6_CT_CTX_Glut,Rufy2,-1,-1,1.0
L6_CT_CTX_Glut,Arhgap23,-1,-1,1.0
L6_CT_CTX_Glut,Slitrk5,-1,-1,1.0
L6_CT_CTX_Glut,Gmeb2,-1,-1,1.0
L6_CT_CTX_Glut,Sult4a1,-1,-1,1.0
L6_CT_CTX_Glut,Rai1,-1,-1,1.0
L6_CT_CTX_Glut,Ciz1,-1,-1,1.0
L6_CT_CTX_Glut,Tpt1,-1,-1,1.0
L6_CT_CTX_Glut,Srrm3,-1,-1,1.0
L6_CT_CTX_Glut,Frmpd4,1,1,1.0
L6_CT_CTX_Glut,Ttyh1,-1,-1,1.0
L6_CT_CTX_Glut,Alcam,1,0,1.0
L6_CT_CTX_Glut,Atp6v0c,-1,-1,1.0
L6_CT_CTX_Glut,Arhgef1,-1,-1,1.0
L6_CT_CTX_Glut,Miat,-1,-1,1.0
L6_CT_CTX_Glut,5730522E02Rik,1,1,1.0
L6_CT_CTX_Glut,Aco2,-1,-1,1.0
L6_CT_CTX_Glut,Rasa1,1,0,1.0
L6_CT_CTX_Glut,Atp6ap2,-1,-1,1.0
L6_CT_CTX_Glut,Dagla,-1,-1,1.0
L6_CT_CTX_Glut,Abr,-1,-1,1.0
L6_CT_CTX_Glut,Fus,-1,-1,1.0
L6_CT_CTX_Glut,Map3k5,-1,-1,1.0
L6_CT_CTX_Glut,Ptprs,-1,-1,1.0
L6_CT_CTX_Glut,Otub1,-1,-1,1.0
L6_CT_CTX_Glut,Insr,-1,0,1.0
L6_CT_CTX_Glut,Fhod3,-1,1,1.0
L6_CT_CTX_Glut,Gpx4,-1,-1,1.0
L6_CT_CTX_Glut,Fam76a,-1,-1,1.0
L6_CT_CTX_Glut,1600010M07Rik,1,-1,1.0
L6_CT_CTX_Glut,Kctd16,1,1,1.0
L6_CT_CTX_Glut,Trappc8,-1,0,1.0
L6_CT_CTX_Glut,Shisa7,-1,-1,1.0
L6_CT_CTX_Glut,Traip,-1,-1,1.0
L6_CT_CTX_Glut,Ogdh,-1,-1,1.0
L6_CT_CTX_Glut,Nckipsd,-1,-1,1.0
L6_CT_CTX_Glut,Necab3,-1,-1,1.0
L6_CT_CTX_Glut,Gapdh,-1,-1,1.0
L6_CT_CTX_Glut,Nup210,-1,-1,1.0
L6_CT_CTX_Glut,Xndc1,-1,-1,1.0
L6_CT_CTX_Glut,Rpl41,-1,-1,1.0
L6_CT_CTX_Glut,Eif4g3,-1,-1,1.0
L6_CT_CTX_Glut,Nrg3os,1,0,1.0
L6_CT_CTX_Glut,Map3k10,-1,-1,1.0
L6_CT_CTX_Glut,Camkk1,-1,-1,1.0
L6_CT_CTX_Glut,Pfkp,-1,-1,1.0
L6_CT_CTX_Glut,Abtb1,-1,-1,1.0
L6_CT_CTX_Glut,Atp5k,-1,-1,1.0
L6_CT_CTX_Glut,Gm20642,1,0,1.0
L6_CT_CTX_Glut,Vgf,-1,-1,1.0
L6_CT_CTX_Glut,Srp68,-1,-1,1.0
L6_CT_CTX_Glut,Dlg4,-1,-1,1.0
L6_CT_CTX_Glut,Firre,-1,-1,1.0
L6_CT_CTX_Glut,Ccar1,-1,-1,1.0
L6_CT_CTX_Glut,Dpf1,-1,-1,1.0
L6_CT_CTX_Glut,Anapc5,-1,-1,1.0
L6_CT_CTX_Glut,Gsr,0,0,1.0
L6_CT_CTX_Glut,Cck,0,-1,1.0
L6_CT_CTX_Glut,Mdm1,0,-1,1.0
L6_CT_CTX_Glut,Rufy1,0,-1,1.0
L6_CT_CTX_Glut,Idua,0,-1,1.0
L6_CT_CTX_Glut,Llgl1,0,-1,1.0
L6_CT_CTX_Glut,Msto1,0,-1,1.0
L6_CT_CTX_Glut,Oxnad1,0,-1,1.0
L6_CT_CTX_Glut,Sema4d,0,-1,1.0
L6_CT_CTX_Glut,Sh2d3c,0,-1,1.0
L6_CT_CTX_Glut,Mrpl18,0,-1,1.0
L6_CT_CTX_Glut,Hexim1,0,-1,1.0
L6_CT_CTX_Glut,Radil,0,-1,1.0
L6_CT_CTX_Glut,Myo16,0,1,1.0
L6_CT_CTX_Glut,Kctd13,0,-1,1.0
L6_CT_CTX_Glut,Nif3l1,0,-1,1.0
L6_CT_CTX_Glut,9130024F11Rik,0,-1,1.0
L6_CT_CTX_Glut,Mettl14,0,-1,1.0
L6_CT_CTX_Glut,Pigl,0,-1,1.0
L6_CT_CTX_Glut,Cyb561,0,-1,1.0
L6_CT_CTX_Glut,Crlf2,0,-1,1.0
L6_CT_CTX_Glut,Dcaf7,0,-1,1.0
L6_CT_CTX_Glut,Cep152,0,0,1.0
L6_CT_CTX_Glut,Mrps22,0,0,1.0
L6_CT_CTX_Glut,Crtc3,0,-1,1.0
L6_CT_CTX_Glut,Pgam1,0,-1,1.0
L6_CT_CTX_Glut,Gm26512,0,0,1.0
L6_CT_CTX_Glut,Ankrd49,0,-1,1.0
L6_CT_CTX_Glut,Mcm7,0,-1,1.0
L6_CT_CTX_Glut,Tollip,0,-1,1.0
L6_CT_CTX_Glut,Slc7a6,0,-1,1.0
L6_CT_CTX_Glut,Pepd,0,-1,1.0
L6_CT_CTX_Glut,Gm11639,0,0,1.0
L6_CT_CTX_Glut,Lyrm9,0,-1,1.0
L6_CT_CTX_Glut,Fam228a,0,-1,1.0
L6_CT_CTX_Glut,Heg1,0,0,1.0
L6_CT_CTX_Glut,Mvb12a,0,-1,1.0
L6_CT_CTX_Glut,Hey1,0,-1,1.0
L6_CT_CTX_Glut,Ttc26,0,0,1.0
L6_CT_CTX_Glut,Gpr27,0,-1,1.0
L6_CT_CTX_Glut,Phc1,0,-1,1.0
L6_CT_CTX_Glut,9530077C05Rik,0,0,1.0
L6_CT_CTX_Glut,Cep63,0,-1,1.0
L6_CT_CTX_Glut,Cyp11a1,0,0,1.0
L6_CT_CTX_Glut,Cops5,0,-1,1.0
L6_CT_CTX_Glut,Pdik1l,0,-1,1.0
L6_CT_CTX_Glut,Pura,0,-1,1.0
L6_CT_CTX_Glut,Gm4258,0,1,1.0
L6_CT_CTX_Glut,Uvssa,0,-1,1.0
L6_CT_CTX_Glut,St8sia3os,0,-1,1.0
L6_CT_CTX_Glut,Gfra1,0,0,1.0
L6_CT_CTX_Glut,Zfp385a,0,-1,1.0
L6_CT_CTX_Glut,Ercc1,0,-1,1.0
L6_CT_CTX_Glut,Foxred1,0,-1,1.0
L6_CT_CTX_Glut,E130309D02Rik,0,-1,1.0
L6_CT_CTX_Glut,Slc25a25,0,-1,1.0
L6_CT_CTX_Glut,Mcm9,0,-1,1.0
L6_CT_CTX_Glut,Stradb,0,-1,1.0
L6_CT_CTX_Glut,Ate1,0,-1,1.0
L6_CT_CTX_Glut,March1,0,1,1.0
L6_CT_CTX_Glut,Lrp10,0,-1,1.0
L6_CT_CTX_Glut,Coa6,0,-1,1.0
L6_CT_CTX_Glut,Cfap20,0,-1,1.0
L6_CT_CTX_Glut,Utp15,0,-1,1.0
L6_CT_CTX_Glut,Ccdc159,0,-1,1.0
L6_CT_CTX_Glut,Rpl5,0,-1,1.0
L6_CT_CTX_Glut,Stk11,0,-1,1.0
