cell_type,gene,DEG,pred,dmr,mcg_genebody,mch_genebody,atac,hic_loop,hic_abc_dmr,hic_abc_peak
L6_CT_CTX_Glut,Ncln,-1,-1,0.11113477,0.14057113,0.1432478,0.152177,0.10394163,0.088887565,0.26004004
L6_CT_CTX_Glut,Rasal2,1,1,0.07117733,0.06789198,0.16880551,0.112417966,0.50825423,0.043370694,0.028082274
L6_CT_CTX_Glut,Sgta,-1,-1,0.19538711,0.14519168,0.17885056,0.15965655,0.022651087,0.14071406,0.15754892
L6_CT_CTX_Glut,Col4a2,-1,-1,0.13463034,0.05154059,0.2777358,0.1836738,0.2642484,0.039396316,0.048774727
L6_CT_CTX_Glut,Pex1,-1,-1,0.18714248,0.14789377,0.19636355,0.10518695,0.021695293,0.2584826,0.08323529
L6_CT_CTX_Glut,Map1lc3b,-1,-1,0.15811539,0.11996284,0.12060493,0.21188253,0.16961648,0.1121938,0.10762395
L6_CT_CTX_Glut,Dbn1,-1,-1,0.11274293,0.07600278,0.09694873,0.19103451,0.27464253,0.072346814,0.1762818
L6_CT_CTX_Glut,Gm21860,-1,-1,0.24073891,0.14369868,0.22329012,0.13266282,0.02790869,0.1567132,0.07498754
L6_CT_CTX_Glut,Gmeb2,-1,-1,0.15054718,0.15648977,0.13737664,0.15370247,0.017452827,0.18213083,0.20230028
L6_CT_CTX_Glut,Celf4,-1,1,0.076948166,0.03957882,0.041003183,0.1450412,0.6314414,0.026820024,0.039167203
L6_CT_CTX_Glut,Ipo5,-1,0,0.14365909,0.12933466,0.26157123,0.13940872,0.0783444,0.082601056,0.16508092
