cell_type,gene,DEG,pred,dmr,mcg_genebody,mch_genebody
CA1-ProS_Glut,Rpl9,-1,-1,0.020559657,0.92649764,0.05294273
CA1-ProS_Glut,Lingo2,1,1,0.014731512,0.007356584,0.97791195
CA1-ProS_Glut,Slc16a2,1,1,0.0030883122,0.00848308,0.98842865
CA1-ProS_Glut,Rc3h1,1,1,0.033141058,0.008498284,0.9583606
CA1-ProS_Glut,Cnih2,-1,-1,0.03203916,0.96788424,7.662204e-05
CA1-ProS_Glut,Porcn,1,0,0.0070841555,0.2081204,0.78479546
CA1-ProS_Glut,Fam49a,-1,-1,0.0786709,0.92010605,0.0012229963
CA1-ProS_Glut,Kcnt2,1,1,0.016378744,0.009192546,0.97442865
CA1-ProS_Glut,Myo5a,1,1,0.0057036,0.0040653325,0.9902311
CA1-ProS_Glut,Eid1,-1,-1,0.048712473,0.9459082,0.005379393
CA1-ProS_Glut,Tbc1d24,1,1,0.016950544,0.009849511,0.97319996
CA1-ProS_Glut,Hnrnpl,1,0,0.027756078,0.28793073,0.6843132
CA1-ProS_Glut,Appl1,1,0,0.004697567,0.0032532767,0.99204916
CA1-ProS_Glut,Slc6a7,1,1,0.03737875,0.031228263,0.931393
CA1-ProS_Glut,4933411O13Rik,-1,-1,0.8549353,0.14363301,0.0014316911
CA1-ProS_Glut,P2ry14,-1,0,0.4883503,0.28828353,0.22336619
CA1-ProS_Glut,Magi1,1,1,0.021074822,0.011886237,0.9670389
CA1-ProS_Glut,Tnni3k,1,1,0.002576708,0.0112443315,0.986179
CA1-ProS_Glut,Kitl,1,1,0.013438338,0.0041785357,0.98238313
CA1-ProS_Glut,Snrnp70,1,1,0.03742757,0.0058289054,0.95674354
CA1-ProS_Glut,Kcnab2,-1,-1,0.18013032,0.8187015,0.0011681847
CA1-ProS_Glut,Atp2c1,-1,-1,0.5044581,0.48784688,0.0076950244
CA1-ProS_Glut,Lrrtm4,1,1,0.0025996563,0.0075061917,0.9898942
CA1-ProS_Glut,Plxna4os3,-1,0,0.9080806,0.09000013,0.0019193399
CA1-ProS_Glut,Ypel4,1,-1,0.34888595,0.20672171,0.44439226
CA1-ProS_Glut,Rpl41,-1,-1,0.012581867,0.9831661,0.00425213
CA1-ProS_Glut,Oaz1,-1,-1,0.04482512,0.9137741,0.041400727
CA1-ProS_Glut,Herc4,1,1,0.016648497,0.01603496,0.96731657
CA1-ProS_Glut,D630045J12Rik,1,1,0.017566623,0.013342391,0.96909106
CA1-ProS_Glut,Stk3,1,1,0.0024045196,0.007958575,0.98963696
CA1-ProS_Glut,Rpl37a,-1,-1,0.03929988,0.8849174,0.07578267
CA1-ProS_Glut,Sel1l3,1,1,0.0348659,0.08059419,0.88453984
CA1-ProS_Glut,Ndufa4,-1,0,0.13090707,0.06510345,0.8039895
CA1-ProS_Glut,Rpl24,-1,0,0.0377024,0.6819149,0.28038263
CA1-ProS_Glut,Rasl11b,-1,-1,0.0155488225,0.9810234,0.0034278354
CA1-ProS_Glut,Gm5441,-1,-1,0.58060336,0.41072938,0.008667207
CA1-ProS_Glut,Ptpn14,1,1,0.0021960973,0.0042279456,0.993576
CA1-ProS_Glut,Neurod6,-1,-1,0.0038991359,0.99279445,0.0033063728
CA1-ProS_Glut,Grik4,1,1,0.0036780848,0.0128682805,0.9834537
CA1-ProS_Glut,Samd5,-1,-1,0.057284493,0.94204456,0.0006709401
CA1-ProS_Glut,Itm2c,-1,0,0.06809278,0.06556966,0.86633754
CA1-ProS_Glut,Capn15,1,1,0.0032284565,0.002038059,0.99473345
CA1-ProS_Glut,Kif5a,1,1,0.0342696,0.0073169284,0.9584135
CA1-ProS_Glut,Dhx30,1,1,0.0054974244,0.0038509169,0.9906516
CA1-ProS_Glut,Nsmce2,1,1,0.005126549,0.017128233,0.9777452
CA1-ProS_Glut,Atp6v0c,-1,-1,0.0085286815,0.9521367,0.03933464
CA1-ProS_Glut,Gm15414,-1,1,0.020622957,0.018672857,0.9607042
CA1-ProS_Glut,Arhgef12,1,1,0.015683122,0.04158424,0.9427327
CA1-ProS_Glut,Atrnl1,1,1,0.005613732,0.010345173,0.9840411
CA1-ProS_Glut,Fgf13,0,1,0.3511122,0.14444694,0.50444084
CA1-ProS_Glut,Gm16759,0,0,0.21913807,0.121194765,0.65966713
CA1-ProS_Glut,Jph1,0,1,0.34769744,0.41624507,0.23605746
CA1-ProS_Glut,Slc25a20,0,0,0.082165875,0.08152349,0.8363106
CA1-ProS_Glut,BC004004,0,1,0.33338657,0.20596662,0.46064678
CA1-ProS_Glut,Zfp692,0,0,0.09589632,0.08755725,0.81654644
CA1-ProS_Glut,4833422C13Rik,0,1,0.15827951,0.14964394,0.6920766
CA1-ProS_Glut,Cd2ap,0,1,0.192073,0.096594766,0.7113323
CA1-ProS_Glut,Atxn7l1os1,0,1,0.1577147,0.22151673,0.62076867
CA1-ProS_Glut,Erlin2,0,0,0.13271959,0.061374813,0.80590564
CA1-ProS_Glut,Tti1,0,0,0.1493193,0.17094609,0.6797346
CA1-ProS_Glut,Fam53c,0,1,0.18152247,0.08976034,0.72871715
CA1-ProS_Glut,Ccdc173,0,0,0.1890266,0.119269505,0.6917039
CA1-ProS_Glut,Ik,0,0,0.08834322,0.16045886,0.75119793
CA1-ProS_Glut,Slc22a23,0,1,0.18038946,0.16927007,0.65034044
CA1-ProS_Glut,Gpr180,0,-1,0.29879996,0.09148234,0.6097177
CA1-ProS_Glut,Nek7,0,0,0.22066166,0.14605063,0.63328767
CA1-ProS_Glut,Mrpl53,0,-1,0.006863594,0.88168335,0.111453064
CA1-ProS_Glut,Hhipl1,0,0,0.105986774,0.035253644,0.85875964
CA1-ProS_Glut,Ddx31,0,1,0.17482771,0.08280909,0.7423632
CA1-ProS_Glut,Prdm5,0,1,0.16431434,0.14492226,0.6907634
CA1-ProS_Glut,Arsk,0,0,0.19199196,0.20791876,0.60008925
CA1-ProS_Glut,Nt5c2,0,1,0.34804857,0.20177157,0.4501799
CA1-ProS_Glut,Naga,0,0,0.11740941,0.098356254,0.78423434
CA1-ProS_Glut,Cnot7,0,0,0.14099127,0.1510668,0.70794195
CA1-ProS_Glut,Ralgapb,0,1,0.18287191,0.07230333,0.74482477
CA1-ProS_Glut,Casd1,0,0,0.08793622,0.09275462,0.8193091
CA1-ProS_Glut,Cacng2,0,0,0.18929777,0.119811416,0.6908908
CA1-ProS_Glut,Dlg5,0,1,0.10912792,0.120890126,0.7699819
CA1-ProS_Glut,Ddx59,0,0,0.1322866,0.17499554,0.6927179
CA1-ProS_Glut,Wdfy1,0,1,0.42072362,0.19287479,0.3864015
CA1-ProS_Glut,Cntfr,0,0,0.0881515,0.06156022,0.85028833
CA1-ProS_Glut,Gps2,0,-1,0.055849347,0.2701778,0.6739728
CA1-ProS_Glut,Pkdcc,0,0,0.07659747,0.0885758,0.83482677
CA1-ProS_Glut,Klhl32,0,0,0.19434784,0.16722901,0.63842314
CA1-ProS_Glut,Gemin2,0,0,0.10528311,0.18229373,0.71242315
CA1-ProS_Glut,Mapk9,0,1,0.11049154,0.14447372,0.7450347
CA1-ProS_Glut,Scn3a,0,1,0.25904378,0.33987445,0.4010817
CA1-ProS_Glut,Kcnk10,0,1,0.4754898,0.30027834,0.22423194
CA1-ProS_Glut,Tmtc1,0,0,0.35264018,0.14238016,0.50497967
CA1-ProS_Glut,Tmed9,0,1,0.16683848,0.29359627,0.53956527
CA1-ProS_Glut,Slu7,0,0,0.10677231,0.12532504,0.7679026
CA1-ProS_Glut,Lrrc49,0,1,0.5559127,0.25596607,0.18812126
CA1-ProS_Glut,Esrrg,0,1,0.22742227,0.1753216,0.5972562
CA1-ProS_Glut,Hipk4,0,-1,0.11311333,0.31357858,0.57330805
CA1-ProS_Glut,Prkaca,0,1,0.24716313,0.18262693,0.57021
CA1-ProS_Glut,Hnrnph1,0,-1,0.042837616,0.4371528,0.5200096
CA1-ProS_Glut,Pak3,0,1,0.26452634,0.209614,0.52585965
CA1-ProS_Glut,Nkiras1,0,0,0.16152757,0.20563477,0.63283765
CA1-ProS_Glut,Sema6b,0,0,0.21020652,0.1340465,0.655747
CA1-ProS_Glut,Cmas,0,0,0.15729792,0.2842734,0.5584287
CA1-ProS_Glut,Lrp8,0,1,0.17563266,0.09359656,0.73077077
CA1-ProS_Glut,Tmem161b,0,1,0.28580824,0.48502767,0.22916403
CA1-ProS_Glut,Eif4a1,0,0,0.042073466,0.4622509,0.49567568
CA1-ProS_Glut,Pdzrn3,0,-1,0.3463923,0.14325668,0.510351
CA1-ProS_Glut,F8,0,1,0.33361334,0.29686278,0.36952388
CA1-ProS_Glut,Poli,0,0,0.13933994,0.11332282,0.7473372
CA1-ProS_Glut,Rims1,0,1,0.12942293,0.12055361,0.7500234
CA1-ProS_Glut,Psmc3,0,0,0.09202292,0.05530555,0.8526715
CA1-ProS_Glut,Rgs20,0,0,0.29218274,0.23412602,0.4736912
CA1-ProS_Glut,Trabd,0,0,0.116726294,0.04590765,0.8373661
CA1-ProS_Glut,Malt1,0,1,0.17129976,0.079660706,0.7490396
CA1-ProS_Glut,Masp1,0,-1,0.2998428,0.1531248,0.54703236
CA1-ProS_Glut,Zdhhc9,0,1,0.20957793,0.12722813,0.663194
CA1-ProS_Glut,Rrnad1,0,0,0.1195552,0.15145431,0.7289905
CA1-ProS_Glut,Sirpa,0,1,0.19649078,0.37308988,0.43041936
CA1-ProS_Glut,Mllt11,0,-1,0.11515455,0.55758184,0.32726356
CA1-ProS_Glut,Mir99ahg,0,1,0.43987197,0.1898846,0.37024346
CA1-ProS_Glut,Slc18b1,0,0,0.081178896,0.0979178,0.8209033
CA1-ProS_Glut,Taf1d,0,0,0.13615221,0.3924121,0.47143564
CA1-ProS_Glut,Tnfaip1,0,0,0.091275044,0.20679137,0.70193356
CA1-ProS_Glut,Psmg1,0,0,0.07286028,0.12788646,0.7992532
CA1-ProS_Glut,Lmf1,0,1,0.15755372,0.18518345,0.6572628
CA1-ProS_Glut,Mrto4,0,0,0.065702945,0.09190763,0.8423894
CA1-ProS_Glut,Qtrt1,0,0,0.06793019,0.12343039,0.80863935
CA1-ProS_Glut,Acaa1a,0,0,0.1391296,0.30575857,0.5551119
CA1-ProS_Glut,Zfp346,0,1,0.1578228,0.19543527,0.646742
CA1-ProS_Glut,Trpm4,0,-1,0.38555497,0.1753229,0.43912208
CA1-ProS_Glut,Stxbp4,0,1,0.18138982,0.16292042,0.6556897
CA1-ProS_Glut,Ccdc126,0,0,0.111100644,0.14975643,0.7391429
CA1-ProS_Glut,Tfcp2,0,1,0.19424933,0.23724136,0.56850934
CA1-ProS_Glut,Mgll,0,-1,0.1813483,0.0865749,0.7320768
CA1-ProS_Glut,Tceanc2,0,1,0.1645553,0.14422956,0.69121516
CA1-ProS_Glut,Krcc1,0,0,0.0799287,0.09076945,0.82930183
CA1-ProS_Glut,Dtwd2,0,0,0.16017091,0.16630332,0.67352575
CA1-ProS_Glut,9430015G10Rik,0,1,0.11028219,0.114101335,0.7756164
CA1-ProS_Glut,Terf2ip,0,-1,0.08706743,0.34758908,0.5653435
CA1-ProS_Glut,Pus1,0,0,0.058932945,0.082693934,0.85837317
CA1-ProS_Glut,Cops3,0,1,0.17735143,0.10737326,0.7152753
CA1-ProS_Glut,Tars2,0,1,0.11958137,0.15157023,0.7288484
CA1-ProS_Glut,Cep128,0,1,0.34959868,0.32142803,0.3289733
CA1-ProS_Glut,Uros,0,1,0.13866176,0.11731858,0.7440196
CA1-ProS_Glut,Ehbp1,0,1,0.11761271,0.16056845,0.72181886
CA1-ProS_Glut,Zfp180,0,1,0.15336895,0.16799067,0.6786403
CA1-ProS_Glut,Lcorl,0,1,0.14568736,0.108154304,0.7461583
CA1-ProS_Glut,Oat,0,0,0.10192427,0.040963814,0.857112
CA1-ProS_Glut,Cep89,0,1,0.30625266,0.27591154,0.41783577
CA1-ProS_Glut,Sh3gl2,0,1,0.107628025,0.14969258,0.74267936
CA1-ProS_Glut,Klhl24,0,1,0.19189084,0.15675756,0.6513516
CA1-ProS_Glut,Slc12a2,0,1,0.105832465,0.12454995,0.76961756
CA1-ProS_Glut,Sema6a,0,1,0.3088535,0.26779258,0.42335388
CA1-ProS_Glut,Suclg1,0,1,0.32894373,0.110677026,0.5603792
CA1-ProS_Glut,Map3k14,0,-1,0.24877594,0.10228077,0.64894325
CA1-ProS_Glut,Rbm11,0,-1,0.08768583,0.11173736,0.8005768
CA1-ProS_Glut,Stoml1,0,0,0.1254206,0.227089,0.6474904
CA1-ProS_Glut,Dhrs7,0,0,0.08645421,0.08631926,0.8272265
CA1-ProS_Glut,Zfp651,0,-1,0.24240878,0.42012808,0.33746317
CA1-ProS_Glut,Ska2,0,0,0.13641642,0.12299563,0.7405879
CA1-ProS_Glut,Trps1,0,0,0.21604833,0.21796824,0.5659834
CA1-ProS_Glut,Gpr26,0,1,0.1438355,0.29939264,0.5567719
CA1-ProS_Glut,Rprd1a,0,-1,0.43757018,0.17089471,0.3915351
CA1-ProS_Glut,Plcl2,0,1,0.45129138,0.33044443,0.21826412
CA1-ProS_Glut,Tfb2m,0,1,0.15358707,0.21756455,0.6288484
CA1-ProS_Glut,Nono,0,1,0.15136826,0.10756038,0.7410714
CA1-ProS_Glut,Dbn1,0,-1,0.027140684,0.77775407,0.19510528
CA1-ProS_Glut,Gm14393,0,0,0.05634496,0.08742773,0.85622734
CA1-ProS_Glut,Bnip3l,0,0,0.19330874,0.10256475,0.7041265
CA1-ProS_Glut,Rtn1,-1,1,0.10426965,0.14172392,0.75400645
CA1-ProS_Glut,Sema4d,1,1,0.11589799,0.15760303,0.726499
CA1-ProS_Glut,Gbf1,1,1,0.18122305,0.11711313,0.7016638
CA1-ProS_Glut,2900026A02Rik,-1,1,0.34332567,0.14745624,0.5092181
CA1-ProS_Glut,Gm20713,-1,0,0.11731832,0.167227,0.71545476
CA1-ProS_Glut,Gm12296,-1,-1,0.49072552,0.17748277,0.3317918
CA1-ProS_Glut,Ldb2,1,1,0.0983103,0.14219533,0.7594944
CA1-ProS_Glut,Fras1,1,1,0.10222226,0.13445275,0.76332504
CA1-ProS_Glut,Fggy,1,1,0.12681487,0.12618603,0.746999
CA1-ProS_Glut,Snap25,1,1,0.08941527,0.16405985,0.7465249
CA1-ProS_Glut,Cdk7,1,1,0.17004824,0.18992515,0.6400266
CA1-ProS_Glut,Rnf130,1,1,0.09787466,0.07646987,0.82565546
CA1-ProS_Glut,Elp4,1,1,0.11884881,0.13918005,0.7419711
CA1-ProS_Glut,Lrrc1,1,0,0.13105062,0.079229444,0.78972
CA1-ProS_Glut,Xpr1,1,1,0.0818734,0.10760958,0.810517
CA1-ProS_Glut,Rps20,-1,0,0.08737019,0.1279229,0.7847069
CA1-ProS_Glut,Dhx57,1,0,0.41097608,0.33741286,0.25161102
CA1-ProS_Glut,Chrna5,-1,-1,0.15728389,0.12396184,0.71875423
CA1-ProS_Glut,Ptp4a2,1,1,0.17020313,0.1768014,0.65299547
CA1-ProS_Glut,Slc38a7,1,0,0.09612858,0.1408973,0.76297414
CA1-ProS_Glut,Rpl12,-1,-1,0.03514496,0.6258281,0.33902696
CA1-ProS_Glut,Ap1b1,1,-1,0.49143612,0.15024184,0.35832202
CA1-ProS_Glut,Gria4,1,1,0.10064447,0.12918314,0.77017236
CA1-ProS_Glut,Gm26954,-1,1,0.23929068,0.23143123,0.5292781
CA1-ProS_Glut,Atp5g1,-1,0,0.06391401,0.10021972,0.83586633
CA1-ProS_Glut,Tmtc2,1,1,0.2341285,0.18517768,0.58069384
CA1-ProS_Glut,Gm11613,1,0,0.092459954,0.064488895,0.8430512
CA1-ProS_Glut,Sept4,1,-1,0.30927452,0.11342777,0.5772977
CA1-ProS_Glut,Ftl1,-1,-1,0.06688037,0.09793037,0.8351892
CA1-ProS_Glut,Smc5,1,1,0.27622044,0.34456173,0.37921783
CA1-ProS_Glut,Dcaf8,1,1,0.12944573,0.23028682,0.64026743
CA1-ProS_Glut,Rufy3,1,1,0.3985619,0.14504838,0.4563897
CA1-ProS_Glut,Prkab2,-1,0,0.25065368,0.22673705,0.52260923
CA1-ProS_Glut,Gm15813,-1,0,0.082264386,0.0461979,0.8715377
CA1-ProS_Glut,Ablim2,1,-1,0.516471,0.2600878,0.22344114
CA1-ProS_Glut,Hdac3,1,1,0.1610781,0.21253844,0.6263834
CA1-ProS_Glut,Spag6,1,0,0.16174683,0.09293166,0.7453215
CA1-ProS_Glut,Mid1,-1,0,0.3819057,0.31445616,0.3036381
CA1-ProS_Glut,Kcnq1ot1,1,1,0.18888491,0.19486436,0.61625075
CA1-ProS_Glut,Sgsm1,1,1,0.42287368,0.15220423,0.42492214
CA1-ProS_Glut,5330438D12Rik,-1,1,0.31021807,0.16731802,0.52246386
CA1-ProS_Glut,Sycp3,-1,-1,0.18110931,0.22598304,0.59290767
CA1-ProS_Glut,Scube1,1,1,0.18221228,0.15378816,0.66399956
CA1-ProS_Glut,1700007F19Rik,-1,-1,0.22835712,0.13385573,0.63778716
CA1-ProS_Glut,Gm3848,-1,1,0.13039452,0.21250613,0.65709937
CA1-ProS_Glut,Klf9,-1,-1,0.076169424,0.80736214,0.11646849
CA1-ProS_Glut,Gopc,1,1,0.14699817,0.23905021,0.6139516
CA1-ProS_Glut,Fmnl1,1,-1,0.13038363,0.6981984,0.17141789
CA1-ProS_Glut,Ccar1,1,1,0.38891655,0.20744582,0.40363765
CA1-ProS_Glut,Ctnnal1,1,-1,0.2370745,0.07415092,0.6887746
CA1-ProS_Glut,Lin28b,1,0,0.19796684,0.22639023,0.5756429
CA1-ProS_Glut,Lrrc4,-1,1,0.43286243,0.18751995,0.37961763
CA1-ProS_Glut,Rspo2,1,1,0.12796535,0.112147786,0.7598868
CA1-ProS_Glut,Srrm4,1,1,0.11678186,0.13719021,0.74602795
CA1-ProS_Glut,Hsp90aa1,-1,0,0.07907448,0.07292241,0.84800315
CA1-ProS_Glut,Gm28376,-1,1,0.34880283,0.47052336,0.1806738
CA1-ProS_Glut,Cacna1g,1,1,0.13170663,0.15732731,0.7109661
CA1-ProS_Glut,Adprm,1,0,0.100938074,0.17812337,0.72093856
CA1-ProS_Glut,Sfi1,1,1,0.30344725,0.43429035,0.26226237
CA1-ProS_Glut,Cbx7,1,0,0.23190802,0.17413734,0.5939546
CA1-ProS_Glut,Xist,1,0,0.13389876,0.18764614,0.6784551
CA1-ProS_Glut,Pde11a,1,1,0.13697761,0.12884443,0.73417795
CA1-ProS_Glut,Sh3bp1,1,0,0.11254004,0.06770295,0.81975704
CA1-ProS_Glut,Calm3,-1,-1,0.038264457,0.56998193,0.39175367
CA1-ProS_Glut,Zc3h7b,1,1,0.25562844,0.13644443,0.60792714
CA1-ProS_Glut,Gm20629,1,1,0.34286854,0.48476836,0.1723631
CA1-ProS_Glut,Epha6,-1,-1,0.42648906,0.36582392,0.20768705
CA1-ProS_Glut,Snrnp48,1,0,0.08784231,0.12892117,0.7832365
CA1-ProS_Glut,Ablim1,1,1,0.22739752,0.15887752,0.61372495
CA1-ProS_Glut,Trpm2,1,1,0.19965331,0.25634995,0.54399675
CA1-ProS_Glut,Tmeff2,1,1,0.09750285,0.12769002,0.7748071
CA1-ProS_Glut,Fsd1,1,0,0.07760081,0.09989997,0.8224992
CA1-ProS_Glut,Sec23a,1,1,0.18109804,0.17141576,0.64748615
CA1-ProS_Glut,Crocc,1,1,0.160159,0.16488355,0.6749575
CA1-ProS_Glut,Ptk2,1,1,0.21425523,0.27578747,0.5099573
CA1-ProS_Glut,Ywhaz,-1,0,0.059855144,0.74216527,0.19797958
CA1-ProS_Glut,Bin1,1,1,0.4059663,0.2479301,0.34610358
CA1-ProS_Glut,Asxl1,1,1,0.19421086,0.21775424,0.58803487
CA1-ProS_Glut,Cct3,1,1,0.34160578,0.18163696,0.4767572
CA1-ProS_Glut,Gm21798,-1,-1,0.3517531,0.09381954,0.5544274
CA1-ProS_Glut,Colgalt1,1,0,0.17566706,0.064067855,0.76026505
CA1-ProS_Glut,Mink1,1,1,0.33544207,0.11087422,0.5536837
CA1-ProS_Glut,Dock7,1,1,0.15840282,0.12412829,0.7174689
CA1-ProS_Glut,Ccdc85a,1,1,0.1292882,0.1611889,0.70952284
CA1-ProS_Glut,Camta2,1,-1,0.11366022,0.74485296,0.1414868
CA1-ProS_Glut,Tuba4a,-1,-1,0.051525977,0.19822006,0.7502539
CA1-ProS_Glut,Dchs2,1,1,0.17500919,0.20353878,0.62145203
CA1-ProS_Glut,Pola1,1,1,0.20610048,0.27953792,0.5143617
CA1-ProS_Glut,Slc38a9,1,1,0.15585867,0.22791025,0.6162311
CA1-ProS_Glut,Igf1r,1,1,0.3394456,0.14288795,0.51766646
CA1-ProS_Glut,Cdc25b,1,0,0.22656658,0.2662676,0.5071658
CA1-ProS_Glut,Hs3st1,-1,-1,0.2576331,0.098716445,0.6436505
CA1-ProS_Glut,Agap1,1,1,0.21889198,0.10446326,0.6766447
CA1-ProS_Glut,Hook2,1,0,0.11768604,0.12703909,0.75527483
CA1-ProS_Glut,Sphkap,-1,1,0.41968867,0.18690535,0.3934059
CA1-ProS_Glut,Fbxo42,1,1,0.17438713,0.07932616,0.7462867
CA1-ProS_Glut,Nbr1,1,0,0.27902067,0.31133834,0.409641
CA1-ProS_Glut,C230038L03Rik,-1,1,0.16013078,0.23016064,0.6097086
CA1-ProS_Glut,Calm1,-1,-1,0.036553845,0.5888392,0.37460703
CA1-ProS_Glut,Rpl35a,-1,-1,0.04776065,0.113630675,0.83860874
CA1-ProS_Glut,Pacs1,1,1,0.19774923,0.114244476,0.68800634
CA1-ProS_Glut,Tspan5,-1,-1,0.0811677,0.63487214,0.28396022
CA1-ProS_Glut,Insr,1,1,0.22346924,0.07202776,0.704503
CA1-ProS_Glut,Uhrf1bp1l,-1,-1,0.35408443,0.14669493,0.49922064
CA1-ProS_Glut,Mto1,1,0,0.1535247,0.15837017,0.68810517
CA1-ProS_Glut,Mms19,1,1,0.29648194,0.3845064,0.31901166
CA1-ProS_Glut,Trim46,1,0,0.08650538,0.15602739,0.7574672
CA1-ProS_Glut,Zbtb20,-1,-1,0.30010188,0.14248906,0.55740905
CA1-ProS_Glut,Gm14330,-1,-1,0.098203495,0.4565589,0.44523755
CA1-ProS_Glut,Edc4,1,0,0.12092709,0.14904766,0.7300253
CA1-ProS_Glut,Ipo9,1,1,0.27245083,0.38536122,0.3421879
CA1-ProS_Glut,4933413L06Rik,-1,-1,0.2969059,0.11339312,0.589701
CA1-ProS_Glut,Slc16a4,-1,1,0.1552706,0.1678009,0.67692846
CA1-ProS_Glut,Eya3,1,1,0.34071973,0.36757955,0.29170078
CA1-ProS_Glut,Cwc27,1,1,0.26209438,0.3459222,0.39198345
CA1-ProS_Glut,AY036118,-1,-1,0.009709844,0.8791565,0.11113364
CA1-ProS_Glut,Kansl1l,-1,1,0.344246,0.34800977,0.30774432
CA1-ProS_Glut,Smarca2,1,1,0.37066677,0.23441169,0.39492148
CA1-ProS_Glut,Pcsk1n,-1,0,0.06672207,0.11469161,0.8185864
CA1-ProS_Glut,Igf2bp3,-1,1,0.17016955,0.14639252,0.68343794
CA1-ProS_Glut,Plp1,1,0,0.13582855,0.17733414,0.68683726
CA1-ProS_Glut,Mpdz,1,1,0.0883437,0.11816821,0.793488
CA1-ProS_Glut,Zfp523,1,1,0.2985025,0.17105924,0.5304383
CA1-ProS_Glut,Manf,-1,1,0.4314113,0.24035773,0.32823104
CA1-ProS_Glut,Spock2,1,1,0.32157323,0.19478318,0.48364362
CA1-ProS_Glut,Zfyve26,1,1,0.3087827,0.45843202,0.2327853
CA1-ProS_Glut,Traf3ip2,-1,1,0.10762361,0.1501217,0.74225473
CA1-ProS_Glut,Garnl3,1,1,0.2685165,0.096812926,0.63467056
CA1-ProS_Glut,Cnih3,1,1,0.08996483,0.13790073,0.7721345
CA1-ProS_Glut,Rpl11,-1,0,0.14313214,0.07776262,0.77910525
CA1-ProS_Glut,Ptprs,1,-1,0.27269915,0.5374092,0.18989164
CA1-ProS_Glut,Mdm2,1,1,0.20615216,0.17970176,0.6141461
CA1-ProS_Glut,Glt1d1,1,1,0.15547638,0.2076083,0.6369153
CA1-ProS_Glut,Lrrk2,1,1,0.12068252,0.17716181,0.70215565
CA1-ProS_Glut,2610507B11Rik,1,0,0.3359798,0.37184447,0.2921758
CA1-ProS_Glut,9630028H03Rik,-1,1,0.31423998,0.42702478,0.25873524
CA1-ProS_Glut,Prr16,1,1,0.12010602,0.14118414,0.7387099
CA1-ProS_Glut,Dnm3,1,1,0.18748686,0.13560575,0.67690736
CA1-ProS_Glut,Rps10,-1,0,0.079950005,0.2107217,0.7093283
CA1-ProS_Glut,Unc5a,1,1,0.19516957,0.23294422,0.5718862
CA1-ProS_Glut,Gm13986,-1,-1,0.3484202,0.20854233,0.44303748
CA1-ProS_Glut,Numb,1,1,0.12892996,0.13081288,0.74025714
CA1-ProS_Glut,Hnrnpm,1,1,0.3798792,0.29793662,0.32218423
CA1-ProS_Glut,Gm12339,-1,0,0.122830704,0.025501078,0.8516682
CA1-ProS_Glut,Epha7,-1,-1,0.047946345,0.7235565,0.22849713
CA1-ProS_Glut,Chchd2,-1,0,0.08007609,0.10177529,0.8181486
CA1-ProS_Glut,Tnpo3,1,1,0.14173642,0.15948574,0.6987778
CA1-ProS_Glut,Ccdc57,1,1,0.16472717,0.118246034,0.71702677
CA1-ProS_Glut,Mfsd11,1,0,0.1899509,0.17938173,0.6306673
CA1-ProS_Glut,Uqcc2,-1,-1,0.12840857,0.5685142,0.30307722
CA1-ProS_Glut,Nr6a1,1,1,0.26683196,0.34873047,0.3844376
CA1-ProS_Glut,Ift88,1,0,0.24352087,0.24394846,0.5125306
CA1-ProS_Glut,Naa15,1,1,0.41788152,0.18771614,0.39440235
CA1-ProS_Glut,Map3k5,1,1,0.200593,0.13799566,0.66141135
CA1-ProS_Glut,Armc9,1,1,0.1265798,0.10868302,0.7647372
CA1-ProS_Glut,Calm2,-1,-1,0.0294737,0.82161534,0.14891097
CA1-ProS_Glut,Kmt2e,1,-1,0.22609247,0.5595754,0.21433215
CA1-ProS_Glut,Sema3e,-1,1,0.3761113,0.22133493,0.40255374
CA1-ProS_Glut,Evi5l,1,1,0.2604262,0.085749276,0.6538245
CA1-ProS_Glut,Nedd4,1,1,0.18202782,0.17685829,0.6411139
CA1-ProS_Glut,Cpsf7,1,1,0.16511425,0.19073436,0.6441514
CA1-ProS_Glut,Gigyf1,1,0,0.106342554,0.04161423,0.8520432
CA1-ProS_Glut,Sgcd,1,1,0.12100968,0.11938196,0.7596083
CA1-ProS_Glut,Rpl7,-1,-1,0.0361425,0.34944707,0.61441046
CA1-ProS_Glut,Ube4b,1,1,0.14185555,0.07747612,0.7806684
CA1-ProS_Glut,Dach1,1,1,0.24219258,0.17771257,0.5800949
CA1-ProS_Glut,Kirrel3,1,1,0.1046709,0.11997613,0.77535295
CA1-ProS_Glut,A830018L16Rik,1,1,0.091217734,0.12342043,0.7853618
CA1-ProS_Glut,Galnt18,-1,-1,0.39729536,0.3218113,0.28089336
CA1-ProS_Glut,Stk25,1,-1,0.26040617,0.20131683,0.538277
CA1-ProS_Glut,Pabpn1,1,0,0.07844594,0.19388105,0.727673
CA1-ProS_Glut,Rbm10,1,1,0.22791699,0.3736955,0.3983875
CA1-ProS_Glut,Calb1,1,0,0.13460027,0.11468921,0.7507105
CA1-ProS_Glut,Cox5b,-1,-1,0.047427803,0.10064308,0.8519291
CA1-ProS_Glut,Senp1,1,1,0.22022572,0.1542016,0.6255727
CA1-ProS_Glut,Atp6v0b,-1,-1,0.044543404,0.12003606,0.83542055
CA1-ProS_Glut,Klf12,1,1,0.17290367,0.20584299,0.6212533
