cell_type,gene,DEG,pred,hic_loop,hic_abc_dmr,hic_abc_peak
CA1-ProS_Glut,Gcc2,1,1,0.0018546722,0.1290084,0.8691369
CA1-ProS_Glut,Arl3,1,1,0.027073864,0.020442434,0.9524837
CA1-ProS_Glut,Slc44a5,1,1,0.9500481,0.0015684218,0.048383534
CA1-ProS_Glut,Lhfp,-1,1,0.31280422,0.0027701124,0.6844257
CA1-ProS_Glut,Ncaph2,1,1,0.9436088,0.049199004,0.00719224
CA1-ProS_Glut,Numa1,1,1,0.7175767,0.007983094,0.27444017
CA1-ProS_Glut,Pbx3,1,1,0.0405945,7.477219e-05,0.9593308
CA1-ProS_Glut,Banf2,1,0,0.109599896,0.2390182,0.6513819
CA1-ProS_Glut,Cbx5,1,1,0.36175203,0.21604322,0.4222048
CA1-ProS_Glut,Tmeff2,1,1,0.16287416,0.061597973,0.77552783
CA1-ProS_Glut,Hook2,1,0,0.26566985,0.40816694,0.32616317
CA1-ProS_Glut,Cdkl4,1,1,0.78561646,0.1068076,0.10757594
CA1-ProS_Glut,Cebpz,1,0,0.23557496,0.27680627,0.48761883
CA1-ProS_Glut,Tnpo3,1,1,0.42384276,0.099515274,0.47664204
CA1-ProS_Glut,Sh3bgrl3,-1,-1,0.021059407,0.925255,0.05368564
CA1-ProS_Glut,Tox,1,1,0.71418935,0.06278052,0.22303014
CA1-ProS_Glut,Bbs9,1,1,0.90726006,0.0009212375,0.09181865
CA1-ProS_Glut,Rreb1,1,1,0.84883314,0.03190103,0.11926591
CA1-ProS_Glut,Ppt1,1,0,0.019872006,0.7107075,0.26942044
CA1-ProS_Glut,9530026P05Rik,1,1,0.3305602,0.017938415,0.65150136
CA1-ProS_Glut,Hnrnpl,1,-1,0.32411686,0.517716,0.15816711
CA1-ProS_Glut,Mapk4,-1,1,0.78903335,5.212228e-05,0.2109146
CA1-ProS_Glut,Lingo2,1,1,0.2974108,0.011701043,0.69088817
CA1-ProS_Glut,Dnajc6,1,1,0.12750496,1.6745973e-05,0.87247825
CA1-ProS_Glut,Ptprk,1,1,0.9064375,0.00025985387,0.09330261
CA1-ProS_Glut,Lrsam1,1,1,0.38002366,0.07327404,0.54670227
CA1-ProS_Glut,Ndufa12,0,0,0.15695836,0.16703348,0.67600816
CA1-ProS_Glut,Dpp7,0,-1,0.0036177489,0.03748748,0.9588948
CA1-ProS_Glut,Il6st,0,0,0.2853009,0.1878568,0.52684224
CA1-ProS_Glut,Nudt13,0,0,0.53655064,0.20625818,0.25719115
CA1-ProS_Glut,Basp1,0,0,0.20499188,0.1329822,0.6620259
CA1-ProS_Glut,B4galt7,0,0,0.33481562,0.12871094,0.53647345
CA1-ProS_Glut,Timm10,0,-1,0.0014032023,0.0020236582,0.9965732
CA1-ProS_Glut,Mid2,0,0,0.21949042,0.28902978,0.4914798
CA1-ProS_Glut,Hmbs,0,-1,0.0011554725,0.037580118,0.9612644
CA1-ProS_Glut,Fbn1,0,1,0.08694194,0.88403434,0.029023642
CA1-ProS_Glut,Gemin8,0,-1,0.047705617,0.06568261,0.88661176
CA1-ProS_Glut,Gm16126,0,0,0.38415873,0.13824165,0.4775996
CA1-ProS_Glut,Cenpu,0,0,0.23031814,0.18060762,0.58907425
CA1-ProS_Glut,1700030K09Rik,0,0,0.2585167,0.13152058,0.60996276
CA1-ProS_Glut,Egr4,0,-1,0.008383567,0.010542335,0.98107404
CA1-ProS_Glut,Dym,0,1,0.6418927,0.27527872,0.082828596
CA1-ProS_Glut,Taf11,0,-1,0.042276755,0.037782494,0.91994077
CA1-ProS_Glut,Rcan1,0,1,0.07396549,0.91539353,0.010640911
CA1-ProS_Glut,Upf3a,0,0,0.094664045,0.0810827,0.8242532
CA1-ProS_Glut,Rnf111,0,1,0.55172604,0.34494647,0.1033275
CA1-ProS_Glut,Ints7,0,1,0.52066636,0.25705293,0.22228067
CA1-ProS_Glut,Nabp1,0,0,0.09006788,0.10058817,0.80934393
CA1-ProS_Glut,Plxna1,0,1,0.35535932,0.20576084,0.43887988
CA1-ProS_Glut,Gdap2,0,0,0.3749534,0.28369498,0.3413516
CA1-ProS_Glut,Rae1,0,0,0.07509454,0.06612623,0.85877925
CA1-ProS_Glut,Exosc8,0,0,0.018992554,0.016180037,0.9648274
CA1-ProS_Glut,Dgcr8,0,1,0.5146835,0.25968066,0.22563581
CA1-ProS_Glut,Rrp1b,0,1,0.5045907,0.28136998,0.21403928
CA1-ProS_Glut,Taf1b,0,1,0.5646877,0.19424416,0.24106811
CA1-ProS_Glut,Zmiz1os1,0,1,0.04140939,0.8944313,0.06415944
CA1-ProS_Glut,Ankrd13a,0,1,0.5872468,0.27250433,0.14024885
CA1-ProS_Glut,Xrcc1,0,0,0.2703372,0.34409064,0.38557222
CA1-ProS_Glut,Csdc2,0,1,0.3516052,0.16559862,0.48279613
CA1-ProS_Glut,Abhd8,0,0,0.07677764,0.11051946,0.8127029
CA1-ProS_Glut,Prim2,0,1,0.52025783,0.29372522,0.18601695
CA1-ProS_Glut,Ccnd2,0,1,0.44182673,0.22844273,0.3297305
CA1-ProS_Glut,Pde6d,0,1,0.45605946,0.272835,0.27110553
CA1-ProS_Glut,Aprt,0,-1,0.0016255768,0.03756243,0.960812
CA1-ProS_Glut,Cpne1,0,1,0.5903898,0.2937392,0.115870975
CA1-ProS_Glut,Soga1,0,1,0.43417245,0.23401795,0.33180958
CA1-ProS_Glut,Dnaja4,0,1,0.31383824,0.1707901,0.5153717
CA1-ProS_Glut,Tmem70,0,0,0.0847987,0.08551919,0.8296821
CA1-ProS_Glut,Atad3a,0,1,0.4952213,0.19626407,0.3085146
CA1-ProS_Glut,Eif5,0,0,0.2126837,0.110894,0.6764223
CA1-ProS_Glut,Tmed1,0,0,0.03417186,0.024407627,0.94142044
CA1-ProS_Glut,AI480526,0,0,0.3181663,0.13924944,0.5425843
CA1-ProS_Glut,Flad1,0,0,0.13337281,0.041650157,0.82497704
CA1-ProS_Glut,Ubr5,0,1,0.6082439,0.27230093,0.1194551
CA1-ProS_Glut,Bbs1,0,1,0.4570997,0.22718576,0.31571454
CA1-ProS_Glut,Sntb1,0,1,0.0773311,0.8909752,0.031693757
CA1-ProS_Glut,Nptx1,0,-1,0.042833347,0.053468965,0.90369767
CA1-ProS_Glut,Ddx19a,0,1,0.43619186,0.29731318,0.26649496
CA1-ProS_Glut,Gm27003,0,0,0.059108004,0.03186677,0.9090252
CA1-ProS_Glut,Vac14,0,1,0.5503681,0.27413553,0.17549638
CA1-ProS_Glut,Wls,0,0,0.2735287,0.3545658,0.37190554
CA1-ProS_Glut,2610316D01Rik,0,1,0.3440408,0.2598578,0.3961014
CA1-ProS_Glut,Phyhd1,0,0,0.2395929,0.35587764,0.40452942
CA1-ProS_Glut,Bop1,0,1,0.55638796,0.28826988,0.15534207
CA1-ProS_Glut,Clgn,0,0,0.28559354,0.3806482,0.33375823
CA1-ProS_Glut,Hid1,0,1,0.36999324,0.16567399,0.46433276
CA1-ProS_Glut,Zfp692,0,0,0.188966,0.17238092,0.6386531
CA1-ProS_Glut,Srp9,0,0,0.036843114,0.035306722,0.9278502
CA1-ProS_Glut,Unc13b,0,1,0.09754398,0.8878349,0.014621138
CA1-ProS_Glut,Tada2a,0,1,0.3314091,0.23334871,0.43524224
CA1-ProS_Glut,Dclk3,0,0,0.10828241,0.06267484,0.8290428
CA1-ProS_Glut,Gmpr2,0,0,0.07095466,0.026953673,0.9020916
CA1-ProS_Glut,Sec14l2,0,1,0.46653593,0.28770018,0.24576382
CA1-ProS_Glut,Trappc6a,0,-1,0.068695806,0.0321923,0.8991119
CA1-ProS_Glut,Slc45a1,0,0,0.30304945,0.18901153,0.50793904
CA1-ProS_Glut,Rbm39,0,1,0.33523214,0.45486358,0.20990424
CA1-ProS_Glut,Cdkl1,0,1,0.5719495,0.21730535,0.21074514
CA1-ProS_Glut,Atp7a,0,1,0.22550406,0.30797824,0.46651766
CA1-ProS_Glut,Tshz1,0,1,0.40052432,0.25608775,0.34338787
CA1-ProS_Glut,Fam185a,0,1,0.5950312,0.26609805,0.13887076
CA1-ProS_Glut,Runx2os1,0,-1,0.0014069746,0.03757066,0.96102244
CA1-ProS_Glut,Ccdc136,0,1,0.49228713,0.23219699,0.27551585
CA1-ProS_Glut,Etv3,0,1,0.19660506,0.2823495,0.52104545
CA1-ProS_Glut,Fech,0,1,0.31473118,0.42014617,0.26512268
CA1-ProS_Glut,Sptlc2,0,1,0.52761954,0.22775134,0.24462911
CA1-ProS_Glut,Scml4,0,1,0.47536483,0.2403496,0.2842856
CA1-ProS_Glut,Ccdc167,0,1,0.3622902,0.26536623,0.37234354
CA1-ProS_Glut,Aup1,0,-1,0.0021003906,0.037544567,0.96035504
CA1-ProS_Glut,Dlk1,0,-1,0.025381554,0.026057491,0.9485609
CA1-ProS_Glut,Lmntd1,0,1,0.080600634,0.9015965,0.017802836
CA1-ProS_Glut,Zfp341,0,1,0.53115886,0.29295456,0.17588654
CA1-ProS_Glut,Fnta,0,1,0.3823291,0.20636764,0.41130322
CA1-ProS_Glut,Focad,0,1,0.6247574,0.26736537,0.107877195
CA1-ProS_Glut,Kctd1,0,1,0.097533904,0.88996094,0.01250512
CA1-ProS_Glut,Zfp93,0,0,0.005055797,0.0068521868,0.98809206
CA1-ProS_Glut,Smim8,0,0,0.021577457,0.0155559955,0.96286654
CA1-ProS_Glut,Akap7,0,1,0.54212683,0.29896468,0.15890852
CA1-ProS_Glut,Atp5c1,0,0,0.31665576,0.30025172,0.38309246
CA1-ProS_Glut,Shcbp1l,0,1,0.38651645,0.35585687,0.25762674
CA1-ProS_Glut,Snrpn,0,1,0.25252822,0.34942797,0.39804378
CA1-ProS_Glut,Pfdn6,0,-1,0.0012098973,0.0010339423,0.9977562
CA1-ProS_Glut,Gtf2h3,0,1,0.44750136,0.35152772,0.20097098
CA1-ProS_Glut,Uqcrc2,0,1,0.3462932,0.22747003,0.4262368
CA1-ProS_Glut,Prdm9,0,0,0.18211001,0.1798285,0.6380615
CA1-ProS_Glut,Zhx1,0,0,0.3167136,0.27212346,0.41116297
CA1-ProS_Glut,Tsta3,0,0,0.114085965,0.10226285,0.7836512
CA1-ProS_Glut,Trabd,0,-1,0.12429876,0.083934665,0.7917665
CA1-ProS_Glut,Ccdc82,0,0,0.17191528,0.24484558,0.58323914
CA1-ProS_Glut,Pet100,0,-1,0.0147437705,0.00781496,0.97744125
CA1-ProS_Glut,Tomm22,0,-1,0.0008082636,0.001105122,0.9980867
CA1-ProS_Glut,Dnajc16,0,1,0.5921247,0.23871209,0.1691632
CA1-ProS_Glut,Ap1g1,0,1,0.6472229,0.24610126,0.10667589
CA1-ProS_Glut,Trrap,0,1,0.5688146,0.21781358,0.21337183
CA1-ProS_Glut,Ube2i,0,-1,0.037466608,0.02409528,0.9384381
CA1-ProS_Glut,Fam98b,0,1,0.35350212,0.25737572,0.3891221
CA1-ProS_Glut,Rmi1,0,0,0.030591378,0.030958919,0.93844974
CA1-ProS_Glut,Khdrbs3,0,1,0.029261086,0.9516759,0.019062946
CA1-ProS_Glut,Hif1an,0,0,0.16914485,0.09542915,0.735426
CA1-ProS_Glut,Rap1gap2,1,1,0.34939697,0.4966163,0.15398678
CA1-ProS_Glut,Palm,1,1,0.60798794,0.17946339,0.21254864
CA1-ProS_Glut,Ube2r2,1,1,0.6261586,0.23248136,0.14136003
CA1-ProS_Glut,Senp1,1,1,0.47584254,0.25850305,0.26565439
CA1-ProS_Glut,Gm15594,-1,-1,0.0014574432,0.037568755,0.96097374
CA1-ProS_Glut,Marf1,1,1,0.60913306,0.24744746,0.14341952
CA1-ProS_Glut,Grid2,1,1,0.64389175,0.26796404,0.08814422
CA1-ProS_Glut,Cwc27,1,1,0.073354736,0.91471887,0.011926365
CA1-ProS_Glut,Gpatch1,1,1,0.46942374,0.24809614,0.28248015
CA1-ProS_Glut,Cwf19l2,1,0,0.22877316,0.30716708,0.46405977
CA1-ProS_Glut,Araf,1,1,0.26281208,0.4209917,0.3161962
CA1-ProS_Glut,Gripap1,1,0,0.26249704,0.35349813,0.38400486
CA1-ProS_Glut,Plekhm2,1,1,0.57505953,0.3023438,0.12259667
CA1-ProS_Glut,Gm26854,-1,1,0.38453367,0.279082,0.33638436
CA1-ProS_Glut,Lrrc1,1,1,0.59869933,0.2532932,0.14800745
CA1-ProS_Glut,Xpo7,1,1,0.5220305,0.31869778,0.15927173
CA1-ProS_Glut,Gm5441,-1,1,0.61462814,0.25019896,0.13517286
CA1-ProS_Glut,Strip2,-1,0,0.2579348,0.3646573,0.37740785
CA1-ProS_Glut,Pcdh20,-1,-1,0.0022162923,0.0030913071,0.9946924
CA1-ProS_Glut,Sorl1,-1,1,0.47716162,0.20051233,0.32232606
CA1-ProS_Glut,Clip2,1,1,0.48660812,0.25166818,0.26172373
CA1-ProS_Glut,Clmp,-1,1,0.65381575,0.24652736,0.09965699
CA1-ProS_Glut,Ggnbp2,1,0,0.404846,0.3318143,0.26333967
CA1-ProS_Glut,Gm15965,-1,-1,0.0023194696,0.037536327,0.9601442
CA1-ProS_Glut,Rundc3a,1,0,0.2326605,0.08566253,0.6816769
CA1-ProS_Glut,2010300C02Rik,-1,1,0.5694914,0.27506283,0.1554458
CA1-ProS_Glut,Sez6,1,1,0.7088936,0.20369355,0.08741283
CA1-ProS_Glut,Clasp1,1,1,0.58934575,0.25871417,0.15194014
CA1-ProS_Glut,Scly,1,1,0.28449723,0.21182208,0.5036807
CA1-ProS_Glut,R3hdm4,1,0,0.44014883,0.2702542,0.28959703
CA1-ProS_Glut,Gopc,1,1,0.46943477,0.30360618,0.226959
CA1-ProS_Glut,AW554918,1,1,0.6099983,0.27517942,0.11482236
CA1-ProS_Glut,Necab1,1,1,0.6449256,0.2290151,0.12605928
CA1-ProS_Glut,Pcdh7,1,1,0.5636758,0.31507215,0.12125208
CA1-ProS_Glut,Eif2b3,1,1,0.5676964,0.23947543,0.19282822
CA1-ProS_Glut,Grin1,1,1,0.6492695,0.2159977,0.13473274
CA1-ProS_Glut,Rpl35a,-1,0,0.020320639,0.018226273,0.9614531
CA1-ProS_Glut,Ddx24,-1,1,0.20964114,0.3309312,0.45942762
CA1-ProS_Glut,Hdac9,-1,1,0.0649089,0.91708684,0.018004248
CA1-ProS_Glut,Habp4,1,0,0.24120487,0.11171956,0.64707553
CA1-ProS_Glut,Luzp2,-1,1,0.029455775,0.9580079,0.012536374
CA1-ProS_Glut,Npepps,1,1,0.7040595,0.23974352,0.056197006
CA1-ProS_Glut,Neurod6,-1,-1,0.005089482,0.0051210755,0.9897894
CA1-ProS_Glut,Cep250,1,1,0.6364807,0.22805132,0.13546798
CA1-ProS_Glut,Syne1,1,1,0.64012134,0.2504684,0.109410234
CA1-ProS_Glut,Rps7,-1,0,0.041783083,0.046781603,0.9114353
CA1-ProS_Glut,Aldoa,-1,0,0.06894355,0.04883753,0.88221896
CA1-ProS_Glut,Homer2,-1,1,0.58186466,0.32723612,0.090899244
CA1-ProS_Glut,Casc3,1,1,0.25538522,0.39775288,0.34686196
CA1-ProS_Glut,Rnf216,1,1,0.53794914,0.25071013,0.21134079
CA1-ProS_Glut,Slc26a4,1,1,0.53296155,0.23238505,0.23465343
CA1-ProS_Glut,St6gal2,-1,1,0.40352637,0.2627136,0.33376002
CA1-ProS_Glut,Kif1a,1,1,0.6580246,0.21863486,0.12334056
CA1-ProS_Glut,Gm16152,-1,-1,0.044033032,0.03404362,0.92192334
CA1-ProS_Glut,Safb2,1,1,0.5047875,0.23956308,0.25564942
CA1-ProS_Glut,H2afj,-1,-1,0.00426416,0.0053246245,0.9904113
CA1-ProS_Glut,Pacrg,1,1,0.58579516,0.289462,0.12474286
CA1-ProS_Glut,4430402I18Rik,-1,1,0.52313405,0.29314792,0.18371806
CA1-ProS_Glut,Plat,1,1,0.5667145,0.22120073,0.21208476
CA1-ProS_Glut,Rps6ka5,1,1,0.6053033,0.2978361,0.096860655
CA1-ProS_Glut,2310002F09Rik,-1,1,0.53853405,0.21650928,0.24495666
CA1-ProS_Glut,Rps9,-1,-1,0.0012358368,0.037577096,0.96118706
CA1-ProS_Glut,Far2,-1,0,0.27626795,0.39582494,0.3279071
CA1-ProS_Glut,Mkx,1,0,0.19841722,0.28920105,0.51238173
CA1-ProS_Glut,Fchsd2,1,1,0.61698735,0.27978942,0.103223205
CA1-ProS_Glut,Ptpre,1,1,0.070550635,0.91366047,0.015788902
CA1-ProS_Glut,Rps10,-1,0,0.054123133,0.050905634,0.8949712
CA1-ProS_Glut,Gtf3c2,1,1,0.42951956,0.23082274,0.33965772
CA1-ProS_Glut,Tpt1,-1,0,0.007776586,0.008945752,0.9832776
CA1-ProS_Glut,Fam120b,1,1,0.3211325,0.11476433,0.5641031
CA1-ProS_Glut,Adamts9,1,1,0.41958192,0.23076123,0.34965688
CA1-ProS_Glut,Tfdp2,-1,1,0.07436086,0.9165204,0.009118791
CA1-ProS_Glut,Wdr95,-1,1,0.5317032,0.30371967,0.16457716
CA1-ProS_Glut,Glt1d1,1,1,0.06362423,0.89564216,0.040733635
CA1-ProS_Glut,Rnasek,-1,-1,0.000912239,0.001077554,0.9980102
CA1-ProS_Glut,Magi3,1,1,0.5706362,0.30880883,0.12055497
CA1-ProS_Glut,Adk,1,1,0.6399152,0.26735702,0.09272773
CA1-ProS_Glut,Gm20319,-1,1,0.2364442,0.22085948,0.54269624
CA1-ProS_Glut,Ythdc2,1,0,0.23310319,0.32337412,0.4435227
CA1-ProS_Glut,Snrpf,-1,-1,0.007965722,0.0077424785,0.9842918
CA1-ProS_Glut,Ift172,1,1,0.5970139,0.2853499,0.11763623
CA1-ProS_Glut,Slc16a2,1,1,0.2771644,0.36923566,0.3536
CA1-ProS_Glut,Gria4,1,1,0.59111696,0.2923136,0.11656947
CA1-ProS_Glut,Mapkbp1,1,1,0.4855259,0.3043756,0.21009848
CA1-ProS_Glut,Atp6v0c,-1,0,0.07020872,0.103304714,0.8264866
CA1-ProS_Glut,Rbbp4,1,1,0.44009525,0.18384556,0.37605926
CA1-ProS_Glut,Jam3,1,1,0.5875216,0.21821533,0.1942631
CA1-ProS_Glut,Ccdc93,1,1,0.5231774,0.29024455,0.18657814
CA1-ProS_Glut,Sbf1,1,1,0.58366597,0.24782552,0.16850856
CA1-ProS_Glut,9630028H03Rik,-1,1,0.07382753,0.88241756,0.04375484
CA1-ProS_Glut,Npas2,1,1,0.08914128,0.8971649,0.013693953
CA1-ProS_Glut,Rps11,-1,-1,0.002807152,0.037517976,0.95967484
CA1-ProS_Glut,Cacna1c,1,1,0.11016838,0.87453175,0.01529983
CA1-ProS_Glut,Ubr4,1,1,0.6104322,0.29265207,0.09691575
CA1-ProS_Glut,Stard13,1,1,0.09215553,0.89074045,0.017104043
CA1-ProS_Glut,Zdhhc1,1,0,0.15930122,0.09284874,0.74785
CA1-ProS_Glut,Oxr1,1,1,0.6056363,0.27999562,0.114368044
CA1-ProS_Glut,Rab40c,1,1,0.5718072,0.20480269,0.22339007
CA1-ProS_Glut,Nisch,1,1,0.46583715,0.23934898,0.29481393
CA1-ProS_Glut,Yeats2,1,1,0.6248715,0.20012078,0.1750077
CA1-ProS_Glut,Atp1b1,-1,0,0.21015877,0.12272694,0.6671143
CA1-ProS_Glut,5330434G04Rik,1,0,0.10866019,0.15860915,0.7327306
CA1-ProS_Glut,4930545L23Rik,-1,0,0.20072994,0.28379744,0.5154726
CA1-ProS_Glut,Sept7,1,1,0.503355,0.28156275,0.21508227
CA1-ProS_Glut,Tspyl4,-1,-1,0.00078900834,0.0010154045,0.9981956
CA1-ProS_Glut,Ndufc2,-1,0,0.076043285,0.06507094,0.8588857
CA1-ProS_Glut,Cachd1,-1,1,0.6130664,0.26011303,0.1268206
CA1-ProS_Glut,Ptpn9,1,1,0.029439392,0.957475,0.013085595
CA1-ProS_Glut,Iars,1,0,0.5603946,0.16312556,0.2764799
CA1-ProS_Glut,Mmp24,1,1,0.4933384,0.23374924,0.27291238
CA1-ProS_Glut,Swt1,1,1,0.45877108,0.31947234,0.22175658
CA1-ProS_Glut,Fbln2,1,1,0.47563085,0.2905037,0.23386548
CA1-ProS_Glut,Mms19,1,1,0.66398436,0.23324904,0.10276659
CA1-ProS_Glut,Ift88,1,1,0.611107,0.2567521,0.13214083
CA1-ProS_Glut,Pkn1,1,1,0.4540751,0.26656744,0.27935737
CA1-ProS_Glut,Foxg1,-1,-1,0.0013980237,0.037570994,0.961031
CA1-ProS_Glut,Arpc5,-1,0,0.17201982,0.15691006,0.6710701
CA1-ProS_Glut,Lpp,-1,1,0.64862883,0.24702354,0.10434761
CA1-ProS_Glut,Ddx6,1,1,0.6202914,0.2584751,0.121233515
CA1-ProS_Glut,Frmd5,1,1,0.1043026,0.8845254,0.011171993
CA1-ProS_Glut,Gm27241,-1,-1,0.0022336312,0.037539557,0.96022683
CA1-ProS_Glut,Rps5,-1,-1,0.0019791517,0.037549127,0.9604717
CA1-ProS_Glut,Fbxo42,1,1,0.5583537,0.29681382,0.14483246
CA1-ProS_Glut,Plcxd3,1,1,0.5248759,0.2780588,0.19706538
CA1-ProS_Glut,4933434E20Rik,1,1,0.4145069,0.15768883,0.42780423
CA1-ProS_Glut,Gm14412,1,-1,0.0011554725,0.037580118,0.9612644
CA1-ProS_Glut,4933411O13Rik,-1,0,0.034418743,0.048323337,0.9172579
CA1-ProS_Glut,Kmt2e,1,1,0.5708439,0.28108713,0.148069
CA1-ProS_Glut,Uhrf1bp1l,-1,1,0.6027873,0.27302805,0.124184616
CA1-ProS_Glut,Sycp3,-1,0,0.10175268,0.053402934,0.84484434
CA1-ProS_Glut,Bod1l,1,1,0.052598715,0.9283534,0.019047957
CA1-ProS_Glut,Caln1,1,1,0.09708319,0.8810657,0.021851154
CA1-ProS_Glut,Prkdc,1,1,0.06489208,0.9225284,0.012579536
CA1-ProS_Glut,Gm3848,-1,0,0.08767233,0.08013263,0.8321951
CA1-ProS_Glut,Tspan5,-1,1,0.6267951,0.28364304,0.08956194
CA1-ProS_Glut,Gm16552,-1,-1,0.100824334,0.04381618,0.8553595
CA1-ProS_Glut,Gm26827,-1,1,0.51162475,0.33131933,0.1570559
CA1-ProS_Glut,B3glct,1,1,0.5362755,0.2652793,0.19844517
CA1-ProS_Glut,Ubb,-1,-1,0.0012657352,0.00071408146,0.9980202
CA1-ProS_Glut,Zfp592,1,1,0.55603117,0.23515773,0.20881103
CA1-ProS_Glut,Lrrk2,1,1,0.47180146,0.28865534,0.23954323
CA1-ProS_Glut,Man1b1,1,1,0.45881498,0.21808103,0.32310402
CA1-ProS_Glut,Cadm1,1,1,0.08296745,0.880441,0.03659149
CA1-ProS_Glut,Lin7a,1,1,0.5715026,0.2447969,0.18370049
CA1-ProS_Glut,Supt5,1,1,0.49699885,0.3312728,0.17172836
CA1-ProS_Glut,Ilf2,1,0,0.3616024,0.22905721,0.4093404
CA1-ProS_Glut,Ndrg4,1,1,0.48951975,0.2529123,0.25756788
CA1-ProS_Glut,Fhod3,-1,1,0.6972466,0.23682044,0.06593301
CA1-ProS_Glut,Kcmf1,1,1,0.53498435,0.25225034,0.21276523
CA1-ProS_Glut,Zfp523,1,1,0.50000817,0.27358606,0.22640577
CA1-ProS_Glut,Ak4,1,1,0.5242653,0.30295715,0.17277758
CA1-ProS_Glut,5330417C22Rik,1,1,0.67532676,0.22714488,0.0975284
CA1-ProS_Glut,Man1c1,1,1,0.11113289,0.87950087,0.009366319
CA1-ProS_Glut,Mical3,1,1,0.6629071,0.23559417,0.10149871
CA1-ProS_Glut,Gle1,1,1,0.5342518,0.26682493,0.19892329
CA1-ProS_Glut,Cpt1c,1,0,0.30774432,0.13626404,0.5559916
CA1-ProS_Glut,Fxr2,1,1,0.472197,0.30525592,0.22254708
CA1-ProS_Glut,Gm20713,-1,1,0.048459273,0.87497467,0.07656604
CA1-ProS_Glut,Ttll5,1,1,0.63303936,0.27125224,0.095708385
CA1-ProS_Glut,Agfg2,1,1,0.6500812,0.19170007,0.15821873
CA1-ProS_Glut,Arl5b,-1,0,0.28562263,0.26817352,0.4462039
CA1-ProS_Glut,Kif5a,1,1,0.6957214,0.18046989,0.12380874
CA1-ProS_Glut,Tmem60,-1,-1,0.0011554725,0.037580118,0.9612644
CA1-ProS_Glut,Cdc40,-1,1,0.08168981,0.9002958,0.018014407
CA1-ProS_Glut,Serac1,1,1,0.2836027,0.35883513,0.35756218
CA1-ProS_Glut,Arpc2,-1,1,0.43482536,0.22128671,0.34388795
CA1-ProS_Glut,Flt3,1,1,0.394115,0.24951671,0.35636827
CA1-ProS_Glut,Ndufs7,-1,0,0.29364094,0.26116297,0.44519612
CA1-ProS_Glut,Arhgap23,1,1,0.67326176,0.22884376,0.09789449
CA1-ProS_Glut,Tom1l2,1,1,0.65901583,0.26264143,0.07834275
CA1-ProS_Glut,Snrnp48,1,0,0.24673647,0.18298016,0.5702834
CA1-ProS_Glut,Chst9,1,1,0.53665346,0.27797398,0.18537258
CA1-ProS_Glut,Kcnh7,-1,1,0.54250085,0.22842816,0.22907092
CA1-ProS_Glut,Gm14330,-1,0,0.04354954,0.040831834,0.91561866
CA1-ProS_Glut,Scaper,1,1,0.07153978,0.8998416,0.028618649
CA1-ProS_Glut,Setd1b,1,1,0.432339,0.2280209,0.33964014
CA1-ProS_Glut,Nnat,-1,-1,0.0009148751,0.0014011605,0.997684
CA1-ProS_Glut,Gm15478,-1,-1,0.001195236,0.037578624,0.96122617
CA1-ProS_Glut,Usp54,1,1,0.68689436,0.20317526,0.10993036
CA1-ProS_Glut,3222401L13Rik,1,0,0.048237972,0.06749059,0.8842714
CA1-ProS_Glut,Timm8b,-1,-1,0.0012174028,0.03757779,0.96120477
CA1-ProS_Glut,Maml2,1,1,0.5412586,0.3506733,0.10806815
CA1-ProS_Glut,Galnt13,1,1,0.6111354,0.2974874,0.091377154
CA1-ProS_Glut,B830012L14Rik,1,-1,0.0018586826,0.0023550473,0.99578625
CA1-ProS_Glut,Pde4b,1,-1,0.004551442,0.0016109024,0.99383765
CA1-ProS_Glut,Fras1,1,1,0.64967525,0.23999575,0.11032901
CA1-ProS_Glut,Sfi1,1,-1,0.0011554725,0.037580118,0.9612644
CA1-ProS_Glut,Matk,1,-1,0.05917057,0.106755026,0.8340744
CA1-ProS_Glut,Map4k2,1,0,0.2609203,0.21854189,0.5205378
CA1-ProS_Glut,Unc5a,1,1,0.6328632,0.24014264,0.12699415
CA1-ProS_Glut,Dhx29,1,1,0.43278724,0.22776848,0.3394443
CA1-ProS_Glut,Plp1,1,0,0.04278063,0.058785997,0.8984334
CA1-ProS_Glut,Fbrs,1,1,0.44217938,0.23446035,0.32336023
CA1-ProS_Glut,Copg2,1,1,0.3363182,0.43480447,0.22887738
CA1-ProS_Glut,Kirrel3,1,1,0.09193788,0.89253235,0.015529741
CA1-ProS_Glut,Ubc,-1,-1,0.004896022,0.005006364,0.99009764
CA1-ProS_Glut,Epha7,-1,1,0.4174054,0.3029858,0.27960882
CA1-ProS_Glut,Dach1,1,1,0.5443858,0.28180158,0.17381264
CA1-ProS_Glut,Lrp1,1,1,0.6980847,0.21160224,0.09031314
CA1-ProS_Glut,Tubb2a,-1,-1,0.015745856,0.017009635,0.9672445
CA1-ProS_Glut,Dnajc13,1,1,0.38998136,0.1917791,0.4182396
CA1-ProS_Glut,Tmsb4x,-1,-1,0.00041140933,0.0005348125,0.9990538
CA1-ProS_Glut,BC005537,1,0,0.14306602,0.12659377,0.7303402
CA1-ProS_Glut,Ptprs,1,1,0.6187504,0.22947286,0.15177682
CA1-ProS_Glut,Scube1,1,-1,0.0033814504,0.0017235738,0.9948949
CA1-ProS_Glut,Ulk2,1,1,0.62918377,0.24383011,0.12698616
