cell_type,gene,DEG,pred,atac
Oligo_NN,Unc5b,-1,0,1.0
Oligo_NN,Pigs,-1,-1,1.0
Oligo_NN,Akap7,1,1,1.0
Oligo_NN,Rpl10,-1,0,1.0
Oligo_NN,Cd9,-1,0,1.0
Oligo_NN,Tmem59,-1,0,1.0
Oligo_NN,Slc25a5,-1,0,1.0
Oligo_NN,Art3,1,1,1.0
Oligo_NN,Npdc1,-1,-1,1.0
Oligo_NN,Rpl15,-1,-1,1.0
Oligo_NN,Mtmr2,-1,-1,1.0
Oligo_NN,Faim2,-1,-1,1.0
Oligo_NN,AW554918,1,1,1.0
Oligo_NN,Skap2,1,1,1.0
Oligo_NN,Ctnnal1,1,0,1.0
Oligo_NN,Yipf3,-1,-1,1.0
Oligo_NN,Tpk1,1,1,1.0
Oligo_NN,Hcfc1r1,-1,-1,1.0
Oligo_NN,Bcor,1,1,1.0
Oligo_NN,Ube2s,-1,-1,1.0
Oligo_NN,Mapk8ip1,-1,-1,1.0
Oligo_NN,Agap3,-1,-1,1.0
Oligo_NN,Trappc5,-1,-1,1.0
Oligo_NN,Pgam1,-1,-1,1.0
Oligo_NN,Mt1,-1,-1,1.0
Oligo_NN,Dusp23,1,-1,1.0
Oligo_NN,Timm50,-1,-1,1.0
Oligo_NN,Psmd8,-1,-1,1.0
Oligo_NN,Gab2,1,1,1.0
Oligo_NN,Tmem9b,-1,0,1.0
Oligo_NN,Msmo1,-1,0,1.0
Oligo_NN,Tsc22d1,-1,-1,1.0
Oligo_NN,Pola1,1,0,1.0
Oligo_NN,Il33,1,1,1.0
Oligo_NN,Mbp,-1,-1,1.0
Oligo_NN,Fndc3b,1,1,1.0
Oligo_NN,Zfp276,-1,-1,1.0
Oligo_NN,Dalrd3,-1,-1,1.0
Oligo_NN,Timm10b,-1,0,1.0
Oligo_NN,Tcp1,-1,-1,1.0
Oligo_NN,Map1lc3b,-1,-1,1.0
Oligo_NN,Chrm3,1,1,1.0
Oligo_NN,Golga7,-1,-1,1.0
Oligo_NN,Rasa2,1,0,1.0
Oligo_NN,Usp13,-1,0,1.0
Oligo_NN,Ogdhl,1,1,1.0
Oligo_NN,1700063D05Rik,1,-1,1.0
Oligo_NN,2610316D01Rik,-1,0,1.0
Oligo_NN,Atp6v0c,-1,-1,1.0
Oligo_NN,Orc5,1,0,1.0
Oligo_NN,Med28,-1,-1,1.0
Oligo_NN,Pigq,-1,-1,1.0
Oligo_NN,Sparcl1,-1,0,1.0
Oligo_NN,Ndufv1,-1,-1,1.0
Oligo_NN,Gas2,1,1,1.0
Oligo_NN,Ctsd,-1,0,1.0
Oligo_NN,Far1os,-1,0,1.0
Oligo_NN,Rps6,-1,-1,1.0
Oligo_NN,Srsf2,-1,-1,1.0
Oligo_NN,Cox5b,-1,-1,1.0
Oligo_NN,Pgm1,1,1,1.0
Oligo_NN,H2afz,-1,-1,1.0
Oligo_NN,Pacsin1,1,1,1.0
Oligo_NN,Actr1b,-1,0,1.0
Oligo_NN,Osbp2,1,1,1.0
Oligo_NN,Psmc3,-1,-1,1.0
Oligo_NN,AY036118,-1,0,1.0
Oligo_NN,Pxylp1,1,1,1.0
Oligo_NN,Pfn1,-1,-1,1.0
Oligo_NN,Rpl23a,-1,-1,1.0
Oligo_NN,Gdap1,1,1,1.0
Oligo_NN,Atp5d,-1,-1,1.0
Oligo_NN,Tomm20,-1,-1,1.0
Oligo_NN,Tmem135,1,1,1.0
Oligo_NN,D3Ertd751e,1,0,1.0
Oligo_NN,Bud31,-1,-1,1.0
Oligo_NN,3110021N24Rik,-1,0,1.0
Oligo_NN,Ndufa8,-1,-1,1.0
Oligo_NN,Sar1a,-1,-1,1.0
Oligo_NN,Trappc8,1,1,1.0
Oligo_NN,Ndufa3,-1,-1,1.0
Oligo_NN,Hist3h2ba,-1,-1,1.0
Oligo_NN,Tmem205,-1,-1,1.0
Oligo_NN,Hsp90ab1,-1,-1,1.0
Oligo_NN,Tgfa,1,1,1.0
Oligo_NN,Bcap31,-1,0,1.0
Oligo_NN,Tmem160,-1,-1,1.0
Oligo_NN,Rplp2,-1,-1,1.0
Oligo_NN,Pank1,-1,-1,1.0
Oligo_NN,Etfb,-1,0,1.0
Oligo_NN,Prtg,1,1,1.0
Oligo_NN,1110065P20Rik,-1,-1,1.0
Oligo_NN,Surf1,-1,-1,1.0
Oligo_NN,A330008L17Rik,1,1,1.0
Oligo_NN,Cyb5r4,1,0,1.0
Oligo_NN,Efna5,1,1,1.0
Oligo_NN,Efemp1,1,1,1.0
Oligo_NN,Tmtc1,-1,-1,1.0
Oligo_NN,Atox1,-1,-1,1.0
Oligo_NN,Eif3f,-1,-1,1.0
Oligo_NN,Ado,-1,-1,1.0
Oligo_NN,Tubb4a,-1,-1,1.0
Oligo_NN,Dbi,-1,-1,1.0
Oligo_NN,Ppp2r5b,-1,-1,1.0
Oligo_NN,Ssr2,-1,0,1.0
Oligo_NN,Bace1,-1,-1,1.0
Oligo_NN,Pim3,-1,-1,1.0
Oligo_NN,Psmd7,-1,-1,1.0
Oligo_NN,Pcdh10,-1,-1,1.0
Oligo_NN,Nrbp2,-1,-1,1.0
Oligo_NN,Mrpl43,-1,-1,1.0
Oligo_NN,Rpl39,-1,0,1.0
Oligo_NN,Cox7c,-1,-1,1.0
Oligo_NN,Sptlc2,-1,-1,1.0
Oligo_NN,Tcf25,-1,0,1.0
Oligo_NN,Smurf2,1,0,1.0
Oligo_NN,Rps10,-1,-1,1.0
Oligo_NN,Atp6v0a2,-1,0,1.0
Oligo_NN,Tm2d3,-1,-1,1.0
Oligo_NN,Spidr,1,1,1.0
Oligo_NN,1700025G04Rik,1,1,1.0
Oligo_NN,Gnptg,-1,-1,1.0
Oligo_NN,Trf,-1,0,1.0
Oligo_NN,Nedd9,1,1,1.0
Oligo_NN,Ubc,-1,-1,1.0
Oligo_NN,Cln8,-1,-1,1.0
Oligo_NN,Cct5,-1,-1,1.0
Oligo_NN,BC031181,-1,-1,1.0
Oligo_NN,Ift80,1,0,1.0
Oligo_NN,Ywhab,-1,0,1.0
Oligo_NN,Uqcc2,-1,-1,1.0
Oligo_NN,Cdr2,-1,0,1.0
Oligo_NN,Edil3,1,1,1.0
Oligo_NN,Wasf3,1,1,1.0
Oligo_NN,Puf60,-1,-1,1.0
Oligo_NN,Phgdh,-1,-1,1.0
Oligo_NN,Pomp,-1,0,1.0
Oligo_NN,Reep5,-1,-1,1.0
Oligo_NN,Ptpn13,-1,-1,1.0
Oligo_NN,Aven,1,1,1.0
Oligo_NN,Atp5g3,-1,-1,1.0
Oligo_NN,Cldn11,-1,-1,1.0
Oligo_NN,Lgr4,1,1,1.0
Oligo_NN,Plcb4,1,1,1.0
Oligo_NN,Rpl37a,-1,-1,1.0
Oligo_NN,Akap13,1,1,1.0
Oligo_NN,Nfe2l3,1,0,1.0
Oligo_NN,Pebp1,-1,-1,1.0
Oligo_NN,Ccser1,1,1,1.0
Oligo_NN,Apoe,-1,1,1.0
Oligo_NN,Ckb,-1,-1,1.0
Oligo_NN,Tkt,-1,-1,1.0
Oligo_NN,Mast3,-1,-1,1.0
Oligo_NN,Myl12b,-1,0,1.0
Oligo_NN,Ppp3cb,1,0,1.0
Oligo_NN,Adarb2,1,1,1.0
Oligo_NN,Sorcs1,1,1,1.0
Oligo_NN,Camk2d,1,1,1.0
Oligo_NN,Trappc2l,-1,-1,1.0
Oligo_NN,Ube3c,1,0,1.0
Oligo_NN,Dock5,1,1,1.0
Oligo_NN,Pcdh7,-1,-1,1.0
Oligo_NN,Cst3,-1,-1,1.0
Oligo_NN,Mrpl48,0,-1,1.0
Oligo_NN,Wnk3,0,0,1.0
Oligo_NN,Zzz3,0,-1,1.0
Oligo_NN,Spred2,0,1,1.0
Oligo_NN,Lypla1,0,0,1.0
Oligo_NN,2900052L18Rik,0,-1,1.0
Oligo_NN,Trmt6,0,-1,1.0
Oligo_NN,Rsf1os1,0,-1,1.0
Oligo_NN,Nr1h2,0,-1,1.0
Oligo_NN,Fnbp4,0,0,1.0
Oligo_NN,Sod2,0,-1,1.0
Oligo_NN,Ttll7,0,0,1.0
Oligo_NN,Gm7854,0,1,1.0
Oligo_NN,Tet2,0,1,1.0
Oligo_NN,Orc3,0,0,1.0
Oligo_NN,Rmdn2,0,0,1.0
Oligo_NN,Fam219a,0,0,1.0
Oligo_NN,Ggps1,0,0,1.0
Oligo_NN,Tom1l2,0,0,1.0
Oligo_NN,Zfand1,0,-1,1.0
Oligo_NN,Cops3,0,0,1.0
Oligo_NN,Uspl1,0,0,1.0
Oligo_NN,Polr2j,0,-1,1.0
Oligo_NN,Ino80,0,0,1.0
Oligo_NN,3110056K07Rik,0,0,1.0
Oligo_NN,Adamts4,0,-1,1.0
Oligo_NN,Cdc40,0,0,1.0
Oligo_NN,Gmps,0,0,1.0
Oligo_NN,8030462N17Rik,0,0,1.0
Oligo_NN,Setd5,0,0,1.0
Oligo_NN,Pin4,0,0,1.0
Oligo_NN,Asxl2,0,0,1.0
Oligo_NN,Adam1a,0,-1,1.0
Oligo_NN,Adam18,0,1,1.0
Oligo_NN,Gm26917,0,0,1.0
Oligo_NN,Msl3,0,0,1.0
Oligo_NN,Pdcd6,0,0,1.0
Oligo_NN,Nudt9,0,0,1.0
Oligo_NN,Ugcg,0,0,1.0
Oligo_NN,Ift88,0,1,1.0
Oligo_NN,Me2,0,0,1.0
Oligo_NN,Fyttd1,0,0,1.0
Oligo_NN,Phf12,0,0,1.0
Oligo_NN,Mtfmt,0,0,1.0
Oligo_NN,Zfat,0,1,1.0
Oligo_NN,Dnajc25,0,0,1.0
Oligo_NN,Edc3,0,0,1.0
Oligo_NN,Ppp1r16b,0,0,1.0
Oligo_NN,Mcoln1,0,0,1.0
Oligo_NN,Hmgxb3,0,-1,1.0
Oligo_NN,Gpam,0,0,1.0
Oligo_NN,Sptan1,0,0,1.0
Oligo_NN,Mllt10,0,0,1.0
Oligo_NN,Rad9b,0,0,1.0
Oligo_NN,Rnpep,0,-1,1.0
Oligo_NN,Afg3l1,0,0,1.0
Oligo_NN,Mir99ahg,0,1,1.0
Oligo_NN,Cwf19l1,0,0,1.0
Oligo_NN,Ppm1d,0,0,1.0
Oligo_NN,Bmp2k,0,1,1.0
Oligo_NN,Maea,0,0,1.0
Oligo_NN,Rpain,0,-1,1.0
Oligo_NN,Tmem184b,0,-1,1.0
Oligo_NN,Frmd6,0,1,1.0
Oligo_NN,Xpr1,0,0,1.0
Oligo_NN,Ago3,0,0,1.0
Oligo_NN,Sbds,0,-1,1.0
Oligo_NN,Zscan22,0,0,1.0
Oligo_NN,Dpy19l1,0,1,1.0
Oligo_NN,Tnrc6c,0,1,1.0
Oligo_NN,4930570G19Rik,0,-1,1.0
Oligo_NN,Scap,0,-1,1.0
Oligo_NN,Gm14966,0,-1,1.0
Oligo_NN,Josd1,0,-1,1.0
Oligo_NN,Clcn5,0,-1,1.0
Oligo_NN,Med8,0,-1,1.0
Oligo_NN,Creb5,0,0,1.0
Oligo_NN,Zswim6,0,0,1.0
Oligo_NN,Ikbkg,0,0,1.0
Oligo_NN,Ndufa10,0,0,1.0
Oligo_NN,Acadsb,0,0,1.0
Oligo_NN,Bzw1,0,-1,1.0
Oligo_NN,Rbm4,0,-1,1.0
Oligo_NN,Bcdin3d,0,-1,1.0
Oligo_NN,Garnl3,0,1,1.0
Oligo_NN,Gosr1,0,-1,1.0
Oligo_NN,Megf8,0,1,1.0
Oligo_NN,Mrrf,0,0,1.0
Oligo_NN,Snrpb,0,-1,1.0
Oligo_NN,Fam207a,0,-1,1.0
Oligo_NN,Kctd9,0,0,1.0
Oligo_NN,Xbp1,0,-1,1.0
Oligo_NN,Itsn2,0,0,1.0
Oligo_NN,Wdr1,0,0,1.0
Oligo_NN,Rnf168,0,0,1.0
Oligo_NN,Nucb1,0,0,1.0
Oligo_NN,Pdcl,0,-1,1.0
Oligo_NN,Cnnm3,0,0,1.0
Oligo_NN,Tmem230,0,-1,1.0
Oligo_NN,Mff,0,0,1.0
Oligo_NN,Psmd14,0,1,1.0
Oligo_NN,Elp3,0,0,1.0
Oligo_NN,Lpin1,0,1,1.0
Oligo_NN,Llgl1,0,-1,1.0
Oligo_NN,Tmem165,0,0,1.0
Oligo_NN,Derl1,0,0,1.0
Oligo_NN,Clcn6,0,0,1.0
Oligo_NN,Zc3h7b,0,-1,1.0
Oligo_NN,Porcn,0,0,1.0
Oligo_NN,Erh,0,-1,1.0
Oligo_NN,E2f5,0,0,1.0
Oligo_NN,D330023K18Rik,0,-1,1.0
Oligo_NN,5031439G07Rik,0,0,1.0
Oligo_NN,Ube2f,0,0,1.0
Oligo_NN,Uba3,0,-1,1.0
Oligo_NN,Zmym3,0,0,1.0
Oligo_NN,Ap2a2,0,0,1.0
Oligo_NN,Pip5k1b,0,-1,1.0
Oligo_NN,Purg,0,0,1.0
Oligo_NN,Nudt3,0,0,1.0
Oligo_NN,Dph3,0,-1,1.0
Oligo_NN,Pcbd2,0,0,1.0
Oligo_NN,Ddx52,0,0,1.0
Oligo_NN,Trim23,0,0,1.0
Oligo_NN,C920021L13Rik,0,-1,1.0
Oligo_NN,Fam174a,0,-1,1.0
Oligo_NN,Wbp1,0,-1,1.0
Oligo_NN,Zbtb9,0,-1,1.0
Oligo_NN,Ap3b2,0,0,1.0
Oligo_NN,Got1,0,0,1.0
Oligo_NN,Ranbp3,0,-1,1.0
Oligo_NN,Ppp1r12b,0,1,1.0
Oligo_NN,Pfdn6,0,-1,1.0
Oligo_NN,Stub1,0,-1,1.0
Oligo_NN,Dact3,0,-1,1.0
Oligo_NN,Magi1,0,1,1.0
Oligo_NN,Haghl,0,-1,1.0
Oligo_NN,Cfap36,0,-1,1.0
Oligo_NN,Chordc1,0,0,1.0
Oligo_NN,Nudt13,0,1,1.0
Oligo_NN,Bcl2l13,0,0,1.0
Oligo_NN,Bet1l,0,-1,1.0
Oligo_NN,Mfap1a,0,0,1.0
Oligo_NN,Dscaml1,0,1,1.0
Oligo_NN,Sfxn4,0,0,1.0
Oligo_NN,Madd,0,1,1.0
Oligo_NN,Sepsecs,0,0,1.0
Oligo_NN,Gramd4,0,1,1.0
Oligo_NN,Hnrnpab,0,-1,1.0
Oligo_NN,Fntb,0,0,1.0
Oligo_NN,C630043F03Rik,0,0,1.0
Oligo_NN,6430590A07Rik,0,-1,1.0
Oligo_NN,Scand1,-1,-1,1.0
Oligo_NN,Stmn4,-1,-1,1.0
Oligo_NN,Rpl26,-1,-1,1.0
Oligo_NN,Slc9b2,1,1,1.0
Oligo_NN,1810037I17Rik,-1,-1,1.0
Oligo_NN,Insr,1,1,1.0
Oligo_NN,Fggy,1,1,1.0
Oligo_NN,Slc4a10,1,1,1.0
Oligo_NN,Mrps12,-1,-1,1.0
Oligo_NN,Cox4i1,-1,-1,1.0
Oligo_NN,Xpo4,1,0,1.0
Oligo_NN,Sra1,-1,-1,1.0
Oligo_NN,Gm5087,-1,-1,1.0
Oligo_NN,Col4a3bp,1,0,1.0
Oligo_NN,Mgat5,-1,-1,1.0
Oligo_NN,D430041D05Rik,1,1,1.0
Oligo_NN,Dcaf10,1,0,1.0
Oligo_NN,Tyro3,-1,-1,1.0
Oligo_NN,Kcnq1ot1,1,1,1.0
Oligo_NN,Prox1os,1,0,1.0
Oligo_NN,Filip1,1,1,1.0
Oligo_NN,Shisa4,-1,-1,1.0
Oligo_NN,Ccdc85b,-1,-1,1.0
Oligo_NN,Mrpl51,-1,-1,1.0
Oligo_NN,Gdi1,-1,0,1.0
Oligo_NN,Dhrs7,-1,0,1.0
Oligo_NN,Peli2,1,1,1.0
Oligo_NN,Npc2,-1,-1,1.0
Oligo_NN,Jund,-1,-1,1.0
Oligo_NN,Gm4924,1,0,1.0
Oligo_NN,Naa15,1,0,1.0
Oligo_NN,Prdx5,-1,-1,1.0
Oligo_NN,Tmem189,-1,0,1.0
Oligo_NN,Gm15564,-1,0,1.0
Oligo_NN,Kif5b,1,0,1.0
Oligo_NN,Adam23,1,1,1.0
Oligo_NN,Bcar1,-1,-1,1.0
Oligo_NN,Ezh2,-1,0,1.0
Oligo_NN,Glod4,-1,0,1.0
Oligo_NN,Nfkbia,-1,-1,1.0
Oligo_NN,Tmem144,1,0,1.0
Oligo_NN,Tbc1d4,1,1,1.0
Oligo_NN,Arl6ip1,-1,-1,1.0
Oligo_NN,Ddrgk1,-1,-1,1.0
Oligo_NN,Pop5,-1,-1,1.0
Oligo_NN,Rpl27a,-1,-1,1.0
Oligo_NN,Gng11,-1,-1,1.0
Oligo_NN,Map3k1,1,1,1.0
Oligo_NN,Chpt1,1,0,1.0
Oligo_NN,Usp45,1,1,1.0
Oligo_NN,Arf5,-1,-1,1.0
Oligo_NN,Sergef,1,1,1.0
Oligo_NN,Rps18,-1,-1,1.0
Oligo_NN,Txndc11,1,0,1.0
Oligo_NN,Slc35b2,-1,-1,1.0
Oligo_NN,Tgfbr3,1,1,1.0
Oligo_NN,Kndc1,-1,-1,1.0
Oligo_NN,Csnk2b,-1,-1,1.0
Oligo_NN,Ccdc47,-1,0,1.0
Oligo_NN,Sqle,-1,0,1.0
Oligo_NN,Snhg3,-1,-1,1.0
Oligo_NN,Pdgfa,-1,0,1.0
Oligo_NN,Maged1,-1,0,1.0
Oligo_NN,Kpnb1,-1,0,1.0
Oligo_NN,AI504432,1,0,1.0
Oligo_NN,Gm2a,-1,0,1.0
Oligo_NN,Cntn6,1,0,1.0
Oligo_NN,Dhtkd1,1,0,1.0
Oligo_NN,Cdc27,1,0,1.0
Oligo_NN,Nsdhl,-1,0,1.0
Oligo_NN,Itm2c,-1,-1,1.0
Oligo_NN,S100b,-1,-1,1.0
Oligo_NN,Kcnq3,1,1,1.0
Oligo_NN,Basp1,-1,-1,1.0
Oligo_NN,Tenm2,1,1,1.0
Oligo_NN,Ppfibp2,1,0,1.0
Oligo_NN,Evi2a,-1,-1,1.0
Oligo_NN,Abhd4,-1,-1,1.0
Oligo_NN,Scrn3,1,0,1.0
Oligo_NN,Usp50,-1,0,1.0
Oligo_NN,Zdhhc2,-1,0,1.0
Oligo_NN,Piezo2,-1,-1,1.0
Oligo_NN,Atp5j,-1,-1,1.0
Oligo_NN,Pam,1,1,1.0
Oligo_NN,Prdm10,1,0,1.0
Oligo_NN,Imp3,-1,-1,1.0
Oligo_NN,Pag1,1,1,1.0
Oligo_NN,Eef2,-1,-1,1.0
Oligo_NN,Adssl1,-1,-1,1.0
Oligo_NN,Aplp1,-1,-1,1.0
Oligo_NN,Gm26843,1,1,1.0
Oligo_NN,Tanc1,1,1,1.0
Oligo_NN,Timm13,-1,-1,1.0
Oligo_NN,Nmral1,-1,-1,1.0
Oligo_NN,Neat1,1,-1,1.0
Oligo_NN,Brd9,-1,0,1.0
Oligo_NN,Ssr3,-1,0,1.0
Oligo_NN,Jph1,1,1,1.0
Oligo_NN,Eif4h,-1,-1,1.0
Oligo_NN,Erp29,-1,0,1.0
Oligo_NN,Rpl32,-1,-1,1.0
Oligo_NN,Elovl1,-1,-1,1.0
Oligo_NN,Serinc3,-1,-1,1.0
Oligo_NN,Grhpr,-1,-1,1.0
Oligo_NN,Ndufa13,-1,-1,1.0
Oligo_NN,S1pr5,-1,-1,1.0
Oligo_NN,Slc35a2,-1,0,1.0
Oligo_NN,Pcyt2,-1,-1,1.0
Oligo_NN,Leprot,-1,-1,1.0
Oligo_NN,Psmb7,-1,0,1.0
Oligo_NN,Ralgps1,-1,1,1.0
Oligo_NN,Trim13,-1,-1,1.0
Oligo_NN,AI413582,-1,-1,1.0
Oligo_NN,Psmb5,-1,-1,1.0
Oligo_NN,2810468N07Rik,-1,-1,1.0
Oligo_NN,Eif3k,-1,-1,1.0
Oligo_NN,Ssna1,-1,-1,1.0
Oligo_NN,Fabp5,-1,-1,1.0
Oligo_NN,Lima1,-1,-1,1.0
Oligo_NN,Acat1,1,0,1.0
Oligo_NN,Prdx4,-1,0,1.0
Oligo_NN,Sema3e,1,1,1.0
Oligo_NN,Eif4g2,-1,-1,1.0
Oligo_NN,Adamts2,-1,1,1.0
Oligo_NN,Ndrg1,-1,0,1.0
Oligo_NN,Alg6,1,1,1.0
Oligo_NN,Pou3f1,1,-1,1.0
Oligo_NN,Mad1l1,-1,0,1.0
Oligo_NN,Slc35a3,1,0,1.0
Oligo_NN,Acss2,-1,0,1.0
Oligo_NN,Nxpe4,1,0,1.0
Oligo_NN,Tmpo,1,0,1.0
Oligo_NN,Glt1d1,1,1,1.0
Oligo_NN,Onecut2,1,1,1.0
Oligo_NN,Gmds,1,1,1.0
Oligo_NN,Ubtd2,1,0,1.0
Oligo_NN,Mrps7,-1,-1,1.0
Oligo_NN,Pros1,1,1,1.0
Oligo_NN,Sgms1,1,1,1.0
Oligo_NN,Cyhr1,-1,-1,1.0
Oligo_NN,Tgoln1,-1,-1,1.0
Oligo_NN,Spock3,1,1,1.0
Oligo_NN,C130071C03Rik,1,1,1.0
Oligo_NN,Iffo1,-1,-1,1.0
Oligo_NN,Hras,-1,-1,1.0
Oligo_NN,Tomm22,-1,-1,1.0
Oligo_NN,Rps4x,-1,0,1.0
Oligo_NN,Scd2,-1,-1,1.0
Oligo_NN,Jkamp,-1,-1,1.0
Oligo_NN,B830012L14Rik,1,0,1.0
Oligo_NN,Rnasek,-1,-1,1.0
Oligo_NN,Tango6,1,1,1.0
Oligo_NN,Mecp2,1,0,1.0
Oligo_NN,1700112D23Rik,1,0,1.0
Oligo_NN,Plekhh2,1,1,1.0
Oligo_NN,Nav1,1,0,1.0
Oligo_NN,Cpt1c,-1,-1,1.0
Oligo_NN,Sirt2,-1,-1,1.0
Oligo_NN,Raly,-1,0,1.0
Oligo_NN,Cct7,-1,-1,1.0
Oligo_NN,Klhl1,1,0,1.0
Oligo_NN,Taf10,-1,-1,1.0
Oligo_NN,Yif1b,-1,-1,1.0
Oligo_NN,Hdac5,-1,-1,1.0
Oligo_NN,Rps15a,-1,-1,1.0
Oligo_NN,Rpl31,-1,-1,1.0
Oligo_NN,Csmd3,1,1,1.0
Oligo_NN,Sorl1,-1,1,1.0
Oligo_NN,Rpl35,-1,-1,1.0
Oligo_NN,Atg9a,-1,-1,1.0
Oligo_NN,Nova1,1,1,1.0
Oligo_NN,Zfp68,1,-1,1.0
Oligo_NN,Fam122a,-1,-1,1.0
Oligo_NN,Grm8,1,1,1.0
Oligo_NN,Wnt5b,1,1,1.0
Oligo_NN,Pbx3,1,1,1.0
Oligo_NN,Zfp462,1,1,1.0
Oligo_NN,Ptprn,-1,-1,1.0
Oligo_NN,B230219D22Rik,-1,-1,1.0
Oligo_NN,Gstp1,-1,-1,1.0
Oligo_NN,Gm10701,1,1,1.0
Oligo_NN,Olig1,-1,-1,1.0
Oligo_NN,Uvssa,1,0,1.0
Oligo_NN,Cltb,-1,-1,1.0
Oligo_NN,Rpl4,-1,-1,1.0
Oligo_NN,Hmgn3,-1,-1,1.0
Oligo_NN,Ebp,-1,-1,1.0
Oligo_NN,Creb3,-1,-1,1.0
Oligo_NN,Rps28,-1,-1,1.0
Oligo_NN,Laptm4a,-1,0,1.0
Oligo_NN,Cachd1,1,1,1.0
Oligo_NN,Arhgap5,1,1,1.0
Oligo_NN,M6pr,-1,-1,1.0
Oligo_NN,Eif3i,-1,-1,1.0
Oligo_NN,Tsnax,-1,0,1.0
Oligo_NN,Rps11,-1,-1,1.0
Oligo_NN,Syt9,1,1,1.0
Oligo_NN,Mgst3,-1,0,1.0
Oligo_NN,Atp8b1,1,0,1.0
Oligo_NN,Tmbim6,-1,-1,1.0
Oligo_NN,Phf5a,-1,-1,1.0
Oligo_NN,Nrp2,1,1,1.0
Oligo_NN,Gltp,-1,-1,1.0
Oligo_NN,Rps27l,-1,-1,1.0
Oligo_NN,Ap2m1,-1,-1,1.0
Oligo_NN,Malt1,1,1,1.0
Oligo_NN,Asah2,1,1,1.0
Oligo_NN,Rpl12,-1,-1,1.0
Oligo_NN,Jun,-1,-1,1.0
Oligo_NN,Timp2,-1,-1,1.0
Oligo_NN,Ndufc2,-1,-1,1.0
Oligo_NN,Gm16638,1,1,1.0
Oligo_NN,Ndufa7,-1,-1,1.0
Oligo_NN,Mapk3,-1,-1,1.0
Oligo_NN,Rnf169,1,0,1.0
Oligo_NN,Slc8a3,1,1,1.0
Oligo_NN,Gde1,-1,-1,1.0
Oligo_NN,Vamp2,-1,-1,1.0
Oligo_NN,Ndufaf4,-1,-1,1.0
Oligo_NN,Igsf8,-1,-1,1.0
Oligo_NN,Klhl4,1,0,1.0
Oligo_NN,Agmo,1,1,1.0
Oligo_NN,Gm13052,1,1,1.0
Oligo_NN,Apbb1ip,1,1,1.0
Oligo_NN,Cers2,-1,-1,1.0
Oligo_NN,Hps4,-1,-1,1.0
Oligo_NN,Pxdn,1,1,1.0
Oligo_NN,Afap1l1,1,0,1.0
Oligo_NN,Lclat1,1,1,1.0
Oligo_NN,Taf3,1,0,1.0
Oligo_NN,Smad7,-1,-1,1.0
Oligo_NN,Vwa3b,1,1,1.0
Oligo_NN,Gapdh,-1,-1,1.0
Oligo_NN,Hat1,1,1,1.0
Oligo_NN,Txndc17,-1,-1,1.0
Oligo_NN,Atp6v0b,-1,-1,1.0
Oligo_NN,Spg20,1,0,1.0
Oligo_NN,Atpif1,-1,-1,1.0
Oligo_NN,Mlxip,1,0,1.0
Oligo_NN,Rps15,-1,-1,1.0
Oligo_NN,Tmem50a,-1,-1,1.0
Oligo_NN,Tmem128,-1,-1,1.0
Oligo_NN,Ccdc124,-1,-1,1.0
Oligo_NN,Ddx39b,-1,-1,1.0
Oligo_NN,Sccpdh,-1,0,1.0
Oligo_NN,Serpinb1a,-1,-1,1.0
Oligo_NN,Lsm4,-1,-1,1.0
Oligo_NN,Tmem60,-1,-1,1.0
Oligo_NN,Uba6,1,0,1.0
Oligo_NN,Dlst,1,1,1.0
Oligo_NN,Cbfb,1,0,1.0
Oligo_NN,Htt,1,0,1.0
Oligo_NN,Nbas,1,0,1.0
Oligo_NN,Cntln,1,1,1.0
Oligo_NN,P2rx4,1,1,1.0
Oligo_NN,Elp4,1,1,1.0
Oligo_NN,Hmgcs1,-1,0,1.0
Oligo_NN,Atp1a1,-1,0,1.0
Oligo_NN,Gramd1b,1,1,1.0
Oligo_NN,Fam189a1,1,-1,1.0
Oligo_NN,Agk,1,1,1.0
Oligo_NN,Arsb,1,1,1.0
Oligo_NN,Cdk5rap2,1,1,1.0
Oligo_NN,Atp5h,-1,-1,1.0
Oligo_NN,Rpl36al,-1,-1,1.0
Oligo_NN,9330111N05Rik,1,1,1.0
Oligo_NN,Dgat2,-1,-1,1.0
Oligo_NN,1700028E10Rik,1,0,1.0
Oligo_NN,Stambp,-1,-1,1.0
Oligo_NN,Cox14,-1,-1,1.0
Oligo_NN,Actb,-1,-1,1.0
Oligo_NN,Sgk1,-1,1,1.0
Oligo_NN,Cox6b1,-1,-1,1.0
Oligo_NN,Hmgcr,-1,-1,1.0
Oligo_NN,Gm10754,1,0,1.0
Oligo_NN,Idi1,-1,-1,1.0
Oligo_NN,Cdk5,-1,-1,1.0
Oligo_NN,Ric3,1,1,1.0
Oligo_NN,Lrrn3,1,1,1.0
Oligo_NN,Cpped1,1,1,1.0
Oligo_NN,Naca,-1,-1,1.0
Oligo_NN,Zfp606,1,0,1.0
Oligo_NN,Runx1t1,1,1,1.0
Oligo_NN,Bach2,1,0,1.0
Oligo_NN,Arhgef37,1,1,1.0
Oligo_NN,Masp1,-1,-1,1.0
Oligo_NN,Notch2,1,1,1.0
Oligo_NN,B230118H07Rik,1,0,1.0
Oligo_NN,Clu,-1,-1,1.0
Oligo_NN,Rps2,-1,-1,1.0
Oligo_NN,Lamtor4,-1,-1,1.0
