,DEG,pred
Uba1,1,1
Bcl9,1,1
Rif1,1,1
Ppp3cc,1,1
Pdlim7,1,1
Tspan33,1,1
Jup,1,0
Mmp24,1,1
Ddx42,1,0
Wdr90,1,0
Maea,1,0
Lzts1,1,0
Arrb2,1,1
Rab14,1,0
Bag6,1,0
Scap,1,0
Ccdc39,1,1
Stx2,1,0
Zfp354c,1,1
Gm15965,1,1
Tbk1,1,1
Pank4,1,0
Cxxc1,1,1
Alkbh8,1,1
Bcas2,1,1
Rpia,1,0
Phb2,1,1
Psmc5,1,1
Hnrnpa3,1,0
Dlg5,1,0
Mboat7,1,0
Psmb3,1,1
Lamp2,1,1
Nprl3,1,1
Cbfa2t3,1,1
Adnp,1,0
Vwa8,1,2
Mfsd10,1,1
Zfp251,1,1
Qsox2,1,1
Zfp667,1,0
Zfp651,1,0
5031439G07Rik,1,0
Ccdc112,1,1
Zfp710,1,1
Rab24,1,0
Ypel4,1,1
Pde8b,1,1
Rbl2,1,0
Syap1,1,1
Mif,1,1
Clpp,1,0
Ssbp3,1,1
Spast,1,1
Zcchc8,1,0
Eif2ak3,1,1
Igf2bp3,1,1
Zbtb48,1,0
Med25,1,0
Zscan22,1,0
Snrnp48,1,1
P4htm,1,0
Ina,1,0
Naa25,1,0
Stub1,1,0
Man2b1,1,1
Glud1,1,0
Dvl3,1,0
Fez1,1,1
Smap1,1,0
Atad1,1,1
Akap7,1,1
Ubn1,1,0
Dpy19l4,1,1
Ern1,1,1
Psmb2,1,1
Nbea,1,2
Lcorl,1,1
Gm27032,1,0
Rps5,1,0
Rce1,1,1
1810030O07Rik,1,1
Gabpb1,1,1
Rrp15,1,1
Acss1,1,1
Ube2k,1,0
Smarce1,1,1
Mtmr7,1,1
9130024F11Rik,1,1
Map3k3,1,1
Wbp1,1,1
Klhl2,1,1
Med13l,1,1
Brd2,1,0
Rps15a,1,1
Nus1,1,1
Strip2,1,1
Zbtb9,1,1
Cdip1,1,0
Nap1l4,1,0
Bfar,1,1
Pik3ip1,1,1
Macrod2os1,1,1
Pantr1,1,2
B3galt2,1,1
Stard9,1,1
Commd2,1,1
Brsk2,1,0
Zswim4,1,0
Cops8,1,1
Ddx46,1,0
Hspa12a,1,1
Ctns,1,1
9430015G10Rik,1,0
Arsa,1,1
Cul2,1,1
Tmem86b,1,1
Dnajb5,1,0
Rpl3,1,1
Slc16a11,1,1
Srr,1,1
Ywhag,1,0
Qpctl,1,0
Ncoa6,1,1
Ss18l1,1,0
Crtc2,1,1
Ssbp1,1,1
Raf1,1,0
Pla2g4e,1,0
Arl5a,1,1
Stmn4,1,0
Aldh2,1,0
Rps8,1,1
Ubap2,1,1
Cap2,1,1
Zdhhc13,1,1
Erlec1,1,1
Arl8a,1,0
Ddx50,1,0
Cxxc5,1,0
Chchd2,1,1
Gps1,1,0
Pfn1,1,0
Shc3,1,0
Adam9,1,1
Ak2,1,1
Rnf214,1,0
Arhgef18,1,0
Fam49a,1,1
Sema4d,1,0
Usp25,1,1
Ccnyl1,1,1
Ube2m,1,0
Snx4,1,1
Fbxl12,1,0
Snrpa1,1,1
B4galt6,1,1
Tmem128,1,1
Hip1,1,0
Atp5d,1,1
Mpc1,1,0
Cog4,1,0
U2af2,1,0
Fnbp1,1,0
Nfatc3,1,0
Bcl2,1,1
Rbm27,1,0
Gas8,1,1
Naa35,1,1
Prdm15,1,1
Agrn,1,1
Eprs,1,1
Gsg1l,1,0
Fam189b,1,1
Pafah1b2,1,1
Cdk2ap1,1,1
Polr2h,1,1
Slc35a3,1,1
Slc16a10,1,1
Nfu1,1,0
Lgmn,1,1
Drg2,1,1
Zfp407,1,2
Abcf2,1,0
Pcgf1,1,1
Gnb1l,1,1
Cep19,1,0
Cebpz,1,1
Atp5j2,1,1
4930578G10Rik,1,1
Rbx1,1,1
Cnnm4,1,1
Adrb1,1,1
Tm9sf2,1,1
Pigs,1,1
A730056A06Rik,1,1
Rgl1,1,1
Zmat1,1,1
Ndufb8,1,1
Rbbp4,1,0
Cep162,1,1
Gtpbp6,1,1
Adamtsl1,1,2
Wsb2,1,0
Sf3b2,1,0
Pitpnm2,1,0
Lonp1,1,0
Arhgef15,1,1
Hax1,1,1
Tgs1,1,1
Wdhd1,1,1
1700024B18Rik,1,1
Ccnd1,1,0
Lsm6,1,1
Evi5l,1,0
Sec11a,1,0
Invs,1,1
Ttc4,1,1
Cops4,1,1
Snapc3,1,0
Ptpre,1,0
Ctdsp2,1,0
Hs2st1,1,1
Cpeb1,1,0
Ubxn7,1,1
Pbrm1,1,0
Sars2,1,1
Ppp3r1,1,1
Ppp2r5e,1,1
Plcb1,1,2
Trmu,1,1
Slc25a32,1,1
Cnih2,1,0
Man1a2,1,1
Chid1,1,1
Map3k1,1,1
Nr2c1,1,1
Traf5,1,1
Desi1,1,0
Gm14827,1,1
Abhd17a,1,0
Rae1,1,1
Mgat5b,1,1
Pip4k2c,1,0
Usp22,1,0
Gclc,1,1
Vps33a,1,0
1700019D03Rik,1,1
Thoc5,1,0
Nrf1,1,1
Brap,1,0
9530059O14Rik,1,0
Gpr26,1,0
Gm9866,1,1
Pik3r4,1,0
Ttc39b,1,1
Rps7,1,1
Bap1,1,0
Gm15577,1,1
Trim2,1,1
Nup188,1,0
Amph,1,1
Plekha5,1,2
Stradb,1,1
Pik3cd,1,0
A930015D03Rik,1,0
Usp29,1,1
Map1s,1,1
Mbnl1,1,1
Ncoa7,1,1
Mas1,1,1
Slk,1,1
Rsf1os1,1,2
Rpl39,1,1
Gm28375,1,1
Tcof1,1,1
2410018L13Rik,1,1
Adcy5,1,1
Cnnm2,1,0
Golga1,1,1
4930447C04Rik,1,1
Cacna1b,1,1
Ipo4,1,1
Sp4,1,1
Vdac1,1,0
Zpr1,1,1
Fbxo8,1,1
Ilkap,1,0
Tardbp,1,1
Rpp21,1,1
Ankle2,1,0
Slitrk4,1,1
Nadk,1,0
Dcaf7,1,0
Ntmt1,1,0
Tmed4,1,1
Nup205,1,1
Med14,1,1
Acbd4,1,1
Dixdc1,1,0
Snap47,1,0
Rsph9,1,0
Rnf215,1,1
Fam76b,1,1
Rps3a1,1,1
Trmt10a,1,1
Mat2b,1,1
Fer,1,2
Klhdc4,1,0
Zdhhc23,1,1
Rnf167,1,1
Pmpca,1,0
Glyr1,1,0
Ankrd26,1,1
Zc3h18,1,0
Cxadr,1,1
Mxd4,1,1
Eps15l1,1,1
Nudt4,1,1
Pola1,1,1
Cpne3,1,1
Ddr1,1,1
Ptbp3,1,1
Ubox5,1,1
Wdr5,1,1
Snx15,1,0
Arhgef37,1,1
Syncrip,1,1
3110082I17Rik,1,0
Desi2,1,0
Nln,1,1
Nrn1,1,1
Brpf1,1,0
March8,1,1
Rnf208,1,1
Rnf165,1,1
Pcgf5,1,1
Rnf216,1,1
Axin1,1,0
Spon1,1,1
Dpysl3,1,1
Caml,1,0
Fancc,1,2
Nim1k,1,0
Yipf4,1,1
Srp14,1,1
N4bp2l2,1,1
Nup88,1,0
Eif2b4,1,0
Fam171a1,1,0
Atp5l,1,1
Osbpl7,1,1
AI413582,1,0
Trappc3,1,0
Tulp3,1,1
Birc2,1,1
Cox5a,1,1
Wdtc1,1,1
Errfi1,1,1
March2,1,0
Gm26803,1,1
Gnptab,1,1
Sema6a,1,1
Cd320,1,1
1600020E01Rik,1,1
Zc2hc1a,1,1
Mdga1,1,1
Ube2ql1,1,1
Mvp,1,0
Inpp5b,1,0
6330403K07Rik,1,1
Asph,1,2
Gtf2h4,1,0
Cenpc1,1,1
Capzb,1,0
Vamp4,1,1
Zfand2b,1,1
Mospd2,1,1
Exoc3,1,1
Prkag1,1,0
Tmem201,1,0
Eif3l,1,0
Rnf168,1,1
Ago2,1,0
Gm15513,1,1
Hcn2,1,0
Pi4kb,1,1
Gabrb1,1,2
Rxfp1,1,1
Prdm10,1,1
Hnrnpa1,1,1
Zmiz1,1,0
Stx4a,1,1
Wwp2,1,1
Tsn,1,1
Rps24,1,1
Arl6ip4,1,1
Snrpd2,1,0
Gmppa,1,1
Mrpl37,1,1
Zfp869,1,1
Dpysl5,1,0
Elp4,1,1
Flywch1,1,0
Tnpo3,1,1
Cds1,1,1
Slc26a7,1,1
Cntn5,1,2
Armcx2,1,1
Tbc1d10a,1,1
Chtop,1,1
Myo16,1,1
Cfl1,1,0
Llgl1,1,0
Fam53c,1,1
Zfp148,1,1
Atp6ap1l,1,1
Wwp1,1,1
Vstm2a,1,1
Cntnap1,1,0
Susd1,1,1
Peak1,1,1
Shb,1,1
Klhl12,1,1
Prnp,1,1
Zfp821,1,1
Ell2,1,1
Nudt16l1,1,0
Vps33b,1,0
Syvn1,1,0
Cpsf2,1,1
Glmn,1,1
Tssc4,1,1
Herc1,1,0
Ephx4,1,1
Vegfb,1,0
Plod3,1,1
Ift20,1,1
Prpf4b,1,1
Nxph2,1,1
Rgs4,1,1
Ctps2,1,2
Hdac5,1,0
Mrpl4,1,1
Gm11613,1,0
Plekhj1,1,0
Lrrtm2,1,1
Pacs2,1,0
Htra2,1,0
Rras2,1,0
Klhl29,1,2
Tsc22d1,1,1
Vash1,1,0
Parl,1,1
Ryr2,1,2
Gucd1,1,1
Plat,1,1
Usp3,1,1
Pank3,1,1
Wdr34,1,0
Atg4d,1,0
Tmem237,1,1
Dad1,1,1
Mpp2,1,0
Rbm22,1,1
Sec23b,1,1
Dhx16,1,0
Ralbp1,1,1
Ccdc85b,1,0
Uba2,1,0
Cyth1,1,0
Myo6,1,1
Synj2bp,1,1
Nat8l,1,0
Rabl2,1,1
Lrpap1,1,1
Dnttip1,1,1
Trim9,1,0
Cab39l,1,1
Tm9sf1,1,0
Slc37a3,1,1
Pcid2,1,0
Lrrc4c,1,2
Mtmr2,1,0
Zzef1,1,0
Prmt8,1,1
Gm14286,1,1
Chn1,1,1
Cdadc1,1,1
Supt16,1,1
Rhoa,1,0
Cep135,1,1
Tyk2,1,0
Reep5,1,1
Wbp4,1,1
Gnai1,1,1
Zfp61,1,1
Trappc6b,1,1
Pak1ip1,1,1
Usp16,1,0
Ica1l,1,1
Tmem179,1,1
Rlf,1,0
Tbc1d8,1,0
Pdxdc1,1,0
Zbtb40,1,1
Ccdc28b,1,0
Rusc2,1,0
6430548M08Rik,1,1
Sirt1,1,1
Pabpc1,1,1
Sema4g,1,1
Jarid2,1,1
Ncbp1,1,0
5330417C22Rik,1,1
Szt2,1,0
Decr2,1,0
Actr5,1,1
Zfp106,1,1
Psmc4,1,1
Eif4a1,1,0
Polr2k,1,1
Kat5,1,1
Pelp1,1,1
Pdss2,1,1
Nmt1,1,0
Aamp,1,1
Kif13a,1,1
Btbd7,1,1
Asxl2,1,0
Cnrip1,1,1
Fgf14,1,2
Wnt7b,1,1
Golga3,1,0
Josd1,1,0
Plekhm3,1,1
Uqcrc2,1,0
Pcbp3,1,1
Wdr19,1,1
Mlx,1,1
Aggf1,1,1
Slc26a8,1,1
Prss36,1,0
Tmpo,1,1
Disp1,1,1
St3gal2,1,1
Fam131b,1,0
Mgat3,1,1
Stt3a,1,1
Pgap2,1,1
Nicn1,1,1
Ppfia1,1,0
Sigmar1,1,0
Poli,1,1
Kif9,1,0
Clcn7,1,1
Rrp12,1,0
Fam13a,1,1
Dpf2,1,0
Rab21,1,0
Myh10,1,0
Rtel1,1,0
Tubg2,1,1
Sp1,1,1
Nr2f1,1,1
Styx,1,1
Gm2824,1,1
Zswim6,1,1
Ndufv1,1,1
Pnpla8,1,1
Tfg,1,1
Yjefn3,1,0
Gm16153,1,1
Hmgcll1,1,1
Ddx5,1,0
Tada1,1,1
Fbn2,1,1
Ptdss1,1,0
Ppfia4,1,1
Tomm40l,1,1
Ipcef1,1,0
Lrrc40,1,1
Ckap4,1,1
Bace1,1,1
Fkbp2,1,1
Rprml,1,1
Slc25a12,1,1
Ciart,1,1
Pomgnt1,1,0
Poldip2,1,0
Sf1,1,1
Sdc2,1,1
Gm5441,1,1
St5,1,1
Setd1a,1,0
B3galnt2,1,1
Akt1s1,1,0
Tcea1,1,1
Wdr81,1,1
Fancd2,1,0
Cdc5l,1,1
Brinp3,1,1
Gm10754,1,1
Ogfod1,1,1
Orc5,1,1
Zmat2,1,1
Ube2l3,1,0
Cfap20,1,1
Bahd1,1,1
Rela,1,0
Dnajb4,1,1
Galnt1,1,1
Zfp322a,1,1
Cycs,1,1
Pygb,1,0
Pccb,1,1
Dstn,1,1
Aar2,1,1
Tubgcp6,1,0
Egfl7,1,1
Mccc1,1,1
Asic1,1,1
Rab4b,1,1
D1Ertd622e,1,1
Dnajb14,1,1
0610010F05Rik,1,1
Slc35c2,1,1
Cetn3,1,1
Med20,1,1
Metap1d,1,1
Ndel1,1,0
Psmd1,1,0
Jakmip1,1,0
Dpp7,1,1
Osbp2,1,0
Trbc2,1,1
Smad7,1,1
Sqstm1,1,0
Gas2,1,0
Cdc37,1,0
Wdr60,1,1
Prdx2,1,1
Stk16,1,1
Psmd3,1,1
Cox11,1,1
Capn10,1,1
Polr2m,1,1
Mrpl41,1,1
Scn4b,1,1
Usp49,1,0
Rplp0,1,0
Zdhhc2,1,1
Wscd1,1,1
Exoc1,1,1
Pomp,1,1
Stx18,1,1
Ppp6r1,1,0
Ap4e1,1,1
Plxnb2,1,1
Resp18,1,1
Fam20b,1,1
Gm17171,1,1
Zfp346,1,0
Ddx25,1,1
Map3k7,1,1
Cdk4,1,1
Rbm4,1,1
Otulin,1,1
Marcks,1,1
Uvrag,1,0
Glul,1,1
Snx24,1,1
Ccdc159,1,1
Jph3,1,0
Rheb,1,0
Csf2ra,1,0
Letmd1,1,0
Ldhb,1,1
Eed,1,1
Itga8,1,1
Aagab,1,1
Arntl,1,1
Ccdc47,1,1
Etf1,1,0
2900089D17Rik,1,0
Rnf138,1,1
Fbxw2,1,0
Synrg,1,0
Sh3kbp1,1,1
Morc2a,1,0
Cables1,1,0
Galk2,1,1
Spsb3,1,1
Ano8,1,0
Tcp1,1,0
Nudc,1,1
Mfn1,1,1
Gtf3c5,1,0
Cdan1,1,1
Pcdh1,1,0
Arvcf,1,0
Dctn4,1,1
Ndufa7,1,1
Caly,1,1
Bcl2l2,1,1
Clcc1,1,1
Plxna4,1,2
Kcnh4,1,1
Itpa,1,0
Atp11a,1,1
Slc25a25,1,0
Pin1,1,0
Arhgef4,1,1
Tbc1d25,1,0
Dpy19l3,1,1
Cacfd1,1,0
Zfp940,1,0
Plxna3,1,1
Ubxn4,1,1
Ssh1,1,1
Apoe,1,1
Gm15496,1,1
Rnf25,1,1
Pid1,1,1
Sel1l,1,1
Ntan1,1,1
Araf,1,1
Atp5g3,1,1
Brat1,1,0
Slc3a2,1,0
5730455P16Rik,1,1
Dbnl,1,0
Ensa,1,1
Gm15283,1,1
Dph7,1,1
Fpgs,1,0
Sdad1,1,1
Scube1,1,1
Eif4a3,1,0
Mvb12a,1,1
Fam117b,1,1
Mtm1,1,1
Ctif,1,0
Pdcd4,1,1
Uba52,1,0
Atg13,1,0
Usp35,1,1
B4galt2,1,0
Reps1,1,1
Terf2,1,1
Zdhhc3,1,1
Pxn,1,0
Kcnmb4,1,1
Map3k11,1,0
Cox20,1,1
Atr,1,1
Bend6,1,1
Fam104a,1,1
Ptpn3,1,1
Tmem9b,1,0
Kcnmb2,1,1
Ezh1,1,0
Ndufa6,1,1
Lrrc28,1,1
N4bp1,1,1
Heca,1,1
Cep95,1,1
Slc24a2,1,1
Zfp865,1,1
Rab11a,1,1
Map3k9,1,1
Slc9a8,1,0
Prrg3,1,1
Gng2,1,0
Polr2e,1,1
Ptpdc1,1,1
Cops7b,1,1
Fam98c,1,1
D430042O09Rik,1,1
Akap8,1,0
Kctd2,1,1
Myadm,1,0
Ppfibp1,1,1
Mrps26,1,1
Ppp2r1b,1,1
Ulk1,1,1
Ndfip2,1,1
D130043K22Rik,1,0
Atp6v1e1,1,0
Dennd5a,1,0
Foxred1,1,1
Mier1,1,1
Atp5e,1,1
Brms1l,1,1
Rbm8a,1,0
Gm10076,1,1
Cdk11b,1,0
Klhdc10,1,0
Phb,1,1
Nptx2,1,1
Mpv17l,1,0
Disp2,1,1
Erf,1,0
Paqr8,1,1
Lims1,1,1
Cacna1c,1,2
Dhcr24,1,0
Drosha,1,1
Ano6,1,1
Cdc123,1,1
Spcs1,1,1
Ppp5c,1,0
Zfp799,1,0
Plxdc2,1,2
Nup107,1,1
Ap3m2,1,1
Trpm4,1,0
2700062C07Rik,1,1
Rpap1,1,0
Slc25a11,1,1
Paip1,1,1
E2f3,1,1
Atp6v1b2,1,1
Rac3,1,1
Dclk3,1,0
Dolpp1,1,1
Gipc1,1,1
Fopnl,1,1
Rcc2,1,0
Slc7a1,1,0
Coro6,1,1
Sumo2,1,1
Ippk,1,1
Ccdc138,1,1
Fhit,1,2
Myrip,1,1
Diablo,1,0
Rsu1,1,1
Zfp692,1,1
Gcfc2,1,1
Exosc9,1,1
Cnst,1,1
Crlf2,1,0
Magt1,1,1
Ggact,1,1
Rps27,1,1
Casp6,1,1
Nutf2,1,0
Ift46,1,0
Pnck,1,1
Cfap36,1,1
Mrps7,1,1
Zscan21,1,1
Zfp787,1,0
Tfcp2,1,1
Dek,1,1
Dnajc24,1,1
Supt20,1,1
Apopt1,1,0
Pcdh7,1,2
Zfyve1,1,1
Thbs3,1,1
Gm27017,1,1
Srsf10,1,0
Rpl24,1,1
Zfp236,1,1
Ccni,1,1
Sart3,1,0
Dennd3,1,0
Naca,1,0
Fryl,1,1
Mir99ahg,1,2
Gm15997,1,1
5031425E22Rik,1,1
Mdp1,1,1
Zfp398,1,0
Jpx,1,1
Nrg3,1,2
Tomm20,1,1
Zfp423,1,1
Zdhhc22,1,0
Neu1,1,1
Armc10,1,1
Socs6,1,2
Cln3,1,0
Pck2,1,1
Efcab12,1,1
Rab3ip,1,1
Fam222b,1,0
Spred3,1,0
Copz1,1,1
Naa15,1,1
Adcy9,1,0
Exosc2,1,1
St6galnac6,1,0
Nme1,1,1
Mfsd6,1,1
Mpped2,1,2
Gm15886,1,1
Mpc2,1,1
Sft2d1,1,0
Stxbp2,1,1
Tpd52l1,1,1
Ier5l,1,0
Ubqln1,1,1
Slc25a4,1,1
Usp43,1,1
Polr3gl,1,1
Man1a,1,1
Mdh1,1,1
Ercc8,1,1
Ube2v2,1,1
Gal3st3,1,1
Trappc2l,1,1
Ccny,1,1
Cenpt,1,1
Fam214b,1,0
Srp54a,1,1
Map4k4,1,1
Cnep1r1,1,1
Slc2a6,1,0
Acat1,1,1
Lrrn2,1,0
Wasf1,1,1
Lbr,1,1
Zfp40,1,1
Myl12b,1,0
Fam227a,1,0
D630045J12Rik,1,0
Eif3i,1,1
Tob2,1,0
1700080N15Rik,1,1
Pfdn5,1,0
Zfyve19,1,1
Ganab,1,0
Chgb,1,1
Vps51,1,0
Phkb,1,1
Tecr,1,1
Zfp239,1,1
C130026L21Rik,1,1
Hfm1,1,1
Trmt11,1,1
Mbd1,1,1
Zfp809,1,1
U2af1l4,1,0
Zfp871,1,1
Swt1,1,0
Hnrnpdl,1,1
Smpd1,1,0
Cpsf3,1,0
Spata5,1,1
Xpot,1,1
Gm3294,1,1
Ccdc107,1,1
Galntl6,1,2
Dgat1,1,0
Ramp3,1,1
Zfp462,1,1
Cadm3,1,1
Vars2,1,0
Psd3,1,2
Glra2,1,1
Mrpl24,1,1
Gm16183,1,1
Dcun1d3,1,1
BC005561,1,1
Adamts20,1,0
Tbrg4,1,1
Galnt10,1,1
Cnih3,1,1
Ppm1g,1,1
Bcas3,1,2
Dnajc11,1,0
Pura,1,0
Cdkl2,1,1
Slc25a19,1,0
Edem2,1,1
Shc4,1,1
Cers1,1,0
Map2k7,1,0
Tsacc,1,1
Ipmk,1,1
2610020C07Rik,1,1
Pebp1,1,1
Hmg20a,1,0
Rpl11,1,1
Rin1,1,0
Asah2,1,1
Tbc1d12,1,2
Pank2,1,1
Creld2,1,0
Bbs4,1,1
G2e3,1,1
Ndufc2,1,1
Larp1,1,0
Crip2,1,1
Srgap1,1,1
Med8,1,1
Pex14,1,1
Gnb5,1,1
Akt1,1,0
Gpsm1,1,0
Trnp1,1,1
Ddah1,1,1
9330182L06Rik,1,1
Keap1,1,0
Emb,1,1
Spns2,1,1
Foxp4,1,1
Dap3,1,1
Slc4a7,1,1
Jtb,1,1
Tcf3,1,0
Dnajb6,1,1
Gulp1,1,1
8430429K09Rik,1,1
G3bp1,1,1
Trappc13,1,1
Runx2,1,0
Heatr1,1,0
Zfp566,1,1
Dnah2,1,1
Magi3,1,1
Avl9,1,1
Thoc1,1,1
Usp13,1,1
Tubb3,1,0
Ccdc88c,1,0
Dyrk1a,1,0
Ncoa5,1,0
Ccdc174,1,0
Chkb,1,1
March11,1,1
Rnf2,1,1
Kdm2b,1,0
Rarg,1,1
Atp5b,1,0
Dapk3,1,1
Ppp1r2,1,0
Arhgap33,1,0
Wwox,1,2
Stk40,1,0
Appbp2,1,1
Rimklb,1,1
Xiap,1,1
Uso1,1,1
Mrpl28,1,1
Eri3,1,1
Rpl28,1,1
Kcnc4,1,0
Ets2,1,0
Fkbp1a,1,1
Psmc1,1,0
Kcna2,1,1
Ago4,1,1
Scfd2,1,2
Bin3,1,1
Clvs1,1,1
Irf2,1,1
Btf3l4,1,1
Slc35f4,1,0
Unc5c,1,1
Axin2,1,1
Tpra1,1,1
Phka2,1,1
Dctn6,1,1
1110059E24Rik,1,1
Pfkfb2,1,1
Rsbn1l,1,0
Slc25a46,1,2
Hypk,1,1
Hmces,1,1
Pick1,1,1
Emg1,1,1
Rbm28,1,1
Scamp2,1,1
Zdhhc16,1,1
Csdc2,1,1
Camsap1,1,0
Mllt1,1,0
Mtg2,1,1
Vps29,1,0
Zcchc17,1,0
Mapre2,1,1
Fap,1,1
Fam124a,1,1
Itga3,1,1
Ttf1,1,1
Ndufa3,1,1
Pwp2,1,1
Acadm,1,1
Fbxo11,1,0
Map2k3,1,1
Cacng4,1,0
Rgma,1,0
Hectd3,1,0
Klhl13,1,1
Uba3,1,1
Xbp1,1,1
Alg12,1,1
Schip1,1,2
Csnk1d,1,0
Otud3,1,0
Atp5a1,1,1
Srl,1,0
Gm14471,1,1
Wdr77,1,1
Exoc6,1,1
Ndufs2,1,0
Dcun1d4,1,0
Tor1aip2,1,1
Wdr73,1,1
Lrrc55,1,1
Aven,1,1
Slc22a15,1,1
Tsr3,1,0
Vps4a,1,1
Polrmt,1,0
Zfp711,1,1
Bmpr1a,1,2
1500011B03Rik,1,1
Tsg101,1,1
Mnt,1,0
Pacrg,1,2
Pik3cb,1,1
Fam160b2,1,1
Pdcd10,1,1
Sort1,1,1
Pdrg1,1,1
Ryk,1,1
Ifrd1,1,1
5031415H12Rik,1,1
2900005J15Rik,1,1
Slc35e2,1,0
Slc23a2,1,1
Scarb2,1,1
Fggy,1,2
Stard10,1,1
Prr12,1,0
Osgep,1,1
Doc2g,1,1
Kifc3,1,1
Gpr171,1,1
Samhd1,1,1
Ola1,1,2
Tmem161a,1,0
4933431E20Rik,1,1
Tmem104,1,1
Sox4,1,1
Brk1,1,0
Slc39a13,1,1
Rell2,1,1
Pik3c3,1,1
3110021N24Rik,1,0
Nop2,1,0
Cds2,1,0
Ppargc1b,1,1
Tfdp1,1,0
Cct2,1,0
Muc15,1,1
Bscl2,1,0
Fbxo38,1,0
Ubfd1,1,1
Armcx1,1,1
Eps8,1,1
Lancl1,1,1
Npr3,1,1
Atxn7,1,1
Abhd12,1,1
Larp4b,1,1
Camk2n1,1,1
Mmaa,1,1
Wasf2,1,1
Fam207a,1,0
Urm1,1,0
Smc5,1,1
Ywhab,1,0
Fnta,1,1
Ugdh,1,1
Ubac1,1,1
Arf1,1,0
Myg1,1,0
Dancr,1,1
Hnrnpf,1,1
Sh2d3c,1,0
Azin2,1,1
Gpn1,1,1
Cops2,1,1
Ndufa2,1,1
Zdhhc4,1,0
Rapgef5,1,1
Slc37a4,1,0
Zmpste24,1,1
Shf,1,1
Kcmf1,1,1
3110056K07Rik,1,1
Bnip1,1,1
Alas2,1,0
Pcbp1,1,0
Cmpk1,1,1
Gpatch2l,1,1
Ccnjl,1,2
Cyb5b,1,0
Ttc26,1,1
P2ry14,1,1
Itsn2,1,1
Ddx19b,1,0
Ccdc12,1,0
Hnrnpul2,1,0
Pxylp1,1,1
Ndufa4,1,1
Fam110b,1,2
Hrk,1,1
Cux1,1,1
Suds3,1,1
Mapkbp1,1,0
Ier5,1,1
Pink1,1,0
Tex9,1,0
Tmem219,1,0
Eif3g,1,1
Asphd1,1,0
Ybx1,1,1
Pofut1,1,1
Ak6,1,1
Cct6a,1,1
Nptxr,1,1
Zfhx3,1,2
Cd34,1,1
Uckl1,1,0
Aph1a,1,1
Trib2,1,1
Aip,1,0
Ciapin1,1,0
Cplx1,1,0
Jmy,1,1
Zfp945,1,1
Guf1,1,1
Rpl22,1,0
Calu,1,1
Tars2,1,1
Ndn,1,1
Eif2ak4,1,0
Recql5,1,1
Ctdnep1,1,0
Ubc,1,1
Gemin7,1,1
Fbxo3,1,1
Dmtf1,1,1
Ankrd16,1,1
Ero1lb,1,1
Gpr180,1,1
Ackr1,1,1
Prr7,1,0
Gpbp1l1,1,1
Scyl3,1,1
Eef1g,1,0
Camsap3,1,0
Epc2,1,1
Mepce,1,1
Fyn,1,1
Arpc5l,1,1
4930527B05Rik,1,1
Tubb4a,1,1
2700049A03Rik,1,1
P4ha1,1,1
Ap1m1,1,1
Enkd1,1,1
Ikzf4,1,1
Uqcc1,1,1
Cr1l,1,1
Lasp1,1,0
Rps13,1,1
Qrsl1,1,1
Heatr5a,1,1
Pard6g,1,1
Rab27b,1,1
Rbm24,1,1
Man2c1,1,1
Acad10,1,0
E330009J07Rik,1,1
Zfp738,1,1
Rpl12,1,0
Sesn1,1,1
Ncapd2,1,0
Ran,1,1
Cs,1,0
Gfpt1,1,1
Golph3l,1,0
Tbc1d10b,1,0
Xrcc4,1,1
Tspyl1,1,1
Lsm12,1,0
Phc1,1,1
Ptprk,1,2
Mettl8,1,1
Hcfc1,1,0
2010315B03Rik,1,1
Cmya5,1,1
Gm14410,1,1
Nefl,1,1
Cox7c,1,1
Slc22a23,1,1
Maf1,1,1
Chmp7,1,1
Ssr1,1,1
Neurl1b,1,0
Mrpl45,1,0
Map2k5,1,1
Dnaja1,1,1
Aaas,1,0
Spink10,1,1
Lmo3,1,2
Zc3h3,1,0
Trim44,1,2
Pptc7,1,1
Mterf4,1,1
Hbp1,1,1
Chd1l,1,1
Gpr137b,1,1
4931403E22Rik,1,1
Arhgap18,1,1
2810049E08Rik,1,1
Zbtb25,1,1
Fibp,1,1
2310061I04Rik,1,0
Paqr9,1,1
Orai2,1,1
Aldh7a1,1,1
Sumf1,1,1
Rnf181,1,1
Crebrf,1,1
Sh3bp5,1,0
Wdr12,1,1
St3gal1,1,1
Ankrd24,1,0
Bag1,1,1
Timp2,1,0
Tmem241,1,1
Gm16226,1,1
C1qbp,1,1
Uros,1,1
Pinx1,1,1
Rpn1,1,0
Tango6,1,1
Myh9,1,1
Vps52,1,0
Zbtb43,1,1
Arhgap35,1,0
Hmbox1,1,1
Chrna4,1,0
Gm26827,1,1
Tsnax,1,1
Taf1c,1,1
Parp8,1,1
Gm2a,1,1
Rab43,1,1
Telo2,1,1
Lamp5,1,1
Rhobtb2,1,0
Bbs1,1,1
Mapk1ip1,1,1
Mme,1,1
Mtus1,1,1
Hmgcl,1,0
Gm3510,1,1
Lingo3,1,1
Trappc9,1,2
Cotl1,1,0
Fam78b,1,0
Ppcdc,1,1
Dock10,1,2
Id2,1,1
Gns,1,1
Ar,1,1
Pan2,1,0
Xylt2,1,1
Ctnnb1,1,1
Cep290,1,1
Tmc4,1,1
Dynll1,1,1
Scamp5,1,1
