,DEG,pred
Pgrmc1,1,1
Sh3tc2,1,1
Tra2b,1,1
Tcea1,1,1
Fbf1,1,1
Ndst4,1,1
Nxn,1,2
Tmem258,1,1
Gabarapl1,1,1
Fbn2,1,1
Fez1,1,1
Rnpc3,1,1
Smarcd1,1,1
Agrp,1,1
Gm17435,1,1
Slitrk5,1,1
Rnf165,1,1
Jph4,1,1
Ccnl2,1,1
Uxt,1,1
Gpr161,1,1
Det1,1,1
Wsb1,1,1
Mlycd,1,1
Rtn2,1,1
Sdhd,1,1
Fbxo38,1,1
Pabpc1,1,1
Acadsb,1,1
Tfb2m,1,1
Psma6,1,1
Acsl5,1,1
Eif1b,1,1
Mob2,1,1
Prdm4,1,1
Mthfd2l,1,1
Srek1ip1,1,1
Usf1,1,1
Pcdhb20,1,1
Nelfa,1,1
Bckdhb,1,1
A230077H06Rik,1,1
Tmem136,1,1
Kif5c,1,2
C430049B03Rik,1,0
9530059O14Rik,1,1
Narf,1,1
Atp10b,1,1
Churc1,1,1
Slx4,1,1
Lrrtm1,1,1
Psen1,1,1
Aldh1a1,1,0
Neto2,1,1
Utp20,1,1
Gm14296,1,0
Zfp28,1,1
Cep19,1,1
Rnf41,1,1
Rnf167,1,1
Syde2,1,1
Epdr1,1,1
Mrps28,1,1
Pot1b,1,1
Nkx2-2os,1,2
Txndc11,1,1
Ets1,1,1
Atg9a,1,1
Chkb,1,1
Bend7,1,1
Thap7,1,1
Atp2b2,1,1
Tef,1,1
Ica1l,1,1
Tsta3,1,1
Tomm7,1,1
Homer1,1,1
Rap2c,1,1
Add2,1,1
Atl1,1,1
Csrp1,1,1
Bpgm,1,1
Dhtkd1,1,1
Atxn1l,1,1
Gm21887,1,1
Hs3st5,1,0
Sun1,1,1
Ndufb2,1,1
Gin1,1,1
Cep290,1,1
Dync2li1,1,1
Gnb1l,1,1
Ginm1,1,1
Manbal,1,1
Ell,1,1
Efcab14,1,1
Rnf24,1,1
Stx17,1,1
Ifi27,1,1
Gtf2e2,1,1
Zfp951,1,1
Trak1,1,1
Srcin1,1,1
Ap3d1,1,1
Actr1b,1,1
1600020E01Rik,1,1
Atxn7l3b,1,1
Pex7,1,1
Pigo,1,1
Kctd9,1,1
Snrpe,1,1
Zfp664,1,1
Pcnp,1,1
Cldn11,1,1
Lims2,1,1
Pvt1,1,1
Med6,1,1
Clvs2,1,1
Lca5,1,1
Entpd5,1,1
Tet2,1,1
Oaz2,1,1
Nop10,1,0
Ints9,1,1
Zrsr2,1,1
Cwc22,1,1
Ccdc59,1,1
Flii,1,1
Dennd4b,1,1
Vapb,1,1
Wdr83os,1,1
Lgi1,1,1
Atp2a2,1,1
Klhdc1,1,1
Man2c1os,1,1
Msh3,1,1
Msantd3,1,1
Prmt8,1,1
Lpcat1,1,1
Gtf2h1,1,1
Zfp777,1,1
B3galnt2,1,1
Arfgap3,1,1
Armc9,1,1
Zfp329,1,1
Pigz,1,1
Tmem259,1,1
Ptch1,1,1
Gm9968,1,1
Dmpk,1,1
Msmo1,1,1
Exo5,1,1
Knop1,1,1
Tnip2,1,1
Fkbp5,1,1
Rps9,1,1
Mlip,1,1
Zfp937,1,1
Aldh7a1,1,1
Myrip,1,2
Jak2,1,1
Irak1,1,1
6530401F13Rik,1,1
Col24a1,1,1
Gkap1,1,1
Scarb2,1,1
Ilkap,1,1
Upf1,1,1
Zfp280b,1,1
Tmem60,1,1
Efr3b,1,1
Gm15584,1,1
Chd1,1,1
Lmbrd2,1,1
Nt5e,1,1
Tmem256,1,1
Stx7,1,1
Tmx2,1,1
Tmem86b,1,1
Abcb4,1,1
Eif4h,1,1
Unk,1,1
Col4a1,1,1
Zscan18,1,1
Pkd2l2,1,1
Trak2,1,1
Col11a2,1,1
Dctn6,1,1
Sec23ip,1,1
Tvp23b,1,1
Rhobtb1,1,1
Adcy2,1,1
Mrps7,1,1
Map7d1,1,1
Dkc1,1,1
Zfp341,1,1
Prkra,1,1
Als2,1,1
5330439K02Rik,1,1
Osbp,1,1
Ociad1,1,1
Elmod1,1,1
Mapre1,1,1
Sat2,1,1
Mapk7,1,1
Zfp119a,1,1
Ldlr,1,1
Tppp,1,1
Cyth3,1,1
Ldlrad3,1,1
Rnf181,1,1
Cyp51,1,1
Amn1,1,1
Tmx1,1,1
Flnb,1,1
Gm14634,1,1
Kdm5c,1,1
0610012G03Rik,1,1
Npm1,1,1
Pcdh1,1,1
Ppp1ca,1,1
Lrtm1,1,1
3830408C21Rik,1,1
Slc25a46,1,1
Pde3a,1,1
Matk,1,1
Smim7,1,1
Dhdds,1,1
1700029J07Rik,1,1
Cd46,1,1
Golga1,1,1
Dhx35,1,1
Vdac3,1,1
1110017D15Rik,1,1
Yipf3,1,1
Sh3yl1,1,1
Zfp219,1,1
Rsf1os2,1,1
Gm13889,1,1
Trank1,1,1
Snx32,1,1
Fam92a,1,1
Decr1,1,1
Rps23,1,1
Gnpat,1,1
Ube2g2,1,1
Agpat1,1,1
Tle4,1,2
Eif6,1,1
Cct3,1,1
Gm28750,1,1
Gnai1,1,1
Ywhaz,1,1
Amer2,1,1
Srp14,1,1
Pcgf5,1,1
Rwdd3,1,1
Ltv1,1,1
Pus3,1,1
Morf4l1,1,1
1110032A03Rik,1,1
Plk2,1,1
Uhrf1bp1,1,1
Shq1,1,1
Sall2,1,1
Wwp2,1,1
Ugdh,1,1
Cwc25,1,1
Cnot7,1,1
Brk1,1,1
Gm26782,1,1
Gpr173,1,1
Numbl,1,1
Rbm3,1,1
Ift22,1,1
Smyd2,1,1
Bcr,1,1
Tex9,1,1
Gtf2ird1,1,2
Tpd52l1,1,1
Edf1,1,1
Smap2,1,1
Ccdc130,1,1
Rrnad1,1,1
Txnrd2,1,1
BC002059,1,1
Ift20,1,1
Slc22a5,1,1
B3galt5,1,1
B130034C11Rik,1,1
Ier3ip1,1,1
Kdelr2,1,1
Ppwd1,1,1
Nipal3,1,1
Zbtb17,1,1
H2afv,1,1
Tjap1,1,1
Pi4k2b,1,1
Ift140,1,1
Tgfbr3,1,2
Romo1,1,1
Tmem176b,1,1
Cacng5,1,1
Il1rapl2,1,2
Ncoa3,1,1
Syndig1,1,1
Fam78b,1,1
9930104L06Rik,1,1
Gcfc2,1,1
Sycp2,1,1
Mrpl39,1,1
Tnip1,1,1
Cep63,1,1
Slc25a5,1,0
Dhps,1,1
Elf2,1,1
Mapk1ip1l,1,1
Mars2,1,1
Cflar,1,1
Sike1,1,1
Raver2,1,1
Slco3a1,1,2
Arl6ip6,1,1
Appl2,1,1
A930005H10Rik,1,1
Lman2,1,1
Tssc4,1,1
Snapin,1,1
Stmn4,1,1
Hras,1,1
Slc44a1,1,1
Lypd6,1,1
Bhlhe40,1,1
Brd7,1,1
Pgap2,1,1
Gatad1,1,1
Gm29642,1,1
Lap3,1,1
Dcaf17,1,1
Timm8b,1,1
Trap1,1,1
Supt5,1,1
Hnrnpa1,1,1
Scaf11,1,1
Top3a,1,1
Gm12940,1,1
Ccdc77,1,1
Gm3448,1,1
Mdh2,1,1
Zfp771,1,1
Acrbp,1,1
Plagl1,1,1
Atp5h,1,1
Zfp36l2,1,1
Brinp2,1,1
Hsd17b11,1,1
H2-DMa,1,1
Zbtb5,1,1
Ppil4,1,1
Mrpl41,1,1
Armc2,1,1
Mrps18a,1,1
Lrrc1,1,1
Mrpl11,1,1
Eef1e1,1,1
Rapgef3,1,1
Tet3,1,1
Rpl23a,1,1
Syngr3,1,1
Caskin1,1,1
Stard5,1,1
Uqcc1,1,1
Qrich1,1,1
Xrcc1,1,1
Podxl2,1,1
Igsf21,1,1
Frrs1l,1,1
Scml2,1,1
Naa15,1,1
Akt2,1,1
Insig1,1,1
Ndufv2,1,1
Sfxn2,1,1
Zbtb14,1,1
Traf5,1,1
Ulk4,1,1
Ankrd49,1,1
Rab10,1,1
Arhgef40,1,1
Sorbs3,1,1
Abi2,1,1
Vps37d,1,1
Cxxc5,1,1
Ints8,1,1
Top3b,1,1
Ythdc2,1,1
Snx7,1,1
Ercc3,1,1
Phb,1,1
B4galnt4,1,1
Slc5a3,1,1
Ankrd29,1,1
Sgsm1,1,1
Armcx3,1,1
Actn4,1,1
Ncbp2,1,1
Cfap54,1,2
Tmem63b,1,1
Asb7,1,1
Smpd1,1,1
Gnaz,1,1
Rab15,1,1
Zfp868,1,1
Tomm20,1,1
Gad1,1,1
Trim23,1,1
Magt1,1,1
Appbp2,1,1
Rpp14,1,1
Fam98a,1,1
Prpf6,1,1
Lasp1,1,1
Reln,1,1
Pcgf2,1,1
Uqcc3,1,1
Prmt2,1,1
Pin1,1,1
Klhl18,1,1
Tfb1m,1,1
Flcn,1,1
Ap3s2,1,1
Mbd6,1,1
5730455P16Rik,1,1
Atp5e,1,1
Aldoa,1,1
Gnl3,1,1
Lonrf1,1,1
Zfp688,1,1
2810468N07Rik,1,1
Ncln,1,1
Arhgap44,1,2
Fyttd1,1,1
Cdv3,1,1
Tox2,1,1
0610043K17Rik,1,1
2810021J22Rik,1,1
Jun,1,1
Prim1,1,1
Gm2694,1,1
Pianp,1,1
Tmcc2,1,1
Ubac1,1,1
Fhl1,1,1
Rrp1b,1,1
Xylt2,1,1
Rnf128,1,1
Mrpl50,1,1
1700066M21Rik,1,1
Pgam1,1,1
Phyhd1,1,1
Zmiz1os1,1,0
Stx1b,1,1
Nhlrc2,1,1
Rfc1,1,1
Ap2a2,1,1
Zfp553,1,1
Ccpg1,1,1
Cab39,1,1
Avl9,1,1
Cacna2d2,1,2
Cep83os,1,1
Smad7,1,1
Mthfd2,1,1
Snrpg,1,1
Drp2,1,1
Timm17a,1,1
Paip2,1,1
Zrsr1,1,1
Trappc2l,1,1
Brca2,1,1
Ypel5,1,1
Lrrc8b,1,1
Ikzf5,1,1
Chgb,1,1
Cyth1,1,2
Psmc2,1,1
Tpcn2,1,1
Mapkbp1,1,1
Psmd8,1,1
Gpr137b,1,1
Hist1h2bc,1,1
Pebp1,1,1
Hist1h2be,1,1
Pfn1,1,1
Fam126a,1,1
Stx3,1,1
Map1lc3b,1,1
Fjx1,1,1
Yme1l1,1,1
Snx9,1,1
Msl3,1,1
Spryd7,1,1
Mpv17,1,1
Hltf,1,1
Smim11,1,1
Rnpepl1,1,1
Spidr,1,1
Ube2a,1,1
Smim20,1,1
Ccdc93,1,1
Pmm2,1,1
Rbm34,1,1
Cdc42ep1,1,1
Mrpl42,1,1
Rbx1,1,1
Snf8,1,1
Sppl2a,1,1
Usp19,1,1
Il17rd,1,1
Dmtn,1,1
Ptgr2,1,1
Malsu1,1,1
Kcna1,1,1
Gabpa,1,1
Polq,1,1
Crnde,1,1
Eva1c,1,2
Ankrd44,1,1
Elac2,1,1
Ube2q1,1,1
Dtymk,1,1
Pafah1b2,1,1
Dhx32,1,1
Nlgn3,1,1
Pdik1l,1,1
Lsm8,1,1
Ppp1r1a,1,1
Mvb12a,1,1
Las1l,1,1
Midn,1,1
Gab3,1,2
Lbh,1,1
Tex264,1,1
Zbtb18,1,1
Wasl,1,1
Urm1,1,1
Nme1,1,1
Ccdc167,1,1
Sumf2,1,1
Acbd4,1,1
Cir1,1,1
Cpsf4,1,1
Polr3c,1,1
Rexo4,1,1
Heca,1,1
Ipo4,1,1
Pnrc2,1,1
Dut,1,1
Sae1,1,1
Pttg1ip,1,1
Ndc1,1,1
Surf1,1,1
Kdm1b,1,1
2300009A05Rik,1,1
Lta4h,1,1
Vrk2,1,1
St3gal4,1,1
Gna11,1,1
Zfp617,1,1
2610203C22Rik,1,1
Eif3c,1,1
Zfp706,1,1
Pcdh19,1,1
Tspan14,1,1
Rpl4,1,1
Nhs,1,0
Fxyd6,1,1
Vamp2,1,1
Susd1,1,1
Hsd17b7,1,1
Ppp6r1,1,1
Hip1,1,1
Slc25a32,1,1
Arl5b,1,1
Nr4a1,1,1
Enpp5,1,1
Spty2d1,1,1
Gemin2,1,1
Fbxo3,1,1
Pdia3,1,1
Grn,1,1
Cpsf3,1,1
B230118H07Rik,1,1
Gm4117,1,1
Slc25a44,1,1
2810454H06Rik,1,1
Tango2,1,1
Mink1,1,1
Wdyhv1,1,1
Hif1an,1,1
Mrpl52,1,1
Txn2,1,1
Rab38,1,1
Trmt10a,1,1
Pnmal2,1,1
Inpp5a,1,2
Stk40,1,1
Lrrtm2,1,1
Psmd5,1,1
Ccdc174,1,1
Lin9,1,1
Tmed9,1,1
Tpd52,1,1
Akr1a1,1,1
Arntl2,1,1
Prtg,1,1
1810037I17Rik,1,1
Scg3,1,1
Phkg2,1,1
Lrrc40,1,1
6720489N17Rik,1,1
Srsf10,1,1
Tubgcp4,1,1
Dapk3,1,1
Wiz,1,1
Snrnp48,1,1
Arel1,1,1
Sipa1l2,1,1
Fbxo34,1,1
P4htm,1,1
Vps13d,1,1
Cbfb,1,1
Ctdnep1,1,1
Atp8b2,1,1
Etv1,1,1
Abca9,1,1
Idh2,1,1
Gpr21,1,1
Ptprf,1,1
Terf1,1,1
Snrpd2,1,1
Cep85,1,1
Ogt,1,1
Fam122a,1,1
1700024B18Rik,1,1
Optn,1,1
Pcna,1,1
Bbs4,1,1
Nup160,1,1
Vamp1,1,1
Trnt1,1,1
Ube2r2,1,1
Pi4ka,1,2
Riok2,1,1
Fastk,1,1
Slc43a2,1,1
Tfe3,1,1
Ipo8,1,1
Trim3,1,1
Ctbs,1,1
Zbtb44,1,1
Sub1,1,1
Pnpla8,1,1
Cd164,1,1
Iqgap1,1,1
Ehd3,1,1
Nenf,1,1
Rpf1,1,1
Cluap1,1,1
Ebpl,1,1
Stub1,1,1
Mrps17,1,1
Atp6v0e2,1,1
Hps4,1,1
Ddx19b,1,1
Tmod1,1,1
Ermard,1,1
Cdo1,1,1
Ehhadh,1,1
Ubald1,1,1
Slc25a40,1,1
Sfpq,1,1
Adamts9,1,1
Tmem163,1,1
Med26,1,1
Sugp1,1,1
Zfyve19,1,1
Uck2,1,1
Mvp,1,1
Mex3b,1,1
Wrap73,1,1
Lca5l,1,1
Spcs2,1,1
Recql5,1,1
Zfp37,1,1
Scamp1,1,1
Gm5577,1,1
Prkar2a,1,1
B3glct,1,1
Tm9sf4,1,1
Hap1,1,1
Tmem59l,1,1
Zdhhc3,1,1
Tdg,1,1
Cox14,1,1
Sycp3,1,1
Bbip1,1,1
Filip1,1,1
Ccnd3,1,1
Nol8,1,1
Ccnh,1,1
D230025D16Rik,1,1
Pigs,1,1
Dph5,1,1
Synj2,1,1
Blmh,1,1
Adamts10,1,1
Gm15446,1,1
Cyp4f13,1,1
Prr12,1,1
Ankfy1,1,1
Wnt7b,1,1
Stk19,1,1
Pyroxd1,1,1
Agap3,1,1
Ergic3,1,1
Myo18a,1,1
Gm15594,1,1
Eral1,1,1
Fh1,1,1
Epm2a,1,1
Cwf19l1,1,1
Snhg3,1,1
Mid1ip1,1,1
St8sia3,1,1
Pknox1,1,1
Tbc1d13,1,1
Ppp1r37,1,1
Gpd1,1,1
Xpnpep1,1,1
Actn1,1,1
Tmem205,1,1
Cmas,1,1
Guf1,1,1
Rit1,1,1
Cd320,1,1
Cox20,1,1
Trim8,1,1
Tmem209,1,1
Spcs3,1,1
Tmem132a,1,1
Hmg20b,1,1
Golph3l,1,1
Elovl4,1,1
Cdk10,1,1
Rogdi,1,1
Tmco1,1,1
Mfap1a,1,1
Ankzf1,1,1
Rmdn3,1,1
Slc7a8,1,1
Pigf,1,1
Tmem230,1,1
Dhx30,1,1
Grina,1,1
Arxes2,1,0
Aacs,1,1
Epg5,1,1
1810062O18Rik,1,1
Rft1,1,1
Camsap1,1,1
Mpp3,1,1
Metap2,1,1
Sh3bp4,1,1
Tmem160,1,1
Pir,1,1
Rufy2,1,1
Pphln1,1,1
Dpf2,1,1
Tmem178,1,1
Abce1,1,1
Rpp21,1,1
Zc4h2,1,1
Sgtb,1,1
Ccdc39,1,1
Adamts3,1,2
Rad54l2,1,1
Ormdl3,1,1
Lmo3,1,1
Pogk,1,1
Acad11,1,1
Gng3,1,1
Gm26981,1,0
Cog7,1,1
Gnl1,1,1
Wdr60,1,1
Gga2,1,1
Ftl1,1,1
Atl2,1,1
Gm15577,1,1
Zfp248,1,1
Caprin2,1,1
Med7,1,1
Mterf4,1,1
Pafah2,1,1
Erlec1,1,1
Dcp1b,1,1
Unkl,1,1
Trmt2b,1,1
Cabin1,1,1
Ttc39c,1,2
Slc4a2,1,1
Morn4,1,1
Gdpd5,1,1
Cnih4,1,1
Atg13,1,1
2610044O15Rik8,1,1
Ttc8,1,1
Extl1,1,2
Snrpf,1,1
Uqcr11,1,1
Cdc5l,1,1
Lats2,1,1
Rab23,1,1
Mdc1,1,1
B230217C12Rik,1,1
Gsta4,1,1
Abcc4,1,2
Drap1,1,1
Mov10,1,1
Nkx2-2,1,1
Ggact,1,1
Bcl2l1,1,1
Glo1,1,1
Rxrg,1,1
Ufl1,1,1
Psmd4,1,1
Dffa,1,1
Mphosph8,1,1
Dlat,1,1
Ahsa1,1,1
Cnbd2,1,1
Amotl2,1,1
Polr2m,1,1
Nae1,1,1
Osbpl5,1,1
Ctsl,1,1
Ndufb6,1,1
Ccdc30,1,1
4931428F04Rik,1,1
Nucks1,1,1
Smarca1,1,1
Scfd1,1,1
Nxpe3,1,1
Pex6,1,1
Bnip2,1,1
Usp21,1,1
H13,1,1
Ppp1r9b,1,1
Tubgcp3,1,1
Guk1,1,1
Nup35,1,1
Slc39a14,1,1
Ephb1,1,0
Rhob,1,1
Tuba1b,1,1
Psmb3,1,1
Psen2,1,1
Imp3,1,1
Gt(ROSA)26Sor,1,1
Svop,1,1
Ciao1,1,1
Ppt2,1,1
Nrp1,1,1
Mycbp,1,1
Pias4,1,1
Slc16a2,1,1
Aste1,1,1
Limk2,1,2
Bbs2,1,1
Bicc1,1,1
Tuba4a,1,1
Immp1l,1,1
Phc1,1,1
Srsf1,1,1
Rab35,1,1
F8,1,0
Zfp707,1,1
Serpinb6a,1,1
Tcp11l2,1,1
Adh5,1,1
Rpgrip1l,1,1
Snx18,1,1
Golim4,1,1
Gm17106,1,1
Tmem192,1,1
Man2a1,1,1
Taf12,1,1
Dhrs13,1,1
Gramd1a,1,1
Tspyl1,1,1
Camk2n2,1,1
Gm28320,1,1
Smdt1,1,1
Rcbtb1,1,1
Eprs,1,1
Tyro3,1,1
Endod1,1,1
Senp2,1,1
Ubl7,1,1
Clip3,1,1
Ablim1,1,2
Slc50a1,1,1
Psph,1,1
Sdf4,1,1
Anks6,1,1
Mtx2,1,1
Lamtor2,1,1
Tfrc,1,1
1190007I07Rik,1,1
Rarg,1,1
Zc3h4,1,1
Iglon5,1,1
Fbxw5,1,1
Ptbp1,1,1
Kidins220,1,1
Slc38a7,1,1
Fbxl15,1,1
Ttbk1,1,1
Psma2,1,1
Ankrd10,1,1
Prim2,1,1
Brms1,1,1
Sh3bgrl,1,1
Atp9a,1,1
Sucla2,1,1
Glg1,1,1
Ngf,1,1
Snx19,1,1
Rab3gap2,1,1
Grin2d,1,1
Nras,1,1
Ermp1,1,1
Zfp212,1,1
Tmem255a,1,1
Nt5c3,1,1
Siah2,1,1
Brox,1,1
Rbm27,1,1
T2,1,1
Lrp3,1,1
Polr2h,1,1
Cck,1,1
Sufu,1,1
Mfap3,1,1
Gpx4,1,1
Far1,1,1
Uros,1,1
Cdk11b,1,1
Srsf9,1,1
Ttc23,1,1
Pank4,1,1
Gba2,1,1
Tmem179,1,1
Triqk,1,1
Siah3,1,1
Akr7a5,1,1
Hars,1,1
Gps2,1,1
Gdi2,1,1
Ssh1,1,1
Tmem240,1,1
5430403G16Rik,1,1
Fgfbp3,1,1
Rnf170,1,1
Zfp334,1,1
Gm28175,1,1
Ndufv3,1,1
Ly6e,1,1
Cbwd1,1,1
Lysmd4,1,1
4933400F21Rik,1,1
Scap,1,1
Scarb1,1,1
Ddx23,1,1
Ccdc106,1,1
Eef1d,1,1
Pcgf3,1,1
1300002E11Rik,1,1
Lars,1,1
Sar1b,1,1
Pde1b,1,1
Aph1c,1,1
Evc2,1,1
Acap3,1,1
Ncstn,1,1
Hs1bp3,1,1
Zbtb41,1,1
Hsdl1,1,1
Gm10762,1,1
Cmpk1,1,1
Actr6,1,1
Gde1,1,1
Wipi1,1,1
Trp53inp1,1,1
Impg2,1,1
Slc22a3,1,1
Gm17066,1,1
Bcas2,1,1
Yae1d1,1,1
Zmat4,1,0
Mterf1a,1,1
Dcaf13,1,1
Prmt5,1,1
Emg1,1,1
Per1,1,1
Rbm45,1,1
Fn3k,1,1
Hhat,1,1
Cd200,1,1
Chac2,1,1
Dnhd1,1,1
Rbks,1,1
Nsun6,1,1
Tmem138,1,1
Rundc1,1,1
Npc2,1,1
Serac1,1,1
Map4k2,1,1
Flrt3,1,1
Mdk,1,1
Atat1,1,1
Brms1l,1,1
Syt17,1,1
Aldh4a1,1,1
Gxylt1,1,1
Spg20,1,1
Pms2,1,1
Ccdc12,1,1
Frrs1,1,1
Zmym1,1,1
Gpt2,1,1
Apopt1,1,1
Zfx,1,1
Plxna3,1,1
Zfp426,1,1
Alg14,1,1
Dusp26,1,1
Man2b1,1,1
Rlbp1,1,1
Ccdc127,1,1
Aurkaip1,1,1
Tdrd7,1,1
B3galt2,1,1
Ptms,1,1
Tbc1d8b,1,1
Clpp,1,1
Tstd2,1,1
1600012H06Rik,1,1
Ywhah,1,1
Rps6kb2,1,1
Uqcrq,1,1
Syt7,1,1
Uba52,1,1
Eaf2,1,1
Pef1,1,1
4931414P19Rik,1,1
Fam3c,1,1
Ntng1,1,0
Snx10,1,1
Zdhhc24,1,1
Rnft2,1,1
2810402E24Rik,1,1
Eftud2,1,1
Hddc2,1,1
Elovl5,1,1
Mia3,1,1
Eif3e,1,1
Serf2,1,1
Cep41,1,1
Htra2,1,1
Rab2b,1,1
Sars,1,1
Fyco1,1,1
2810403D21Rik,1,1
Pdia4,1,1
Adamts20,1,1
Usp10,1,1
Oxsr1,1,1
Ubl5,1,1
Prpf40b,1,1
Gm16638,1,1
Acadm,1,1
Omg,1,1
Mapk8ip2,1,1
Tmbim1,1,1
Celsr2,1,1
Utp14a,1,1
Kat8,1,1
Ddb1,1,1
Mkln1os,1,1
Usp8,1,1
Arrb1,1,1
Usp13,1,1
Reep2,1,1
Lrig3,1,1
Ap2m1,1,1
Taf6l,1,1
Sptssa,1,1
Cacfd1,1,1
Vps36,1,1
Pde4a,1,1
Chpf,1,1
Gpr89,1,1
Kpna6,1,1
Rhbdd3,1,1
Morc4,1,1
Lyn,1,1
Mmadhc,1,1
Glod4,1,1
Aup1,1,1
Ccdc82,1,1
Trmt61b,1,1
Mmaa,1,1
Nmt2,1,1
Clns1a,1,1
Rbm17,1,1
Klhl1,1,0
Papolg,1,1
Klhl8,1,1
Dcakd,1,1
9330179D12Rik,1,1
Exosc9,1,1
Jph3,1,1
Lyplal1,1,1
Plekhg5,1,1
Ccdc62,1,1
Dpp9,1,1
9330159M07Rik,1,1
Phf7,1,1
Pskh1,1,1
Tkt,1,1
Srsf4,1,1
Ngrn,1,1
Agpat3,1,1
Trappc4,1,1
Cercam,1,1
D16Ertd472e,1,1
Ubr4,1,1
Slc45a1,1,1
Bcl7b,1,1
5530601H04Rik,1,1
Ppip5k2,1,1
Scrn3,1,1
G6pdx,1,1
Atp1b3,1,1
Pitpna,1,1
Txndc12,1,1
Fbxo25,1,1
Ndufa6,1,1
Ncbp1,1,1
Nme7,1,2
Ctps2,1,1
Rhbdl3,1,1
Slc20a1,1,1
Ackr3,1,1
Cryzl1,1,1
Col25a1,1,1
Ubxn2a,1,1
Arpc3,1,1
Irf2bpl,1,1
Taf11,1,1
Ammecr1,1,1
Mterf2,1,1
Pcdhb19,1,1
Rrn3,1,1
Mus81,1,1
Ncaph2,1,1
Maea,1,1
Tada3,1,1
Nbn,1,1
Ammecr1l,1,1
Zfp282,1,1
Bnip3l,1,1
Slc48a1,1,1
Bcl11a,1,1
Tox4,1,1
Glrx3,1,1
Hps3,1,1
A930009A15Rik,1,1
Zfp651,1,1
Hars2,1,1
Dcun1d2,1,1
Larp1b,1,1
Rnf112,1,1
Rnf135,1,1
G6pc3,1,1
Nfatc2,1,1
Pigv,1,1
Faim,1,1
Rad50,1,1
Pmm1,1,1
Nell1,1,1
Tram1l1,1,1
1110004F10Rik,1,1
Zfp810,1,1
Cpsf2,1,1
Irf2bp2,1,1
Repin1,1,1
Ccdc181,1,1
Zfp930,1,1
Prkab2,1,1
Trmt10b,1,1
Ero1lb,1,1
Cct8,1,1
Alg10b,1,1
Tipin,1,1
Camk2n1,1,1
Psme4,1,1
Ankrd40,1,1
Palld,1,1
Sde2,1,1
Eef2,1,1
Map1s,1,1
C920021L13Rik,1,1
Angel2,1,1
Mfhas1,1,1
Taf5,1,1
Spred3,1,1
Mrpl33,1,1
Tpi1,1,1
St3gal5,1,1
Meaf6,1,1
Slc2a9,1,1
Crmp1,1,1
Cep135,1,1
Arhgef2,1,1
Clu,1,1
Slc25a15,1,1
1700086O06Rik,1,1
Slc25a11,1,1
Zfand2b,1,1
Ahsa2,1,1
Rdh13,1,1
Mss51,1,1
Arxes1,1,0
Prdm15,1,1
Gm16066,1,1
Sema4b,1,1
Dnajb6,1,1
Nutf2,1,1
Nomo1,1,1
Adat1,1,1
Mtcp1,1,1
B230307C23Rik,1,1
Eln,1,1
Tsen54,1,1
H2afj,1,1
Chmp2b,1,1
Rhbdd1,1,1
Nvl,1,1
Helb,1,1
Bri3,1,1
Rpp30,1,1
Creg2,1,1
Cenpj,1,1
Pdp1,1,1
Atg12,1,1
Ganab,1,1
Zfp846,1,1
Hyou1,1,1
Med23,1,1
Polr2b,1,1
Ccl27a,1,1
Cerk,1,1
Ankrd46,1,1
Gap43,1,1
Dand5,1,1
Hist1h1c,1,0
Lama1,1,2
Cinp,1,1
Ptrh2,1,1
Nsun3,1,1
Zbtb43,1,1
Fbxo10,1,1
Cat,1,1
Natd1,1,1
Zfp612,1,1
Zfp944,1,1
4932443L11Rik,1,1
Lmf1,1,1
Fech,1,1
Mrps33,1,1
Higd1a,1,1
Wdr4,1,1
Btg1,1,1
Kifc2,1,1
Gm26944,1,1
Cdk5rap1,1,1
Topors,1,1
Mrps14,1,1
Pgm3,1,1
Zfp563,1,1
Zgrf1,1,1
Alg8,1,1
Fbxo36,1,1
Mppe1,1,1
Plekhm1,1,1
Gga3,1,1
Rpl22,1,1
Cenpv,1,1
Slc16a14,1,1
Spry2,1,1
Ube2i,1,1
Grpel1,1,1
Tubd1,1,1
Pcdh20,1,1
Larp1,1,1
Tmem104,1,1
Slc9a6,1,1
Mon1a,1,1
Yipf5,1,1
Atg3,1,1
Taf4b,1,2
Suds3,1,1
Pus7,1,1
Trim41,1,1
Szt2,1,1
Rel,1,1
Psmg2,1,1
Mcmdc2,1,1
Aagab,1,1
Slc24a4,1,1
Ubap1,1,1
Aph1a,1,1
Mcts1,1,1
Snhg12,1,1
Arl13b,1,1
Txndc5,1,1
Gm28375,1,1
Josd2,1,1
Ilf2,1,1
Igf2r,1,1
Tatdn3,1,1
Tfam,1,1
Aatk,1,1
Dnah7c,1,1
2700049A03Rik,1,1
Bphl,1,1
Zfp101,1,1
Elmsan1,1,1
Atp7a,1,1
Klhl22,1,1
Ankrd13b,1,1
Gtpbp1,1,1
Setdb2,1,1
Zfp958,1,1
Ano5,1,1
Iscu,1,1
Ciart,1,1
Patl1,1,1
Zfp335os,1,1
Gyg,1,1
Swi5,1,1
Tmem109,1,1
Anapc2,1,1
Git2,1,1
Rpap1,1,1
Mios,1,1
Hist3h2a,1,1
Sharpin,1,1
Dtx2,1,1
Iqsec1,1,2
Ube2v2,1,1
Dda1,1,1
Crat,1,1
Rtcb,1,1
9330151L19Rik,1,1
Atp6v0a2,1,1
Bod1,1,1
Rpap2,1,1
