,DEG,pred
Rprd2,1,1
Brd1,1,1
Srsf3,1,0
Prepl,1,1
Gm5535,1,1
Dyrk1a,1,1
Me2,1,1
Zfhx3,1,2
Foxj3,1,1
Adat1,1,1
Hmgn2,1,0
Ctsz,1,0
Baz1b,1,1
Ncoa5,1,1
Zfp799,1,1
Cfdp1,1,1
Hgs,1,1
Mrps33,1,0
Ubap1,1,1
B230307C23Rik,1,1
Anapc2,1,0
Rnf138,1,1
Zfp808,1,1
Pttg1,1,1
Fmr1,1,1
Mpv17l,1,1
Mcee,1,1
Spsb1,1,1
Tmem229b,1,1
Fastk,1,0
Grk4,1,1
Snapc1,1,1
Lpcat2,1,1
Rpl22l1,1,0
Caap1,1,1
Pmvk,1,0
Micall1,1,1
Cnnm2,1,1
Dctn2,1,1
Ttc19,1,1
Cdc42,1,1
Klhl24,1,1
Nipsnap1,1,1
Rnmt,1,1
Amn1,1,1
Sobp,1,1
Traf6,1,1
Ghitm,1,1
Zc3h12c,1,1
Tmem170b,1,1
Ptms,1,0
Prelid1,1,0
Zfp398,1,1
Gadd45gip1,1,0
Phyhipl,1,1
Cops6,1,0
Gm29502,1,2
Ints6,1,1
Golph3l,1,1
a,1,1
Ldlr,1,1
Poc1b,1,1
Kpna3,1,1
Polr3b,1,1
Atg5,1,1
Efcab7,1,1
Klhdc3,1,0
Nr2c1,1,1
Prpf39,1,1
Timmdc1,1,1
Map4k2,1,1
Sox8,1,0
Mrpl57,1,0
BC005624,1,1
Orc3,1,1
Bcas2,1,0
Rnf187,1,0
Polr2e,1,0
Kcnc2,1,1
Romo1,1,0
Phlda1,1,0
Cdc42ep2,1,0
Chordc1,1,1
Lrrtm2,1,0
Rbm42,1,1
Als2,1,1
Nol11,1,1
Cep164,1,1
Zgrf1,1,1
Mrpl55,1,0
Slc39a9,1,1
Armc8,1,1
1600020E01Rik,1,1
Lypla1,1,1
Pwwp2a,1,1
Rpe,1,1
Ddx3x,1,1
Pex16,1,0
5430405H02Rik,1,1
Nploc4,1,1
Sgsm1,1,2
Hdac8,1,2
Surf4,1,1
Mapk6,1,1
Lonrf1,1,1
Ccdc28b,1,0
Mapre1,1,1
Slc36a4,1,1
Cct8,1,1
Sorbs3,1,0
Nae1,1,1
Glce,1,1
Sp1,1,1
Blmh,1,1
Trmt2b,1,1
Ino80,1,1
Msl1,1,1
Stard13,1,1
Polr3a,1,1
Ccnt2,1,1
Mapre3,1,1
Gstcd,1,1
Fam173a,1,0
Zfp90,1,1
Cep350,1,1
Mttp,1,1
Terf1,1,1
Atf4,1,0
Rgs17,1,2
Slc7a14,1,0
Limk2,1,1
Ccdc171,1,2
Ttyh2,1,1
Shb,1,1
Cpsf7,1,1
Leprotl1,1,1
Banp,1,2
Hibadh,1,1
Taz,1,0
Mrpl18,1,0
Gdap2,1,2
Tssc4,1,0
Tspan15,1,1
Coq3,1,1
Clk2,1,1
Map2k4,1,1
Preb,1,0
Anp32a,1,1
Ttc7b,1,1
Ndufaf6,1,1
Dgke,1,1
Pnpla8,1,1
Tmem63b,1,1
St8sia3os,1,1
Prex1,1,1
Cbx7,1,2
Ppp2r1a,1,1
Mcts1,1,1
Ssu72,1,1
Tmem41b,1,1
Acox1,1,1
Gramd4,1,2
Matr3,1,1
Nde1,1,1
Olfm1,1,2
Vdac3,1,1
Pin1,1,1
Mios,1,1
Dcp1a,1,1
Mrpl28,1,0
Stard7,1,1
Riok2,1,1
D6Wsu163e,1,1
Ccnjl,1,0
Rbm41,1,2
Mib1,1,1
Rhbdd1,1,1
Slc38a10,1,1
Magt1,1,1
Zhx2,1,2
Cry2,1,1
Psmd1,1,1
Ctps,1,1
Samhd1,1,1
Clip2,1,1
Lpcat3,1,2
Nup210,1,1
Pcnx,1,1
Aamp,1,0
Micu3,1,1
Rhoq,1,1
Nap1l3,1,0
Zfp281,1,0
Gps2,1,0
Slc10a7,1,1
Smarcb1,1,1
Atp7a,1,1
Fam20b,1,1
Pak2,1,1
Fbxo32,1,1
Ywhaz,1,1
Chchd1,1,0
Ndufb4,1,0
Eea1,1,1
Gba,1,0
Stx8,1,2
Dnajc3,1,1
Camk2g,1,1
Cdc5l,1,1
Snrnp40,1,1
Ddi2,1,1
Mnat1,1,1
Chic1,1,1
Smchd1,1,1
Kpna4,1,1
Ide,1,1
Cyth3,1,1
Aldh7a1,1,1
Ccdc15,1,1
Vrk1,1,1
Impact,1,1
Kdm4c,1,1
Numa1,1,1
Nsun7,1,1
Rab5b,1,1
Zdhhc6,1,1
Dynll2,1,0
Parl,1,1
Mier1,1,1
Wdr37,1,2
Otub1,1,0
Dmwd,1,0
Sqstm1,1,1
Gdi2,1,1
Hsd17b12,1,1
B230206L02Rik,1,1
Zfp384,1,1
Izumo4,1,0
Irs1,1,1
Ppp1r12c,1,1
Rab18,1,1
Leng9,1,0
Cald1,1,1
Arl6ip4,1,0
Rtkn2,1,1
Nt5e,1,1
Uxs1,1,1
B230369F24Rik,1,0
Ube4a,1,1
Car11,1,0
Rbm8a,1,0
Rad51b,1,2
Arcn1,1,1
Hnrnpa1,1,0
Ubqln1,1,1
Nipa2,1,1
Slc27a4,1,1
Rin2,1,1
Ap5m1,1,1
Gtf2f2,1,1
Fam219a,1,1
Naa30,1,1
Trim3,1,1
Camkmt,1,1
Lrrc8a,1,0
Tmem256,1,0
Insig1,1,0
Zcchc4,1,1
Crtc3,1,1
Zfand2b,1,0
Maml1,1,1
Ttll4,1,1
Necap2,1,1
Arpc5l,1,1
Vcpip1,1,1
Spred2,1,1
Fech,1,1
Phf6,1,1
Mff,1,1
Bcap29,1,1
Glmn,1,1
Ankrd26,1,2
Rbm28,1,1
G3bp1,1,1
Vma21,1,1
Klhl8,1,1
Lrch1,1,2
Jade1,1,1
Isca2,1,0
Gorasp2,1,1
Pspc1,1,1
Zranb3,1,1
Fam120c,1,2
Trp53bp2,1,1
Mipep,1,1
Brip1os,1,1
Gabpb1,1,1
Coro7,1,1
Mmgt1,1,1
Sod2,1,1
Zfp706,1,1
Smarce1,1,1
Ireb2,1,1
Atg7,1,1
Exoc3,1,1
Ero1lb,1,2
Mlh3,1,0
Erp44,1,1
Hdlbp,1,1
Pigt,1,0
Hp1bp3,1,1
Gramd3,1,0
Ctsf,1,0
Pdcd6,1,1
Guf1,1,1
Pigk,1,1
Arl6ip5,1,1
C1galt1c1,1,0
Skp2,1,1
Ufc1,1,0
Heca,1,2
Mlec,1,1
Btbd7,1,1
Ksr1,1,2
Srp9,1,0
Rell1,1,2
2610001J05Rik,1,0
Mynn,1,1
Zfp318,1,1
Shoc2,1,1
Timm9,1,1
6030407O03Rik,1,2
Mrpl39,1,1
Lsg1,1,1
Thsd7b,1,2
Eif2ak3,1,1
Impad1,1,1
Ap3b2,1,1
Llgl1,1,0
Epg5,1,1
Wdr60,1,1
Dbp,1,0
Tubgcp5,1,1
Scamp2,1,1
Hmbox1,1,1
Yipf5,1,1
Gmeb1,1,1
Cers5,1,1
Tecpr1,1,1
Snrk,1,1
Acaa1a,1,0
Snrpc,1,1
Gm10373,1,1
Gstm1,1,0
Ythdc2,1,1
Ost4,1,0
Anapc13,1,0
Zfp719,1,1
Ncoa4,1,1
Gm20404,1,1
Swi5,1,0
Ilf3,1,1
Cyld,1,1
Hist1h4d,1,0
Sec61b,1,0
Fkbp14,1,1
Glud1,1,1
Wdr12,1,1
Hax1,1,0
Lmbrd1,1,1
Mpc2,1,1
Osbpl6,1,0
Ptprs,1,1
Tbc1d12,1,1
Ap1s1,1,0
Dusp26,1,0
Btbd10,1,1
Rcl1,1,1
Smim7,1,0
Ppm1d,1,1
Per2,1,1
Jtb,1,0
Gpatch1,1,1
Vps54,1,1
Swt1,1,1
Ube2q2,1,1
Elp3,1,1
Fam174a,1,1
Tmem56,1,1
Gpsm1,1,0
Wdr17,1,2
Armcx3,1,0
Tlk2,1,1
Msantd2,1,1
Orc2,1,1
Zfp72,1,1
Tstd2,1,1
Mast2,1,1
Pdia4,1,1
Nox1,1,1
6530409C15Rik,1,1
Ezh1,1,1
Dhps,1,0
Comt,1,1
Chmp4b,1,1
Hdac1,1,1
Champ1,1,1
Pepd,1,1
Eif2s1,1,1
Slc11a2,1,1
8030462N17Rik,1,1
Lrif1,1,1
Dhcr7,1,1
Pik3cb,1,1
Ralbp1,1,1
Nln,1,2
Aggf1,1,1
Jagn1,1,0
Cept1,1,1
Mfap1a,1,1
Nt5c3,1,1
Sars,1,1
Nom1,1,1
Skil,1,1
Dnlz,1,0
Uchl3,1,1
Ripk1,1,1
Gigyf1,1,1
Plekhb1,1,0
Aifm1,1,1
BC003965,1,0
Trmt61b,1,1
Pex7,1,2
Fbxw11,1,1
Btd,1,1
Skp1a,1,1
Psmd2,1,1
Trim24,1,1
Hypk,1,0
5330439K02Rik,1,0
Ctnnb1,1,1
Rpap3,1,1
Trp53inp1,1,1
Polr2j,1,0
Ttc39c,1,1
Recql5,1,1
Ttc13,1,1
Lpin1,1,2
Ppp3cc,1,1
5430403G16Rik,1,1
Gtf2h5,1,0
Klhl28,1,1
Hmgxb3,1,1
Dancr,1,0
Snw1,1,1
Phtf1,1,1
Clec16a,1,2
Ahsa1,1,0
Idh3g,1,0
Cry1,1,1
Gfpt1,1,1
Tpd52l2,1,1
Dnajc7,1,0
Trim37,1,1
Tspyl4,1,0
Nubpl,1,1
Zfp579,1,0
Adam1a,1,1
Lats2,1,1
Arap1,1,1
Pigh,1,0
Ercc6,1,1
Ern1,1,1
Rapgef1,1,1
Zc3h7a,1,1
Prdx6,1,1
Farsb,1,1
Adam9,1,1
Slc39a3,1,0
Ppp4r4,1,2
Ubald2,1,0
Ybx3,1,1
Sp2,1,1
Gtf2i,1,1
Ift52,1,1
Herpud1,1,0
Fxr1,1,1
Zfp746,1,1
2310011J03Rik,1,0
Nucks1,1,1
Lpin2,1,1
Polr1d,1,1
Mcmbp,1,1
Nedd8,1,1
Tab3,1,1
Nsun2,1,1
Ogdh,1,1
Stk25,1,1
Ythdf3,1,1
Stat1,1,1
Stard5,1,2
Tyw5,1,1
Gm14296,1,0
Gm6712,1,1
Kremen1,1,2
Mrps16,1,0
Sumo1,1,2
Lims2,1,1
Tbc1d15,1,1
Atxn7l1,1,2
Timm23,1,1
Mbd3,1,0
Brcc3,1,1
Ttc7,1,2
Noc2l,1,1
Coq7,1,1
Asna1,1,0
Psma4,1,1
Pop4,1,0
Rab5c,1,1
P4ha1,1,2
Sec14l1,1,1
Ndufs1,1,1
Cnih1,1,1
Rnf213,1,2
Phlpp2,1,1
BC004004,1,1
Poc1a,1,1
Pyroxd1,1,1
Gcfc2,1,1
Znrf3,1,1
Wwc2,1,2
Nup107,1,1
Sema7a,1,1
Mtcl1,1,2
Nab1,1,1
Atg13,1,1
Ankrd13b,1,1
Gins4,1,1
Dhx9,1,1
Sharpin,1,0
Tmem245,1,2
Mfsd8,1,1
Rel,1,1
Kdm4a,1,1
Zfp169,1,0
Aplf,1,1
D230025D16Rik,1,1
Prpf40a,1,1
Scnm1,1,0
Pttg1ip,1,1
Ids,1,1
Twf1,1,1
Parp2,1,1
Tbl1x,1,2
Rxrb,1,0
Wdhd1,1,1
Dnajc8,1,1
Alms1,1,2
Aip,1,1
Arntl,1,1
Ostc,1,1
Bcl6,1,2
Ctnna1,1,0
Kif21b,1,1
Mccc2,1,1
Emc3,1,0
Gm16091,1,1
Cxxc5,1,1
Chd2,1,1
Ipo7,1,1
Snx7,1,1
Spry2,1,0
Mtx1,1,0
Fkbp3,1,1
Tor1aip2,1,1
Fem1b,1,1
Ipp,1,1
Mblac2,1,1
Ppp4r1,1,1
Srd5a1,1,1
Gclc,1,1
Slc38a6,1,1
Amfr,1,1
Secisbp2,1,1
Uqcc1,1,1
Axin1,1,1
Trappc9,1,2
Zfp961,1,1
Sgms2,1,1
Dnaja2,1,1
Gpt,1,0
Dtymk,1,1
Dcaf13,1,1
Ctps2,1,2
Dapk3,1,1
Mrpl37,1,0
Cds1,1,2
Strn4,1,0
Tet2,1,2
Sptan1,1,1
Sumo2,1,1
Jak1,1,1
1700030K09Rik,1,1
Sil1,1,1
Zswim8,1,1
Nadk2,1,1
Bcorl1,1,2
Rrp1b,1,1
Ing3,1,1
Ncdn,1,0
Gm7854,1,1
4930593A02Rik,1,2
Parn,1,1
Cryzl1,1,1
Synm,1,1
Hnrnpab,1,0
Pomgnt1,1,1
Lsm14b,1,0
Hadhb,1,1
Evi5,1,1
Ints10,1,1
Cep68,1,1
Inpp5b,1,1
Polr2a,1,1
Ints2,1,1
Fig4,1,1
Srpr,1,1
A930015D03Rik,1,1
Saysd1,1,1
Ncbp1,1,1
Zfp112,1,1
Ubald1,1,0
Top3b,1,1
Rps6kl1,1,1
Gtf2e2,1,1
A430106G13Rik,1,0
Fibp,1,0
Ammecr1l,1,1
Ccdc112,1,1
Map6d1,1,0
Galnt2,1,1
Csnk1g3,1,1
Pqbp1,1,0
Zfp945,1,1
Ndufa5,1,0
Gpalpp1,1,1
Rnps1,1,1
Tgfbr1,1,1
Stk38,1,1
Helb,1,2
Casp2,1,1
Urgcp,1,1
Mbd4,1,1
Adamtsl3,1,1
Cwc27,1,1
Strada,1,1
Chd4,1,1
Dhrs7b,1,1
Ivns1abp,1,1
Pdcd4,1,1
Mxd4,1,1
Zfp9,1,1
Phf12,1,1
Eif2s3x,1,1
Sec24a,1,1
Bola3,1,0
Atic,1,1
Gm14966,1,1
Unc45a,1,0
Rnf103,1,1
Gm15246,1,1
Slx4ip,1,1
Tmem132a,1,1
Dmtf1,1,1
4930511M06Rik,1,2
Zfp943,1,0
Zdhhc21,1,1
Gpi1,1,1
Fam228b,1,1
D10Wsu102e,1,2
Adar,1,1
Rnaseh2c,1,0
Rnf10,1,1
Cenpp,1,1
Napg,1,1
Creb3l2,1,1
Dusp8,1,0
Sgce,1,1
Dynlt3,1,0
Nars2,1,1
Tmem246,1,1
2310058D17Rik,1,0
Akr1b3,1,1
Tasp1,1,2
Psmc1,1,1
Slc25a40,1,1
Hexb,1,1
Rcn2,1,1
Atp2a2,1,1
Mcam,1,0
Gba2,1,1
Poglut1,1,1
Mgrn1,1,1
Ehd1,1,1
Lysmd2,1,1
Col9a3,1,1
Mocs1,1,1
Mgat3,1,0
Irf2bp2,1,0
Trappc6b,1,1
Rtca,1,1
Katnbl1,1,1
Ermp1,1,1
Plekha8,1,1
Ak6,1,1
Ctbp1,1,1
Mettl25,1,1
Tspyl1,1,0
Usf1,1,0
Dph3,1,0
Usp37,1,1
Cep83os,1,1
Me1,1,1
Eif2ak4,1,1
Sdcbp,1,1
Pdk3,1,1
Dus2,1,1
Zbtb10,1,1
Rnf5,1,0
Rad17,1,1
Vps4b,1,1
Greb1l,1,1
Zfp236,1,1
Bhlhe41,1,0
Spink10,1,1
Wdr91,1,0
Ppm1a,1,1
Coq2,1,1
Dguok,1,1
Tsc2,1,1
Zfp458,1,1
Gbe1,1,2
Syne2,1,2
Nsmce1,1,1
Gm15912,1,0
Brca2,1,1
Alg13,1,1
Mettl16,1,1
Tmtc3,1,1
Pigb,1,1
Parvb,1,1
Poc5,1,1
Cenpv,1,1
Rap1b,1,1
Man2a1,1,2
Tomm7,1,0
Sdhd,1,0
Gm16286,1,0
Eml4,1,1
Zfp595,1,1
Ccnl2,1,1
Bcr,1,2
Pgrmc2,1,1
Zfp157,1,1
Ankmy2,1,1
Mrpl54,1,0
Setd4,1,1
Slc43a2,1,1
Rasl11b,1,0
Rab30,1,1
Uri1,1,1
Tmem38b,1,1
Spg7,1,1
Spata24,1,0
Gopc,1,1
Uggt2,1,2
Prpf38a,1,1
Fbxw7,1,1
Itga4,1,1
4930558K02Rik,1,1
Pi4k2b,1,1
Tspan14,1,1
Zbtb9,1,1
Erf,1,0
Tnfaip1,1,1
Zfp639,1,0
Eif3d,1,0
Mrpl2,1,0
Decr1,1,1
Sept1,1,1
H13,1,1
AI480526,1,0
Trim28,1,1
Zfp287,1,1
Ift57,1,2
Cep83,1,1
Prkd3,1,1
Ppp4r2,1,1
Mrpl36,1,0
Cdc37,1,1
Clptm1l,1,2
Fbxl2,1,1
Eed,1,1
Hunk,1,2
Atp10b,1,1
Zcchc17,1,1
N4bp1,1,1
Dcaf11,1,1
Nop58,1,1
Dda1,1,0
Dpm2,1,0
Hibch,1,1
Fam107b,1,1
Nup155,1,1
Tmem65,1,1
Helq,1,1
Rab1b,1,0
Kdsr,1,1
Ubp1,1,1
Ddx55,1,0
Ryk,1,1
Usp20,1,1
Rab8b,1,1
Zfp212,1,1
Abcd3,1,1
Wipi1,1,1
Pmepa1,1,1
Mrpl52,1,0
Pygo2,1,0
Tmem222,1,1
2610507B11Rik,1,1
Mrps26,1,0
Ttc9,1,1
Ilk,1,0
Zc3h15,1,1
Manba,1,2
Nupl2,1,1
Polr2b,1,1
Pip5k1b,1,0
Usp29,1,2
Clip3,1,0
Agpat5,1,1
Smim13,1,1
Cnih4,1,1
Snrnp27,1,1
Mpped2,1,1
Hs3st1,1,2
Uchl5,1,1
Cecr2,1,1
Cse1l,1,1
Snapin,1,0
Usp4,1,1
D930016D06Rik,1,1
Zbtb25,1,1
Sri,1,1
Hltf,1,1
Psma6,1,1
Arsk,1,1
Dpy30,1,1
Ttc21b,1,1
Kctd9,1,2
Slc31a2,1,1
Rpain,1,0
Zkscan17,1,2
Gm11906,1,2
Nck2,1,2
Prim1,1,1
Vrk2,1,1
Zmym3,1,1
Pla2g12a,1,1
Hps1,1,1
Tmco3,1,1
Ugcg,1,1
Snf8,1,1
Hsd17b4,1,1
Slc35e4,1,0
Nampt,1,1
Cacng7,1,1
Ing1,1,0
Zbed4,1,1
Kat6b,1,1
Qars,1,0
Rbm4,1,0
Src,1,1
Sh3glb2,1,1
Mid2,1,1
Dtwd2,1,1
Arl3,1,1
Slc39a11,1,2
Hspd1,1,0
Adam32,1,1
Thumpd3,1,1
Cystm1,1,1
Wdr44,1,1
Acly,1,1
Mafg,1,0
Spryd7,1,1
Slc30a7,1,1
Ttc37,1,2
Snx16,1,1
Vamp3,1,0
Elf1,1,1
Foxk1,1,1
Unc13b,1,2
Tmem29,1,1
Smc4,1,2
Bzw2,1,1
Tubb2a,1,0
9130019P16Rik,1,1
Tcf7l2,1,1
Morf4l2,1,1
Ift46,1,1
Spop,1,1
Nudt9,1,1
Tmem181a,1,1
Limd1,1,1
Tollip,1,1
Ttpal,1,1
Nfic,1,1
Cdh13,1,1
4930503L19Rik,1,1
Ago1,1,1
H1f0,1,0
Dact3,1,0
Arid1a,1,1
Rpgr,1,2
Epn1,1,1
Sfxn4,1,1
Tab1,1,1
Zrsr1,1,0
Zcchc3,1,0
Gm12592,1,1
Gtf2h2,1,1
Cntnap5c,1,2
Porcn,1,1
Atg14,1,1
Ptprf,1,1
Nip7,1,0
Rpap2,1,1
Mfap1b,1,1
Ggt7,1,1
Sdhaf2,1,1
D2hgdh,1,1
Nudt7,1,1
Senp3,1,0
Inpp1,1,1
Zfp788,1,1
Afg3l1,1,1
Ywhah,1,1
Lurap1,1,1
Fbl,1,1
Snx21,1,0
Ccdc148,1,2
Gabpa,1,1
Hk1,1,1
Ergic1,1,1
Enpp1,1,1
Lcor,1,1
Adprm,1,1
Fubp3,1,1
Gm16599,1,1
Tesk2,1,1
Gm26935,1,1
Rad52,1,1
St3gal1,1,1
1600012H06Rik,1,0
Vps37a,1,1
Bms1,1,1
Gcc2,1,1
Pld3,1,1
Zfyve21,1,1
Prkaca,1,1
Kctd8,1,0
4921504A21Rik,1,1
Gnal,1,0
Sec22a,1,1
Elmo2,1,1
Fuca1,1,1
Glrx2,1,1
Enoph1,1,1
Sh3bp5,1,1
Prpf40b,1,1
Fn3k,1,1
Rnf19a,1,1
Ier3ip1,1,1
Abat,1,1
Phykpl,1,1
Mettl23,1,0
Cd99l2,1,1
Rad50,1,1
Shcbp1l,1,1
Rnf32,1,1
Ssbp3,1,1
Vps4a,1,1
Adam19,1,1
Pank2,1,1
Dnajb11,1,1
Crtc1,1,1
Apbb1,1,1
Cetn3,1,1
Gm20457,1,1
Eaf2,1,2
Got1,1,1
Cep57,1,0
Yod1,1,0
Acot9,1,1
Pik3r2,1,0
Ofd1,1,1
Lage3,1,0
Fam45a,1,1
Mrps5,1,1
Chl1,1,2
Clcn3,1,0
Rrs1,1,0
Arl4d,1,0
Topbp1,1,1
Taf11,1,0
Zfpm2,1,2
Tmem19,1,1
Trmt10a,1,1
Hbs1l,1,1
Fut10,1,2
Pde4a,1,2
Med8,1,0
Kantr,1,1
Gpr108,1,0
Dtnbp1,1,1
Morn1,1,1
Larp6,1,0
Pcna,1,0
Gtpbp2,1,0
Itpr2,1,1
Pgm2l1,1,2
Rundc3b,1,0
Fam76a,1,1
Atg16l2,1,1
Gars,1,1
Erlin2,1,0
Derl2,1,1
Rmnd5a,1,1
Anapc16,1,1
Dars2,1,1
Sap30l,1,1
Mbd2,1,1
Mrps6,1,1
Mipol1,1,2
Trit1,1,1
Gm14410,1,1
Slc35e3,1,1
Fcf1,1,1
E230016M11Rik,1,1
Zfp811,1,1
Ice2,1,1
Bet1,1,1
Zmiz1,1,1
1700109H08Rik,1,1
Traf3,1,1
Klhl32,1,0
Tbc1d31,1,1
Cflar,1,1
Dstn,1,1
G3bp2,1,1
Ptdss1,1,2
Sec16a,1,1
Rsf1os1,1,1
Ddx59,1,1
Sfi1,1,1
Cs,1,1
B3gat1,1,1
Gaa,1,1
Eif2b1,1,0
Plod3,1,1
Cwf19l1,1,1
Exoc7,1,1
Anp32b,1,1
Abcb10,1,1
Aco2,1,0
Zc3h14,1,1
E2f5,1,1
Slc4a7,1,2
Megf8,1,1
Hif3a,1,2
Letm1,1,2
Copg1,1,1
Kmt2d,1,1
Scly,1,1
Creb5,1,1
Eif4enif1,1,1
Ldhb,1,1
Get4,1,0
Fancc,1,2
Ift81,1,1
Cyp2j9,1,1
Scap,1,1
Taco1,1,0
Timm21,1,0
3830406C13Rik,1,1
Herc3,1,2
Csnk1d,1,0
Smyd4,1,1
Zfp3,1,0
Trp53,1,1
Mknk1,1,1
Btf3l4,1,1
Man2c1os,1,1
Spaca6,1,1
0610040B10Rik,1,0
D230022J07Rik,1,1
Tom1,1,1
Smox,1,1
Ube2l3,1,1
Ube2j1,1,1
Zxdc,1,1
Gm28320,1,0
C030047K22Rik,1,1
Idh1,1,1
Rnf135,1,0
Nabp2,1,0
Sin3a,1,1
Zbtb7a,1,0
Zfp143,1,1
Fah,1,1
Haghl,1,0
Acat2,1,1
Yes1,1,1
Flna,1,2
Rad51d,1,0
Gnpat,1,1
Reck,1,1
Cdkn1b,1,0
Supt6,1,1
Ell,1,1
Slc44a2,1,1
Gm15902,1,1
Kctd1,1,0
Dera,1,1
Dbt,1,1
Vps16,1,0
Gabarapl1,1,1
Tbc1d24,1,1
Sfxn2,1,1
Tamm41,1,1
Fam193b,1,1
Pitpna,1,1
Slc23a2,1,2
Pin4,1,1
Bag6,1,1
Pisd,1,2
6720489N17Rik,1,1
Mb21d2,1,1
Rdh11,1,1
Cmtr1,1,1
Cttn,1,1
Bnip1,1,1
6330562C20Rik,1,0
Fpgt,1,0
Snapc5,1,0
Pde3a,1,2
Zkscan5,1,1
Ercc8,1,1
Cd164,1,1
Slc4a8,1,1
Tmx2,1,1
1700019D03Rik,1,2
Tbc1d2b,1,1
Zfp407,1,1
Ccdc57,1,1
Hmg20b,1,0
Pms2,1,1
Ppp2r1b,1,2
Paxip1,1,1
Gm10516,1,1
Tbc1d16,1,1
Crybg3,1,1
Git1,1,1
Ik,1,1
Nol7,1,1
Slc25a47,1,1
Inpp4a,1,1
Rabgef1,1,1
Wtap,1,1
Plin3,1,0
Tln1,1,1
Tcp11l2,1,1
4930453N24Rik,1,1
Rabl2,1,1
4930522L14Rik,1,1
Rab11a,1,1
Gt(ROSA)26Sor,1,0
Arhgef7,1,1
Usp11,1,1
Slc26a11,1,1
Ccng2,1,0
Alkbh3,1,1
Srp54a,1,1
Msrb3,1,2
Polk,1,1
Hsph1,1,1
Ccdc174,1,1
Vopp1,1,1
Mrps21,1,1
Gne,1,1
Abhd14b,1,0
Mettl1,1,0
Prima1,1,1
Vkorc1l1,1,1
Adipor1,1,1
Pycr2,1,0
5730455P16Rik,1,1
Pbdc1,1,1
Hagh,1,1
Fam117a,1,1
Uspl1,1,1
Sec61g,1,0
Cnot7,1,1
Cggbp1,1,0
Zfp598,1,0
Scrn1,1,1
Pet100,1,0
Zfp869,1,1
Mmd2,1,0
Dph6,1,1
Neu1,1,0
Pcp4,1,1
Commd8,1,1
Sec31a,1,1
Mrpl24,1,0
Tmem237,1,1
Mtg2,1,1
Cnbd2,1,2
2700062C07Rik,1,0
Senp8,1,1
Rnf2,1,1
Tgfb3,1,1
Eif3h,1,1
Sdk2,1,2
Ap3s2,1,1
Api5,1,1
Rexo4,1,0
Ctnnbip1,1,1
Gm5141,1,1
Dusp10,1,1
Wdr75,1,1
2810429I04Rik,1,1
Prpsap2,1,1
Scrib,1,1
Bpgm,1,1
Zbtb21,1,1
Ppp6r1,1,1
Dph5,1,1
B3galnt2,1,1
Iars2,1,1
Rnf41,1,1
1700084C06Rik,1,1
Zfp53,1,1
Zc3h7b,1,0
Tsen15,1,1
2610301B20Rik,1,1
Supt4a,1,0
Fbxo34,1,1
Eif4a3,1,1
Rragb,1,1
Lss,1,1
Rrm2b,1,1
Sbds,1,1
Grb2,1,1
Cnpy3,1,1
Ubqln2,1,0
Snx3,1,1
Homer3,1,1
Itfg2,1,1
Hgsnat,1,1
Dab2ip,1,2
Txnrd1,1,1
Ntng2,1,1
R3hdm4,1,0
Prkar2a,1,1
Babam1,1,1
Ap3m2,1,1
Eprs,1,1
Polr3f,1,1
Svip,1,0
Mtf1,1,1
Lypd6,1,2
Cog3,1,2
Utp6,1,1
Mplkip,1,0
Prrc2a,1,0
Snap47,1,1
Gm14399,1,1
Acp1,1,1
Ei24,1,1
Slc5a3,1,1
Gm15478,1,0
Mthfd1,1,1
Napa,1,1
Ube2v1,1,1
Zscan18,1,1
Trdmt1,1,1
Tor1b,1,0
Mpv17,1,0
Zfp511,1,0
Tspan9,1,1
Gatb,1,2
Tspyl2,1,0
Ndor1,1,1
Nmrk1,1,1
G2e3,1,1
Ifi27,1,2
Nup93,1,1
Zfp113,1,1
Shq1,1,1
Gfod2,1,1
Mrpl17,1,0
Med30,1,1
Efhd1,1,1
Wdr13,1,1
Coq5,1,1
Nr1h2,1,0
Adck1,1,1
Snx5,1,1
Cic,1,1
Scyl3,1,1
Dgkd,1,1
Jpx,1,1
Nbn,1,1
Kdm6b,1,0
Txn1,1,1
Pip5k1c,1,1
Akap17b,1,1
Slc25a38,1,1
Dis3l,1,1
Slc39a14,1,1
Mepce,1,0
Pon2,1,2
Wdr48,1,1
Slc9a6,1,1
Lamtor1,1,1
Runx2,1,1
Arl2bp,1,0
Nkiras1,1,1
Glyr1,1,1
Soat1,1,2
Smarcd2,1,0
L3mbtl3,1,1
Tbc1d22b,1,1
Spag7,1,0
Cnst,1,1
Paqr8,1,1
Myh14,1,1
Cacybp,1,1
Zfyve19,1,0
Ranbp3,1,1
Ciart,1,0
Snrpb,1,1
2610002M06Rik,1,1
Ormdl2,1,0
Magi3,1,2
Tmub2,1,0
Slc4a4,1,2
2310057M21Rik,1,1
Isy1,1,1
Rnf121,1,1
Tm9sf1,1,0
Mark1,1,1
Hdac3,1,1
Smim19,1,1
Ogfrl1,1,1
Pcbd2,1,1
Prrc1,1,1
Bpnt1,1,1
Mrpl4,1,0
Fgf13,1,2
Fancm,1,2
Rgp1,1,1
Tmem38a,1,1
1700029J07Rik,1,1
Hlcs,1,1
Fbxo45,1,1
Efr3a,1,1
Ppp5c,1,0
Slc25a32,1,1
Ndrg2,1,1
4933406C10Rik,1,1
