,DEG,pred
Sf3a3,1,1
Chchd6,1,2
Mcts2,1,0
Herpud2,1,1
Rab2a,1,1
Map2k3,1,1
Arfgap1,1,1
Rae1,1,1
Mrpl18,1,1
Rprd1b,1,1
Bsdc1,1,1
Cers2,1,1
Vipas39,1,1
Clip4,1,2
Acvr1b,1,1
Taz,1,1
Gabpb2,1,1
Zfp64,1,1
Yipf1,1,1
Hcfc1r1,1,0
Kptn,1,1
Mboat2,1,1
Atl3,1,1
Pparg,1,2
Zfhx3,1,2
Herc3,1,0
Dda1,1,0
Ago4,1,1
Akap11,1,1
Zfp652,1,1
Fam76a,1,1
Cbx1,1,1
Kif1c,1,1
Gm11659,1,1
Unc5d,1,2
Acvr1c,1,2
Slc8a2,1,1
Prdx5,1,0
Dpm1,1,1
Mt1,1,0
Bcorl1,1,1
Ift52,1,1
Ino80e,1,1
Anks1,1,2
Galns,1,1
Ddx3x,1,1
Styx,1,2
Heatr5b,1,1
4930595D18Rik,1,1
Klhl10,1,1
Nsmf,1,1
Map3k4,1,1
Slc22a23,1,2
Sae1,1,2
Dedd,1,1
Polr1a,1,1
Sun1,1,2
Kcnb1,1,1
Galnt7,1,1
Stat5b,1,1
H3f3b,1,1
Rab8b,1,1
Rnpepl1,1,1
Kri1,1,1
Acvr2b,1,1
Usp15,1,2
Cox16,1,1
Usp28,1,1
Gm16168,1,1
Dennd4b,1,1
Tulp4,1,2
Nefl,1,1
Rnf111,1,1
Atp5e,1,0
Zfp354c,1,1
Dlst,1,0
Gkap1,1,2
Sil1,1,1
Psmb7,1,2
Col4a2,1,1
Dgcr8,1,1
Pkd1l3,1,1
Gm14399,1,1
Furin,1,1
Klhl33,1,1
Gm13402,1,2
Gpld1,1,1
Cds1,1,2
Gga3,1,1
Lgals8,1,1
Cd81,1,1
Tpm3,1,1
Anapc7,1,1
Slx1b,1,1
Adamts6,1,1
Wdr13,1,1
Mettl2,1,1
Psmb4,1,0
Klhdc10,1,1
Hipk4,1,0
Gmds,1,2
Srsf9,1,1
Ccdc159,1,1
Pcdh15,1,2
Wdr12,1,1
Wdr35,1,1
Rps15a,1,1
Brf1,1,2
Ippk,1,0
Atp6v1b2,1,1
Pfn2,1,0
Zc3h7a,1,1
Vwa5b2,1,1
Ciapin1,1,1
Pprc1,1,1
Xpot,1,1
Invs,1,1
Specc1l,1,1
Lgmn,1,2
Agl,1,1
Snx27,1,1
Mdh1,1,1
Trabd,1,1
Timp4,1,1
Elavl4,1,2
Klhdc2,1,1
E330009J07Rik,1,1
Cep192,1,1
Armc10,1,1
Sec23b,1,1
F730043M19Rik,1,1
Fam160b2,1,1
Rbm17,1,1
Slc25a28,1,1
Epm2aip1,1,1
BC051142,1,1
Ssna1,1,0
Prcc,1,2
Klhdc4,1,1
Pik3r1,1,2
Zfp943,1,1
St3gal5,1,1
Scml4,1,2
Zbtb34,1,1
Eif3m,1,1
Fgd4,1,1
Rala,1,1
Pik3r2,1,1
Copz1,1,1
Acsl1,1,1
Usp19,1,1
Hltf,1,2
Tmco3,1,1
Bcas3os1,1,1
Gcfc2,1,1
St8sia1,1,1
Tspan14,1,1
Sfxn2,1,1
Zfand2b,1,0
Gm17167,1,0
Pabpc4,1,1
Pdcd11,1,1
Mrps12,1,0
H13,1,1
Cep19,1,1
Sgce,1,1
Atp5j2,1,1
Rasa1,1,1
Usp46,1,1
Lcmt1,1,2
Tmem39b,1,1
Slc1a1,1,1
Naa40,1,1
Xpo1,1,1
Cbr1,1,1
Ap1g1,1,1
Tesc,1,1
Cdkn2d,1,0
Eif2ak1,1,2
Dnajc3,1,1
Ppp2r2c,1,1
Deptor,1,2
Lrrc8b,1,1
Dbn1,1,1
Nyap2,1,0
Bola2,1,0
4930405A21Rik,1,1
Smim7,1,1
Cfap44,1,2
Lsg1,1,1
Nwd2,1,2
Ocrl,1,2
Fam185a,1,1
Eny2,1,1
Rtel1,1,1
Gm7467,1,0
Bbs7,1,1
Sulf1,1,1
Sh3kbp1,1,1
Rybp,1,1
Ssrp1,1,1
Npy5r,1,1
Zfp9,1,1
C630043F03Rik,1,0
Ndufa1,1,0
Kdm6b,1,2
Gspt1,1,1
Slc12a2,1,1
Rnft1,1,1
Zswim5,1,1
Csad,1,1
Spast,1,1
Gt(ROSA)26Sor,1,1
Myrf,1,1
Fnip1,1,1
Zfp81,1,1
Ccdc50,1,1
Sbno2,1,2
Mcmbp,1,2
Pum1,1,1
Tbc1d23,1,2
Laptm4b,1,1
Ankrd40,1,1
Tomm22,1,0
Chmp2a,1,0
4933406C10Rik,1,1
Gpx4,1,1
Tank,1,1
Gm12709,1,1
Ccs,1,1
Gmeb1,1,1
Grm1,1,2
Amd1,1,1
Zfp740,1,1
Tango6,1,0
Trub1,1,1
Scrib,1,1
Tfr2,1,1
Wdr60,1,1
Rnf38,1,2
Lta4h,1,1
Psip1,1,1
Tpp1,1,1
Tmem163,1,2
Mcmdc2,1,1
Scpep1,1,1
Gramd4,1,2
Cped1,1,2
Slc24a4,1,2
Prkacb,1,1
Ostc,1,1
Tmem160,1,1
Dcdc2a,1,0
Coa3,1,0
Ndufb5,1,1
Rnf123,1,1
Otud7b,1,1
Utp20,1,1
Mcf2l,1,2
Smarcal1,1,1
Keap1,1,1
Pcbp4,1,1
Tifa,1,1
Atm,1,2
Sin3b,1,1
Cftr,1,1
Ephb6,1,1
Usp45,1,1
Rabep2,1,1
Pou3f3,1,1
Nop58,1,1
Kcnmb4,1,1
Prim2,1,1
Prrt1,1,0
Entpd7,1,2
Amt,1,1
Timmdc1,1,1
Angel2,1,1
Per2,1,1
Rad51d,1,1
Syp,1,1
Igdcc4,1,1
1810026B05Rik,1,1
Gm12064,1,0
Lrrtm3,1,2
E230016M11Rik,1,1
Cys1,1,1
Anks6,1,1
Ptgis,1,2
Frmpd1,1,1
Tarsl2,1,1
Acyp2,1,1
Pls1,1,2
Ncor2,1,2
Arfgap3,1,1
Zmiz1,1,2
Cyp7b1,1,1
Aspscr1,1,1
Bola1,1,1
Zhx3,1,1
Jag2,1,1
Cep164,1,1
Spata5,1,1
Stmn4,1,0
Arnt,1,1
Hcrtr2,1,0
Ccdc174,1,1
Zswim4,1,1
Ddx31,1,2
Tfe3,1,1
Ptpra,1,1
Ablim3,1,0
Arhgef11,1,1
Nsmaf,1,1
Taf1b,1,1
Atp10a,1,2
Gm14636,1,1
Trim36,1,1
Pigu,1,2
Mau2,1,1
Arsb,1,2
Snx24,1,2
Dusp22,1,1
Smarcd3,1,1
Eepd1,1,0
Gprin1,1,1
Rab12,1,1
Ccdc120,1,1
Prkd1,1,0
Lrig1,1,0
Rnf169,1,2
Carf,1,1
Rbm4b,1,1
Gtf2ird1,1,2
6030443J06Rik,1,1
Ireb2,1,1
Stk10,1,1
Rcan2,1,2
Gm27032,1,0
Mir124-2hg,1,1
Erlin1,1,1
Hdac8,1,1
Nit1,1,0
Picalm,1,1
Zcwpw2,1,2
Sdad1,1,1
Spred1,1,1
Usp13,1,2
Mien1,1,1
Brdt,1,1
Hspa14,1,1
Gm15489,1,1
Cox10,1,1
Mapre2,1,2
Gm26724,1,1
Eci2,1,1
Ttc17,1,1
Slc8a3,1,1
Zfp444,1,1
Kcna6,1,1
Actr10,1,1
Hypk,1,1
4921504A21Rik,1,0
B4galnt3,1,2
Gm12216,1,2
Usp30,1,1
Rtn2,1,1
Lztfl1,1,1
Reep2,1,1
Mrpl20,1,1
Ltk,1,1
Mturn,1,0
Mtmr12,1,1
Tiparp,1,0
Lacc1,1,1
Cacna1h,1,2
Acad11,1,1
Efcab6,1,2
Morc4,1,1
Grb2,1,1
Extl1,1,1
Map6,1,0
Lsm7,1,1
Crtc1,1,2
Dpy19l4,1,1
Dym,1,2
Fbxw8,1,2
Snrpd2,1,0
Erlec1,1,1
Sdk2,1,2
Msrb2,1,1
Mpv17l,1,1
Uhmk1,1,1
Uck1,1,1
Nfrkb,1,1
Snap23,1,1
Lamtor5,1,1
Gm26910,1,0
Ammecr1l,1,1
Wac,1,1
Med17,1,1
Zfp292,1,0
Dgkq,1,1
Mei4,1,1
Tmem161a,1,1
Atr,1,1
Chkb,1,0
Gm14410,1,1
Malsu1,1,1
Khnyn,1,1
Naa35,1,1
Cox14,1,0
Snx29,1,2
Pacs2,1,1
Vps39,1,2
Msrb3,1,1
Trat1,1,0
Zyg11b,1,1
Vcp,1,1
Gabra4,1,1
Ndufa11,1,0
Cltb,1,1
Etv5,1,2
Fam120a,1,2
Zmat1,1,1
Nr2f1,1,1
Fyttd1,1,1
Tob2,1,1
Resp18,1,1
Stau1,1,1
5730455P16Rik,1,1
Sumf1,1,1
Nptx1,1,1
Pcsk2os2,1,1
Lrp4,1,2
Thoc1,1,1
Dnmt1,1,0
Cx3cl1,1,0
Trmt13,1,1
Rnf31,1,1
Aven,1,2
Disp1,1,2
Tex9,1,2
Fbll1,1,0
Atxn3,1,1
Tigd2,1,0
Pdpr,1,1
Rnft2,1,2
Usp20,1,2
Spon1,1,2
Atg10,1,2
Acvr1,1,1
Aftph,1,1
Atp13a3,1,1
Slco3a1,1,2
Ppp4r2,1,1
Zbtb7a,1,1
Sh2d5,1,1
Tmem67,1,1
Ubp1,1,2
Rnf145,1,1
Slk,1,1
St5,1,1
Clcn7,1,1
Tmem169,1,1
St18,1,0
Ltn1,1,1
Arid5b,1,1
Tmbim1,1,1
Ric8b,1,1
A830082K12Rik,1,1
Dctn3,1,1
Snx21,1,1
Smchd1,1,1
Dynlrb1,1,1
Ccnl2,1,1
Tnxb,1,1
Mmd2,1,2
Ebna1bp2,1,1
Naa16,1,1
Nt5c3b,1,1
Emc6,1,0
2610203C22Rik,1,1
Srsf2,1,0
Tmem150a,1,0
Zfp934,1,1
Rnf41,1,2
Sh3gl3,1,2
Wdr43,1,1
Blzf1,1,1
Rusc2,1,2
Pfkfb2,1,1
Rgs11,1,1
Ctns,1,1
Lrrc42,1,1
Scn9a,1,2
Mfn2,1,1
Sh3pxd2a,1,2
Eif5b,1,1
Glt8d2,1,1
Emc4,1,0
Gtf2e2,1,1
Cog3,1,1
Grk4,1,1
Snhg9,1,1
Ctcf,1,1
1600012H06Rik,1,1
Vwa3b,1,0
Arhgap18,1,2
Spg11,1,1
Adck2,1,1
D5Ertd579e,1,0
Sat2,1,1
Syn3,1,2
Lonrf1,1,1
Phf8,1,1
Mast3,1,1
Fxyd5,1,1
Kif6,1,2
Heg1,1,1
Gm19705,1,1
Rps6ka3,1,1
Rif1,1,1
Glyr1,1,2
Fstl1,1,1
Cyb5b,1,2
Gm16124,1,1
Dnajc14,1,1
Rad50,1,1
Plec,1,2
Gm28050,1,1
Zfp810,1,1
Lcorl,1,2
Ercc4,1,1
Pias4,1,1
Api5,1,1
Mest,1,1
Gm27003,1,1
Bcl2l13,1,1
Jak1,1,1
Sv2a,1,1
Wdr17,1,0
Gas7,1,1
Rrnad1,1,1
Chdh,1,1
Car11,1,1
Gtdc1,1,2
Timm13,1,0
Dact3,1,1
Tsc22d2,1,1
Lhx2,1,1
Pick1,1,1
Vegfc,1,1
Zfp563,1,1
Mllt11,1,1
Inf2,1,1
Gaa,1,1
Ccdc18,1,1
Purb,1,1
Ddx52,1,1
Rpap3,1,1
Vmn2r85,1,1
Rps13,1,0
Gbe1,1,1
H2-T22,1,1
Nme6,1,1
Dmwd,1,1
Tmem196,1,1
Grb14,1,0
Zfp644,1,1
Pfn1,1,1
Idh3g,1,1
Adam17,1,1
Rab21,1,1
Tuba1b,1,0
Mkln1os,1,1
Prodh,1,1
Trim23,1,1
Epn1,1,1
Fkbp2,1,0
Ghr,1,2
Suds3,1,1
Abca8b,1,1
Prkaca,1,1
Heatr1,1,1
Cln3,1,1
Efnb2,1,1
Dffa,1,1
Ercc1,1,1
Btbd10,1,1
Trappc4,1,0
Chsy3,1,2
Akap13,1,2
Socs2,1,1
Micu3,1,0
Abl1,1,2
Gabarapl2,1,1
Vps45,1,1
Rabif,1,1
Pibf1,1,1
Basp1,1,1
Txndc17,1,0
Katna1,1,1
Snx25,1,1
Aacs,1,1
Zfp846,1,1
Mef2d,1,1
Tmem121,1,1
1500035N22Rik,1,1
Plekha1,1,2
Cacng2,1,1
Jph4,1,0
Elk3,1,1
Odc1,1,1
Fam122a,1,0
Lingo1,1,2
Polr1b,1,1
Slc1a2,1,2
Ttc39c,1,2
Ints1,1,1
Neo1,1,2
Rpl38,1,0
Zfp346,1,1
Dus3l,1,1
Lypla2,1,1
Lifr,1,1
Plekhn1,1,1
Hspe1,1,0
Fam117b,1,1
Fbxo4,1,1
Fscn1,1,1
C1qtnf4,1,0
Ercc6,1,1
Evl,1,1
Tmem87a,1,1
1500015A07Rik,1,1
Gemin5,1,1
Ptpn12,1,1
Ccsap,1,2
Fam78b,1,1
Chgb,1,1
Tmem44,1,1
Arhgdig,1,1
Kdm4a,1,2
Srrm4os,1,1
Ptpn23,1,1
Smim12,1,0
Wdr61,1,1
Pam16,1,1
Pla2g4e,1,2
Khsrp,1,1
Atp5d,1,1
Pi4kb,1,1
Cntrl,1,1
Mirg,1,1
Rfc1,1,1
Kif2a,1,1
Ppp2r5d,1,1
Grik1,1,1
Atg2a,1,1
Peak1,1,2
Dhx8,1,1
Slc38a2,1,1
Exoc6,1,1
Vamp2,1,1
Zfp831,1,2
Camkk1,1,1
Ipp,1,1
Zcchc10,1,1
Ermard,1,1
Ppil3,1,1
Crtc2,1,1
Tbcel,1,1
Sec23ip,1,1
Kcnn3,1,2
Atp6v0d1,1,1
Rpia,1,1
Gm3294,1,0
Nipal2,1,1
Dsel,1,1
Rxfp1,1,1
Fam98b,1,1
Rac1,1,1
Tpd52l1,1,1
Gm11084,1,1
Ndrg1,1,1
Gm14858,1,1
Vps9d1,1,2
Ptprq,1,0
Scap,1,1
2210408I21Rik,1,2
Odf2l,1,1
Atp1b3,1,1
Rps6kc1,1,2
Pwwp2a,1,1
Begain,1,1
Stk26,1,1
Adam11,1,2
Arhgap35,1,2
Tacc1,1,1
Abca7,1,1
0610009B22Rik,1,0
Iqsec3,1,1
0610030E20Rik,1,1
Tmem258,1,0
Gdap1,1,1
Eif2s1,1,1
Nup133,1,2
Slc30a3,1,1
Htr2b,1,1
Tmem126a,1,1
Gm15563,1,1
Cdyl2,1,2
Tspan33,1,1
Prkar1a,1,1
Azin2,1,1
Nol7,1,1
Nup214,1,2
Stat1,1,1
Dhx15,1,1
Nup153,1,1
Urb1,1,1
Car2,1,1
Tpi1,1,0
Dtd1,1,2
Prox2,1,1
B230219D22Rik,1,1
Cmtr1,1,1
Nln,1,1
Flot1,1,1
Mta1,1,2
Ckmt1,1,1
Lrrc41,1,2
Gfra2,1,0
Rnf25,1,1
Ankrd26,1,1
Ell2,1,1
Smad2,1,1
Dph7,1,1
Sgpl1,1,1
6720489N17Rik,1,1
Il1rap,1,1
Cenpt,1,1
Eif4e,1,1
Sars,1,1
E230001N04Rik,1,1
Tctn2,1,1
Fabp5,1,0
Trim41,1,1
D430042O09Rik,1,2
Cntrob,1,2
Gm12689,1,0
Dcaf5,1,1
Zfand6,1,1
Acp6,1,1
Crat,1,2
Rab5b,1,1
Fam81a,1,2
Det1,1,1
Gprin3,1,1
Mgll,1,0
Phb,1,1
Med27,1,2
Ift20,1,1
2610035D17Rik,1,1
Tceal1,1,0
Ccdc130,1,1
Ggact,1,1
Gpc3,1,1
Vstm2b,1,1
Tead1,1,2
Acer3,1,1
Phf10,1,1
Edrf1,1,1
Topbp1,1,2
Ahctf1,1,2
Ptbp3,1,0
9330182L06Rik,1,1
Capn10,1,1
Slc9a2,1,2
Syndig1,1,1
Cep95,1,1
Cdh13,1,2
Gm10544,1,1
Parp9,1,1
Hist1h2bc,1,1
Syt11,1,1
Atp13a2,1,1
Crispld1,1,1
Gm28578,1,1
Plxna1,1,2
Atp5f1,1,1
Ubqln2,1,0
Cdc42se2,1,2
Gm26693,1,1
Ier5,1,0
Mybbp1a,1,1
Atf1,1,2
Snhg3,1,1
Glra3,1,1
Tdrd7,1,2
Ints8,1,1
C330007P06Rik,1,1
Prkaa1,1,1
Cacng7,1,1
Sbds,1,1
Tmem255a,1,2
Vps18,1,1
Ap2a2,1,2
Gas2l1,1,0
Adam10,1,1
Gmip,1,1
Rab40b,1,1
Wdr1,1,0
Cask,1,1
Hars,1,1
Smyd5,1,1
Cpd,1,1
Amdhd2,1,1
Atpaf1,1,1
Ndufv2,1,1
Stard10,1,1
Polr3c,1,1
Cd99l2,1,1
Pusl1,1,0
Pop7,1,1
Cyp4f13,1,1
Psmd3,1,1
Oprd1,1,1
Fbxo3,1,1
Prdm5,1,1
Dtnbp1,1,0
Kcnrg,1,1
Sept9,1,2
Rasal1,1,2
Zfp941,1,1
Dcun1d4,1,0
Rassf1,1,1
Zbtb1,1,1
Zfp622,1,1
Med25,1,1
Nt5dc3,1,0
Stim1,1,2
1700024B18Rik,1,0
Msl3l2,1,1
Ss18,1,1
Hnrnph1,1,1
Myef2,1,1
Btf3l4,1,1
Lrwd1,1,1
Clptm1,1,1
Usp2,1,0
Vstm5,1,1
Yif1b,1,1
Fam20c,1,1
Rpap1,1,1
Vwa5a,1,1
Ercc8,1,1
St13,1,1
Tmem19,1,1
Ncapd2,1,1
2310022A10Rik,1,1
Hdgf,1,1
Fubp3,1,1
Kcnc1,1,2
Clk3,1,1
Sgk1,1,1
Eif2s2,1,1
Txlna,1,1
Pxn,1,2
Azi2,1,1
Tspan12,1,1
Rufy1,1,1
Memo1,1,2
Rnaseh2a,1,1
Lancl1,1,1
Irf9,1,1
Sdccag8,1,0
Ddx46,1,1
Pcdhgb5,1,1
Abcb1b,1,1
Commd3,1,0
Rab34,1,1
Akt1s1,1,0
Wdtc1,1,1
Srl,1,0
Commd10,1,1
Sidt2,1,1
Mgst3,1,1
Ddx10,1,1
Zfp280c,1,1
Fam136a,1,0
Smarca1,1,1
Cerkl,1,1
Fam124a,1,1
Nrg4,1,2
C1qbp,1,1
Pebp4,1,0
Ints7,1,1
Mrpl52,1,0
Lamtor4,1,0
Scn3a,1,1
2900052L18Rik,1,0
Tgfbrap1,1,1
1600020E01Rik,1,2
Hapln4,1,1
Donson,1,1
Gm10373,1,1
Tcaim,1,1
Nlgn3,1,1
Zgpat,1,1
1810062O18Rik,1,1
Sugp1,1,1
Pdlim7,1,1
Trub2,1,1
Polr3h,1,1
Sec24d,1,2
4930447C04Rik,1,2
Hdac6,1,1
Pls3,1,1
Lclat1,1,2
Slc25a3,1,1
Msl1,1,1
Aebp2,1,1
Ddx55,1,1
Stx12,1,1
1700066M21Rik,1,1
Pisd,1,2
2700062C07Rik,1,1
L2hgdh,1,1
Pnkd,1,1
Lbr,1,1
Brix1,1,1
Slc7a6,1,1
Efcab12,1,1
Nme7,1,1
Phf6,1,1
Plxdc2,1,2
Sacm1l,1,1
Gm1976,1,1
Fam107b,1,1
Lrriq1,1,1
Gm28294,1,1
Timm44,1,1
BC031181,1,0
Dcp1a,1,2
Ppp1r10,1,1
Usp35,1,1
Cadps2,1,2
Slc9a8,1,1
Gm9968,1,1
Uso1,1,1
Kcnh2,1,1
Tmem8,1,1
Ing4,1,1
Satb1,1,0
Smarcd2,1,1
Asb7,1,1
Nfkbid,1,1
Fxr1,1,1
Gm6999,1,1
Arc,1,0
Cdipt,1,1
Pygo1,1,0
Hspbp1,1,1
Rasd2,1,1
Ibtk,1,1
Sfxn1,1,1
Slc25a22,1,1
Alkbh8,1,2
Cpa6,1,2
Rprd1a,1,1
Heatr5a,1,2
Rnf185,1,2
Srp9,1,1
Katnal1,1,1
Zgrf1,1,1
Bmpr1b,1,2
Ewsr1,1,1
Jun,1,0
Pik3ip1,1,1
Cops6,1,0
Dnajb2,1,1
Gm9925,1,0
Lars2,1,1
Gde1,1,1
Diablo,1,2
Gm2824,1,1
Lipa,1,2
Lin52,1,2
Rrn3,1,1
Gemin2,1,1
Zfp653,1,1
Faim2,1,1
Caly,1,1
Plch1,1,1
Ankrd27,1,1
Ap2a1,1,1
Mtif3,1,1
Morc2b,1,1
5530601H04Rik,1,1
Sh2b1,1,1
Gnb2,1,1
Smc2,1,1
Hras,1,1
Syncrip,1,1
Lysmd3,1,1
Pgap1,1,1
Repin1,1,1
Gpr173,1,1
Tecpr1,1,1
G3bp1,1,1
Rabepk,1,1
Tbc1d2,1,2
Pram1,1,1
1500011B03Rik,1,1
Npr2,1,1
Spryd3,1,1
Bin3,1,2
Ptgds,1,1
Cep85l,1,1
Ssbp4,1,1
Psd,1,0
Vps11,1,1
Coro7,1,2
Orc5,1,1
1500004A13Rik,1,1
Adck5,1,1
Ube4bos1,1,1
Acss1,1,1
Dbnl,1,1
Ncdn,1,0
Pigq,1,1
Flrt3,1,1
Sgsm3,1,1
Zfp369,1,1
Mipep,1,1
Thbs3,1,1
Kdm6a,1,1
Smap2,1,1
Zdhhc17,1,1
Hibadh,1,2
Pigb,1,1
Rab3gap2,1,1
Spaca6,1,1
Cd46,1,1
Mapk8,1,1
Plk4,1,1
Arhgef10,1,2
Gatad2a,1,1
Txnl1,1,1
Atp11b,1,1
Osbpl8,1,1
Mib2,1,2
Ocln,1,1
Gm11290,1,1
D7Ertd443e,1,1
Tacc2,1,2
Ptger4,1,1
2510009E07Rik,1,0
Gm14169,1,1
Il18,1,1
Tecpr2,1,2
Polb,1,1
Pofut1,1,1
Fam193b,1,1
Snf8,1,1
Ptpdc1,1,1
Grcc10,1,0
Usp38,1,0
Prune2,1,2
Coq2,1,1
Chrna7,1,2
Adamts3,1,1
Gm9989,1,1
Rnd3,1,1
St3gal2,1,1
Mrpl54,1,0
Srp14,1,0
Tmem59,1,1
Xrcc4,1,1
Gnai2,1,1
Gm20125,1,1
Entpd6,1,1
Fbxw5,1,1
Vmn2r84,1,1
Mrpl3,1,1
Katnal2,1,1
Fam53c,1,1
Zfp446,1,1
Ptms,1,1
Cdkn2aipnl,1,1
Ing3,1,1
Wasf2,1,1
Gm14634,1,1
Zbtb38,1,1
Sparcl1,1,1
Arhgef17,1,1
Gm28198,1,1
Nol11,1,1
Ik,1,1
Rela,1,1
Ccdc186,1,1
Srprb,1,1
Pcgf3,1,1
Lsm8,1,1
Tbc1d25,1,1
Cdc23,1,1
Dnajb12,1,1
Taf10,1,1
Nol6,1,1
Parp6,1,1
Bok,1,1
Orc3,1,1
Thumpd3,1,1
9330020H09Rik,1,0
Iffo1,1,1
Noa1,1,1
Zdhhc8,1,2
Dtnbos,1,1
Ddr1,1,1
Babam1,1,1
Cdk5rap3,1,1
Tfeb,1,1
Fut9,1,1
Cabp1,1,1
Lynx1,1,1
Snx15,1,1
Snrnp200,1,1
Fbxo44,1,1
Pnma3,1,0
Fam118a,1,1
Sufu,1,2
B130034C11Rik,1,1
Ubald1,1,1
Ufsp2,1,1
Mettl3,1,1
Trpc7,1,2
Mri1,1,1
Med28,1,1
Micall1,1,1
March8,1,2
Ccnk,1,1
Crk,1,1
Slc22a5,1,1
Arid2,1,1
Tceanc2,1,1
Gm28905,1,0
Gm17750,1,1
Pip5k1c,1,1
4930444P10Rik,1,1
Abcd3,1,1
Nosip,1,1
Rccd1,1,1
Tm9sf4,1,1
Foxj3,1,1
Slc3a2,1,1
Olfml2b,1,1
Zcchc8,1,1
Adss,1,1
Txndc15,1,1
Irf2bp2,1,1
Foxo6,1,1
Wdr47,1,1
Pstpip2,1,1
Utp15,1,1
Casd1,1,1
Disc1,1,2
Mrps14,1,1
Mnat1,1,1
Ntmt1,1,1
Xrcc5,1,1
Ube2i,1,1
Tstd2,1,1
Akt2,1,2
Tbc1d10b,1,1
Coq5,1,1
Dus4l,1,1
Sec11c,1,1
Gls2,1,1
Sox11,1,1
Cdc16,1,1
Chchd4,1,1
Faf2,1,1
Aggf1,1,1
Rnf149,1,1
Kcnk10,1,2
Fam133b,1,1
Cars,1,2
Zbtb25,1,1
Aldh3a2,1,1
Mal2,1,1
Pik3c3,1,1
Metap1,1,1
Desi2,1,1
Dclre1c,1,1
Rap2a,1,1
Rnf17,1,1
L3mbtl3,1,2
Vmn2r87,1,1
Zfp169,1,1
Gtpbp3,1,1
Ndfip1,1,1
Trappc1,1,1
Pcdhb7,1,1
Abcb9,1,1
Rragb,1,1
Cdk10,1,1
Zfp335os,1,1
Prdm11,1,2
Skap1,1,1
Ring1,1,0
Atg13,1,1
Gm1043,1,1
Mon1a,1,1
Sugp2,1,2
Larp1,1,2
Kat6a,1,2
Plcg1,1,1
Aifm1,1,1
Ice1,1,1
Brd2,1,1
Wdr82,1,0
Prkx,1,1
Blmh,1,1
Nol8,1,1
Arrb1,1,2
Atl2,1,1
Vopp1,1,1
Adcy5,1,2
Wdr53,1,1
Gstz1,1,1
Rbm4,1,1
Cdk5rap1,1,1
Pard6a,1,0
Ybx1,1,1
Aldh4a1,1,1
Zfp560,1,1
Dctn1,1,1
B4galnt1,1,1
Cblb,1,2
Gm19744,1,1
Hdac1,1,2
Tnfaip1,1,1
Plekha3,1,1
Htatip2,1,1
Cacul1,1,1
Lrrc6,1,2
Stat3,1,2
Rbmxl1,1,0
Polr2h,1,0
Slc16a11,1,1
E430024P14Rik,1,2
Rbbp6,1,0
Spire2,1,2
Rab6b,1,1
Lars,1,1
Zfp949,1,1
Wiz,1,1
Ubox5,1,1
Wdr45b,1,1
Pcdhb19,1,1
Farsa,1,1
Sdhaf1,1,0
Myo19,1,1
Ubxn7,1,1
Nfyc,1,1
Gpn3,1,1
Trp53inp2,1,1
Mlxip,1,2
Cacnb1,1,2
Mtif2,1,1
Cyp51,1,1
Rps29,1,0
Gm10115,1,0
Pnldc1,1,1
Arhgef4,1,2
Ttc27,1,1
Zfhx2,1,2
Arpc5l,1,1
Vash1,1,1
Slc39a14,1,1
Penk,1,0
H2afy,1,1
Mcee,1,1
Gm11457,1,1
Grpel2,1,1
Slc50a1,1,0
4930452B06Rik,1,1
Fbxl19,1,2
Aagab,1,1
Kiz,1,1
5031439G07Rik,1,2
B4galt2,1,1
Mtrf1l,1,1
Ccdc142,1,0
Gpx1,1,0
Wdr70,1,1
Hist1h4d,1,0
Rsbn1,1,1
Fam210b,1,1
Dpagt1,1,1
Usp42,1,1
Cuedc1,1,1
Foxn2,1,0
Yy1,1,1
Hps1,1,1
Prpsap1,1,1
Dctn2,1,1
Wdhd1,1,1
Ei24,1,1
BC005561,1,1
Chp1,1,1
Tmem161b,1,1
Nufip1,1,1
Ccnc,1,1
Slc39a3,1,1
Atf6b,1,1
Ick,1,2
Ddit4,1,0
Prmt5,1,1
Gm14455,1,1
Mbtps1,1,1
Acbd4,1,1
Mtor,1,2
Srr,1,1
Ythdc1,1,1
Slc25a33,1,1
Lmna,1,1
Ube2w,1,1
Npr3,1,1
Eed,1,1
Nhej1,1,2
Cc2d1a,1,1
Pcbp2,1,2
Stox1,1,1
Klhl9,1,0
Emc7,1,1
Gfod2,1,2
Rab43,1,1
Cstf2,1,1
Gtf2h1,1,1
Nt5dc1,1,1
Dhdh,1,1
Gm960,1,2
Gsk3a,1,1
Map4k4,1,1
Cited2,1,0
Abhd17a,1,1
Sirpa,1,1
Cacnb3,1,2
Ece2,1,1
Hrk,1,1
1810037I17Rik,1,0
Bbs5,1,1
Ulk1,1,1
Frmd3,1,1
Glud1,1,1
Nadk,1,1
Bckdha,1,1
Pgrmc1,1,1
Fndc1,1,1
Ttc8,1,1
Vps37b,1,1
Rab4a,1,2
Ube2l3,1,1
Hars2,1,1
Zmat5,1,1
Atic,1,1
Nelfe,1,1
Man2c1,1,1
Nme1,1,1
Slc4a8,1,1
Htr6,1,1
Brpf1,1,1
Trmt2a,1,1
Atp1a1,1,1
Hk1,1,2
Snx5,1,1
Pmm2,1,1
Hs2st1,1,1
Hmgcl,1,1
Inpp5b,1,1
Plscr4,1,1
A430010J10Rik,1,1
Stx4a,1,1
