index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
18mo.9mo.Q.median.loops,95,0.0,49,0.0,105,0.0
18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,96,0.0,73,0.0,92,0.0
18mo.9mo.Q.max.loops,97,0.0,84,0.0,106,0.0
18mo.9mo.Q.min.loops,98,0.0,85,0.0,117,0.0
18mo.2mo.Q.mean.loops,99,0.0,86,0.0,34,0.00980221446813466
18mo.9mo.T.std.loops,100,0.0,97,0.0,40,0.007660369119632186
18mo.2mo.Q.std.loops,101,0.0,87,0.0,109,0.0
18mo.2mo.Q.max.loops,102,0.0,88,0.0,110,0.0
18mo.2mo.Q.min.loops,103,0.0,72,0.0,47,0.006386287660110114
9mo.2mo.T.mean.loops,104,0.0,90,0.0,56,0.00457232546498275
9mo.2mo.T.median.loops,105,0.0,91,0.0,61,0.003088912947771921
9mo.2mo.T.std.loops,106,0.0,92,0.0,39,0.007864965473232293
9mo.2mo.T.max.loops,107,0.0,93,0.0,111,0.0
9mo.2mo.T.min.loops,108,0.0,106,0.0,112,0.0
18mo.9mo.T.mean.loops,109,0.0,95,0.0,54,0.005169852591494931
18mo.9mo.T.median.loops,110,0.0,96,0.0,113,0.0
18mo.2mo.Q.median.loops,111,0.0,11,0.014791022693245809,108,0.0
18mo.9mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,112,0.0,107,0.0,160,0.0
18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,113,0.0,108,0.0,150,0.0
9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,114,0.0,109,0.0,45,0.006741342160714615
18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,115,0.0,110,0.0,118,0.0
18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,116,0.0,111,0.0,119,0.0
18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,117,0.0,112,0.0,120,0.0
18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,118,0.0,113,0.0,121,0.0
18mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,119,0.0,114,0.0,122,0.0
18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,120,0.0,115,0.0,123,0.0
18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,121,0.0,116,0.0,50,0.006215028592190245
9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,122,0.0,118,0.0,46,0.006505998450870989
18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,123,0.0,130,0.0,125,0.0
18mo.9mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,124,0.0,119,0.0,126,0.0
9mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_DMR,125,0.0,120,0.0,127,0.0
18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,126,0.0,121,0.0,139,0.0
18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,127,0.0,122,0.0,129,0.0
18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,128,0.0,123,0.0,130,0.0
18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,129,0.0,124,0.0,131,0.0
18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_DMR,130,0.0,125,0.0,132,0.0
18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,131,0.0,126,0.0,133,0.0
18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,132,0.0,128,0.0,135,0.0
18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,133,0.0,129,0.0,136,0.0
18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,134,0.0,117,0.0,124,0.0
9mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,135,0.0,131,0.0,140,0.0
9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,136,0.0,132,0.0,9,0.03538198091793839
9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,137,0.0,133,0.0,141,0.0
9mo.2mo.log_ratio.max.atac,138,0.0,134,0.0,21,0.017488372534135644
18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,139,0.0,135,0.0,142,0.0
18mo.9mo.log_ratio.max.atac,140,0.0,136,0.0,30,0.010899577252869717
18mo.2mo.log_ratio.max.atac,141,0.0,137,0.0,13,0.024150830280910716
log2_distance.max.atac,142,0.0,12,0.014050565865769676,143,0.0
9mo.2mo.log_ratio.min.atac,143,0.0,138,0.0,64,0.0020776705194687634
18mo.2mo.log_ratio.min.atac,144,0.0,140,0.0,28,0.011628620718094135
18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,145,0.0,141,0.0,145,0.0
18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,146,0.0,142,0.0,159,0.0
18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,147,0.0,15,0.010389399690631029,147,0.0
9mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,148,0.0,143,0.0,148,0.0
9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,149,0.0,144,0.0,149,0.0
9mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,150,0.0,145,0.0,161,0.0
9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,151,0.0,146,0.0,6,0.041583488216273064
9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,152,0.0,147,0.0,151,0.0
18mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,153,0.0,148,0.0,152,0.0
18mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,154,0.0,149,0.0,153,0.0
18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,155,0.0,150,0.0,154,0.0
18mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,156,0.0,152,0.0,156,0.0
18mo.9mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,157,0.0,154,0.0,158,0.0
18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,158,0.0,155,0.0,146,0.0
18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,159,0.0,158,0.0,162,0.0
9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,160,0.0,161,0.0,163,0.0
9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,161,0.0,162,0.0,14,0.022051267258251215
9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,162,0.0,163,0.0,65,0.001492477047021091
9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,163,0.0,164,0.0,164,0.0
18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,164,0.0,165,0.0,165,0.0
18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,165,0.0,168,0.0,166,0.0
18mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,166,0.0,170,0.0,167,0.0
18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,167,0.0,9,0.019776305269530982,5,0.050604592876947546
18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,168,0.0,171,0.0,168,0.0
18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_DMR,169,0.0,167,0.0,137,0.0
18mo.9mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,170,0.0,174,0.0,171,0.0
9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,171,0.0,175,0.0,17,0.019083849905118057
9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,172,0.0,176,0.0,183,0.0
9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,173,0.0,177,0.0,97,0.0
9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,174,0.0,178,0.0,26,0.013495733626114236
9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,175,0.0,179,0.0,173,0.0
9mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,176,0.0,89,0.0,174,0.0
18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,177,0.0,39,0.0,25,0.014153599906358939
18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,178,0.0,40,0.0,10,0.03465186967259051
18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,179,0.0,41,0.0,175,0.0
18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,180,0.0,43,0.0,42,0.0074396228440683386
18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,181,0.0,13,0.012124162629379766,170,0.0
count.enhancer_DMR,182,0.0,181,0.0,49,0.006281671538160954
9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,183,0.0,182,0.0,2,0.15706407678998066
18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,184,0.0,23,0.002695188930833401,138,0.0
18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,185,0.0,183,0.0,172,0.0
9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,186,0.0,184,0.0,184,0.0
18mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,187,0.0,185,0.0,185,0.0
18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,188,0.0,186,0.0,186,0.0
9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,189,0.0,187,0.0,187,0.0
18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,190,0.0,189,0.0,189,0.0
18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,191,0.0,190,0.0,190,0.0
