index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
18mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,119,0.0,120,0.0,107,0.0
18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,120,0.0,121,0.0,76,0.0
18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,121,0.0,122,0.0,33,0.007796687711006832
18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,122,0.0,123,0.0,93,0.0
18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,123,0.0,124,0.0,29,0.011161456049549242
18mo.9mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,124,0.0,125,0.0,94,0.0
9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,125,0.0,126,0.0,95,0.0
9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,126,0.0,127,0.0,96,0.0
9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,127,0.0,128,0.0,60,0.0015414031765195947
9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,128,0.0,129,0.0,97,0.0
9mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_DMR,129,0.0,130,0.0,98,0.0
18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,130,0.0,131,0.0,187,0.0
18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,131,0.0,132,0.0,188,0.0
18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,132,0.0,133,0.0,189,0.0
18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,133,0.0,134,0.0,190,0.0
18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,134,0.0,135,0.0,46,0.004430696268432195
9mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,135,0.0,136,0.0,117,0.0
9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,136,0.0,137,0.0,164,0.0
9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,137,0.0,138,0.0,63,0.0011208635742868836
18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,138,0.0,140,0.0,171,0.0
log2_distance.max.atac,139,0.0,143,0.0,20,0.017279789315730897
9mo.2mo.log_ratio.min.atac,140,0.0,144,0.0,26,0.01373791650386959
18mo.9mo.log_ratio.min.atac,141,0.0,145,0.0,72,0.0003767614905530699
18mo.2mo.log_ratio.min.atac,142,0.0,146,0.0,121,0.0
log2_distance.min.atac,143,0.0,8,0.01157884905381386,31,0.008243601857587114
18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,144,0.0,147,0.0,172,0.0
18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,145,0.0,161,0.0,161,0.0
18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,146,0.0,149,0.0,112,0.0
18mo.9mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,147,0.0,111,0.0,87,0.0
9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,148,0.0,151,0.0,114,0.0
9mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,149,0.0,152,0.0,115,0.0
9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,150,0.0,153,0.0,139,0.0
9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,151,0.0,154,0.0,140,0.0
18mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,152,0.0,155,0.0,37,0.006947092279693307
18mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,153,0.0,156,0.0,141,0.0
18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,154,0.0,157,0.0,133,0.0
18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,155,0.0,158,0.0,42,0.005471120687414665
18mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,156,0.0,159,0.0,109,0.0
18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,157,0.0,160,0.0,110,0.0
18mo.9mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,158,0.0,148,0.0,85,0.0
18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,159,0.0,110,0.0,86,0.0
9mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,160,0.0,150,0.0,113,0.0
18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,161,0.0,162,0.0,176,0.0
18mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,162,0.0,163,0.0,168,0.0
18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_peak,163,0.0,164,0.0,143,0.0
18mo.9mo.contact.log_ratio.median.5kb-20kb.enhancer_peak,164,0.0,165,0.0,144,0.0
18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_peak,165,0.0,166,0.0,145,0.0
18mo.9mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,166,0.0,167,0.0,68,0.0005591947897964658
18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,167,0.0,168,0.0,146,0.0
9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,168,0.0,169,0.0,147,0.0
9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,169,0.0,170,0.0,49,0.003998694183458172
9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,170,0.0,171,0.0,28,0.012284986402201095
9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,171,0.0,172,0.0,59,0.00182686626382344
9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,172,0.0,173,0.0,154,0.0
18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_DMR,173,0.0,174,0.0,191,0.0
18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,174,0.0,175,0.0,48,0.0040846664872723785
18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,175,0.0,176,0.0,156,0.0
18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,176,0.0,177,0.0,157,0.0
18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,177,0.0,178,0.0,158,0.0
18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,178,0.0,179,0.0,186,0.0
18mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,179,0.0,180,0.0,196,0.0
18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,180,0.0,181,0.0,197,0.0
18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,181,0.0,182,0.0,57,0.0020874655046167253
18mo.9mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,182,0.0,183,0.0,45,0.004601889668445274
18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,183,0.0,184,0.0,198,0.0
9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,184,0.0,185,0.0,163,0.0
18mo.9mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,185,0.0,186,0.0,207,0.0
9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,186,0.0,187,0.0,155,0.0
18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,187,0.0,188,0.0,192,0.0
18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,188,0.0,189,0.0,21,0.015953962455826788
18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,189,0.0,190,0.0,193,0.0
18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,190,0.0,191,0.0,199,0.0
18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_DMR,191,0.0,192,0.0,200,0.0
count.enhancer_DMR,192,0.0,193,0.0,201,0.0
9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,193,0.0,194,0.0,202,0.0
18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,194,0.0,5,0.019782014102870626,203,0.0
18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,195,0.0,195,0.0,213,0.0
9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,196,0.0,196,0.0,205,0.0
18mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,197,0.0,197,0.0,206,0.0
18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,198,0.0,198,0.0,148,0.0
18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_peak,199,0.0,200,0.0,71,0.0003989466655676124
18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,200,0.0,213,0.0,64,0.0011061011519952842
18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,201,0.0,201,0.0,159,0.0
18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,202,0.0,202,0.0,23,0.014779287339126944
18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,203,0.0,203,0.0,151,0.0
18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,204,0.0,204,0.0,152,0.0
18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,205,0.0,205,0.0,153,0.0
18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,206,0.0,206,0.0,122,0.0
18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,207,0.0,207,0.0,123,0.0
18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,208,0.0,208,0.0,18,0.018380446284191974
18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,209,0.0,209,0.0,124,0.0
9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,210,0.0,210,0.0,162,0.0
18mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_peak,211,0.0,211,0.0,174,0.0
18mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_peak,212,0.0,212,0.0,175,0.0
9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,213,0.0,199,0.0,149,0.0
