index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
18mo.9mo.Q.min.loops,99,0.0,27,0.0018292672633158818,48,0.00622319756820858
18mo.9mo.Q.max.loops,100,0.0,33,0.0,114,0.0
18mo.9mo.Q.skew.loops,101,0.0,16,0.007124317569637902,40,0.008331784669000699
18mo.9mo.Q.median.loops,102,0.0,35,0.0,37,0.008860252628767185
18mo.9mo.Q.mean.loops,103,0.0,37,0.0,111,0.0
9mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,104,0.0,85,0.0,29,0.011030471142726773
9mo.2mo.Q.max.loops,105,0.0,38,0.0,75,0.0003960421647297941
9mo.2mo.Q.std.loops,106,0.0,3,0.0352681638966488,24,0.013777725239022286
Tanova.min.loops,107,0.0,96,0.0,104,0.0
Tanova.max.loops,108,0.0,97,0.0,103,0.0
18mo.9mo.contact.log_ratio.count.20kb-1Mb.enhancer_peak,109,0.0,109,0.0,112,0.0
Tanova.std.loops,110,0.0,22,0.0034546872234607656,43,0.007222957367572426
Tanova.median.loops,111,0.0,25,0.0022982729270383455,86,0.0
Tanova.mean.loops,112,0.0,99,0.0,58,0.002747055167383404
Qanova.min.loops,113,0.0,31,0.0007353489322133777,36,0.009242693092005112
Qanova.skew.loops,114,0.0,101,0.0,109,0.0
Qanova.median.loops,115,0.0,103,0.0,64,0.002180377663984808
Qanova.mean.loops,116,0.0,104,0.0,121,0.0
18mo.9mo.log_ratio.DMR,117,0.0,12,0.013296215563925025,71,0.0008012118981193273
9mo.2mo.log_ratio.DMR,118,0.0,106,0.0,113,0.0
9mo.2mo.activity.log_ratio.std.20kb-1Mb.enhancer_peak,119,0.0,84,0.0,47,0.006245927914139967
9mo.2mo.log_ratio.DAR,120,0.0,28,0.0010310288330908854,74,0.0005963580905954891
Tanova.skew.loops,121,0.0,98,0.0,102,0.0
