gene_name,gene_length.meta,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,18mo.2mo.log_ratio.DAR,18mo.9mo.log_ratio.DAR,18mo.2mo.log_ratio.DMR,count.DMR,rel_pos.DMR,18mo.9mo.Q.std.loops,loop_size.log.max.loops,18mo.9mo.Q.min.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,min_distance.log.std.loops,min_distance.log.mean.loops,min_distance.log.median.loops,18mo.2mo.T.max.loops,18mo.9mo.T.mean.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,18mo.2mo.T.median.loops,min_distance.log.min.loops,loop_size.log.min.loops,Tanova.median.loops,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,log2_distance.std.atac,log2_distance.min.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Ythdf3,-0.02746832977049053,0.0,0.0,0.0,0.0,-0.08222957013174892,0.0,-0.0017638790421187877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007164757698774338,0.0,0.002933933958411217,0.0,0.0,0.0,0.0,0.0,0.004200376570224762,0.008918656907044352,0.0,0.014963836371898652,0.0,0.0,0.06627791533246637,0.0,0.0,0.0,0.0,-0.006216656966134906,0.06299320153892041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02015609111636877,0.0,-0.0006654062122106552,-0.00205239825649187,0.003579558692872524,0.004148046257905662,-0.0005658025667071343,0.0,0.0,-0.0005341910943388938,0.057057491205632686,0.0,-0.002316645598039031,0.0,0.0,1.0,1.0
Apool,-0.09631447895430029,0.0,0.0,0.0,0.0,0.006071159597486258,0.0,-0.0017638790421187877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007164757698774338,0.0,0.002933933958411217,0.0,0.0,0.0,0.0,0.0,0.004200376570224762,0.008123368211090564,0.0,0.032560641095042225,0.0,0.0,0.05003999224863946,0.0,0.0,0.0,0.0,-0.0025401499681174753,0.048665933441370726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013069965317845345,0.0,-0.0006654062122106552,-0.0059909690241329375,0.003579558692872524,-0.04551749548874796,-0.0005658025667071343,0.0,0.0,-0.0005341910943388938,0.0458725344389677,0.0,0.005530057242140174,0.0,0.0,1.0,2.0
Mpzl3,0.0790558819193393,0.0,0.0,0.0,0.0,0.003313451390713453,0.0,-0.0005879596807062626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007164757698774338,0.0,0.007432632707059383,0.0,0.0,0.0,0.0,0.0,0.0,-0.024716775389388202,0.0,-0.04008646335452795,0.0,0.0,0.07562911191955209,0.0,0.0,0.0,0.0,0.010723825562745332,0.06834222956560553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003779267370700836,0.0,-0.0009981092810630798,-0.00205239825649187,0.0022164952848106622,0.004292644211091101,-0.0003772017359733582,0.0,0.0,0.012073053400963546,0.0583039372600615,0.0,0.003437603283673525,0.0,0.0,1.0,0.0
Zscan21,0.09611115106381476,0.0,0.0,0.0,0.0,0.006071159597486258,0.0,-0.0005879596807062626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007164757698774338,0.0,0.007432632707059383,0.0,0.0,0.0,0.0,0.0,0.0,0.016437750309705734,0.0,0.032795824967324735,0.0,0.0,0.0777215657941997,0.0,0.0,0.0,0.0,-0.0019890069030225276,0.06834222956560553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004881553333252669,0.0,-0.0009981092810630798,-0.00205239825649187,0.003579558692872524,0.005160231906920672,-0.0005658025667071343,0.0,0.0,-0.0005341910943388938,0.057057491205632686,0.0,0.005530057242140174,0.0,0.0,1.0,0.0
Blm,-0.07999418945983053,0.0,0.0,0.0,0.0,0.003313451390713453,0.0,0.01587491137906909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007164757698774338,0.0,-0.009584184288978576,0.0,0.0,0.0,0.0,0.0,0.0,0.008918656907044352,0.0,-0.04008646335452795,0.0,0.0,0.0468324529659003,0.0,0.0,0.0,0.0,0.0263133024610579,0.056555322781205175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008030942715704441,0.0,0.003867673464119434,0.016042269398458302,0.0022164952848106622,0.004148046257905662,-0.0005658025667071343,0.0,0.0,-0.0005341910943388938,0.0529735716804862,0.0,0.003437603283673525,0.0,0.0,1.0,1.0
Ahsa2,0.09611115106381476,0.0,0.0,0.0,0.0,0.006071159597486258,0.0,-0.0005879596807062626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007164757698774338,0.0,0.007432632707059383,0.0,0.0,0.0,0.0,0.0,0.0,0.016437750309705734,0.0,0.032795824967324735,0.0,0.0,0.08601665161550046,0.0,0.0,0.0,0.0,-0.0024373898934572937,0.06834222956560553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004881553333252669,0.0,-0.0009981092810630798,-0.00205239825649187,0.003579558692872524,0.005160231906920672,-0.0005658025667071343,0.0,0.0,-0.0005341910943388938,0.057057491205632686,0.0,-0.002316645598039031,0.0,0.0,1.0,1.0
Pdcd2,0.09633985053747893,0.0,0.0,0.0,0.0,0.006071159597486258,0.0,-0.0005879596807062626,0.0,0.0,0.0,0.0,0.0,0.0,0.0010601604357361794,0.007164757698774338,0.0,0.007432632707059383,0.0,0.0,0.0,0.0,0.0,0.0,0.016437750309705734,0.0,0.032795824967324735,0.0,0.0,0.08601665161550046,0.0,0.0,0.0,0.0,-0.0022859384026378392,0.06834222956560553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004881553333252669,0.0,-0.0009981092810630798,0.0018028212385252118,0.0023679467663168907,0.005160231906920672,-0.0005658025667071343,0.0,0.0,-0.0005341910943388938,0.0529735716804862,0.0,-0.002316645598039031,0.0,0.0,1.0,1.0
Zfp266,-0.01720694906078279,0.0,0.0,0.0,0.0,0.003313451390713453,0.0,-0.0017638790421187877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01805518940091133,0.0,0.002933933958411217,0.0,0.0,0.0,0.0,0.0,0.0,0.008918656907044352,0.0,-0.040321647226810454,0.0,0.0,0.06349818946793676,0.0,0.0,0.0,0.0,-0.0025401499681174753,0.06478850974701345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013069965317845345,0.0,-0.0009981092810630798,-0.00205239825649187,0.003579558692872524,0.004148046257905662,-0.0005658025667071343,0.0,0.0,-0.0005341910943388938,0.057057491205632686,0.0,0.005530057242140174,0.0,0.0,1.0,0.0
Tmem126a,0.07101722343824804,0.0,0.0,0.0,0.0,0.003313451390713453,0.0,0.005370031753554941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01805518940091133,0.0,-0.03149089127779007,0.0,0.0,0.0,0.0,0.0,0.0,0.016437750309705734,0.0,-0.0400080687366426,0.0,0.0,0.06545414550229907,0.0,0.0,0.0,0.0,-0.0019890069030225276,0.06478850974701345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004881553333252669,0.0,-0.0009981092810630798,0.004832491059787571,0.003579558692872524,0.005160231906920672,-0.0005658025667071343,0.0,0.0,-0.0005341910943388938,0.0529735716804862,0.0,0.005530057242140174,0.0,0.0,1.0,1.0
Snrpg,0.08457768437452615,0.0,0.0,0.0,0.0,0.0057238201051950455,0.0,-0.0005879596807062626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028085850179195406,0.0,0.007432632707059383,0.0,0.0,0.0,0.0,0.0,0.0,0.016437750309705734,0.0,0.032795824967324735,0.0,0.0,0.0380932539049536,0.0,0.0,0.0,0.0,0.007338232230395079,-0.18209395026788117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029919200018048288,0.0,-0.0009981092810630798,-0.00205239825649187,0.0013446377124637365,0.002935698600485921,-0.0005658025667071343,0.0,0.0,-0.0005341910943388938,0.03017826924100518,0.0,0.003437603283673525,0.0,0.0,1.0,0.0
Psmd7,0.08646731798537076,0.0,0.0,0.0,0.0,0.0057238201051950455,0.0,-0.0005879596807062626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007164757698774338,0.0,0.007432632707059383,0.0,0.0,0.0,0.0,0.0,0.0,0.016437750309705734,0.0,0.032795824967324735,0.0,0.0,0.054384553888812665,0.0,0.0,0.0,0.0,-0.0024373898934572937,-0.15796304633840919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004881553333252669,0.0,-0.0009981092810630798,-0.00205239825649187,0.0027077011577785015,0.002935698600485921,-0.0005658025667071343,0.0,0.0,-0.0005341910943388938,0.03017826924100518,0.0,-0.002316645598039031,0.0,0.0,1.0,1.0
Ctnnb1,-0.010853525705169887,0.0,0.0,0.0,0.0,0.002966111898422241,0.0,-0.0017638790421187877,0.0,0.0,0.0,0.0,0.0,0.0,0.0006058059632778167,0.002521994709968567,0.0,0.001955956034362316,0.0,0.0,0.0,0.0,0.0,-0.00033270309679210184,-0.012421212582848966,0.0,-0.0345910170674324,0.0,0.0,-0.16015316046774386,0.0,0.0,0.0,0.0,0.04491721674799919,0.02997197626158595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008030942715704441,0.0,-0.0025784489791840313,-0.00205239825649187,0.0011870443448424339,-0.019682015739381314,-0.0005658025667071343,0.0,0.0,-0.0008012866415083408,0.05344833804760128,0.0,-0.003885986227542162,0.0,0.0,1.0,0.0
Foxj2,-0.019294374529272316,0.0,0.0,0.0,0.0,0.006071159597486258,0.0,0.01587491137906909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007164757698774338,0.0,0.002933933958411217,0.0,0.0,0.0,0.0,0.0,0.0,0.0177328099636361,0.0,0.03250430215150118,0.0,0.0,0.06836291792802512,0.0,0.0,0.0,0.0,-0.006216656966134906,0.04837692377157509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02015609111636877,0.0,-0.0009981092810630798,0.011922174356877804,0.003579558692872524,0.0027499266201630236,-0.0005658025667071343,0.0,0.0,-0.0010683821886777877,-0.06971319518983364,0.0,-0.002316645598039031,0.0,0.0,1.0,1.0
Aldh4a1,-0.02486594321206212,0.0,0.0,0.0,0.0,0.003313451390713453,0.0,-0.0017638790421187877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01805518940091133,0.0,0.002933933958411217,0.0,0.0,0.0,0.0,0.0,0.0,-0.010907671148888767,0.0,-0.040321647226810454,0.0,0.0,0.06349818946793676,0.0,0.0,0.0,0.0,-0.00576827397570014,0.06478850974701345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02015609111636877,0.0,-0.0009981092810630798,0.004832491059787571,0.003579558692872524,0.0040034483093768355,-0.0003772017359733582,0.0,0.0,0.012073053400963546,0.05422001773491502,0.0,0.005530057242140174,0.0,0.0,1.0,1.0
Pikfyve,-0.11934328927658498,0.0,0.0,0.0,0.0,-0.08222957013174892,0.0,-0.0017638790421187877,0.0,0.0,0.0,0.0,0.0,0.0,-0.00287757832556963,0.007164757698774338,0.0,0.002933933958411217,0.0,0.0,0.0,0.0,0.0,0.004200376570224762,0.008918656907044352,0.0,0.014963836371898652,0.0,0.0,0.051735627753660085,0.0,0.0,0.0,0.0,-0.01182036212645471,0.04650795117020607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02015609111636877,0.0,-0.0006654062122106552,-0.0059909690241329375,-0.057108505107462404,0.0035183713445439933,-0.0005658025667071343,0.0,0.0,-0.0005341910943388938,0.057057491205632686,0.0,-0.002316645598039031,0.0,0.0,1.0,2.0
Arf2,0.08300624614581466,0.0,0.0,0.0,0.0,0.006071159597486258,0.0,-0.0005879596807062626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007164757698774338,0.0,-0.03149089127779007,0.0,0.0,0.0,0.0,0.0,0.0,0.016437750309705734,0.0,0.032795824967324735,0.0,0.0,0.07107131553813816,0.0,0.0,0.0,0.0,-0.0019890069030225276,0.06834222956560553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004881553333252669,0.0,-0.0009981092810630798,-0.00205239825649187,0.003579558692872524,0.005160231906920672,-0.0005658025667071343,0.0,0.0,-0.0005341910943388938,0.057057491205632686,0.0,0.005530057242140174,0.0,0.0,1.0,0.0
Lrrc8d,-0.048948054248467085,0.0,0.0,0.0,0.0,0.0028966440074145792,0.0,-0.0017638790421187877,0.0,0.0,0.0,0.0,0.0,0.0,0.018931436352431774,-0.007050121575593949,0.0,0.001955956034362316,0.0,0.0,0.0,0.0,0.0,-8.31757765263319e-05,0.0177328099636361,0.0,-0.03386221002787351,0.0,0.0,-0.07662650221958757,0.0,0.0,0.0,0.0,-0.007566998526453972,-0.053652460863813756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013069965317845345,0.0,0.014638936128467322,0.023131952695548533,-0.024154343502596022,0.0013787406263872982,-0.0005658025667071343,0.0,0.0,-0.0010683821886777877,-0.027800427936017513,0.0,-0.010537000969052315,0.0,0.0,1.0,2.0
Zfp235,0.08862166495062411,0.0,0.0,0.0,0.0,0.003313451390713453,0.0,-0.0005879596807062626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007164757698774338,0.0,0.007432632707059383,0.0,0.0,0.0,0.0,0.0,0.0,0.014033890385180712,0.0,-0.04008646335452795,0.0,0.0,0.0777215657941997,0.0,0.0,0.0,0.0,-0.0019890069030225276,0.06834222956560553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004881553333252669,0.0,-0.0009981092810630798,-0.00205239825649187,0.003579558692872524,0.005160231906920672,-0.0003772017359733582,0.0,0.0,0.00842274758964777,0.054653631206601855,0.0,0.005530057242140174,0.0,0.0,1.0,0.0
Gm26777,0.09331018084660173,0.0,0.0,0.0,0.0,0.006071159597486258,0.0,-0.0005879596807062626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007164757698774338,0.0,0.007432632707059383,0.0,0.0,0.0,0.0,0.0,0.0,0.016437750309705734,0.0,0.032795824967324735,0.0,0.0,0.08115086887031793,0.0,0.0,0.0,0.0,-0.0024373898934572937,0.06834222956560553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004881553333252669,0.0,0.003867673464119434,0.004832491059787571,0.003579558692872524,0.005160231906920672,-0.0005658025667071343,0.0,0.0,-0.0005341910943388938,0.0529735716804862,0.0,-0.002316645598039031,0.0,0.0,1.0,1.0
