gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,count.DAR,size.log2.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,Tanova.max.loops,Qanova.mean.loops,loop_size.log.std.loops,18mo.2mo.Q.mean.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.max.loops,18mo.9mo.Q.median.loops,min_distance.log.std.loops,9mo.2mo.T.mean.loops,count.loops,Qanova.min.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,Qanova.std.loops,9mo.2mo.T.median.loops,18mo.2mo.Q.max.loops,Tanova.median.loops,18mo.9mo.Q.max.loops,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac
Got1,24853.0,0.0,0.0,6,0.0156765646903531,0.1699250014403088,0.0431164472848006,0.239622011928959,0.5849625007111374,0.1699250014403088,-0.2383699274734749,-0.6051777997081318,1,5.445635828394241,12.91643919502026,0.0009078873667898,1.2181693,0.984111314,1.278034708747972,-0.00027194485,-0.00090440075,0.0006324558999999,0.0018609689999999,-0.00058033585,0.2987927350611025,0.0169971978571428,14,0.02697593,0.0114558567142857,0.0008603008647894,1.0532403068500291,0.018574855,0.0007833068,0.47557198,0.0002189181,0.4637950955166559,-0.1554493872243341,0.1063651975618515,13.78555463841042,0.0146533723440327,-0.6051777997081318,-0.1701027595683668
4931406P16Rik,76844.0,-0.0669188722694302,1.0,4,-0.1062374552878373,0.1154772174190115,-0.0811040252671952,0.0,0.0666708025621352,0.2410080995017773,0.0,0.0,0,6.182176658168994,13.952764027094714,0.0006613405947176,4.6120257,2.4532228609756097,0.7355795631182966,0.0021189013487804,0.0020283792121951,9.05221365853658e-05,0.0032649359999999,0.002066732,0.6400415513712377,0.0044797586829268,41,0.820657,0.0911938636585365,0.001219893723411,1.200348636681052,-0.0029302199999999,0.0052599959999999,1.5634522,0.003430613,0.5471645669245706,0.1684425178883308,0.7222047251566042,15.21112782062566,0.2250625431219081,-0.1371714453336815,-0.0566200252335772
Snx10,66778.0,-0.0460063810974508,1.0,2,0.0607046963806841,0.530514716696314,0.0071848316283755,0.0972296740814489,0.7871934947111274,1.1154772174134626,0.3645811290070624,0.7756439841985028,1,4.426543054297541,13.221347800047134,0.0007212963916903,6.4777055,1.1457921253928571,1.487434471494671,0.0001660114994047,0.0001889494778571,-2.293797845238096e-05,0.0024394442999999,1.6064450000000032e-05,0.6219235431769728,0.0271677800839285,168,0.007196364,0.0362337123011904,0.0008857033362818,1.3451740672263728,0.0363643349999999,0.0024472418999999,1.0467511,0.0022673613,0.4733388682243915,0.1294806908546427,0.7756439841985028,14.67021363673857,0.1193692736859451,-0.3849211226998844,0.0101114171686975
Klhl12,35487.0,0.0,0.0,3,-0.0409332292801796,0.9999999999909832,-0.0526229749880204,0.2342049320760776,0.5903880453575904,0.9999999999909832,0.0,0.0,0,6.339850002886406,13.363724118119103,0.0008260676248426,5.5104675,0.834840728456962,1.0364455384761913,0.0003369164291139,0.0005519328974683,-0.0002150164683544,0.0014842219999999,0.0005262922999999,0.4229737238243659,-0.0053520209936708,79,0.0015794871,0.0507789077215189,0.0010588865570516,0.7528728449214694,-0.00755546,0.0033718299999999,0.99300206,0.0028400739999999,0.0042143894140384,0.0477198749990955,0.1051057517848105,10.733862719678628,-0.0134798296340875,-0.0096660017866194,0.061199704633183
Gm17484,15224.0,0.0142430326835323,2.0,6,0.0273126912820131,0.0,-0.0489303978207731,0.2934758301825268,0.2623134218868398,0.4150374992668215,0.0,0.0,0,0.0,0.0,0.0006079923323212,2.5095923,2.979773408333333,0.0228104194706061,0.0006255819499999,0.0017495288666666,-0.0011239469166666,-0.0004754466999999,0.0019468323999999,0.2778661600889733,0.0024424733333333,6,0.84390575,0.0768483883333333,0.0007017494703417,1.5814280305964337,0.015031805,0.0017526152,1.2893233,0.0022846078,-0.0295005993709733,-0.039576976769112,0.031758976111643,10.695228291495836,-0.0841836146972403,-0.1109129296498672,0.0446066379281282
Rnf44,14508.0,0.0156610565131818,3.0,12,0.2527742549705851,0.0,-0.0778823542793372,0.0,0.2429968080211351,0.3219280948837557,0.0,0.0,0,0.0,0.0,0.0010085271132912,4.4042115,1.0559645449545454,1.1480579136081288,0.0002878723954545,0.0003146027045454,-2.6730309090908863e-05,0.0014362833,0.0001950059999999,0.104491985550753,0.0559624897727272,22,0.019307539,0.0913995991818181,0.0012759993632038,1.0376353159372582,0.0534318879999999,0.00385942,1.33047475,0.0033597839999999,0.1981387499301448,0.0108948293554857,0.1495389793998214,13.12056189644292,0.0676294289790893,-0.0983819774837702,-0.0567345996236035
Ufl1,33221.0,0.0198946421457186,2.0,8,0.0538011180487139,0.415037499274836,0.0495209057724772,0.5035371083244504,0.6293175362514791,0.5849625007151449,0.0,0.0,0,6.087462841252461,12.19598729802854,0.000648579237203,3.9450672,0.8400848682507354,0.7122583900285269,0.0001853568367647,-0.0001814613161764,0.0003668181529411,0.002018886,-5.556899999999967e-06,0.3865783492482937,0.0398056243088235,68,0.00051789405,0.0391659935147058,0.0006263598022329,0.867425871506755,0.0398893849999999,0.0014554876,1.0746824,0.0008549198,-0.1755038264202264,-0.116918938778516,-0.0598854444298952,11.500343969270451,-0.236201463285508,-0.1739524331271367,0.119282524506992
Dcaf13,33991.0,0.0038905288266361,1.0,4,-0.1565707677495114,0.4150374992668215,-0.110477683167836,0.7917630462856955,0.3547226631065523,0.0,0.0,0.0,0,7.400879436283038,14.037632744408551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0949171373962376,-0.013835111914586,0.1270051723043246,11.133784409179972,-0.142563300120122,-0.1572839922739142,0.128728188205536
Raver2,83387.0,-0.2123050264038107,0.0,3,0.0350991341715971,0.415037499274836,0.1091918185028253,0.7300322279107757,0.2934758301839433,0.9999999999879776,0.0,0.0,0,6.826809567142943,13.721418751635223,0.0006993770646694,3.6968136,0.948973341464968,1.4014263624719814,0.0001773729156687,0.0002255614019108,-4.8188486242038224e-05,0.0023173052999999,0.0001689695999999,0.5887274262302485,0.0101677679222929,157,0.002892028,0.0052809885910828,0.0007282582187549,0.8490063241975241,0.0136215399999999,0.002283029,0.61601174,0.002266877,0.199381295326543,0.0638562098983285,0.2039103087053955,13.043198208900243,0.0453285716229678,-0.0704433323253126,0.0185276382753607
Paf1,6437.0,0.0,0.0,9,-0.0361934079891659,0.3219280948849579,-0.1331316474395727,0.3247078832817439,0.5785314595583437,0.7369655941597939,0.0,0.0,0,5.954196310389202,12.08945048111594,0.0007527680122337,6.8719263,0.5541379826666667,0.0644906474578902,0.0001762985333333,-6.738386666666667e-05,0.0002436824,0.0013822815,0.000106469,0.0,0.099208478,3,0.029780148,0.0084470023333333,0.000319522377806,0.5994994282401331,0.13857751,0.0004904137,3.4374428,0.0005832471999999,0.2018935480776141,-0.0615162815354277,0.1425142010286985,11.76155123244452,0.0402560344544196,-0.2212700359020791,-0.1017723159898473
Ccp110,24472.0,0.0,0.0,5,0.0187788326142461,0.9175378398004832,0.0433802273730909,0.0,0.0,1.5025003405136248,0.0,0.0,0,5.426264754705453,13.73893668167615,0.000612394445604,1.5964167,0.86242108,0.057294568426347,0.0011369109666666,0.0007089459666666,0.000427965,0.0008814124,0.0010337908,0.0,0.0710568433333333,3,0.4680917,0.02878107,0.00040739704993,0.3577870177644364,0.05556326,0.001606876,0.40933418,0.0010904756,0.0540874938855133,0.0123368816788276,0.0376363567520305,11.126059116070744,0.0371234404673697,-0.0129625933943753,-0.024786558788542
Adipor2,64554.0,0.0154323723353362,0.0,3,0.1139115175256622,-0.7004397181341564,0.0657875614205742,0.1356555877826994,0.3631222375887655,0.0,0.0,0.0,0,4.958102438900988,11.999592891382289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5251165428672401,0.1434907615573897,0.7167502950707683,14.9587792515139,0.0964099184332708,-0.3332903873151193,0.0470808431241188
Cers6,252841.0,0.0,0.0,3,-0.271132786449952,0.0,-0.021436885015615,0.647081266046974,0.4283957118644877,0.4854268271619979,0.0,0.0,0,6.476488445874016,14.994871529783444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0751345925197744,-0.086762641732665,0.3341342735387527,16.931072196849147,-0.0679006524611734,-1.0119476824295406,-0.0188619892714916
Gnb2,5383.0,0.0,0.0,6,0.0077990771680243,0.415037499274836,-0.1450659623865879,0.7999440277395637,0.4646494082313253,0.9999999999879776,0.0,0.0,0,7.816213637020432,11.278325759768649,0.0008614465764405,5.1867175,0.7978630099230769,0.9439065220050452,0.0004019297307692,-0.0003169959846153,0.0007189257153846,0.002622612,-0.00024912,0.1126986577546518,0.0378220889230769,13,0.030911658,0.007611399,0.0009718004962404,0.6391019854256522,0.02927658,0.002537183,0.5716115,0.001639718,0.1417274142966924,0.1537702691872264,0.3369752555533769,12.11861668935154,0.102589186701584,0.0028962235566707,0.0511810824856424
Dda1,6899.0,0.0,1.0,11,-0.1042005302571125,0.0,0.0,0.0,0.0,0.3219280948837557,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1720858900895558,0.0658197754444681,0.2984924931076749,11.24317398347301,0.0692503656092263,-0.0818189364587249,-0.0034305901647582
Glg1,104795.0,-0.1624768385075744,1.0,1,-0.1200286268025783,1.5849625006971109,-0.0453181909205397,0.521017033659111,1.0655201003232124,0.415037499274836,0.0,0.0,0,5.988450784517519,13.866478809652335,0.0010833250242889,5.8823376,1.4033810865315317,1.6310667956563516,8.823034324324318e-05,0.0005501601738738,-0.0004619298306306,0.0023042359999999,0.0007410487,0.6157749365520668,-0.0027340283573873,111,0.056859836,0.0054496301074774,0.0011934595388905,0.9250195671121282,-0.0150980359999999,0.0029354004999999,1.3087857,0.0026349249999999,0.4855024850234455,0.2404806732206576,0.8726684384474735,15.01876525122164,0.173047465156204,-0.0629158873128274,0.0674332080644535
Hcn2,19474.0,0.0,0.0,4,-0.0364758028981375,0.4150374992768402,-0.0905294754895393,0.2643695497685263,0.2934758301853605,0.2630344058325917,0.0,0.0,0,4.830889048900866,11.691778851128484,0.0008406405793817,4.9045587,0.7620539163636365,0.401957076333309,0.0007241591090909,0.0005721615090909,0.0001519976,0.001746522,0.000359383,0.0892756319703393,0.0420297701818181,11,0.002220031,0.0878654603636363,0.0013710479361893,0.979133661911026,0.03536132,0.003545625,0.71156824,0.002651972,0.4014382203358959,0.1869361385193976,0.4286249083494357,13.267957084402854,0.16822874907719,-0.0875143698424989,0.0187073894422076
Slc25a44,14641.0,0.0055628506673726,5.0,11,0.2301852469919079,0.0,-0.0240979600458786,0.0,0.0,1.222392421308968,0.0891380328815834,-0.3156050781435953,1,6.771827047553719,11.830578948533908,0.0018218591268088,4.1398125,1.5563950785625,0.6431565296329351,0.000678257840625,0.00026988158125,0.000408376259375,0.005540587,0.0003938837999999,0.3192169037661448,0.0085690033513437,32,0.005925815,0.0184944687575937,0.0019051633238812,1.4120420343354678,0.0118818629999999,0.0056478959999999,0.574200185,0.003249332,0.1440728936962068,-0.0267511102144919,0.1885265987882756,12.247630876238729,0.0664462544835896,-0.3156050781435953,-0.0931973646980815
Dhrs13,5586.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0011749996177014,2.4311693,0.8212656528571428,0.659895816554977,-5.055628571428568e-05,0.0003139371071428,-0.0003644933928571,0.0012290609999999,0.0001414344499999,0.0,-0.023885078,14,0.08207797,0.0124817725714285,0.0010533223598518,0.7732208103470296,-0.046610907,0.0020463207,0.7834611650000001,0.002573937,0.2402216667446599,0.1214918719969647,0.2669473777116307,11.090774054640816,0.0922907371237084,0.0522816918515252,0.0292011348732562
Frrs1,48713.0,0.1394849933720191,1.0,7,-0.0692201826954992,-0.5849625006971113,0.130657700971656,0.4136309509827679,0.0,0.9999999999639329,-0.2987562620823528,-0.3437871228025149,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5102585841507817,-0.2213710764559344,0.1430150498469472,13.838514563358627,-0.0512684286675772,-0.4451373871783455,-0.1701026477883571
D130017N08Rik,10221.0,0.0,0.0,3,0.0154246854151951,0.9999999999855732,-0.1101091499347597,0.4634037220676951,0.8272619019879226,0.5145731728235754,0.0,0.0,0,0.0,0.0,0.0007453419305471,6.5204606,0.7889688247777777,0.5044277916765305,-0.0001158789111111,-0.0003616801666666,0.0002458012555555,0.0015931003999999,-0.0002620956,0.0,-0.0445635477777777,9,0.016989373,-0.0897108296666666,0.0007381880821741,0.5318812788471614,-0.02458218,0.0009547680999999,1.7233818,0.0007392556999999,0.2930278679727108,0.0926079573972187,0.3624668269408433,11.089450481115971,0.0967540288727663,-0.1772509121464058,-0.0041460714755476
Dhdds,31890.0,0.0,0.0,3,-0.0351229103580195,0.9999999999855732,-0.1105984248504592,0.7071067811763463,0.7071067811763463,0.0,0.0,0.0,0,8.233619676760181,11.26385601959614,0.0008443808449363,2.354392,1.0752558713636364,0.8528821348754644,0.0009550065363636,0.0003928949181818,0.0005621116181818,0.0017082763999999,0.00032606655,0.4095405048064865,0.0089728769090909,22,0.14616726,0.0357970012727272,0.001214084870765,1.0071162153048845,0.0339096685,0.00289992,1.19395755,0.002235917,0.1242001519056739,0.0078606228201227,0.1223067414306235,11.122827994807732,0.0569683794436596,-0.0990120839428279,-0.0491077566235368
Slc30a9,51488.0,-0.0446039038218044,0.0,2,-0.1007020138939704,0.8479969065421264,-0.0545508150348963,0.0,0.3792357455475461,0.0,0.0,0.0,0,5.810568056639999,14.116014769681753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5792723128551452,-0.124074178460267,-0.03620027726223,13.525276097867136,0.1198271068506058,-0.2661761913954328,-0.2439012853108728
Yars,29847.0,-0.0458978378960919,5.0,6,0.1115412634101633,0.7776075786549645,-0.0363611452245615,0.1849465247148015,0.449950175718232,1.2630344058169625,0.0,0.0,0,6.471212780698304,11.325616268905216,0.0012216962898228,7.8453426,1.88703552511236,1.0237418251029236,-1.049331348314601e-05,0.0008421762033707,-0.0008526695168539,0.0029557769999999,0.0007392554,0.4027386064354619,-0.029905195,89,0.101491325,-0.022304365741573,0.0016474432725214,1.32649270855877,-0.0093387199999999,0.005352035,1.0730898,0.0041797785,0.4985956666332168,0.1995513146508314,0.5912194130180863,13.626279416550611,0.234269194203144,-0.0399103450531272,-0.0347178795523125
Gm16183,5982.0,-0.0768809479059337,1.0,5,0.0288641002247733,0.8479969065421264,-0.076173401175984,0.7322271608514129,0.5632023542673286,0.8744691179052118,0.0,0.0,0,5.452818583905934,11.59146582208009,0.0009755457141495,4.4105077,1.168561700972973,0.973515570166314,0.0002646880135135,0.0003329961486486,-6.830813513513519e-05,0.0010299795999999,0.0001468132,0.4208202552973219,0.0029771942972972,37,0.012993728,0.0031269945945945,0.0007346146952302,1.23747585287429,-0.0009236199999999,0.0012143883,0.8685562,0.0031126553,0.2743548209179492,0.0936723807400455,0.7469122655793653,12.195679785496012,0.1040516407070322,-0.2122831834588512,-0.0103792599669867
Gnai1,95220.0,0.0,0.0,4,-0.0162109226779536,1.5849625006249766,0.0613787300459296,0.690065559302532,0.7574838457885441,0.9999999999759548,0.0,0.0,0,7.629356620080338,14.655754310144223,0.0007950533571513,2.5359862,1.1080797442857142,0.0905145791788208,0.0005198818,0.0008895791428571,-0.0003696973428571,0.0005369219,0.000903867,0.5783842197886953,-0.0180213485714285,7,0.07771128,0.0321359414285714,0.0005166918913368,0.931678825497525,-0.00629518,0.0012344343999999,0.47035524,0.0017517875999999,0.6134793044865561,-0.3202708707840109,0.0290923412206037,15.551858434417555,-0.1335212484530253,-0.7978228775659387,-0.1867496223309856
Lap3,19317.0,-0.006496610183464,2.0,14,-0.0271069379045734,0.1375035237486233,0.1140136704878949,0.3489441539120195,0.3248672130239162,0.4150374992668215,0.0,0.0,0,6.387429352079841,11.443886952172546,0.0009826769184271,2.3843007,1.356475591111111,1.3080594052508996,0.0007804171222222,0.0013059206666666,-0.0005255035444444,0.0001157534,0.001199381,0.1837612404348242,-0.0051029122222222,9,0.12137778,0.0320635655555555,0.0006725602766534,1.129453481576425,0.0077351,0.0018507943,0.46960825,0.003149907,-0.0670652197811594,-0.0150056544542487,0.0630002617936384,11.144020869266956,-0.1062244723807286,-0.0930115707021359,0.0912188179264799
Vrk1,67198.0,0.0,0.0,1,-0.0081255536829791,0.9999999999639329,-0.0116172240875487,0.0,0.0,0.4150374992668215,0.0,0.0,0,4.998006965329462,14.498815949402353,0.001144645082024,5.656087,1.8951015526046515,1.869863514894421,0.0008934700534883,0.0012633385023255,-0.0003698684488372,0.0019440236,0.0012350617,0.4252426786684249,-0.0027967288139534,43,0.036178607,0.0502934763604651,0.0008722988770503,1.510733048797041,0.0050748399999999,0.002819828,1.3905715,0.0036044305,0.3007195249496577,0.0408686104391108,0.4633019381395639,14.544421147133834,0.06277681045578,-0.3890443688474503,-0.0219082000166692
Dclk1,296704.0,0.0,0.0,2,0.0336777089935189,0.0,0.0348533939062694,0.9137097718892044,0.3638581799202274,0.3219280948837557,0.0,0.0,0,5.888822373415871,15.76746724046314,0.0009800706828232,7.372994,1.4674614584901098,1.5402667531628422,0.0007357351693131,0.0006846440503571,5.109111895604397e-05,0.0023047293,0.0005656466,1.1039460692884322,0.0005228811420329,364,0.001764996,0.043677995275,0.00105286389246,1.36844259545104,0.0027707499999999,0.0039065376,0.91882507,0.0035128518999999,0.3767397479535244,0.0706809692677059,0.9897687894321864,17.180443394532592,-0.0694507006639976,-0.3092449132966384,0.1401316699317035
Mrps25,14508.0,0.0,0.0,2,0.1598729447319966,-0.0671141958582248,0.0059393933109497,0.2583405608022102,0.1342028103233677,0.7004397181341564,0.0,0.0,0,0.0,0.0,0.0007695231885821,4.647597,1.6507484428666668,1.0167601435671203,0.0005231546266666,0.0006998838533333,-0.0001767292266666,0.000898932,0.00048557685,0.2140927585591329,-0.0164763175333333,30,0.107741036,0.0407319804,0.0008256164648364,1.416367915262822,-0.01344322,0.0022225522999999,0.92809037,0.0028530815,0.2047889120513806,0.0626877432520477,0.154155607466045,12.92536899157447,0.1245388974870515,-0.0556489924877823,-0.0618511542350037
Colgalt1,13913.0,0.0318987237315466,1.0,11,0.0141966179695369,0.1375035237492792,-0.0714364039240424,0.7257923577608358,0.268623775384939,0.3219280948837557,0.0,0.0,0,0.0,0.0,0.001852638026334,3.8182411,2.743635825,0.4123032757327166,0.0018288020166666,0.0005334683666666,0.00129533365,0.003319325,0.0004087617499999,0.3562732903063577,0.0566377478291666,12,0.22554614,0.0684924153291666,0.0011902482140169,1.544386896532273,0.091285276,0.0041511199999999,1.62101435,0.0040981064999999,0.0842131340692029,0.011267018229061,0.1267345667152346,11.231221180711245,-0.0115214680109319,-0.1042005302571125,0.0227884862399929
Cacnb4,248511.0,0.0,0.0,4,-0.0885176435456616,0.7369655941565885,0.0279112132793635,0.1111962106665065,0.3295810331225307,0.5145731728235754,0.0,0.0,0,6.462686050115524,16.10850282828857,0.0008978419841005,7.0197473,1.1206048175874126,0.5960064923417875,-6.37128531468528e-06,0.000121739197902,-0.0001281104832167,0.0019269015,0.0002397012999999,0.9484508689011528,-0.004899934541958,143,0.019066451,0.0083520790874125,0.0009522398362942,1.004707432897881,-0.00882843,0.0019477634,0.88185066,0.0018943496999999,0.381742652229752,-0.0057471369234516,0.4079121996746689,16.900017692083498,-0.1350126901719839,-0.4065042728334471,0.1292655532485322
Thap7,3154.0,-0.0701601304754434,5.0,12,-0.0370710306344221,0.4150374992728327,-0.0100553376533998,0.5576093075602316,0.2934758301825268,0.7369655941469699,0.0,0.0,0,0.0,0.0,0.0009623985878789,3.4499764,1.0356336633846153,0.4313784171960272,0.0010213030923076,0.0008755862230769,0.0001457168692307,0.0013439374999999,0.001029737,0.1432630868053556,0.0087900572615384,13,0.048858244,0.0661587853384615,0.0006959632761342,0.7407640240292569,0.01763339,0.001749076,1.115174,0.0026206707,0.2010367771923193,0.0071437075376478,0.1573228865461324,11.54448152231084,0.0816201732707083,-0.1430354714708368,-0.0744764657330605
Vkorc1l1,44722.0,0.0,0.0,1,0.0722976985989536,0.1699250014403088,0.0003156166908473,0.4042363656272836,0.5348702404210349,1.1699250014222748,0.0,0.0,0,6.2786121747292825,14.13172464238737,0.0011948020385329,1.0319358,0.4593170933333333,1.622695483947369,5.315223333333344e-05,0.0002532751666666,-0.0002001229333333,0.0007150262,0.000784852,0.5637684029773812,0.0345607746666666,3,0.213555,0.0023354793333333,0.0003948724080798,0.2496743655222116,0.00962957,0.0003231909999999,0.09382807,0.0010900389999999,0.524353414016575,0.0036988621876838,0.196743236261743,14.167888513180657,0.2317413389342185,-0.3305554195439926,-0.2280424767465347
Fbxo8,42849.0,0.0,0.0,3,0.1186019343447724,0.9999999999278651,0.0715263166061719,0.8000235544398461,0.6182364850603602,0.9999999999278651,0.0,0.0,0,7.184472157671808,12.802608963480306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0532697791593053,-0.1827757579530584,-0.1083668023462745,13.860989947425464,-0.2328413728488426,-0.2651023580822282,0.0500656148957842
Saysd1,62898.0,-0.1106529676536484,4.0,10,0.2008721063762197,0.3219280948849579,-0.0217509420948978,0.8078645857282348,0.2000752923294836,1.3219280948440812,0.0,0.0,0,0.0,0.0,0.0008055314792911,3.747629,0.48485572784375,0.5358690078195666,-0.0001243172,-7.104065625e-06,-0.000117213134375,0.0018388198999999,0.0001117859999999,0.0775382336104135,-0.0078650548125,32,0.003972229,0.0332300923125,0.000779667868186,0.4332158600006712,-0.007115485,0.0013063196,0.41639683,0.001723723,0.2935853235657591,-0.0308441092811728,-0.0202152990005024,11.571278618514643,0.0984197499827339,-0.0414729195618432,-0.1292638592639067
Edf1,4235.0,0.0,2.0,15,0.1040019398887137,0.5305147166938475,-0.1629819262773679,0.3319762274874001,0.5611239657427961,0.5305147166938475,0.0,0.0,0,4.774914370179872,11.0466852164728,0.0008669714273976,1.9978521,0.8041210452499999,0.6331264601619763,0.000537514645,0.00028699859,0.0002505160549999,0.0016761618,0.0001320025499999,0.0869534986734069,0.03153800455,20,0.028399345,0.0354805708,0.0007973005910157,0.7632793923257924,0.0299081799999999,0.0024165884,0.633813055,0.002349241,0.2430993275941699,0.0701899294803726,0.1466610709208209,11.121533517340096,0.1502529511715925,0.0171328597706903,-0.0800630216912198
Med21,8185.0,-0.1493280607341227,4.0,8,-0.0755564391083849,0.5849625007091332,-0.0248433546585564,0.3222140530247578,0.3193538619634403,0.2630344058289848,0.0,0.0,0,0.0,0.0,0.0007447661322685,1.7092394,1.0969180025,0.5310870146376553,0.0016966156083333,0.0006184816583333,0.00107813395,0.0022219746,0.0003324239999999,0.1322439859235797,0.0432199775,12,0.09981777,0.0344053208333333,0.0010595441801583,0.898875428827993,0.038074415,0.003231638,0.473685665,0.00178846,-0.0629341395656122,0.0392983598932497,0.1450496938510066,11.117643101389158,-0.0833454840969933,-0.1272335488833444,0.122643843990243
Cpsf3,29665.0,-0.0358637604172626,2.0,12,0.022076422714687,0.7369655941469699,0.0209881544828061,0.2093299329302212,0.5183298343877512,1.8073549220318417,0.0,0.0,0,4.576690943814206,12.871635940683865,0.0012776988541273,0.61997336,1.104659002,0.0722024808586243,0.0012874411666666,0.0011239824666666,0.0001634587,0.000346973,0.0009851507,0.0,0.0101954266666666,3,0.037583206,0.0483782566666666,0.0010712472917602,1.450164600662416,0.00067306,0.002404155,0.27489606,0.0024654277,0.7117881219806071,0.0600596560587048,0.3577468307636321,11.185494924210929,0.2409343458654228,-0.1647792006684554,-0.180874689806718
Ncoa4,19990.0,0.087161013517751,0.0,5,0.1057034839092296,0.5849625006971113,-0.0861777391849936,0.4628552519389559,1.0384758765024955,0.6520766965759455,0.0,0.0,0,5.917133180201484,11.791971360084927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5012698009554275,-0.0138019974290902,0.3126011120136811,13.420749758296813,0.0435444464781847,-0.4715163421981441,-0.057346443907275
Hnrnpa0,2677.0,-0.0792616595702074,4.0,11,0.0958222971538083,0.1255308820833125,-0.0488597544675739,0.6904648551503136,0.2818052214926328,0.5849625006971113,0.0,0.0,0,0.0,0.0,0.0008144304979566,1.3804395,0.4627812311249999,0.8674649867135316,0.0002303569062499,0.0002341497062499,-3.7928000000000224e-06,0.0008073105999999,0.0003594482,0.2038946892021395,0.051874416125,16,0.058912262,0.0445660076875,0.0008123341689168,0.4127033878408153,0.0709478579999999,0.0018153094999999,0.99245425,0.0015512949999999,0.0235117856795659,-0.0715919318692295,-0.0366574020751815,11.435670260936602,-0.0375397468149995,-0.0894412152112327,-0.0340521850542299
Angpt2,51299.0,0.0007146301770883,3.0,10,0.0758013943416378,-0.2630344058313891,-0.015146205609207,1.479024462965718,0.9347443201262332,1.999999999891798,0.0,0.0,0,5.898141968825789,12.781926761635772,0.0011052687621559,6.3584375,1.386383600479452,0.8425187146481469,0.0003675160260273,0.0001978023643835,0.0001697136616438,0.0028234534,5.014980000000047e-05,0.5282716950917674,-0.0044633243219178,73,0.01113433,0.0007162422626027,0.0012191278273456,1.1417707564396586,-0.00055544,0.0029137391,1.1085804,0.002536705,0.5121581170961955,-0.0073948705623043,0.5532515628470533,14.633903409348523,-0.0016311881333825,-0.3851293188312228,-0.0057636824289217
Pam,300532.0,0.0,0.0,6,-0.0546018586809147,0.9999999999278651,0.0185731356208311,0.9831920801927037,0.6078153515512497,0.9999999999278651,-0.1593494099717416,-0.52676155238417,1,6.793652889546786,15.91955463471828,0.0008201061767429,2.4566882,0.6271090789333333,0.1066769791146145,-8.650872000000003e-05,-0.0003078588466666,0.0002213501266666,0.0011018243,-0.0006689215,0.7161968128527175,0.110191376,15,0.032723084,0.0327462213333333,0.0004034769677897,0.4466823532456131,0.1255194,0.0008158080999999,1.7494407,0.0010721987999999,0.7236622221435397,-0.1103352510554961,0.3527869804472733,17.055631965351253,-0.2058194766461971,-0.8782259941289143,0.095484225590701
