gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,Tanova.std.loops,18mo.2mo.Q.mean.loops,loop_size.log.std.loops,18mo.2mo.T.min.loops,9mo.2mo.Q.std.loops,min_distance.log.mean.loops,min_distance.log.median.loops,18mo.2mo.T.mean.loops,min_distance.log.max.loops,18mo.2mo.Q.min.loops,Qanova.max.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,log2_distance.min.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac
Usp38,34195.0,-0.2168113890726042,0.0,0.0,0.8025539357923508,0.0,0.0,-0.2143745276694857,-0.1701328264873582,0.4102035458165156,0.0,-0.248793657027603,0.4474589769677237,-0.459431618632379,-0.0503110728940081,-0.2860704562684104,0.9514041705962486,2,2.0259953111218434,0.0004563310500847,1.532070910148115,-0.0354506099999999,0.0005535629300271,14.150406730666235,14.193371349821495,0.0481025096677966,14.715640307164684,-0.0002891504,13.440611,0.0446455115992746,-0.0430296809043137,0.0016158306949609,-0.0279981035189009,0.1333322427537833,1.377035161067358,10.307200809140925,-0.1188943043401721,0.0736506440817682,-0.0723207415517337,8,-0.2978665130942692,-0.332357366329858,-0.0465735627884384,0.1691896683802927,0.2193744739351748
Zfp286,36885.0,-0.3561438102248546,-0.0063358926368529,0.110285992855851,0.2605275502229709,-0.0063358926368529,0.0200950147352964,-0.0165498499213194,0.1887273448886346,0.0,1.0,-0.0165498499213194,0.6880559936822195,1.0809199953806417,0.0858447658540138,0.2904684758719629,0.1327179743046027,1,4.132136313638666,0.000380315918421,1.2637648352519777,0.0119700199999999,0.0002756223186445,13.89219631598552,13.473832563230088,0.0726848417465789,14.80488726958397,-0.000560282,7.2070413,0.0045001700322035,-0.0155163557400408,-0.0110161857078373,-0.0109585939379861,0.1432116208185936,1.202513195545652,11.12476753582254,0.1763550814814242,0.3856405018855264,0.292837959457156,8,-0.0727007815677618,0.0513272007649723,-0.1164828779757318,0.1988704985467758,0.5610528351494809
Trub2,27278.0,-0.724365557385954,0.0,0.0,-0.3410369178348142,0.0,0.0,0.0818220258099668,0.2452322209577073,0.2905573000513302,0.0,-0.0346649968458274,0.6880559936822195,0.6520766965784439,0.0,0.0,0.0,0,1.2558194828833606,0.0003542262076923,1.3508018232705534,-0.08670638,0.0005510218660504,13.93243269782129,14.230620933129869,0.011069564576923,14.342630298678408,-0.000655044,6.014568,0.0091640663095305,-0.0028273204537497,0.0063367458557807,-0.0174773384149493,0.1954325730816875,1.0400593708751762,11.28713518608676,0.080145003737815,0.3222689747681804,0.2688573825810038,7,-0.2252087299010259,0.1395293676678409,-0.1887123788431888,0.0988241623659128,0.3713399035188233
Cops5,13567.0,-0.0004241973194125,0.0323532803993853,0.0,0.3325753390857713,0.0323532803993853,0.0,-0.39498700370258,-0.0986940373985696,0.5602734355405002,2.0,-0.4481265931299578,0.9999999999759548,0.1315172029156945,-0.0136301597638119,-0.3639131315105794,0.9612910570956908,1,0.8656794834830298,0.0009410684259259,0.9535838305252328,-0.027587,0.0004082297865611,13.799421922486282,13.621250608337666,0.0233090953333333,14.086716769732693,5.792970000000064e-05,9.571882,0.0568562670121826,-0.0078832348103013,0.0489730322018812,-0.026798313585713,0.0758379828479863,1.2092930870592884,9.409390936137914,-0.3102875795672593,-0.2566620276239391,-0.3047742481105504,2,-0.3639131315105794,-0.3502829717467675,-0.0055133314567088,0.0643590541726271,-0.2592655244743334
Kdm1b,41780.0,-0.2168113890726042,0.0,0.0,0.6611980865470075,0.0,0.0,-0.0179259243244331,0.0143221736988219,0.0,2.0,-0.0408628817031617,-0.2168113890726042,0.6611980865470075,0.2043759083689607,0.3037699498953937,0.3221616349691891,1,0.8724728983992862,0.0002083259328571,0.7643136375975769,-0.063950007,0.000500074603887,14.083714579291662,14.175315631699174,0.0026788492285714,14.798724918817392,-0.0007884356,8.299948,0.0261502888261071,-0.0336757783479046,-0.0075254895217974,0.0065641688969114,0.1411524573474301,1.31830346450132,10.649256177517405,0.1895857790098614,0.4250545160868779,0.2764257812063674,9,0.0146660451106512,-0.0681710910991366,-0.0868400021965059,0.3046818498712877,0.8298448682927755
Kif3b,41977.0,-0.704544116472797,0.0,0.0,0.2684888359256234,0.0,0.0,0.028860592900517,0.0457560145169075,0.0,0.0,0.028860592900517,-0.7655347463600073,0.1604646721927993,0.0,0.0,0.0,0,1.3777419684361605,0.0002504690453703,1.1372297267670342,-0.127783702,0.0006726379578717,14.291456961782174,14.329445990944668,-0.0062436402117592,14.90063099257937,-0.001193179,9.809977,0.0041275615841709,-0.0170961998066626,-0.0129686382224917,-0.051622925196811,0.1294838451079983,1.3518104552709005,10.749869427396929,0.0616177779880878,0.2587096564647912,0.1073857469850072,8,-0.110647091131074,-0.1108301086893954,-0.0457679689969194,0.1441985667189601,0.2516181103273778
Szt2,46530.0,-0.2115041051934527,0.0312605184768216,-0.1096244911743591,0.4474589769707835,0.0312605184768216,0.0,0.0076650192026965,-0.047609800616903,0.0,0.0,0.0076650192026965,-1.4033556942283143,-0.1096244911743591,0.0379028737058517,0.4524431514055744,0.1335444290520482,1,2.485904026987568,3.663254791666668e-05,1.4933950155545002,-0.120358963,0.0004213661071335,14.274259629321511,14.3767358815799,-0.0288610328604166,14.932630002314824,-0.000942179,5.677109,-0.0209071178926759,0.0096265516454412,-0.0112805662472346,0.0079489645424493,0.138953326466031,2.2022310573958443,8.951284714967263,0.2424125684387059,0.4524431514055744,0.3641039977724075,6,0.0576766531961747,0.2031595232297767,-0.1216914293337015,0.1154423913333627,0.5078162758596158
Tma7,8019.0,-0.0473057147782789,-0.0088432996617077,0.5653905713845022,0.0681715026414719,-0.0088432996617077,0.0430339757235118,0.0143293990602084,0.1511752482816373,0.5218801920339399,0.0,-0.1432848085661842,0.999999999993442,-0.4150374992668215,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1339538540683659,-0.0563097694202524,0.0776440846481134,-0.0342424774152645,0.0773349110151952,0.8345039405550407,9.675957032941923,0.0536655641095343,0.1204819533724821,0.1043445966637506,4,-0.0575938891872938,0.0386508806871295,-0.0506790325542163,0.0449315491998095,0.1342709055867328
Mecr,24316.0,-0.2814129351482552,0.0,0.0,0.1224840065248464,0.0,0.0,0.147791509816884,0.1295640552820969,0.0,1.0,0.147791509816884,0.6780719051108344,0.3410369178340549,0.0,0.0,0.0,0,1.9776653114613223,0.000324339915625,1.3321507234109258,-0.0536082699999999,0.0004212143871391,13.93353657535595,14.177575260914628,0.0289721906562499,14.272192361644638,-0.0008561863999999,7.010316,0.0259561084667121,0.0024699693550188,0.028426077821731,-0.0362420344823583,0.0949645311369292,1.0771689878766029,10.760719947465706,0.1809122808309995,0.2884198241661703,0.1463176347309263,6,0.0571762980487127,-0.0752462749125578,0.0345946461000732,0.1260587227532459,0.2587449141026564
Nfu1,19225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197483025164002,0.0646406944051598,0.534276641401002,0.0,-0.0066367857285714,0.5145731728266663,0.4694852832981371,0.0,0.0,0.0,0,2.020979387726591,0.0004810301516666,0.786089567712262,-0.063648557,0.0004956709208609,13.98059735631732,14.073137383110383,0.0222155358433333,14.320589035863655,-0.0006162916999999,4.7908416,-0.0134131275929615,-0.0021922106669134,-0.015605338259875,-0.0807746052657978,0.1637650387797984,1.1615622214119148,10.693486957499411,0.1785256977349533,0.3588427002484569,0.1210120686914572,5,0.0003408798942874,-0.0091383123574897,0.057513629043496,0.1214303775666099,0.3136350018237839
Syne1,530565.0,0.1056101879604698,-0.1767187937930265,0.476438043942105,0.6849039385943723,-0.1767187937930265,-0.0913751732462444,-0.225805114212898,-0.0044193983549276,0.4196160693675886,0.0,-0.3692766985581786,0.7369655941613971,0.6520766965759455,0.1349133493322352,0.4188144874885223,0.5912513322693888,9,1.3098946094518875,0.0011756052950819,0.920108002398362,-0.0610672999999999,0.0007879777345329,17.521670957326116,17.692322628848387,0.0183519827377049,17.888767027299362,-0.0007002728,13.014422,-0.0193887058114808,-0.005665333242474,-0.0250540390539548,-0.0184013526716809,0.2085293846056758,1.6514063356591058,5.16992500144632,0.0798778682616187,0.609308005104884,0.0751167391548851,118,-0.384758632308614,-0.3821354250226392,0.0047611291067335,0.1778957023988468,0.5421663355565224
Ptdss1,65571.0,0.0,0.0,0.0,0.0,0.0,0.0235357984562936,-0.0803947703598995,-0.047175835895393,0.506830699811237,1.0,-0.1797114158726231,0.7655347463570363,0.4699026090378007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258984705614872,-0.015582024578289,0.0103164459831981,0.0043377721425114,0.2424182812417767,1.643977771298279,10.419960177847994,-0.1822968567502773,0.0837955302267718,-0.1532859623343906,7,-0.5526708863126617,-0.2140486881570891,-0.0290108944158866,0.0494558012185198,-0.0814387825040983
Snx32,18303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365220851098255,0.1313584934576273,0.6202339417096056,4.0,0.0291496249657914,0.5145731728266663,0.4444843438032659,0.0,0.0,0.0,0,1.9028540686312896,-3.915657849462369e-05,1.0849849116658823,-0.0528704009999999,0.0004413700176976,13.752200480243904,13.696750236522169,0.0219783081827957,14.029459787824964,-0.0015234636,5.5942993,0.093054421953453,-0.0736171807210389,0.019437241232414,-0.0689973505446629,0.1049698405823644,0.9321229357921488,11.040974598817376,0.2488352528964988,0.3695164423318275,0.1865675809589961,4,0.1371873578897462,0.0636518308984799,0.0622676719375027,0.1006708702394808,0.3091266700418466
Mcm7,7839.0,-0.119739244273985,-0.0301058285583599,0.2700891633673823,0.4927039928687984,-0.0301058285583599,0.0679434567057365,-0.0198926150154372,0.2279317042391824,0.8484360687180732,1.0,-0.0947088932893081,0.9175378398004832,0.624490864905682,0.0402520716430307,0.2725497848506575,0.7169524453078807,1,1.3933750869919783,-0.0002912839666666,0.0204936539819219,-0.04600877,0.0003277984405567,13.684786745999334,13.61918830567264,-0.0379151066666666,13.815983626652724,-0.0005528211,4.5432577,0.0610392397582219,0.0080371376898946,0.0690763774481165,-0.0431764335207918,0.1786490615337839,0.219601918791981,11.39981195932574,0.1462258219875061,0.2725497848506575,0.1287008561826785,2,0.0199018591243547,0.0251039991577304,0.0175249658048275,0.1465080802239081,0.2322977132076267
Ddx10,149418.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0425379928287759,8.182170706216851e-05,0.0,1.0,-0.0425379928287759,0.1699250014413102,0.8579809951235298,0.0,0.0,0.0,0,3.614042198484946,0.0005758063738197,1.1529080073651516,-0.0629042099999999,0.0003870666805483,14.81121868366415,14.878050912728536,0.059562987914163,16.097373768990224,-0.0007663517,16.04918,-0.0031082956626816,0.0030213406597328,-8.695500294877978e-05,-0.0044913674746415,0.2291302275392363,1.7690412877686268,11.094077685671971,-0.0681357004956645,0.306176435703734,0.090255334734642,13,-0.4856875412283183,-0.2083843554479103,-0.1583910352303066,0.1612336103195905,0.2598017876060325
Klhl22,33764.0,0.141176062960568,0.0371603684621764,0.0,0.3138154490997786,0.0371603684621764,0.0013203176655688,0.2271989947203101,0.2879605462981387,0.1490080841588602,0.0,0.1454937168277261,0.0191088229476799,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272894536949258,-0.0205515548493823,0.0067378988455434,-0.0157555955463136,0.1228456031852201,1.4102929777009674,10.288866074165934,0.142299007154737,0.3147077281823878,0.2880777053393829,8,0.0032613161965532,0.1203267910241931,-0.1457786981846458,0.1491175315641993,0.5365756399470489
Syt12,31539.0,0.0,0.0,0.0,0.4292513584981776,0.0,0.0,0.0359486845936367,0.1893772151612429,0.1481058951781451,0.0,-0.0437702745514592,-0.3561438102240126,0.0050137301437676,0.1540889089867582,0.6219949713295122,0.7102244482587204,3,1.130781845951968,0.000116115392,1.0167273242307835,-0.05069171,0.000659682733113,14.17222345669897,14.247259993941253,0.015568581648,14.6713199131833,-0.00106172,5.6686225,0.0073249216882861,-0.0227787502033602,-0.015453828515074,-0.0354475854304654,0.2783107441272688,0.913409951584358,11.298062567719072,0.4034643829378694,0.911545147030024,0.3128660330169848,7,0.1403750582028895,0.0448045323899994,0.0905983499208845,0.1860335117934083,0.5983982249025135
Cpne9,23320.0,-0.0995356735507764,0.0,0.0,0.2141248053525819,0.0,-0.0235436559431365,-0.1176725490490016,0.1455806166013666,0.2694297040445129,1.0,-0.154404102856251,0.415037499277985,0.3370349872767795,0.0709868651891775,0.5038928028716743,0.0781844802342606,2,0.9844153489293638,0.0005099256621621,1.178388326068591,-0.0462533749999999,0.0007160159337471,14.119832374463885,14.10549933784863,0.0233954192162162,14.26539528537699,-0.000258635,11.515103,0.0684972246741785,-0.0246009198577997,0.0438963048163787,-0.0130885992489727,0.2201485551055338,1.380604181957777,10.197216693110176,0.2719723989323819,0.5313539594630605,0.2018646243059419,8,-0.1188521220549567,-0.1676260102492754,0.0701077746264399,0.2604977546723088,0.5051130352214135
Gatc,7939.0,0.0,-0.0107432992659453,0.4463633814078047,0.3157758679054652,-0.0107432992659453,0.0345440058922284,-0.0146552802744706,0.245143851928745,0.4285998902943907,0.0,-0.0846754427211884,0.0230836131130045,0.2917661243766547,0.0,0.0,0.0,0,1.7261746141077825,0.0009740634790697,0.6710103424717557,-0.0153716399999999,0.000518852467974,13.600547918644253,13.685843811426082,0.0399076604651162,13.685843811426082,-0.000289206,11.313686,0.0606162867745846,-0.0793072660061787,-0.018690979231594,-0.1032336138958935,0.0860287043987239,0.2852488870234084,10.743151394112584,0.1258229955649003,0.2255183870115931,0.127797774165801,4,0.0385271199458757,-0.1197293234004368,-0.0019747786009006,0.1655503044614975,0.2289013380990765
Vash1,13391.0,0.0437213774292519,-0.0126139998720663,0.0809199953834163,0.2064508774671303,-0.0126139998720663,0.0,0.0228597803055246,0.1388033236121835,0.1521484777332829,2.0,-0.0936661230783384,-0.2157286910547906,0.3219280948865615,0.0,0.0,0.0,0,0.6177250883319989,-9.66574999999999e-05,1.238908703468777,-0.054635271,0.0004807055740459,13.782486378978945,13.782486378978945,-0.0347720402,13.782486378978945,-0.0005863937,4.3607593,0.0918960471225424,-0.069613558823125,0.0222824882994173,-0.0271010377638125,0.0879603883141839,0.6885444976985607,10.809768128710497,0.0431144064047575,0.1527551593557801,0.0941050733915786,8,-0.0569511201668435,-0.0077759322129851,-0.0509906669868211,0.0994222382767611,0.2878161638310225
Mbd1,15127.0,0.1793236994443141,0.0,0.0,0.4671260104267114,0.0,0.1169374791549133,-0.1206247703898339,-0.0493739752628137,0.5177993368566636,1.0,-0.1453871361995506,0.2451124978356968,-0.0445025030286307,0.0,0.0,0.0,0,1.353382681879954,0.0004055295625,1.047458134747662,-0.04377403,0.0004297708210551,13.823826556266088,13.842055645212213,0.003481261125,13.842055645212213,-0.0005337194999999,6.145179,0.0211688568630072,0.0019738337325383,0.0231426905955455,-0.0218815839349111,0.0784303912035964,1.161552225054085,10.1045987535645,0.1314451504607202,0.2307034277748193,0.1064145798279471,7,0.0205040964306411,-0.0093027689012679,0.025030570632773,0.0965574723306704,0.2636873139207597
Apex1,2171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.5447274062255287,0.0005136541777777,0.2079815203604908,-0.0616251399999999,0.00051978935776,13.66266837551754,13.66266837551754,0.0357447933333333,13.66266837551754,-0.0006788164,7.050741,0.1272530924977211,-0.0630800067221259,0.0641730857755951,-0.0771512595396856,0.0352619491395358,0.570560635801152,10.117643101389222,-0.1313482196046791,-0.0974198696809192,0.0174112950308261,3,-0.1678074031766465,-0.1157060767882516,-0.1487595146355052,0.1323697971712285,0.1490206319220288
Them4,22451.0,-0.3914249420564477,-0.061748759481104,0.7308133671833907,0.2843030225871903,-0.061748759481104,0.112558460505969,-0.2079852081525537,-0.1349128431208202,0.2227943614175548,0.0,-0.208305969197629,0.4854268271685926,0.099535673550227,-0.2688189403905998,-0.3669410014440784,0.8346212121212121,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043590748493244,-0.0146371616823773,-0.0102780868330529,-0.026244678955581,0.2460608656375686,1.295325925987103,10.214319120800887,-0.1866706921628621,0.0743116348941385,-0.1146524509824344,6,-0.5921742006372677,-0.1810912323695802,-0.0720182411804277,0.0442473203152315,-0.0483020698614502
Enpp2,113991.0,-0.4033556942306413,0.0,0.0,0.4879380463257865,0.0,0.0,-0.1510321512259635,-0.1130239535396766,0.0,0.0,-0.1510321512259635,0.1699250014403088,-0.4502321632174153,-0.1986036585959449,-0.8708458426395437,0.9773719031531533,2,0.8444927362785407,0.0001471089249999,1.0326756853382486,-0.0648716799999999,0.0001390591298801,14.782414988181085,14.945598664080771,0.0060162825,15.670268970712716,-0.000690655,4.644966,0.0081744652613901,-0.008046770333179,0.0001276949282111,-0.0252954729284601,0.32201327801288,1.6733275295855945,10.078150807734785,-0.8209168819422061,-0.2824089727489999,-0.6248587856100236,5,-1.0937945307399233,-0.7236587913202039,-0.1960580963321824,0.0863354747582904,-0.4882937076311081
Etv5,58410.0,0.3726588970079465,-0.0233522203659701,0.133266530863259,1.022601428936361,-0.0233522203659701,0.0,-0.0599211203715324,0.0535822618183861,0.4896541534045128,1.0,-0.0776039481722259,0.5849625007151449,0.6374299206095668,0.0875819850776964,0.4373282405353718,0.6115312716979117,6,0.8610751030873431,0.000817983558,0.9671226987896928,-0.063198635,0.0006781399742584,14.158834015275676,14.406670058739,0.0229060932799999,14.95305966768521,-0.0010858239,9.830504,0.0312430411313278,-0.0140375360114471,0.0172055051198807,-0.0688695247343603,0.1928502617856548,1.3813287404800023,10.608254821978,0.2697847408061129,0.7469517371235099,0.2445534067891915,18,0.0696058132492091,0.0437538668549007,0.0252313340169214,0.1986436649801135,0.6428381603531124
Tube1,18566.0,0.2334901302194865,0.0,0.0,0.6974372299788207,0.0,0.0,-0.3154359861469005,-0.3169831513081784,0.283223086130044,1.0,-0.3513986264157651,0.5525410230257184,0.4727761079851433,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016636982619906,0.002231544840752,0.0005678465787613,-0.0409645582261578,0.1291285878218206,0.3764979414046449,10.16364967601595,-0.1052302471984891,-0.0139225471046371,0.0117382418736011,2,-0.1965379472923412,-0.0108215952476875,-0.1169684890720903,0.0319044276218545,0.0342980789948899
Smarcb1,24848.0,0.238786859586896,0.0007688685681204,0.2028388611198219,0.6507645591163778,0.0007688685681204,0.0226723378911606,-0.0724421336804097,-0.053753396385638,0.3242073983453932,2.0,-0.1936097529466369,0.1443899093344516,0.3344190390699104,-0.178058995252311,-0.261669547901816,0.0432958957293399,1,0.6524965754754098,0.00133976844,0.246445497323946,-0.0162063499999999,0.0003567188947007,13.812306928536184,13.850284524956026,0.0043259319999999,13.894723045450778,0.000703,6.700787,0.0216069181482738,-0.0226191456025091,-0.0010122274542352,-0.0535404349558816,0.1922393659195842,0.9717327523758786,10.286557761608073,0.0017184617978078,0.3045545652689658,0.1180961693902215,8,-0.261669547901816,-0.083610552649505,-0.1163777075924136,0.1222192578168204,0.3084949653728297
Mtif3,12227.0,-0.317482189855732,0.0,0.0,0.1255308820836402,0.0,0.0,0.1896447716371012,0.2307671886013884,0.3867388851283365,1.0,-0.0485057425413959,0.3479233034189022,0.7884958948035274,0.2408002149585211,0.6279561954288411,0.2922906267332224,1,1.0897001141873142,0.00074237332,1.4302517031130255,-0.082305826,0.0005023050279997,13.998548052503256,14.256577277742975,0.0018817732499999,14.256577277742975,-0.0002128252999999,9.104444,-0.0018585193382764,-0.0105546674381257,-0.0124131867764021,-0.0105997914869445,0.2340471792016483,0.5456383067584791,10.781359713524742,0.277559665961124,0.6279561954288411,0.2499341078809522,5,0.0521809688612967,-0.034726417085114,0.0276255580801718,0.1712289898302803,0.3871559804703199
Nudt16,2921.0,-0.0220263063299652,0.0180071100333681,0.5849625007198203,0.7104933828041649,0.0180071100333681,0.0662028666707693,0.0617061713575648,0.0487669856527928,0.2249843789434207,1.0,0.0615971702964328,-0.2223924213347308,0.0849625007220866,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0951925098993572,-0.0344920789963602,0.060700430902997,-0.0324997600539199,0.0492066865160668,0.3025275003190031,11.113742166049253,0.0797277869285094,0.1145221686437409,0.0706259581954982,2,0.0449334052132779,0.0696605027185044,0.0091018287330112,0.0013653602294319,0.071591413672492
3110056K07Rik,24217.0,0.1233824155050706,-0.0310323014858534,0.2756344426129873,-0.0951572330401306,-0.0310323014858534,-0.0839679577337731,-0.1553702223513937,0.044074085111629,0.3252219292997126,1.0,-0.2959630396484614,0.146841388328772,0.146841388328772,0.0007549146016163,-0.3176139841335414,0.9161143991210972,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579756962206668,-0.0217065013220659,0.0362691948986008,-0.0968099420358642,0.115348099491693,1.3115496250100276,10.378294855912,-0.1152929165240134,0.0490712484182593,-0.157559251955522,7,-0.3176139841335414,-0.4363005027694168,0.0422663354315085,0.172060553571905,0.0385433823074956
Znhit1,5857.0,0.3507567479462947,-0.0058345594383025,0.6415460290864878,0.6068551065695438,0.0301187501576537,0.1579210771693987,0.1741080244895543,0.2997605768137044,0.4960352970708196,2.0,0.0939855735993364,0.5260688116658239,0.1124747292581203,0.0,0.0,0.0,0,0.0599127156780931,0.0005446515333333,0.1272739467475346,-0.0124346499999999,0.0002857983870975,13.29755279497735,13.290738862439348,-0.0042723266666666,13.311180660053354,0.000249146,3.9875684,0.0897209061371406,-0.0267860012385728,0.0629349048985677,-0.0535516911908324,0.0438916158443849,0.8625249589601043,9.749869427397012,0.2221728844175671,0.2527631298420032,0.2910331873135758,4,0.1570270822317487,0.1992039196884709,-0.0688603028960087,0.0930388673298664,0.4178036216891484
Ago2,89091.0,-0.0317088597272681,0.0,0.0,0.4537179674420573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253568542614481,-0.018486112217403,0.5330674744843096,7,0.79521346351118,-6.128310952380953e-05,0.3766274036894045,-0.06338282,0.0002169852472736,14.327815603582524,14.03960451795376,0.0033529657142857,14.712097051087548,-0.0007053158,4.659889,0.0029878011242134,-0.0140851430511557,-0.0110973419269422,-0.0458758455281413,0.2328768805989949,1.9941888601793565,6.8073549220588925,0.022261561842704,0.9181131974550792,0.0382029217087554,35,-0.3516364049360314,-0.2943552016337256,-0.0159413598660513,0.1673031216450893,0.4361342104534762
Txnl1,47707.0,-0.3652844640811974,0.0,0.0,0.5849625007205228,0.0,0.1086376811174497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3393482740463736,0.0004685568394736,0.5259087118928192,0.0060027199999999,0.0003402672891065,13.604462012190634,13.39887726862834,0.0623355726315789,14.572167287643708,-9.324750000000005e-05,5.323286,0.046212304030317,-0.0342614473105395,0.0119508567197774,-0.0181881303337089,0.2344680109218423,1.33307730375582,10.7056323873615,-0.2649021051623365,-0.0741903997047919,-0.1781394016902689,8,-0.7854188294529383,-0.5036119093777363,-0.0867627034720676,0.1743488858419109,0.0885933311829063
Pls1,92669.0,-0.2444579066245826,0.0,0.0,0.0207585601667679,0.0,0.0,-0.1250943740353012,-0.0871779193107284,0.0,1.0,-0.1250943740353012,0.5235619560542686,0.5235619560542686,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008209774869596,0.0021697055295656,0.0013487280426059,-0.0429515907916829,0.346097281220675,3.3143343210920317,2.000000000036068,0.0975892544329516,0.8054804740010675,0.1904126697365244,16,-0.5401946722000512,-0.2479279805295063,-0.0928234153035728,0.3011579410559192,0.9358894579611494
Nol12,8705.0,-0.2744959779734826,0.0,0.0,-0.0703893278913119,0.0,0.0,-0.0570908251218504,0.1517561681116364,0.4753033121308017,1.0,-0.0877048953804893,-0.1586977460187082,-0.0703893278913119,0.0,0.0,0.0,0,1.107234244103584,0.0004300367035714,0.6890674979266385,-0.08928391,0.0006720690260988,13.805356834257225,13.932399322433792,-0.02970353725,13.932399322433792,-0.0008239908,7.0745826,0.04577822904421,-0.0373610768997421,0.0084171521444679,-0.0878940320640762,0.0624089150798872,0.5606348042789906,10.751544059089182,0.0796281810814519,0.1306557704597317,0.1110251592427634,6,-0.0299228110501785,0.0386871740302667,-0.0313969781613115,0.0544932308890313,0.1710361469906509
Sike1,12751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194197819739456,0.021787652746732,0.0235880901120216,1.0,-0.0119498352586715,-0.440572591383269,-0.3995132811469271,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392932015929945,-0.0112843582587933,0.0280088433342011,-0.0186631818143804,0.0477658035263291,0.4692082230310865,10.232420927176197,-0.0071450902321313,0.0332769232327687,0.0004170004420594,3,-0.0598540600868826,-0.1339671968536713,-0.0075620906741907,0.156101119769992,0.1716438299798155
Gm13986,253911.0,-0.1622714288986948,0.0,0.0,0.3642743855966142,0.0,0.0,0.0,-0.2142945402591878,0.0,0.0,0.0,0.0,0.777607578659258,0.3467350692119866,0.4080949871536852,0.7135329629213178,1,0.8457665840856552,0.0005512454233333,1.0753355213190328,-0.05261665,0.0003526246925128,14.516562389991549,14.501961549803964,0.0270954065666666,16.370227637956752,-0.0003177441999999,5.7566047,-0.0036829773782126,0.0023285044646639,-0.0013544729135487,-0.0108904191201466,0.236133195618154,2.112993844915043,10.679480099505534,0.0325870432194286,0.4080949871536852,-0.062093676115929,17,-0.3503756383933055,-0.4353510489631587,0.0946807193353576,0.1787421791094762,0.3281894775433148
