gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.9mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DMR,size.log2.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,18mo.9mo.Q.max.loops,18mo.9mo.Q.mean.loops,18mo.9mo.T.median.loops,Qanova.min.loops,18mo.2mo.T.max.loops,18mo.2mo.T.median.loops,loop_size.log.min.loops,Qanova.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.median.loops,min_distance.log.std.loops,min_distance.log.mean.loops,9mo.2mo.T.median.loops,18mo.2mo.Q.min.loops,18mo.9mo.T.min.loops,loop_size.log.std.loops,18mo.2mo.T.min.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,min_distance.log.min.loops,18mo.9mo.T.std.loops,18mo.2mo.Q.max.loops,18mo.9mo.Q.min.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.max.loops,9mo.2mo.Q.std.loops,loop_size.log.mean.loops,min_distance.log.max.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,18mo.9mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.std.atac,count.atac,18mo.2mo.log_ratio.min.atac,log2_distance.mean.atac,log2_distance.std.atac,log2_distance.min.atac,9mo.2mo.log_ratio.mean.atac,18mo.9mo.log_ratio.max.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Asrgl1,0.10697367411106824,0.0,0.0,0.0,-0.00984005281701684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035322686657309533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006966761648654938,0.0,0.0,0.0,0.0,0.023641663789749145,0.0,0.0,0.0,-0.00381802823394537,0.0,0.0,0.005168887674808502,0.0,0.001404917985200882,0.0,0.0,0.0,0.0,0.0,0.0,0.04736035097390413,0.0,0.0,0.013525583781301975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09104758927598595,0.0008357948809862137,0.0,0.0,-0.1211762070003897,0.028267680890858172,0.0,0.014896669648587704,0.0021120765805244445,0.0,0.00978137508034706,0.0,0.0,0.013078900538384914,0.0007213644683361053,0.066995904520154,0.0026834027655422686,0.007137738466262818,0.06955811893567443,0.001623070053756237,0.0,0.0,0.0,0.0,1.0,2.0
Psmb6,-0.30073803674429656,0.0,0.0,0.0,-0.026585258580744266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005925095826387406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026968109607696535,0.0,0.0,0.0,0.0,0.01438745623221621,0.0,0.0,0.0,-0.0024113863706588744,0.0,0.0,0.0017978739738464355,0.0,-0.002275967141613364,0.0,0.0,0.0,0.0,0.0,0.0,0.017328178342431784,0.0,0.0,0.004688869044184685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013431042367592454,0.0005571965873241425,0.0,0.0,-0.07840617758687586,0.022667710762470962,0.0,0.012186792595312,0.03308919996023178,0.0,0.009387907385826112,0.0,0.0,0.014459754601120948,0.0,0.03298963736742735,0.004446477256715297,0.007137738466262818,0.027053969027474523,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Soga3,-0.008646167232654989,0.0,0.0,0.0,-0.005671805751044303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025295601412653923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015057194558903576,0.0,0.0,0.0,0.0,0.014434963976964355,0.0,0.0,0.0,-0.0024113863706588744,0.0,0.0,-0.021821695370599626,0.0,0.0005619671940803528,0.0,0.0,0.0,0.0,0.0,0.0,0.014528006878681481,0.0,0.0,0.002885457873344421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009302865322679281,-0.09678504720330239,0.0,0.0,0.021761602004989982,-0.2207854425907135,0.0,0.006145922923460603,-0.0015840574353933334,0.0,0.008361927345395087,0.0,0.0,-0.03453115437179804,0.0,0.04559832170605659,-0.04610922949388623,0.004912371039390564,0.03859456307953223,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ccdc124,-0.028617079593241213,0.0,0.0,0.0,-0.026585258580744266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005925095826387406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012360383570194245,0.0,0.0,0.0,0.0,0.036733460277318955,0.0,0.0,0.0,-0.00381802823394537,0.0,0.0,0.000988830691203475,0.0,8.429507724940776e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.01832577136345208,0.0,0.0,-0.03101867213845253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014137331657111644,0.0016715897619724274,0.0,0.0,0.03803174238651991,-0.21272427822463214,0.0,0.023449517004191876,0.03308919996023178,0.0,0.008361927345395087,0.0,0.0,0.013558049015700816,0.0,0.058608653172850605,0.004446477256715297,0.004912371039390564,0.031836368318181485,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Alg5,0.1035825276747346,0.0,0.0,0.0,-0.026585258580744266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005925095826387406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016315706316381694,0.0,0.0,0.0,0.0,0.05680548280477524,0.0,0.0,0.0,-0.008439851775765419,0.0,0.0,0.0011011978145688771,0.0,0.0002809835970401764,0.0,0.0,0.0,0.0,0.0,0.0,-0.019758735094219448,0.0,0.0,0.013525583781301975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01964510202407837,0.0016715897619724274,0.0,0.0,0.040195835791528224,-0.007406675443053246,0.0,0.027737582623958586,0.0021120765805244445,0.0,0.013808985650539398,0.0,0.0,0.013078900538384914,0.0007213644683361053,0.08229357562959194,0.004446477256715297,0.007137738466262818,0.044509949372150005,0.001623070053756237,0.0,0.0,0.0,0.0,1.0,1.0
Uqcrh,0.10496651910245419,0.0,0.0,0.0,0.02234566590283066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050705146975815296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026968109607696535,0.0,0.0,0.0,0.0,0.04935484614223242,0.0,0.0,0.0,-0.0024113863706588744,0.0,0.0,0.0017978739738464355,0.0,0.0005619671940803528,0.0,0.0,0.0,0.0,0.0,0.0,0.021067773438990117,0.0,0.0,0.013525583781301975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014473249800503254,0.0016715897619724274,0.0,0.0,0.040195835791528224,-0.26110276613384487,0.0,0.02638699471950531,-0.0015840574353933334,0.0,0.008361927345395087,0.0,0.0,0.013078900538384914,0.0007213644683361053,0.08255724258720874,0.005070212930440902,0.004912371039390564,0.05622810845263302,0.001623070053756237,0.0,0.0,0.0,0.0,1.0,1.0
Tmem209,0.10535420637577772,0.0,0.0,0.0,-0.010708137657493353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037601569667458533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019102410972118378,0.0,0.0,0.0,0.0,0.023627197779715062,0.0,0.0,0.0,-0.0020094886422157288,0.0,0.0,0.0016855068504810333,0.0,0.001404917985200882,0.0,0.0,0.0,0.0,0.0,0.0,0.01826793182641268,0.0,0.0,0.013525583781301975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015471511874347926,0.0008357948809862137,0.0,0.0,0.028339428761973977,0.036052395552396775,0.0,0.018953074533492327,-0.0015840574353933334,0.0,0.013808985650539398,0.0,0.0,0.054478358812630176,0.0007213644683361053,0.06737959787249564,-0.0511455605737865,0.007137738466262818,-0.13180696535855532,0.001623070053756237,0.0,0.0,0.0,0.0,1.0,2.0
Pls3,-0.030880144573748113,0.0,0.0,0.0,0.011748860897496343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015952181071043015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006966761648654938,0.0,0.0,0.0,0.0,0.02030158031731844,0.0,0.0,0.0,-0.00381802823394537,0.0,0.0,0.005168887674808502,0.0,0.001404917985200882,0.0,0.0,0.0,0.0,0.0,0.0,0.04736035097390413,0.0,0.0,0.004688869044184685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01815791390836239,0.0016715897619724274,0.0,0.0,0.03821208350360394,-0.001788187623023987,0.0,0.009561091549694539,-0.0015840574353933334,0.0,0.013808985650539398,0.0,0.0,0.014459754601120948,0.0,0.061679407581686975,0.004272603951394558,0.007137738466262818,0.06671349093317985,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Atp5f1,0.11482697952538728,0.0,0.0,0.0,-0.00984005281701684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035322686657309533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006966761648654938,0.0,0.0,0.0,0.0,0.03797500979155302,0.0,0.0,0.0,-0.00381802823394537,0.0,0.0,0.005168887674808502,0.0,0.001404917985200882,0.0,0.0,0.0,0.0,0.0,0.0,0.04736035097390413,0.0,0.0,0.013525583781301975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09104758927598595,0.0016715897619724274,0.0,0.0,0.040195835791528224,-0.004242912270128727,0.0,0.023107053264975547,-0.0015840574353933334,0.0,0.00978137508034706,0.0,0.0,0.013078900538384914,0.0007213644683361053,0.083259701654315,0.0026834027655422686,0.007137738466262818,0.08125924726948142,0.001623070053756237,0.0,0.0,0.0,0.0,1.0,1.0
Srrm2,0.11643464419990777,0.0,0.0,0.0,-0.009037858890369534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003418324515223503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006966761648654938,0.0,0.0,0.0,0.0,0.03797500979155302,0.0,0.0,0.0,-0.00381802823394537,0.0,0.0,0.005168887674808502,0.0,0.001404917985200882,0.0,0.0,0.0,0.0,0.0,0.0,0.04736035097390413,0.0,0.0,0.013525583781301975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01827777236700058,0.0016715897619724274,0.0,0.0,0.040195835791528224,-0.001788187623023987,0.0,0.015258299075067044,-0.0015840574353933334,0.0,0.013808985650539398,0.0,0.0,0.02762465614825487,0.0007213644683361053,0.083259701654315,0.004218588955700398,0.007137738466262818,0.06671349093317985,0.001623070053756237,0.0,0.0,0.0,0.0,1.0,1.0
