gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,count.DAR,size.log2.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,Tanova.max.loops,Qanova.mean.loops,loop_size.log.std.loops,18mo.2mo.Q.mean.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.max.loops,18mo.9mo.Q.median.loops,min_distance.log.std.loops,9mo.2mo.T.mean.loops,count.loops,Qanova.min.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,Qanova.std.loops,9mo.2mo.T.median.loops,18mo.2mo.Q.max.loops,Tanova.median.loops,18mo.9mo.Q.max.loops,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,DEG,pred
Hsph1,0.33146056094590354,-0.43794931460391073,0.0,-0.24163521902964397,0.0,0.0,0.0,0.0,0.015036994481787962,0.0,0.0,0.004455405890065081,0.0023864750914713915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005695880007217912,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014188477687318535,0.0,0.0034681771169690523,0.0,0.0,1.0,1.0
Dot1l,0.487647231640842,0.11803403902141486,0.0,0.007417539572891067,0.0,0.0,0.0,0.0,0.035643245805712306,0.0,0.0,0.012252365841585048,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01535355135360185,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0903581993873505,0.0,0.010404531350907157,0.0,0.0,1.0,1.0
Rnf38,-0.45133833828217845,0.06156076233395759,0.0,0.0061024775838150695,0.0,0.0,0.0,0.0,-0.04984485166256919,0.0,0.0,0.0011138514999081107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005438521011349033,-0.08084387288374059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.004624236155958737,0.0,0.0,1.0,2.0
Bahd1,0.4626217395724619,-0.13985485112404122,0.0,0.009284444372443593,0.0,0.0,0.0,0.0,0.035643245805712306,0.0,0.0,0.012252365841585048,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01015128567814827,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.0034681771169690523,0.0,0.0,1.0,1.0
Gart,0.487647231640842,0.11803403902141486,0.0,0.007417539572891067,0.0,0.0,0.0,0.0,0.035643245805712306,0.0,0.0,0.012252365841585048,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01535355135360185,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0903581993873505,0.0,0.010404531350907157,0.0,0.0,1.0,1.0
Snx10,0.4349915466052206,-0.13985485112404122,0.0,0.007417539572891067,0.0,0.0,0.0,0.0,0.035643245805712306,0.0,0.0,0.012252365841585048,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01015128567814827,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0903581993873505,0.0,0.0034681771169690523,0.0,0.0,1.0,1.0
Dcaf13,0.5152774246080833,0.11803403902141486,0.0,0.009284444372443593,0.0,0.0,0.0,0.0,0.035643245805712306,0.0,0.0,0.012252365841585048,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01535355135360185,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.010404531350907157,0.0,0.0,1.0,1.0
Dhrs13,0.48019110290881467,0.10522474764901049,0.0,0.009284444372443593,0.0,0.0,0.0,0.0,-0.1308775430216509,0.0,0.0,0.003898480140111026,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01089814568267149,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.010404531350907157,0.0,0.0,1.0,1.0
Dhdds,0.5152774246080833,0.11803403902141486,0.0,0.009284444372443593,0.0,0.0,0.0,0.0,0.035643245805712306,0.0,0.0,0.012252365841585048,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01535355135360185,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.010404531350907157,0.0,0.0,1.0,1.0
Gnai1,-0.5201186676893164,0.06573770480120883,0.0,0.0061024775838150695,0.0,0.0,0.0,0.0,0.01280929148197174,0.0,0.0,0.0016707771402948042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00683083527666681,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.004624236155958737,0.0,0.0,1.0,2.0
Mrps25,0.5152774246080833,0.11803403902141486,0.0,0.009284444372443593,0.0,0.0,0.0,0.0,0.035643245805712306,0.0,0.0,0.012252365841585048,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01535355135360185,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.010404531350907157,0.0,0.0,1.0,1.0
Cpsf3,0.4626217395724619,-0.13985485112404122,0.0,0.009284444372443593,0.0,0.0,0.0,0.0,0.035643245805712306,0.0,0.0,0.012252365841585048,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01015128567814827,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.0034681771169690523,0.0,0.0,1.0,1.0
Ncoa4,0.5152774246080833,0.11803403902141486,0.0,0.009284444372443593,0.0,0.0,0.0,0.0,0.035643245805712306,0.0,0.0,0.012252365841585048,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01535355135360185,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.010404531350907157,0.0,0.0,1.0,1.0
Hnrnpa0,0.2501212952329832,-0.5596595442689517,0.0,0.002271208364297362,0.0,0.0,0.0,0.0,0.015036994481787962,0.0,0.0,0.004455405890065081,0.004772950182942783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005695880007217912,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010081286706468639,0.0,0.0034681771169690523,0.0,0.0,1.0,0.0
Triqk,0.5152774246080833,0.11803403902141486,0.0,0.009284444372443593,0.0,0.0,0.0,0.0,0.035643245805712306,0.0,0.0,0.012252365841585048,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01535355135360185,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.010404531350907157,0.0,0.0,1.0,1.0
Wasf3,-0.5201186676893164,0.06573770480120883,0.0,0.0061024775838150695,0.0,0.0,0.0,0.0,0.01280929148197174,0.0,0.0,0.0016707771402948042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00683083527666681,-0.08084387288374059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.004624236155958737,0.0,0.0,1.0,2.0
Rcc2,0.5152774246080833,0.11803403902141486,0.0,0.009284444372443593,0.0,0.0,0.0,0.0,0.035643245805712306,0.0,0.0,0.012252365841585048,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01535355135360185,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.010404531350907157,0.0,0.0,1.0,1.0
Bnip3l,0.5152774246080833,0.11803403902141486,0.0,0.009284444372443593,0.0,0.0,0.0,0.0,0.035643245805712306,0.0,0.0,0.012252365841585048,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01535355135360185,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.010404531350907157,0.0,0.0,1.0,1.0
Wdr83,0.5152774246080833,0.11803403902141486,0.0,0.009284444372443593,0.0,0.0,0.0,0.0,0.035643245805712306,0.0,0.0,0.012252365841585048,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01535355135360185,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.010404531350907157,0.0,0.0,1.0,1.0
Pdcd5,0.3778175923096783,-0.5596595442689517,0.0,0.004511494189500809,0.0,0.0,0.0,0.0,0.015036994481787962,0.0,0.0,0.004455405890065081,0.004772950182942783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005695880007217912,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.0034681771169690523,0.0,0.0,1.0,1.0
Dpm1,0.48019110290881467,0.10522474764901049,0.0,0.009284444372443593,0.0,0.0,0.0,0.0,-0.1308775430216509,0.0,0.0,0.003898480140111026,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01089814568267149,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.010404531350907157,0.0,0.0,1.0,1.0
Manf,0.48019110290881467,0.10522474764901049,0.0,0.009284444372443593,0.0,0.0,0.0,0.0,-0.1308775430216509,0.0,0.0,0.003898480140111026,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01089814568267149,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.010404531350907157,0.0,0.0,0.0,1.0
Rpl13,0.3042568768210271,0.07820508727694259,0.0,0.007044158547240145,0.0,0.0,0.0,0.0,-0.05736334928694893,0.0,0.0,0.0022277029998162214,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21574343762853565,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010081286706468639,0.0,0.004624236155958737,0.0,0.0,0.0,0.0
Myo6,-0.9478392163839411,0.05289907830164713,0.0,0.0032866590053719632,0.0,0.0,0.0,0.0,0.00835388624931083,0.0,0.0,-0.053743331912247574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00571698388632606,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010081286706468639,0.0,0.004624236155958737,0.0,0.0,2.0,2.0
Pde8a,-0.8961479667135898,0.052620615426670105,0.0,0.002913278089288403,0.0,0.0,0.0,0.0,-0.04984485166256919,0.0,0.0,0.0011138514999081107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005438521011349033,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037338098921977425,0.0,0.004624236155958737,0.0,0.0,2.0,2.0
Efemp1,0.4626217395724619,-0.13985485112404122,0.0,0.009284444372443593,0.0,0.0,0.0,0.0,0.035643245805712306,0.0,0.0,0.012252365841585048,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01015128567814827,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.0034681771169690523,0.0,0.0,2.0,1.0
Scrg1,0.36667907884454026,-0.47556376150425744,0.0,0.004511494189500809,0.0,0.0,0.0,0.0,-0.05457872053717866,0.0,0.0,0.0022277029998162214,0.004772950182942783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004582028616877163,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.0034681771169690523,0.0,0.0,0.0,1.0
Plp1,0.33689272291410494,-0.4804695000981583,0.0,0.002644589389948284,0.0,0.0,0.0,0.0,0.015036994481787962,0.0,0.0,0.004455405890065081,0.004772950182942783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004539820968228228,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0903581993873505,0.0,-0.06127112906645326,0.0,0.0,2.0,2.0
Rabac1,0.38758112753138824,0.11803403902141486,0.0,0.007044158547240145,0.0,0.0,0.0,0.0,0.035643245805712306,0.0,0.0,0.012252365841585048,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01535355135360185,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010081286706468639,0.0,0.010404531350907157,0.0,0.0,0.0,1.0
Cpq,-1.0127210654318333,0.056797557893921345,0.0,0.0032866590053719632,0.0,0.0,0.0,0.0,0.01280929148197174,0.0,0.0,0.0016707771402948042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00683083527666681,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010081286706468639,0.0,0.004624236155958737,0.0,0.0,2.0,2.0
Tjp2,-0.9649282961207277,0.056797557893921345,0.0,0.002913278089288403,0.0,0.0,0.0,0.0,0.01280929148197174,0.0,0.0,0.0016707771402948042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00683083527666681,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037338098921977425,0.0,0.004624236155958737,0.0,0.0,2.0,2.0
Gpc5,-0.7805922456523952,0.04527001081527594,0.0,0.0021177863921312723,0.0,0.0,0.0,0.0,-0.03213461576824022,0.0,0.0,-0.03213461576824022,-0.09148154517307001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005048672928858329,-0.08084387288374059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037338098921977425,0.0,0.004624236155958737,0.0,0.0,2.0,0.0
Hcn1,-1.0127210654318333,0.056797557893921345,0.0,0.0032866590053719632,0.0,0.0,0.0,0.0,0.01280929148197174,0.0,0.0,0.0016707771402948042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00683083527666681,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010081286706468639,0.0,0.004624236155958737,0.0,0.0,0.0,2.0
Abca8a,0.48019110290881467,0.10522474764901049,0.0,0.009284444372443593,0.0,0.0,0.0,0.0,-0.1308775430216509,0.0,0.0,0.003898480140111026,0.01431885054882835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01089814568267149,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032484146054176724,0.0,0.010404531350907157,0.0,0.0,2.0,1.0
Ppfibp2,-0.9649282961207277,0.056797557893921345,0.0,0.002913278089288403,0.0,0.0,0.0,0.0,0.01280929148197174,0.0,0.0,0.0016707771402948042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00683083527666681,-0.08084387288374059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037338098921977425,0.0,0.004624236155958737,0.0,0.0,2.0,2.0
Phldb2,-0.9649282961207277,0.056797557893921345,0.0,0.002913278089288403,0.0,0.0,0.0,0.0,0.01280929148197174,0.0,0.0,0.0016707771402948042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00683083527666681,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037338098921977425,0.0,0.004624236155958737,0.0,0.0,2.0,2.0
Cdk19,-0.9649282961207277,0.056797557893921345,0.0,0.002913278089288403,0.0,0.0,0.0,0.0,0.01280929148197174,0.0,0.0,0.0016707771402948042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00683083527666681,-0.08084387288374059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037338098921977425,0.0,0.004624236155958737,0.0,0.0,2.0,2.0
Ralyl,-1.0127210654318333,0.056797557893921345,0.0,0.0032866590053719632,0.0,0.0,0.0,0.0,0.01280929148197174,0.0,0.0,0.0016707771402948042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00683083527666681,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010081286706468639,0.0,0.004624236155958737,0.0,0.0,2.0,2.0
Sfmbt2,-0.8499937308404375,0.047330636421547216,0.0,0.002491167308214833,0.0,0.0,0.0,0.0,0.00835388624931083,0.0,0.0,-0.053743331912247574,-0.09148154517307001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00571698388632606,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010081286706468639,0.0,0.004624236155958737,0.0,0.0,0.0,0.0
Fmn1,-0.9478392163839411,0.05289907830164713,0.0,0.0032866590053719632,0.0,0.0,0.0,0.0,0.00835388624931083,0.0,0.0,-0.053743331912247574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00571698388632606,0.01560144915300257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010081286706468639,0.0,0.004624236155958737,0.0,0.0,2.0,0.0
