gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,Tanova.std.loops,18mo.2mo.Q.mean.loops,loop_size.log.std.loops,18mo.2mo.T.min.loops,9mo.2mo.Q.std.loops,min_distance.log.mean.loops,min_distance.log.median.loops,18mo.2mo.T.mean.loops,min_distance.log.max.loops,18mo.2mo.Q.min.loops,Qanova.max.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,log2_distance.min.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Fn3krp,0.0525147439725697,0.0,0.0,0.013270101621747016,0.0016556877270340919,0.0,0.0,0.0,0.0,0.0,-0.08264172039926052,0.0,-0.0198516861256212,0.0,0.0,0.0,0.106553055284312,0.0,0.004504529908299446,0.00993216508999467,0.0071738075464963915,-0.005427555460482836,0.0,0.0,0.0,0.004535410217940807,0.0,0.0,0.00378688498865813,0.02432182013988495,0.032918749637901784,0.008507532104849815,0.0031339737866073847,0.003906671479344368,0.0,0.0018261607736349105,0.003707341281697154,0.0034887770935893058,0.0,0.04008943711873144,0.0,0.013714060382917524,0.004737302027642727,0.002286895737051964,0.0009110196307301521,0.0,0.0
Mcfd2,0.05458749801386148,0.0,0.0,0.013270101621747016,0.0010451517347246407,0.0,0.0,0.0,0.0,0.0,-0.09256639324128628,0.0,0.004978817952796817,0.0,0.0,0.0,0.09474963909946382,0.0,0.004504529908299446,0.00993216508999467,0.005429418999701738,0.004497117381542921,0.0,0.0,0.0,-0.05672751564532518,0.0,0.0,0.00378688498865813,0.015303331352770328,0.032918749637901784,0.0038500146847218275,0.0031339737866073847,0.003906671479344368,0.0,0.0018261607736349105,0.003707341281697154,0.0011338525917381048,0.0,0.04902455912902951,0.0,0.012318549575284124,0.004737302027642727,0.002286895737051964,0.0009110196307301521,0.0,1.0
Dnajc27,0.059230851740576324,0.0,0.0,0.013270101621747016,0.0032226746156811714,0.0,0.0,0.0,0.0,0.0,0.05384713327512145,0.0,-0.0198516861256212,0.0,0.0,0.0,0.106553055284312,0.0,0.004504529908299446,0.00993216508999467,0.0071738075464963915,-0.014731936249881982,0.0,0.0,0.0,0.004535410217940807,0.0,0.0,0.013711135294288397,0.02432182013988495,0.046368720438331366,0.008507532104849815,0.007834934461861849,0.0013588422536849976,0.0,0.0018261607736349105,0.00866946643218398,0.0034887770935893058,0.0,0.04008943711873144,0.0,0.004455704595893621,0.004737302027642727,0.002286895737051964,0.0009110196307301521,0.0,1.0
Vps53,-0.01958624418126419,0.0,0.0,0.0035305774956941607,0.000522328969091177,0.0,0.0,0.0,0.0,0.0,-0.06880204734392464,0.0,-0.004082504357211292,0.0,0.0,0.0,-0.09098538797930815,0.0,0.0004869762063026428,0.0022563197300769387,0.0006450606137514115,0.004497117381542921,0.0,0.0,0.0,0.001796720204874873,0.0,0.0,-0.05192396238213405,0.006480534768197686,0.010638562659732998,0.0020929031539708375,0.0018803842924535275,-0.01919364683330059,0.0,0.0001217440515756607,0.0016975691495463253,0.0,0.0,-0.02827504599932581,0.0,-0.008343950277194381,0.0010932235792279242,0.007514085993170739,0.0,0.0,1.0
Cpa6,-0.03669039653846994,0.0,0.0,0.0035305774956941607,0.0023504803329706192,0.0,0.0,0.0,0.0,0.0,0.06554455177858472,0.0,-0.012019472229294479,0.0,0.0,0.0,-0.03290922223823145,0.0,0.0004869762063026428,0.0011616829480044543,0.0003310706838965416,0.01070003790780902,0.0,0.0,0.0,0.0006279798969626427,0.0,0.0,0.013711135294288397,-0.02817551587475464,0.02615535807562992,0.0003310706838965416,0.007834934461861849,-0.004755947887897492,0.0,0.0001217440515756607,0.007573769968003035,0.0,0.0,-0.02827504599932581,0.0,-0.03023292827187106,0.000819917656481266,-0.034956834837794305,0.0,2.0,2.0
Serinc1,0.06308288212865591,0.0,0.0,0.013270101621747016,0.0032226746156811714,0.0,0.0,0.0,0.0,0.0,0.05384713327512145,0.0,0.00663598706945777,0.0,0.0,0.0,0.11493221446871757,0.0,0.004504529908299446,0.00993216508999467,0.0071738075464963915,-0.014731936249881982,0.0,0.0,0.0,0.004535410217940807,0.0,0.0,0.013711135294288397,0.02432182013988495,0.046368720438331366,0.008507532104849815,0.007834934461861849,0.0013588422536849976,0.0,0.0018261607736349105,0.00866946643218398,0.0034887770935893058,0.0,0.04902455912902951,0.0,0.004455704595893621,0.004737302027642727,0.002286895737051964,0.0009110196307301521,0.0,1.0
Klhl28,0.014570361857768149,0.0,0.0,-0.02797678306698799,0.0003917467221617699,0.0,0.0,0.0,0.0,0.0,-0.03538873675744981,0.0,0.0011119263153523207,0.0,0.0,0.0,-0.06489508996426593,0.0,0.0007548131281509996,0.001581603002268821,0.0007628075056709349,-0.005427555460482836,0.0,0.0,0.0,0.0010466331616044045,0.0,0.0,0.0015669868886470796,-0.014468899054918438,-0.07763376000802964,0.00034887772053480146,0.0012535895104520023,0.003906671479344368,0.0,0.0001460928632877767,-0.0183221335709095,0.0,0.0,0.009667053017765284,0.0,-0.008343950277194381,0.0010932235792279242,0.002286895737051964,0.0,0.0,0.0
Cst3,-0.060781134411226956,0.0,0.0,0.0036523215542547407,0.000827350071631372,0.0,0.0,0.0,0.0,0.0,0.022951375329867005,0.0,0.0021990021876990796,0.0,0.0,0.0,0.037512901678564955,0.0,0.0008278595632873476,0.0020748300850391387,0.001397692309692502,-0.014731936249881982,0.0,0.0,0.0,0.0016571691166609526,0.0,0.0,0.002794459988363087,-0.07611119612585754,-0.10445198346627876,0.0005233165621757507,0.0015669869072735309,0.0013588422536849976,0.0,-0.029851641468703748,0.0019290819158777595,0.0011338525917381048,0.0,0.012422520071268081,0.0,-0.0006230151420459152,0.001311868296470493,0.002286895737051964,0.00012754275230690836,0.0,0.0
Klhl23,0.019667318128049373,0.0,0.0,-0.017496359479846433,0.0005746606271713972,0.0,0.0,0.0,0.0,0.0,-0.04623071796260774,0.0,0.004525276916101575,0.0,0.0,0.0,0.048193699767580256,0.0,-0.017496359479846433,-0.10132366171106696,-0.030108289077179506,-0.005427555460482836,0.0,0.0,0.0,-0.012611929597333073,0.0,0.0,0.002089315876364708,-0.008785084909759463,-0.022922139973379673,0.00038340233732014894,0.0016975691495463253,0.003906671479344368,0.0,0.0001565280696377158,0.0017080043535679578,0.00031398994848132135,0.0,0.017990261218510568,0.0,-0.006661340016871691,0.002095345137640834,0.002286895737051964,0.00027330589480698106,0.0,0.0
Cox17,-0.06792599476408213,0.0,0.0,0.013270101621747016,0.002475740937516093,0.0,0.0,0.0,0.0,0.0,0.036063422090373935,0.0,0.0038561713043600322,0.0,0.0,0.0,0.0694257276924327,0.0,0.004504529908299446,0.0036312375124543904,0.0071738075464963915,-0.014731936249881982,0.0,0.0,0.0,0.004535410217940807,0.0,0.0,0.008930759741924704,0.017898288457654416,0.030878860033117236,0.008507532104849815,0.004921893090941012,0.0013588422536849976,0.0,0.0018261607736349105,0.006055198549292981,0.0034887770935893058,0.0,0.04076453525573015,0.0,0.0056239622738212345,-0.06517434371635318,0.002286895737051964,0.00018220392987132073,0.0,1.0
Impdh2,-0.0314008179679513,0.0,0.0,0.005697621619328856,0.0006220744550228119,0.0,0.0,0.0,0.0,0.0,-0.04264059772249311,0.0,0.0021990021876990796,0.0,0.0,0.0,0.037512901678564955,0.0,0.00153397505171597,0.0020748300850391387,0.001957714939489961,0.004497117381542921,0.0,0.0,0.0,0.0016571691166609526,0.0,0.0,0.0017905423790216446,-0.07611119612585754,-0.1370077592274174,0.0005233165621757507,0.0013987956568598746,0.003906671479344368,0.0,0.000316534535959363,0.0016179349552839994,0.0011338525917381048,0.0,0.018363629775121806,0.0,0.008635340644977986,0.001311868296470493,0.002286895737051964,0.00012754275230690836,0.0,0.0
Usp7,-0.010414815968833863,0.0,0.0,0.0026296715158969164,0.000522328969091177,0.0,0.0,0.0,0.0,0.0,-0.059710885044187305,0.0,0.0005114276334643364,0.0,0.0,0.0,-0.0960363709559897,0.0,-0.015291052889078855,0.0024931848188862204,0.00042192415334284304,0.004497117381542921,0.0,0.0,0.0,0.0011512964777648448,0.0,0.0,0.002089315876364708,0.005828593270853162,-0.023684563362039626,0.001102235708385706,0.0016975691495463253,-0.01919364683330059,0.0,7.304643280804157e-05,0.0016975691495463253,-0.01777531932108104,0.0,-0.022042034044861793,0.0,0.007200943389907479,0.001639835312962532,0.007514085993170739,0.0,2.0,2.0
Sorcs3,-0.04143698989995755,0.0,0.0,0.0035305774956941607,0.0007834934443235398,0.0,0.0,0.0,0.0,0.0,-0.1107523755170405,0.0,-0.01546588598168455,0.0,0.0,0.0,-0.062451308355666695,0.0,0.0004869762063026428,0.0022563197300769387,0.00038340233266353607,0.004497117381542921,0.0,0.0,0.0,0.0008447824523318559,0.0,0.0,0.00378688498865813,0.003976091177901253,0.014112050216645002,0.0007571998902130872,0.0031339737866073847,-0.01919364683330059,0.0,0.0001217440515756607,0.0026116448175162077,-0.011296162194339559,0.0,-0.02827504599932581,0.0,-0.008343950277194381,-0.020388619122095407,-0.034956834837794305,0.0,2.0,2.0
Rcan3,0.05107400459237397,0.0,0.0,0.013270101621747016,0.0007834934443235398,0.0,0.0,0.0,0.0,0.0,-0.09988163750618696,0.0,-0.024712238749489187,0.0,0.0,0.0,-0.09622230922337621,0.0,0.004504529908299446,0.0024931848188862204,0.004731663577258587,0.004497117381542921,0.0,0.0,0.0,0.0011512964777648448,0.0,0.0,0.00378688498865813,0.005793705498799682,0.024689712380059063,0.002698718225583434,0.0031339737866073847,0.003906671479344368,0.0,0.0018261607736349105,0.003707341281697154,0.0,0.0,0.037111063040792945,0.0,-0.008343950277194381,0.001639835312962532,-0.007514085993170739,0.0,0.0,0.0
Tll1,-0.012416636853595264,0.0,0.0,0.0026296715158969164,-0.027943710592226126,0.0,0.0,0.0,0.0,0.0,-0.04667146492283791,0.0,0.00048650779644958674,0.0,0.0,0.0,-0.048193844520719724,0.0,0.0003652321547269821,0.0016040935623459517,-0.023578923373133876,0.004497117381542921,0.0,0.0,0.0,0.0006666056445101276,0.0,0.0,0.001749802026897669,0.0033512222656281667,0.008046991873998195,0.0005353094130987301,0.001384171755053103,0.003906671479344368,0.0,7.304643280804157e-05,-0.019728886536322533,0.0,0.0,-0.02211508047301322,0.0,-0.049222831577644684,0.0010932235792279242,0.007514085993170739,0.0,0.0,0.0
Cacna1e,-0.019240056737326084,0.0,0.0,0.0035305774956941607,0.000522328969091177,0.0,0.0,0.0,0.0,0.0,-0.057931309277191756,0.0,-0.004082504357211292,0.0,0.0,0.0,-0.11496342430007644,0.0,0.0004869762063026428,0.0024931848188862204,0.0006450606137514115,0.004497117381542921,0.0,0.0,0.0,0.001796720204874873,0.0,0.0,-0.03098873147042468,0.007555537894368172,0.011476700697094201,0.0020929031539708375,0.0018803842924535275,0.003906671479344368,0.0,0.0001217440515756607,0.0016975691495463253,0.0,0.0,-0.02827504599932581,0.0,-0.008343950277194381,0.001639835312962532,0.007514085993170739,0.0,0.0,0.0
Ecm2,0.027186660510487855,0.0,0.0,0.005600226372480393,0.0008707128744572401,0.0,0.0,0.0,0.0,0.0,-0.0899569646641612,0.0,0.0011353146750479937,0.0,0.0,0.0,0.029465542043326423,0.0,0.0007304643094539642,-0.04055104068480432,0.0008016924560070038,-0.005427555460482836,0.0,0.0,0.0,-0.020810555489733814,0.0,0.0,0.00378688498865813,-0.06136159617453814,0.015564810647629202,0.0008358539268374443,0.0031339737866073847,0.003906671479344368,0.0,0.0002434881031513214,0.0026116448175162077,0.0005582043528556824,0.0,-0.07584650360047818,0.0,-0.007258430742658675,0.001311868296470493,-0.007514085993170739,0.00012754275230690836,0.0,0.0
Rpl36al,-0.053914145724847914,0.0,0.0,0.002580973894800991,0.00031339737586677074,0.0,0.0,0.0,0.0,0.0,-0.030348261343315242,0.0,0.000675098136998713,0.0,0.0,0.0,-0.02736445271410048,0.0,0.0004869762109592557,-0.00457184424623847,0.00034488053759559986,-0.005427555460482836,0.0,0.0,0.0,-0.006105360109359026,0.0,0.0,0.001253589503467083,-0.015346518233418465,-0.04370210509281605,-0.022175574931316076,0.0009401921276003122,0.003906671479344368,0.0,7.304643280804157e-05,-0.0133303564786911,0.0,0.0,0.005144842900335789,0.0,-0.008343950277194381,0.0006559341587126255,0.002286895737051964,0.0,0.0,0.0
Rps21,-0.11200475057936274,0.0,0.0,0.0025566250830888746,0.0007052428694441915,0.0,0.0,0.0,0.0,0.0,0.024419178776443003,0.0,0.0017629050370305778,0.0,0.0,0.0,0.02640170255501289,0.0,-0.015851075523532928,0.001947287325747311,0.000529858348891139,0.01070003790780902,0.0,0.0,0.0,0.0008024187292903662,0.0,0.0,0.002794459988363087,-0.028316980419913308,-0.08026621848694049,-0.012978251203894614,0.0015669869072735309,0.0013588422536849976,0.0,7.304643280804157e-05,0.0018803842924535275,0.0003314338345080614,0.0,0.008478012783452869,0.0,0.0028211769182235,0.0009474604099523276,0.002286895737051964,7.288157357834279e-05,0.0,0.0
Orai2,0.02809803534299135,0.0,0.0,0.005600226372480393,0.0032226746156811714,0.0,0.0,0.0,0.0,0.0,0.05384713327512145,0.0,0.003141361512243748,0.0,0.0,0.0,0.06639351504738443,0.0,0.0007304643094539642,-0.10132366171106696,0.0030345097929239274,-0.014731936249881982,0.0,0.0,0.0,0.004535410217940807,0.0,0.0,0.013711135294288397,0.017694733696989717,0.031305277748033405,0.0072900915890932085,0.007834934461861849,0.0013588422536849976,0.0,0.0002434881031513214,0.007573769968003035,0.0034887770935893058,0.0,-0.07584650360047818,0.0,0.0015091374795883894,0.002095345137640834,0.002286895737051964,0.00027330589480698106,0.0,1.0
Pla2g4e,0.01795082417782396,0.0,0.0,0.005600226372480393,0.0006967678293585777,0.0,0.0,0.0,0.0,0.0,-0.06148680360289291,0.0,0.001484192395582795,0.0,0.0,0.0,0.04614382095751353,0.0,0.0007304643094539642,0.003686324181035161,0.001202901815995574,0.004497117381542921,0.0,0.0,0.0,0.0016571691166609526,0.0,0.0,-0.03098873147042468,-0.151529684048146,0.013436349662952126,0.0010102927684783936,0.0018803842924535275,-0.01919364683330059,0.0,0.0002434881031513214,0.0016975691495463253,0.0011338525917381048,0.0,-0.07584650360047818,0.0,0.00937198245897889,0.002095345137640834,0.002286895737051964,0.00027330589480698106,0.0,0.0
Tmx4,0.04651567914756015,0.0,0.0,0.005941109722480178,-0.15364522711373865,0.0,0.0,0.0,0.0,0.0,0.030290096700191498,0.0,0.005066037382930517,0.0,0.0,0.0,0.09462753189727664,0.0,0.00153397505171597,0.00993216508999467,0.0022884224727749824,-0.014731936249881982,0.0,0.0,0.0,0.0019362712930887937,0.0,0.0,0.005432221239898354,0.015495214099064469,0.026232461237814277,0.002684905827045441,0.003264556028880179,0.0013588422536849976,0.0,-0.0800588883459568,0.0034106488944962623,0.0011338525917381048,0.0,0.02655060721561313,0.0,0.0030601937882602215,0.004737302027642727,-0.007514085993170739,0.0009110196307301521,0.0,0.0
Shisa6,-0.019240056737326084,0.0,0.0,0.0035305774956941607,0.000522328969091177,0.0,0.0,0.0,0.0,0.0,-0.057931309277191756,0.0,-0.004082504357211292,0.0,0.0,0.0,-0.11496342430007644,0.0,0.0004869762063026428,0.0024931848188862204,0.0006450606137514115,0.004497117381542921,0.0,0.0,0.0,0.001796720204874873,0.0,0.0,-0.03098873147042468,0.007555537894368172,0.011476700697094201,0.0020929031539708375,0.0018803842924535275,0.003906671479344368,0.0,0.0001217440515756607,0.0016975691495463253,0.0,0.0,-0.02827504599932581,0.0,-0.008343950277194381,0.001639835312962532,0.007514085993170739,0.0,0.0,0.0
Ago1,0.03425970049574971,0.0,0.0,0.005600226372480393,0.0032226746156811714,0.0,0.0,0.0,0.0,0.0,0.05531493689864874,0.0,-0.004721545958891511,0.0,0.0,0.0,0.1035746812436264,0.0,0.0007304643094539642,0.00993216508999467,0.0030345097929239274,0.01070003790780902,0.0,0.0,0.0,0.004535410217940807,0.0,0.0,0.013711135294288397,0.02432182013988495,0.0388205892406404,0.0072900915890932085,0.007834934461861849,0.0013588422536849976,0.0,0.0002434881031513214,0.007573769968003035,0.0034887770935893058,0.0,-0.06615686015225947,0.0,0.008570529390126466,0.004737302027642727,0.002286895737051964,0.0009110196307301521,0.0,1.0
Smpd4,0.020506226297002286,0.0,0.0,0.005746319238096475,0.000522328969091177,0.0,0.0,0.0,0.0,0.0,-0.05061606553616002,0.0,0.0011119263153523207,0.0,0.0,0.0,-0.06562077524780761,0.0,-0.07835447162389755,-0.010675751471426338,0.0014689229987561703,0.004497117381542921,0.0,0.0,0.0,0.0010466331616044045,0.0,0.0,-0.05192396238213405,-0.0140316096204333,0.012511179740540683,0.0008358539268374443,0.0018803842924535275,0.003906671479344368,0.0,0.0005600226391106844,0.0019167084479704498,0.0,0.0,0.01502379127778113,0.0,0.007200943389907479,0.0010932235792279242,0.002286895737051964,0.0,0.0,0.0
Crebzf,-0.051697896136902274,0.0,0.0,0.005941109722480178,0.0005348550248891115,0.0,0.0,0.0,0.0,0.0,-0.03271592488046735,0.0,0.0018850122392177582,0.0,0.0,0.0,0.04300947336480022,0.0,0.00153397505171597,0.0035401355475187303,0.0017999936826527119,-0.005427555460482836,0.0,0.0,0.0,0.0010815209336578846,0.0,0.0,0.0017905423790216446,-0.08282943933270871,-0.015448889401741326,-0.10131935084238648,0.0013987956568598746,0.003906671479344368,0.0,0.0005600226391106844,0.0016179349552839994,0.0005582043528556824,0.0,0.01860711787827313,0.0,0.00902310473844409,0.002095345137640834,0.002286895737051964,0.00027330589480698106,0.0,0.0
Sdf4,0.06090239640325308,0.0,0.0,0.013270101621747016,0.0024376997631043195,0.0,0.0,0.0,0.0,0.0,0.06142972692847252,0.0,0.004664828004315495,0.0,0.0,0.0,0.08866172328591347,0.0,0.004504529908299446,0.00993216508999467,0.004940990209579468,0.01070003790780902,0.0,0.0,0.0,0.0010815209336578846,0.0,0.0,0.013711135294288397,-0.010757833737879991,0.046368720438331366,-0.019507348146289585,0.007834934461861849,-0.004755947887897492,0.0,0.0018261607736349105,0.00866946643218398,0.0005582043528556824,0.0,0.04902455912902951,0.0,0.006826140861958266,0.004737302027642727,0.002286895737051964,0.0009110196307301521,0.0,1.0
Agbl4,-0.0322535136283841,0.0,0.0,-0.01451189095620066,-0.04342534483294003,0.0,0.0,0.0,0.0,0.0,-0.06992505468428135,0.0,0.0004939837474375963,0.0,0.0,0.0,-0.08957465771527495,0.0,0.0003652321547269821,0.0024931848188862204,0.00033470471389591695,0.004497117381542921,0.0,0.0,0.0,0.0008447824523318559,0.0,0.0,0.0024027132615447046,0.0050685381900984795,0.010913540916517377,0.0007259461574722081,0.0019326171930879354,-0.01919364683330059,0.0,7.304643280804157e-05,0.0016975691495463253,-0.011313606080366299,0.0,-0.021262872111983598,0.0,-0.008343950277194381,0.001639835312962532,-0.034956834837794305,0.0,2.0,2.0
4933423P22Rik,0.05344042011420243,0.0,0.0,0.013270101621747016,0.0026121386233717205,0.0,0.0,0.0,0.0,0.0,0.05384713327512145,0.0,0.004978817952796817,0.0,0.0,0.0,0.049772472579497844,0.0,0.004504529908299446,-0.06154854522785172,0.005429418999701738,-0.014731936249881982,0.0,0.0,0.0,-0.05672751564532518,0.0,0.0,0.013711135294288397,0.007327935890061781,0.037687303837155926,0.0038500146847218275,0.007834934461861849,0.0013588422536849976,0.0,0.0018261607736349105,0.00866946643218398,0.0011338525917381048,0.0,0.04902455912902951,0.0,-0.00034188315272331237,-0.0268568586348556,0.002286895737051964,9.110196493566037e-05,0.0,1.0
C2cd2,-0.03521478369832039,0.0,0.0,0.0035792751191183925,0.0026121386233717205,0.0,0.0,0.0,0.0,0.0,0.06554455177858472,0.0,-0.006291495645418763,0.0,0.0,0.0,0.04511519825493451,0.0,0.0006574178813025355,0.0038898789416998624,-0.08443900381214917,0.01070003790780902,0.0,0.0,0.0,0.0019362712930887937,0.0,0.0,0.013711135294288397,0.009071682416833936,0.02931629985105246,0.0023196736723184587,0.007834934461861849,-0.004755947887897492,0.0,0.0002434881031513214,0.007573769968003035,0.0010466331616044045,0.0,-0.0017055592453107237,0.0,-0.10577903762459755,0.002095345137640834,-0.034956834837794305,0.00027330589480698106,0.0,0.0
Tenm3,-0.043351396034704524,0.0,0.0,0.0035305774956941607,-0.04342534483294003,0.0,0.0,0.0,0.0,0.0,-0.06992505468428135,0.0,0.0004939837474375963,0.0,0.0,0.0,-0.05129262654518243,0.0,0.0004869762063026428,0.0016040935623459517,0.00038340233266353607,0.004497117381542921,0.0,0.0,0.0,0.0008447824523318559,0.0,0.0,0.0024027132615447046,0.0037686294910963623,0.010412186654284596,0.0007746437762398273,0.0019326171930879354,-0.01919364683330059,0.0,0.0001217440515756607,0.0016975691495463253,0.0,0.0,-0.03085630336776376,0.0,-0.05232161360210739,0.0010932235792279242,-0.034956834837794305,0.0,2.0,2.0
Zfp251,0.038363576298579574,0.0,0.0,0.013270101621747016,0.000522328969091177,0.0,0.0,0.0,0.0,0.0,-0.040691392694134264,0.0,-0.006954363314434886,0.0,0.0,0.0,-0.056458094592089766,0.0,0.004504529908299446,-0.03177496592048556,0.004731663577258587,-0.005427555460482836,0.0,0.0,0.0,-0.01712989553809166,0.0,0.0,-0.03098873147042468,0.004387580468319357,0.019815822835080325,0.002716162111610174,0.0018803842924535275,0.003906671479344368,0.0,0.0018261607736349105,0.0027932656137272718,0.0,0.0,0.037111063040792945,0.0,0.007200943389907479,0.0010932235792279242,0.002286895737051964,0.0,0.0,0.0
Jund,-0.11222388987778686,0.0,0.0,0.002580973894800991,0.0007052428694441915,0.0,0.0,0.0,0.0,0.0,0.024419178776443003,0.0,0.0017629050370305778,0.0,0.0,0.0,0.02640170255501289,0.0,0.0004869762109592557,0.001947287325747311,0.000554207160603255,0.01070003790780902,0.0,0.0,0.0,0.0008024187292903662,0.0,0.0,0.002794459988363087,-0.028316980419913308,-0.08048535778536461,-0.029048466025851667,0.0015669869072735309,0.0013588422536849976,0.0,7.304643280804157e-05,0.0018803842924535275,0.0003314338345080614,0.0,0.008599756839685143,0.0,0.0028211769182235,0.0009474604099523276,0.002286895737051964,7.288157357834279e-05,0.0,0.0
Plp1,0.036325116402003914,0.0,0.0,-0.07399603456258774,-0.15364522711373865,0.0,0.0,0.0,0.0,0.0,0.026175272187683733,0.0,0.005066037382930517,0.0,0.0,0.0,0.09462753189727664,0.0,0.0013391845673322677,0.00993216508999467,0.002215376039966941,-0.014731936249881982,0.0,0.0,0.0,0.0019362712930887937,0.0,0.0,0.005432221239898354,0.015495214099064469,0.026232461237814277,0.002684905827045441,0.003264556028880179,0.0013588422536849976,0.0,0.0005600226391106844,0.0034106488944962623,0.0011338525917381048,0.0,0.026526258401572703,0.0,0.007175018582493067,0.004737302027642727,0.002286895737051964,0.0009110196307301521,2.0,1.0
Tgfa,-0.019147745079826563,0.0,0.0,0.0035305774956941607,0.0007834934443235398,0.0,0.0,0.0,0.0,0.0,-0.1107523755170405,0.0,0.0005114276334643364,0.0,0.0,0.0,-0.057754339785897175,0.0,0.0004869762063026428,0.0016040935623459517,0.0004706217721104622,0.004497117381542921,0.0,0.0,0.0,0.0011512964777648448,0.0,0.0,0.00378688498865813,0.004528684571851045,0.013572276826016605,0.001150933327153325,0.0031339737866073847,-0.01919364683330059,0.0,0.0001217440515756607,0.0026116448175162077,0.0,0.0,-0.03085630336776376,0.0,-0.058783326842822135,0.0010932235792279242,0.007514085993170739,0.0,0.0,0.0
Tmem203,-0.27069543886231257,0.0,0.0,0.005478482320904731,0.0007839872594922781,0.0,0.0,0.0,0.0,0.0,-0.050727843299973756,0.0,0.00228622161783278,0.0,0.0,0.0,0.04922726145014167,0.0,0.001217440515756607,0.0035401355475187303,0.001898841504007578,0.004497117381542921,0.0,0.0,0.0,0.0018316079769283534,0.0,0.0,0.0024027132615447046,0.008325062077492475,0.013620334188453853,0.002075096117332578,0.0017498020501807332,0.003906671479344368,0.0,0.0004869762063026428,0.0015669869072735309,0.0011338525917381048,0.0,0.013372123651206493,0.0,0.00937198245897889,0.002095345137640834,0.002286895737051964,0.00027330589480698106,0.0,0.0
Ost4,-0.22602164848940448,0.0,0.0,0.005478482320904731,0.0005746606271713972,0.0,0.0,0.0,0.0,0.0,-0.040803170457948,0.0,0.0017629050370305778,0.0,0.0,0.0,0.04067975750193,0.0,0.001217440515756607,0.0035401355475187303,0.0012359738443046809,-0.005427555460482836,0.0,0.0,0.0,0.0008024187292903662,0.0,0.0,0.0024027132615447046,-0.009275818830356003,0.013620334188453853,-0.012734763100743294,0.0017498020501807332,0.003906671479344368,0.0,0.0004869762063026428,0.0015669869072735309,0.0003314338345080614,0.0,0.013372123651206493,0.0,0.008883553650230169,0.002095345137640834,0.002286895737051964,0.00027330589480698106,0.0,0.0
Hrk,0.013599191952962428,0.0,0.0,0.0036279727425426243,0.000522328969091177,0.0,0.0,0.0,0.0,0.0,-0.0561553908046335,0.0,0.0004765398614108563,0.0,0.0,0.0,-0.04473800870706327,0.0,0.0007791619398631155,-0.006458771892357618,-0.03992839211132378,0.004497117381542921,0.0,0.0,0.0,0.000784974843263626,0.0,0.0,0.002089315876364708,-0.008999308871570974,-0.08563158684410155,0.00026165828108787537,0.0016975691495463253,0.003906671479344368,0.0,0.0001460928632877767,0.0017462667729705571,0.0,0.0,0.0007728012441657483,0.0,-0.008343950277194381,0.0010932235792279242,0.002286895737051964,0.0,0.0,0.0
Ndn,-0.08121533181052655,0.0,0.0,0.013270101621747016,0.0013063162192702294,0.0,0.0,0.0,0.0,0.0,0.025835758368484677,0.0,0.0021990021876990796,0.0,0.0,0.0,0.045130799890030174,0.0,0.004504529908299446,-0.07990140475332737,0.005429418999701738,-0.014731936249881982,0.0,0.0,0.0,-0.05672751564532518,0.0,0.0,0.005353871895931661,0.008451339337043465,0.024616268603131174,0.0038500146847218275,0.0027422270597890017,0.0013588422536849976,0.0,0.0018261607736349105,0.004099088008515537,0.0011338525917381048,0.0,0.04076453525573015,0.0,0.003947319476865232,0.002095345137640834,-0.007514085993170739,0.00027330589480698106,0.0,1.0
