gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,distance.log2.DMR,18mo.9mo.Q.std.loops,Qanova.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,9mo.2mo.Q.std.loops,min_distance.log.median.loops,18mo.2mo.T.max.loops,loop_size.log.mean.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac
Zfp944,23411.0,0.0,0.0,-0.4983706192424511,0.2855492697189445,28,0.0,9,-1.083876389064264,-0.9999999999278651,0.2008924845994846,0.6461104588098143,0.3390890213485645,0.2330095444952622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0273850726346879,0.0613967455450472,0.0419617008257118,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Phf21b,70668.0,0.0,0.0,0.4036774610210731,0.1684331941378034,11,0.7776075786549645,1,0.9999999999879776,0.222392421333013,0.1166085788080693,0.0,0.1684331941378034,0.191555690033951,0.0,0.0014025001296196,2.129289318181818,-0.0030751825,15.718051183817598,0.0011483337375477,14.775661716488402,0.09058074,15.521966691640818,0.0525454459537202,-0.0059753891014222,0.0195987354077595,0.0,0.0,-3.3679293228626515,14.80921545860842,-0.8880739463764167,1,14.80921545860842,-0.8880739463764167
B3galnt2,44634.0,0.0,0.0,-0.3349625007171487,-0.0120463979316904,18,1.1699250014222748,6,0.2358395832141425,-1.1699250014222748,-0.2493036959977512,1.2567807457785427,-0.0343148258895156,-0.1019420552309138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178487785644786,0.0657914256652713,0.0073951107983843,0.2112577190892874,1.5278892579767631,0.0434729799148569,13.971812956405437,-0.2014971538296937,8,12.317122986361364,0.0737091461135195
Zmym4,106196.0,0.0,0.0,2.3219280948296546,-0.1387456548952013,12,-0.9999999999855732,2,0.4182506338410416,2.3219280948296546,-0.1387456548952013,0.0,-0.1387456548952013,0.2433611175018395,0.0,0.0017734879557261,1.4597067830190475,-0.0028391929999999,17.093046113387697,0.0010587128150582,14.283305435663792,0.1801022837,16.665026273278144,-0.0142757833663428,-0.0501897704749612,0.1347163708900394,0.2082525080600003,0.310898216353801,0.2447359030591345,11.488844346457388,0.0712414034109738,2,11.269006109414812,0.0906225290513291
Golm1,41185.0,-0.030032801480301,0.0,-0.718557654099828,-0.0287663594805183,15,0.9999999999639329,6,-0.0691729165494795,-1.999999999891798,-0.2704439597407884,0.5814283155247493,0.0102698517749886,0.1285538892096938,12.83455376942424,0.0019730024232289,1.8236670274761904,-0.0029323876,16.131268351263017,0.0009740551766094,14.053586543639174,0.1427894299999999,17.005056008418826,0.004411432001598,0.0060247031676151,-0.0708024862830986,0.0,0.0,1.0021912467328686,12.947819546020046,0.735241266990406,1,12.947819546020046,0.735241266990406
Eif4ebp2,24170.0,0.0,0.0044627839341334,0.0600982858759238,-0.0125092313419359,17,0.6214883767423856,4,0.2880007733570546,-0.5849625007091332,-0.0971688931833085,0.2990649784640535,-0.0239963247211837,0.0393897458663625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504708775314368,-0.0135402564700233,-0.0506182661853616,0.2067661112519979,0.8539182508232397,0.061397627259636,11.320236445241706,-0.0547811892444894,3,10.668942529802878,0.1169629212300868
Abhd17b,32452.0,0.0,0.0,-0.3962406251682665,-0.0075431300475785,21,1.5849625006249766,2,-0.2924812503806155,-1.584962500673066,-0.1904144972479491,1.124274798286592,0.017179008879374,0.0195928346589759,0.0,0.0007297883199663,1.6395105058333332,-0.0021974631,19.224024293702858,0.0008076757902031,13.827619940653934,0.00592827,18.784643072851345,-0.006360711244888,-0.0048673941731136,0.2055302728253118,0.0924959350588144,0.6479572650861547,0.0215441102392284,11.100005224422786,-0.1354717126468498,3,10.522479212934105,0.0002362925949577
Gm10649,295395.0,0.6132442657679298,0.0,-0.3537593747986717,-0.0854074064941508,21,1.222392421308968,4,-0.4019206442994061,-0.9999999999278651,-0.1577854823275641,0.5466705098454829,-0.049036821195739,-0.0394272242353173,0.0,0.0009940019950607,1.4845711982393162,-0.002374981,18.27162716014531,0.0008701111150017,14.993513388237128,0.263932614,18.0818121088768,0.0159226607786472,0.0393130170084584,-0.0506141609886347,0.1588817499472493,2.8671754250195103,0.0183824396712394,15.71936208035024,0.0084803521209875,5,12.963361470067444,0.4426502307860878
B4galt6,61805.0,0.0,0.0,-0.1845972502040065,-0.27391506016576,22,0.8930847960739761,7,0.0003051063442096,-1.5849625006249766,-0.4477604309784002,0.6615386968820889,-0.2393938065251164,-0.2338961243909016,14.774066355551492,0.001542696297214,1.397959033969697,-0.0026660217,15.698921662339812,0.0010569932489173,14.167731741103244,0.14111283,16.500278019186172,0.0116665702267159,-0.0202516939514679,0.0654644484129924,0.1638432775333077,1.7913038497953802,-0.0823264024236034,14.409258329396415,-0.1143721098576137,3,12.351705754298544,-0.0098619738922822
Slc26a10,9252.0,0.3062085408578375,0.026209371004998,-0.4948108501981627,-0.0410363888385736,18,0.0703893278910543,6,-0.8069834056462842,-1.3219280948440812,-0.2404717805013598,0.2720011290673771,-0.0577311204199677,-0.0335277128692754,9.521600439723922,0.0012745489768315,0.6350287423875,-0.0043972219999999,16.439629232997678,0.0016120997933219,13.6262794165506,0.172275644,16.58157404363756,0.1447614096646574,0.0542501544003189,-0.0257214257218682,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Sec11a,42891.0,0.0,0.0,0.6666666666426219,-0.0101009216777212,25,1.0995356735399224,2,1.403677460991017,0.4150374992668215,-0.0578204765892538,0.1377394913618334,0.0557919368880256,0.3736807465516241,12.3268627468079,0.0009074935846623,1.2847303525806453,-0.000976457,18.429754067241763,0.0009120088316485,14.271754805646474,0.190011566,18.09219895224173,0.0299590611665592,0.0311120456509738,0.0047451612781842,0.1832971149128165,1.1023711083403704,0.2570942848684798,13.142107057302566,0.1624216793500905,3,11.881987382235202,0.2747055934651142
Diablo,14411.0,0.0356853633705563,0.1880801665624956,-0.196415618399746,0.228660250463033,18,0.4854268271619979,5,-0.1228217692704554,-0.9999999999855732,0.1426892559716446,0.3874192516307082,0.2654999937090448,0.3302704120534354,0.0,0.0014908207147422,1.4035757506333333,-0.0034447454,17.29484092274098,0.0013636884231777,13.981567281903017,0.244881049,17.305657204664602,0.0564726889017085,-0.0754013861957082,0.1697114636701787,0.0795381352697658,1.8213602686039536,0.505884657546965,11.431497604258103,0.2744984185489707,5,9.766214763774006,0.5828278888164591
Mrap2,39739.0,0.0223476953094884,-0.2089564261207168,-0.3304820236974951,-0.0433617366336993,16,1.5849625006249766,4,0.3157586014497322,-2.3219280947719465,-0.2459731201815085,0.8320388734484239,-0.0787626766704339,-0.0381271526473714,11.18735207320056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014487240977891,0.023749776648305,-0.0135650664041201,0.7110672573965985,0.3388107427344292,-0.1667242718534514,11.437752072323654,-0.6960705212691837,3,11.112311634334567,-0.4171721111394677
Stau1,48750.0,0.0,0.0,-0.3764276723014205,0.2232665593398399,16,1.222392421308968,4,0.0657586014572462,-1.222392421308968,0.0418265907456905,0.94537060542705,0.1676752839588249,0.1287248230627846,14.108769458908492,0.0014663817076808,0.4450144072666667,-0.002752119,14.733968609439014,0.0013008417223167,13.924534179105857,0.0200229299999999,14.837416652232312,-0.0094947685894874,-0.1001472724576306,0.0727200343394999,0.0853343395144136,0.3942442262359568,-0.0225234572929514,11.488844346457388,0.0279823863863277,3,11.097960939387669,0.3616136587057512
Gm26879,7273.0,0.0,0.0,-0.790565310538014,0.1517612360074922,17,1.4150374992487875,6,-0.3665118911701557,-1.5849625006971109,-0.12948822955761,1.4992645096034791,0.2158715096766569,0.0603462523451108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1793153393650954,0.0326834884404437,-0.0828530427432637,0.0,0.0,0.1446704095138136,10.979425195331546,0.2774315178530036,1,10.979425195331546,0.2774315178530036
Brox,20917.0,-0.077062936545706,0.0,-0.1462406251772833,0.0991368443552631,20,0.7369655941469699,4,0.2119992266285185,-0.5849625006971113,-0.0915302551020671,0.3210550519832313,0.0701982034134283,-0.0640110954343455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215997449419636,-0.1327241841725526,0.1162285633509576,0.2413430024558464,0.527700248818381,0.0893213184669301,11.279610581052545,0.0777693301122828,2,10.906470156679235,0.3503183500312774
E530011L22Rik,5281.0,0.4108203320374009,0.125474233686481,-0.2499999999983605,0.1964517581350668,15,0.8073549220421463,5,-0.6369143554740727,-0.7884958948007657,-0.3345044534728925,0.5918666491025358,0.1371308278937589,0.1886367938682127,8.523561956057405,0.0014623020366258,0.9276797545454546,-0.0034946489999999,16.215874219256293,0.0012593891026211,13.543877656812503,0.03313058,16.31206284869686,0.1294324618908511,-0.1114467178803841,0.2149558948905984,0.2318137130044635,0.3976936393966295,0.2575339238654154,11.485326189240574,0.392947010660905,3,11.090460133280374,0.8717157219600913
Klf12,414047.0,0.0,0.0,0.3691031216333124,-0.2551386525634775,21,0.0,10,-0.0999999999927865,0.0,-0.2993890965832686,0.6442727474632851,-0.1991632815289534,-0.1936707099005643,15.778963641830856,0.0008296901397598,1.0923660614243245,-0.0023873419999999,18.749509389429072,0.0007523530504565,16.04289907632451,0.24640121,18.42161618985209,-0.0104424726975,0.028123116251867,-0.0738119620717526,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Qrsl1,27557.0,0.3593905522908096,-0.2254989223256214,0.1169925001490401,-0.0169925705945219,25,0.9999999999278651,4,0.1462406251863002,-0.9999999999278651,-0.3263986573069104,0.7597393314012998,-0.0421550971306679,-0.0442089989593839,0.0,0.0008428069715406,1.337432782,-0.0021661943999999,18.21549508148451,0.0006584437168748,14.120561896442904,0.10225346,18.142772206748663,-0.0001581099690011,0.0158406933442796,0.0254342375513858,0.4250744035975926,0.3113694476632135,-0.2121002734474515,11.131213905086335,0.0983296573894298,2,10.91104245718937,0.1796158249628892
Mettl21a,10769.0,-0.018949742403558,0.0407265314340514,0.3458645827250226,0.0588107606546781,24,0.5849625007131416,6,0.4483162234104136,-0.5849625007131416,-0.1156679608513711,0.352681806856895,0.1252227761245785,0.0220183926179813,0.0,0.0011104878866059,1.3834319461904765,-0.0029534404999999,18.48052839678743,0.0011356489291618,13.922491490458542,0.13484358,18.07182158996778,0.049808662728574,-0.0292372615355893,0.0850547801644318,0.2269230084864561,0.360973027142619,-0.0276355112038073,11.457893837314751,0.0686076900903124,3,11.110069708706815,0.1739641571931747
4930430F08Rik,18158.0,0.1453832504987785,-0.0494012490662053,-0.0733499996741428,-0.2540188931827059,30,0.9999999999278651,3,-0.3333333333092884,-1.999999999891798,-0.5546176266098088,0.4722766006899513,-0.2295691781789797,-0.2242721407770402,0.0,0.000760783552364,0.6910654633333333,-0.001764318,20.805362226128807,0.0005995361724334,13.458791075608133,0.159280446,20.742358407486982,-0.0077221550245514,0.0122949957227556,0.0309476787779943,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Gm26803,6140.0,0.0,0.0,-0.9032713307158244,-0.1407398500957715,17,1.4150374992487875,5,-0.4461908869627956,-1.4150374992487875,-0.3682363822218262,0.8654833823779995,-0.1982067006488466,-0.2334276104253101,0.0,0.0009527419090732,1.2216157970128203,-0.0015781991,19.80641430843121,0.0011483972018301,13.482051629033911,0.15816042,19.81630462853761,0.3208426960281794,0.1231930284490925,0.100272182155144,0.2201466571462698,0.6935961717423086,-0.26967182510272,10.33762190199262,-0.144529989800091,4,9.376360160746644,-0.0286462675300889
Fam136a,4412.0,0.5022804632627652,-0.1891135023630223,0.43799653074675,0.0464366058176954,15,0.5305147166938475,5,0.4208505559411151,-0.1520030934434468,-0.1381961614422504,0.3427297186434422,0.0118382504838198,0.2119203130780658,0.0,0.0014640505074279,1.5246459564857144,-0.0016306105,18.766015530607845,0.0009113423597629,13.740096955578911,0.1729396,18.73004665697259,0.1853789075444434,0.0344543208805658,0.0274373060429853,0.3925852419573212,0.5811912986428703,-0.1250793950148774,11.115693952197075,0.1737856587010133,4,10.486116782225787,0.3032471741380815
Gm12258,14798.0,0.0,0.0,0.3125495584863871,0.1516104625176528,19,0.415037499274836,6,0.2192503042819389,-0.9999999999639329,-0.0365465649153593,0.7263207364471044,0.2138028703281727,0.1179092815879974,0.0,0.0009919965582275,0.924898350882353,-0.0015078881,18.731090478081093,0.0008459371670184,13.85739789170129,0.0740421,18.3966882859574,-0.0049674410548537,0.0307432848713272,0.0779007603261653,0.1619210481258434,0.3577189069528009,0.1012465528713073,11.23720996075508,-0.0133568700524387,2,10.984264495890116,0.0305624259514258
Cnnm1,56774.0,0.2868630449314815,0.3411529319918163,-1.528320833517614,0.0583050556158459,10,2.3219280947719465,4,0.4692997276650534,-2.3219280947719465,0.0044082339989701,0.7309683676270398,0.0562534431587075,0.2559855740803245,0.0,0.0008148240855179,0.7992089964000001,-0.0014018338999999,19.30835680771916,0.0006071104108069,14.8342735152347,0.1126888999999999,19.301879624063197,0.0302319846774319,4.144712287429408e-05,0.0366443609995086,1.7820632170469772,1.5330487520758944,0.8943909266937783,14.279247830543706,0.5172225501048956,6,12.53681956369803,2.0945951709539714
Stx7,40920.0,0.0,0.0,0.1531438728774596,-0.1715722986462018,23,0.0,5,-0.4526068811453588,0.0,-0.2048193617859217,0.8171331930286555,-0.1470369365592305,-0.2437545209136491,0.0,0.0013254530942749,1.6281103331290323,-0.0033111516,16.966708215257725,0.0011540448624302,14.07990139852863,0.16429661,17.454550041370684,0.032090434900352,-0.1776555881716557,0.0782086911916619,0.0,0.0,-0.2248439827182276,10.737247343027825,-0.0756015042120159,1,10.737247343027825,-0.0756015042120159
Klhdc8b,13945.0,0.1061775687086566,0.0608646418124014,0.295382903013755,0.016246703051971,15,0.222392421333013,9,-0.26499309915328,-0.3625700793801285,-0.0895365297821695,0.5176270182823054,0.108499354906035,0.1874035000883331,0.0,0.0018634504231367,1.9396171967307687,-0.0023274219999999,16.556034148582274,0.0017160424201864,13.81016993766466,0.2202779,16.721296624881443,0.0080177594097993,0.1283583194566067,0.0940842033589174,0.1958912782304777,0.8171561167454309,0.3722081932500534,12.919235786028365,0.4083675099750513,4,12.15203897975239,0.6897430927130559
Zfp346,29514.0,0.0,0.0,0.2271069739502404,0.1385431596767725,16,0.0,4,-0.5343758809305433,0.0,-0.1147576063777529,0.6969948461599726,0.1169694986210943,0.0496123295480099,0.0,0.0021980530675087,1.70126326648,-0.004482532,16.702145623755182,0.001964358424371,13.70033133854138,0.17309456,16.966915071983504,0.0056360805089992,-0.0577298818908681,0.022103780474841,0.3893157308314958,0.3536459639524143,-0.2549742828766069,11.267371931265332,0.462735905923205,3,10.86671135055098,0.8391676420723325
Hprt,33522.0,0.0,0.0,-0.2641604167788443,0.0049206916536443,23,0.9999999999278651,5,-0.4339850002836534,-1.584962500673066,-0.2506329245405858,0.8164965808688283,-0.0346449887140016,-0.2262814656715459,14.099840899000728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0230427669945599,0.2147867802816883,0.0482979471989279,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Gpr180,26103.0,0.0,-0.004903469791509,-0.4999999999639326,0.0388185218736278,29,1.3219280948440812,1,1.3219280948440812,-0.9999999999278651,0.0242300921314386,1.5935119370741695,0.0388185218736278,-0.1706747973063227,11.932647455311477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258170604857955,0.0636171858966939,-0.0231892061174297,0.5123775683022598,0.2755877395691079,0.0892710551966087,11.08148343809374,-0.0320559238579238,2,10.886613478632553,0.2386363387784498
Aim2,115161.0,0.0,0.0,0.0,-0.0376787287251496,21,0.5849625006971113,4,0.0,0.0,-0.0376787287251496,0.4136309509827679,-0.0376787287251496,-0.0668592487259358,13.646153667153785,0.0009805068633989,1.4303205663244445,-0.0034752970999999,19.720538197766626,0.0008029507738364,15.246703491662013,0.252381333,19.552092097433192,-0.0210191707782858,0.021539788451808,-0.0672002210225004,0.2548117717857901,0.9161895021494668,-0.137782486165896,15.32727193680516,-0.061835520490639,9,14.195029178107118,0.5546768485212346
Fam122a,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005677430239477,0.58504298,-0.0014801653,17.270105754080348,0.0007915226034823,13.823964258486738,0.08810313,17.145155051746247,0.0,0.0,0.0,0.151095631635988,0.2458693899824516,0.2671328918201103,11.0967151544886,0.2141525394632182,3,10.92876704941262,0.4657338439008545
Zc4h2,19316.0,0.0,0.0,-0.7999999999495058,-0.1002620910251614,27,0.9999999999278651,6,-0.9999999999458988,-1.999999999891798,-0.2542126033259801,0.5773502691479787,-0.0334915789319048,-0.1144166294188913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0218621599836383,-0.0185013021140387,0.1521786751308737,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Rnf14,33312.0,0.13085837613395,0.0,0.4150374992689252,0.1320351709517131,18,0.3625700793801285,6,0.5008334468302605,0.0931094043908804,0.0357520763360454,0.1404323875186274,0.1783187521168469,0.0812102729408317,0.0,0.0015947182250497,1.1599024757297296,-0.0033552515,17.67500598262216,0.0012578853235511,13.907360146480324,0.2154331199999999,17.43565222533526,0.054478308928994,0.0204792687098772,-0.0172281586605861,0.2263763133601214,0.3879570827705689,0.2229627622220449,11.327552644081296,0.036346379039488,2,11.053225560044876,0.0748273699466537
Lmtk2,87768.0,0.0,0.0,-0.0661309657882771,0.2714403038525217,13,-0.222392421333013,4,-0.6519206442911405,-0.2630344058289848,0.1545033639836428,0.2710568117816196,0.2735359539528256,0.2793771551206474,14.22794394326565,0.0021236599339507,1.9299674135820892,-0.004324895,16.058160884398685,0.0013086566259918,14.396337194231098,0.206872251,16.48040706280255,-0.0399554117974933,-0.1325055500187737,0.0437772598607799,0.2582915171797381,0.2858506199638117,0.2708353081785393,11.088125692188273,0.1875721829050414,2,10.885998780405483,0.3831555440143632
Atp5b,7118.0,0.2243438735748562,0.0705105575888584,-0.0555981053317503,0.1841493224809345,21,0.5849625007091332,3,0.1432280917468245,-0.999999999981966,-0.0950976314948066,0.5307872489690213,0.1333947828508139,0.1978201160325716,0.0,0.0034179057930509,2.7746551569565217,-0.0018670594,16.814006594707987,0.0013517485992735,13.460583879901726,0.27267135,16.906795174867867,-0.0516528755725458,0.0796753575430732,0.142554129178158,0.2412276332693427,0.2819016256292128,0.2560651112253348,11.097373768990288,0.1817629399498063,2,10.89803921788036,0.3901828109013763
Tomm70a,35002.0,0.0513085462530479,-0.0078115109015851,0.1695993812930365,-0.2712221940452535,19,1.5849625006249766,5,0.2275007047314505,-0.7369655941597939,-0.3422100534642185,0.8859043202622493,-0.1450164430271474,-0.1820669281063383,12.602002863537468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073566308791525,0.0852734645560809,0.0633957329263553,0.2016924831770815,0.5157371148335174,-0.2839689817938451,11.119589620741188,-0.102429097729417,3,10.6564277805956,0.2260634311453189
Saraf,16246.0,0.0,0.0,-0.1437494127079615,0.0093329448600782,22,1.222392421308968,7,-0.0801231029231172,-1.4150374992487875,-0.1569776570970011,0.6517002980218835,0.1108720436678216,0.2989668394869929,0.0,0.0008366658800646,1.2827527837922077,-0.0019046112,19.65282747125761,0.0008285788718142,13.64891926978818,0.1412909799999999,19.642028573721745,-0.0024550455421697,0.121750633375076,0.0955111326042152,0.1129032641256499,0.2884042096833779,0.1509627747979818,11.15101653889231,0.1005617406347021,2,10.947083966502449,0.1075576767187671
Stat5b,69993.0,-0.0262295463385847,-0.0728958787674616,-0.4239984532710632,0.2418493280901565,8,0.0,3,-0.8420229372026257,-0.8479969065421264,0.236772896250712,1.120737732163648,0.2418493280901565,0.3000436246242444,0.0,0.0015551346117366,1.3353980645172412,-0.0033992505,16.82385233634648,0.0012261159733875,14.193140302970734,0.139168377,16.416458079279032,0.0183313447767578,0.0075801839017712,-0.0767740916979968,0.0529656984145866,0.2115788540066882,1.0932535156389274,11.509280168087908,0.7994844137494884,2,11.3596713256641,0.9524462633574702
Tspyl4,3878.0,0.0971042867380435,-0.0680518366412022,-0.6862978963303504,-0.2217467374089485,18,0.7369655941469699,4,-0.2924812503485556,-0.7369655941469699,-0.6161467920218171,0.4254872841642456,-0.35168034408944,-0.2472252803226187,0.0,0.0006680373305483,1.7857697433333335,-0.0019393372999999,18.150952431089472,0.000902387368787,13.807939229803806,0.150786276,18.15821421828472,0.191703090566157,0.0101361990876812,0.1169949327863155,0.1424221156755888,0.3544232969814659,-0.2160454130086417,11.26444260022666,-0.1485392318000458,2,11.013827483520572,-0.1429407582880939
Gdpgp1,9196.0,0.0,0.0,-0.0115946426152381,0.0585720535897369,20,0.9999999999909832,6,0.3461946434173295,-0.7004397181341564,-0.2122671165353113,0.574419165020602,0.0957942798744484,0.3698651704909781,0.0,0.0024020074044898,4.874342415384616,-0.0016567007,16.71881378896211,0.0017841826303974,13.666889708440255,0.17319983,16.74587247271373,0.0241625819737956,0.1557580064639908,0.0530656284726329,0.4040798932673168,0.4841725080058029,0.1117374826936472,11.116993677547043,0.530284851303937,3,10.653541906044696,0.6677167864071452
Irs2,23777.0,0.0,0.0,-0.2164797036376524,-0.2004830922736384,22,0.0,3,-0.7467714430937947,-0.8479969065421264,-0.4363062780979176,0.4796089745654344,-0.2004830922736384,0.0190546270978364,0.0,0.0011074366786481,1.7577277957457629,-0.0021437844,18.68775479862676,0.0009314310183716,13.874597192401634,0.2786800749999999,18.39665085569485,0.0767168628430086,0.0845487000501953,-0.0806866048823768,0.0452565256313536,0.7113518402457623,0.1601667878738276,11.789126046425272,0.145890681665964,4,10.944497054463742,0.2678472679859229
Efemp1,73539.0,0.0,0.0,1.0339850002283502,-0.108003246974337,28,0.9999999999278651,7,0.85714285708618,0.0,-0.2777006495087128,0.8649499196745873,-0.0558176499468505,-0.0142303610807905,0.0,0.0007557341957976,0.704290554,-0.0008736781999999,17.98815209769054,0.0007586588155525,14.194064268444524,0.175612443,18.956398249783984,0.0617387595769292,0.0428707077314028,-0.0810021614472994,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Cxcl17,12833.0,-0.0713706800274863,0.0,-0.1477279417525205,0.1289429830471098,22,0.2630344058289848,5,-0.1310703657197399,-0.5849625006971113,0.0231576738195755,0.4711368248892296,0.1289429830471098,0.3502353491864252,0.0,0.0018989861361927,1.620816692857143,-0.0022715790999999,17.525259684346054,0.0013324334199109,13.861668520613588,0.1631233999999999,17.344409695861078,-0.0374230502463616,0.0193581454389014,0.0098072316995379,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Pigp,13079.0,0.0,0.0,0.1544828340595045,-0.1973997356601171,15,0.0,5,0.1767139042695585,-0.2223924213347308,-0.2894165639459669,0.0902861228203446,-0.1952758810785729,0.125423420292611,0.0,0.0019565559505801,2.181976915,-0.001226318,16.069880259073976,0.0013617099041521,13.667887691291474,0.1223343349999999,16.05281758422656,0.090419679771988,-0.006379329412446,-0.0194314251076169,0.1263322975106081,0.2884130930137074,0.108489691779994,11.314016703901414,0.2395048700632431,2,11.110077850048434,0.2919187945939137
Arhgap39,94185.0,-0.0419149060372318,0.0,-0.1699250014403088,0.1626470862970874,10,0.459431618632379,2,0.144753308596035,-0.1699250014403088,0.1626470862970874,0.0,0.1626470862970874,0.2069891810635378,14.698530911383592,0.0020489069360009,2.483477933333333,-0.0041301065,14.861275086661724,0.0017905496084859,14.136911031314153,0.15325415,14.729993944787012,0.0314113783089611,-0.018186204330013,0.0946414181430158,0.367332104183643,3.858986552682937,0.3054978159669291,13.51422090935814,0.3676649803861578,6,9.89260938408772,1.1665627792223818
C030047K22Rik,121090.0,0.0,0.0,0.0339850002948745,-0.4481948351938285,25,1.5849625006249766,10,-0.2999999999741517,-0.9999999999278651,-1.037238412804034,1.0016406881594528,-0.4488936615646842,-0.2217117748564627,0.0,0.0006635100059582,0.93631141342029,-0.0019050822,19.27735551529313,0.000645899099854,14.342352510087794,0.11748354,19.1930152823216,-0.0270316932535095,-0.0509821539785053,0.0309874965917087,0.115736010499567,0.6206247248804159,-0.4851513932018769,10.127994320976525,-0.2901664892385174,2,9.689146369441543,-0.1495504358144783
B4galt7,10547.0,0.0008552237226689,0.1106906503732001,0.3677073154540252,0.0019350524412553,18,0.0,4,-0.177237804496696,-0.3219280948801484,-0.1241606151154943,0.4119557536245823,0.0115647969524648,0.1575995663468956,11.53953402439116,0.0009541781148559,0.5840875969047619,-0.0028953479999999,16.377108833074868,0.0013991810466314,13.603046739883828,0.074745939,16.290761592601513,-0.0272236103797001,0.0658169571410662,0.0592715856663389,0.3882768986916299,0.4471140592876438,0.506408778088113,11.28713518608676,0.6546476906974853,3,10.856018858800324,1.0630180676134
Ggnbp2,38456.0,0.0,0.0,-0.1715243909339783,0.3635148604465219,22,0.0,1,-0.3219280948801484,-0.9999999999639329,0.2130117116587069,0.5708861402003381,0.3707995675079287,0.1234879186719104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0140588421385368,-0.0318525740122066,0.1585334263107269,0.1317207363977514,0.477996576350999,0.1407659435145338,11.760719947465663,0.1792613014842813,4,11.262339280824584,0.4161780194350624
Gnai3,38866.0,0.0941184981296896,-0.0178265351235925,-0.0248839183901905,-0.0667326972055981,23,-0.5849625006971113,4,-0.9943199808480716,-0.5849625007131416,-0.1289776314132167,0.5024004466859352,-0.0682750778064562,0.1029728847432172,0.0,0.0009703502668366,1.1431612058305085,-0.0026757163,17.793184155646316,0.0013229006579289,14.147363943409283,0.2351201,17.506373537673184,-0.0221505872897199,-0.0244739174803568,0.0134578986590093,0.203173896774979,2.2200232528711656,0.16811148243634,13.767149912284864,0.2224139981868514,5,11.687426565099624,0.7532256725375621
Gm13936,59242.0,0.0580383656734641,0.0,-0.301879687390319,-0.1713911567251138,28,0.9999999999278651,13,-0.0319259614820632,-0.9999999999639329,-0.4639663226229555,0.6476738521126464,-0.1725594623743573,-0.2345646268072116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035481479313637,0.1012277869388051,-0.1194210453231903,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
