gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,distance.log2.DMR,18mo.9mo.Q.std.loops,Qanova.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,9mo.2mo.Q.std.loops,min_distance.log.median.loops,18mo.2mo.T.max.loops,loop_size.log.mean.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Dpy19l2,0.16832518908440283,0.0038020358371891475,0.0,-0.007709460866049324,0.0,0.14482202753424644,-0.05557198312721754,0.005903529640483229,0.0,0.0,-0.01698220050648639,0.003818889197550322,0.12852241324358865,0.0,0.0,0.0,-0.07870648860147125,0.008231122585895815,0.009242579929138484,0.0,-0.004591288431057413,-0.007565883429426896,0.0,-0.2550534622768234,-0.08266237642812102,0.0,-0.014141874632945186,0.0,0.0,-0.09974452255195693,0.0,-0.006273890404324783,-0.02529268437310269,0.0,1.0,1.0
Gfra2,0.02396020430483316,-0.008757305699155518,0.0,-0.004517005290836096,0.0,-0.01783731717028116,-0.10011160599165841,-0.0005119183639946737,0.0,0.0,-0.06632237665747341,0.0062056945538834524,0.20328197598849473,0.0,0.0,0.0,-0.06910453089757969,0.012744997579016183,0.009242579929138484,0.0,-0.002875861907868009,-0.007565883429426896,0.0,0.23432877101004124,0.030729080893491443,0.0,-0.013638844615534731,0.0,0.0,-0.05972277765211306,0.0,-0.006273890404324783,-0.015554317469267468,0.0,1.0,1.0
Crtac1,0.06319861153238698,0.006362981211982276,0.0,0.00468056060765919,0.0,-0.01783731717028116,-0.051795402884875476,-0.023614118316848027,0.0,0.0,0.015146286864029733,-0.009069861255978284,-0.26764084609519495,0.0,0.0,0.0,-0.04313728174096659,0.009558487291398802,-0.009682702782906984,0.0,0.0017658801210161887,-0.007565883429426896,0.0,0.12838603757125766,0.026587848845673234,0.0,-0.0071799195812721,0.0,0.0,-0.04519835036051901,0.0,-0.006273890404324783,-0.052593176694292774,0.0,1.0,0.0
Kif21b,-0.409256072224755,0.0038020358371891475,0.0,-0.007709460866049324,0.0,-0.01783731717028116,-0.06652185644366239,-0.0005119183639946737,0.0,0.0,-0.06632237665747341,0.0062056945538834524,0.20328197598849473,0.0,0.0,0.0,-0.04070595024447692,0.012744997579016183,0.004401228537684993,0.0,-0.004591288431057413,-0.007565883429426896,0.0,0.23603815897858063,0.030729080893491443,0.0,-0.013638844615534731,0.0,0.0,-0.07865349811158683,0.0,-0.013593429209370362,-0.02529268437310269,0.0,1.0,0.0
Fmn2,1.1022690442439758,0.0026221667465410733,0.0,-0.004799657914861056,0.0,-0.008493960589954727,-0.10011160599165841,0.002845231051507749,0.0,0.0,-0.06632237665747341,0.032937917662294286,0.20374213987471243,0.0,0.0,0.0,0.004352136858199772,-0.24693785088234826,-0.05105425103714591,0.0,-0.003027223059785013,-0.001891470857356724,0.0,0.23488513584934959,0.22761150508334763,0.0,-0.005577981373981426,0.0,0.0,-0.037914098191418145,0.0,-0.006273890404324783,-0.012848532562585254,0.0,1.0,2.0
Fbxo32,-0.4659736704473433,0.004457934073319561,0.0,-0.011594397334479973,0.0,-0.01783731717028116,0.03809766329236721,0.009090039928100611,0.0,0.0,-0.00849110059636204,0.0062056945538834524,0.08441783370156038,0.0,0.0,0.0,-0.02409148412315469,0.012744997579016183,0.009242579929138484,0.0,0.0011099818174874312,-0.007565883429426896,0.0,-0.30346626734459087,0.030729080893491443,0.0,-0.013638844615534731,0.0,0.0,-0.07865349811158683,0.0,-0.013593429209370362,-0.029177621104999593,0.0,1.0,1.0
Bcas3,0.7426943110400125,-0.00754559841497164,0.0,0.0018533738820176375,0.0,-0.008493960589954727,-0.06545873648045879,-0.04256254160090497,0.0,0.0,0.039013162647422994,-0.021481251148016828,0.2716518579737136,0.0,0.0,0.0,0.05716688087896297,0.015134358533511036,0.046653022499460926,0.0,-0.0030776767801542425,-0.001891470857356724,0.0,0.26861609817531545,-0.36008656799401106,0.0,-0.009556376424274947,0.0,0.0,-0.050334641121720015,0.0,-0.006273890404324783,-0.010834474704767528,0.0,1.0,0.0
Incenp,-0.3075310540336527,0.006362981211982276,0.0,0.00468056060765919,0.0,-0.01783731717028116,0.029836052244431095,-0.003698428651612056,0.0,0.0,0.007114165364519546,0.003818889197550322,-0.2862530282551521,0.0,0.0,0.0,-0.03674484431547554,0.008231122585895815,-0.0035209828301479944,0.0,0.0017658801210161887,-0.007565883429426896,0.0,0.13290072717752896,-0.08266237642812102,0.0,-0.0071799195812721,0.0,0.0,-0.06412907081999276,0.0,-0.013593429209370362,-0.052593176694292774,0.0,1.0,1.0
Elk1,-0.1004704994296557,0.04705899051929775,0.0,0.0450973951894986,0.0,-0.007644564501549068,0.03809766329236721,-0.0011379068325224676,0.0,0.0,-0.00849110059636204,0.003818889197550322,0.5422047734456626,0.0,0.0,0.0,-0.021454704190163237,0.008231122585895815,-0.0035209828301479944,0.0,0.03784028872063285,-0.0031524514289278734,0.0,-0.2701170721924619,-0.08266237642812102,0.0,0.178231737723476,0.0,0.0,0.6673705094542942,0.0,0.11711262088072927,0.17704057914057844,0.0,1.0,1.0
Nus1,-0.28503330904794366,0.002795903306258352,0.0,-0.0052610582819110465,0.0,-0.01783731717028116,0.03809766329236721,0.0955218088960177,0.0,0.0,-0.00849110059636204,0.003818889197550322,0.08441783370156038,0.0,0.0,0.0,0.46865230857541684,0.008231122585895815,0.009242579929138484,0.0,0.0007568057626485825,-0.007565883429426896,0.0,-0.31494587130452456,-0.08266237642812102,0.0,-0.013638844615534731,0.0,0.0,-0.03996003068689453,0.0,-0.013593429209370362,-0.021653470044073305,0.0,1.0,1.0
Sulf1,0.1478163714667684,0.0038020358371891475,0.0,-0.007709460866049324,0.0,-0.01783731717028116,-0.10011160599165841,-0.003698428651612056,0.0,0.0,-0.06632237665747341,0.003818889197550322,0.20328197598849473,0.0,0.0,0.0,-0.06910453089757969,0.008231122585895815,0.009242579929138484,0.0,-0.004591288431057413,-0.007565883429426896,0.0,0.23603815897858063,-0.08266237642812102,0.0,-0.013638844615534731,0.0,0.0,-0.05972277765211306,0.0,-0.006273890404324783,-0.02529268437310269,0.0,0.0,1.0
Gabbr2,1.1022690442439758,0.0026221667465410733,0.0,-0.004799657914861056,0.0,-0.008493960589954727,-0.10011160599165841,0.002845231051507749,0.0,0.0,-0.06632237665747341,0.032937917662294286,0.20374213987471243,0.0,0.0,0.0,0.004352136858199772,-0.24693785088234826,-0.05105425103714591,0.0,-0.003027223059785013,-0.001891470857356724,0.0,0.23488513584934959,0.22761150508334763,0.0,-0.005577981373981426,0.0,0.0,-0.037914098191418145,0.0,-0.006273890404324783,-0.012848532562585254,0.0,0.0,2.0
Kcnq2,-0.39008141681551933,-0.015601279165007566,0.0,0.0030089320712967924,0.0,-0.01783731717028116,-0.018205653336879454,-0.004096742449818473,0.0,0.0,0.015146286864029733,0.0062056945538834524,-0.26764084609519495,0.0,0.0,0.0,-0.014489526419263137,-0.0296058173683521,0.009242579929138484,0.0,0.001009074382876095,-0.007565883429426896,0.0,0.12339659858691066,0.025816892126673145,0.0,-0.0071799195812721,0.0,0.0,-0.06412907081999276,0.0,-0.013593429209370362,-0.022398290469458227,0.0,0.0,0.0
Grina,-0.26760510306217167,-0.044984816794136635,0.0,0.005574094854589356,0.0,-0.01783731717028116,0.02502708754649288,-0.04434671914695125,0.0,0.0,0.004819272968329881,-0.0057283337963254825,-0.10930850263684988,0.0,0.0,0.0,0.34006548035693795,0.008231122585895815,-0.010562948490443983,0.0,0.004540834658607645,-0.0031524514289278734,0.0,-0.15980967624407066,-0.07788876571545475,0.0,-0.0071799195812721,0.0,0.0,-0.037918150179872386,0.0,-0.013593429209370362,0.05397820556046147,0.0,0.0,1.0
Stxbp1,-0.3888673319628364,0.006362981211982276,0.0,0.00468056060765919,0.0,-0.01783731717028116,-0.023483904960908387,-0.0005119183639946737,0.0,0.0,-0.013998840837494322,-0.009069861255978284,-0.2265622804529573,0.0,0.0,0.0,-0.03674484431547554,0.012744997579016183,-0.0035209828301479944,0.0,0.0017658801210161887,-0.007565883429426896,0.0,0.12173085164670881,0.029774358741154795,0.0,-0.0071799195812721,0.0,0.0,-0.06412907081999276,0.0,-0.013593429209370362,-0.052593176694292774,0.0,0.0,0.0
Gpr158,1.2453966453965557,0.0026221667465410733,0.0,-0.004799657914861056,0.0,-0.008493960589954727,0.06437507987414536,0.02037103787848824,0.0,0.0,0.004819272968329881,0.032937917662294286,-0.10161270073762066,0.0,0.0,0.0,-0.05381439077226739,0.05098051205277443,0.009242579929138484,0.0,-0.003027223059785013,0.10024795543990637,0.0,-0.1325529695267936,0.3128449176683238,0.0,-0.0035734876598182475,0.0,0.0,-0.03340651830168147,0.0,-0.006273890404324783,-0.003391178716954432,0.0,2.0,0.0
