gene_name,gene_length.meta,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,18mo.2mo.log_ratio.DAR,18mo.9mo.log_ratio.DAR,18mo.2mo.log_ratio.DMR,count.DMR,rel_pos.DMR,18mo.9mo.Q.std.loops,loop_size.log.max.loops,18mo.9mo.Q.min.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,min_distance.log.std.loops,min_distance.log.mean.loops,min_distance.log.median.loops,18mo.2mo.T.max.loops,18mo.9mo.T.mean.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,18mo.2mo.T.median.loops,min_distance.log.min.loops,loop_size.log.min.loops,Tanova.median.loops,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,log2_distance.std.atac,log2_distance.min.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Arhgap5,0.0009717642143368721,0.00040748678147792814,0.0,0.0013058651797473431,0.0,-0.0005648009479045868,-0.027174715157598256,-0.01437950884923339,-0.032333134487271306,0.007689544195309281,0.0,0.0,0.0,0.016294269878417252,0.0,-0.0663837500102818,0.0,0.0,0.0,0.0,0.0,-0.029212647303938865,-0.03317664135247469,0.013390381503850222,0.0,-0.04383573036640882,0.0,0.0,0.0,-0.012705937065184116,-0.14504919301718475,0.0012081079557538033,0.0,0.0,-0.0002467283234000206,0.0,0.0016196070238947869,0.0,0.0,0.0,0.0,0.0008588090538978576,0.006190061522647739,0.045208717919886114,-0.026601690538227557,0.0005805301293730736,0.0,0.0,0.0,0.0,-0.24039829914458097,0.03592030391097069,-0.04029030226171017,0.0,-0.07754702031612397,-0.008653995995409787,0.0,0.0,0.0,0.0,0.0,0.0004827417805790901,0.0,1.0,1.0
Brpf1,0.0034551616571843625,0.00040748678147792814,0.0,0.004214627724140882,0.0,-0.0005648009479045868,0.011924456609413027,0.017068062745966017,0.04441421026363969,0.016206742906942965,0.0,0.0,0.0,-0.0059806683473289015,0.0,-0.0663837500102818,0.0,0.0,0.0,0.0,0.0,-0.03793954115360975,-0.006085656117647886,0.013390381503850222,0.0,0.03340641167014837,0.0,0.0,0.0,-0.012705937065184116,-0.12076000932604075,0.0012081079557538033,0.0,0.0,-0.0002467283234000206,0.0,0.008313982728868723,0.0,0.0,0.0,0.0,0.005474907718598843,0.007725447849370539,0.04625017913989723,-0.005167328119277954,0.0005805301293730736,0.0,0.0,0.0,0.0,0.24041439310647547,0.09062770168296992,0.020978117622435094,0.0,0.06005661863833666,0.0006281126150861383,0.0,0.0,0.0,0.0,0.0,0.0004827417805790901,0.0,1.0,0.0
Ankrd42,0.0009717642143368721,0.0012224603444337845,0.0,-0.005031681172549724,0.0,-0.012425620630383492,0.03582694983109832,-0.026251260992139577,-0.032333134487271306,-0.038028407599776985,0.0,0.0,0.0,-0.0017087623849511146,0.0,0.003619279004633427,0.0,0.0,0.0,0.0,0.0,0.01865646304562688,0.03945860877633095,0.0037924733757972715,0.0,-0.01922905646264553,0.0,0.0,0.0,-0.004941197764128447,-0.01557713800109923,0.0013806948065757752,0.0,0.0,0.013878467883914709,0.0,0.0016196070238947869,0.0,0.0,0.0,0.0,0.0013955647125840187,-0.04871084463782609,-0.08879280195571482,0.005016366485506296,-0.00812742181122303,0.0,0.0,0.0,0.0,-0.36734949965029956,-0.2684554589726031,0.007289781831204891,0.0,0.011838646121323109,0.0010468543646857142,0.0,0.0,0.0,0.0,0.0,0.0003218278661370277,0.0,1.0,1.0
Kif13a,0.0009717642143368721,-0.05487488657236099,0.0,-0.04924487184733153,0.0,-0.0008472013846039773,0.03769657863304019,-0.026251260992139577,-0.032333134487271306,0.01143373966217041,0.0,0.0,0.0,-0.0059806683473289015,0.0,0.01801330041140318,0.0,0.0,0.0,0.0,0.0,-0.024736647345125675,0.016097541991621257,0.00476306576281786,0.0,0.0127107322961092,0.0,0.0,0.0,0.014029472172260284,-0.016402538111433388,-0.010700384750962258,0.0,0.0,0.002220554817467928,0.0,0.0016196070238947869,0.0,0.0,0.0,0.0,0.0013955647125840187,0.012293430836871266,0.05686959531158209,0.024058580789715053,0.0005805301293730736,0.0,0.0,0.0,0.0,-0.3387540233787149,-0.09139201442711055,0.007289781831204891,0.0,0.007766378559172154,0.003768675671890378,0.0,0.0,0.0,0.0,0.0,0.0003218278661370277,0.0,1.0,1.0
Zranb1,0.0034551616571843625,0.003259894251823425,0.0,0.004214627724140882,0.0,-0.0005648009479045868,0.05242142687551677,-0.01869467949960381,0.061966923996806145,0.019950938373804093,0.0,0.0,0.0,-0.0017087623849511146,0.0,0.01801330041140318,0.0,0.0,0.0,0.0,0.0,0.02892538022249937,0.008245082683861255,0.004498358722776175,0.0,0.03340641167014837,0.0,0.0,0.0,-0.012705937065184116,-0.00395288691855967,0.0051776055246591565,0.0,0.0,-0.0002467283234000206,0.0,0.008313982728868723,0.0,0.0,0.0,0.0,0.0008588090538978576,0.020405012825503947,0.06485454246401787,0.011783322282135487,0.0005805301293730736,0.0,0.0,0.0,0.0,0.12767722018063069,-0.08085019551683217,-0.08385541837662458,0.0,0.03830238323658705,0.003768675671890378,0.0,0.0,0.0,0.0,0.0,0.0004827417805790901,0.0,1.0,0.0
Arid3b,0.0009717642143368721,0.003259894251823425,0.0,0.005749551933258772,0.0,0.013555222246795893,0.053725690920837225,0.04238705810625106,-0.032333134487271306,0.01143373966217041,0.0,0.0,0.0,-0.0017087623849511146,0.0,0.01801330041140318,0.0,0.0,0.0,0.0,0.0,0.02892538022249937,0.016097541991621257,0.0037924733757972715,0.0,0.0127107322961092,0.0,0.0,0.0,-0.004941197764128447,0.13817187689244748,0.0051776055246591565,0.0,0.0,-0.0005551387090235949,0.0,0.0016196070238947869,0.0,0.0,0.0,0.0,0.0013955647125840187,0.020405012825503947,0.05686959531158209,0.024058580789715053,0.0026123855821788312,0.0,0.0,0.0,0.0,-0.3426259915810078,-0.05983577554114163,0.007289781831204891,0.0,0.02839732516556978,0.003768675671890378,0.0,0.0,0.0,0.0,0.0,0.0014482253417372705,0.0,1.0,0.0
Elovl4,0.0006478428281843662,0.00040748678147792814,0.0,-0.005613433681428432,0.0,-0.012425620630383492,-0.060828037057071925,-0.026251260992139577,-0.02164372829720378,-0.0062447145022451874,0.0,0.0,0.0,0.016294269878417252,0.0,0.003619279004633427,0.0,0.0,0.0,0.0,0.0,-0.011695081936195492,-0.03317664135247469,-0.023550622295588255,0.0,-0.012384816482663154,0.0,0.0,0.0,0.009000039361417293,-0.1458842211868614,-0.00638571348041296,0.0,0.0,-0.0025289652310311796,0.0,-0.008745877938345074,0.0,0.0,0.0,0.0,0.0013955647125840187,-0.013853274518623948,-0.12091202200390398,-0.026601690538227557,0.0005805301293730736,0.0,0.0,0.0,0.0,-0.3701745300088078,-0.1908446371462196,0.0049867801740765575,0.0,-0.0756278520822525,0.00027916116639971735,0.0,0.0,0.0,0.0,0.0,0.0003218278661370277,0.0,1.0,2.0
Ccne2,0.0009717642143368721,0.003259894251823425,0.0,-0.052153634391725066,0.0,-0.0005648009479045868,-0.005124253947287798,-0.01437950884923339,-0.032333134487271306,-0.08421059682965279,0.0,0.0,0.0,-0.0059806683473289015,0.0,-0.024274427648633717,0.0,0.0,0.0,0.0,0.0,-0.023960006535053254,-0.006085656117647886,-0.06429003877565265,0.0,-0.04383573036640882,0.0,0.0,0.0,-0.0051176691241562365,-0.004629779038950801,0.0006903474032878876,0.0,0.0,-0.0002467283234000206,0.0,0.0016196070238947869,0.0,0.0,0.0,0.0,0.0013955647125840187,-0.018926691375672818,-0.06347872289828956,-0.00019167868420481683,0.0005805301293730736,0.0,0.0,0.0,0.0,0.06556258478201926,0.0024965953174978495,0.006522114537656307,0.0,-0.12079432547092438,-0.009002947453409434,0.0,0.0,0.0,0.0,0.0,0.0003218278661370277,0.0,1.0,1.0
Letm1,0.0009717642143368721,-0.05487488657236099,0.0,-0.07210696132853628,0.0,-0.0005648009479045868,0.010703190923668443,-0.005087368856184184,-0.021568763181567193,0.019950938373804093,0.0,0.0,0.0,-0.0009764356911182403,0.0,0.01801330041140318,0.0,0.0,0.0,0.0,0.0,0.02160211270675063,0.008245082683861255,0.013390381503850222,0.0,-0.04383573036640882,0.0,0.0,0.0,-0.012705937065184116,0.11534847374074161,0.0051776055246591565,0.0,0.0,-0.0002467283234000206,0.0,0.0016196070238947869,0.0,0.0,0.0,0.0,0.005474907718598843,0.020405012825503947,0.04938064338639379,0.011783322282135487,0.0026123855821788312,0.0,0.0,0.0,0.0,0.14593056346289812,0.13200113744474948,0.012533777914941311,0.0,-0.11328159146010876,0.003768675671890378,0.0,0.0,0.0,0.0,0.0,0.000643655713647604,0.0,1.0,0.0
Ssh3,0.0034551616571843625,0.003259894251823425,0.0,0.005749551933258772,0.0,0.007659296952188015,0.053725690920837225,0.014422486391849816,0.04615978386253119,0.01143373966217041,0.0,0.0,0.0,-0.0017087623849511146,0.0,0.01801330041140318,0.0,0.0,0.0,0.0,0.0,0.02892538022249937,0.03945860877633095,0.017184515483677387,0.0,0.03340641167014837,0.0,0.0,0.0,0.03132366422563791,0.1633790552429855,0.0051776055246591565,0.0,0.0,-0.0002467283234000206,0.0,0.008313982728868723,0.0,0.0,0.0,0.0,0.0008588090538978576,0.020405012825503947,0.07277652639895678,-0.0029446723125874995,0.0026123855821788312,0.0,0.0,0.0,0.0,-0.145779974674806,0.043171523660421374,-0.08385541837662458,0.0,0.02897307563573122,0.003768675671890378,0.0,0.0,0.0,0.0,0.0,0.0014482253417372705,0.0,1.0,0.0
Trabd,0.0034551616571843625,0.003259894251823425,0.0,0.004214627724140882,0.0,-0.0005648009479045868,0.03822421316988766,-0.005220016147941351,0.04441421026363969,0.019950938373804093,0.0,0.0,0.0,-0.0017087623849511146,0.0,0.01801330041140318,0.0,0.0,0.0,0.0,0.0,0.02892538022249937,0.01315286960452795,0.013390381503850222,0.0,0.03340641167014837,0.0,0.0,0.0,-0.012705937065184116,0.014469368606805802,0.0051776055246591565,0.0,0.0,-0.0002467283234000206,0.0,0.008313982728868723,0.0,0.0,0.0,0.0,0.005474907718598843,0.020405012825503947,0.06404050119221211,-0.0015704919397830962,0.0005805301293730736,0.0,0.0,0.0,0.0,0.19929414845071733,0.11825604776851834,0.020978117622435094,0.0,0.06005661863833666,0.003768675671890378,0.0,0.0,0.0,0.0,0.0,0.0004827417805790901,0.0,1.0,0.0
Gm12367,0.0006478428281843662,-0.019423536583781244,0.0,-0.005613433681428432,0.0,-0.0008472013846039773,-0.060828037057071925,-0.026251260992139577,-0.02164372829720378,0.00484919810667634,0.0,0.0,0.0,-0.0059806683473289015,0.0,-0.0280879598390311,0.0,0.0,0.0,0.0,0.0,-0.024736647345125675,-0.03317664135247469,0.0021757419779896738,0.0,-0.012384816482663154,0.0,0.0,0.0,-0.004941197764128447,-0.1257455153670162,-0.010700384750962258,0.0,0.0,-0.0005551387090235949,0.0,-0.008745877938345074,0.0,0.0,0.0,0.0,0.0013955647125840187,0.004895660141482949,-0.10766323038376868,-0.026601690538227557,0.0005805301293730736,0.0,0.0,0.0,0.0,-0.29938889604993163,-0.08026220339350403,0.0049867801740765575,0.0,-0.0756278520822525,-0.008653995995409787,0.0,0.0,0.0,0.0,0.0,0.0003218278661370277,0.0,1.0,1.0
Prtg,0.0034551616571843625,0.0002716578543186188,0.0,0.001887617688626051,0.0,0.06602671947330237,-0.021221044878475367,0.054294398603960875,0.061966923996806145,0.01143373966217041,0.0,0.0,0.0,-0.0059806683473289015,0.0,0.010766488164663315,0.0,0.0,0.0,0.0,0.0,-0.03793954115360975,-0.03317664135247469,0.00476306576281786,0.0,-0.01922905646264553,0.0,0.0,0.0,0.014029472172260284,-0.12043313865549862,0.0012081079557538033,0.0,0.0,-0.0025289652310311796,0.0,0.008313982728868723,0.0,0.0,0.0,0.0,0.0013955647125840187,0.007725447849370539,0.04467417523264885,-0.026601690538227557,0.00038702011108398437,0.0,0.0,0.0,0.0,-0.45743365205824377,-0.21498008939437568,0.007289781831204891,0.0,0.011838646121323109,0.0006281126150861383,0.0,0.0,0.0,0.0,0.0,0.0004827417805790901,0.0,1.0,1.0
Rif1,0.0006478428281843662,0.00040748678147792814,0.0,0.0013058651797473431,0.0,-0.0008472013846039773,-0.027174715157598256,-0.026251260992139577,-0.02164372829720378,-0.004375085700303316,0.0,0.0,0.0,0.016294269878417252,0.0,0.003619279004633427,0.0,0.0,0.0,0.0,0.0,-0.016009753728285434,-0.03317664135247469,-0.017550596371293067,0.0,-0.012384816482663154,0.0,0.0,0.0,-0.0030000131204724312,-0.16496836556121708,-0.010700384750962258,0.0,0.0,0.002220554817467928,0.0,-0.008745877938345074,0.0,0.0,0.0,0.0,0.0013955647125840187,0.00643104646820575,-0.12091202200390398,-0.026601690538227557,0.0005805301293730736,0.0,0.0,0.0,0.0,-0.3268010174203664,-0.07361948705278337,0.0049867801740765575,0.0,-0.0756278520822525,0.0006281126150861383,0.0,0.0,0.0,0.0,0.0,0.0004827417805790901,0.0,1.0,1.0
Cthrc1,0.0009717642143368721,0.00040748678147792814,0.0,0.001887617688626051,0.0,-0.0008472013846039773,0.06536631385795771,-0.01869467949960381,-0.032333134487271306,-0.03865244020707905,0.0,0.0,0.0,0.016294269878417252,0.0,-0.05244702243246138,0.0,0.0,0.0,0.0,0.0,-0.016009753728285434,0.016097541991621257,0.0037924733757972715,0.0,0.0127107322961092,0.0,0.0,0.0,-0.004941197764128447,-0.13875783933326602,-0.010700384750962258,0.0,0.0,0.002220554817467928,0.0,0.0016196070238947869,0.0,0.0,0.0,0.0,0.0013955647125840187,0.00643104646820575,0.03783120784908533,0.04009122809395194,0.0005805301293730736,0.0,0.0,0.0,0.0,-0.3225605426449329,-0.0891959775146097,0.007289781831204891,0.0,0.041429618857800964,0.0006281126150861383,0.0,0.0,0.0,0.0,0.0,0.0004827417805790901,0.0,1.0,1.0
