gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,count.DAR,size.log2.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,Tanova.max.loops,Qanova.mean.loops,loop_size.log.std.loops,18mo.2mo.Q.mean.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.max.loops,18mo.9mo.Q.median.loops,min_distance.log.std.loops,9mo.2mo.T.mean.loops,count.loops,Qanova.min.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,Qanova.std.loops,9mo.2mo.T.median.loops,18mo.2mo.Q.max.loops,Tanova.median.loops,18mo.9mo.Q.max.loops,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac
Peg3,26539.0,-0.0811875274179576,1.0,14,-0.1296714649187897,0.0,-0.0987233122004034,0.185865272238757,0.7071067811610442,0.9999999999278651,-0.196737881420729,-0.2668727140376417,1,6.093337370287491,11.606803609715485,0.0006040475930038,2.210538,1.0398590239,0.3174979845528542,0.0007524050749999,0.000700944745,5.146032999999999e-05,0.0014759339,0.000758374,0.394217104100473,0.01611108835,20,0.027419118,0.05633185075,0.0012124579816729,0.6996724427090225,0.01668896,0.0025870309999999,0.6562069,0.0017224594999999,0.5068508332107876,0.0273018259316595,0.7956354593505344,12.792586968947932,-0.0766383059084911,-0.2668727140376417,0.1039401318401507
4732471J01Rik,189598.0,0.0,0.0,1,0.0,-0.5849625007091332,-0.1587674227670357,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.000207195157098,3.543773,0.9777443075,0.2215422991075635,-0.0005037909999999,-0.0005365092249999,3.271822499999991e-05,0.0015981265999999,-0.0005604474499999,0.0,0.080248865,4,0.19935893,-0.0196001474999999,0.0013760119448391,0.841527139366457,0.071030435,0.0013351835999999,1.447154165,-0.0002629429999999,0.276775856991498,0.1183378392238947,0.1183378392238947,10.358651200892997,0.276775856991498,0.1183378392238947,-0.1584380177676032
Myo6,146698.0,0.0,0.0,2,0.3376577598616403,0.3785116232504006,0.0139133577493808,0.4774990365524907,0.218533787575021,0.0,-0.6891608558672391,-0.815982246754537,1,5.974346604886285,14.48525853962408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4943834153809168,-0.1369388430521524,0.3594282937269892,15.714889434231551,-0.2583971864632718,-0.815982246754537,0.1214583434111194
Stk33,159858.0,0.0440118347237278,0.0,2,0.0538488246929365,0.1699250014403088,0.0134063332328961,0.3477926597557955,0.2498104857532148,0.3219280948801484,0.0,0.0,0,5.672425341974325,15.904611103364813,0.0013021631218356,6.8158555,1.4435664206285714,1.2723949202616305,0.000343426872619,0.000446793295238,-0.000103366422619,0.0026035929999999,0.00068875115,0.7546418280971121,0.0089734987916666,84,0.0023192398,0.0231312559107142,0.0013314879506787,1.1853939934964168,0.0094719749999999,0.0028070118999999,0.76169015,0.002629321,0.8756653156732499,0.0198085999613481,0.6988283870878353,15.121857245612658,0.0898863894552781,-0.6028676390076039,-0.0700777894939299
Arhgap5,68003.0,0.0,0.0,0,-0.007757182938235,0.0,0.0111444079069977,0.8260383482680658,0.2924812503545666,0.6520766965721987,0.0,0.0,0,6.021684556981066,11.285290129478836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414987124585119,0.1279457281187941,0.1279457281187941,13.018200178813244,0.8414987124585119,0.1279457281187941,-0.7135529843397178
Xist,22888.0,-0.1453443871684955,6.0,14,0.1809722725156328,0.6918777046334399,-0.0188845688233507,0.1218543007262679,0.3522508739974452,0.8171359428472194,0.0,0.0,0,3.4594316186504126,13.21795769786413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pld5,313006.0,0.0,0.0,2,-0.1469446708852713,-0.7369655941469699,0.0038976199072733,0.9347443201052634,0.1518629849837331,0.5849625006971113,-0.8219386357164166,-0.9081514321951696,2,5.49728791733366,16.049398832974852,0.0006776767757818,4.0769825,1.0502269463221476,1.5844538265422723,0.0002173747102684,7.20780753691275e-05,0.0001452966348993,0.0022308657999999,8.422170000000001e-05,1.1562260746982171,0.0150917460268456,149,0.008480729,0.0203585307919463,0.0006370302300704,0.9538546461718368,0.0143424499999999,0.0019885653,0.81440115,0.0021865914999999,0.138699721567135,-0.5436952819850701,0.3568543500305013,17.0805260950906,-0.4628581422769425,-1.3642862768152126,-0.0808371397081275
Xrcc4,315581.0,0.0,0.0,3,-0.0262427251996828,0.9999999999896954,0.0349877773677609,0.2229326637148835,0.5540424916796383,0.8073549220498757,0.0,0.0,0,5.044394119362825,16.308054559066637,0.0006799766469047,7.227035,1.0066361373738255,1.3711130845899804,0.0001237624734899,0.0002318838100671,-0.0001081213365771,0.0022478443,0.00024346495,1.3431780716442798,-0.0227513746006711,298,0.0013770029,0.0123769505402684,0.0006536505535262,0.9514980592079816,-0.0257186029999999,0.0019852013,1.0877737,0.0020170289,0.3337157039608576,-0.1049403954193567,0.5747312902232793,16.93867219468591,-0.0948681211808714,-0.8682122054245588,-0.0100722742384853
Btaf1,86673.0,0.0,0.0,2,0.0007372191262486,0.7369655941469699,0.1275651137017357,0.4136309509912687,0.2192640531141744,0.7369655941469699,-0.1393568748478619,-0.2699001511717411,1,6.266786540696775,15.234405815208486,0.0014786120519594,2.4844117,1.3697888522222224,0.808004507489401,0.0008654153,0.0005482380777777,0.0003171772222222,0.0019970248,0.000696078,0.6756413237179304,0.0270513028888888,9,0.12439316,0.0048235945555555,0.0009948280539273,1.203473823937184,0.033064945,0.0024486639999999,0.81814635,0.002315944,0.1320359913135509,0.0521141667737663,0.3751592405503547,11.288289342181027,-0.0502392932355566,-0.2699001511717411,0.102353460009323
Pde8a,120937.0,0.0188498125841917,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.4846550871278241,0.4581143532214042,1,6.353497786527672,13.243444587444802,0.0015696993294049,7.207878,2.0821526761445783,1.7207000100816927,0.0014235430554216,0.0009610374843373,0.0004625055710843,0.0023028099999999,0.0005683299,0.6228007287383219,0.0377098754337349,83,0.12654312,0.0736950806746987,0.0015732773753105,2.2889945199461983,0.03711331,0.0057805735,1.2617178,0.004718946,1.12642139166871,0.2634895342916928,0.9889253547137682,15.783228473165709,0.2826387750554137,-0.3851293188078727,-0.0191492407637208
Prr5l,168742.0,0.0,0.0,3,0.1123572644931938,0.2895066171920701,-0.0541306513696508,0.5965338206913736,0.6224803218514002,0.6520766965721987,-0.3418929991996324,-0.2839619709735315,1,6.241537537409128,14.525575757337364,0.0008977756223215,8.532858,1.1962816494301889,1.7959130867841775,0.0006795525276729,0.0005990284138364,8.052411383647795e-05,0.0019232479999999,0.0004398139,0.6821816010117268,0.0183123567372955,159,0.00288887,0.0190471419937106,0.0009611964521778,1.1134088720610675,0.0200406499999999,0.0029660579999999,0.6978243,0.003023024,0.8880490400903392,0.19834900286267,1.0386783898311291,16.377142732975965,0.2034331285548717,-0.3845330406551481,-0.0050841256922017
C1ql3,8349.0,-0.1458897284693302,4.0,18,-0.0082995512292551,0.6520766965721987,0.033163984150599,1.170512393981819,0.6098458286457414,2.999999999873764,-0.4615374629394759,-0.4994147860304914,3,0.0,0.0,0.000951094677579,10.93264,1.2109362827368422,0.6979111660276763,0.0003535968447368,0.0007021112631578,-0.000348514418421,0.0012013644,0.00060201565,0.1363389251123671,-0.0305122808947368,38,0.05185872,-0.0043499629473684,0.0007459373180267,1.2136045312054229,-0.03809179,0.0018789055,0.64884133,0.0024475304999999,-0.3510225872756956,-0.4668059842370006,-0.2832497048337119,12.18239435340456,-0.475489566498196,-0.68615951335306,0.0086835822611954
9330111N05Rik,165976.0,0.0,0.0,3,-0.14607125883317,0.2223924213355896,0.0584723825622335,0.3543815574827332,0.6597715904355157,0.1069152039161158,0.0,0.0,0,0.0,0.0,0.00103644308818,4.624004,1.4128910042285714,1.6859337288892131,0.0004630407142857,6.705244285714288e-05,0.0003959882714285,0.0017155656999999,3.003000000000033e-05,0.6658787547905259,0.0371693476788571,35,0.003209062,0.0462516392217142,0.0005982365350832,1.183110186912107,0.03172559,0.0018510561999999,0.7553128,0.0019930992,0.1931475056034754,-0.3195123726542866,-0.138199372015841,15.42347706407978,-0.0624958364849033,-0.5881042862833171,-0.2570165361693833
Gpr37l1,7447.0,0.0,0.0,10,-0.1407193640101489,-0.5145731728266663,-0.0875445546302904,0.0,0.0,0.4854268271661199,0.0,0.0,0,6.884091688058691,11.390624874188806,0.0011506858620462,4.9282146,1.3684991588913042,0.8740239654143218,0.0006768536695652,0.0005429577630434,0.0001338959065217,0.0015922273,0.00032327985,0.3167659436793733,0.0292303004782608,46,0.011759099,0.0775304933695652,0.0010679989239091,1.2448243490738646,0.045511195,0.003517322,1.3608675,0.0036309639999999,0.186995278637764,-0.105214051291095,0.0817471119423443,12.104926303807808,-0.0378365684112503,-0.2327027247194699,-0.0673774828798446
Gm21860,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ppfibp2,153376.0,0.0238289822392193,1.0,4,-0.0533432298414071,0.8073549220421463,-0.004590327903144,0.2924812503575724,0.905387006015534,0.0,0.1273844083661023,0.4981100086637903,1,6.589614310137933,15.178707385950968,0.0008210002916866,5.2213326,1.07952377705,0.4803614704511801,0.00118213376,0.0011327798949999,4.935386500000015e-05,0.0012603426,0.001082045,0.6945170988929634,0.0148053254,40,0.043580372,0.07181252915,0.0008207403384063,0.6613707900774449,0.02012958,0.002443852,0.834828715,0.0024494859999999,0.8159207301060722,0.1266028025194392,0.5999896226737065,16.172154008250992,0.0333552457714196,-0.4074696417613817,0.0932475567480196
St6gal1,135610.0,0.0,0.0,2,0.0,0.4150374992728327,0.0089130400038071,0.0,0.0,0.0,0.0,0.0,0,6.761951390481051,14.606837430087928,0.0011850019076433,7.0177565,1.5864896953166665,1.419863724634115,0.0008735968356666,0.0008949542691666,-2.135743349999987e-05,0.0018859064,0.00085996465,0.884139868450457,0.0180667619966666,60,0.026938232,0.0497336533466666,0.0014155553069407,1.5329773791249075,0.0122724139999999,0.004261026,1.46910495,0.0038544832999999,0.5349600138296116,0.1214984131363598,0.5046998180140125,16.068652338913196,0.0352378689053325,-0.2018569891597197,0.0862605442310272
Phyhipl,98283.0,-0.0099634604578076,0.0,2,0.0540585829931927,0.7776075786549645,0.0361769402257794,0.7689206835396707,0.4124753200652337,1.4854268271516933,0.0,0.0,0,7.126103125167794,13.170699948205655,0.0008701367408746,5.2220416,1.15627224088,0.8282732481317162,0.0002589682919999,0.0001955627119999,6.340558000000002e-05,0.0014578303,0.000190016,0.2765754948369567,0.0201822107466666,75,0.004591268,0.00858827188,0.000667803960964,1.1970996618491765,0.0163345899999999,0.00258653,0.65626323,0.0029024334,0.7877925594211646,0.2478720889518877,0.9715641938195938,15.431595539138169,0.0776768500150619,-0.1707749755579327,0.1701952389368258
Pou6f2,276588.0,0.0,0.0,1,-0.1050078411072501,0.9999999999278651,0.0338881402048469,0.0,0.5477225574656563,0.9999999999278651,-0.6947899413507188,-0.9410016255410152,1,6.5060400201824695,15.445009396070391,0.0008722823767114,6.922393,1.1568443563004445,1.468404043436926,0.0001771559,0.0001051154435555,7.204045644444444e-05,0.0020897443,3.430900000000016e-05,0.9691773496299052,0.0112684949673777,225,0.003017421,0.0125086698279999,0.0008488822691112,1.0169139727095773,0.0224592,0.003064591,1.0508196,0.0032345605999999,0.2515937779447896,-0.2292337239552982,0.2843614613683485,16.876924565432983,-0.3102043779815572,-0.9410016255410152,0.080970654026259
Olig1,2161.0,-0.0991276165845458,13.0,21,-0.1402742458509571,-0.2451124978356968,-0.0982812577151159,0.543441248841094,0.5211462926230073,-0.1520030934446499,-0.1594244996963509,-0.3276321504376689,1,7.375039431347794,8.891783703218614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095210625021504,-0.1585955833275957,0.0563803917844811,11.392317422778811,-0.1216842977610652,-0.3276321504376689,-0.0369112855665304
Efemp1,73539.0,-0.0287168477439039,1.0,3,0.0246374515742084,1.3219280948440812,0.0520344921518289,0.4846927871919023,0.8567434712558373,1.3219280948440812,0.1914982398875482,0.3775665503951266,1,5.548686884505647,13.342623894725987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6945158765346989,0.0395200123970756,0.3775665503951266,14.979782430703091,-0.0780157813122126,-0.1609939547708623,0.1175357937092883
Nova1,124412.0,0.0,0.0,1,-0.1206385118234161,0.8479969065421264,0.0200422013444896,0.3116552601095684,0.4242197622420214,0.5849625007131416,0.0,0.0,0,6.282706593731288,14.419824987657584,0.0004100580232218,4.2044597,0.8055578704339622,0.8528933650363352,0.00020289838,0.0001940963332075,8.802046792452811e-06,0.0012261241,0.0001316938,0.4764989462969478,0.0084735542962264,53,0.009620108,0.0558666535849056,0.0004526061494362,0.8275523491337362,0.0111341,0.0014938116,0.7380232,0.0010759988,0.6241265486733201,-0.0486924842766854,0.5981057986160649,15.917045683157156,0.0031202427071613,-0.8026238637836641,-0.0518127269838467
Mgat4c,709982.0,0.0,0.0,0,-0.0973476247254021,0.9999999999278651,0.0131349900205819,0.4879500364390684,0.3535533905677703,0.9999999999278651,0.0,0.0,0,7.945615841987476,16.351261715447883,0.0005872878384102,5.864397,1.165397460487805,0.1928597695355796,-0.0002629000463414,-0.0001588166714634,-0.000104083374878,0.001302175,-0.0001907498,1.6931338752786946,0.0454574208292682,41,0.04585125,0.0109781000878048,0.0006770192849376,1.1002849744901264,0.05232477,0.0008547031,1.478124,0.00130677,0.019647049955311,-0.0804904393004656,0.1083873618513914,17.672770614837262,-0.2301366585796324,-0.199959361467862,0.1496462192791668
Syt14,144542.0,0.0,0.0,0,-0.0172229438687381,1.1375035237341966,-0.1126869160318433,0.5233352137034305,0.5817760680642029,1.459431618614345,0.0,0.0,0,7.853679566041178,14.25894414650233,0.000929391818783,10.154831,1.6242405883809523,1.3869555624413932,0.0002434882533333,0.0010057609523809,-0.0007622726990476,0.0021590943999999,0.000969892,0.8304475820822469,-0.0083196472,105,0.009836876,0.0103887877590476,0.0009919933412426,1.2873354378165824,-0.0146605,0.0030436674999999,0.7155753,0.0037691566,0.2780190983781638,0.1430852634703252,0.7881349282990255,15.83853918419845,-0.018016920796957,-0.6158250438170769,0.1611021842672823
Adk,395995.0,-0.0046214130156761,2.0,2,0.0802730887361082,1.9999999999458988,-0.0387896218813175,0.7191985726330445,1.7520071379443785,0.6780719051018176,0.3866180267081092,0.3782429959828575,2,6.395677785323628,16.20937169397134,0.0009240030205597,5.424166,1.301500574741573,0.7629430118141304,0.0008059906224719,0.0006898042825842,0.0001161863398876,0.0023302993999999,0.00065046385,0.9535805400973252,0.0285146301426966,178,0.001901384,0.0291834738640449,0.000881319696099,1.018450576087756,0.02311051,0.00304383,0.613787565,0.0034509115,0.6926353265656928,0.1166996515885204,0.886675296414299,17.598045228494883,0.1391691844638901,-0.5871563920375725,-0.0224695328753696
Arl6ip1,10771.0,0.0,0.0,1,0.0205164609183476,0.7369655941565885,-0.0120358561676132,0.0,0.1858652722443103,0.9999999999639329,0.0,0.0,0,0.0,0.0,0.0006064217994564,6.88632,1.1324374928392855,0.7811390879242702,0.0001681789839285,4.0687728571428575e-05,0.0001274912553571,0.0014375284,9.122039999999996e-05,0.0684790999957855,0.0407171417375,56,0.008950909,0.0665052175232142,0.0006005546933791,0.8331419788025204,0.0435278499999999,0.0013299293,1.12264065,0.0012915997999999,0.0707229277819503,-0.1018854139559608,-0.0393241219476354,11.50332885662671,0.0116835620906818,-0.1897630759473664,-0.1135689760466426
