gene_name,gene_length.meta,count.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,rel_pos.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,loop_size.log.max.loops,9mo.2mo.Q.max.loops,loop_size.log.median.loops,9mo.2mo.Q.std.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,loop_size.log.min.loops,18mo.2mo.Q.min.loops,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac
Fbrs,12512.0,23,0.0,0.1583715722809942,23,0.1109057043495362,5,-0.0608012373647151,-0.9999999999759548,2.0,0.1052971019544304,0.6440210717448199,0.1576596266814653,0.0863011622507157,0.1884683678813069,0.1700022332697939,0.0,0.0,0.001731436151611,17.872674880270605,0.0018038959999999,16.872674880270605,0.0018575716331212,16.87203416229127,0.0017611118259369,15.700927325610218,-0.003117734,0.1326156920878368,0.1495839087996203,0.0364130618705409,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Hcrtr2,97976.0,0,0.0,-0.1776232090924971,26,0.1854755604784124,5,-0.0643856189832432,0.0,0.0,-0.4797218585211391,0.9999999999278651,-0.2190097311566307,-0.0717888971458218,-0.023385173161916,-0.0366216623633519,0.0665646818859339,12.728770849542684,0.001496308701936,20.457901850840265,0.0022341677,18.89698268518004,0.0009903870302664,19.035288895615093,0.0014397891541902,17.734127429508625,-0.001950646,0.0214472963871578,-0.0395899729510637,-0.0092249746910572,1.5979952933098631,-0.352195545379443,-0.0580211941041213,15.518776079461723,-0.1730328716721999,6,0.0092441712801456,12.941855743488818,-0.0029846140593962
Zhx2,145167.0,2,1.0,-0.2008190950952686,19,0.3224041325672608,5,-0.199999999985573,0.0,0.0,-0.4744648666200026,1.3290494215974622,-0.2239505155593454,-0.2136194140538698,-0.0053236348705526,0.0368704156216366,0.6401784577017705,15.293937740443726,0.0013558254585284,21.114260866840365,-0.0002130033,16.533638927714286,0.0008965219578279,17.07776527270906,0.0011993600499223,15.98080898993524,-0.0026782662,2.287755263147284e-05,-0.0800676255002341,-0.0387502302493892,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4732463B04Rik,14338.0,10,2.0,-0.0742463302353759,30,0.2074430497532873,10,0.0678071904987605,-1.584962500673066,0.0,-0.0930057499094294,0.577350269161861,-0.0498005362849091,-0.2596550552774936,0.1477828244474437,0.1332557360658783,0.0281928236448903,9.014020470315211,0.0046235859420746,18.339354200002425,0.0030680079999999,16.302544830210408,0.0026207663128766,16.57751640554386,0.002952029477398,15.164435586064617,-0.0033496884999999,0.0839989537980966,-0.1080001305290194,-0.1232040503796479,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Slirp,8310.0,12,3.0,0.0235310891751712,27,0.2883228953660444,7,-0.4285714285456662,-0.9999999999639329,0.0,-0.19723894486311,0.7336950702321842,0.0188832228996959,-0.1048510645806199,0.0427962936661076,-0.0027713335460695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0979382838401815,0.1921434400079943,0.0534395746315752,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Tgoln1,8568.0,24,2.0,0.0051285431474481,19,0.2182269580973517,3,-0.1383458330675672,-0.9999999999639329,1.0,-0.2081381038120691,0.0,-0.0252686544172664,-0.1253764619123032,0.1145849751618566,0.1995779234828623,0.0,0.0,0.0024410238230784,19.2590995851676,0.0019808866999999,17.720640081470492,0.0009636443890039,18.168446950169265,0.0018814688618532,17.436906698720655,-0.0017932757,0.0755858524253302,0.0929199323961506,0.0151574519795931,0.329252006835527,0.0226204991122017,0.1130907222767765,11.528942415064945,-0.1338911203509837,3,0.4083639407700365,11.21933509247335,0.3431055314892557
Ass1,50465.0,2,0.0,0.1153403785614093,19,0.2090088244497625,4,-0.4999999999849719,0.0,0.0,0.0657558868302725,0.3377282572502547,0.1153403785614093,0.1483589092352879,0.2922677644259108,0.3132198368242114,0.5227301937023776,10.540844760961289,0.0015860163117289,18.85919200367861,0.003082708,17.963161381522337,0.0014194957927534,17.472988261285877,0.0016924218346496,13.923234621009204,-0.0023497636,0.0089882617925658,-0.0584673175976446,-0.0224083070957493,2.0741386029816176,0.4149947881174716,1.1870913035616557,14.61465233758642,0.270843676247139,5,0.9033070291445752,12.762259892045057,0.6750872909440591
Fads3,18541.0,8,1.0,0.1137560197113054,18,0.3355063573039785,5,-0.320576881731501,-0.9999999999639329,0.0,0.0344389256097663,0.7308608168304348,0.1282638463672232,0.1128903618829495,0.269834823631993,0.2685554043528109,0.0,0.0,0.0019509820888544,19.82687119065748,0.0037785764,16.964397278376275,0.0019737281844564,17.042937961484178,0.0026645790614078,16.07631457428459,-0.004712501,0.0299875104333219,0.0973730622714353,0.0948387584690008,1.180599644130221,0.8740092889677437,1.6573199357340571,13.1806861948228,0.2581633700750353,3,1.0099551636270077,12.204855889814093,1.264807574222104
D11Wsu47e,10235.0,13,1.0,-0.1350303956314431,21,0.317421130485287,5,-0.0808580128882365,-1.5849625006249766,3.0,-0.2166309929243652,0.7523450472090139,-0.1359684231587593,-0.212004651682319,-0.0537206627196552,-0.0210168916046211,0.0,0.0,0.0016966766213804,19.882717670412696,0.0043553049999999,17.25770089358699,0.0015630361879575,18.014747328503333,0.0016988686488829,15.63653966034099,-0.0006710649999999,0.1127161714442262,0.1112754725246093,-0.060021708367923,1.2516158919091769,0.3122801671355184,0.5384046994880336,12.603858121842828,0.0591569582133676,4,0.450301171789798,10.924931355337549,0.1576554084860078
Gm20641,10262.0,21,2.0,-0.1088319280223684,25,0.230872292032898,7,0.202148214165517,0.0,0.0,-0.1844790042104125,0.7071067811355406,-0.1088319280223684,-0.1250126732079066,0.067183994776626,0.0558467704458407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0250093296638067,0.0040456060795405,0.0729898694721974,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Commd2,7366.0,17,2.0,-0.4066173500536718,23,0.2727785071119477,4,-0.4342413985451582,-0.9999999999855732,1.0,-0.5210634366220108,1.1884730318959678,-0.3658242505319495,-0.4613678005829982,-0.2480547497497515,-0.20031241169241,0.0,0.0,0.0011140969648875,19.701458765473244,0.0014424384,17.434929517731334,0.00110145069747,17.787606460939873,0.0012389424831049,16.147085649588444,-0.0016990243,0.0719240218815945,0.2692981991591714,0.0617649712271812,0.2082409126228889,-0.0877194746043206,0.069185987485703,11.417325117679972,0.0418784387167847,2,-0.0230936875488692,11.270076556243852,0.0922796750345722
Glis2,30211.0,10,2.0,0.1407508634007461,26,0.2953918378021769,7,-0.8597031296777128,-1.5849625006890964,0.0,0.0392227687656325,0.6406694570956687,0.1999348074383159,0.0846558706491853,0.3041249503058968,0.330348354702719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823668644162777,0.0109095562435338,-0.0123065977523406,0.0,0.2780635584191646,0.2780635584191646,11.103287808412087,-0.0737755672794158,3,0.3518391256985804,11.103287808412086,-0.0737755672794158
Rpl13,2894.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031074911851641,19.218449717112332,0.002362011,17.76283618360202,0.0018149994386067,17.560239741248452,0.003021726878949,16.095067301607052,-0.001949574,0.0591653474634024,0.0920050904791173,-0.0111884393790394,0.0,0.1126204826929178,0.1126204826929178,10.77807712953544,0.1825710390946975,1,-0.0699505564017797,10.77807712953544,0.1825710390946975
Usp19,11735.0,11,1.0,0.1368007372583055,16,0.2313251965702405,4,-0.7341594847403378,-0.4854268271661199,0.0,0.0442131186037215,0.33903595255151,0.1253107758224101,0.1790794899667394,0.2600716273775885,0.2471376227573316,0.0,0.0,0.0020214321635238,17.262278401363773,0.00053566,16.82034316114906,0.0015846957220511,16.636890565875742,0.0015330036589858,15.522244356289152,-0.004904287,0.0540980042975135,0.2951305911018136,0.1436829953299834,0.4313852637309663,0.3055130632990467,0.5614868184716738,11.203348002979824,0.333729590908341,3,0.1854722882187851,10.800687601700494,0.8403872070637676
Zfp932,13890.0,21,1.0,0.2738168430231207,23,0.3543690511458388,10,-0.9058893688522176,-1.3219280948440812,1.0,-0.2268484226116518,0.7673230664811176,0.1744127973987386,0.0438252243607086,0.2630226630015109,0.2785002058831516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064715755389959,0.0318538558863875,-0.0076441180446438,0.0,0.3476784405818862,0.3476784405818862,10.733015321686048,0.619744257199252,1,-0.2720658166173657,10.733015321686048,0.619744257199252
Tmem17,7146.0,13,1.0,-0.1594137730165821,21,0.1447950384815013,2,0.0,-0.5849625006971113,2.0,-0.3478211562203803,0.6624189638685277,-0.174108715384377,-0.1712236055405789,-0.020759891987623,-0.020759891987623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0631699337175555,0.0975914120672959,0.0476206700190482,0.2365903815684733,-0.1272230731276931,-0.0173977436040386,11.525031345124049,-0.109495638537403,2,0.0422304498130432,11.357736681953469,-0.0596281934170819
Nell1os,58662.0,4,0.0,-0.0353596132175639,28,0.2817757519182891,7,0.2264232143698441,-1.999999999891798,0.0,-0.3050131515037169,0.7426753212014346,-0.0393347124245357,-0.0188894107787374,0.2019520069374135,0.1490634025337018,0.0,0.0,0.0011407717230512,19.720768631158798,0.0017358147,19.08819299595364,0.0009860600288959,19.17939350993205,0.0015544464947053,18.670856763156014,-0.0024387159,0.0290582159137505,0.0104211971535538,-0.0306269754542561,0.5109410840519889,0.4827796424937023,1.269553463616231,14.697293399452006,0.2382515708660509,3,0.5204655914056513,14.193957981849517,0.8481519997973571
