gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.std.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,18mo.2mo.T.median.loops,18mo.9mo.T.std.loops,min_distance.log.max.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,log2_distance.std.atac,log2_distance.min.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.min.atac,log2_distance.mean.atac,18mo.9mo.log_ratio.mean.atac,18mo.9mo.log_ratio.min.atac,9mo.2mo.log_ratio.max.atac
Inf2,26773.0,0.3923174227766131,2.0,0.0179520495842115,-0.0336002820330003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109027861720425,0.0068407476500804,0.017743533822123,0.0629267828549474,0.0559634009134979,1.744123449151262,8.60733031374998,0.3262844705755884,0.8231861223685621,13.606867837374164,0.1989098187695288,10,0.0336616069298125,-0.0978145807597877,12.073037165954812,0.1273746518060595,-0.0623458534736558,0.7009730987142133
Acvr1b,39617.0,0.5627654410383773,1.0,-0.0022913452982495,-0.2024490131543026,0.000902129669096,-9.554110000000024e-05,19.73438878281167,-0.0002195761982608,0.0009002367273137,17.760931630956584,0.0008655910477081,0.03307855,0.0691351859875085,14.769682906718923,0.0539829528697607,-0.0358997437130658,0.0180832091566949,0.0904647737521167,0.0695040322174938,1.648933491570177,10.168672118132356,0.1617859167323058,0.4466788531063221,14.348313209103573,0.2317682661048826,11,-0.1141657293580464,0.0238262154516899,13.102689454815591,-0.0699823493725767,-0.2282296099215122,0.5156121173043671
Zfp143,34177.0,0.6898333517916501,0.0,0.0,-0.1279312179280922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0063647945625569,-0.0184893458145574,-0.0248541403771144,-0.0132781636554067,-0.0191905171591453,1.6667634550115713,9.859534786382808,0.1228298823564285,0.4745040092921642,13.807455552967632,0.195980493204146,6,-0.1451415316572948,-0.0434388667077723,11.927265576888132,-0.0731506108477175,-0.126902467142473,0.5568360484735363
Tsr1,11271.0,0.0,0.0,-0.0296080913523995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0640778576151647,-0.0338781647106212,0.0301996929045434,-0.0155708552927738,-0.0304325790603012,1.6232681237334825,7.434628227637559,0.1377313456540918,0.2287708640080297,11.448632567730604,0.2584603446975693,5,0.0681890586298052,0.1429689572816848,10.044994930012017,-0.1207289990434774,-0.303247802199261,0.4548561097194875
Zfp341,33524.0,-0.222392421333013,2.0,-0.0543848654309568,-0.2783640652885299,0.0012225786123896,-0.0001293733,18.055769635681138,-0.000158129337037,0.0006836419032409,16.18058460628627,0.001197340668828,0.03633211,0.0826848200058481,14.808913912928876,0.0121492937663567,-0.0190234605195429,-0.0068741667531861,-0.0820146724654647,-0.0966206948461548,1.212047546027941,10.868822554775075,0.0749142993213186,0.3839770358151912,14.164042684555922,0.2242908421589877,6,-0.1361311011800006,-0.2053011643045819,11.764400329952837,-0.1493765428376691,-0.5566029937475683,0.7144166514590243
Oaz2,22299.0,-0.628031222608413,0.0,0.0,-0.1012910950798469,0.0015764853989421,0.0004004029999999,18.61575534434188,0.0004070598090909,0.001038572128736,17.42996355432765,0.0016088005421541,0.09135341,0.0761584657724208,14.44475608969503,0.0105901011260347,-0.0086082365818031,0.0019818645442316,0.0284616274973481,0.0539383239540458,2.541422285389452,5.906890595610923,0.1384148440403167,0.552660475163422,13.47940135528343,0.1785314142629246,9,-0.0585281888706462,-0.0765996754976224,12.12308810467166,-0.0401165702226078,-0.294971886545432,0.4648970520947107
Sptan1,65891.0,0.1010527035950326,1.0,0.0213939346224025,0.0788366805418894,0.0017256754839063,-0.0008463655,18.256254767329565,-0.0006136443925,0.0011206241699537,15.556467503797828,0.0019643025526769,0.03380705,0.0291681626992797,15.4071017597753,0.0479787592195044,-0.0008864317925044,0.0470923274269999,-0.0013103355508035,0.0773576786470231,2.1161167216986496,8.845490050944688,0.1583531328230936,0.31667089241096,14.92170149460382,0.2790362376491931,14,-0.0464216133355019,-0.0843785926296813,12.328858152470234,-0.1206831048260993,-0.434926860369472,0.6122572990570894
Il17d,18389.0,-0.1618089423897369,4.0,0.1710163599181857,-0.1690334632115671,0.0009947252560906,0.000511827,16.457637380991763,0.0005021801666666,0.0008091323791373,15.9500212880961,0.0015196807002223,0.114177458,0.0454350910492423,14.067686440615208,0.1230214665069009,-0.0494173685965836,0.0736040979103173,0.1168610950847675,0.1362439270799407,0.800322331636968,10.980853606379808,0.0573483697796772,0.260173183605636,13.402479172214978,0.0257585565468658,12,-0.1036278643070347,-0.2699761630124512,12.405447667483957,0.0315898132328113,-0.2647479847956051,0.3810722852117751
Osbpl11,58241.0,0.0,0.0,-0.1479357126424716,0.2115067447176106,0.0011544442714856,0.0005964870499999,19.453141999973635,0.0004522774982142,0.0008039214109907,16.732187867645546,0.0011815895474649,0.0586025709999999,0.0610456155005621,15.172466575898174,0.0483092931010078,-0.0198683735051812,0.0284409195958266,0.0394152781093547,0.0361728326580228,2.0114067084049108,8.18487534290878,0.1268160561193586,0.3830690834333329,14.825654470298906,0.1872939713653939,13,-0.1113165999746833,-0.4083792627676426,12.733228025945277,-0.0604779152460352,-0.2125180260313639,0.5291679186479863
Aff1,162948.0,0.099535673550227,0.0,0.0,-0.1196844828996934,0.0013684188259726,0.0001487569999999,18.85163925423552,4.562728212560387e-05,0.0006304838455889,16.081733666086524,0.0012445473927398,0.0194087,0.0550911089894889,16.087338522787476,0.0142083765634995,0.004108727115717,0.0183171036792166,0.0005032150857452,-0.0235766625005537,2.136105360327438,7.700439718141785,0.1666936900804971,0.6357560909705984,16.336680888875186,0.1712159883881738,46,-0.3578075447882749,-0.2866579816719357,14.411049198145616,-0.0045222983076768,-0.9486401853118728,0.6524889022811253
Zfp282,31281.0,-0.3225266674307622,1.0,-0.0567780273189946,-0.2919024992404457,0.0007312531228382,0.0008848904999999,16.86096570676477,0.0006483084333333,0.0014126336744033,15.39750016073052,0.0014735043171701,-0.04542123,0.053816600304929,14.597819788645507,0.0215681677930598,-0.0079530612828125,0.0136151065102473,-0.0547116284714221,-0.0539267147101506,1.0222553530671634,11.04644194800738,0.1391497467000442,0.4377382472071808,13.313308215432148,-0.0399300096962329,5,-0.1764146680120055,-0.1400569237304962,12.327569975765044,0.1790797563962771,-0.2413013163711466,0.0764357685090688
Slc8a3,135265.0,0.0,0.0,0.0,-0.2305266017855465,0.0013384274899569,-0.0001841736999999,18.60568568116597,-0.0002255578481132,0.0010806540509324,15.798458029192975,0.0011930715919177,-0.015326843,0.0684257277785577,15.992141731625926,0.0117707353691249,-0.0081567710850915,0.0036139642840334,0.0404537944396676,0.0246015468536642,1.6768175915509564,11.080151309614154,0.0556570538101054,0.5173850003965221,15.867568330900136,-0.0335571056966252,21,-0.595150686374422,-0.387068756540924,14.1818546547132,0.0892141595067307,-0.6560010231838764,0.6121087262442388
Pex26,15170.0,0.0,1.0,-0.0908837197630617,0.0,0.0010735744175302,0.00021222015,18.36805452543724,0.0001077830552631,0.0008313005345425,17.740258716285506,0.0009695195708157,0.0325684249999999,0.0534629245033545,14.1621552664082,0.0432251253706086,-0.0112242974440439,0.0320008279265646,0.0377027138236116,-0.0055328110638934,0.8547777069205111,10.474719946526584,0.0271148744184363,0.2234556255202331,12.64317976792557,0.1377770076577865,6,-0.1018662489517729,-0.0216984223178231,11.553613233390088,-0.1106621332393502,-0.2741466828075438,0.2515132003725524
Zfp428,8676.0,-0.7347426416442022,2.0,-0.1291221898265375,0.0687631114690923,0.0009253742030077,-0.0007716357,16.287928767576886,-0.00064020604,0.0008815325189461,16.127797287744535,0.0009310546952976,0.09746867,0.0583718939918393,13.873251842902128,0.029744549376812,-0.0083397853158434,0.0214047640609685,-0.0444168010413259,0.0166756766914295,1.634409937306191,6.741466986402496,0.3506891083487055,0.588605439189892,11.458919206967645,0.3629962526896634,7,0.1239416191066813,0.1900719219571622,10.17711386553545,-0.0123071443409579,-0.1742681894869848,0.6140147545412126
Dnah7c,381884.0,0.2630344058289848,0.0,0.0,-0.4627823635191963,0.0003122793514213,-0.0001361276999999,18.53563989299304,-0.0002806014666666,0.0002841988057483,18.496814339721062,0.0005954218861987,0.0479813299999999,0.0149252740936651,13.73047013718422,-0.0272579364262356,0.0061177547567559,-0.0211401816694796,-0.0403601379253086,-0.0321506842438484,3.2819857180287366,9.62021982550767,-0.2577848804792996,0.365526183684048,17.397749827056156,-0.1783331802094868,10,-0.6148067827007998,-0.4739150175315765,14.89761943675553,-0.0794517002698127,-0.5206199659899814,0.0630888090073784
Add2,95728.0,-0.4854268271674935,1.0,0.0,-0.0621446433738852,0.0022698885376871,-7.076989999999948e-05,18.02588572513705,-0.0005834595928571,0.0016639091946174,16.659184335078688,0.0015017389961594,0.0894094149999999,0.0764308953101954,14.945581002940289,0.0983780851770516,-0.0257041498221624,0.0726739353548892,0.0831620737577114,0.0804512639229733,1.00994484305437,10.846273911349984,0.0308596374291453,0.2288547440638939,14.42291887898013,0.0653838238278126,16,-0.1369424076611045,-0.0990713180491971,13.504593185737924,-0.0345241863986673,-0.2892107830211877,0.3384173406832982
1110018N20Rik,4106.0,0.0065994332191855,1.0,0.0607077420120918,-0.1153899203153447,0.0009468284663923,-0.0030063485,16.98815209769054,-0.0031451954999999,0.000536841688189,16.804402862646178,0.0010850346845965,0.0298374,0.0394579061646243,14.027733249752831,0.1015517592990223,-0.027141823171445,0.0744099361275772,-0.0052022300999508,0.0531046086546732,0.4881640806896347,10.643856189774814,0.2442835705595444,0.3431583707227472,11.874212934830911,0.2187019767409262,5,0.1574838724770768,-0.010359731108342,11.311727649942684,0.0255815938186181,-0.1457756534721845,0.3932460757012475
Rgmb,27851.0,0.274883918373731,1.0,-0.1617785825660966,-0.2478218209963776,0.0008193572890574,-1.8450399999999853e-05,20.10426216940589,-4.317381188118806e-05,0.0008571975390204,19.4170334860998,0.0007662504861147,0.0535672799999999,0.0674986241834849,14.181928692512578,0.0362927013076734,-0.0055881081221662,0.0307045931855072,-0.0243910332232597,0.0409168484408264,2.074737955880005,7.000000000001127,-0.084647923344124,0.0721091666229533,13.205640542856582,-0.0276074536188398,6,-0.2831353230038322,-0.2903034135690596,10.856267406585111,-0.0570404697252841,-0.2311834891220174,0.1364565837003046
Trps1,235711.0,0.0,0.0,0.0,-0.4499164998348073,0.0005020498978291,0.00015160228,20.5869881801114,0.0002003142134615,0.000513822924486,19.96834465638004,0.0005537520272094,0.065314547,0.0588215167540811,16.839203788096945,-0.0121366820060126,0.0013949762400114,-0.0107417057660012,0.0032987877906367,-0.0186820508981848,1.6110048170045133,11.293471648838192,-0.2364504170092146,0.2281698662646957,16.75298164428743,-0.2513819909548007,23,-0.648973385713066,-0.8205051663918586,14.82780724021171,0.014931573945586,-0.2817867141254431,0.0612944479496439
Galnt16,112695.0,0.0,1.0,-0.1119215655740648,0.0,0.0005833912218129,-0.00053479992,20.183855843132804,-0.0003356697608823,0.0006940961297997,18.797113421647317,0.0006677013208515,-0.027486335,0.0671482860730368,15.48608080265197,0.0231798230266042,-0.018377942181961,0.0048018808446431,-0.0530942564273664,-0.0533633097194945,1.7217260692962266,10.129283016945095,0.1577677705082543,0.8706257730214202,15.397206670418452,0.2345634114010233,25,-0.3485448699138294,-0.13266096453453,13.154063979198009,-0.076795640892769,-0.4759094314851421,0.8118291531350996
Akr1b10,12732.0,-0.0760015467217234,1.0,0.3167457085326202,-0.3772377642780373,0.0007723506192076,-0.0001294119999999,18.492604304386685,-5.366984285714276e-05,0.0010843416133472,16.909686094186693,0.001197384592185,0.089615223,0.0422929271938498,14.11812997749728,-0.0056768657830908,0.0060986841300161,0.0004218183469252,-0.0517539150665718,-0.0441815319050642,0.4469693323091595,10.786269627648547,0.2154672630076543,0.2886895584394945,11.418379719365008,0.1958562832740563,2,0.1422449675758141,0.1330115887884144,11.10232467350678,0.019610979733598,0.0092333787873997,0.2587009777596981
Mtmr7,83702.0,0.0,1.0,0.0,-0.3004702794118676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118350598907404,0.0101779936146964,0.0220130535054369,0.060857432643616,0.0376252907045869,1.2400751348513743,11.121533517340096,-0.1281608308507383,0.5256784464129859,15.37558251249051,-0.0762306633986169,23,-0.4134055758306538,-0.5725776532206239,14.209453174388502,-0.0519301674521212,-0.3823082024082174,0.4880024123551942
Spns2,38266.0,0.0,0.0,-0.1236233219825226,-0.0778328810511694,0.0012120669093869,-0.00010476085,20.09506730160705,-0.0004697138442857,0.0015882525465644,16.33631670547001,0.001456473975319,0.06005825,0.0389867459199037,14.889979206371562,0.0441156570037958,-0.0378954933342148,0.006220163669581,0.0282518328190468,0.0463579444504769,1.3388476532872395,9.592457037268268,0.2107576552631266,0.5621844941786335,14.25841881259884,0.1629225139416299,10,0.0309111130243462,-0.1722167305826735,12.018832040618268,0.0478351413214967,-0.2796423621033953,0.4918368793260979
Abhd17b,32452.0,0.222392421333013,2.0,0.0,-0.3847347566313859,0.0007457975610129,0.0005476013499999,19.290086363653497,0.000424635075,0.0007821862384014,18.39123494222513,0.0013535242445963,0.0290699949999999,0.0469995404366303,14.190056137313467,0.02252483646628,0.0199558413007516,0.0424806777670316,0.0499487158060009,0.0202123431155324,1.3634765573987124,9.821773981970727,-0.1104059276479129,0.290888453930183,13.192138672150971,0.0042660629641312,7,-0.3112779751849941,-0.2426711400279213,11.78312728632184,-0.1146719906120441,-0.2696952424937628,0.2509212009202624
Pnmal2,4146.0,0.1232204741171419,2.0,-0.0814185722123173,-0.0266030988409884,0.0014862365117641,-0.0013316809999999,16.257535169222358,-0.00143041472,0.0003912171705546,16.06952068023231,0.0015784639133801,0.06712508,0.0613559317817664,13.630494661505578,0.1641509750826659,-0.1405712766751139,0.023579698407552,-0.0281381341282594,0.017818765632489,1.4183246548032804,7.807354922058248,0.2898979240792335,0.453944926991064,11.54206454228349,0.3334083640343157,5,0.1443246365990527,0.1203327608401079,9.979288852191644,-0.0435104399550821,-0.1530306869206668,0.4411321489927671
Dner,326382.0,0.0,0.0,0.0,0.0,0.00085085862054,-0.0002736495,20.206120082512264,-0.00029009184341,0.0007081841003054,17.53130517084051,0.0008383868073386,0.0256755899999999,0.0607800616112909,17.393398837386197,0.0232760540001138,-0.0090994591439008,0.0141765948562129,0.1780889526072201,0.2278537566906145,1.798411785416574,9.6474584264551,0.0380646686451846,0.9042802548267184,17.247482534760916,-0.0131993695144596,48,-0.5700882216261509,-0.7902321554230174,15.436296023806506,0.0512640381596442,-0.6358231412063993,0.9203754772442428
Ptpn23,23131.0,-0.590076016093323,0.0,0.0,-0.0059756877277488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054869001328764,0.0014034432187457,0.0068903433516222,-0.0023985071566665,-0.0108365720761525,0.7415547930421796,10.989394499844805,0.0542117327918425,0.1035890632789284,13.022887921803278,0.110225241252322,6,-0.0188549969533449,-0.1428933779910544,11.62599754581615,-0.0560135084604794,-0.2141219117317178,0.3177109750106462
Prelid1,4772.0,-1.4405725913729643,0.0,-0.0614627868213368,-0.2570534134923079,0.0011146800943297,0.00031254525,19.241908689936324,-8.819705384615382e-05,0.0013563086057411,17.40678985564139,0.0013451399681246,0.067005203,0.0435302522501631,13.295625461192714,0.0656653957874693,-0.0461555155889999,0.0195098801984693,-0.0475880783087339,0.020415507615952,0.5587512484959578,10.071462362556758,-0.0328268694445449,0.023587299632962,11.18363538147328,0.1336342735721095,3,-0.0791878913236812,0.0230723024213608,10.659017118943837,-0.1664611430166545,-0.2456446292697918,0.2027646126268762
Tbc1d8b,68409.0,0.3077386087034944,1.0,0.0,-0.4833576965406072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0102949232639509,0.0031992051519429,-0.0070957181120079,-0.0145150998949615,-0.0401879323848075,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Mrps15,8607.0,-0.5653312710299542,2.0,0.0609620569275621,-0.0074098230348615,0.0005918399600267,0.00026575225,20.12060239371419,0.000236325228125,0.0005594873891107,19.01931874190402,0.0006601276151586,0.057466565,0.0498266196625205,13.87987038167481,0.0061633297533663,-0.0218950138913492,-0.0157316841379828,-0.0009375358841509,-0.0308491971323274,0.9209041256570318,10.792790294301144,0.2103882103358476,0.361265798563587,12.537946360376228,0.3497913913092198,3,0.1163182825865374,0.1822931201758888,11.495395795329856,-0.1394031809733721,-0.2010223871975713,0.5124781166967807
Cwh43,47360.0,-0.791912754669322,0.0,0.0,-0.2502400916064702,0.0011953456622191,-0.0006678022999999,20.704830704911892,-0.0006325782901408,0.000977871221665,16.73092212757407,0.0011214946092879,0.0402625199999999,0.0795525251112481,15.112887428586186,0.0499933359720842,-0.0005372746796586,0.0494560612924256,0.173410692667834,0.1661307959849156,1.1810187737254276,10.794415866350189,0.1461868451883635,0.3659769554685876,14.56979628576918,-0.0071232411295243,9,-0.0653712766745102,-0.325389283344633,13.75858959481456,0.1533100863178879,-0.2248530116092524,0.5670112697396259
Slc30a1,6480.0,-0.2572865864125315,2.0,0.1263920550227824,0.029919242653658,0.0016530775738695,-4.311225000000018e-05,19.17035542891129,-0.0003814897541666,0.0012925954806026,17.98488071636197,0.0008129021623829,0.054403635,0.0844603358805886,13.894912474946963,0.0027752061081242,-0.0085603014753178,-0.0057850953671936,0.0262394504848737,-0.0691785933785227,0.6638541833433691,10.034798962577405,0.0543028328963695,0.3619561742160067,11.361395533165943,0.0640841045591621,3,-0.2132114719019453,-0.1841255874393805,10.682415395640788,-0.0097812716627925,-0.0290858844625647,0.3535281290472452
Nedd4l,330123.0,0.0,0.0,-0.1536426086993412,0.0,0.0011328971138968,-0.0001322399,19.25564179884772,-0.0001782034335294,0.000937429567079,16.42680937232567,0.0012002694722731,0.0266479549999999,0.0615883530358253,17.034498083215954,0.0483097566446346,-0.0124389229153841,0.0358708337292504,-0.0255120695061513,0.0300128759638071,1.6580559110251365,9.390168956200398,0.0048628950325288,0.460363242670994,17.341727290125295,0.0216791763148968,94,-0.434428826392941,-0.613197311201727,15.762180890817731,-0.0168162812823679,-0.3343281735545447,0.5642057619346018
Atp6ap2,29248.0,-0.7908746830539313,2.0,0.0,-0.5128499061503877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0716079472415811,-0.0231061466536004,0.0485018005879806,-0.0306474854384868,0.0174031743189952,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
AV039307,15984.0,0.2895066171920701,2.0,0.0709956518497363,-0.0292680956085829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0473246075655724,-0.0397125760838391,0.0076120314817332,-0.0284486998554245,-0.0333831594398902,1.2565941026838268,9.789533644970524,-0.0553643962169182,0.1292991823824006,12.998942951443102,0.0329250653848347,9,-0.2233155488787108,-0.2184691525715507,11.245905221178363,-0.088289461601753,-0.3446534748779188,0.2483762488141752
Irf9,6459.0,-0.4345744998349318,1.0,-0.1788299626561751,-0.2031090759083902,0.0006840335486423,0.000424281,18.93156856932417,0.0002876470173913,0.000828794873542,17.64587901306301,0.000995568929074,0.02353229,0.0292239125385957,13.55434902206344,0.0086013279992583,0.0070846230564675,0.0156859510557258,0.1189537493037903,0.1038876463679431,0.0,11.14656867574085,0.2218865632487241,0.2218865632487241,11.14656867574085,0.2020972499709947,1,0.2218865632487241,0.2020972499709947,11.14656867574085,0.0197893132777293,0.0197893132777293,0.2020972499709947
Tefm,5497.0,-0.3326214185490125,2.0,0.0987140314595015,0.1417189601703556,0.0006615604786863,-0.0006091359999999,16.609640474436812,-0.0006871491375,0.0014201592816368,16.03634882468698,0.0015437357663014,0.0221543499999999,0.0285483614052623,13.84136778188234,0.09028802500119,-0.0700559045930652,0.0202321204081247,-0.0104730479859107,-0.0166570920341456,2.769819477252207,4.8579809951325466,0.2430470767855367,0.3580813715848261,11.427836603458571,0.2971615932753462,5,0.1284331342605771,0.0918261457664968,9.77735042461273,-0.0541145164898094,-0.1476587515532175,0.4891445983835403
Ssbp2,243146.0,0.0,1.0,0.0172978770320995,-0.5615422937810344,0.0008964325100069,3.318209999999991e-05,19.263026150642933,4.237471598484847e-05,0.0008848911940523,17.054092401927637,0.0008924297361426,0.038360735,0.0673746035358419,17.007082032885606,-0.0182072269202509,-0.0013288869672395,-0.0195361138874904,-0.1348066968888168,-0.1120539966459508,1.6287405789372114,10.919608238603328,-0.0485765791745323,0.4708493017001571,16.90054844808175,-0.0524597777718565,40,-0.7132881993516519,-0.5735391294338583,15.450038556469943,0.0038831985973241,-0.3703619980014115,0.6993623057242471
Clcn1,29071.0,-1.7655347463426097,0.0,-0.0133859893836612,-0.4505987405407836,0.0005261692732383,-0.0001855877999999,19.37517522079979,-0.0001584642571428,0.0004675541333565,19.150885837690996,0.0006275932583509,-0.0375618199999999,0.0684925374953568,14.627704863797174,-0.0166116500631111,0.0117990656145798,-0.0048125844485312,-0.072070437341339,-0.1146916170916097,3.034804278345685,7.321928094888264,0.0294724976350781,0.1084563107814575,11.613789464472626,0.2500922458821079,2,-0.0495113155113011,-0.0038123800504297,9.467858779680444,-0.2206197482470296,-0.3955405610331879,0.5039968718146455
A230072C01Rik,25053.0,0.2499999999819663,1.0,-0.1857859324178664,-0.4592635990116038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0138457680606444,-0.0035677238569513,-0.0174134919175958,-0.010414773237433,-0.1067876984696183,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dusp8,16353.0,-0.7776075786549645,0.0,-0.1129529849487736,0.0942761893083199,0.0013689144015972,-0.000180437,19.194602975157967,3.810226315789521e-06,0.0009917689395695,16.536330701258095,0.0019631136896777,-0.00806933,0.0688280015798418,14.123070580079808,0.1174420977836092,-0.107969706779277,0.0094723910043321,0.0324700650638165,0.0491633231197916,1.9278864163345373,6.339850002886406,0.2763551192283185,0.505497963056406,13.137471503351977,0.3640083327923394,10,0.0718014727165403,0.1543357576903439,11.552625161318025,-0.0876532135640209,-0.1659093134998723,0.6713479295828727
AI480526,7943.0,0.2075187496379191,5.0,0.0,0.4267436680958547,0.0006641776058819,0.00023973425,16.457637380991763,0.0003330482499999,0.0013544601578669,16.26221057812536,0.0015991514509236,0.08649023,0.0423100184978916,13.738303411474638,0.165366650215629,-0.163761107040925,0.0016055431747039,-0.0204311338331957,-0.0817642888876803,1.5419791728077243,7.247927513444535,0.1157993414065534,0.3115551732653321,12.218865910069706,0.1941897949337905,9,-0.1093761894177838,0.0280286565240333,10.547255299464204,-0.078390453527237,-0.1970303951853589,0.4226862575875212
Dnaja4,17442.0,0.0,1.0,-0.0611289760338973,-0.0712706620842844,0.0006888819094053,-0.0009859125,17.68002980232821,-0.0010002233925925,0.0007733377922857,17.046149257382837,0.0010688886981426,0.02664395,0.0374994212661342,14.16073808059592,0.0222737234934787,-0.0146324564928398,0.0076412670006388,-0.018969022768168,0.0210776657603009,1.1923637988508005,10.817783121774614,0.0653248479825275,0.2209943397384749,13.378430339317262,0.223547082803472,5,-0.0993233658958638,-0.0941868167201884,12.061222275819365,-0.1582222348209445,-0.5647400431955857,0.6997297309527789
Dnlz,3989.0,-0.3968281650325178,0.0,0.0,-0.1278865385535708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0674706091122701,-0.0063068387899891,0.0611637703222809,-0.0217343812645249,0.0541728277520141,0.4160548484231238,10.70043971814118,0.2683120224764511,0.3633679642586505,11.531868775177603,0.2823549210586284,3,0.1339194786820838,0.1129117234273742,11.125867942750816,-0.0140428985821772,-0.1716008061130989,0.4792494306017179
Tex9,41818.0,0.6083223009530987,0.0,-0.0395533215627019,-0.2405504673474379,0.000993774884131,-5.816200000000049e-05,19.645264384167533,-0.0001367561666666,0.0010068344848804,16.49937320861295,0.001782495802205,0.0119706099999999,0.0629736200895249,14.947910841387303,0.0218137123648671,-0.0173315854750836,0.0044821268897834,0.0473088785054913,0.0424266734489187,2.0142093166296005,8.787902559391759,0.49911239123544,0.891849685873995,14.260184477326185,0.2940710956805891,12,-0.0630455489119748,-0.6304425196360879,12.091319482935406,0.2050412955548508,-0.2837954395087431,1.098560142657516
Gsr,45640.0,0.6391792799286855,0.0,-0.186718060459806,-0.4451681115139134,0.0009747328718108,0.0001562986999999,18.8124029597127,0.0002409380352941,0.0006399280500243,17.848071396659947,0.0010368176429219,0.03089828,0.0655445339752175,14.880492305167987,0.0004851065307426,0.0099713892372979,0.0104564957680406,-0.1164125285019017,-0.1083364431807963,1.393706328967974,11.039604517953826,0.1120217583433845,0.545674044823754,14.540430788680984,0.1289818728385584,9,-0.2673390448876195,-0.2304716763908856,13.174033860139252,-0.0169601144951738,-0.4102068190434297,0.6908441051777546
Mier3,37617.0,0.9999999999759548,0.0,0.1780014597044705,-0.3238089925266281,0.0006661967536873,-1.816315000000002e-05,20.346875106141173,4.228924166666672e-05,0.000303252288556,20.32812510240944,0.0007583503096594,0.11539756,0.0607498299463227,14.656313126063544,0.0486560769455502,-0.024132217309481,0.0245238596360691,0.0262968180666999,0.0639907158174566,1.2731331653269833,9.787902559391595,-0.0411996518440231,0.2018006052895509,13.26091953366292,-0.0414470460062904,5,-0.2767720845117503,-0.1754320261484145,11.355907177989252,0.0002473941622672,-0.3004217580805622,0.0236496735688119
Vhl,7674.0,0.1497801409284134,2.0,-0.0585889736659976,-0.2434391723319677,0.0010600271066757,0.0003504230999999,18.81982358118372,0.0003556264885714,0.0006310795690446,17.40118857996642,0.0012127852640087,0.04551261,0.072905221856742,13.73481544784671,0.0381133681514431,-0.0216337576532552,0.0164796104981879,-0.0571846938945473,-0.0235090624264137,0.5181772250723796,10.817783121774614,0.1350770439064335,0.3337486226014957,11.982993574694346,0.0265564414577199,4,-0.1154148386890174,-0.1159478077337239,11.442031042236405,0.1085206024487135,-0.1277071599236325,0.2092201879210744
Bend6,55764.0,-0.6780719051072275,0.0,0.0,-0.2917295605158894,0.0009729605352906,0.0008583144999999,16.29433355967183,0.0007483696,0.0010314821179725,15.299150148006293,0.0010249285509602,0.068738605,0.0737893309979169,15.28106067167702,0.0261747812601042,-0.0184312929388609,0.0077434883212433,-0.1088679967877275,-0.1675618220158855,1.5417470760885144,10.70043971814118,-0.044238551149793,0.3044840281094954,14.695445810537388,-0.0312928132339623,11,-0.4525761731111795,-0.3348148094910669,13.424556403578729,-0.0129457379158306,-0.3902942211523013,0.383367166652161
