gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,count.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,9mo.2mo.log_ratio.DMR,18mo.2mo.log_ratio.DMR,count.DMR,18mo.9mo.Q.std.loops,18mo.9mo.T.min.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,18mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.std.loops,Qanova.min.loops,18mo.9mo.T.mean.loops,18mo.2mo.T.mean.loops,loop_size.log.mean.loops,loop_size.log.min.loops,min_distance.log.max.loops,18mo.2mo.Q.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.min.atac,log2_distance.std.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac
Mrps26,4953.0,-0.1202942337174608,8,1.0,1.0,0.1009565776046482,0.1555820351366379,0.0082486293616552,1.0,-0.1333832548688358,0.112058611366915,-0.4869971986175844,0.2782397122854552,0.0285691521967148,0.2660727155684284,-0.0168039277232505,0.1417619600652021,-0.3479233034174966,2.0,-0.1699250014413102,0.0266062266007196,0.0662611851762902,0.1788781925855858,0.1782339036308746,0,-0.3734583954526634,-0.7884958946222121,1,0.001065559655084,-0.13307368,-0.0003742287499999,18.241908689936324,0.000119517635,-0.0030832639999999,-0.0004672008675,0.0011100104083878,0.013064257,-0.0232198177325,-0.03396056265,17.117303536136657,15.812854162252012,13.51939054134796,-0.0024962091999999,0.0006758333108239,0.0489342118834966,0.0496100451943206,0.0757123506595545,0.018569467919551,0.1359621269420055,10.763212366814484,0.2615799023772813,11.133142212400664,0.0458891943668107,2,-0.0721046178359765,-0.0218540702575489,0.1768441180144531,0.0408819910724475,0.1709368694277846
Pomp,15995.0,0.0544477840221704,4,2.0,2.0,0.155500554915056,0.1069025339328344,0.0616878883212004,2.0,0.06583900650836,0.1616455169760824,-0.3785116232504006,0.478911982805343,0.1069152039161158,0.2609742095682086,-0.0471691417025397,0.1069025339328344,-0.8930847960739761,0.0,-0.3785116232504006,0.1137422617422212,0.1144763752735427,0.2212863500674114,0.2225694588521229,2,-0.6780719049580635,-0.5594274084919864,1,0.0009038235692325,-0.0847527899999999,-0.000234384,20.18253014285739,0.000522965559633,-0.0021935979,-0.0002054573294495,0.0007141860919166,0.014239174,0.0641525140825688,0.0421723697522935,18.418699467756333,15.035915965434148,14.185185166820329,-0.0013463345,0.0137567816015203,0.0058629798130348,0.0196197614145551,0.0508349462590216,0.0692332169336866,0.0853164323176915,10.151016538892376,0.5087830509812143,11.163020639580855,0.0789432331220623,3,0.2307013235129322,0.2177004688229767,0.0550239803712632,0.1132120982167173,0.1424202658156863
Gpr176,96309.0,0.0,2,0.0,0.0,0.0,-0.1203216700527614,0.0479630386193465,2.0,0.0,0.0,0.0,-0.0810565376268257,-0.1043366598144839,-0.1203216700527614,-0.1203216700527614,-0.1203216700527614,0.3625700793801285,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.3656494722545665,-0.8181616768498581,1,0.0011852882041226,-0.15797796,3.395140000000008e-05,19.94592386230124,0.0008589438389999,-0.0021055201,0.0001277563161428,0.0009409093074159,0.0010668848,0.0446735520642857,0.0333944412492857,16.90172714497131,13.33161677384507,15.758093058105027,-0.0024368995999999,-0.0099604550430432,0.0063180384888212,-0.003642416554222,-0.0082025485593679,-0.0670220269951309,0.5049105210988272,10.649256177517405,2.1022439012017258,15.48381577726426,0.1644335930852095,8,-0.9101612119559512,-0.1039930971887475,0.4359146939575012,0.4022257201895508,0.7573427869125948
Papss1,78903.0,0.0,3,0.0,0.0,0.0,-0.3096858750918905,0.0,0.0,0.0114506599172949,0.1428620879031399,0.1502260111427477,0.0,0.0,-0.3072713718346183,-0.3121003783491627,-0.3096858750918905,0.2895066171920701,1.0,0.5849625006971113,0.0771563739102174,-0.5165810567746978,-0.3369413355300014,-0.3333875007069147,3,-0.7661069282868973,-1.0390118991970811,4,0.0007255047338969,-0.18336533,-0.0004540671499999,20.01167769964948,-0.0002057430007594,-0.00162788636,-0.0003952583568987,0.0005301808000595,0.026032055,0.0096704037259493,-0.0596801295310126,18.726685949679958,13.469133019829592,15.527477006060396,-0.0016365935,-0.004386582001445,0.0073658524837865,0.0029792704823415,-0.0242335509919351,-0.0197297014330661,0.2983924893695409,10.224001674198226,2.2400319012260472,15.034154144235066,-0.0773440542777566,7,-0.4022826920529505,-0.0089939365282807,0.225309243928096,0.1359862793433733,0.2309441787885764
Sphkap,154061.0,0.0,2,0.0,0.0,0.0,-0.265406494105695,0.0,0.0,0.0384719147261263,0.0384719147261263,-0.459431618632379,0.0,0.0,-0.0568879334699623,-0.4739250547414277,-0.265406494105695,-0.2630344058313891,0.0,-0.459431618632379,0.0384719147261263,-0.018416018743836,-0.018416018743836,-0.018416018743836,5,-0.3942789390134773,-1.131244532904884,1,0.0011344865594782,-0.14063627,-5.5803899999999976e-05,20.27859805244037,0.0009598369182269,-0.0026112703999999,-0.0001515963411347,0.0008784263668572,0.005535566,0.0180682225256737,0.0183115842127659,16.437199461976757,13.543394382361663,16.422935299271845,-0.0009456699999999,0.0086246235503833,-0.0016668243138853,0.0069577992364979,0.0303989478236226,0.0813521636297655,0.2892139681692141,11.10917770335534,1.593245134594087,16.099471098353096,-0.252527193732884,22,-0.9795916200547548,0.0337588224899043,0.205830967919174,0.2674125382059604,0.1334912728913172
C1qbp,5190.0,-0.5849625007171486,10,3.0,3.0,0.0482543291607915,0.2328824592800966,0.2991376835979431,3.0,-0.0170762830374178,0.2254603744594552,-0.0421560004457809,0.1281778887242421,-0.3219280948864611,0.23942193935259,0.0430192668669464,0.1717745551665443,0.0995356735505703,0.0,0.0780025120008511,0.1045197316884146,0.1237861196093197,0.2359807392646121,0.2158061762426788,0,0.0,0.0,0,0.0003951766442204,-0.140719163,-0.0004910161,20.219407254180783,-0.0003447431923076,-0.0014505722,-0.000611428,0.0005514902983624,0.12641127,-0.078082572076923,-0.1049813385384615,19.893872176883608,18.378608141980465,13.950920352030098,-0.0010599763,0.0285633283109846,0.0267208954873647,0.0552842237983493,0.1784766623345909,0.1244341729749625,0.0421840911024181,9.262094845370417,1.3212118502807415,11.130570562805492,0.3539807243101678,2,0.1988368248490695,-0.1253152425843873,0.0497958045344666,0.0076117134320485,0.3891916753711291
Apex1,2171.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0013596561522941,-0.158438529,-0.0002618418999999,20.06907209307411,0.0004695614749999,-0.0020852614,-8.831446250000014e-05,0.0011575119473262,0.10424559,-0.0029511892499999,-0.0380199677499999,17.24768219407108,16.095067301607052,13.66266837551754,-0.0024676825,0.0445814796939256,0.0925448062380626,0.1371262859319882,0.1690444757864127,0.1170077089038602,0.0819649278186811,10.117643101389222,0.570560635801152,11.257977058564038,-0.0010688327916266,3,-0.0548656862518996,0.0256418754530645,0.1705939950197417,0.0886651195328175,0.1723802862939822
Srgap2,242101.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0,0.0016560303071878,-0.1416554099999999,-7.011199999999978e-06,19.4971657451784,0.0014832922048888,-0.0019237483999999,7.994600933333335e-05,0.0009212191932413,0.0110914605,0.0287758532119999,0.0268434686875555,16.44898034232163,13.621479571207674,16.227860332580285,-0.0013963345,-0.0281966663108478,0.0219399406341021,-0.0062567256767457,-0.047565246119116,0.0320613736704633,0.5309173240648453,10.9650627567447,1.738221233437112,16.84204336481401,0.037680328094575,24,-1.0324445312685402,0.0248717859979019,0.4537840212035992,0.3174758032602618,1.3304769555553806
Nup85,19551.0,-0.5272470028635698,13,1.0,1.0,0.0240702965936183,0.1607326317101829,0.088346354107796,1.0,-0.0819142398905268,0.1254979968852279,-0.3426960653060482,0.2685910138563723,-0.444784842671833,0.2479272186387788,0.0551852633852947,0.1561444363611098,0.628031222608413,2.0,0.8624964762441629,0.0361740275921053,0.198188510006438,0.2156903708665075,0.2065368062822148,3,-0.6589630820257256,-0.2344652535945907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177501486228672,-0.0120783544300242,0.005671794192843,0.0668260676239246,-0.0223692599375967,0.2443669748683141,10.552669097514368,0.9253017807382664,12.426002613329388,0.0796596476923933,4,0.1357587612720108,0.4069287715560147,0.1454750521156355,0.3268621601821998,0.178639276755328
Egr4,2468.0,-0.5405683813606537,13,2.0,2.0,0.044260110874468,-0.0378512288437047,0.3293158322603262,3.0,-0.2439898556446675,0.3185697788530417,0.037116252529566,-0.09494818719996,0.12928301694458,0.2761323146512269,-0.1297393275032941,0.0180980496095697,0.1154772174190115,1.0,0.3899465183148356,0.053512309660085,-0.3173406085312185,0.0274341144041619,0.0618013841095899,1,0.0,0.0,0,0.0012210168605259,-0.08006182,-0.0002057526,19.73651754419021,0.0006313021975609,-0.0013615034999999,-0.0001134728017073,0.0007198144095524,0.05529251,0.0307359990731707,-0.0071897656585365,18.253299112703463,15.466586337719244,14.223624666580813,-0.0010152975999999,0.0338239955939358,0.3307710767301326,0.3645950723240685,0.0899518343546034,0.0002272058164855,0.1401157518564033,10.352043425795545,0.4473177874815136,11.635264656539558,0.0771098606190045,6,-0.0323330823069718,0.0460370723089826,0.1400324691293483,0.1116099789998811,0.3026759121703133
Tmem43,14760.0,0.0,6,0.0,0.0,0.0,0.0978592617821441,0.0,0.0,-0.0311331966252077,0.0622516019953018,-0.10785223892644,0.0,0.0,0.135525065440663,0.0601934581236252,0.0978592617821441,-0.3103401206110332,2.0,0.440572591383269,0.0151736954741306,0.0413827285903796,0.097195332966932,0.089494003995689,1,-0.4108313792979026,-0.5896429238048753,2,0.0004216004258468,-0.095934574,-7.302369999999999e-05,18.3321064989079,0.0002749183272727,-0.0011108865,-0.0001533346181818,0.0005354397525907,0.047953147,-0.005062763090909,-0.0286134901818181,17.967417997600748,16.095067301607052,14.159319501287046,-0.0012208649,0.005437876988743,0.0471506125764886,0.0525884895652317,0.1125547780990452,0.0987081245006415,0.1722286627449178,9.4157417682903,0.7085683321151315,11.272629784976427,0.131360620282063,5,-0.0943940504329455,0.0051170800078684,0.200741502753546,0.3178496715987917,0.4584313448322734
Ppp1r9b,15864.0,0.0,9,0.0,0.0,0.0,0.1439327338813075,0.0495469247871609,2.0,-0.0370448451789817,0.1045737996785325,-0.674240025496092,0.2485226890816093,-0.7884958948007657,0.4773336656364861,0.1092974491609761,0.2186241456400193,-0.0931094043908804,1.0,-0.4150374992758383,0.0527903307407983,0.1292284461994137,0.303758466132751,0.2138712488395087,6,-0.601119660887644,-1.2475012588094794,3,0.0009495170913245,-0.0681095999999999,-0.0005940704,18.09506730160705,0.0006411135230769,-0.0014227652,-0.0004832622076923,0.0006218637096638,0.2067792,0.0660053899230769,0.0053040619230769,17.490143715080087,14.968756778851928,14.216366949449624,-0.0010515756,-0.0311187376729896,-0.0003650247727537,-0.0314837624457434,0.064558089637736,0.0939335360701426,0.1904645460830115,8.14974711950519,1.8233893836502852,13.159398347853053,0.1288560541055343,12,-0.0279744837021902,0.0947847064472559,0.2768632044715506,0.2382726698135981,0.4672635581572071
Bfar,31754.0,0.0,2,0.0,0.0,0.0,0.0646176843919903,0.0,0.0,0.0144301204520562,0.2215423548253383,0.3372751451240954,0.0,0.0,0.2190820380708187,-0.0637995073826029,0.0761653309880835,0.9999999999759548,1.0,1.222392421308968,0.1090685027393195,0.0790478048440466,0.2392081119950959,0.1979521382450841,0,0.0,0.0,0,0.0016724749828191,-0.08184189,-6.193939999999971e-05,17.837664886976835,0.0009204807799999,-0.002366595,-0.0003478829399999,0.0010092808438161,0.007096586,0.004591171035,-0.026264960185,15.834492014621594,13.826747082520203,14.644532294625444,-0.0012050296,0.0031599509347651,0.0322338034038841,0.0353937543386493,0.0764542459672839,0.042549034539563,0.0,10.790348496751996,0.0,10.790348496751996,0.1432128949146465,1,0.1848643679456816,0.0416514730310351,0.0,0.0,0.1432128949146465
Mrpl51,4468.0,-1.5849625007124124,14,1.0,1.0,0.1558632179572487,0.0129051895171499,0.0214754858070378,1.0,-0.0875995145511838,0.3710442561410301,-0.3948929815768774,0.1125276265731151,0.7369655941644577,0.2251914336846434,-0.1073053600798319,0.0499175035463138,-0.5405683813606537,0.0,-0.2223924213347308,0.1306003322262731,-0.0490833895711402,0.2216295339075421,0.2430850479773423,0,0.0,0.0,0,0.0011636769497722,-0.071614196,-0.000590422,16.492760756843744,0.0006747919999999,-0.001286136,-0.0006466784727272,0.000318804908312,0.0701168,0.0616003009818181,-0.0487953044727272,16.049604526072475,15.37910756556115,14.273285671400314,-0.0013388659999999,0.0018976550173599,0.1357303777869389,0.1376280328042989,0.1231720026557365,0.1083235377253443,0.1472636956146087,8.738092259620828,1.3183808544089353,11.23421867823853,0.033184115343955,3,-0.010514972101713,0.0570980251550818,0.0729349557042209,0.2198219746897922,0.0911299657764961
Kndc1,46841.0,-0.6655809609276027,3,1.0,1.0,0.0070412978849395,0.0444662441515597,0.0,0.0,0.1436914995128608,0.1603550015502008,0.1073093649627212,0.0,0.0,0.0541294473616158,0.0348030409415036,0.0444662441515597,1.1375035237341966,0.0,0.5849625007171486,0.1537220048534898,0.1951580424917045,0.2332881099547297,0.2112489608590237,8,-0.8153645982571758,-1.1299152224451237,4,0.000591605744207,-0.18998013,-0.0002099386499999,20.085926238390176,0.0004038990824358,-0.0012693736,5.025561025640981e-06,0.000816524176114,0.00013720788,-0.0105901579794871,0.0223712612788461,17.8567210919704,13.74892659213343,15.033466020189993,-0.0009792571,0.0111677630826168,-0.0198445371313295,-0.0086767740487126,-0.0101635191530803,-0.0700428993522828,0.3062963579172764,10.442943495848832,1.1961813590780197,14.23332008273083,0.7015784230491526,12,0.2642673431404951,-0.0776959979870798,0.2433528906556651,0.329591374926863,1.252668075136682
Mrpl22,7904.0,-0.2141248053520508,7,3.0,3.0,0.1306052678820635,0.0488718166068133,0.0,0.0,-0.0522698248347555,0.1321174989606137,-0.7105057342946118,0.0,0.0,0.081300318540241,-0.1605668095449632,0.0050535372155899,-0.2630344058289848,0.0,0.0,0.0623080481386675,-0.0652764011377526,0.0582684036449244,0.0781083281287122,0,-0.4091126652633417,-0.5584902892757673,1,0.0007573908624436,-0.16977034,5.075480000000013e-05,19.51286389139072,-0.000101078703125,-0.0016156609999999,1.4308526562500036e-05,0.0008635603571858,0.00667265,0.0083063033390625,-0.0465628784421875,18.74291357273756,16.563762321222498,14.263049081612024,-0.0015687987,-0.013371686554778,0.0385932362542735,0.0252215496994955,0.1654157164552387,0.1122576984391603,0.0687129482752341,10.743992861060258,0.3218660343726583,11.38208359014202,0.1330059932851581,3,0.1023547390749517,0.0343641391495341,0.0667224773544277,0.1120199742038985,0.1973045414555942
Dnaic1,68383.0,0.0,2,0.0,0.0,0.0,0.1648586989672993,0.0,0.0,-0.2476655137906425,0.2183505729205195,-0.2104933828039221,0.0,0.0,0.3081850226380878,-0.0376929877083211,0.1451169112990219,-0.1699250014403088,2.0,0.2895066171920701,0.0201444944956849,0.0517525654024817,0.2174809186451503,0.2174809186451503,1,0.0,0.0,0,0.0012908387792847,-0.12884484,6.835700000000001e-05,19.062807708167405,0.0005763803923809,-0.0022664733,0.0001449646714285,0.0008783530009116,0.01888421,0.0045860022899999,-0.0104496380171428,17.272648155779933,13.332596057789214,15.365809802576113,-0.0016239488,0.0053963439147155,0.0368628596082762,0.0422592035229917,0.0067144740360511,-0.043877282540082,0.1937965877608197,6.686500527184619,2.794554555587311,15.115490764297451,0.0131323415273818,13,-0.1339916700815075,0.0666643852832396,0.1631451167588548,0.2755407972913441,0.1672794889659949
Dennd3,59682.0,0.0,3,0.0,0.0,0.0,0.0418051464946942,-0.1959583653266676,0.0,0.0789885612629528,0.0789885612629528,0.111196210668367,0.0,0.0,0.0826202389892598,0.0298771645969049,0.0514341833602863,0.5305147166938475,0.0,0.6374299206095668,0.0789885612629528,0.1536468868827496,0.1576278435674811,0.1576278435674811,3,-0.2949200029713372,-1.3391750872928436,2,0.0010017242922998,-0.1131722699999999,-0.00021002605,19.90465226014406,0.0003414300622807,-0.001930476,-6.18306305263158e-05,0.0008470068692771,0.007992101,0.03597507715,-0.0031768763307017,17.665931632429125,13.44086916761087,15.267371931265274,-0.00246412,0.0070497325587504,-0.0196916844911799,-0.0126419519324294,-0.0912117452748073,-0.0796259977966714,0.2110763929277491,10.103287808412151,1.6147529717955929,14.67898518782108,0.3553839753069419,14,-0.1277526473754839,-0.125640408688421,0.191760423458845,0.1478961539669918,0.7511108332803972
Zfp85,7428.0,0.3785116232504006,24,1.0,1.0,-0.1096640415328098,-0.0094580366843621,0.0653620226045044,1.0,0.0521888075403396,0.3275704409385707,0.2694591816603586,-0.154530299238023,0.9259994185493888,0.3464096860710892,-0.1001294465788493,0.0656860377954719,0.6780719051018176,0.0,0.9259994185493888,0.1366716845321565,0.03968385532893,0.1363603433137462,0.0987409901619496,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0067110303427692,0.0157733935011143,0.009062363158345,0.180898807522844,0.08678504866608,0.1448576452498154,11.154818109052169,0.2055659185507803,11.445532219028363,0.2520763594074639,2,-0.135354370111882,-0.2850009062564861,0.0316259137187531,0.1132317315310622,0.2744392574592149
Sun2,18466.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-1.1255308817286498,-1.999999999098316,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0269922274001768,0.0311156362121394,0.0581078636123162,0.0151544554884988,0.044502054517142,0.2250030790537625,11.108524456778234,0.7658622067273931,13.163806892279377,0.322197424467726,7,-0.030384810516411,0.0605797349112177,0.1474052645860643,0.2361986766616049,0.5453971531051769
Vcpip1,29760.0,0.0,6,0.0,0.0,0.0,-0.342395235022553,-0.2255633022016425,1.0,-0.1168789062574506,0.1605915965263253,-0.1488722225394127,-0.437422027809756,0.0,-0.1890192493743763,-0.5128585239643924,-0.3303669638720766,0.8300749985506743,1.0,0.5405683813586042,0.0052159059612172,-0.4353152250481447,-0.2733277695722053,-0.2864080850109127,1,0.0,0.0,0,0.0009148328150528,-0.17008602,-0.0001241687999999,21.26111931236984,0.000440654497183,-0.0016787386,-0.0001320026995774,0.0007676058051133,0.016203947,0.0132229685915492,-0.0502933459098591,17.922014097580345,16.445338225835457,14.512863891390722,-0.0017152823999999,0.0625557811814797,-0.0037437124777426,0.0588120687037371,0.1179821564177699,0.1968912335500234,0.1011469604040844,11.053925881531171,0.2483469194114313,11.405141463136395,-0.2798609629466146,2,-0.3015808605179311,0.0498018040268188,0.1504239208405497,0.0492769604364653,-0.1734951884675935
Dlg5,111967.0,-0.1805722456412555,2,2.0,2.0,-0.0244805006008228,0.0,0.0,0.0,0.2726627511445652,0.2726627511445652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2726627511445652,0.0,0.0,0.0,2,0.0,0.0,0,0.0017997216429392,-0.15782697,8.427939999999974e-05,19.130774151351456,0.0012362165913043,-0.001591652,0.0001300992747826,0.000770852839504,0.0026294456,0.0315639167443478,0.0205690510747826,16.34162132320781,13.763419874192088,16.0515488384404,-0.0011543264,-0.0006845170115576,-0.0002014087851024,-0.0008859257966601,0.0048456011652179,0.0085058184803167,0.2548944643824321,11.39339045744404,1.512005241338114,15.622681030474808,0.2165110084342796,13,-0.5374119668722127,-0.2153905258663716,0.3240224867718165,0.308527398810102,0.9379150324785096
Ddx18,14154.0,0.1805722456406893,8,2.0,2.0,0.068293478169213,-0.0509627661305887,0.1430360008727018,2.0,0.0412126150264802,0.0412126150264802,-0.3219280948837557,-0.0149836095604907,0.4150374992764392,-0.0019689660502764,-0.0999565662109009,-0.0509627661305887,0.4150374992668215,2.0,-0.3219280948837557,0.0412126150264802,0.0392436489762038,0.3101513165979355,0.3101513165979355,1,0.0,0.0,0,0.0011310820407751,0.0612674899999999,0.00029476255,19.887625221736577,0.0033808964166666,-0.0013628599999999,0.0001562451333333,0.0010252912688668,2.729468,0.14125536,0.0858666841666666,16.840489480308626,16.095067301607052,14.148873745302849,0.0003722711999999,-0.0127990640967486,0.0727175084461997,0.059918444349451,0.14987624266393,0.0015809323627568,0.193976993579041,8.861086905995704,1.4117224686021166,11.44656640906612,0.127634947369561,3,-0.0688589583306142,0.0202666620369245,0.218066999487089,0.1360506742386401,0.3773322596911916
Rae1,15622.0,-0.2927817492271831,3,1.0,1.0,-0.0825377574247452,0.1459988418737823,0.1830760682307848,1.0,-0.0361706779066732,0.1599408851725607,-1.0760015466996824,0.4221273941744243,-0.4052564784853034,0.2875658144661188,-0.0813763059437797,0.1267177220120409,0.2630344058289848,0.0,-0.4150374992668215,0.0830162359460684,0.0274828835957405,0.1635862033324013,0.1635862033324013,0,0.0,0.0,0,0.0013473580850299,-0.02585389,0.0001957688999999,20.2768264030026,0.0010005006595744,-0.0012818144,0.0002397797425531,0.0007069278811902,0.065851435,0.0894517193319149,0.0965383529148936,18.72556490006197,16.015284367569272,14.145056458363651,-0.0006463034,-0.010812459652649,0.0568205153601366,0.0460080557074876,0.1659746767600073,0.1375259740877805,0.0,10.739780609773344,0.0,10.739780609773344,0.1390492153984865,1,0.2027792384915567,0.0637300230930701,0.0,0.0,0.1390492153984865
Tor3a,20739.0,0.0,5,0.0,1.0,0.0,-0.065553179094377,0.0,0.0,-0.0892361511877815,0.1507146415303588,-0.2954994584320044,0.0,0.0,0.1223685181323279,-0.1132027629570995,-0.0304851507533814,0.415037499274836,0.0,0.9175378398004832,0.0696342351930351,0.0011827740767147,0.108213740382251,0.0792945138948013,0,0.0,0.0,0,0.000964747547628,-0.07362578,-9.095390000000004e-05,19.241908689936324,0.00053199855,-0.0014580395,-0.0001159665809523,0.0006346813913046,0.017491905,0.0656107691595238,0.0065949814761904,17.905551330158662,16.28771237954945,14.16608460493288,-0.0011574668,0.003262897013214,0.0112405892444827,0.0145034862576967,-0.0422268919769378,-0.0498897475191126,0.1147230284064751,11.133142212400664,0.8399069072681085,13.19321732269908,0.1538133799914424,6,0.0388972220222108,0.0048409287514783,0.3249230096844608,0.3425018479076546,0.5048583005059392
Rassf1,10712.0,0.0,4,0.0,1.0,0.0,0.1661425087074186,0.1508718577941072,3.0,0.1252241327228587,0.1340591395927388,0.1121425548611487,0.1888390139542779,-0.7369655941613971,0.3416732198052283,-0.009388202390391,0.1661425087074186,0.7369655941634585,1.0,0.7369655941634585,0.1296416361577987,0.1158359303324676,0.2461856839287417,0.1469887620557903,1,0.0,0.0,0,0.0004855603270198,-0.100046446,0.0002248074499999,19.747143998186747,-0.00083756191,-0.0032755479999999,-0.00024761108,0.0012807438548109,0.011563023,-0.0467264345,-0.0705896068,18.152916231542484,15.754678763822527,14.255249915620308,-0.0035798036999999,0.0081783076437774,0.1285127318284299,0.1366910394722074,0.1169416754423409,0.1006655859098554,0.1128141216788411,10.382624026575025,0.933756131780426,12.425478187645354,0.2218635865825924,4,0.1120691756436826,-0.0428471746268223,0.1727839297940082,0.1596108816447962,0.3959432513338203
Frmd3,188772.0,0.0,1,0.0,0.0,0.0,-0.3015665197542807,0.0,0.0,0.027312166167202,0.107074451168569,-0.0072865864009673,0.0,0.0,-0.1763184030942453,-0.3310951776442525,-0.2696600334975929,0.0,2.0,0.4854268271619979,0.0649529332681584,-0.3037830114770505,-0.2341323599955374,-0.2426873541516636,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010646784516338,0.0230930389293567,0.0124462544130187,0.02390251469929,0.0407524454933999,0.1542552798329083,10.231221180711303,2.4345818379573925,15.921422569222871,-0.4390665175331555,7,-0.5082806162178812,0.1504722672297213,0.2588973919652038,0.1807928188245282,-0.1182161011355751
Glis1,200470.0,-0.2537565922448879,5,1.0,2.0,0.0236470691229969,-0.0678372842391246,-0.1800513143710485,0.0,0.043366137646025,0.1901369914566006,-0.4913103961030076,0.0,0.0,-0.0602897806311242,-0.0753847878471249,-0.0678372842391246,-0.3219280948801484,0.0,0.2630344058313891,0.0999750916578912,-0.1484864930784968,-0.0581242593465577,-0.0169236429850991,6,-0.2829647091663214,-0.515661920783305,10,0.0008447485778727,-0.19011119036,-0.0001195224499999,19.67173109344402,0.000113630931856,-0.0013634125,4.268119507575763e-06,0.0006701467144619,0.00075880525,-0.0132857635964393,-0.0217023114017424,16.911399999574822,13.33706433868474,16.24021369140399,-0.0015307395,-0.0011697421543374,0.0003139785069647,-0.0008557636473726,-0.0109364912991954,-0.0645280238343313,0.2725814676543901,6.459431618638937,2.4529470646214917,16.106542493941706,0.2851914820712856,23,-0.238783959731299,0.0126725887872598,0.2411623648204162,0.3506990160780827,0.7711485864778964
