gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,Tanova.std.loops,18mo.2mo.Q.mean.loops,loop_size.log.std.loops,18mo.2mo.T.min.loops,9mo.2mo.Q.std.loops,min_distance.log.mean.loops,min_distance.log.median.loops,18mo.2mo.T.mean.loops,min_distance.log.max.loops,18mo.2mo.Q.min.loops,Qanova.max.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,log2_distance.min.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Ifngr2,0.10075011611916125,0.007827115952968597,0.0,0.00817953199148178,0.0,0.0,0.0,0.0,0.0,0.020435777306556702,-0.08787585504818708,0.007604814602527768,0.0011384202190674842,0.0,0.01048168282955885,-0.003381146867759526,-0.02380821529775858,0.0,0.015779176247306168,0.0005075619556009769,9.097850881516933e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013633635174483062,0.00872764014871791,0.007349528437480331,-0.027689388412982227,-0.029758568331599237,0.002922340529039502,0.0,0.0024538595974445345,0.0,0.0,0.0,0.05945726795122028,0.0,0.00542173683643341,-0.009695730805397033,0.006711749695241452,0.0,0.0,1.0
B3galt2,0.03799300499260425,0.0018285335507243871,0.0,0.002044883044436574,0.0,0.0,0.0,0.0,0.0,0.007798959910869599,0.029648335949750616,-0.0713654095842503,0.0009045124391559512,0.0,0.002515061069279909,-0.004905761159025132,-0.015797002795152365,0.0,-0.08231523563852533,0.00013006580527871847,0.00018195701763033866,0.0,0.0,0.0,0.0,0.0,0.0,3.2961093820631506e-05,0.004482155255973339,0.007609878578223288,0.0017925861850380898,-0.11973419627174735,-0.006164625561796129,0.0036460614670068025,0.0,0.000681627681478858,0.0,0.0,0.0,-0.0050839061883743855,0.0,0.0016890795528888703,0.004215535121038556,0.005264307819306851,0.0,0.0,0.0
Naa60,0.08753867684863507,0.007827115952968597,0.0,0.00817953199148178,0.0,0.0,0.0,0.0,0.0,0.020435777306556702,0.04200104374904186,0.005829503554850817,0.0030473921028897166,0.0,0.01048168282955885,0.00879506666213274,0.03948749553412199,0.0,0.024729151111096144,0.002448970768600702,0.0003639140352606773,0.0,0.0024831555783748627,0.0,0.0,0.0,0.0,0.0003296109288930893,0.01012224480509758,-0.08581513092853128,0.007996664717793464,0.008419217728078365,0.01956587493419647,0.002922340529039502,0.0,0.0024538595974445345,0.0,0.0,0.0,-0.0006988561386242508,0.0,0.006392441242933273,-0.0010117284581065177,0.00547017190605402,0.0,0.0,0.0
Kcng2,0.04378489676630124,0.0015879438444972038,0.0,0.0021812085807323455,0.0,0.0,0.0,0.0,0.0,0.00754872590303421,0.04874002372380346,0.005899447463452816,0.0012839858140796423,0.0,0.0018879635911434889,0.00879506666213274,-0.1459033717866987,0.0,0.011315138125792146,0.0005075619556009769,0.00018195701763033866,0.0,0.0,0.0,0.0,0.0,0.0,0.0003296109288930893,0.004763066470623016,0.014538901271298527,0.0019090727111324669,0.007543398700654506,0.018523233234882353,0.002922340529039502,0.0,0.000681627681478858,0.0,0.0,0.0,-0.12100004400126636,0.0,0.0014805512130260468,-0.0010117284581065177,0.006711749695241452,0.0,0.0,0.0
Psmc6,0.09300608097575605,0.004282652121037245,0.0,-0.0939282926917076,0.0,0.0,0.0,0.0,0.0,0.020435777306556702,0.06578945267014205,0.010970452055335044,0.004539439603686333,0.0,0.006255591278895736,0.00879506666213274,0.0353977295383811,0.0,0.01827735736966133,0.002448970768600702,0.0010917420685291291,0.0,0.0,0.0,0.0,0.0,0.0,0.0003296109288930893,0.013633635174483062,0.02431347992271185,0.005133828530088067,0.008419217728078365,0.01956587493419647,0.0036460614670068025,0.0,0.0010906042717397212,0.0,0.0,0.0,0.05769954304210842,0.0,0.006392441242933273,-0.0010117284581065177,0.005264307819306851,0.0,0.0,0.0
Ppp2r1a,0.06699282556539402,0.0021989329531788824,0.0,0.003544463887810707,0.0,0.0,0.0,0.0,0.0,-0.028380707055330277,0.0660621037427336,0.010344867035746575,-0.036499785669147966,0.0,-0.12271797634661198,0.00879506666213274,0.019009513137862085,0.0,0.014800505409948529,0.0007772020762786269,0.0010917420685291291,0.0,0.0,0.0,0.0,0.0,0.0,0.0003296109288930893,0.006585377287119627,0.02431347992271185,0.0023007365595549343,0.0072723118588328365,0.01821044072508812,0.002922340529039502,0.0,0.0010906042717397212,0.0,0.0,0.0,0.0563362876791507,0.0,0.0009283003304153681,-0.0010117284581065177,0.006711749695241452,0.0,0.0,0.0
H2afj,-0.09807632270036265,0.001004064492881298,0.0,0.0019085575081408024,0.0,0.0,0.0,0.0,0.0,-0.026295423656702042,0.005711186653934419,0.0032705806102603673,0.0017531195702031254,0.0,0.0013393258536234499,0.00879506666213274,0.0180848869914189,0.0,0.011602860172279178,0.0006693460280075669,0.0003639140352606773,0.0,0.0024831555783748627,0.0,0.0,0.0,0.0,0.0003296109288930893,0.0028994949581101536,-0.10245912124868482,0.0006495663151144982,0.0072723118588328365,0.01821044072508812,0.002922340529039502,0.0,0.0005453021451830864,0.0,0.0,0.0,0.01810717346146703,0.0,0.0008240361604839563,-0.0010117284581065177,0.00547017190605402,0.0,0.0,0.0
Nexn,0.09566488083451986,0.007827115952968597,0.0,0.00817953199148178,0.0,0.0,0.0,0.0,0.0,0.020435777306556702,-0.08732977936044335,0.008114294214174152,0.0014659428317099809,0.0,0.01048168282955885,-0.004334435532800853,-0.02380821529775858,0.0,0.015631522284820676,0.0005075619556009769,0.00018195701763033866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013633635174483062,0.010783754261210561,0.007349528437480331,0.023885249327868223,-0.004550658236257732,0.0036460614670068025,0.0,0.0024538595974445345,0.0,0.0,0.0,0.06127683801576495,0.0,0.00542173683643341,-0.002107767565175891,0.005264307819306851,0.0,0.0,0.0
Cul4a,0.11227674034424126,0.007827115952968597,0.0,0.00817953199148178,0.0,0.0,0.0,0.0,0.0,0.020435777306556702,0.05575467547867447,0.011788405254483223,-0.036499785669147966,0.0,0.01048168282955885,0.004345319126732647,0.02767725830897689,0.0,0.018125362675637007,0.0006587732722982765,0.0010917420685291291,0.0,0.0,0.0,0.0,0.0,0.0,0.00010987031273543835,0.013633635174483062,0.02431347992271185,0.0074573844857513906,0.008419217728078365,-0.026524720024317505,-0.007415797924622893,0.0,0.0024538595974445345,0.0,0.0,0.0,0.07337697932496667,0.0,0.005745304981246591,-0.0010117284581065177,0.012093638330698013,0.0,0.0,1.0
Stx2,0.033036100692115725,0.001483679674565792,0.0,0.002044883044436574,0.0,0.0,0.0,0.0,0.0,-0.06453952118754387,-0.08860206350684166,0.003781791136134416,-0.01449461453827098,0.0,0.0015462899627164007,0.00341142151504755,0.01486923235002905,0.0,-0.06121373089496046,0.00023792185354977845,0.0,0.0,0.0024831555783748627,0.0,0.0,0.0,0.0,0.0,0.004387715458869934,0.007232105501461774,0.001731464434415102,-0.028627765942364932,0.0045697039924561976,0.002922340529039502,0.0,0.000681627681478858,0.0,0.0,0.0,-0.08638349059503525,0.0,0.0013086899416521192,-0.009695730805397033,0.00547017190605402,0.0,0.0,0.0
Zbtb20,-0.08235811633057892,0.0004956199787557125,0.0,0.0014723157696425915,0.0,0.0,0.0,0.0,0.0,-0.012407436221837997,-0.08376746956142597,-0.03136896596639417,-0.012274098115740343,0.0,0.0005004680156707763,0.010918146884068846,-0.018796211685985328,0.0,0.005616025109775364,6.556502543389798e-05,0.0,0.0,0.005104264244437218,0.0,0.0,0.0,0.0,0.0,0.0018129925057291984,0.004802630982594564,0.0005046102916821838,-0.029003116954118013,0.00633480672724545,0.011797881951788441,0.0,0.0004089765995740891,0.0,0.0,0.0,-0.04518269713385962,0.0,-0.012407436221837997,-0.009695730805397033,0.008476198129355907,0.0,0.0,0.0
Nenf,0.10199454057961703,0.007827115952968597,0.0,0.00817953199148178,0.0,0.0,0.0,0.0,0.0,0.020435777306556702,-0.09128511056303978,0.008114294214174152,0.003083783509209752,0.0,0.01048168282955885,0.0032466160459443927,0.03948749553412199,0.0,0.0200596629595384,0.0023305419646203517,0.00018195701763033866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013633635174483062,0.010783754261210561,0.007996664717793464,0.023885249327868223,-0.008505989233963191,0.004475063085556031,0.0,0.0024538595974445345,0.0,0.0,0.0,0.06127683801576495,0.0,0.006392441242933273,-0.002107767565175891,0.003724733367562294,0.0,0.0,0.0
Jag1,0.03330578358611092,0.001066622994840145,0.0,0.0021812085807323455,0.0,0.0,0.0,0.0,0.0,-0.028067914545536043,-0.0364347425987944,0.0031245523784309624,0.0009200717881321908,0.0,0.0010121445637196302,-0.004334435532800853,-0.10019395968876779,0.0,0.005952124986797571,0.0005075619556009769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031156925857067108,-0.02226208131760359,0.0014294575294479727,0.022738343458622693,-0.005906092445366084,0.0036460614670068025,0.0,0.000681627681478858,0.0,0.0,0.0,-0.07914993167854846,0.0,0.0006047321856021881,-0.002107767565175891,0.005264307819306851,0.0,0.0,0.0
Tppp,0.037957622418180105,-0.05339922949438915,0.0,0.0014723157696425915,0.0,0.0,0.0,0.0,0.0,0.004274830967187881,0.04492945493897423,0.005658857747912407,0.0012839858140796423,0.0,-0.05339922949438915,-0.032461234722286465,-0.034143928252160546,0.0,0.006953664910979569,0.0005075619556009769,0.00018195701763033866,0.0,0.0,0.0,0.0,0.0,0.0,0.00010987031273543835,0.0031991039216518404,0.014538901271298527,0.001164834739174694,-0.0044781995750963685,0.00760795587208122,0.002922340529039502,0.0,0.0004907719232141971,0.0,0.0,0.0,-0.10774920254712925,0.0,0.0007298491895198822,0.004215535121038556,0.006711749695241452,0.0,0.0,0.0
Tiam1,-0.14597834973596036,0.0007266171649098396,0.0,0.0013905204460024833,0.0,0.0,0.0,0.0,0.0,0.003419864773750305,0.0386390315880999,0.002670451943995431,0.000614699354628101,0.0,0.0009800831973552704,-0.030208032638765873,-0.013060405058786273,0.0,-0.07666226407629438,-0.007991281780414283,5.458710249513388e-05,0.0,0.005104264244437218,0.0,0.0,0.0,0.0,0.00010987031273543835,0.002688811533153057,0.006499604556011036,0.0005873032519593834,-0.034606779757887125,0.00760795587208122,0.006731835386017337,0.0,0.0004089765995740891,0.0,0.0,0.0,-0.04612031623371877,0.0,0.0005838793516159058,-0.002192078270018101,0.01209480281919241,0.0,0.0,0.0
D430041D05Rik,-0.11116067511844449,0.0006415898166596889,0.0,0.0014723157696425915,0.0,0.0,0.0,0.0,0.0,0.0024189287424087524,0.028751626072917133,0.0026546069816686213,0.0010474417102523147,0.0,-0.03811430930625647,-0.0028156419005244972,-0.034520895276218655,0.0,0.005618417726363987,0.00038913315162062643,9.097850881516933e-05,0.0,-0.0005518123507499695,0.0,0.0,0.0,0.0,5.4935156367719176e-05,-0.02491546342615038,0.007645933874882758,0.0006002439837902784,-0.004603316579014063,-0.011161031564697624,0.006731835386017337,0.0,0.0004089765995740891,0.0,0.0,0.0,-0.05109734912402928,0.0,0.0003753510117530823,0.004215535121038556,0.01968222264200449,0.0,0.0,0.0
Wdr78,0.08667716786265373,0.007827115952968597,0.0,0.00817953199148178,0.0,0.0,0.0,0.0,0.0,0.020435777306556702,-0.1079178630746901,0.00600746002048254,0.003083783509209752,0.0,0.01048168282955885,0.004290383970364928,0.03948749553412199,0.0,0.020993560571223497,0.002448970768600702,0.00018195701763033866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01012224480509758,0.009379198122769595,0.007996664717793464,0.0155384898558259,0.007919622110202909,0.002922340529039502,0.0,0.0024538595974445345,0.0,0.0,0.0,-0.002209099382162094,0.0,0.006392441242933273,0.004468467235565186,0.006711749695241452,0.0,0.0,1.0
Ltbp3,0.0787965940311551,0.005846096724271774,0.0,0.00817953199148178,0.0,0.0,0.0,0.0,0.0,-0.06453952118754387,-0.0876264292281121,0.00538187500089407,0.0014659428317099809,0.0,0.007353757731616497,-0.0036777967354282735,-0.02745746124535799,0.0,0.015664483378641306,0.0022839940153062343,0.00018195701763033866,0.0,-0.0006897654384374619,0.0,0.0,0.0,0.0,-0.006724063139408827,0.004387715458869934,0.009379198122769595,0.0053685092087835075,0.022946871798485518,-0.005889949779957533,0.0035276326618622986,0.0,0.0024538595974445345,0.0,0.0,0.0,-0.002209099382162094,0.0,0.0011469058692455292,-0.002107767565175891,-0.0027590617537498474,0.0,2.0,1.0
Ctxn1,-0.06563547128578648,0.0008902078121900558,0.0,0.0013905204460024833,0.0,0.0,0.0,0.0,0.0,0.0033781591057777407,0.007454935135319829,0.0032385192345827816,0.001375623419880867,0.0,0.001252734276931733,0.004345319126732647,0.014283599553164095,0.0,0.005989907956682146,0.00025949306320399045,0.0003639140352606773,0.0,0.0,0.0,0.0,0.0,0.0,0.00010987031273543835,0.0028994949581101536,-0.10245912124868482,-0.06469847038388252,0.0072723118588328365,-0.027984418403357268,0.002922340529039502,0.0,0.0004089765995740891,0.0,0.0,0.0,0.016989304027520122,0.0,0.0007039577560499311,-0.0010117284581065177,0.006711749695241452,0.0,0.0,0.0
Ecm2,0.05046056516468525,0.0024058970622718332,0.0,0.003544463887810707,0.0,0.0,0.0,0.0,0.0,0.007319344729185104,-0.0761039563594386,0.0042629705299623314,0.0013710098550654948,0.0,0.0019312334898859262,-0.009608210283331572,0.019414810864254832,0.0,0.008305733748711646,-0.038870467375963925,0.0,0.0,-0.0006897654384374619,0.0,0.0,0.0,0.0,0.0,0.004554538130760193,0.007232105501461774,0.0026760875713080167,-0.016846019867807628,0.0045147688360884786,0.004475063085556031,0.0,0.0010906042717397212,0.0,0.0,0.0,-0.13434281319845467,0.0,-0.0730575546529144,0.01694645119830966,-0.0027590617537498474,0.0,0.0,0.0
Slc9a5,0.10755649792030454,0.007827115952968597,0.0,0.00817953199148178,0.0,0.0,0.0,0.0,0.0,0.020435777306556702,0.0654144792445004,0.009681571060791611,0.004539439603686333,0.0,0.01048168282955885,0.00879506666213274,0.03948749553412199,0.0,0.025638936180621387,0.0023305419646203517,0.0010917420685291291,0.0,-0.0006897654384374619,0.0,0.0,0.0,0.0,0.0003296109288930893,0.01012224480509758,0.022908923784270882,0.007996664717793464,0.006817314457148314,0.01956587493419647,0.004475063085556031,0.0,0.0024538595974445345,0.0,0.0,0.0,0.009891041927039624,0.0,0.006392441242933273,0.0021920783258974554,-0.0027590617537498474,0.0,0.0,1.0
Slc8a1,-0.21864486706443131,0.00041382465977221725,0.0,0.0011451345356181264,0.0,0.0,0.0,0.0,0.0,-0.012282319217920303,0.031965535150375216,0.0027209366136230527,0.0008317296323366463,0.0,-0.0276325743063353,-0.025833471808582545,-0.01920277948025614,0.0,0.005526489068288356,-0.002303011054173112,9.097850881516933e-05,0.0,-0.008415138348937035,0.0,0.0,0.0,0.0,0.00010987031273543835,0.0018129925057291984,0.007645933874882758,0.00042281498666852713,-0.00466587508097291,0.007378574698232114,-0.09889313019812107,0.0,-0.015350255088414998,0.0,0.0,0.0,-0.04973736766492948,0.0,-0.025063260649330912,0.004215535121038556,-0.0826074880361557,0.0,0.0,0.0
Dcp1a,0.0511861970461905,0.0023016328923404217,0.0,0.003544463887810707,0.0,0.0,0.0,0.0,0.0,-0.06453952118754387,0.06351176152005791,0.005963570177555084,-0.011928379791788757,0.0,0.0017644108179956674,0.0021673037484288217,-0.01621223165653646,0.0,0.012005798644386232,0.00018399382941424846,0.00018195701763033866,0.0,0.0,0.0,0.0,0.0,0.0,0.0003296109288930893,0.004387715458869934,0.014538901271298527,0.0024517449969425798,-0.005892427358776331,0.018523233234882353,0.0036460614670068025,0.0,0.0010906042717397212,0.0,0.0,0.0,-0.16822320871055127,0.0,0.0011469058692455292,-0.002192078270018101,0.005264307819306851,0.0,0.0,0.0
4931428F04Rik,0.002253505326807499,0.005846096724271774,0.0,0.00817953199148178,0.0,0.0,0.0,0.0,0.0,-0.06453952118754387,0.03803438105154783,0.004309463477693498,-0.03710496002342552,0.0,0.007353757731616497,0.00879506666213274,0.020598189895972608,0.0,0.01976917135063559,0.00025949306320399045,0.00018195701763033866,0.0,0.0,0.0,0.0,0.0,0.0,0.0003296109288930893,0.004809082308784127,-0.05353882284834981,0.005260653160512448,0.00748084019869566,0.018523233234882353,0.002922340529039502,0.0,0.0024538595974445345,0.0,0.0,0.0,0.04077891562134028,0.0,0.0013086899416521192,-0.0010117284581065177,0.006711749695241452,0.0,0.0,1.0
Bivm,0.12288802793249488,0.007827115952968597,0.0,0.00817953199148178,0.0,0.0,0.0,0.0,0.0,0.020435777306556702,0.05415277224499732,0.009681571060791611,0.0029215989261865615,0.0,0.01048168282955885,0.004345319126732647,-0.02380821529775858,0.0,0.017640010458417236,0.00015227554365992546,0.0010917420685291291,0.0,-0.0006897654384374619,0.0,0.0,0.0,0.0,0.00010987031273543835,0.01012224480509758,0.022908923784270882,0.007349528437480331,0.006817314457148314,-0.026524720024317505,-0.013682615496218204,0.0,0.0024538595974445345,0.0,0.0,0.0,0.009891041927039624,0.0,0.00542173683643341,0.0021920783258974554,-0.005196713320910931,0.0,0.0,1.0
Lman1,0.06907182990573346,0.005846096724271774,0.0,0.00817953199148178,0.0,0.0,0.0,0.0,0.0,-0.06453952118754387,-0.08254040162544697,0.004872395389247686,0.0027562608965672553,0.0,0.007353757731616497,0.004290383970364928,0.035838249586522576,0.0,0.02081160357221961,0.002448970768600702,-0.021161600588820873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004387715458869934,0.007323084010276943,0.006015645489096642,0.022946871798485518,0.006876980410888791,0.002922340529039502,0.0,0.0024538595974445345,0.0,0.0,0.0,-0.004119647955521941,0.0,0.002117610275745392,-0.002107767565175891,0.006711749695241452,0.0,0.0,0.0
Ndufs7,-0.10206677693058737,0.0040100010484457015,0.0,0.0032718128152191637,0.0,0.0,0.0,0.0,0.0,0.020435777306556702,0.05466407120693475,0.00844225101172924,0.0032451670709997414,0.0,0.005437638061121106,0.004345319126732647,0.023666878836229442,0.0,0.01027542069554329,0.002090491675771773,0.0010917420685291291,0.0,0.0,0.0,0.0,0.0,0.0,0.00010987031273543835,0.010543611655011774,0.022487556934356688,0.0034245574474334717,0.008419217728078365,-0.026524720024317505,0.002448625311953947,0.0,0.0008179531991481782,0.0,0.0,0.0,0.03532163661904633,0.0,0.005745304981246591,-0.0010117284581065177,0.006238034479320049,0.0,0.0,1.0
Rap2b,-0.043956112766172735,0.0007025323063135147,0.0,0.0014723157696425915,0.0,0.0,0.0,0.0,0.0,0.002439781576395035,0.020835881066741422,-0.04528364665573463,0.0007966563815716654,0.0,0.00096079460112378,-0.009443404814228416,-0.013037818672601134,0.0,0.004456436126492918,6.385380402207375e-07,0.00018195701763033866,0.0,0.0,0.0,0.0,0.0,0.0,5.4935156367719176e-05,0.0021117394417524337,-0.04575518175726757,-0.04677048061508685,0.007168047688901424,-0.01122359006665647,0.002922340529039502,0.0,-0.02183935095090419,0.0,0.0,0.0,0.012282079552533106,0.0,-0.01768320322036743,-0.0010117284581065177,0.006711749695241452,0.0,0.0,0.0
Stard3nl,0.04346540626138449,0.0018845762126147747,0.0,0.003544463887810707,0.0,0.0,0.0,0.0,0.0,-0.028359854221343996,0.05323888750746846,0.005963570177555084,0.0012839858140796423,0.0,0.0012430899683386087,-0.032461234722286465,-0.03306296828202903,0.0,0.00924393387977034,0.0005075619556009769,0.00018195701763033866,0.0,0.0,0.0,0.0,0.0,0.0,0.00010987031273543835,0.0030322812497615816,0.014538901271298527,0.0021928805112838745,-0.006100955698639154,0.00760795587208122,0.0036460614670068025,0.0,0.0010906042717397212,0.0,0.0,0.0,-0.16822320871055127,0.0,-0.028359854221343996,-0.002192078270018101,0.005264307819306851,0.0,0.0,0.0
Rab8b,0.057269233651459216,0.004282652121037245,0.0,0.003544463887810707,0.0,0.0,0.0,0.0,0.0,0.020435777306556702,-0.05458694235305302,0.004443483065115288,0.0012618356349412352,0.0,0.00489233591593802,0.0032466160459443927,0.02295979264192283,0.0,0.008104884917847811,-0.038752038571983574,-0.012427664304850624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01012224480509758,0.006267733211861923,0.004594548298045993,0.0155384898558259,-0.008505989233963191,0.0036460614670068025,0.0,0.0010906042717397212,0.0,0.0,0.0,-0.12733746858197265,0.0,0.005745304981246591,0.004468467235565186,0.005264307819306851,0.0,0.0,1.0
Zfp81,0.08318157155066729,0.005846096724271774,0.0,0.00817953199148178,0.0,0.0,0.0,0.0,0.0,-0.06453952118754387,-0.1149328625947237,0.0074887091945856805,0.003083783509209752,0.0,0.007353757731616497,0.0032466160459443927,0.035838249586522576,0.0,0.0200596629595384,0.003870116416364908,0.00018195701763033866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007899105828255416,0.010783754261210561,0.006015645489096642,-0.028627765942364932,-0.009548630933277309,0.002448625311953947,0.0,0.0024538595974445345,0.0,0.0,0.0,0.06127683801576495,0.0,0.002117610275745392,-0.009695730805397033,0.006238034479320049,0.0,0.0,0.0
Kmt2d,0.04445820602588355,0.0014740871638059616,0.0,0.0014723157696425915,0.0,0.0,0.0,0.0,0.0,0.007465314567089081,-0.08335514848819002,0.003853993930388242,0.0013710098550654948,0.0,-0.09635773530928418,-0.003710757829248905,0.018262492641806603,0.0,-0.06449451906839386,0.0004969891998916864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004596243798732758,0.007232105501461774,0.0016897474671714009,-0.028565207440406085,-0.0055932999355718495,0.004475063085556031,0.0,0.0004907719232141971,0.0,0.0,0.0,-0.07343256532447412,0.0,0.0017832665238529445,-0.009695730805397033,0.003724733367562294,0.0,0.0,0.0
Sec14l2,0.040657284834887834,0.0009944719821214675,0.0,0.0014723157696425915,0.0,0.0,0.0,0.0,0.0,0.004379095137119293,0.04986260257428512,0.0050268075009807945,0.0010682737361639738,0.0,0.0010891436296515166,-0.003216341398656368,-0.017383330643642694,0.0,-0.04509383137803525,0.00013006580527871847,0.00018195701763033866,0.0,0.0,0.0,0.0,0.0,0.0,5.4935156367719176e-05,-0.04446984619833529,0.014328217846341432,0.0010900538810528814,-0.0589997689705342,-0.011179867195896804,0.002922340529039502,0.0,0.0004907719232141971,0.0,0.0,0.0,-0.08941643765196204,0.0,0.0007715548574924469,-0.002192078270018101,0.006711749695241452,0.0,0.0,1.0
Rps3a1,-0.12825350020313636,0.0013473541382700205,0.0,0.0019085575081408024,0.0,0.0,0.0,0.0,0.0,0.00542173683643341,0.03542654756922275,0.0054780806135386224,0.0014666019286960364,0.0,0.001972939157858491,0.00341142151504755,0.015310259042307735,0.0,-0.05816181208472699,0.00018399382941424846,0.0003639140352606773,0.0,0.0,0.0,0.0,0.0,0.0,5.4935156367719176e-05,0.004496289798989892,0.014299491439014673,0.0008580946549773216,0.005878936927765608,-0.0745884203305468,0.002922340529039502,0.0,0.0005453021451830864,0.0,0.0,0.0,0.02218718493822962,0.0,0.0012044257717207074,0.0021920783258974554,0.006711749695241452,0.0,0.0,0.0
Slc15a2,0.08509155008883681,-0.05745168783934787,0.0,0.002044883044436574,0.0,0.0,0.0,0.0,0.0,0.0028955649479757996,-0.1345085396571085,0.006460663443431258,0.0014659428317099809,0.0,0.001460503464913927,-0.00233737894333899,-0.09391497333766892,0.0,0.007652159729041159,0.00015227554365992546,0.00018195701763033866,0.0,-0.0006897654384374619,0.0,0.0,0.0,0.0,0.0,0.006052140532410703,0.010783754261210561,0.0013132774544646964,-0.02893162152322475,0.006418218063190579,-0.013682615496218204,0.0,0.000681627681478858,0.0,0.0,0.0,0.041018863823264834,0.0,-0.018707971062976867,-0.009695730805397033,-0.005196713320910931,0.0,0.0,1.0
Spon1,-0.10908749481895938,0.0005389416590332984,0.0,0.0014723157696425915,0.0,0.0,0.0,0.0,0.0,0.00239807590842247,-0.07154241767129861,0.0021571289852727205,0.0009382674901280552,0.0,0.0006881435215473175,-0.030592578733339905,-0.07410444367676973,0.0,0.00642494541592896,0.00038913315162062643,0.0,0.0,0.005104264244437218,0.0,0.0,0.0,0.0,0.0,-0.024769493588246407,0.004802630982594564,0.0006002439837902784,-0.01722137087956071,0.006418218063190579,0.011797881951788441,0.0,0.0004089765995740891,0.0,0.0,0.0,-0.0407079453242477,0.0,0.0003336453437805176,0.01694645119830966,0.008476198129355907,0.0,0.0,0.0
Idh3b,-0.13007666529389098,0.0014242496341466903,0.0,0.0032718128152191637,0.0,0.0,0.0,0.0,0.0,-0.016432033181190492,0.040910439477302135,0.003543231664225459,0.0017531195702031254,0.0,0.0015798637736588717,0.00879506666213274,0.018787315683439373,0.0,0.013266031634993852,0.0006693460280075669,0.0003639140352606773,0.0,0.0,0.0,0.0,0.0,0.0,0.0003296109288930893,-0.03216306199319661,-0.08623649777844548,0.0008805117011070251,0.007168047688901424,0.018064470887184145,0.002922340529039502,0.0,0.0008179531991481782,0.0,0.0,0.0,0.020377614698372782,0.0,0.0006572134885936975,-0.0010117284581065177,0.006711749695241452,0.0,0.0,0.0
Odc1,-0.1135351300635375,0.0013473541382700205,0.0,0.0019085575081408024,0.0,0.0,0.0,0.0,0.0,0.00542173683643341,0.026772513451287522,0.0030060207424685357,0.001066296511562541,0.0,0.001972939157858491,0.004674930064938962,0.015310259042307735,0.0,-0.10516401267843321,0.00018399382941424846,0.00018195701763033866,0.0,0.0024831555783748627,0.0,0.0,0.0,0.0,0.00010987031273543835,0.004004695159383118,-0.06988881623139605,0.0008580946549773216,0.00748084019869566,0.007920748381875455,0.002922340529039502,0.0,0.0005453021451830864,0.0,0.0,0.0,0.015205215151654556,0.0,0.0012044257717207074,-0.0010117284581065177,0.00547017190605402,0.0,0.0,0.0
Usp13,-0.11453842668095604,0.000484411446377635,0.0,0.0011451345356181264,0.0,0.0,0.0,0.0,0.0,0.0023772230744361876,-0.05448484915192239,0.002286017119185999,0.0009382674901280552,0.0,-0.014553051134571433,-0.0029804473696276547,-0.069074890865013,0.0,0.005219206684269011,0.00015227554365992546,0.0,0.0,-0.008415138348937035,0.0,0.0,0.0,0.0,0.0,0.0021257850155234335,0.004802630982594564,0.0004975958447903394,-0.01722137087956071,0.004056006488390267,0.018193037323653696,0.0,0.0003271812945604324,0.0,0.0,0.0,-0.039566084722755475,0.0,-0.017370410710573197,0.01694645119830966,-0.03248276013880968,0.0,0.0,2.0
