gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,distance.log2.DMR,18mo.9mo.Q.std.loops,Qanova.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,18mo.2mo.T.max.loops,loop_size.log.mean.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,count.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Mob1a,-0.26493695446927296,0.14490207054309154,-0.018574545417275084,0.0,0.0,0.03639206633363899,-0.010121962741801613,0.0,0.005475319137698726,0.0,0.002639892854188618,0.0,-0.020738291921780297,-0.0026971249792136645,-0.025481363758444786,0.002387711337130321,0.0,0.0,-0.21794142798324556,-0.0720483115629146,0.0,-0.011644453986694938,0.0002963910075394731,-0.006443798738090615,0.0,-0.016819337480946592,-0.2060253859350556,-0.054441500259073156,1.0,1.0
Abhd14a,-0.20408934469972,0.19398555551704608,0.0094647950027138,0.0,0.0,-0.035236762640507596,-0.0033739876051090264,0.0,-0.002737659568849363,0.0,-0.016169343731905286,0.0,-0.020738291921780297,-0.0026971249792136645,0.016299449152460222,-0.016786334742056697,0.0,0.0,-0.29196385991465496,-0.0720483115629146,0.0,-0.005175312882975528,-0.03112465376034379,-0.0031256909041028273,0.0,-0.016819337480946592,0.3988811898682463,-0.054441500259073156,1.0,0.0
Glra2,0.26472445126426847,0.335550088263852,0.04235130505587317,0.0,0.0,0.03639206633363899,-0.0016869938393172465,0.0,0.005475319137698726,0.0,0.027058901755433334,0.0,0.11082115367447075,-0.0008990416597378882,0.0650803265897067,0.011793847195804119,0.0,0.0,0.33172236167286573,-0.3085261353928792,0.0,-0.005175312882975528,0.0542492289096117,-0.001673917580199869,0.0,0.04204834370236648,0.3927435297028799,0.04173848354012558,1.0,2.0
Fam228a,-0.14603267178723686,0.4254081804109247,0.08301539478921577,0.0,0.0,0.03639206633363899,-0.0033739876051090264,0.0,0.005475319137698726,0.0,0.027058901755433334,0.0,0.06659490801393986,-0.0008990416597378882,0.06420457436654128,0.04232761028565859,0.0,0.0,0.39633588159554883,-0.0720483115629146,0.0,-0.005175312882975528,0.08205630757698887,-0.002036860898921364,0.0,0.11247931940383032,0.6246213955118468,0.09472821045078729,1.0,2.0
Fgf9,-0.3771466065786387,0.13730430931441093,-0.018574545417275084,0.0,0.0,-0.035236762640507596,-0.010121962741801613,0.0,0.005475319137698726,0.0,0.006599732135471545,0.0,0.03305000270177659,-0.0026971249792136645,0.022125000477229293,0.002387711337130321,0.0,0.0,-0.3018475493146597,0.010136479805958899,0.0,-0.011644453986694938,0.0002963910075394731,-0.006443798738090615,0.0,-0.016819337480946592,-0.2060253859350556,-0.054441500259073156,1.0,1.0
Nxf1,-0.3035264290428083,-0.40847848635166883,0.00932008521876445,0.0,0.0,0.01386364431757676,-0.0033739876051090264,0.0,-0.002737659568849363,0.0,0.002969879460962195,0.0,-0.016582286132401543,-0.0026971249792136645,0.014040559040088402,0.004920132654277902,0.0,0.0,-0.15650185437774972,0.010136479805958899,0.0,-0.005175312882975528,-0.02717277346374957,-0.0031256909041028273,0.0,-0.016819337480946592,0.3037379622753513,-0.054441500259073156,1.0,0.0
Armc2,-0.14868747697849022,0.17867499089946873,0.008799658058897444,0.0,0.0,-0.035236762640507596,-0.010121962741801613,0.0,-0.002737659568849363,0.0,0.005609772315150813,0.0,-0.0787294426638829,-0.0008990416597378882,-0.08470045069330617,-0.01396449395504437,0.0,0.0,0.20009392339393103,0.010136479805958899,0.0,-0.011644453986694938,-0.026283600441131153,-0.0053549687329091525,0.0,-0.007358460147914134,-0.23654012097732016,0.09472821045078729,1.0,1.0
Ecm2,-0.229093217045853,0.4254081804109247,0.08301539478921577,0.0,0.0,0.03639206633363899,-0.0033739876051090264,0.0,0.005475319137698726,0.0,0.027058901755433334,0.0,0.06659490801393986,-0.0008990416597378882,0.0650803265897067,0.04232761028565859,0.0,0.0,0.39633588159554883,0.010136479805958899,0.0,-0.005175312882975528,0.08205630757698887,-0.002036860898921364,0.0,0.11247931940383032,0.6246213955118468,0.09472821045078729,1.0,2.0
Hprt,-0.16441081434880433,0.2954174093902111,0.0549416974873135,0.0,0.0,0.03639206633363899,-0.0033739876051090264,0.0,0.005475319137698726,0.0,0.006599732135471545,0.0,0.03305000270177659,-0.0026971249792136645,0.021249248254063883,0.010274394464335944,0.0,0.0,-0.2819924401609521,-0.0720483115629146,0.0,-0.005175312882975528,0.08205630757698887,-0.002036860898921364,0.0,0.11247931940383032,0.550240568326492,0.09472821045078729,1.0,1.0
Dnajc14,-0.3296920943417047,-0.33224783646629047,-0.017222538798753368,0.0,0.0,-0.01386364431757676,-0.0033739876051090264,0.0,0.005475319137698726,0.0,0.0014849397304810975,0.0,0.02740970910771897,-0.0026971249792136645,-0.012483781791831317,0.003255970040826421,0.0,0.0,-0.16514965067127427,0.010136479805958899,0.0,-0.005175312882975528,-0.009842339817336515,-0.002036860898921364,0.0,-0.016819337480946592,0.2919723382709842,0.09472821045078729,1.0,1.0
Rab24,-0.2513151467826806,-0.2617728215103087,0.006161468201561978,0.0,0.0,0.01386364431757676,-0.010121962741801613,0.0,0.005475319137698726,0.0,-0.00593975892192439,0.0,-0.016582286132401543,-0.0026971249792136645,-0.0108846344641949,-0.003255970040826421,0.0,0.0,-0.14966501582315878,-0.0720483115629146,0.0,-0.011644453986694938,0.0005927820150789462,-0.0053549687329091525,0.0,-0.016819337480946592,-0.1574761559696574,0.09472821045078729,1.0,1.0
Ginm1,-0.3140411856339166,-0.38401288044099746,-0.01250552784308399,0.0,0.0,0.01386364431757676,-0.010121962741801613,0.0,0.005475319137698726,0.0,0.006434738832084756,0.0,-0.016582286132401543,-0.0008990416597378882,0.02352026477456093,-0.003255970040826421,0.0,0.0,0.027101066429167986,-0.02489361441449115,0.0,-0.011644453986694938,-0.00924955780225757,-0.006443798738090615,0.0,-0.016819337480946592,-0.15570898971667416,-0.054441500259073156,1.0,1.0
Dapk2,-0.13883049565514452,0.2177424593093364,0.011549143659833231,0.0,0.0,-0.035236762640507596,-0.010121962741801613,0.0,-0.002737659568849363,0.0,0.027058901755433334,0.0,-0.0787294426638829,-0.0008990416597378882,0.0650803265897067,0.006511940081652842,0.0,0.0,0.25225746206400035,0.010136479805958899,0.0,0.10447662882506847,-0.026283600441131153,-0.0053549687329091525,0.0,-0.007358460147914134,-0.2484497248048061,0.09472821045078729,1.0,0.0
Sephs1,-0.19035729030637363,0.217073289089297,0.016884809617247237,0.0,0.0,0.03639206633363899,-0.0033739876051090264,0.0,0.005475319137698726,0.0,-0.008744645079499796,0.0,0.03305000270177659,-0.0026971249792136645,-0.01904662492636003,-0.016786334742056697,0.0,0.0,-0.3836916306693303,-0.0720483115629146,0.0,-0.005175312882975528,0.01942564994341841,-0.002036860898921364,0.0,0.11247931940383032,0.4236418782782398,0.09472821045078729,1.0,1.0
Eqtn,-0.20703512812523464,-0.6615200444663826,0.017239612637479838,0.0,0.0,0.01386364431757676,-0.0033739876051090264,0.0,0.005475319137698726,0.0,0.006434738832084756,0.0,0.03483114815562179,-0.0008990416597378882,0.02352026477456093,-0.018522852149448897,0.0,0.0,0.16551998277243815,-0.0720483115629146,0.0,-0.005175312882975528,0.021016641495455252,-0.002036860898921364,0.0,0.11247931940383032,0.3266442450939825,0.09472821045078729,1.0,1.0
Adcy5,-0.15552121150846543,0.139757253376669,0.00829317381507472,0.0,0.0,-0.035236762640507596,-0.010121962741801613,0.0,-0.002737659568849363,0.0,0.006599732135471545,0.0,-0.05290283422034822,-0.0026971249792136645,0.022125000477229293,0.0032559701388603763,0.0,0.0,-0.2546939763216008,0.010136479805958899,0.0,0.10447662882506847,-0.026283600441131153,-0.006443798738090615,0.0,-0.007358460147914134,-0.2108251815661788,-0.054441500259073156,1.0,0.0
Dusp1,-0.1670933359939801,-0.3249610599718596,-0.016324572216131185,0.0,0.0,-0.01386364431757676,-0.010121962741801613,0.0,-0.002737659568849363,0.0,-0.017819276765773173,0.0,-0.04874682843096947,-0.0008990416597378882,0.018621251379188738,-0.003255970040826421,0.0,0.0,0.023171838176877874,0.010136479805958899,0.0,-0.011644453986694938,0.0005927820150789462,-0.006443798738090615,0.0,-0.007358460147914134,-0.1595280338568907,-0.054441500259073156,1.0,1.0
Dynll1,-0.257911660757504,-0.2733282969872418,0.00681266208228312,0.0,0.0,0.01386364431757676,-0.010121962741801613,0.0,-0.002737659568849363,0.0,-0.009074631686273375,0.0,-0.016582286132401543,-0.0026971249792136645,0.011019893872894738,0.0021706466612062955,0.0,0.0,-0.1612204918392787,-0.0720483115629146,0.0,-0.011644453986694938,0.0005927820150789462,-0.006443798738090615,0.0,-0.016819337480946592,-0.15964680356218627,-0.054441500259073156,1.0,0.0
Dlg1,0.8688268786982486,0.16915675835978045,0.008356870054022261,0.0,0.0,-0.035236762640507596,-0.0033739876051090264,0.0,0.005475319137698726,0.0,-0.017324296855612806,0.0,-0.0787294426638829,-0.0008990416597378882,-0.04606650318754347,0.003979519058607127,0.0,0.0,0.1946078603351979,0.14206079099523394,0.0,-0.011644453986694938,-0.021235818778605836,-0.0053549687329091525,0.0,-0.007358460147914134,-0.1777196740241427,-0.02504309011917365,2.0,0.0
Srcin1,-0.11839197330961101,0.13207068269778238,0.00829317381507472,0.0,0.0,-0.035236762640507596,-0.010121962741801613,0.0,-0.002737659568849363,0.0,-0.008744645079499796,0.0,-0.05290283422034822,-0.0026971249792136645,-0.038313178149493116,0.0032559701388603763,0.0,0.0,-0.1913671551983019,-0.015260339763603713,0.0,-0.011644453986694938,-0.026283600441131153,-0.006443798738090615,0.0,-0.007358460147914134,-0.23379063478818066,-0.054441500259073156,0.0,0.0
Thra,-0.3712708203023986,-0.23504949461570696,-0.00990709568079757,0.0,0.0,-0.01386364431757676,-0.010121962741801613,0.0,-0.002737659568849363,0.0,-0.00593975892192439,0.0,0.02740970910771897,-0.0026971249792136645,-0.010008882241029488,0.0017365174073922006,0.0,0.0,-0.1506689790342199,0.010136479805958899,0.0,-0.011644453986694938,-0.006868190315895174,-0.006443798738090615,0.0,-0.016819337480946592,-0.15105867954461197,-0.054441500259073156,0.0,0.0
Rasal1,-0.3421217042364572,-0.2370128849962432,-0.00990709568079757,0.0,0.0,-0.01386364431757676,-0.010121962741801613,0.0,-0.002737659568849363,0.0,-0.009074631686273375,0.0,-0.016582286132401543,-0.0026971249792136645,0.01189564609606015,0.0017365174073922006,0.0,0.0,-0.15263236853245057,0.010136479805958899,0.0,-0.011644453986694938,-0.006868190315895174,-0.006443798738090615,0.0,-0.016819337480946592,-0.15105867954461197,-0.054441500259073156,0.0,0.0
Csnk1g2,-0.29354211146404086,-0.6402391098243626,0.021725615645807824,0.0,0.0,-0.01386364431757676,-0.0033739876051090264,0.0,-0.002737659568849363,0.0,0.006434738832084756,0.0,-0.016582286132401543,-0.0008990416597378882,0.02439601699772634,0.011359717843956068,0.0,0.0,0.049873412978884424,0.010136479805958899,0.0,-0.005175312882975528,0.021016641495455252,-0.0031256909041028273,0.0,-0.016819337480946592,0.3402469638538988,-0.054441500259073156,0.0,1.0
Gba2,-0.2578101615470491,-0.38112139956731544,-0.018784638641304092,0.0,0.0,-0.01386364431757676,-0.010121962741801613,0.0,-0.002737659568849363,0.0,0.006434738832084756,0.0,-0.023410010102548097,-0.0008990416597378882,0.02352026477456093,0.002604776013054346,0.0,0.0,0.1462221917892365,-0.0720483115629146,0.0,-0.011644453986694938,0.0005927820150789462,-0.006443798738090615,0.0,-0.016819337480946592,-0.16198810126240315,-0.054441500259073156,0.0,0.0
Baiap2,-0.12657815012100496,0.17841675465828494,0.011549143659833231,0.0,0.0,-0.035236762640507596,-0.010121962741801613,0.0,-0.002737659568849363,0.0,-0.017324296855612806,0.0,-0.0787294426638829,-0.0008990416597378882,-0.05307252214927422,0.006511940081652842,0.0,0.0,0.20098458672873676,-0.02489361441449115,0.0,-0.011644453986694938,-0.026283600441131153,-0.006443798738090615,0.0,-0.007358460147914134,-0.2714151780268079,-0.054441500259073156,0.0,0.0
Sptbn4,-0.12657815012100496,0.17841675465828494,0.011549143659833231,0.0,0.0,-0.035236762640507596,-0.010121962741801613,0.0,-0.002737659568849363,0.0,-0.017324296855612806,0.0,-0.0787294426638829,-0.0008990416597378882,-0.05307252214927422,0.006511940081652842,0.0,0.0,0.20098458672873676,-0.02489361441449115,0.0,-0.011644453986694938,-0.026283600441131153,-0.006443798738090615,0.0,-0.007358460147914134,-0.2714151780268079,-0.054441500259073156,0.0,0.0
Akt3,0.6487569123702613,0.22465671491073935,0.008356870054022261,0.0,0.0,0.03639206633363899,-0.0033739876051090264,0.0,-0.002737659568849363,0.0,0.027058901755433334,0.0,-0.0787294426638829,-0.0008990416597378882,0.0650803265897067,0.003979519058607127,0.0,0.0,0.24588073567046145,-0.09001358304368823,0.0,-0.011644453986694938,-0.021235818778605836,-0.004992025414187657,0.0,-0.007358460147914134,-0.1777196740241427,0.04173848354012558,2.0,0.0
Arhgef25,-0.3059297055986367,-0.2596188313817899,-0.011695681152081019,0.0,0.0,0.01386364431757676,-0.010121962741801613,0.0,-0.002737659568849363,0.0,0.0014849397304810975,0.0,-0.016582286132401543,-0.0026971249792136645,-0.013359534014996729,0.0017365174073922006,0.0,0.0,-0.14751102461626656,-0.02489361441449115,0.0,-0.011644453986694938,0.0,-0.006443798738090615,0.0,-0.016819337480946592,-0.15284726494236997,-0.054441500259073156,0.0,1.0
Atxn2l,-0.3740739225360908,0.23448405248161994,0.01304792906892927,0.0,0.0,0.03639206633363899,-0.010121962741801613,0.0,0.005475319137698726,0.0,-0.05279785708377236,0.0,0.06659490801393986,-0.0008990416597378882,0.040661317688461984,-0.01396449395504437,0.0,0.0,0.25909473756818396,0.010136479805958899,0.0,-0.011644453986694938,0.005730226415356523,-0.006443798738090615,0.0,-0.016819337480946592,-0.286681399925759,-0.054441500259073156,0.0,1.0
Ttbk1,-0.33671182776360137,0.13829489385611132,0.012541444825106546,0.0,0.0,-0.035236762640507596,-0.010121962741801613,0.0,-0.002737659568849363,0.0,-0.008744645079499796,0.0,-0.020738291921780297,-0.0026971249792136645,-0.018170872703194618,0.0032559701388603763,0.0,0.0,-0.1851429441012442,0.010136479805958899,0.0,-0.011644453986694938,0.005730226415356523,-0.006443798738090615,0.0,-0.016819337480946592,-0.28393191373661947,-0.054441500259073156,0.0,1.0
Cntnap4,1.3929723335037891,0.16134221763595155,0.0065092996351028744,0.0,0.0028868104870382106,-0.035236762640507596,-0.0033739876051090264,0.0,-0.031026808446959445,0.0,0.005609772315150813,0.0,0.07727624836230748,-0.0008990416597378882,-0.07857018395474083,-0.006729004953644778,0.0,0.0,0.023619509871902044,0.17958932693459487,0.0,0.04625435889159378,-0.01502074238746182,-0.0015628454520514137,0.0,-0.007358460147914134,-0.10436053623102214,-0.02504309011917365,0.0,2.0
