gene_name,gene_length.meta,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,18mo.9mo.log_ratio.DAR,9mo.2mo.log_ratio.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,Tanova.max.loops,Tanova.std.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,Qanova.min.loops,loop_size.log.min.loops,Tanova.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,9mo.2mo.log_ratio.mean.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac
P2ry14,39763.0,0.6214883767452992,0.0931094043913614,-0.0931094043911811,-0.0931094043911811,1.0,0.0,0.0,0.2517049518280909,0.5283789723539378,-0.170706548301851,0.0,0.0,-0.0130158262138246,0.0,0.0,0.1154689230965733,0.05168096613016,0.2449142138792339,0.2317799782126161,-0.9999999999639329,0.0719141074984611,0.0,0.0,0.6955532554050635,0.0,-0.1720494188265271,0.9999999999639329,0.8479969065421264,0.5347543319004952,-0.0042323289608751,-0.0648803671475928,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004488090800092,0.0002311376,3.7634397,0.9662097469369734,0.0014981807733333,5.488862666666669e-05,16.189785958860192,0.01281862,0.2247613734408433,0.02175773,1.6005318,15.449600061926343,0.11654743,-0.0044412054238033,-0.0339857279901988,-0.0384269334140022,0.0308826935672403,-0.2971424207883475,-0.2667252525098234,-0.3498771137909671,0.0527346930026196,-0.1440681285214901
Gm17106,122747.0,0.4799929411185388,0.1733316028852138,0.0,0.0,0.0,0.0,0.0,-0.1187543944708888,0.0,0.0016610066551692,0.0,0.0,0.1079502670893397,0.0,0.0,0.1176623087979722,-0.0039713144557791,0.202485915193576,0.1097379482717301,-0.8930847960739761,0.0558995743738435,0.0,0.0,0.6762546436691129,0.0,0.0200260430246219,0.1520030934434468,1.2223924213272874,0.7205116240586275,-0.0105408274185548,0.035995920280925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008540544990562,0.000464203,4.760873,1.063523001368894,0.0008502293210084,0.0005329380689075,15.6439125439491,-0.04389822,0.754931298896914,-0.0151516499999999,0.0628914,13.451468712947358,0.016321372,0.0069913064377261,-0.001333903352518,0.0056574030852081,0.2531770186260187,0.1098048309297424,0.5638511811147902,0.1218392499329112,-0.0120344190031688,0.5874982508034812
Sap30l,8580.0,0.0780025120011327,0.2181801700491199,0.1140488829122794,0.1338557467346133,4.0,0.3968901525680062,-0.0097068364208162,0.1557060179013892,0.222392421333013,0.006016623514526,0.0,0.0278778113037829,0.1118554111830514,0.4902236012857797,0.0,0.0773046739345639,-0.0106480738133485,-0.0273952638540254,0.0564865049239734,-0.8930847960787318,0.0539404102632836,-0.0312515476166437,-0.0018902651245928,0.4362799113667591,0.0297680764283758,0.0102763278473873,0.9999999999939888,0.5025003405256472,0.3411508258918302,0.0094939702278057,0.0091049473529589,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007893390091199,0.00037743385,4.482795,1.3202039201761262,0.00100247515,0.000336023975,17.1604433177651,0.00681171,0.4150669646059285,0.015773295,0.5145136,16.582641850524055,0.020996673,0.0864087329871057,-0.0217636500387983,0.0646450829483073,0.0975661549800013,0.2068583948277422,0.3136083288465667,0.1288844028826807,0.0779739919450615,0.3694033298045025
Lmbrd2,61933.0,0.0565835283661453,-0.2995602818578673,0.0,0.0,0.0,0.0,0.0,0.750938033696357,0.3684827970734849,-0.127629146349284,0.0,-0.1459814395580094,-0.0039107658388983,-0.5145731728235754,0.0,0.0898691689082129,0.0339611723624537,0.3999999999843709,0.0580180417722112,-1.459431618614345,0.0542441993103687,-0.0564417237830783,-0.0564417237830783,0.6253021848368491,-0.0895397157749311,-0.1307392372027915,2.459431618578278,0.9999999999639329,0.5145263609889585,0.040804951440269,-0.0744424278664253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017740546324126,-0.0268149206560229,-0.0285889752884356,0.2002373648172003,0.0607212129024382,0.2537971866287548,0.0267633475049117,0.0339578653975264,0.2365255432798604
Oaz2,22299.0,0.2107901725724645,-0.0003263277687151,0.0,0.0,0.0,0.2175914350721566,0.0,0.1859177259347135,0.1591985948490029,0.0358175357181655,-0.0054255503121733,0.0,0.1391317358569441,0.0,-0.0545627118671605,0.115187607922409,0.0479325751318731,0.512751357862545,0.0761669820678965,-0.0437213774292519,0.1061642061154173,0.0,0.0,0.2932365010691339,0.0,0.0059989598250317,0.5101947323178821,0.9125371587456828,0.3131378647812818,0.0104833172813116,0.0837501108500387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010001490617848,0.0001956667,7.249056,1.8284138505258287,0.0005339235486486,0.0002234531216216,17.13271057582859,-0.08316224,0.3279428649660445,0.0178469499999999,0.05633556,15.415378672514096,0.005516957,-0.001202842778292,-0.0191835760797698,-0.0203864188580618,0.0783048945142041,-0.0441119833700236,0.0355253575915503,0.0261775508973759,-0.0702895342673995,0.1260581401194977
Prkg1,1200544.0,0.0,0.0,0.3446481713869591,0.3446481713869591,1.0,0.2134036381089057,-0.2379356156488405,0.0711683568232009,0.0,-0.1214942890554631,0.0,0.0,-0.0656269362835333,0.0,0.0,0.0990721601548649,0.0661378721151879,0.2465485501117057,0.1372797011620632,-0.459431618632379,0.0337987860369177,0.0,0.0,0.5071986487604153,0.0,-0.1260605280580181,0.6520766965721987,0.5849625006971113,0.2296031735817126,-0.0110823384780565,-0.0771876206063639,2,-0.2308536103465284,-0.3298273718435903,0.6623940267103461,-0.0989737614970619,0.2996676170983168,3.2695794055803877,0.4318821109513833,0.1322144938530665,0.0005156120838534,8.496690000000043e-05,3.8601422,0.9143854196838423,0.0002692759760869,0.0001171042195652,17.69767349186415,-0.082224915,1.6639464750087711,-0.017075132,0.04167103,14.088125692188209,0.011742499,-0.0144530433810645,-0.0040396342934559,-0.0184926776745205,0.4554335222239404,-0.2515221813824674,0.493721774798483,-0.2116881646122337,-0.0398340167702337,0.5244216578794835
Zfp74,23274.0,0.6706923747459452,0.4027591694998111,0.0,0.0,0.0,0.0,0.0,0.4744038102395529,0.267933205246134,0.0131395288736637,0.0,0.0,0.0333990729657527,0.0,0.0,0.0207818040958853,0.002761522443242,0.3395385593882432,0.0527204746069402,-0.8073549220537402,0.0252941930929779,0.0,0.0,0.6162268296329764,0.0,0.0081863377604548,1.8073549220447236,0.9999999999909832,0.8744063642845077,-0.0197226068112819,0.0015637379810753,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007273593446258,0.0012483315,4.306748,1.9816885988630428,5.0114099999999575e-05,0.0009825961,15.789637541008492,-0.03636206,0.4396789993969529,-0.053172255,1.3526496,15.382826638054905,0.009697584,-0.0012042277197744,0.0301455079911579,0.0289412802713835,0.5397382454206365,0.2609072847284158,0.642559858131077,0.2707917325830145,-0.0098844478545985,0.5404624617551193
Ap3m2,18268.0,0.667424660911557,0.2410080995031229,0.3667823306707705,0.3667823306707705,2.0,0.0,0.0,0.3196427048427258,0.3048545815278816,-0.0570910513731997,0.0,0.0,0.1515888582552804,0.0,0.0,0.2268697109635113,-0.030641619146853,0.0396057921552522,0.0812885227135091,-0.3219280948837557,0.0700263054186512,0.017890829307948,0.0231482747440079,0.1171251973311542,0.0,-0.028833970446364,0.7369655941630002,0.6374299206124299,0.4039507350840109,0.0110582920137506,-0.0191087138870367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006898148339169,0.00050006135,3.0782678,0.7407045010186053,0.00091314004375,0.0003939879916666,16.64780522222748,-0.0634946899999999,0.1161744202801029,0.0127381649999999,0.027391434,15.541701645780236,0.05735065,0.0457202931257605,0.0190546802897709,0.0647749734155315,0.3177119994346143,-0.2746345801089872,-0.0672899408051375,-0.0628469070047395,-0.2117876731042477,-0.010858006931909
Ccdc28b,4673.0,0.0,-0.025090980962787,0.2570755528018669,0.3194598392963677,4.0,0.331843563752189,-0.0764825522469649,0.0654125908765701,0.0654125908765701,-0.0710190670122048,0.0057010133567736,0.0396661681216672,0.0079372130333874,0.2541834882513134,0.0041258837704347,0.1452024293948293,0.0046666972891267,0.2498798080661002,0.0137848080333363,-0.025090980962787,0.0936862028646845,-0.041852319179223,-0.041852319179223,0.2091568144977473,-0.0388456426088841,-0.0710190670122048,0.1979393776113651,0.5272470028635698,0.2646960857835722,-0.0071933018525924,-0.0058248688832662,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009303529210192,0.001163969,6.653026,2.782371027045708,-1.9736280000000157e-05,0.00113717216,16.28771237954945,-0.0019513699999999,0.1971421139556664,-0.0469567699999999,1.5645989,15.978084774310688,0.9852154,0.1162126299218238,0.0465892424544144,0.1628018723762382,0.1856510706752155,-0.0100045254537073,0.2884899048027551,-0.031239689850024,0.0212351643963166,0.0815184873008902
Cuedc2,8890.0,0.2064508774671303,0.1244473709243809,0.0,0.0,0.0,0.0,0.0,0.4750312652336905,0.5069599887187577,-0.011429655846769,0.1569243448883015,0.0655471253025169,0.1335937907116546,0.048947129442924,-0.1341685485299235,0.1279017810403839,0.0282942504505108,0.2962832216389301,0.0650738354460351,-0.5849625007177206,0.0728450991431037,0.0333988186533673,0.0337765288444646,0.2433328143564187,0.1037902756040218,-0.0018213902685343,0.6918777046334399,0.6374299206124299,0.1797722351433327,0.021623073792614,0.0064828816151862,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000970307931289,0.0002487234999999,8.910298,2.5627757553007138,-0.0005218356052631,0.0004185581368421,16.838022058304546,-0.03671961,0.3395740182143462,-0.0371512199999999,0.040432762,15.34179677239183,0.15576492,0.1512264590612169,0.0524327627408297,0.2036592218020466,0.0862591643873094,0.0795427971241179,0.1456289625259943,0.0809118367652921,-0.0013690396411742,0.3180504773402304
Arhgef3,289012.0,0.0,0.0,0.5951582678260072,0.5951582678260072,1.0,0.8278190246157449,-0.0942806176663678,0.2516093769243343,0.2326607567897376,-0.1075755786889951,0.0,0.0,0.1131996934742662,0.0,0.0,0.1611789757432236,0.0079069474044837,0.4758913906684963,0.1669348120521964,-0.2115041051926764,0.0519922404983414,0.0,0.0,0.4569719910335699,0.0,-0.1023759631946426,0.2895066171935276,0.8278190246157449,0.4081001144226461,0.0428330667095647,-0.1216673562530015,2,-0.43733967921698,-0.5659427287371899,0.5768021664262797,-0.1286030495202098,0.0,0.0,0.0,0.0,0.00075371810752,-0.00041028515,4.780162,1.1301861285160253,0.0007096949866666,-0.000484688815,15.918650209990185,-0.06045401,0.7413375086813517,0.0184486299999999,0.018786157,13.307058468354262,0.080761105,-0.0138166068194816,-0.0036083968858959,-0.0174250037053775,0.3913262613517169,-0.7203837120302441,-0.2926477610513189,-0.331902139983201,-0.3884815720470432,-0.0697516959770561
Grm5,550739.0,-0.1604646721923526,-0.4974996594683416,0.0,0.0,0.0,0.0,0.0,0.1428571428597191,0.0,-0.1424889518393604,0.0,0.0,0.0050473367557701,0.0,0.0,0.1204405278345461,0.075316195575009,0.285714285706557,0.0549442734390393,-0.9999999999278651,0.0758320234161897,0.0,0.0,0.6887513661970421,0.0,-0.1337122763631151,1.9999999999458988,1.9999999999458988,0.9511897311698124,0.0662009827428851,-0.0929394754471397,2,-0.3675377113359513,-0.58702800094826,0.454689268275403,-0.2194902896123086,0.6057210607804234,7.774787059601832,0.4537179673582734,-0.15200309342215,0.0002867966877196,-0.00044423185,2.744489,0.7013798518745302,0.00040634863,-0.0004552744799999,18.44227128641956,-0.0317294499999999,0.5631473280610366,0.0568853949999999,0.14492978,15.150183608415384,0.8246701,-0.0129546648985054,-0.0064244928899819,-0.0193791577884874,0.3770020921373382,-0.5695555378816702,-0.1187251909955238,-0.5293794536484363,-0.0401760842332338,-0.1168099214851505
