gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,distance.log2.DMR,18mo.9mo.Q.std.loops,Qanova.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,18mo.2mo.T.max.loops,loop_size.log.mean.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,count.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac
Lurap1,18932.0,0.0800115334006239,-0.0828516885192851,-0.0255935846916681,13,0.999999999981966,7,-0.1690930461436384,0.620117869427208,-0.0080401811010914,0.1578220481016066,11.363587246524633,0.0013612119747654,1.1781948788550725,-0.0044458335,18.43063222396255,0.13710777,17.962681158685704,0.0187180075920845,0.0945570688148588,0.0313722306637884,0.2646368319208671,0.9219776973034776,0.0066177793068301,13.38100210955094,4,12.030930351525187,0.3273999771265061
2610301B20Rik,24927.0,0.0265486070931755,-1.60887882379737,-0.0725922508004393,19,1.584962500673066,7,-0.1743349210127105,0.7834960850876055,-0.0750420804373401,-0.0010839523799166,0.0,0.0014186752730868,1.201202540081818,-0.0033341206,17.513835522674686,0.12403101,17.6733196641586,-0.0660843338371979,0.0284466751028061,0.0256481620596686,0.1901144527200162,0.4817423367008647,-0.128311691161855,11.152918576136686,3,10.713632420853203,-0.1340256587290502
Klf7,92835.0,0.0,-0.0339850002765201,-0.0664555928335772,25,0.9999999999278651,7,-0.535607990037029,0.7205130504276227,-0.1716141710317625,-0.0054842061163906,15.09106431926686,0.0011133171005415,1.2778573880867348,-0.0023703774999999,17.30060280788584,0.21472552,17.00255607104095,-0.0270293442736289,0.0306812281180113,0.0636898649522574,0.23950673771421,1.7860074081323027,-0.2860845651934279,15.264552557548477,7,13.1886918996819,0.3271730133649453
Stip1,19265.0,0.1839086818980273,-0.198978380792465,0.1531436136081474,13,0.3785116232504006,4,0.055055218268591,0.1817927362666132,0.2096463699197245,0.0883139922244349,0.0,0.00097217455061,0.6373163487857143,-0.0036195009999999,17.464664647396347,0.1092417499999999,17.572641927234695,-0.0142272806865593,0.0941181407431513,0.0140425703911239,0.1698541855838025,1.287576131729063,0.44477610648711,13.398342887645898,4,11.55010932179812,0.56575437547959
Zfp382,13008.0,0.1019735249451385,-0.7699839170863494,0.2221752428507251,25,0.4854268271619979,8,0.0491458930753365,0.3487198291457485,0.2971196079498001,0.3334295048937161,0.0,0.0013431211547073,0.4224055266666666,-0.0010419546999999,15.7012252268427,0.0526033699999999,15.794880929809493,0.0675287889854517,-0.0030444924935003,0.1978014962124529,0.4045900552672067,0.4136309509997394,0.1697998972909065,10.737247343027825,2,10.444766092667264,0.2276752810292013
Ofd1,50671.0,0.0,0.1703963846361914,-0.1821127679029157,21,0.1926450779411075,6,-0.3176364375859439,0.6299111601899973,-0.1479603554401832,-0.1233033524215425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0262982139908316,0.0253974905082814,0.0292829892563442,0.0,0.0,0.0,0.0,0,0.0,0.0
Upf3a,13578.0,0.0,0.4220825134416864,0.217196588890371,24,0.4150374992668215,7,-0.005788548073971,0.2075187496334107,0.2105702592703482,0.0970571390985739,12.75530488826242,0.001754013410648,1.6648123848076923,-0.0040351785,16.672491891426688,0.157637305,17.284140630607514,0.0484931869994079,0.1361925804505999,-0.0258770042633282,0.1197248014246169,0.4366931593576101,0.2961205934390214,11.36084708417972,3,10.95160398566314,0.6181347575710128
Plp1,17062.0,0.0961505444518966,-0.483007499832926,-0.4028447956812619,22,2.8073549219339444,4,-0.5321378252597708,0.5872301017984136,-0.2462748202165119,-0.2015859816819862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0278417411878026,-0.0364819104604535,0.0364634068368397,0.0,0.0,0.0,0.0,0,0.0,0.0
Blmh,62570.0,0.1988601860322094,0.5465547021843196,0.430048978522223,17,0.3219280948801484,4,0.359732228387569,0.6893392471808145,0.430048978522223,0.2587251897973255,0.0,0.0027097141993008,2.926909697954545,-0.0027734722,16.62744838721122,0.280869002,17.263127972428247,0.0074687160281424,0.0427908078622355,-0.0344376310795714,0.6354341889804771,0.0386760548048002,0.3311446927416138,14.507732709995826,3,14.468129736344377,0.8052203101409051
Abcg4,15427.0,0.0089892882557939,-0.3098702240289299,0.1376139153157645,10,0.4150374992668215,5,0.0754048299829186,0.4344447668995952,0.1737832674062279,0.3374546520476915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528727355429694,0.1282564711352731,0.0253570880937283,0.0,0.0,0.0,0.0,0,0.0,0.0
Tacr3,105572.0,0.0,0.1666666666546442,-0.1444368111758271,25,0.9999999999278651,4,-0.3298064832661884,0.9048117785890732,-0.1631723416044059,-0.1863447274849012,15.670296636903949,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003915427160742,0.0121595812208101,0.0392541748836895,0.0,0.0,0.0,0.0,0,0.0,0.0
Tmed3,5862.0,0.0,-0.1383458330916121,-0.0318411186835039,25,1.5849625006249766,7,-0.5439292534159272,0.9459721568316009,0.0143298388260792,0.1899579982585804,0.0,0.001393866108578,1.4292138131578946,-0.0030734023,17.98891208679023,0.14334178,17.620064320118583,0.0425626353585453,0.0005688832877414,0.0820844695533989,0.2711184987210619,0.2269251510386598,0.0371372826957374,11.483311954999404,2,11.322851641878184,-0.3033041465751653
Cldn12,25421.0,0.1394962512294463,-0.1785613794133675,-0.16896992787338,25,0.5849625007091332,7,-0.3266243458240851,0.4776198817950318,-0.1019911362601549,-0.2742149437668049,9.192292814471012,0.0008365310370465,1.2422876834954546,-0.0020508373,21.00191101640116,0.2222117699999999,20.252707438641757,0.0149207288808235,-0.0545087215466456,-0.004492359856822,0.2354282027843403,0.5150169886521095,-0.2247815785225048,12.224906090719797,3,11.680784513179113,0.0234004802392622
Arsk,38238.0,0.0,-0.1037593748076884,-0.0991522359694598,23,1.999999999891798,6,-0.3089507097269623,1.1207377321183083,-0.0891548782828979,-0.1136612152056797,0.0,8.263992307066224e-05,2.50116415,-0.0014231492,19.67139080661229,0.05307221,19.67139080661229,-0.0101059218388309,0.0691971354330635,0.0311849531247267,0.162268169538796,0.2757499122205367,-0.3319583062950895,11.09473750504816,2,10.899752872205422,-0.1040813795178845
Immt,46057.0,0.0,-0.1568510518246055,-0.0152531494793937,23,0.9999999999278651,8,-0.3351787389486871,0.7468120074467037,-0.0638320824804532,-0.0753331989751995,0.0,0.0013032966484844,1.3661298877272727,-0.0026917533999999,18.071619478373787,0.25307803,17.659025403678132,-0.0150764152656688,0.1132620664336949,0.0950583674910823,0.3258590842207132,0.3755908906024923,-0.2535867557658193,10.751544059089182,2,10.485961193392264,-0.0438997533239096
Heatr1,45262.0,0.7512657021293135,-0.7169925001057593,-0.1370641919533275,20,0.0,8,-0.2493036959977512,0.411769495297731,-0.0890089765877869,-0.0850123714397486,0.0,0.0013530307825062,1.752844527826087,-0.0016284373,16.704498086928258,0.18528101,16.807717366599228,0.0039605525799421,-0.0478124906148773,0.0188846543321564,0.045978346029733,0.3029564444722027,0.0476569271119897,11.029287226968314,2,10.815064670677854,0.3609182163954123
Stau1,48750.0,0.0,-0.3764276723014205,0.2232665593398399,16,1.222392421308968,4,0.0418265907456905,0.94537060542705,0.1676752839588249,0.1287248230627846,14.108769458908492,0.0014663817076808,0.4450144072666667,-0.002752119,14.733968609439014,0.0200229299999999,14.837416652232312,-0.0094947685894874,-0.1001472724576306,0.0727200343394999,0.0853343395144136,0.3942442262359568,-0.0225234572929514,11.488844346457388,3,11.097960939387669,0.3616136587057512
Atp1b1,21246.0,0.0111477862380402,-0.2787549592777906,-0.138636611771092,19,1.5849625006971109,6,-0.4329394270000213,1.1311516447010863,-0.1710795220414874,-0.059972120064152,12.4778718194465,0.0015025567145268,1.7129768773333334,-0.0034445937,17.86840058191975,0.20235274,17.82674143789785,0.0721343455897682,-0.0115206823650904,0.1958329421327025,0.1232124310723192,0.701331454092072,0.0179742705022455,12.473198383677552,3,11.698212122875724,0.0006159991482417
Ackr3,12771.0,0.2291417792131611,-0.3015759017661567,0.1761352562345628,16,1.5145731728163616,5,-0.3225352370030525,0.7611978008743072,0.0829142766929313,0.0391223700148621,12.772108342052135,0.0013372344687381,1.3242433883114757,-0.003129985,17.811274335606463,0.1727771399999999,17.94145424222602,0.0022903022409318,-0.0688397460243438,0.0206697223086512,0.7534220145399073,0.895802525278804,0.2144834780286133,12.461223627613396,3,11.453974386005768,1.2708838824302169
Tcp1,9366.0,0.1907528219011895,-0.7609898251210409,0.2614494967868115,13,0.9999999999879776,7,-0.1098907922225018,0.4904346198052565,0.2383318297345513,0.1778454162717704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051229703162738,0.270955409651504,0.0403107396524858,0.2653881351572529,0.3524632348433095,0.1375357072749472,11.496853777388091,3,11.146827142753446,0.2037696866762135
Dclre1a,19055.0,0.0359234390643263,-0.0646677530296856,0.0855843045766362,22,0.9999999999879776,9,-0.0970298985265154,0.2597942896072689,0.157579384467274,0.2585160477192216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0218922163585249,-0.0262790202214047,-0.0082142641903257,0.1400005124618484,0.4335403250423847,0.1503336757732909,11.395534135462356,3,10.962294750521528,0.5548969560945913
Tmem222,11747.0,0.1905336339660485,-0.5480382305628505,0.321404532923391,16,1.0780025119928358,8,0.1265987022537977,0.5163296256967751,0.3983358862253912,0.307269680502231,0.0,0.0005895388317332,0.9573959628571428,-0.0016622483,18.090129821475703,0.07104044,17.726700461038394,-0.0039287033632794,0.1814546944217503,0.0186179701130551,0.2811464339887012,0.5538904320204175,0.1354232712889713,11.536732889835465,3,11.042851108703074,0.2202578094571954
Slc35e2,21924.0,0.1470995606545218,0.0586125730478612,0.1279552542399509,21,0.0,5,-0.0844654089780814,0.1549934745162957,0.1450499268295563,0.2131192524159049,0.0,0.0015857926177414,1.216056015277778,-0.0028507009999999,17.433625456434676,0.1754281452,17.196219479634546,0.0587614239701536,-0.0832885931357689,0.1543718413547874,0.0645549454048944,0.6853874477723971,0.2894275361365743,11.08679968562352,3,10.517192579395404,0.4676615635868382
2610507B11Rik,28871.0,0.0999467420390075,-0.4999999999959923,0.0945242068902865,18,0.5849625007091332,2,0.0636083511667093,0.595430098078502,0.0945242068902865,0.1340795746695249,11.58138811520366,0.0018642013926683,1.4563160576666665,-0.0032140339999999,16.08993784470571,0.1121845699999999,16.309808616202186,-0.0322324008199076,-0.0173943943061225,0.0964769675268093,0.2477051705589247,0.3148202018834743,0.2462546834136561,11.123474798244205,4,10.794941290386213,0.6004005182915897
Gm10558,6520.0,0.6364395142941852,-0.1570765247898717,-0.1003150058061637,16,0.4150374992668215,4,-0.5507166768559664,0.2654374805236758,-0.1551877358507521,-0.1192797464535593,0.0,0.0015332943188718,2.75935873125,-0.002380832,17.446798481050962,0.18187854,17.69770024768892,-0.0471881305896134,0.0006262528727625,0.0712381468175979,0.0,0.0,-0.6322548825190792,10.533329732305932,1,10.533329732305932,-0.2008034774367399
Ahi1,127882.0,0.0,0.0209218136704422,-0.2377417285408554,23,0.222392421333013,6,-0.3487310550425997,0.6136851017949535,-0.2205180000052644,-0.0990556147257097,15.915996051705958,0.000897796778253,1.275283125652174,-0.0010685314,19.241908689936324,0.188309675,19.19294081258847,0.0102277316428714,-0.0916959595026643,0.0814560298666784,0.416061794132493,3.0112597621981787,-0.0975006651146938,15.847546776852516,4,13.06133004157369,1.1100748915954906
Bcl7c,47477.0,0.1203838996378171,0.2941220955641583,-0.0019212270058592,11,0.8479969065421264,6,-0.1320439344616968,0.6187967872397728,0.0197097545888806,0.0627387989695695,13.094413196937907,0.0016128183983909,1.8948410174285717,-0.00527757,15.81663370328394,0.220614345,16.217379131613693,0.0227689121487468,0.0337105946814552,-0.0241100029487735,0.2560516739243447,1.3893200526042395,0.4313939753223915,13.788106545965254,4,12.559899555912292,0.5100922746403844
Arhgap29,64212.0,0.0,0.8058893688720146,-0.0844388078845421,22,0.5849625006971113,8,-0.272223775234119,0.7413026078600904,-0.0279395056351495,-0.0236689467333208,14.18402298391528,0.0014091293537028,2.333312804,-0.001347977,15.698460507735398,0.19255325,15.779701441881963,-0.00167580680419,0.0364363650896968,-0.0781418662837177,0.6832942130646028,1.1337716364616246,-0.4411901488711571,12.675074920385468,3,11.947492737208472,0.3763770113774418
Gm13483,137157.0,0.0,-0.1462406251742778,0.1026741226446361,24,0.9999999999278651,7,-0.3345044534760175,0.6900655592925764,0.0186275120928436,-0.0144005002449398,0.0,0.0006496753732101,1.4654307785851062,-0.0030433281999999,19.54288570312801,0.225968133,19.52876347207445,0.0124561450387864,0.0128322029680167,-0.0404800165624761,0.1747247753038754,0.3658684797887431,-0.2568041455583161,10.704768239362686,2,10.446060156281654,-0.0509044772482676
Rwdd1,23069.0,0.0690288313889879,0.5078878796082618,-0.2308224397347302,25,1.3219280948440812,6,-0.6161467920218171,0.4081574680600139,-0.2696867535351185,-0.2924713440543471,0.0,0.0016968855494478,1.873965892375,-0.0022759635,17.987170355810438,0.17733229,17.835608190306658,0.0136131889937182,0.0496966794525204,0.0532847198371723,0.1257492294408511,0.2399054291046537,-0.1956985356601475,11.386401423640832,2,11.216762667877465,-0.2084193663520857
Trim59,9467.0,0.2071791832582106,-0.0006748957859384,-0.0959370963612717,21,-0.1699250014403088,11,-0.2489006285557486,0.294921437612172,-0.0210226442161714,-0.1963922335664145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1787338701939016,0.0758198663918768,-0.0495378767820625,0.0,0.0,0.0,0.0,0,0.0,0.0
Ccdc120,19191.0,0.3691600613520275,0.0339850002879814,0.1333803587872091,20,0.9999999999639329,5,0.0456843044479868,0.5773502691688024,0.1672895719125386,0.3212025315348206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0278346940502672,0.0935015229519036,0.0510561755934705,0.0,0.0,0.0,0.0,0,0.0,0.0
Ppid,12308.0,0.0,-0.1073093649580458,-0.0962578273283223,15,-0.2630344058289848,6,-0.2632294766861918,0.2493992879239368,0.0137169618269643,0.0140263916230054,0.0,0.001203554608831,1.393291760716981,-0.0024368488,18.28176706273957,0.11547444,18.296212210047177,0.008526026201776,0.0405913956226435,0.1483100385749519,0.0,0.0,0.0,0.0,0,0.0,0.0
Nhp2,3979.0,0.5593626007302024,-0.6248230392908684,0.0909747925231325,12,0.5849625007091332,2,-0.1646729346788218,0.3584748458058818,0.0547179091080289,0.1107227382611901,10.394543232732437,0.0,0.0,0.0,0.0,0.0,0.0,0.095571373961998,0.058806906722971,0.138117817547003,0.2665506290083465,0.4726694065563694,-0.0107768162328823,11.615629636968144,3,11.20824506140424,0.1043239707304453
Neto2,64336.0,0.0,0.3077386087004889,0.2777405641164279,26,0.5849625006971113,4,0.0520140750161441,0.853351004665786,0.228477414115413,0.2361922085811045,0.0,0.0014480177614338,2.452805339117188,-0.0020271799,19.1432845830683,0.28164678,18.49332987034794,0.108543865986541,0.007367758191364,-0.0634000606453312,0.0,0.0,0.0,0.0,0,0.0,0.0
Mob1a,17760.0,0.0,0.1227597614966853,-0.1333912123533001,20,1.2630344058169625,6,-0.3968234657513312,1.0951234365794782,-0.0867462910712819,0.1341692998857055,0.0,0.0013881647714185,1.2667712530208333,-0.0027145323999999,17.27080600015067,0.284413195,17.395185344053726,0.0575403052098133,0.0346324997841914,0.0097924517887225,0.0711733949504237,0.2601579246415779,0.3889711882833413,11.128638812852662,2,10.944679380159185,0.3983106917864245
Akap10,58945.0,-0.109226393045944,-0.7924812503509602,0.3796911660743072,14,0.8744691179052118,3,0.2406329830348186,0.8590721545706621,0.3796911660743072,0.2041201043887763,13.882564981910996,0.000859144776697,0.8757074772,-0.0021490866,18.36262450131264,0.08365497,18.151043177661837,0.0088437381138721,-0.105588590784765,0.0665368323768873,0.3072693850369651,1.070242692499526,0.4173245462871801,13.13891171814276,4,11.593893325637264,0.6910492902544219
Mrpl9,7812.0,-0.0272232033173348,-0.0731506399377657,0.0549578934098882,18,2.584962500661044,4,-0.2462662000970787,1.8366236623280716,0.0165179425377925,0.0428557793451869,0.0,0.0016125425631984,1.8863212564692309,-0.0028246569999999,18.72482243756796,0.10104723,17.762202574899888,0.0499736805462339,0.0399335075261925,0.0889890735599481,0.0,0.0,0.4184192555447077,10.750706986225032,1,10.750706986225032,0.1429520833001465
Nme6,10367.0,0.0025375737905495,-0.6462406251542404,0.1096456573541946,21,0.5849625006971113,5,-0.2573211558773609,0.8464586009072373,0.0730544998714262,0.0978028217003741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114333780469246,0.0224281300171153,0.0167271514733034,0.4386163822830724,0.3361008452629485,-0.0734271514032116,10.807354922057684,2,10.569695735209724,0.1465013595143864
Abhd14a,7627.0,-0.0110896376957472,-0.7755488499811675,0.1960102632206175,20,0.440572591383269,5,-0.0251825363502522,0.397388219303487,0.1511209399738025,0.2066439664201027,12.006676715309023,0.0014681194073088,0.6162979947581818,-0.001952729,17.72889393159557,0.07075566,17.47436672338112,0.0779805247318999,0.1277660099254897,-0.0037677361871268,0.055519546851014,0.5560843154425622,0.1692882745578572,11.151650829973484,2,10.758439839612567,0.646021715333585
Dolk,2103.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1268268943091628,0.1562796944457742,0.0151034571678361,0.0709822553285538,0.2674701783954852,0.4874780848131471,11.484822894262196,2,11.295692917353572,0.3357350268861103
Gm2694,65085.0,0.2580257295007717,-0.1842413985367424,0.1179260599031877,20,0.0,2,-0.2653778164626335,0.0,0.0599408379820481,0.1457938640361833,14.538658012730329,0.001234312308496,1.8855685519512195,-0.0023043303,19.10343637376012,0.2190246199999999,18.3829799803486,0.0602043052231817,0.0331061239567061,-0.0443578304870349,0.2529820036450827,1.6293751196526858,-0.0731182948226149,13.8033239190415,4,11.45072666778086,0.6301336036186242
Gpr19,29485.0,0.0062537750219119,0.7655347463570363,-0.1529873887120536,18,-0.5025003405256472,5,-0.26731428953196,0.0,-0.1529873887120536,0.0249445426885461,13.949917879203076,0.0011306652239521,2.181070152173913,-0.0028274059999999,18.727953682526675,0.11422921,17.588447159412272,0.0045031698838807,0.0610209474832759,-0.0342589420302601,0.056391169864189,0.2988051976937888,0.1989022116454559,11.208843990734676,2,10.997556809191613,0.1632031200771795
Lims2,36329.0,0.0,0.6339850002572041,-0.0315329346547694,24,0.0,5,-0.162582773568733,0.4029556505722638,-0.0541099685895294,-0.0363388004021594,0.0,0.0017809055565914,1.3606881524693877,-0.002034236,17.27650611631342,0.2354823399999999,16.94318767684868,0.0180941137157708,-0.0321060539130573,-0.0261872143242912,0.0,0.0,0.0,0.0,0,0.0,0.0
Ydjc,16080.0,0.0,0.0,0.5238716156209853,20,0.4150374992668215,4,0.2730745079098455,0.4722766006972504,0.4859944305083445,0.6233295089828004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0791948365075471,0.0264216528594141,0.0360054132829457,0.0,0.0,0.0,0.0,0,0.0,0.0
Glra2,198376.0,0.0,-0.5731203125570827,-0.1821127679029157,19,0.9999999999278651,10,-0.3801931985200282,0.7745966691949207,-0.1778864343224555,-0.1197056017197031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012357873060752,0.0482880530565985,-0.0298827553268993,0.0,0.0,0.0,0.0,0,0.0,0.0
Gm16189,30137.0,0.4015432118911654,-0.555074678515722,-0.1407327997527656,30,0.0,11,-0.5830502795153647,0.0,-0.1166506775826324,0.0257094491402969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0295026043055549,0.0391029275417909,-0.0391616568794792,0.0,0.0,0.0,0.0,0,0.0,0.0
Lekr1,165127.0,0.0,0.560678353369702,-0.1768071928771872,20,0.9999999999278651,11,-0.3556337008362487,1.058520611718792,-0.1823224688101727,-0.0528613497335124,0.0,0.0010638256697686,1.1994640647768595,-0.0023573134,16.747143998186747,0.26048051,16.897118417922705,0.0020567452652694,-0.0197592074190066,-0.0096465290428817,0.0,0.0,0.1039687753742071,10.769837843629524,1,10.769837843629524,-0.1049190772962931
Matr3,31697.0,0.0,-0.0970853654323995,0.082655602792105,14,0.9999999999759548,3,-0.0802734393639044,0.8218968673392948,0.0831218301686928,-0.0363388004021594,0.0,0.00074571480324,0.8377042332857142,-0.0017598926,19.20652634613515,0.209546234,18.83075582159201,0.1485117724396654,0.1617353373446501,0.0453575540187067,0.0954508485149208,0.8384152752640706,0.2756751587574497,11.509280168087908,4,10.754209751618264,0.3917708824648159
Serf2,9118.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1770334273923708,-0.0221007919639527,0.0794073945568758,0.2073277791359836,0.4274746440060885,0.0384722460670856,11.764456963619931,4,11.315646327391692,0.1113234379144483
Fam228a,24760.0,0.0,-0.6856783533684139,0.0783448701064053,24,2.584962500661044,9,-0.280752912916582,1.2457090075785828,0.0212603014419913,-0.037893683799874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0209649106868391,0.0629196274604127,0.0027892383950647,0.0,0.0,0.0,0.0,0,0.0,0.0
Fgf9,42173.0,0.0,0.1949875002323704,-0.0442039474988611,25,0.0,4,-0.0756015042120159,1.0554905852850471,-0.0308440992312866,-0.0470942409216004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536238556323954,-0.050608245793898,-0.0030981992193356,0.0,0.0,0.3664197200074919,11.73259143596505,1,11.73259143596505,0.2957480090509379
Wipi2,42890.0,0.0248322221889811,-0.072159901211816,0.2035015479912181,10,0.5849625007091332,3,0.0992115285731762,0.8493906752431867,0.2409099231521085,0.3415928296192714,0.0,0.0016746061994485,1.7857847448636364,-0.004950217,16.332156309248298,0.1415688749999999,16.456188652063464,-0.0122613568613614,0.0066220972158153,0.0252617609732784,0.0,0.0,0.1855417862477686,11.498849206531776,1,11.498849206531776,-0.0330286198120419
Ccdc13,41834.0,-0.0160108359773143,-0.4999999999819664,-0.1837038449628818,13,1.1154772174069891,2,-0.3929265240729274,0.7915197245706947,-0.1837038449628818,0.0517032351584112,10.135709286104529,0.0016604356433843,2.228319981,-0.0033062013999999,15.762873549523489,0.18185177,16.02015039088235,0.0140576420872923,-0.0448642590656561,-0.0787915691621995,0.5469033967849262,1.6985007036045012,-0.0332510341393269,14.2081581361741,3,12.2548489264152,0.4901242487777946
Nt5c3b,19487.0,0.00537129859171,0.7125011745655084,0.1939921547740155,14,0.4150374992728327,5,0.1410110584576736,0.5873581154028628,0.2574690914896667,0.3263251900946362,0.0,0.0010225613480358,0.9545322325,-0.002641855,16.058208012408258,0.0758251253,16.00650574305406,-0.0341941607278169,0.0569659248998479,0.0033644277233735,0.4359875929287241,0.8236557611415312,0.3524709408389713,13.12912199288757,4,11.940681172344078,0.6698684572733791
Cic,26455.0,0.0450406899335057,-0.0648113779799168,0.1227699645660109,11,1.3625700793721132,5,-0.2386339793982084,1.0740204462529022,0.1026795923512348,0.2619504534526502,13.447987210958056,0.0014673154337337,1.101494818888889,-0.0018369625999999,15.861692749468324,0.0329183999999999,16.255971732814178,0.0236949888630506,-0.0206755241996396,0.1257984922961978,0.2919060576400725,1.1199949686081323,0.1089277323839369,13.809466698537468,6,13.257904972798974,0.610842265011688
Plk3,5308.0,0.1569584161358047,-0.2153306447029506,0.1002971854268302,16,1.1154772174069891,2,-0.1543654213630243,0.4956342636119037,0.1368233397656492,0.263920184993514,0.0,0.001373869557806,1.4654939232251725,-0.001761215,17.128779757079784,0.15622058284,17.40251904657628,0.0708302314996308,0.050284678130943,-0.0057557309298139,0.0172291458517366,0.238749973801147,0.2555998283345457,11.423115910147152,2,11.254294184664252,0.5127694163686214
Prr18,6654.0,0.1933544230418125,-0.7967531228380155,0.0056177504240675,14,1.4854268271609676,5,-0.1025211819568419,0.3622432021901287,0.0220572553149196,0.2147334989679681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384252955833121,0.0460534145694783,-0.0279802742215545,0.0,0.0,0.0,0.0,0,0.0,0.0
Nxf1,13849.0,0.2354216268463747,-0.4864222025221268,0.1449892286258673,15,0.7884958948007657,5,-0.1447390073093815,0.4844485960193777,0.1263774507846392,0.1077879151711895,0.0,0.0021261513403641,0.78405806625,-0.002183825,15.885242504422171,0.0732787199999999,15.804152676491778,0.0254812859747201,-0.0570790865818733,0.2855315974073553,0.0246767595170591,1.969451239046286,0.215269220025031,10.71596199025523,2,9.323349663909354,0.2664279908998166
Rraga,1617.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008539894088517,1.1255014641428571,-0.001569904,19.54506940661869,0.300048585,19.2187022874338,0.2347336094895007,-0.0265042226592663,0.1467773929761593,0.2644464770454848,0.5041831513139313,0.0847685243320555,11.207624468226818,3,10.72680406165808,0.8733918128029201
Foxred2,16200.0,0.124540430412673,-0.6841558066175432,0.2107578377273009,15,1.4150374992487875,3,-0.2706640952951247,1.1033460218981763,0.140347339086392,0.1778846916265797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451470580058053,-0.0594672815376808,0.0589895991634898,0.0992751274515423,0.295552802970583,0.1392849177338787,11.526499239136616,2,11.317511847957425,0.3328496358424195
Dctn5,16003.0,-0.1375910909627607,-0.3695118241972802,0.1265610537192636,16,0.5849625007091332,3,-0.0767824804111247,0.3058151785563012,0.1219597720608749,0.1746623950455017,0.0,0.0014751440940308,1.4069373116296295,-0.0010388005,16.57919806552301,0.147368106,17.38363416196177,0.0429413954274822,0.0142145450380908,0.0300079665472734,0.0,0.0,0.5432419135839024,10.728770849542748,1,10.728770849542748,0.2705125802458794
Sh3pxd2b,80353.0,0.0,-0.4000000000002062,-0.054849428665471,16,0.6780719051018176,5,-0.2788439545960446,0.3511719724158315,-0.0552656035273535,-0.0462845612643758,11.954005056075989,0.0012918681968387,1.227860414448276,-0.0027760263999999,17.04949761543674,0.14174878,16.411384775897783,-0.025392945059833,-0.1063080810311937,-0.0208543513167165,0.3656723822195524,1.1325064589674068,-0.1114776921608192,14.774323791186958,3,14.106276650245922,-0.0664555928325096
Mal2,31655.0,0.008961626834655,-0.2222009473228537,-0.2277861820614435,23,0.999999999981966,6,-0.8005007506844035,0.3352795044993266,-0.2745002172927651,0.0337437523843517,13.22761594341424,0.0016994608327641,2.1195992308955223,-0.002777725,18.243341365668737,0.1946501,17.960129682177808,-0.042914018307148,-0.1589334498202506,0.127411924740173,0.0789842087831318,0.4257979271495398,-0.0324817038278201,11.746514321138504,4,11.304152097404934,0.212220490401275
Bend4,36163.0,0.3849232493599236,-0.1130119841746194,0.0436853579207419,27,0.0,7,-0.1814828671955104,0.6797395019448373,0.0398197944278054,-0.0012955732490058,13.301496194982564,0.0,0.0,0.0,0.0,0.0,0.0,0.0351154057398907,-0.0025421350090115,-0.0283575766666954,0.0,0.0,0.0,0.0,0,0.0,0.0
