gene_name,gene_length.meta,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,18mo.9mo.log_ratio.DAR,9mo.2mo.log_ratio.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,Tanova.max.loops,Tanova.std.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,Qanova.min.loops,loop_size.log.min.loops,Tanova.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,9mo.2mo.log_ratio.mean.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac
Nsa2,8513.0,-0.2734973252598498,-0.5331844048059129,0.0,0.0,0.0,0.0,0.0,0.7578866027943094,0.7369655941469699,-0.0395188389576706,0.0,0.0,0.0121821537750168,0.0,0.0,0.0443756511092452,-0.0410905263415823,0.8060835446015245,0.084266581288046,-0.4150374992668215,0.0851127845557134,0.0,0.0,0.4175100270892329,-0.1327815759073729,-0.0496860479511637,1.8073549220060792,2.3219280948296546,0.981171611468117,-0.0250554175368727,-0.0294725825736388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0257878387005661,0.0638894052452848,0.0381015665447186,0.2788322494714869,-0.2800933441674164,-0.0829291697526288,-0.208326518179127,-0.0717668259882894,-0.1327815759073729
Cadm3,34437.0,0.0,0.0,0.1420986765607375,0.5849625007200112,5.0,0.5849625007194383,-0.0987125181638748,0.0,0.0,-0.2318342470945698,-0.3107742068231902,-0.2943796405922017,-0.0288018573773642,0.2895066171920701,-0.119906399279799,0.0115142098301825,-0.0716662894610045,-1.3361164027022217e-12,0.096936533882953,0.0,0.0,-0.0060502151671251,-0.0060502151671251,0.0,-0.2883294254250765,-0.2318342470945698,0.0,0.5849625007091332,0.5849625007111374,-0.0716662894610045,-0.1506505023821285,2,-0.2396004255381382,-0.3378723678158016,0.9349324869266592,-0.0982719422776634,0.0,0.0,0.0,0.0,0.0006517876401627,0.0005883436999999,2.0670984,0.6156290916223034,0.001129409175,0.000534905425,15.099435402954022,0.0026844199999999,0.3676621805256823,0.0383177199999999,1.7599938,14.82610154804606,0.6258634,0.0361882556969673,-0.0017217319104129,0.0344665237865543,0.120124815278481,-0.2854740304608938,-0.1492676709611122,-0.1209683708754249,-0.1645056595854689,0.362866161009388
Wasl,51204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.249999999986675,1.2924812503457506,-0.2395094669192938,0.0,-0.0888893157783154,-0.0074172938835772,-0.3625700793801285,0.0,0.1377258691969105,0.0746248867568861,0.4736746067015197,0.1156512475997848,-0.8624964762441629,0.1750113265703662,0.0583358028843532,0.0583358028843532,0.7037209988567653,-0.1472251186626687,-0.2207069388474896,1.9999999999783595,1.1375035237341966,0.6781118307209429,0.0617203793508404,-0.1582271441927818,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003878679589955,0.00077618585,3.5092702,1.2552517331742905,0.0005198220333333,0.0007260882666666,16.31955013113089,0.03526214,0.3223065806488487,-0.022031445,0.8736954,16.095067301607052,0.43592757,0.0312644849978585,-0.0339999330932829,-0.0027354480954244,0.1995310046574649,-0.1330847004444605,0.0704595084470582,-0.1082972019686791,-0.0247874984757814,0.1832705621675972
Pam16,8524.0,0.1080597458573366,-0.1005268759538644,-0.0053840924841289,0.5244209587855027,11.0,0.8813555035002238,-0.2040268442747083,0.0959824431936881,0.276476052908448,-0.0387407650939524,-0.1224110898922905,0.0,0.0640139375330663,0.0,-0.0514793889455882,0.1967200292095459,0.0205008549188525,0.3117435244342748,0.0469313543698322,-0.2439255828854989,0.0822688790696589,0.0,0.0,0.3021536296179674,0.0,-0.0546726579054998,0.4043902550782983,0.8813555035002238,0.3281178777838043,0.0486835376801157,-0.0083415041537415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021668371615362,0.0086350841929855,0.0303034558083476,0.0135941229987852,0.0293543443383967,0.0389668408951218,-0.0700881153167752,0.099442459655172,0.0687352054423504
Fbxl19,24940.0,0.1255308820835852,-0.1429579538417593,0.5380958956825665,0.5380958956825665,2.0,0.7737241441753584,0.0839053331612647,0.307719146980852,0.2730184944053793,0.0202747055359129,0.0,0.0241946165210396,0.1877940059464,-0.0473057147782016,0.0167181992232272,0.0493436966992746,0.0154599867440214,0.124778357524182,0.1061318731820081,-0.432959407274236,0.0764616456518831,0.0300559252335874,0.0425603654015285,0.2096477142173056,-0.0183657488804889,0.0199690613567666,0.5849625007184844,0.2223924213347308,0.0721088854345294,0.0033313805056962,0.0213668139711331,1,0.2680647857387361,0.3039575345019072,0.1105216622458001,0.035892748763171,0.0,0.0,0.0,0.0,0.0007498762860906,0.00122983,3.4070966,1.0010723109485231,9.789514193548372e-05,0.0011710951,16.566410861217772,-0.00281246,0.3353946799028161,-0.0008365499999999,0.08944361,15.78345870066507,0.12557168,0.0269890959716358,0.0381546874874094,0.0651437834590452,0.1174126445460985,0.059842191292985,0.3039575345019072,0.0764865985696443,-0.0166444072766593,0.2680647857387361
Psma1,11512.0,0.3719687773859936,0.3301486016914881,0.1944961822275277,0.2168113890726042,2.0,0.489038080721893,0.0076233359841537,0.0,0.0,0.0,-0.3102894328870116,-0.0390985344480645,0.0,0.0,-0.0903420684037081,0.1940416295499969,0.0557900141571856,0.0,0.0,-0.2801079191909164,0.0,-0.0698973674718752,-0.0698973674718752,0.0950495799845301,0.0307988330238107,0.0,0.0,0.0,0.0,0.0511738276702571,0.0,1,-0.0240315419363668,-0.2810575435177913,0.8924703455389376,-0.2570260015814245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225552870349025,-0.0174921409564617,0.0050631460784408,0.1778055094418598,-0.0848478175060545,0.0656126254476923,0.0184059238333547,-0.1032537413394092,0.0484504804126202
Glg1,104795.0,0.7121576564313954,0.4337748519871729,0.0,0.0,0.0,0.0,0.0,0.5128825751553338,0.5257651503166787,0.0118054690642983,0.1022448117368632,0.0489150782771057,0.0705618359773119,0.0,0.0010061763621491,0.1029924202857195,0.0144090213999983,0.4251099295317511,0.0330419280950129,-0.3870231231066356,0.0632656831872379,0.0,0.0,0.4019293694986467,0.0,0.0263605610871846,0.9999999999879776,0.459431618632379,0.0362873451928323,0.0127394294136067,0.0346860989732547,1,0.0514973200233113,0.2713027019738936,0.305133507973712,0.2198053819505823,0.0,0.0,0.0,0.0,0.0006914413637831,-0.00017611585,3.6105487,0.8100168993062001,0.0004863012201754,-0.0002400585087719,16.90120936479848,-0.087421454,0.5720877960762998,-0.006527001,0.0018041049,13.451855028397755,0.024664517,-0.0059996433316111,-0.0191006424072564,-0.0251002857388675,0.1362240677302804,0.1229370296656962,0.2713027019738936,0.0544819106422232,0.0684551190234729,0.3303711292502387
Sap25,1568.0,0.0946368741379197,0.2223924213360666,-0.1886075212200852,0.0225425686510707,6.0,0.7258250365602743,-0.3369423727389454,0.3028080461584737,0.2282689876725143,-0.0638779831579698,-0.113422595602544,0.0,0.0859459516720733,0.0,-0.0479328831861378,0.0782874140161729,0.0215096759932933,0.3221405929051913,0.0610512803558064,-0.3219280948855587,0.0869708503551438,0.0,0.0,0.2948606275764406,0.0,-0.0585724575326414,1.152003093436233,0.8300749985506743,0.3275171617627996,0.024258178311633,-0.0222454921081247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008293804535309,0.0003218603,4.7522793,1.2870618287150772,0.0009011402827586,0.000301242775862,16.8565714248729,-0.1164646,0.4301159576900311,-0.0066481499999999,0.000656725,16.067350324348116,0.13079193,-0.0164980141146674,-0.0049078965843396,-0.021405910699007,0.0,0.5502232177302335,0.5502232177302335,0.4140411188093981,0.1361820989208353,0.4140411188093981
Zfp236,99290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999639329,0.9999999999639329,-0.1285567915697214,0.0,-0.0447966545658879,0.0,0.5405683813586042,0.0,0.0310577082332361,0.0310577082332361,0.0,0.0,0.1255308820827658,0.0,-0.1742907365724697,-0.0719799466910832,0.0,-0.0239721028154979,-0.1285567915697214,0.9999999999639329,0.0,0.0,0.0310577082332361,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.469128536378102e-05,0.0014011506999999,6.285669,0.4393042299477667,-0.0002778241499999,0.0014011506999999,16.37267488027061,0.0845228899999999,0.0,-0.014566365,3.8386612,16.28771237954945,5.664399,0.0030720028819105,-0.0004347553450032,0.0026372475369072,0.2382634610810931,-0.0463505835427185,0.3022957042968087,-0.1494839259387538,0.1031333423960352,0.3547377284078444
Ap4e1,59192.0,0.0,0.1575412769859054,0.0430687218918217,0.0430687218918217,1.0,0.3870231231085945,0.0507930737602435,-0.3019512313040654,-0.3219280948849579,-0.0146330877094822,0.0,-0.0298288538926345,0.0029636428433201,0.611929548320485,0.0,0.0543130964209801,-0.0060233381674006,0.0010431650786998,0.0155551526230259,0.0931094043908804,0.0438295014007658,-0.011401154454822,-0.011401154454822,0.2361096567894271,0.0181050635035271,-0.0279721509573867,0.3219280948849579,0.459431618632379,0.3716314251038769,0.0029697310464483,-0.026122491022436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005776454285691,-0.0003203337999999,2.8506393,0.7381020898672035,0.0002973852888888,-0.0004083613277777,17.719893817169798,-0.0720545,0.2848139097148468,0.0051458449999999,0.0048555597,16.990170458224846,0.16834176,-0.0022623095589276,-0.0329083575137645,-0.0351706670726922,0.0811819100904582,0.1743566569920973,0.2317609361267369,0.1263621928715226,0.0479944641205747,0.1980865592981784
1810030O07Rik,18789.0,0.1838658922497202,-0.0848888975862633,-0.0204641025596865,-0.0204641025596865,2.0,0.1292830169447736,-0.1958767154659189,0.207738689442382,0.2342473807171319,-0.0674136857275637,0.0,0.0,0.2857161059008137,0.0,0.0,0.2483225343639632,0.0390951176812097,0.2717943650527338,0.1509510495498099,-0.4854268271619979,0.0837453961974529,0.0,0.0,0.5457554855589455,0.0,-0.0439754912473666,0.4739311883301687,0.8479969065421264,0.3415694609867679,0.0348222666348798,-0.0197379564055231,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0276717282813365,0.0105988370684226,-0.0170728912129139,0.0,0.0,0.0,0.0,0.0,0.0
Pdik1l,12893.0,-0.1375035237496726,-0.1890338243896625,0.0,0.0,0.0,0.1391627476714569,-0.0297219315744845,0.5000884453785717,0.426264754700945,-0.0386924871819651,0.0,0.0882788547133088,0.1421932626021251,-0.5474877952989883,0.0,0.0504075849919933,0.0283942416385452,0.4520026196895806,0.1066071895830891,-0.5145731728276974,0.0943910657708232,0.0656741234768816,0.0656741234768816,0.473285193846567,0.0226047312364272,0.0054271701093943,1.4150374992688248,1.353636954604943,1.159226879323512,0.0228479420457349,0.0117150978100282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007706127904046,0.0010381234,2.117144,0.6734997592741149,0.0009269789666666,0.001056727375,16.196110652538156,-0.0089984899999999,0.2019116887083271,0.002554358,0.74578905,15.523531327865031,0.096681535,0.0422894225805741,-0.0202788343264336,0.0220105882541404,0.0386420929182153,0.0597727840921641,0.0882788547133088,0.0194876457065905,0.0402851383855735,0.0737673994575338
Ano4,395768.0,-0.1660099514385464,0.4995710094890562,0.8144443468428504,0.8144443468428504,1.0,0.2461605872691343,0.0999177385091707,-0.6385369295479277,-0.6385369295479277,-0.1669292361724752,0.0,0.0,-0.0433609921119346,0.0,0.0,-0.0380178218883386,-0.0831123788329457,-0.8467027549709393,0.1790401227991561,0.0,0.1249932181655303,0.0,0.0,0.0,0.0,-0.1669292361724752,-0.440572591383269,-0.440572591383269,0.4113257976435499,-0.0831123788329457,-0.1165635058936378,0,0.0,0.0,0.0,0.0,0.1926450778908712,4.321928094894576,0.8014543204422286,0.6088092425513574,0.0002510624196106,0.00054644765,2.2446084,0.7410341645071439,0.0004317695166666,0.0004874517499999,17.911087648964244,-0.01099102,0.144379029552179,0.00503375,0.7415967,17.851334246001674,0.51509786,-0.0017384990782667,0.0016311133989718,-0.0001073856792948,0.2527414513423309,-0.4550559105385374,-0.115101067811604,-0.3285981889126195,-0.1264577216259179,-0.0242276438499083
