gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,Tanova.std.loops,18mo.2mo.Q.mean.loops,loop_size.log.std.loops,18mo.2mo.T.min.loops,9mo.2mo.Q.std.loops,min_distance.log.mean.loops,min_distance.log.median.loops,18mo.2mo.T.mean.loops,min_distance.log.max.loops,18mo.2mo.Q.min.loops,Qanova.max.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,log2_distance.min.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac
Chchd1,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.95804144852494,0.00028337478,0.8395451145464302,-0.034666825,0.0006532921109807,13.428752724983042,13.428752724983042,0.008527818,13.428752724983042,-0.0005545773,4.024743,0.0925084110300005,-0.0355646104315245,0.0569438005984759,-0.0340506571072125,0.0,0.0,10.760719947465706,-0.005619614076012,-0.005619614076012,-0.0704354794723727,1,-0.005619614076012,-0.0704354794723727,0.0648158653963606,0.0,-0.0704354794723727
Noc2l,11697.0,-0.398549376489747,0.0416994354579329,0.2954558835255634,-0.0335525597109871,0.0011031364422014,0.1030816229984832,0.0961044923191969,0.2080659860473481,0.2469230805639368,3.0,0.0286791537826389,-0.2115041051931943,0.0368285208622209,0.1083041209783584,0.3487716758218675,0.0381904395745226,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079419041397628,-0.0460091553176367,0.0334098860799912,-0.0031506015630473,0.0921891089400109,1.4213602835291967,6.76818432477825,0.2402313273524885,0.3487716758218675,0.2713315701935053,6,0.1178270101476908,0.1064981797439443,-0.0311002428410167,0.1418157653723495,0.4524003742719932
Il1rapl1,1374775.0,0.0506260730697896,0.0,0.0,0.0995356735505703,0.0,0.0,-0.3504226119203568,-0.0737264299521425,0.5854735367653661,7.0,-0.4446214208659833,0.459431618632379,1.1375035237341966,0.0629049384861162,0.0700861314147124,0.9201182208844808,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0170409298323667,0.0115598204425358,-0.0054811093898309,0.010410645510346,0.7817506746131074,0.5989933480482815,16.26411267796861,0.0700861314147124,0.6228673346307989,0.0071811929285962,2,-0.482695071801374,-0.2776393441718674,0.0629049384861162,0.4027970664098649,0.2920017300290598
Slc6a8,9352.0,-0.1312858534855037,0.0,0.0,0.1884450894126992,0.0,0.0,-0.2391782528925281,-0.1369844212931621,0.0627703876823105,4.0,-0.2413268095870453,-0.1154772174196283,0.4694852832996785,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0709986167222687,-0.0428198481672691,0.0281787685549995,-0.0619764798581742,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
Yjefn3,14924.0,0.0,0.1117894611630511,0.4150374992783812,0.0,0.1117894611630511,0.1562122432219901,-0.1414414599374165,0.1372850395843023,0.7515738908224543,0.0,-0.1546924975833379,0.9999999999927862,0.197139469554977,0.0,0.0,0.0,0,1.3899316658107086,0.000319851860606,0.8654817691163433,-0.1146104,0.000538180115462,13.84035882497912,13.844705764411938,-0.0063962993030303,13.946540803893104,-0.0010549383,9.481979,0.1541439020663331,-0.1011059020282405,0.0530380000380925,-0.0538267072955915,0.1052737100838308,1.4386059791889414,7.303780748178016,0.0983707956928184,0.3110115373759035,0.1200248261441677,13,-0.0660443716918655,-0.1032601789095295,-0.0216540304513493,0.1461618945475448,0.3259354347445307
Amer1,24554.0,-0.4947646917486255,-0.1255933645690028,-0.184424571136641,0.3125902303075731,-0.1047841689145636,0.036797087527331,-0.3028686219515601,-0.1770505745715396,0.0849625007201544,1.0,-0.3690778295716166,0.0,-0.4854268271619979,-0.1201807439899882,-0.3256321295950917,0.9049520207326468,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176988435576416,0.00369412254418,0.0213929661018216,-0.0273268348854095,0.0,0.0,11.406205005418908,-0.3256321295950917,-0.3256321295950917,-0.2054513856051034,1,-0.3256321295950917,-0.2054513856051034,-0.1201807439899882,0.0,-0.2054513856051034
Ano8,9944.0,-0.1243281350020826,-0.0744700796108097,0.5438238059271239,0.2541834882513134,-0.0744700796108097,-0.062206431419268,0.2050707612760458,0.3472596120388473,0.3062304190458427,1.0,-0.0585532210508796,0.2630344058328315,0.5438238059271239,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010545605947664,-0.0400275805576608,0.0610269800371056,-0.0207288774350504,0.0772882758197751,1.0145225424999942,8.918863237274893,0.1278993784206556,0.2548738764445981,0.1195006539805088,6,0.0387250716763409,0.0031401190727549,0.0083987244401467,0.0645477550545124,0.173317809721913
Slc12a9,19039.0,0.0484655576718635,0.0,0.0,0.4533656179373446,0.0,0.0,-0.0599917540969561,0.2316093995669721,0.3666005066637569,0.0,-0.1152653500816445,0.6374299206095668,0.8176470881332616,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517859255106218,-0.0122486452607263,0.0395372802498955,-0.0562648132648266,0.0916477019979332,0.6877451902260281,9.68999797141962,0.3025372995252425,0.4383636054459222,0.3778047240111251,6,0.1838598304057535,0.1737223946031338,-0.0752674244858825,0.1107757560526693,0.4659235103433862
Cdip1,39944.0,0.0,0.2544584759175675,-0.4296842752424865,0.0,0.2544584759175675,0.1779022099606189,0.1877863778627932,0.3209739805748746,0.3797462037544511,0.0,0.1485161587996311,0.2410080995017773,0.3370349872767795,0.1230190305342005,0.4119991773511537,0.7800154742399417,3,1.1362772581805567,0.0007197358970588,0.5561762777313307,-0.04732785,0.0006901976068875,14.35404393842145,14.444238438078106,0.0217167450882352,14.950009041886164,-0.0006705849999999,11.4078865,0.0601485396444951,-0.0519024467074388,0.0082460929370562,-0.0268749113996639,0.1799182050555103,1.3223621178077785,10.014020470315074,0.1827839032404608,0.4849222629351275,0.1690840025336194,15,-0.146232589527021,-0.0228117906385147,0.0136999007068413,0.1377614144393623,0.371493395342867
B3gat1,29373.0,0.0,-0.0492340234578137,0.3148733373527221,0.0,-0.0492340234578137,0.0074502075374666,-0.1969558463379273,-0.0179735972126886,0.8529423797303968,2.0,-0.2145508924145307,0.8930847960787318,0.3479233034174966,0.0995454019357955,0.3051288522191009,0.3048197644802685,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247664490465838,-0.0179697885035916,0.0067966605429922,-0.0823451256706041,0.1767365941551662,1.0875437588222114,10.06069593168769,0.1097192710056943,0.3332105845144575,0.1066676766713732,15,-0.2336926582440439,-0.0619149573852535,0.003051594334321,0.1320653468716223,0.315910233396225
Wrnip1,20571.0,-0.3703684499443183,-0.0014115196590562,0.943416471630969,0.0534392589613617,-0.0014115196590562,-0.0436429986397712,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.1263472939972327,-0.3321577804731568,0.0979203125635912,1,0.5495132706095343,-6.557500000000088e-06,0.0099526589096661,0.02033392,0.0002579874141411,13.29318423075951,13.29318423075951,0.03393638,13.29318423075951,-0.0001504317,0.24866393,0.0928920501831157,-0.0433154695473989,0.0495765806357167,-0.0577856154484085,0.1684520024464835,0.3678672489407629,10.522581531254929,-0.2148457867956016,-0.021822758164133,-0.1143298956097943,3,-0.3321577804731568,-0.3273627693344298,-0.1005158911858073,0.2706290393783195,0.190183568980971
Crebl2,28777.0,0.0,0.0809930512689153,0.7004397181401014,0.0,0.0809930512689153,0.0447403304386038,-0.0129281022115583,0.0775988891068939,0.4033920643108953,0.0,-0.2179230487884815,0.4150374992777514,0.4861039239879474,0.1607743033008266,0.338784154848911,0.5906885926106721,1,1.7134850690581969,0.000593952495238,1.129093845503669,-0.04447138,0.0004288716723612,13.958329601876953,14.147999842060193,0.0386192412380952,14.415081526165672,-8.829939999999972e-05,8.167368,0.0253302005679938,-0.0436170778712154,-0.0182868773032215,-0.023083249598016,0.2010645016573526,1.3729911598897755,10.145932145820645,0.1841054715816629,0.5273686114278437,0.151915088545392,9,-0.048688335961478,-0.0558948882802179,0.0321903830362708,0.1929417048887479,0.5392547401017984
Slc22a4,44967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207883115972502,0.3086128475540581,0.5186090149506255,0.0,0.1708660261501724,0.6100534816813683,0.3785116232520655,0.0178937669851726,0.3960348194277189,0.6139645067085997,4,1.8167522392455504,0.00065533073,1.2617934028170967,-0.0391339399999999,0.0004041378030998,14.189524124506564,14.204341884237456,0.0424762267285714,14.8769964862207,-0.0005130264999999,20.282127,0.0584158640507849,-0.0256255205084682,0.0327903435423167,-0.0619542019400438,0.1184744883913458,1.8269588889877175,10.412569846805315,0.4126677418469842,0.5985406302971124,0.3570313979649154,7,0.2772732613899017,0.1991220499084414,0.0556363438820687,0.1078663461715014,0.5086664203158429
Sike1,12751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194197819739456,0.021787652746732,0.0235880901120216,1.0,-0.0119498352586715,-0.440572591383269,-0.3995132811469271,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392932015929945,-0.0112843582587933,0.0280088433342011,-0.0186631818143804,0.0477658035263291,0.4692082230310865,10.232420927176197,-0.0071450902321313,0.0332769232327687,0.0004170004420594,3,-0.0598540600868826,-0.1339671968536713,-0.0075620906741907,0.156101119769992,0.1716438299798155
L3mbtl2,24426.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0110741662198416,0.0784449798894639,0.0752986939353137,1.0,-0.0957777912360029,-0.2016338611687098,0.1069152039157192,0.0,0.0,0.0,0,1.4135380476506545,6.629654634146349e-05,1.062459534320245,-0.084764089,0.000748905591595,13.84170644802536,14.14457858653388,-0.0001106049268292,14.31025774411845,-0.0011089845,8.196502,0.009062858147329,0.0020566656196768,0.0111195237670058,-0.0710394206285272,0.1953081777732527,1.0476424466617054,10.765700487651184,0.1295901303831577,0.3834388185961418,0.2083122227428397,6,-0.100261846549019,-0.0505258492872755,-0.078722092359682,0.2314769364641685,0.4502410627476428
Gm28175,42557.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3932296138334989,-0.1926637075391699,0.107482418138028,0.0,-0.5487268056823265,-0.5849625007091332,-0.7924812503473533,0.0,0.0,0.0,0,2.074179029028486,0.000317270730886,1.084526030967154,-0.0316666699999999,0.0004282854905736,13.823504115811716,14.27721474041183,0.0664306437670886,14.27721474041183,-0.0007270747,10.602329,0.0011545700834837,0.0050451564978538,0.0061997265813375,-0.0169567761612933,0.0593431434076086,5.914443394294262,1.4426951601859516e-10,-0.0013781737622583,0.0550962802263099,-0.2346208127231849,3,-0.0632247105458823,-0.4017552337030297,0.2332426389609265,0.1725673059349878,-0.0570906357493402
Ankrd13d,12957.0,-0.2428565238959779,0.0218797869159377,-0.032666188920297,0.135655099357475,0.0045466366340684,0.0494565223664988,0.1824021740584062,0.2822175352060934,0.0700703234247316,1.0,0.065187775201208,-0.2274104961025589,-0.032666188920297,0.0,0.0,0.0,0,2.40981365171199,-0.0002315228209302,1.0475937955713694,-0.088557849,0.0004830467228632,13.970582279974174,14.15006457908147,-0.0170342947302325,14.15006457908147,-0.0009672629999999,7.546758,0.0504689580622322,0.0036512016669112,0.0541201597291435,-0.0671466610420457,0.0475935946593709,1.5571950773221035,7.266786540695838,0.0854184186386094,0.1508225131530688,0.2402873651779395,6,0.0098748738753418,0.0563235969228621,-0.1548689465393301,0.1154308677700221,0.3494804695813734
Ccdc25,29305.0,-0.0551415541923905,-0.0017363067336861,0.2995602818584917,0.6667565918841358,-0.0017363067336861,0.0446438558977872,-0.0436129011163353,0.0076521354253746,0.0232741527484575,3.0,-0.1088603685763818,-0.1894777988634013,0.2995602818584917,0.2128928854887282,0.4454269979753148,0.9585910756110744,1,1.3864155067795316,0.0006255049625,0.7019205915867475,-0.02647124,0.0004540225619961,14.184272303468529,14.183325224524612,0.03501959715,14.59210659921748,-0.000315103,6.6282816,0.0250641812544283,-0.0169616475353277,0.0081025337191006,-0.0856280724199455,0.3495704745557313,1.402434455858753,10.429406741514086,0.0254878233899437,0.5343592734480942,0.090429554990921,8,-0.5189570113487995,-0.1415332530050117,-0.0649417316009773,0.146782041585899,0.2688569459008161
Acin1,44770.0,-0.2530308364867295,0.0,0.0,-0.0857298740257137,0.0,0.0,-0.2753063074641613,-0.1768829586765985,0.0,2.0,-0.2753063074641613,-0.9999999999855732,-0.3107441883687885,0.0,0.0,0.0,0,1.2784073991004683,0.0014025244142857,1.3068839331805076,-0.0178655999999999,0.0004803564508089,13.763982951970712,13.310754772215311,0.038143119,14.276051686957688,-0.0004099439999999,10.506561,0.0442146085654213,-0.025399795723924,0.0188148128414972,-0.0247146356906812,0.1790304560157234,1.6921872318293891,8.791162888555345,0.0469395771727183,0.3635958370126876,0.0520944682949039,14,-0.2036365974605996,-0.2319526371544507,-0.0051548911221855,0.1874638486301598,0.4310455231841585
Crkl,35447.0,0.0,0.0532599953277622,0.0597062461241852,0.0,0.0351277835320149,0.0400642957999534,0.0807739244986138,0.1995038806558109,0.3702801952492802,0.0,0.01287019636821,0.5090136474862081,0.6583835701898888,0.0,0.0,0.0,0,3.3305282843131985,0.0012849078666666,0.9410487984995154,-0.079770292,0.0006866982972563,14.311178215829049,14.287712074780057,0.0493168154,14.786218568738128,-0.0007950197999999,9.883349,0.0638369030789971,-0.0353370375542467,0.0284998655247503,-0.0803147529541719,0.1201687132998034,1.597100988436754,10.252665432450367,0.1327471196883609,0.3528290915044012,0.1466473798513446,9,-0.0256775391374823,-0.055106458506808,-0.0139002601629836,0.1232677658320139,0.304140419794822
Bmp1,45676.0,-0.0120728323005643,0.0538936383381527,0.0650950282218367,0.2326607567900964,0.017965763644377,0.1360256762410805,-0.0796282340841063,0.1713059632988418,0.7686821694042298,0.0,-0.1212891668188307,0.8300749985553502,0.7610265689735254,-0.1992822663319652,-0.2791361660879475,0.81506146510271,1,2.196279016160503,0.0014730083738095,1.2718989572378196,-0.06858653,0.0006293712431997,13.987705768215388,13.616204209854295,0.0407209566190476,14.977458818043004,-9.531410000000002e-05,12.439436,0.0053998298412265,-0.0160633656184052,-0.0106635357771786,-0.0678606570410267,0.182579137916804,1.414108911723308,10.49685377738814,0.0968171588961608,0.3561021919597421,0.1270611158998899,15,-0.2791361660879475,-0.1086703130883098,-0.0302439570037291,0.1648504137246019,0.4759663090327249
Sel1l,43114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2426445466749931,0.5274324490000026,0.443304869868884,1.0,-0.3536877184721581,-0.0395283641865296,0.6731896837314375,0.0,0.0,0.0,0,1.5267369027536026,0.0010360278660975,1.914424645774678,-0.01604659,0.0003874963111297,14.139769714878298,13.961901822341002,0.0548887145365853,14.927268707509873,-0.0001457318699999,16.945919,-0.0017154846899778,-0.0035065561136696,-0.0052220408036475,0.0227216984634597,0.2207681752653116,1.6782784486060758,10.371776644338032,-0.1100730257854458,0.1773985688953763,-0.0929004147651205,7,-0.3245053331386343,-0.4235009100321255,-0.0171726110203253,0.2644008879166514,0.3941380322836068
Eapp,25557.0,-0.8598223419493412,0.0,0.0,-0.444784842671833,0.0,0.0,-0.1617747114028394,-0.0128809691346387,0.4207399654564527,1.0,-0.2308777178929775,-0.1154772174190115,-0.2410080995017773,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205228947981011,0.0059973179944531,0.0265202127925543,0.0246365296341604,0.2631679252734538,1.7474130457906978,7.982993574694881,0.0021612307963245,0.5158729726001847,0.0076209086547459,11,-0.2977018981705766,-0.3075832587117808,-0.0054596778584213,0.2275587392649118,0.4142421605304371
Zfp385a,26198.0,-0.5202568113327661,0.0,0.0,0.4314880200590956,0.0,0.0,-0.0965315988294781,-0.0454510827408545,0.5250408632529914,0.0,-0.1103953597271534,1.2630344058169625,0.0780025120008511,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921943277915131,-0.0355225548067576,0.0566717729847555,-0.0660911543549685,0.0912867293189568,1.0897413105243352,10.570804437724592,0.11460096562054,0.3223913072762654,0.1633079604758711,11,0.032307997510556,-0.0007448338321633,-0.048706994855331,0.1082172541166256,0.3249356193912851
Lhx2,30452.0,-0.2837929660002176,0.0,0.0,0.1926450779421813,0.0,0.0,0.0,0.0057320461789545,0.0,0.0,0.0,0.0,-0.0703893278910543,0.1226950702440969,0.1315761563889097,0.4982294206432137,1,1.5246555987044352,0.0004343302142857,0.9718266127624128,-0.077696741,0.000498714277253,14.053326775500729,14.407599715890404,0.0254481562392307,14.471611714093132,-0.0012551471,12.518986,0.0830705952215629,-0.0793649711104995,0.0037056241110633,-0.0624779900935075,0.1189254875505411,1.2884009463677608,10.147204924942356,-0.0317724128363633,0.1720167008369155,-0.0603835322785897,18,-0.2440466065618975,-0.251590447352541,0.0286111194422263,0.1324148179144947,0.1859808928669755
Ddx3x,13082.0,-0.6868421147390364,0.0253769310977422,0.4150374992771271,0.2954558835257668,0.0025155469892435,0.031514085608976,-0.2195054950846326,-0.0559810382206369,0.4118094349994743,1.0,-0.4133231577531386,0.0740005814433972,0.3855906547505698,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0783519745222937,-0.0608658617299996,0.017486112792294,-0.0494087212622704,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
Cdkn1b,5112.0,-0.1834461410956391,0.0160170728011154,0.5594274086127982,0.2376915577190033,0.0030859561466719,0.0789315405940283,-0.0129281022115583,0.0775988891068939,0.3145182847133968,1.0,-0.1664800134887389,0.5525410230257184,0.616671360445149,0.0,0.0,0.0,0,0.3434311570205883,0.0007247827,0.1423070669665125,-0.0086023999999999,0.0005758592773169,13.501712809279056,13.501712809279056,0.00951877,13.501712809279056,0.0006731213999999,8.167368,0.2387286684235463,-0.1160788301496078,0.1226498382739385,-0.0537958258974309,0.0857533799392758,1.057135677297358,8.438791852578676,-0.0399324637979079,0.0696480826878516,-0.0474504686298013,5,-0.1611849626208679,-0.2179230487884815,0.0075180048318933,0.1009147030157348,0.0274634982190016
Phyh,19711.0,0.0,-0.0229449170452511,0.8401551886517864,0.0,-0.0229449170452511,0.077068381365662,0.1565666493371409,0.3610331256622836,0.7511118806849378,1.0,-0.0293653220483323,0.7369655941565885,0.4150374992728327,-0.0202984708143308,0.6084593733263455,0.0459069630129475,2,1.0589608915704063,0.0004369261971014,1.670134112989614,-0.0223983,0.0003295570361476,13.936284150126005,14.054858649392074,0.0195996866811594,14.339432495996776,-0.0003610483,8.3124695,0.0023791863121839,0.0144094030520467,0.0167885893642306,-0.0249006849752511,0.0620576151620469,1.2263598411078274,8.857980995127884,0.5965492971783045,0.6669879805030443,0.5962305676269758,3,0.5499307661496466,0.5311760145995748,0.0003187295513287,0.0906163957074214,0.6997315013580396
Dok7,31073.0,-0.0166787411466105,0.0,0.0,0.4274212237342514,0.0,0.0,0.1697436367115281,0.15292348294372,0.0268473243427936,0.0,0.1514749009512126,-0.4474589769700561,0.4120871985582357,0.3004406912411503,0.3436263680928133,0.0333466567692571,1,2.2804374193711525,0.0002988695066666,1.2524475742909125,-0.05978685,0.0004733451359856,13.972651486024418,13.890549291352988,0.01933076104,14.62039167379828,-0.0005274111999999,18.929846,0.0256616060995651,-0.0119223179996295,0.0137392880999356,-0.04623394179538,0.1710265677181255,1.874842722505562,9.074141462752774,0.1747533772413145,0.541174411025854,0.2282603239325627,11,-0.1348044829211857,0.0431856768516631,-0.0535069466912482,0.1323794901922749,0.4832240434331676
Rnaseh1,9987.0,0.2250665556345028,0.1114838523901321,0.5218606887136672,0.6158565086662886,0.1114838523901321,0.1147408242093561,0.1164492508883614,0.2335978801678542,0.0,1.0,0.1164492508883614,-0.0534392589613617,0.2630344058333564,0.0,0.0,0.0,0,1.9285735200152023,0.00092992885,0.3176090413541199,-0.0018970399999999,0.0004840676710207,13.73399631615203,13.597819788645507,0.0568034416666666,14.10345174171609,0.0001635476,6.998113,-0.0024884294757576,0.0112650757994549,0.0087766463236973,-0.0571743546851548,0.0733133247837408,0.3591563824889749,10.746514321138548,0.0694339563084785,0.1212743054143934,0.0933790714856267,2,0.0175936072025635,0.0909934775419838,-0.0239451151771482,0.0033737393094148,0.0957646654292696
Lyn,135007.0,-0.0288577489275776,0.0017793930147915,-0.1508574369982902,-0.0874628412498088,0.0017793930147915,-0.0258394569547702,-0.2817003090811605,-0.2335584772086036,0.3307530845147312,0.0,-0.4592099182370397,0.3785116232504006,0.2552570552413202,0.0,0.0,0.0,0,1.2343534609568003,0.0009401830695652,0.9162083050526948,-0.0590628699999999,0.000518819614483,14.960735901317864,15.1000873801154,0.0346378204347826,15.750340614067264,-0.00044479,6.802948,0.0067252364261541,0.0048519536105847,0.0115771900367389,0.0260032907153182,0.3857087540256536,1.5847034166577938,10.759055939160254,-0.2298819560191718,0.2984230962288456,-0.2200728966604596,9,-0.8832229824487634,-0.5673301384958906,-0.0098090593587121,0.2038247778158138,0.0297320735499972
Rnf123,31812.0,-0.4314880200590956,-0.0445314816314489,0.1288977331821419,0.1132106104479166,-0.0445314816314489,-0.0127634135770385,-0.0149881377719225,0.2091228384384171,0.5432124153363955,1.0,-0.0568813464735047,0.196397212803121,-0.311944006313773,0.0,0.0,0.0,0,1.5623190526692148,-0.0002068691580645,0.8955111520056301,-0.158000714,0.0007455742083755,14.164888756180734,14.32094154033456,0.0021898471935483,14.62947046462817,-0.001917152,8.180516,0.0180327005559997,-0.0140942168937529,0.0039384836622468,-0.0292047501538769,0.1875461991447664,0.8620378558535237,11.67242534197154,0.1367047098462397,0.4658176372558975,0.2045829243528522,8,-0.1746132713950192,0.0781005004132445,-0.0678782145066125,0.0940191291910881,0.3619382689294729
Wdr91,30450.0,-0.559427408613205,0.0172843963763623,0.4436066514748509,0.3890422907454933,0.0172843963763623,-0.0544180279872202,-0.1799995842706225,-0.1609769794932649,0.5840939891249829,2.0,-0.2987805489632045,0.459431618632379,0.4036774610249378,0.0,0.0,0.0,0,1.4613033006648046,0.000623302790909,1.216124963194668,-0.0773905899999999,0.0005111517516926,14.018585393388529,14.16945529769703,0.0312580988590909,14.481547190203289,-0.000965375,8.578359,0.0180328605405592,-0.0160504514732119,0.0019824090673472,-0.0459973935743693,0.1302234510966715,1.2836317338494443,10.659995892430066,-0.0345613098611199,0.1815417959671936,-0.0030180811143585,10,-0.2162330830684624,-0.1892666763115509,-0.0315432287467613,0.1246573825270141,0.2185293923753462
Abcd3,56528.0,-0.3810901673547269,0.0,0.0,0.0752881273041063,0.0,0.0,-0.2727527441049675,-0.0931409413730746,0.6311070088694158,1.0,-0.2733427769109529,0.4150374992728327,0.0760015467189183,-0.1563862473199475,-0.2799863105153306,0.3475665367714119,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365297048043467,-0.006067728239363,0.0304619765649836,-0.0060702948735395,0.24304012464554,1.572699334541258,10.536247215688226,-0.2081621626053126,0.2524740504703286,-0.1583967046675426,10,-0.5466319698423936,-0.3424459468992722,-0.04976545793777,0.1332795630280478,0.0986821488141591
Ccdc86,7785.0,0.0,0.0,0.0,0.2115041051931943,0.0,0.0,0.0460938989538466,0.112760067855635,0.7656516027428492,1.0,-0.1122169521885654,0.8479969065485378,0.5563933485216701,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1031501539451885,-0.0268063254545374,0.0763438284906511,-0.0895305886801741,0.1493211745368684,1.2910109423246687,7.813781191217678,0.0040091719295544,0.1407028565086683,0.0781016661202321,5,-0.2320916204027789,-0.0071889479095386,-0.0740924941906776,0.110060022062335,0.2427616926619715
Hip1r,31930.0,-0.1553504197318997,0.029622832888767,0.3242720353554249,0.5443205162234328,0.0333511473582352,0.2119877672005587,0.2259679745891554,0.4839854569942567,0.2874146675303085,0.0,0.0344791058070725,0.3973354975445371,0.3242720353554249,0.1991666138784108,0.5768520426452981,0.42368162463151,2,0.977447422947366,0.0002429624749999,0.9073333852591556,-0.0914464939999999,0.0005683269466205,14.142232419416384,14.165221068220944,-0.0053485549212962,14.62176572370497,-0.0010261736,5.8306775,0.0328556661913718,-0.0154928344602837,0.0173628317310881,-0.0708179544442828,0.1966627451018804,1.4715680996836522,9.049848549450834,0.2987814581915356,0.6208873491517626,0.2952909920539429,13,-0.0306583102141702,0.1329344580071522,0.0034904661375926,0.1147292753974311,0.4696552809081559
Nup85,19551.0,0.0,0.0891266246402899,0.2322017882996605,0.0,0.0891266246402899,0.1093590787779625,0.1708695747069457,0.1312117999696775,0.4541237863963222,2.0,0.0185733194309678,0.4594316186356577,0.4644035765993211,0.02332593224929,0.4251467247942915,0.0637764850749437,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026924362479125,-0.0041755923662415,-0.006868028614154,-0.0285246730088586,0.1477730989233562,0.9253017807382664,10.552669097514368,0.2379682232868673,0.4251467247942915,0.316693902198373,4,0.0702471535761786,0.2531071350850205,-0.0787256789115057,0.0717384644605224,0.4018207925450014
Ifitm7,5189.0,-0.2515387669955977,-0.0294858530437365,0.943416471630969,0.7484612330032574,-0.0148113065296112,0.1446686884420954,0.115991629486968,0.2353051570829549,0.2538571872310911,1.0,-0.1402290445106055,0.8259706002220932,0.8073549220498757,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540277990602174,-0.0467920641673658,0.0072357348928515,-0.064111114011661,0.0673251114077231,0.4123789452434516,10.454299293620002,0.0016918837992808,0.0785661345014334,0.1528965678760832,3,-0.0467668587017005,0.1222082292494342,-0.1512046840768023,0.0450972015972249,0.2046746087398323
