gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_DMR,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,9mo.2mo.log_ratio.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,rel_pos.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,loop_size.log.max.loops,Tanova.std.loops,18mo.2mo.Q.mean.loops,18mo.9mo.Q.max.loops,18mo.2mo.Q.median.loops,18mo.9mo.Q.mean.loops,18mo.9mo.T.median.loops,Qanova.min.loops,18mo.2mo.T.median.loops,9mo.2mo.T.min.loops,loop_size.log.min.loops,Tanova.median.loops,Tanova.min.loops,Tanova.max.loops,Qanova.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.median.loops,18mo.9mo.Q.median.loops,min_distance.log.std.loops,min_distance.log.mean.loops,9mo.2mo.T.median.loops,18mo.2mo.Q.min.loops,18mo.9mo.T.min.loops,Qanova.median.loops,loop_size.log.std.loops,18mo.2mo.T.min.loops,min_distance.log.median.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,min_distance.log.min.loops,18mo.9mo.T.std.loops,18mo.2mo.Q.max.loops,18mo.9mo.Q.min.loops,9mo.2mo.Q.min.loops,9mo.2mo.Q.max.loops,9mo.2mo.T.mean.loops,9mo.2mo.Q.std.loops,18mo.2mo.T.std.loops,loop_size.log.mean.loops,min_distance.log.max.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,18mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.std.atac,18mo.9mo.log_ratio.std.atac,count.atac,18mo.2mo.log_ratio.min.atac,log2_distance.mean.atac,log2_distance.std.atac,log2_distance.min.atac,9mo.2mo.log_ratio.mean.atac,18mo.9mo.log_ratio.max.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac
Exoc2,160174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9175378396194396,7.754887502164136,0.3846638501415327,0.1803775102359134,14.853553233309992,0.0009389690287776,0.0001511185499999,20.67648053219364,1.1238180683441346,0.0006476968383132,0.004133957,0.00064201745,0.0004920386885542,0.036965938,0.00654756,0.0753391335,-0.20777895,13.786269627648466,1.2650627,0.0043445607,6.0791297,1.354306749692771,0.000155658149759,17.90155568662515,0.0003911748,0.81896307662516,15.805928633827776,0.0371090549999999,-0.0034376794,-0.1918956259999999,1.10450715,1.4903179239985722,-0.19614961,16.174321052868848,0.0570372663861445,0.0011433507655203,13.768287725245768,0.0840852297496678,0.0034948308,-0.0015666007,-0.0026085149999999,0.0023961183,0.0203831214975903,0.0009629579597367,0.078504539316187,17.63984009802257,16.426543227730242,-0.011558976050192,0.0046754280715858,0.0162344041217778,0.0450851104949225,0.0644979684929357,-0.0194128579980132,0.0566241393985146,0.6859988055815405,16.32368812321458,0.3721953542541793,-0.7080067227795452,0.4180915187822426,0.3063145410650748,24,-0.7183914492469918,14.5748856425538,1.6882616443091911,10.651948610723537,0.1037268843566874,0.5055764688016541,-0.0471027449581727,1.0271514971833222
Ostc,13532.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2542038713287502,0.0,0.0,9,0.0,1.0995356735399224,0.0,-0.5280232171925183,0.1959537302422389,0.4716791664142589,3.0,0.1473931188332414,0.0133604760174925,0.0343686894704449,0.0,-0.3219280948837557,0.5235935294841536,0.5849625006971113,-0.4956876235885432,0.4150374992728327,-0.3219280948837557,0.1441088022196774,0.0999094314217381,0.7369655941565885,-0.3320694869502794,12,0.5849625006971113,-0.3346016076427744,-0.0196312296901333,0.0,-0.6381175412789153,0.0981062453143547,0.0812276319100588,-0.6037488518084704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009849608562801,8.147064999999994e-05,19.93156856932417,1.5237608576389574,0.0006045916475,0.0037819133,0.00043033465,0.0005604334766666,0.070085645,0.006285788,0.0594348899999999,-0.2443336499999999,16.095067301607052,0.96423742,0.008389949,8.706911,1.3250519065166666,4.415817083333333e-05,19.084393500123756,0.0004040303,0.1514662853041909,13.825071888919265,-0.030363705,-0.0017127354999999,-0.11647349,0.991755335,0.908260301366806,-0.13082167,13.76497522889862,0.0584875665075,0.0011698465726714,13.482303782323182,0.0859990873866116,0.004441877,-0.0013259098,-0.0035511735,0.0028892724999999,-0.0180359829633333,0.0010531107774935,0.0868084182775488,18.937331055764822,13.972890063435528,-0.0112548095802997,0.0272974047821013,0.0385522143624011,0.0304126401544,-0.028212689060958,0.0586253292153581,-0.2065902184926407,-0.0856332754635509,11.70520037806316,0.1649853891491264,-0.5578110033527528,0.2444702133460033,0.136657505705467,4,-0.4445519572858671,9.983574846701718,2.982279104808724,5.523561956060149,-0.2059927282040394,0.1132590460668856,-0.0005974902886013,0.0087463240380766
Mapk6,40943.0,-0.3923174227766131,4.0,3.0,3.0,0.5235619560542686,-0.3923174227766131,0.0039268312612479,-0.375200583772755,0.0,-0.2372232095895754,8,0.5235619560542686,0.1312445332776555,0.02250146579713,0.0,0.0,0.5849625007151449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5849625007151449,-0.1914418786387339,0.5849625007151449,0.0,0.0,0.0,0.0,-0.1914418786387339,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1914418786387339,-0.6672608379159684,-0.5764082048960162,0.7790757181318559,1.3219280944064642,6.8073549220588925,0.4739311881079933,0.7843045635582849,13.242876367166415,0.0017977309166613,-0.0002836238,16.623038414516767,1.336095039604294,0.002214607425,0.00496629,0.00235840875,0.0026677320125,-0.02070835,0.07528709,-0.0575257223499999,-0.199850605,13.416401708396236,0.94328757,0.09648521,3.508625,2.97186906125,-0.0004531245875,15.638544483782049,0.0027847038,0.2742591376191106,13.954690167032895,-0.02525848,-0.001539823,-0.1554131416999999,2.92050835,1.225498657731504,-0.1799538362,14.058499148184731,-0.0713150976125,0.0027220946414168,13.659326997414103,0.0846649554790264,0.0056717109999999,-9.799890000000006e-05,-0.002473607,0.0023795239999999,-0.04788576725,0.0015820034351536,0.0611918753972539,15.397670499131916,14.425543751281907,0.0018483338031545,0.0335312133267233,0.0316828795235688,-0.1603441431509571,-0.2980142392809302,0.137670096129973,-0.2801945922017527,0.1107823448081335,14.35645197022176,0.3605332378477358,-0.8126912774255516,0.4535623254194096,0.1767595137767277,6,-0.8195086833452666,12.897215596034512,1.3127243175959162,11.093417564388028,-0.2399290723837532,0.0908526330199521,-0.0402655198179995,0.4233760807352335
Med1,41139.0,-0.337034987275989,0.0,0.0,2.0,0.0,-0.337034987275989,0.0,0.0,0.0,0.0,3,0.0,0.0,-0.0451312150253463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016537791351176,0.000114933,18.09506730160705,1.5704184617146826,0.0013769800324324,0.004910617,0.0013525769999999,0.0011977578594594,0.0802933399999999,0.007999621,0.0494522699999999,-0.215021371,14.583611690064942,1.189155,0.14564723,5.011797,1.1153675755675676,0.0001792221729729,15.618500215814974,0.0010603060999999,0.5736946608187479,14.12105423532538,-0.0100741599999999,-0.0022999175,-0.1185544499999999,0.871515,0.9349690677053076,-0.05281115,14.276560638218411,0.0448215684324324,0.0017334105779354,13.309760544729622,0.1224124853208432,0.004717251,-0.002016202,-0.002560375,0.0033118089999999,-0.0351273557594594,0.0016470132150949,0.0544184610672579,15.832768214481124,14.86524997211658,0.0161902748455052,0.0067675652037925,-0.0094227096417126,0.0102726226939611,0.00114002790968,0.009132594784281,0.3363868734835398,0.7511244484280579,14.427836603458529,0.3475090712846116,-0.0566168603388803,0.4006350193499124,0.2872966775300592,7,-0.1603995465213126,11.943492106934595,2.4227583956571768,7.0874628412514005,0.2974222897288991,0.6390594742719593,0.0389645837546407,0.9795567520943678
Trmt2a,6093.0,-0.415037499274836,3.0,3.0,2.0,0.9999999999919846,-0.415037499274836,0.0083015014152982,0.037878884987,1.0,-0.0330312516889325,9,0.9357849740125698,0.7974391409217497,0.0299585031471452,-0.1010333875406175,-0.097671115413938,0.2211907784688643,1.0,0.4854268271661199,-0.097671115413938,-0.097671115413938,1.0,-0.3479233034174966,0.0,0.2630344058289848,-0.1145264584136542,0.1375035237486233,-0.3479233034174966,0.0787248259682999,0.0,0.4854268271661199,-0.0427197505554657,12,-0.3479233034174966,-0.1010333875406175,-0.3479233034174966,3.0,-0.1010333875406175,0.0724752885607079,-0.097671115413938,-0.1987045029545555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027002838319985,-0.0009514408999999,18.457264636624643,1.188941536490312,-5.699871250000019e-05,0.004646533,1.9313799999999808e-05,0.0008171218437499,0.0858432785,0.0118069695,-0.03750758,-0.216189106,15.50646255462595,2.10704085,0.27921316,4.041086,1.79400575684375,-0.00087412055625,16.825374400252137,0.0008808736499999,0.1552613607600169,13.92439192169979,-0.1374894069999999,-0.001531719,-0.16126189,1.68982095,0.8662670070770221,-0.10050337,14.025745173230774,-0.0338426870625,0.0008834780575915,13.701414768331626,0.1048889871486011,0.0020135689999999,-0.0036353919999999,-0.0054431865,0.0023868848,-0.0744952484062499,0.0022197913686152,0.0390245000257024,16.80271067845827,14.025745173230774,-0.0583428426158599,0.0520281076411108,0.1103709502569708,0.0051777957623291,-0.0718226556460286,0.0770004514083577,0.0121170438525918,0.20578262101138,11.349834091457302,0.2588713591933038,-0.0397516182491024,0.2028769004668767,0.0595771274909802,3,-0.2819075644820943,10.855772056312269,0.5227947376359019,10.30833903013952,0.1860215575227472,-0.1323128356344181,-0.1739045136701553,0.3530273801544361
Hdac1,26609.0,0.6629650127179998,3.0,3.0,2.0,0.7062687969403507,0.6629650127179998,-0.1729151135287169,-0.176086474769117,0.0,-0.3951219972567738,8,0.7062687969403507,1.0746314821609404,-0.0831072617540454,-0.0399269252235665,-0.1010608366984469,0.6706084784553679,1.0,0.0,-0.1010608366984469,-0.1010608366984469,0.0,0.7369655941469699,0.0,0.7369655941469699,0.0422510539516345,0.6374299206095668,0.7369655941469699,0.1108887426232017,0.0,0.0,0.1243984434890519,9,0.7369655941469699,0.0171784049417311,0.7369655941469699,0.0,-0.0970322553888642,0.0574669479107904,-0.1010608366984469,-0.0838824317567157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028226701340816,0.0012935505,18.279610581052484,0.8803191023924363,0.0037277192210526,0.008921068,0.0039913699999999,0.0032116382526315,0.0604386599999999,0.7097091,0.0698076899999999,-0.1246954,14.928472110565313,1.2932303,0.1789782,3.2148092,3.204020502105263,0.000516080968421,15.643377090394544,0.003011553,0.3366659101101067,14.05500487110474,0.02408725,-0.0003015863,-0.123541202,3.2559109,0.8949579088484914,0.003689755,13.95637615724967,0.0922183881578947,0.0024095236410784,13.783816759320182,0.082378385733317,0.008606431,-0.001765329,-0.0028473769999999,0.0028806839999999,0.0234661621578947,0.0017170317307723,0.052485125417538,15.90397382279588,14.592982534789645,0.0005952352840411,-0.0102188281891212,-0.0108140634731624,-0.1579841659844298,-0.2204557127548958,0.062471546770466,0.0997399189102551,0.2178221593317282,11.556506054671976,0.1294827721989339,0.0145602580524939,0.1865139053059786,0.0750917004366726,3,-0.0387255468697405,9.971956522771622,2.3618450005402982,7.257387842693594,0.1789370325402786,-0.02049234281592,-0.0791971136300234,0.3816353524836441
Nol7,8707.0,0.584962500716347,1.0,1.0,1.0,0.4854268271674935,0.584962500716347,0.1397101514472213,0.2293084794002574,0.0,0.1397101514472213,13,0.4854268271674935,1.0703893278838406,0.0895983279530361,-0.2011747832447936,0.0523426460103841,0.3899750004754277,3.0,-3.0054847499627613e-12,-0.0811117438472743,-0.0494962205717115,1.0,0.3219280948801484,0.263034405830989,0.5849625007131416,-0.1778299510170547,0.0,0.5849625007131416,0.1591303811211307,0.0697385238241072,0.5849625006971113,-0.0261733993016304,12,0.8479969065421264,0.0233228212700811,0.5849625007118054,1.0,-0.3958490555996414,0.3377282572525689,-0.0260884394695339,-0.3435064095892572,0.0,0.0,0.0,-0.8073549215423563,5.209453365632849,0.7369655938914068,0.1243810422070266,10.043027283594684,0.00255361126971,-0.0001170112999999,18.423239040963203,1.0850751718654084,0.0019465244677419,0.0072327939999999,0.001965987,0.0017661923870967,0.1035513499999999,0.082081944,0.10606947,-0.23633224,15.908720980427464,1.4790262,0.13899316,4.1043253,2.362838371419355,0.0001803320806451,17.095067301607052,0.0010648886,0.1348399298511901,13.862297881297026,0.0041609999999999,-0.0016088639999999,-0.1271238,1.7387903,0.7205686257009165,-0.06833576,13.733862719678545,0.0794026832580645,0.0019113722479967,13.733862719678545,0.1097084655469273,0.0056247869999999,-0.002034451,-0.0056611401999999,0.005417028,0.0018936149354838,0.002311215946455,0.0826073477894762,17.15789028723654,13.99929538702341,-0.0204755505362499,-0.0127602456356109,0.0077153049006389,-0.0733730855114582,-0.0725333994049581,-0.0008396861065,-0.1338031585858727,-0.0777291838493683,11.142107057302614,0.0793005755685308,-0.249386625640311,0.0791266061786024,0.0001739693899284,2,-0.1898771333223772,10.94052186948942,0.2850845065789472,10.738936681676224,-0.1934356658391438,0.0597555221886083,0.059632507253271,-0.1374847060379767
Arid1a,77761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.229241979833493,-0.2075281274094971,1.247927513433145,1.0,0.0,-0.2075281274094971,-0.2075281274094971,0.0,1.247927513433145,0.0,1.247927513433145,0.0217138524239959,1.247927513433145,1.247927513433145,0.0,0.0,0.0,0.0217138524239959,9,1.247927513433145,0.229241979833493,1.247927513433145,0.0,0.229241979833493,0.0,-0.2075281274094971,0.0217138524239959,0.0,0.0,0.0,0.6181697694423667,6.348701003755557,-0.1269152892295758,0.5696358899719915,15.087771682151814,0.0016970847268195,0.0002224802,18.42710819899297,1.395105489651987,0.0014389937807692,0.0040178679999999,0.0002242163499999,0.0011485300557692,0.052042017,0.07181483,0.1260792499999999,-0.147303332,13.52172311265785,2.2881312,0.041876532,5.7555575,1.7077121724038462,0.000290463725,16.271656344958707,0.0011846598,0.3357843165036941,14.216195724329657,0.08880381,-0.0026854836999999,-0.155180112,1.4503817,1.473304770033267,-0.138161395,14.196064165921053,0.104590817476923,0.0027699078239537,13.665335917185176,0.1039631058745432,0.0071493959999999,-0.0019246996,-0.002620308,0.003842461,0.0701410607846153,0.0015245263166795,0.1026535989067147,16.20572427915203,14.812227453942103,-0.0269328620150666,0.0277967374992785,0.0547295995143451,-0.0573467969157669,-0.0543681819742596,-0.0029786149415073,0.1274132887105189,0.9270069052165024,15.06474276475026,0.3344144599010099,-0.3789992758167224,0.3394465204774123,0.1797999776972728,19,-0.3588496341371991,13.405802183528442,1.545043717356677,10.521600439723825,0.1749440818098043,0.1762688435839224,-0.0475307930992853,0.7665053774770383
Zyx,10583.0,0.0,7.0,5.0,5.0,0.1312445332776555,0.0,0.0002396901036593,-0.111069735899037,2.0,-0.1838786737237855,12,0.1267395858894715,0.1312445332776555,0.0580841539708401,-0.5104044239182433,0.1313488410773775,0.0935988786927124,3.0,-0.3480793556878199,-0.0309546992675993,0.0087115655858651,1.0,0.0,0.4471940135600377,0.7369655941469699,-0.492232061968318,-0.8073549220421463,0.7369655941469699,0.0770128924794188,0.0846126006336328,0.0,-0.384060725523625,12,0.8073549220421463,-0.4390035733217243,0.5147735053963721,1.0,-0.5653258019029312,0.647769000715704,0.0363685691318811,-0.5566142363170661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007514135250517,8.40099e-05,19.527419733302622,0.6435167150396147,-0.0001654888999999,0.000801926,-0.0005179822999999,-0.0002371878499999,-0.04189575,0.37975264,-0.0401649024999999,-0.1178092099999999,16.28771237954945,1.24651805,0.5974862,1.8879247,1.6388806175,7.169895000000003e-05,19.358175849460743,-0.0003968068999999,0.2763214619964139,13.70738079295685,0.0165091185,-0.0021062115,-0.066263635,1.178925165,1.5702553449030112,-0.13561779,13.569736136182335,-0.0167164624999999,0.0019227461184978,13.568193653850074,0.0670625321364948,0.0024802205,-0.0009570636,-0.0015595185,0.0016782945,0.00176370675,0.0013961643496264,0.1309523655024695,18.632870952943392,14.121857245612654,-0.0754768450977965,-0.0711467015869871,0.0043301435108094,-0.0295562207763119,-0.135581456094084,0.106025235317772,-0.160174923362608,0.2221349408411562,11.345405246717853,0.2546024021058595,-0.3243126435240197,0.1580839031305128,0.14567479942601,5,-0.4614095500885313,9.80906548866989,1.6314421159436014,7.159871336779398,-0.1542338970807394,0.1660005081341146,-0.0059410262818686,0.0561344327070416
Nap1l3,2836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0420433498933598,-0.0119788227033744,0.0300645271899854,0.0295244102306034,0.0114153345342423,0.0181090756963611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss23,19404.0,0.9068905956001028,1.0,1.0,1.0,0.2630344058321907,0.9068905956001028,-0.3207305599827462,-0.182063427736746,0.0,-0.3207305599827462,11,0.2630344058321907,1.1699250014322935,0.1386671322460002,0.0768661451291388,0.322795903407536,0.4059494686737726,5.0,0.2725140158668084,-0.1313209937246529,0.0201496416797,0.0,-0.5849625006971113,0.7360935682959073,0.9999999999896954,-0.0428466679978003,0.0,-0.1926450779398196,0.2070864396339421,0.1661069473236762,0.5849625006971113,0.3152082196083743,15,1.2223924213227084,0.2950585779286743,0.1533425875139868,0.0,-0.1893556402991878,0.39278589898636,0.0496723542338478,-0.182318085124379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006676701209688,-0.00049817755,19.525408017670262,1.5099685500259223,0.00071014779,0.002487812,0.00058722205,0.001067127665,0.047757,0.0878066,0.0373311599999999,-0.11835298,15.445693860098348,0.530372275,0.011626949,5.800198,1.005085177,-0.000356979875,18.64385084815009,0.00114734295,0.0465199601905889,13.931152624036802,-0.02068015,-0.001523592,-0.089231404,0.9196527,0.8336492061571485,-0.15149424,13.946266640200347,0.0423808471,0.0010299452485848,13.79512647856489,0.0895985376521539,0.0028416346,-0.0005903999999999,-0.0009618025,0.0015555811,-0.0124580182499999,0.0005659541982322,0.0889133187900333,18.54387736974908,13.946266640200347,-0.007631589871666,-0.0008522117739114,0.0067793780977546,-0.2054936644990916,-0.2019864275790368,-0.0035072369200548,0.3900834466822261,0.4781059541447284,12.561049226699696,0.1139620350850855,-0.0945207627098965,0.3979173363985965,0.3191890789496623,4,0.2267270514267894,11.449820616658656,0.8124466566181472,10.652844973002068,0.3228203507924194,0.3212478141366859,0.0672630958898068,0.8545996606068428
Brpf3,38859.0,0.530514716696314,1.0,1.0,1.0,0.5849625007193069,0.530514716696314,-0.2439274887106794,-0.1579368826885335,0.0,-0.2439274887106794,1,0.5849625007193069,1.115477217415621,0.0859906060221459,0.1580686138594997,-0.1102193812789722,0.3219280948837557,1.0,0.4372345589496003,-0.1102193812789722,-0.1102193812789722,0.0,-0.1375035237486233,0.0,0.3219280948837557,0.2349119340562286,0.3219280948837557,-0.1375035237486233,0.0,0.0,0.459431618632379,0.2349119340562286,4,-0.1375035237486233,0.3451313153352009,-0.1375035237486233,0.0,-0.0289940876162013,0.0,-0.1102193812789722,0.2349119340562286,0.0,0.0,0.0,0.1818383229603136,6.285402218864098,-0.4222330006098364,0.0995995754534928,12.011576703176212,0.001315862202252,-0.0001784779999999,18.574460485800067,1.3687281918867784,0.0012593550681818,0.0040583604,0.001339841,0.0016179650363636,0.058435795,0.033564117,0.0536731925,-0.1557052139999999,14.800899899920305,0.65750173,0.07128411,5.1280913,1.1840233539545455,-0.0003586099681818,16.72549736580203,0.00169499525,0.5044354631627163,14.299376319120078,0.011889703,-0.0011313349999999,-0.217962829,0.95728113,0.7589394296788903,-0.138871899,14.351905441476942,0.0518529136818181,0.0012998860110267,13.41336348121097,0.0888737466000593,0.0034917149999999,-0.0015437237999999,-0.001939403,0.0009033299999999,-0.0133078769545454,0.0009511564498336,0.0712604166096808,16.50524977809731,14.898695850984977,-0.0074455794306836,0.010335412535652,0.0177809919663356,-0.2450403099649087,-0.3057901936231211,0.0607498836582123,0.2396049713469921,0.7004983754564422,14.100333819126549,0.3719168340211809,-0.4142721374809479,0.4056462382077772,0.2160306750275921,7,-0.1884703120955688,12.522751329339036,1.8564910069550309,9.943979914343885,0.2915862436285241,0.2821755224484663,-0.0519812722815319,0.7127702113822159
Il17d,18389.0,0.1520030934442484,1.0,1.0,1.0,-0.4150374992764392,0.1520030934442484,0.275113681559284,-0.1264222804552247,2.0,0.275113681559284,10,-0.4150374992764392,-0.2630344058321907,-0.4015359620145088,-0.1098102068153517,-0.1458603097575412,0.2075187496454331,1.0,-0.8684827970614624,-0.1458603097575412,-0.1458603097575412,3.0,1.9999999999639324,0.0,0.9999999999879776,-0.3539414802200398,-0.5849625006971113,1.9999999999639324,0.0372915249002324,0.0,-0.7369655941469699,-0.3275723900822984,11,1.9999999999639324,-0.0379083333059462,1.9999999999639324,2.0,-0.1817120803247571,1.1207377321608143,-0.1458603097575412,-0.3803105703577811,0.0,0.0,0.0,0.8930847959249502,3.3219280949017893,0.6520766964547846,0.9144430515759312,10.900112062977533,0.0020083741966418,-0.0003901728999999,20.584175293379808,0.4276839687280407,0.0017268574166666,0.0043449317,0.0017556129999999,0.0019032915555555,0.0043539999999999,0.34028462,0.0751117,-0.0256838399999999,15.66639045801259,1.009249,0.11421031,1.2565529,1.941700251111111,-0.0001764341388888,16.28771237954945,0.0018975569999999,0.1854518841742744,13.740580063486217,0.0668450699999999,-0.0003772620999999,-0.09489142,1.4459841,2.2408541215268234,-0.01778892,13.64712109859222,0.0668551252222222,0.0016562428223255,13.64712109859222,0.0703183176867469,0.0037199592999999,-0.0007849807,-0.0013959405999999,0.001266652,0.0533277051111111,0.0008632570929646,0.0465832726562791,17.60209270719237,14.067686440615208,-0.0547736965844725,0.0962935877532243,0.1510672843376969,0.2134386849531425,0.3066016489430947,-0.0931629639899521,-0.0106713585201856,0.2614154022359871,13.327692977240345,0.2091397993334244,-0.3789270754750165,0.2029131872390687,0.1531386499635784,9,-0.3780136526577822,12.264219541376097,0.8702653719684497,10.980853606379808,-0.0919815723719376,0.4392339739852374,0.081310213851752,0.2224860465852223
