gene_name,gene_length.meta,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,Tanova.std.loops,18mo.2mo.Q.mean.loops,loop_size.log.std.loops,18mo.2mo.T.min.loops,9mo.2mo.Q.std.loops,min_distance.log.mean.loops,min_distance.log.median.loops,18mo.2mo.T.mean.loops,min_distance.log.max.loops,18mo.2mo.Q.min.loops,Qanova.max.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,log2_distance.min.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac,DEG,pred
Plxna4os3,0.0,0.0,0.002831858843564987,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,0.034075322560966015,0.0,0.0025401989556849,0.0016242864727973939,0.0003048238717019558,0.0,0.01304472265765071,0.05830621661618352,-0.0017351609468460082,0.0,0.008774217888712884,0.00025519199669361115,0.0,0.051915747076272965,0.037519609816372396,0.042643972504884005,0.0,0.0,0.007331088371574879,0.01261207478120923,0.023373648636043073,0.02093171376734972,0.0,0.0
Prdx1,0.0,0.0,0.001166059523820877,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,0.010443011298775673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,0.0291401070356369,0.0,0.0025401989556849,0.0012182148545980453,0.0003048238717019558,0.0,0.01304472265765071,0.05830621661618352,-0.0026027414202690123,0.0,0.006941838636994362,0.0034361200034618376,0.0,-0.003294481970369816,0.036132181584835055,0.042643972504884005,0.0,0.0,-0.02097172001376748,0.010223964620381594,0.02318027552217245,0.029824413806200028,0.0,1.0
Pfdn2,0.0,0.0,0.002831858843564987,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,0.035269377641379836,0.0,0.0025401989556849,0.0012182148545980453,0.0003048238717019558,0.0,0.01304472265765071,0.05830621661618352,-0.0017351609468460082,0.0,0.008774217888712884,0.0034361200034618376,0.0,0.051915747076272965,0.036132181584835055,0.042643972504884005,0.0,0.0,0.007331088371574879,0.010223964620381594,0.02318027552217245,0.02093171376734972,0.0,0.0
Gabbr2,0.0,0.0,0.002831858843564987,0.0,0.008741879388689994,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,0.001927940547466278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,-0.0770062111876905,0.0,0.0011176875419914723,-0.0013197327591478825,0.0,-0.01494549647672102,0.009061690680682659,0.051570690295193344,0.00412100724875927,0.0,0.008774217888712884,-0.0005005636252462864,0.0,0.03023809796432033,0.004445662891957909,0.035555279785767196,0.0,0.0,0.0031848170794546602,0.0033930923719890415,0.034267637524753806,0.018003630228340627,0.0,0.0
Lynx1,0.0,0.0,0.002831858843564987,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,0.027946051955223084,0.0,0.0025401989556849,0.0012182148545980453,0.0003048238717019558,0.0,0.01304472265765071,0.05830621661618352,-0.0017351609468460082,0.0,0.008774217888712884,0.0034361200034618376,0.0,0.050293293036520484,0.036132181584835055,0.042643972504884005,0.0,0.0,-0.02097172001376748,0.01261207478120923,0.021986220441758634,0.02093171376734972,0.0,0.0
Gna12,0.0,0.0,0.001166059523820877,0.0,0.006268904234748334,0.0,0.0,0.0,0.0,0.0,0.0,-0.01285293698310852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,0.03015825904905796,0.0,0.0025401989556849,-0.0009136611409485341,0.0003048238717019558,0.0,0.006213841128628701,0.05266535288654268,-0.005964615754783154,0.0,0.0024773133150301874,0.005090989153832198,0.0,-0.03572514268569648,-0.01363238912075758,-0.03988847692962736,0.0,0.0,0.007331088371574879,0.005476703019812703,0.025308415908366442,-0.055269461013376715,0.0,1.0
Cep78,0.0,0.0,0.002831858843564987,0.0,0.007307243831455708,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00171626347117126,0.0,0.034075322560966015,0.0,0.0025401989556849,0.0012182148545980453,0.0003048238717019558,0.0,0.01304472265765071,-0.09913602067157626,-0.0017351609468460082,0.0,0.008774217888712884,0.0034361200034618376,0.0,0.051915747076272965,0.023244821997359395,0.030730810714885592,0.0,0.0,0.007331088371574879,0.009893647376447916,0.01496517177671194,0.02093171376734972,0.0,1.0
Bod1,0.0,0.0,0.002831858843564987,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,0.034075322560966015,0.0,0.0025401989556849,0.0012182148545980453,0.0003048238717019558,0.0,0.01304472265765071,0.05830621661618352,-0.0017351609468460082,0.0,0.008774217888712884,0.0034361200034618376,0.0,0.051915747076272965,0.036132181584835055,0.042643972504884005,0.0,0.0,0.007331088371574879,0.01261207478120923,0.021986220441758634,0.02093171376734972,0.0,0.0
Pxdn,0.0,0.0,-0.02137775793671608,0.0,0.004071075161918998,0.00031551416963338853,0.0,0.0,0.0,0.0,0.0,0.001927940547466278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020183109678328036,0.0,-0.007766253389418125,0.0,0.001066883560270071,-0.0024364297091960907,0.00010160796344280243,0.0,-0.09831268669106066,-0.029667742438614367,0.00412100724875927,0.0,0.002872329317033291,-0.0017297389172017574,0.0,0.023389215571805833,-0.10870884338393808,0.018879869757220148,0.0,0.0,0.0031848170794546602,0.007138833394274116,0.029872921369969843,0.008064934592694044,0.0,0.0
Fosl2,0.0,0.0,0.0007773730158805848,0.0,0.0034468239336274565,0.00031551416963338853,0.0,0.0,0.0,0.0,0.0,0.010443011298775673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00471871430054307,0.0,0.035269377641379836,0.0,0.0025401989556849,0.0037561624683439734,0.0003048238717019558,0.0,0.00717615928966552,0.03426538441563025,-0.0026027414202690123,0.0,-0.07025632260367275,-0.0010191135853528975,0.0,-0.010726182123180479,-0.08286695087794214,0.028264212845824657,0.0,0.0,0.007331088371574879,-0.008668358174618333,0.03226060030981898,0.020327438302338123,0.0,0.0
Nup93,0.0,0.0,0.002831858843564987,0.0,0.00907698020339012,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,-0.0016147487796843052,0.0,0.0025401989556849,-0.0013197327591478825,0.0003048238717019558,0.0,0.01304472265765071,0.05266535288654268,0.00412100724875927,0.0,0.008774217888712884,-0.0005005636252462864,0.0,0.0400057131703943,-0.01350457064807415,0.042643972504884005,0.0,0.0,0.0031848170794546602,0.004431904824450612,0.03911433713510633,0.018003630228340627,0.0,0.0
Timm17a,0.0,0.0,0.002831858843564987,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,0.026911961589939894,0.0,0.0011176875419914723,0.0012182148545980453,-0.039677907517179846,0.0,0.009793268018402159,0.05830621661618352,-0.0017351609468460082,0.0,0.008774217888712884,0.0034361200034618376,0.0,0.04998519577085972,0.036132181584835055,0.03974814571905881,0.0,0.0,0.007331088371574879,0.01261207478120923,0.017667882242240012,0.02093171376734972,0.0,0.0
Tmed9,0.0,0.0,0.002831858843564987,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,0.001927940547466278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,0.0291401070356369,0.0,0.0025401989556849,0.0016242864727973939,0.0003048238717019558,0.0,0.01304472265765071,0.05830621661618352,-0.0017351609468460082,0.0,0.008774217888712884,0.00025519199669361115,0.0,0.04306351598352194,0.037519609816372396,0.042643972504884005,0.0,0.0,-0.02097172001376748,0.010223964620381594,0.02456770371645689,0.02093171376734972,0.0,1.0
E2f3,0.0,0.0,0.002831858843564987,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056428808346390726,0.0,-0.0770062111876905,0.0,0.0011176875419914723,-0.0013197327591478825,0.0,0.0,0.009061690680682659,-0.007313584368675947,-0.0017351609468460082,0.0,0.008774217888712884,0.00015367409214377402,0.0,0.0484718888066709,0.03904237825423479,0.02988443278707564,0.0,0.0,0.0031848170794546602,0.009179166425019503,0.021685568261891604,0.02093171376734972,0.0,0.0
Vmn2r29,0.0,0.0,0.002831858843564987,0.0,0.003232561834156513,0.00031551416963338853,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00171626347117126,0.0,0.021346776690334083,0.0,0.001066883560270071,0.0012182148545980453,0.00010160796344280243,0.0,-0.09831268669106066,-0.14437463087961078,-0.0017351609468460082,0.0,0.004593655280768871,0.0031206058524549008,0.0,0.04237150173634291,0.013861999185755848,0.019886694746091962,0.0,0.0,-0.02097172001376748,0.0028141257539391518,0.011566547155380249,0.010993018131703138,0.0,0.0
Ppp2r2b,0.0,0.0,0.0007773730158805848,0.0,0.0019195529073476791,0.0,0.0,0.0,0.0,0.0,0.0,-0.01285293698310852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009428106620907783,0.0,-0.08585174520965666,0.0,0.0006604517623782158,-0.021318759955465793,0.0,0.0,0.001553782462142408,-0.05604172342456877,-0.005964615754783154,0.0,-0.03378288581036031,-0.03758444231003523,0.0,-0.03172126146033406,-0.0876161659322679,0.010220716674812138,0.0,0.0,0.0031848170794546602,-0.019336607633158566,-0.1432514432212338,-0.054985498264431956,2.0,2.0
Mrpl41,0.0,0.0,0.002831858843564987,0.0,0.007307243831455708,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,0.001927940547466278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00171626347117126,0.0,0.034075322560966015,0.0,0.0025401989556849,0.0012182148545980453,0.0003048238717019558,0.0,0.01304472265765071,-0.09913602067157626,-0.0017351609468460082,0.0,0.008774217888712884,0.0034361200034618376,0.0,0.04468597002327442,0.023244821997359395,0.030730810714885592,0.0,0.0,0.007331088371574879,0.009893647376447916,0.01496517177671194,0.02093171376734972,0.0,0.0
Ppp1r15b,0.0,0.0,-0.02137775793671608,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,0.001927940547466278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,0.035269377641379836,0.0,0.0025401989556849,0.0012182148545980453,0.0003048238717019558,0.0,0.01304472265765071,0.05830621661618352,-0.0017351609468460082,0.0,0.007052891924977303,0.0034361200034618376,0.0,0.037300926372408866,0.036132181584835055,0.042643972504884005,0.0,0.0,0.007331088371574879,0.010223964620381594,0.02318027552217245,0.02093171376734972,0.0,0.0
4833420G17Rik,0.0,0.0,-0.02137775793671608,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005980431251227856,0.0,0.029918116498738528,0.0,0.0010160795785486697,0.002639465518295765,0.00010160796344280243,0.0,0.00951892651617527,0.04392656886950135,-0.0017351609468460082,0.0,0.007052891924977303,0.007474321536719799,0.0,0.042478222548961636,0.040170383378863334,0.03474878406152129,0.0,0.0,0.007331088371574879,0.01604498313739896,-0.09682070892304181,0.02093171376734972,0.0,0.0
Mb21d2,0.0,0.0,0.001166059523820877,0.0,0.0027299899817444383,0.0,0.0,0.0,0.0,0.0,0.0,0.010443011298775673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001212850995361805,0.0,0.035269377641379836,0.0,0.0025401989556849,-0.0013197327591478825,0.0003048238717019558,0.0,0.007128832163289189,-0.06931171756936237,-0.005964615754783154,0.0,0.0031556687410920856,0.007324383053928614,0.0,-0.0371763440198265,-0.04059574281331152,0.0192382693849504,0.0,0.0,0.007331088371574879,-0.00927245314931497,0.020520761143416166,-0.08574813041836023,0.0,2.0
Gpr61,0.0,0.0,0.002831858843564987,0.0,0.008241606075316668,0.00031551416963338853,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056428808346390726,0.0,0.027476047296077014,0.0,0.001066883560270071,0.0012182148545980453,0.00010160796344280243,0.0,-0.09831268669106066,-0.007313584368675947,0.00412100724875927,0.0,0.004593655280768871,0.0031206058524549008,0.0,0.046985986083745955,0.036132181584835055,0.026129009537398815,0.0,0.0,0.007331088371574879,0.010223964620381594,0.011566547155380249,0.008064934592694044,0.0,0.0
Ankrd46,0.0,0.0,0.002831858843564987,0.0,0.006403385167941451,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005222126794978976,0.0,0.035269377641379836,0.0,0.0025401989556849,0.0016242864727973939,0.0003048238717019558,0.0,0.01304472265765071,0.03749534936621785,0.00412100724875927,0.0,0.008774217888712884,0.00025519199669361115,0.0,0.042732447739690545,0.016938233040273188,0.03660302271135151,0.0,0.0,0.007331088371574879,-0.11667992901057005,0.02456770371645689,0.018003630228340627,0.0,0.0
Slain1,0.0,0.0,0.002831858843564987,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,-0.0770062111876905,0.0,0.0011176875419914723,-0.0013197327591478825,0.0,0.0,0.009061690680682659,0.05830621661618352,-0.0017351609468460082,0.0,0.008774217888712884,0.00015367409214377402,0.0,0.0484718888066709,0.03904237825423479,0.035555279785767196,0.0,0.0,0.0031848170794546602,0.009179166425019503,0.028706616926938294,0.02093171376734972,0.0,0.0
Ppp2r2c,0.0,0.0,0.001166059523820877,0.0,0.00907698020339012,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,0.010443011298775673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,-0.0770062111876905,0.0,0.0011176875419914723,-0.0009136611409485341,0.0,0.0,0.009061690680682659,0.05266535288654268,0.006506853550672531,0.0,0.006941838636994362,0.005564260389655828,0.0,-0.0123303119558841,-0.01363238912075758,0.035555279785767196,0.0,0.0,0.0031848170794546602,0.004431904824450612,0.02792456055060029,0.020389476008713246,0.0,0.0
Lsm4,0.0,0.0,0.001166059523820877,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,0.010443011298775673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,0.02207835402805358,0.0,-0.03845861203037202,0.0012182148545980453,0.00010160796344280243,0.0,0.009742464036680758,0.05830621661618352,-0.0026027414202690123,0.0,0.006941838636994362,0.0034361200034618376,0.0,-0.005275837257504463,0.036132181584835055,0.03964653775561601,0.0,0.0,-0.02097172001376748,0.010223964620381594,0.018760329359211028,0.029824413806200028,0.0,1.0
Parp8,0.0,0.0,0.002831858843564987,0.0,0.0057992901746183635,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00171626347117126,0.0,-0.008676501787267626,0.0,-0.03845861203037202,-0.0013197327591478825,0.00010160796344280243,0.0,0.009742464036680758,-0.10444178356789052,-0.0017351609468460082,0.0,0.008774217888712884,0.00015367409214377402,0.0,0.042236995175480845,0.017051446698606015,0.027733375965617597,0.0,0.0,0.0031848170794546602,-0.03838692033663392,0.022112321709282696,0.02093171376734972,0.0,0.0
Bhlhe22,0.0,0.0,0.002831858843564987,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,0.001927940547466278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,0.035269377641379836,0.0,0.0025401989556849,0.0016242864727973939,0.0003048238717019558,0.0,0.01304472265765071,0.05830621661618352,-0.0017351609468460082,0.0,0.008774217888712884,0.00025519199669361115,0.0,0.04468597002327442,0.037519609816372396,0.042643972504884005,0.0,0.0,0.007331088371574879,0.010223964620381594,0.02456770371645689,0.02093171376734972,0.0,0.0
Pcsk1n,0.0,0.0,0.002831858843564987,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,0.0291401070356369,0.0,0.0025401989556849,0.0012182148545980453,0.0003048238717019558,0.0,0.01304472265765071,0.05830621661618352,-0.0017351609468460082,0.0,0.008774217888712884,0.0034361200034618376,0.0,0.050293293036520484,0.036132181584835055,0.042643972504884005,0.0,0.0,-0.02097172001376748,0.010223964620381594,0.02318027552217245,0.02093171376734972,0.0,0.0
Tmem243,0.0,0.0,-0.02137775793671608,0.0,0.004242113190703094,-0.06616331908851862,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028592738788574936,0.0,0.03914434369187802,0.0,0.0006604517623782158,-0.0013197327591478825,-0.015769555140286683,0.0,0.0037573062302544715,0.023115701619535686,-0.0017351609468460082,0.0,0.0036295633250847457,0.00969675499945879,0.0,0.03580641468986869,0.022126954216510057,0.02094376820139587,0.0,0.0,0.007331088371574879,-0.11817249786108733,-0.0818755979463458,0.01148206515237689,0.0,1.0
Map1a,0.0,0.0,-0.02137775793671608,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,0.001927940547466278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,0.034075322560966015,0.0,0.0025401989556849,-0.0009136611409485341,0.0003048238717019558,0.0,0.01304472265765071,0.05830621661618352,0.00412100724875927,0.0,0.007052891924977303,0.004146745335310698,0.0,0.03437284227460623,0.03684280700981617,0.042643972504884005,0.0,0.0,0.007331088371574879,0.01261207478120923,0.02269684577360749,0.018003630228340627,0.0,0.0
Shisa7,0.0,0.0,0.001166059523820877,0.0,0.003215376024600118,0.0,0.0,0.0,0.0,0.0,0.0,0.010443011298775673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028936115466058256,0.0,0.015498838853091002,0.0,0.0010160795785486697,0.0012182148545980453,0.00010160796344280243,0.0,0.0025864370237104594,0.021933638472110033,-0.005964615754783154,0.0,0.0024773133150301874,0.004380363821983337,0.0,-0.046836600117385385,-0.008542614234611392,-0.22420167440082878,0.0,0.0,-0.02097172001376748,0.004230748126283288,0.013005874305963516,-0.055269461013376715,0.0,1.0
Traf3ip2,0.0,0.0,-0.02137775793671608,0.0,0.007307243831455708,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014462231379002333,0.0,-0.0642094968771562,0.0,0.0006604517623782158,-0.0013197327591478825,0.0,0.0,0.008573972494341433,-0.07604757217690349,-0.0017351609468460082,0.0,0.007052891924977303,0.010012269150465727,0.0,0.040599126946181056,0.029820971256121993,0.022107650679536163,0.0,0.0,0.0031848170794546602,0.03720765734091401,-0.05523388053756207,0.02093171376734972,0.0,0.0
Fam3c,0.0,0.0,0.001332639455795288,0.0,0.00662322246003896,0.00031551416963338853,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005980431251227856,0.0,-0.08585174520965666,0.0,0.0006604517623782158,-0.0013197327591478825,0.0,0.0,0.0027054091263562442,0.03862080597318709,-0.0017351609468460082,0.0,-0.08452667010948062,0.00969675499945879,0.0,0.034399438351392746,0.03360475863330066,0.022907097674906254,0.0,0.0,0.0031848170794546602,-0.044922419805079696,-0.11359196561854333,0.011434737984091043,0.0,1.0
Bcl2l1,0.0,0.0,-0.02137775793671608,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,0.001927940547466278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,-0.0016147487796843052,0.0,0.0025401989556849,-0.0009136611409485341,0.0003048238717019558,0.0,0.01304472265765071,0.05830621661618352,0.00412100724875927,0.0,0.007052891924977303,0.004146745335310698,0.0,0.032930660899728535,0.03684280700981617,0.042643972504884005,0.0,0.0,0.0031848170794546602,0.009179166425019503,0.031353745106607676,0.018003630228340627,0.0,0.0
Ccdc39,0.0,0.0,0.002831858843564987,0.0,0.007307243831455708,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00171626347117126,0.0,0.035269377641379836,0.0,0.0025401989556849,0.0012182148545980453,0.0003048238717019558,0.0,0.01304472265765071,-0.09913602067157626,-0.0017351609468460082,0.0,0.008774217888712884,0.0034361200034618376,0.0,0.051915747076272965,0.023244821997359395,0.030730810714885592,0.0,0.0,0.007331088371574879,0.007505537215620279,0.016159226857125758,0.02093171376734972,0.0,0.0
Lrp3,0.0,0.0,-0.006996357142925263,0.0,0.007721007752697915,-0.0279072273010388,0.0,0.0,0.0,0.0,0.0,0.010443011298775673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,0.02283493336290121,0.0,0.0025401989556849,0.0012182148545980453,0.0003048238717019558,0.0,0.006434701050166041,0.05830621661618352,-0.0026027414202690123,0.0,0.002119554898235947,0.0030417273100465537,0.0,0.005367674492299556,0.036132181584835055,-0.0406141595216468,0.0,0.0,-0.02097172001376748,0.01261207478120923,0.021986220441758634,0.016951436549425124,0.0,0.0
Snrpg,0.0,0.0,0.002831858843564987,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,0.001927940547466278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,0.035269377641379836,0.0,0.0025401989556849,0.0012182148545980453,0.0003048238717019558,0.0,0.01304472265765071,0.05830621661618352,-0.0017351609468460082,0.0,0.008774217888712884,0.0034361200034618376,0.0,0.04468597002327442,0.036132181584835055,0.042643972504884005,0.0,0.0,0.007331088371574879,0.010223964620381594,0.02318027552217245,0.02093171376734972,0.0,1.0
Sdk2,0.0,0.0,0.001166059523820877,0.0,0.0025105985696427524,0.0,0.0,0.0,0.0,0.0,0.0,0.010443011298775673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012448581587523222,0.0,-0.04505756261758506,0.0,0.0006502909678965807,-0.0024364297091960907,0.0,0.0,0.0016922869835980237,-0.0112545214779675,-0.005964615754783154,0.0,0.0024773133150301874,-0.0018874960020184516,0.0,-0.04689002575352788,-0.051963100088760254,-0.11344793813768775,0.0,0.0,0.0031848170794546602,0.005619100769981742,0.027563303830102085,-0.055269461013376715,0.0,1.0
Malsu1,0.0,0.0,0.002831858843564987,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056428808346390726,0.0,0.034075322560966015,0.0,0.0025401989556849,0.0012182148545980453,0.0003048238717019558,0.0,0.01304472265765071,-0.007313584368675947,-0.0017351609468460082,0.0,0.008774217888712884,0.0034361200034618376,0.0,0.051915747076272965,0.036132181584835055,0.036973125506192445,0.0,0.0,0.007331088371574879,0.01261207478120923,0.01496517177671194,0.02093171376734972,0.0,1.0
Odc1,0.0,0.0,0.002831858843564987,0.0,0.010529083721339703,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343284167349339,0.0,0.035269377641379836,0.0,0.0025401989556849,0.0012182148545980453,0.0003048238717019558,0.0,0.01304472265765071,0.05830621661618352,-0.0017351609468460082,0.0,0.008774217888712884,0.0034361200034618376,0.0,0.051915747076272965,0.036132181584835055,0.042643972504884005,0.0,0.0,0.007331088371574879,0.010223964620381594,0.02318027552217245,0.02093171376734972,0.0,0.0
Susd1,0.0,0.0,0.002831858843564987,0.0,0.006358552807942033,0.0009465424716472626,0.0,0.0,0.0,0.0,0.0,-0.005301836505532264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00471871430054307,0.0,-0.0770062111876905,0.0,0.0011176875419914723,-0.0024364297091960907,0.0,0.0,0.009061690680682659,0.0359520585462451,-0.0017351609468460082,0.0,0.008774217888712884,-0.0014142247661948204,0.0,0.040932120373472575,-0.10870884338393808,0.02830614000558853,0.0,0.0,0.0031848170794546602,0.0019148424174636601,0.043505766838788984,0.02093171376734972,0.0,0.0
Ctnnbip1,0.0,0.0,0.001166059523820877,0.0,0.0021078685554675757,0.0,0.0,0.0,0.0,0.0,0.0,0.010443011298775673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008421281538903713,0.0,-0.0275458145304583,0.0,0.0004673966043628752,-0.0013197327591478825,0.0,0.0,0.0015601966110989451,-0.035720368707552554,-0.005964615754783154,0.0,0.0024773133150301874,0.007324383053928614,0.0,-0.13555321894586086,-0.036157187232747676,-0.09544877387816086,0.0,0.0,-0.005047634616494179,9.306228719651699e-05,0.02062407224206254,-0.055269461013376715,0.0,1.0
