gene_name,gene_length.meta,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,18mo.2mo.log_ratio.DAR,18mo.9mo.log_ratio.DAR,18mo.2mo.log_ratio.DMR,count.DMR,rel_pos.DMR,18mo.9mo.Q.std.loops,loop_size.log.max.loops,18mo.9mo.Q.min.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,min_distance.log.std.loops,min_distance.log.mean.loops,min_distance.log.median.loops,18mo.2mo.T.max.loops,18mo.9mo.T.mean.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,18mo.2mo.T.median.loops,min_distance.log.min.loops,loop_size.log.min.loops,Tanova.median.loops,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,log2_distance.std.atac,log2_distance.min.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.max.atac
Atp5g1,6818.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482690557447481,0.1530444713924391,0.0873457105736346,0.2998872965399442,10.92407018558542,0.1747609936682083,0.2550010944231327,11.348174867535612,0.162523200714577,2,0.1060229015525022,-0.0115020086392183,0.2461088112629546,0.3365484100683724
Shroom4,237594.0,0.0,2,0.0,0.0,-0.1899901738975202,-0.0024712368078283,0.0,0.0,0.9999999999278651,0.0,0.0,-0.2075187496334107,0.0,-0.5283208335416588,-0.1956422837425155,1.3554957430099843,0.0,-0.1685005405157885,0.9999999999278651,0.0,-0.2896124589189219,-0.1460418478633751,-0.1460418478633751,0,0.0,0.0,1.4447848421658265,1,0.0114613773520865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048335776793068,-0.0341644543564091,-0.0285232143023243,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
A830031A19Rik,26099.0,0.0,5,0.0,0.061518425965225,-0.477312558251298,-0.0097144134177891,0.0940806383516466,-0.3159853006409848,0.459431618632379,3.0,-0.4499281630619895,-0.2064508774659463,0.1686537646107329,0.2556200479404371,-0.5234432002777138,0.3530119956088594,-0.1106581714070715,-0.459870481414575,-0.1699250014403088,1.0,-0.4842695124833645,-0.3193897307328508,-0.3650352207528984,2,-0.3698467181094648,-0.3993441754245915,-0.8359504403783787,2,0.7591115983919732,0.0004635451199567,21.482420486796936,-0.000895563,0.0001498579535537,-4.64220026446281e-05,-0.0013608404,20.938693010864423,-0.215744725,0.2703891425248177,14.025959696101468,14.057822541282478,0.140576495,0.0203694593785123,20.404652655502943,0.0005634530737326,-0.0115193,13.671209323704815,16.00781569666542,0.8896147,0.0164919885571542,-0.0703340869904994,-0.0234594975859796,1.5184258318888524,9.672425341971673,-0.0601597273468287,0.5720185733336456,13.740096955578922,0.0062783166913626,8,0.2884022940892434,-0.3375568576594259,0.291337918341253,0.3526605195184231
Atxn7l3b,3571.0,-0.3219280948849579,10,0.1093201432368231,0.0127312138155772,0.0,-0.2901452059709437,0.0,0.0,0.0,0.0,0.0,-1.3219280948440812,0.199618815113292,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.2901452059709437,-0.2901452059709437,-0.2901452059709437,1,-0.6455011731773755,-0.29656020659752,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497598552274125,0.1176090968695684,0.1182926943734359,0.3796749443156883,10.65374077870666,-0.2736239020195486,-0.0855592595153975,11.407267764244786,-0.3397011888835177,3,0.2951732520761352,-0.3807325115915327,0.0463472031028386,-0.2894300884791647
Hjurp,15162.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0103965687734132,0.0575984687313113,0.081790080970834,0.2198231253570654,11.138271800172284,0.0195344822675402,0.1124324476572429,11.449148645375487,0.0772913953172671,2,0.0036559288284454,-0.0770194119506078,0.2182284364589695,0.231602202585142
Tecr,36273.0,0.0,4,0.0,0.1256641162561338,0.1341862856340916,0.2116496757026187,0.3015232158348397,0.1144526026914718,1.087462841240792,3.0,0.0432107902235054,1.5025003405136248,-0.0223797482484624,1.087462841240792,0.0393315369358218,0.0,0.19130458902137,0.1341862856340916,0.4150374992728327,1.0,0.2116496757026187,0.2116496757026187,0.2116496757026187,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142139000721359,0.1270840286398568,0.1044141948589361,0.3969613277292804,10.6293566200797,-0.0995821488597921,0.0432107902235054,11.419960177847942,-0.0249625615245313,3,0.0740417350049851,-0.0399472154309608,0.0186256131937059,-0.0041095243611537
Macrod1,141247.0,0.0,0,0.0,0.0,0.080437038718288,0.2458401845379771,0.2611683525892676,0.3408413229900651,0.3219280948837557,1.0,0.3408413229900651,0.1520030934434468,0.1366371906016428,0.3219280948837557,0.080437038718288,0.0,0.3408413229900651,0.080437038718288,-0.1699250014403088,1.0,0.2458401845379771,0.2458401845379771,0.2458401845379771,14,0.4637494974568102,0.2215570498703026,-0.7435645660327469,6,0.6202145549567656,0.0015767256606768,17.871941323830093,-0.0026887843999999,0.0007267333358333,-0.0010521841908333,-0.0040358729999999,15.751622509775142,-0.125596352,0.522213811754202,14.078316723746816,13.894817763307945,0.11819201,-0.0030202767828333,15.844841914442831,0.0012825228633055,0.011762975,13.296486086615465,13.84421536873065,0.57004738,-0.0039593757167909,0.0014961633224756,0.0048000425910172,1.58148824415272,10.2597432636909,0.3718398493362878,0.8649843164986313,16.052546824555716,0.274374302052436,33,1.0234386168341814,-0.736964970447689,0.313629725407805,0.8367405821794811
Mrps30,8871.0,0.0,9,0.0,0.1568163847746542,-0.0921966479666265,0.1992206013027417,0.1168662427536051,-0.0739414209325104,1.8073549220060792,2.0,-0.1355698153893443,0.4239984532710632,0.0446469507641467,0.3061287448052208,-0.583136834545952,1.3325934519357947,-0.0123130264756765,-0.1897441031761483,0.5145731728235754,1.0,-0.2537677192932737,-0.0900939430187813,-0.1529143270422968,0,0.0,0.0,0.0,0,0.0,0.0006514923023854,20.206575616824043,-0.0010747533999999,0.0003163751117647,-9.140978382352944e-05,-0.0012327095,19.88127977851107,-0.20004897,0.3045829641439954,13.867761091023707,14.14449892583753,0.10353606,0.0508477026911764,19.857978156555674,0.000674977790044,-0.0246985749999999,13.537461094633018,19.41699539649441,0.9072047,0.0115472419659411,0.1070340067770915,0.0685746609036903,0.2170775702424099,11.112439506781618,-0.0904021451335905,-0.0016943493863874,11.419433550705431,-0.0878960419467951,2,0.0446469507641467,-0.2237568916449404,0.1921362562386496,0.0479648077513501
Dynll1,3889.0,-0.1219905243782664,11,0.1855223213256083,0.0950526188885606,0.2315425399540207,0.5915380240692443,0.0704864339751694,0.0725888867950157,0.9999999999974234,1.0,0.0725888867950157,0.2223924213353028,0.0233834381066753,0.8427370900594181,-0.0044300145805302,0.1258447185706271,0.0725888867950157,0.2123959904237286,-0.4694852832981371,1.0,0.2485140937389718,0.3390857877078835,0.2763665234933512,1,0.3254390449128399,0.0233834381066753,0.0,0,0.0,0.0,15.663196718107544,0.0042075039999999,0.0042075039999999,-0.0016345719999999,-0.0016345719999999,15.663196718107544,0.0220958,0.0,13.883216040052192,13.883216040052192,0.0220958,0.11839276,15.663196718107544,0.0,0.0220958,13.883216040052192,15.663196718107544,1.9988946,0.2351744475349307,0.1639234507489612,0.0508676162628938,0.4082773931122687,10.743151394112584,0.1636843239589427,0.3254390449128399,11.55889898114675,0.1952476833251708,3,0.0607422183705255,0.1106792326572838,0.0976072474709065,0.3020556068061646
Eps8,177631.0,0.0,3,0.0,0.0,-0.2593003847671478,-0.0727009992310279,-0.0182213802778958,-0.2216935210324805,0.0,2.0,-0.4647899831052389,-0.3219280948837557,0.0,-0.2297158093161895,-0.5081557473412261,0.324867213026467,0.0214029410402778,-0.2593003847671478,0.1375035237486233,0.0,-0.7965154728526906,-0.4366646712370903,-0.4407775416275525,0,0.0,0.0,0.0,0,0.0,0.0013310582692258,18.194602975157967,-0.0016647998,0.0009668872932432,0.0002378617648648,-0.0021200656999999,15.860844497351476,-0.11971172,0.7612284685287426,14.806426421823508,14.714030814928783,0.143968542,0.0195280909017567,15.73426371281439,0.0009983811413281,-0.017923197,13.84891630031937,13.505687520472335,1.18917295,-0.0011915689076044,-0.023460073883585,-0.0236848325780983,1.319580076297445,12.827144190984304,-0.0211347058918774,0.5612441016701787,15.46636328900068,0.1095972914290965,7,0.4910314605328493,-0.1133872971854081,0.1816921949678963,0.3809134805868371
Wdr41,46970.0,0.0,6,0.0,0.0,0.0442475577014946,0.2830232921169253,0.0295617721555596,0.0287012360991372,0.3219280948837557,3.0,-0.1152190929833292,0.1805722456406893,-0.0801252405773134,0.0497678367742264,0.0007647129945302,0.3848927281574584,0.1726215651816036,0.0442475577014946,0.0,1.0,-0.1978987467903277,-0.004118209793263,-0.0509055590552818,0,0.0,0.0,-0.6407064674728122,2,0.8532470080439474,0.0013231924746885,18.840372256080595,-0.0017351585,0.0013356730831325,-0.0001723143915662,-0.002327315,18.140859720121146,-0.1089031299999999,0.4787535969045262,14.468103368065051,14.627647872940509,0.1763554999999999,0.0517385790469879,17.880843444553058,0.0013129229506391,0.00851084,13.808159772868375,15.264882379239577,1.099415,-0.0093956468786781,-0.016406749397205,-0.0005613808239796,1.4739972701298092,10.77148946950068,0.1646795484880117,0.368928443855824,12.856036399819176,0.1193430048828676,2,0.1707983277876015,0.0405558936975127,0.1114218011785258,0.1981301160682225
Mme,144493.0,-0.3870231231066356,6,-0.3870231231066356,0.0,-0.2613015025636507,-0.1401133562425629,0.0,0.0,0.9999999999278651,0.0,0.0,0.0,0.0,0.199999999985573,-0.370202571042312,0.4472135954676983,0.0,-0.2644334388461652,1.5849625006249766,0.0,-0.3006203278432409,-0.2211720100906417,-0.235812669075182,4,-0.6203294595466187,-0.3410577787471536,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097054920194407,-0.0421746757079741,-0.018188816240432,0.027236649935552,15.765493308065642,-0.6203294595466187,-0.4237474176281068,15.828409245217752,-0.279271680799465,4,-0.1654544540593368,-0.5575181451571165,0.2599694150247741,0.0171846477512387
Rcor1,76550.0,-0.4694852832996785,8,-0.4694852832996785,-0.032313600647168,0.1171108103696141,0.1662252241653856,0.3492055731566801,0.2154510019192486,1.125530882076755,3.0,0.2154510019192486,0.5849625007181505,-0.0740153530298455,1.125530882076755,-0.068396311385527,0.0,0.2154510019192486,0.1153394303960567,0.4150374992668215,1.0,0.0465794773197649,0.1064023507425753,0.1064023507425753,0,0.0,0.0,0.0,0,0.0,0.0011747305007541,17.23442452757047,-0.000602829,0.0011647971326086,-0.0004672632043478,-0.002758979,16.566395512137056,-0.10824165,0.7170143812973234,14.570475961738884,14.617594471723232,0.12360641,0.014363587347826,16.05772756372754,0.0010471771876161,0.0200962099999999,13.562600191127032,13.364955378481907,0.54763025,0.0114036527509574,0.0096581057705763,-0.0074937604951384,2.1511099685812285,10.023754353299555,0.1384613484225739,0.530517586100973,14.884885964221484,0.2083061127415302,8,0.4044260904353312,-0.0705176677502801,0.1966237566992967,0.5625558665661372
Rabep2,20486.0,-0.296981737756365,3,-0.296981737756365,0.0,0.1771010717234071,0.5299833535633329,0.0,0.0,1.2223924213272874,0.0,0.0,-0.296981737756365,0.2156991003714874,0.4602666098038641,0.0819209033472079,0.4153019706509954,0.0,0.1979586279214634,0.0,1.0,0.1592234317066463,0.3119357082140708,0.3361539294643236,2,0.5988849626652848,0.1883610439969861,0.0,0,0.0,0.0011109541769269,18.36457072248674,-0.0011279657,0.0006802606259259,-0.0003696960074074,-0.0017690516999999,17.501168539818913,-0.13524465,0.4270725037185596,13.865769629633304,13.692724462462042,0.085198615,-0.0104826446555555,17.374557922252876,0.0011729954881272,-0.0610670129999999,13.45699604066518,15.47402276274796,1.9523634,0.0278718916400774,0.0211411505521293,-0.0041580360696724,1.2209807254129137,10.51175265376748,0.608119177195135,0.7500839633141159,13.291458518782358,0.5359894423291174,4,0.2156991003714874,0.290387237235183,0.180544527687344,0.7160303472166427
