cell_type,gene,DEG,pred,dmr,mcg_genebody,mch_genebody,atac,hic_loop,hic_abc_dmr,hic_abc_peak
Astro-TE_NN,Nr6a1,1,1,0.21660066,0.044646267,0.16479109,0.095471025,0.13807262,0.13971484,0.20070347
Astro-TE_NN,Bcan,-1,-1,0.0014242316,0.9925667,0.0025553664,0.0002634268,0.0008896084,0.0005890442,0.0017116118
Astro-TE_NN,Fgf14,1,1,0.07800329,0.016683659,0.14456269,0.1399273,0.048722666,0.38190424,0.19019614
Astro-TE_NN,Itm2b,-1,0,0.11444598,0.054326665,0.21210058,0.04754156,0.30605036,0.07262037,0.1929144
Astro-TE_NN,Mt1,-1,-1,0.03905238,0.5075455,0.07072994,0.22704732,0.10172543,0.0140081,0.03989136
Astro-TE_NN,Sash1,1,1,0.16930543,0.09198687,0.17848963,0.1916049,0.09493927,0.10820258,0.16547135
Astro-TE_NN,Slc35b3,0,0,0.084206276,0.22000104,0.17181629,0.03406397,0.081716776,0.10733771,0.3008579
Astro-TE_NN,Cystm1,0,-1,0.020509364,0.52065384,0.05737779,0.22439802,0.039401215,0.06793979,0.06971998
Astro-TE_NN,Prr14l,0,0,0.097859666,0.046285525,0.19148394,0.0924913,0.16883306,0.09650881,0.30653775
Astro-TE_NN,Topbp1,0,0,0.047812264,0.01702655,0.0744278,0.027952006,0.6900654,0.0005650842,0.1421509
Astro-TE_NN,Zswim7,0,0,0.029431688,0.7364585,0.050603185,0.014657585,0.04067593,0.029314352,0.098858796
Astro-TE_NN,Sorcs1,0,-1,0.0025456515,0.002830401,0.011087658,0.9745385,0.0023409831,0.0007152598,0.005941481
Astro-TE_NN,St3gal3,0,1,0.31407705,0.019049982,0.06130729,0.5196659,0.026153654,0.00023572487,0.05951042
Astro-TE_NN,Tex261,0,-1,0.010241308,0.34560588,0.017260727,0.0024536843,0.013742392,0.57316244,0.037533548
Astro-TE_NN,C230037L18Rik,0,-1,0.0024273775,0.015940558,0.0038300108,0.92269117,0.03503389,0.011167646,0.008909395
Astro-TE_NN,Mtmr6,0,0,0.02457302,0.04886182,0.0448189,0.02222166,0.35465783,0.423354,0.08151278
Astro-TE_NN,Trmt10b,0,0,0.11394778,0.034558464,0.22825223,0.06745874,0.14657602,0.019015152,0.3901916
Astro-TE_NN,Ttyh3,0,-1,0.0044702985,0.8925804,0.006395961,0.060679603,0.009625831,0.011572553,0.014675379
Astro-TE_NN,Ccnjl,0,1,0.43249512,0.035434112,0.06436733,0.03637172,0.2794633,0.07721654,0.07465184
Astro-TE_NN,Ipmk,0,1,0.5919926,0.0988716,0.07387874,0.09277929,0.037831686,0.013502574,0.09114346
Astro-TE_NN,Gatad2b,0,0,0.10537851,0.089720875,0.18985087,0.0019677596,0.17051545,0.07986038,0.36270612
Astro-TE_NN,Wdr73,0,0,0.09679641,0.09973739,0.1596199,0.07050631,0.11866737,0.146707,0.30796564
Astro-TE_NN,Btbd10,0,0,0.07815679,0.34597903,0.14617863,0.11795809,0.08231047,0.04468056,0.18473649
Astro-TE_NN,Plxnb1,0,-1,0.00078546494,0.0015425719,0.0011364204,0.0011177722,0.011336466,0.9816155,0.002465854
Astro-TE_NN,Traf7,0,0,0.01499413,0.4176549,0.031112906,0.0145983,0.025010731,0.44661564,0.050013427
Astro-TE_NN,Eef1d,0,-1,0.004715746,0.8504326,0.0072500543,0.004067083,0.0065375753,0.11002728,0.016969781
Astro-TE_NN,Rbms1,1,1,0.5666569,0.008747403,0.12907381,0.116143204,0.03976299,0.011412938,0.12820269
Astro-TE_NN,Nkx2-2os,1,1,0.5816706,0.008514456,0.13173345,0.10179428,0.049895138,0.00050724845,0.1258849
Astro-TE_NN,Dock10,-1,1,0.051245514,0.006776002,0.1306969,0.5905064,0.05099334,0.012638219,0.15714374
Astro-TE_NN,Bsg,-1,-1,0.004991792,0.18183883,0.0074042557,0.0026050431,0.029698694,0.7584912,0.0149702085
Astro-TE_NN,Maml3,1,1,0.6188977,0.0063225133,0.104332544,0.1492145,0.024959998,0.010267474,0.08600525
Astro-TE_NN,Nrg1,-1,1,0.5582151,0.0072688274,0.13930508,0.07561301,0.041221634,0.0415803,0.13679613
Astro-TE_NN,Slc3a2,-1,-1,0.0045531276,0.8975483,0.007112047,0.004465571,0.06571445,0.0064367326,0.014169707
Astro-TE_NN,Scn8a,-1,1,0.32249743,0.092807576,0.03886738,0.41496265,0.036415823,0.025390299,0.069058724
Astro-TE_NN,Cox8a,-1,0,0.013186809,0.9370327,0.023198824,0.003242167,0.02080412,0.00015585244,0.002379558
Astro-TE_NN,Pabpn1,-1,-1,0.0009027165,0.16995513,0.0015431704,0.0005122836,0.0015078227,0.82252014,0.003058756
Astro-TE_NN,Fgfr2,-1,1,0.48682696,0.017870497,0.014530354,0.4614433,0.0070053954,5.689434e-05,0.012266541
Astro-TE_NN,Sox6,1,1,0.6374582,0.021959117,0.04710762,0.23123266,0.017111927,0.0070630875,0.038067333
Astro-TE_NN,Ckb,-1,-1,4.615032e-05,0.014035297,6.400149e-05,0.0005112664,0.0001715651,0.9850427,0.00012908883
Astro-TE_NN,Rpl41,-1,-1,0.057411738,0.85768706,0.005872988,0.0012085639,0.006770252,0.056728292,0.014321174
Astro-TE_NN,Shroom3,1,1,0.5371406,0.056246947,0.11246311,0.11869899,0.043780047,0.0038684043,0.12780184
Astro-TE_NN,Camk2d,1,1,0.5661003,0.027958835,0.058813926,0.22173217,0.031488385,0.009637509,0.08426879
Astro-TE_NN,Ppib,-1,0,0.009523087,0.7292325,0.0235908,0.004756778,0.13744494,0.058999445,0.036452375
Astro-TE_NN,Cldn10,-1,-1,0.032205977,0.41262412,0.08255254,0.3044943,0.0437035,0.01321461,0.11120494
Astro-TE_NN,Gstm5,-1,-1,0.0034232377,0.04194487,0.0065207807,0.0012519838,0.009182892,0.92723984,0.010436423
Astro-TE_NN,Eda,1,1,0.046255697,0.046297677,0.070989706,0.0008637442,0.66759974,0.0046277405,0.16336569
Astro-TE_NN,Rps29,-1,0,0.006216709,0.8490183,0.010518617,0.002879502,0.089724585,0.018171698,0.023470566
Astro-TE_NN,Prpf4b,-1,0,0.013784962,0.8593274,0.025127696,0.0090521015,0.014552242,0.034577,0.04357866
Astro-TE_NN,Ctsd,-1,-1,0.01461275,0.22601198,0.022303818,0.30341512,0.058411945,0.325592,0.04965233
Astro-TE_NN,Utrn,1,1,0.5669578,0.0037634245,0.037324,0.28147838,0.028003626,0.0061028413,0.07636994
