cell_type,gene,DEG,pred,dmr,mcg_genebody,mch_genebody,atac,hic_loop,hic_abc_dmr,hic_abc_peak
CA3_Glut,Cebpz,1,1,0.04262622,0.05474412,0.028611818,0.28352317,0.38142872,0.13916376,0.069902174
CA3_Glut,Nr6a1,1,1,0.5858503,0.060106788,0.036666904,0.014276167,0.0504524,0.16881067,0.083836876
CA3_Glut,Git2,1,1,0.021351947,0.08767615,0.57682675,0.02855856,0.16852787,0.082301736,0.034756985
CA3_Glut,Gas2l1,1,1,0.006782522,0.034902394,0.005617042,0.074506834,0.8454234,0.020597132,0.012170729
CA3_Glut,Sema6d,-1,1,0.63355774,0.102611355,0.050330825,0.004173515,0.014193895,0.13409756,0.061035123
CA3_Glut,Tshz3,1,1,0.03553972,0.10017504,0.54912055,0.12060817,0.014966983,0.12404443,0.055545125
CA3_Glut,Dpf1,1,1,0.039005436,0.22018716,0.02752233,0.47028926,0.049020164,0.12670688,0.06726865
CA3_Glut,Mark2,1,1,0.13682602,0.007189132,0.0074416557,0.0061041014,0.81786436,0.0171659,0.007408834
CA3_Glut,Cd38,-1,1,0.031737875,0.081288256,0.6854826,0.0140320305,0.02121515,0.11646843,0.049775593
CA3_Glut,Cpsf7,1,1,0.025224814,0.10343007,0.01940223,0.6939683,0.036287844,0.07782534,0.04386144
CA3_Glut,Atp2b2,-1,-1,0.08165337,0.065791525,0.7871554,0.0020348763,0.018555447,0.030643266,0.014166182
CA3_Glut,Grik4,-1,-1,0.045361128,0.08744733,0.8214525,0.0013729432,0.010567986,0.022634694,0.011163408
CA3_Glut,Setd1a,1,1,0.02451776,0.046550766,0.028728144,0.17984504,0.6025542,0.07573034,0.04207373
CA3_Glut,Hnrnph3,1,1,0.017660027,0.06795857,0.015180824,0.7910261,0.025405308,0.05393109,0.02883814
CA3_Glut,Kifc2,1,1,0.008818079,0.05800451,0.0097360695,0.4925685,0.38731635,0.02873484,0.014821636
CA3_Glut,Anapc2,1,1,0.015078338,0.02785121,0.015023574,0.15528351,0.7148736,0.04289039,0.028999344
CA3_Glut,Gm10754,1,1,0.00043751224,0.00047949556,0.00040715613,0.99584407,0.0006293952,0.0015757554,0.0006265956
CA3_Glut,Nup88,1,1,0.06771812,0.32807806,0.04867095,0.17579155,0.028487612,0.2299867,0.121267065
CA3_Glut,Ppt2,1,1,0.03261923,0.06490055,0.27127108,0.43132043,0.039826397,0.10556685,0.0544954
CA3_Glut,Cnot3,1,1,0.009072698,0.0135831665,0.006129903,0.919332,0.0050961487,0.030812593,0.015973339
CA3_Glut,Anapc5,1,1,0.05051264,0.06899657,0.056191124,0.12690482,0.40585726,0.20813154,0.08340601
CA3_Glut,Nisch,1,1,0.056766145,0.21302775,0.04454861,0.07843456,0.3180661,0.19487788,0.094278984
CA3_Glut,Map4k2,1,1,0.03584249,0.043863196,0.021443471,0.33540338,0.38049594,0.11374717,0.06920438
CA3_Glut,Rnf112,1,1,0.018172001,0.40227908,0.2276056,0.2340531,0.02614182,0.057060733,0.03468774
CA3_Glut,Lats2,-1,-1,0.09650502,0.04119838,0.8180199,0.0025490904,0.007877818,0.023424568,0.010425239
CA3_Glut,Gcc2,1,0,0.086355716,0.10393788,0.13941713,0.10426082,0.124229364,0.30070758,0.14109151
CA3_Glut,Macrod2os1,-1,1,0.10704004,0.11804852,0.077633984,0.09481325,0.040655307,0.39620733,0.16560157
CA3_Glut,Eml2,1,1,0.033844206,0.044126593,0.03254993,0.12705213,0.59901166,0.099701285,0.06371412
