,cv,feature,class,weight
309,1,size.log2.DMR,down,0.12579916936348545
310,1,rel_pos.DMR,down,0.027603559590131634
311,1,9mo.2mo.log_ratio.DMR,down,0.07098608237835943
312,1,18mo.9mo.log_ratio.DMR,down,0.0
313,1,18mo.2mo.log_ratio.DMR,down,0.015944811927351234
314,1,distance.log2.DMR,down,0.142583169541374
315,1,count.DMR,down,0.4675309989825993
316,1,Qanova.mean.loops,down,-0.01872958028578778
317,1,Qanova.median.loops,down,0.0
318,1,Qanova.std.loops,down,-0.12039113198168122
319,1,Qanova.max.loops,down,-0.15146454818804306
320,1,Qanova.min.loops,down,0.0
321,1,Tanova.mean.loops,down,0.06547560048742629
322,1,Tanova.median.loops,down,0.13160157850891493
323,1,Tanova.std.loops,down,0.12321625374229786
324,1,Tanova.max.loops,down,-0.04771363828194687
325,1,Tanova.min.loops,down,-0.2423743774136751
326,1,9mo.2mo.Q.mean.loops,down,0.0034002537835343817
327,1,9mo.2mo.Q.median.loops,down,-0.11129022705449966
328,1,9mo.2mo.Q.std.loops,down,0.0
329,1,9mo.2mo.Q.max.loops,down,0.15362796734191153
