gene,stats,fdr,log2(old/young),DEG,-log10(fdr)
Pdcd6,7.6359919980486595,0.045594025383120906,-0.15976539,0,1.341092063325511
Sdha,53.71068027760548,1.5906426879783713e-10,-0.0048819813,0,9.798427366593007
Ccdc127,13.97888287586771,0.003072751619957891,-0.6918304,0,2.5124725436945887
Lrrc14b,0.17710464368855794,0.9348307541917299,-0.5392705,0,0.029267008564725857
Zfp72,5.928898917795267,0.09332686604659075,0.365557,0,1.0299933177088074
Zfp825,4.452185414966813,0.17041614488491877,0.43533656,0,0.7684892634291393
Erap1,38.98857069591105,8.496274531021068e-08,0.7422573,1,7.070771463143338
Cast,1.6381574182645362,0.5286734618679461,0.34917012,0,0.27681248958274357
Pcsk1,2.792831786925844,0.3338036517297448,-1.0136484,0,0.47650891655610483
Ell2,7.249197527929958,0.05367836346667907,0.455632,0,1.2702007333052532
Glrx,2.166141953650982,0.42896973424222407,0.11331089,0,0.36757334817722226
Rhobtb3,35.374804396668765,3.7362845163070665e-07,0.4129326,1,6.427560059862344
Rfesd,1.1819092387562153,0.6305339891172813,-0.086093545,0,0.20029149769007928
Arsk,12.248836017014803,0.006451028226765064,-0.26901624,0,2.1903710578266926
Ttc37,3.6986522333965923,0.23126276760998804,0.21651468,0,0.635894281293795
Mctp1,7.862913748045822,0.04148403062688233,0.38189763,0,1.3821190537783734
2210408I21Rik,37.457835801602876,1.59064068531241e-07,0.10998604,0,6.798427913382887
Fam172a,27.618480703438674,9.6792149946212e-06,0.22165999,0,5.014159863490028
Pou5f2,2.442266513762025,0.38398431310830505,0.493527,0,0.4156865174805408
Nr2f1,3.6684006120780754,0.2341951289614966,0.110820994,0,0.6304221420866397
A830082K12Rik,34.41370701093392,5.541265971055342e-07,-0.093245074,0,6.256391003965795
Arrdc3,10.257310393309103,0.015021050090101996,-0.071321696,0,1.8232997056543714
9330111N05Rik,3.1710485014904513,0.28673857716628565,0.91597426,0,0.5425138741153153
Lysmd3,1.0835762478540056,0.6553964252078264,0.3186629,0,0.18349593176162124
Polr3g,9.229127425898849,0.02318370608071422,0.16045435,0,1.6348171377533822
Mblac2,48.00710810289611,1.8389251455066115e-09,0.09865749,0,8.735435948605893
Gm17259,0.10288986369454421,0.9615675480971255,0.06655518,0,0.017020202080277585
Cetn3,8.635455593646409,0.029872714577816043,-0.50470597,0,1.524725310619869
Mef2c,39.63775626619246,6.560720381261586e-08,-0.028461883,0,7.183048471534412
C130071C03Rik,23.128999058441092,6.247897252090965e-05,-0.22127204,0,4.20426612113089
Gm26803,5.918581358163705,0.09371980361223176,0.39137733,0,1.0281686301285684
2810049E08Rik,14.186230599904807,0.002811082895135742,-0.14118405,0,2.5511263474309036
Gm17750,14.974799865203547,0.00200227849623615,-0.2855805,0,2.6984755167833754
