gene_name,gene_length.meta,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,min_distance.log.min.loops,9mo.2mo.T.median.loops,18mo.9mo.Q.mean.loops,18mo.2mo.Q.mean.loops,Qanova.mean.loops,18mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.9mo.T.max.loops,Tanova.max.loops,18mo.2mo.T.mean.loops,min_distance.log.median.loops,9mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,count.loops,9mo.2mo.T.min.loops,18mo.2mo.Q.median.loops,18mo.9mo.Q.min.loops,loop_size.log.min.loops,Qanova.min.loops,Qanova.std.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,loop_size.log.mean.loops,min_distance.log.max.loops,loop_size.log.median.loops,9mo.2mo.Q.median.loops,9mo.2mo.T.max.loops,18mo.2mo.T.min.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,18mo.9mo.Q.median.loops,9mo.2mo.T.std.loops,18mo.9mo.Q.max.loops,Tanova.std.loops,Qanova.max.loops,loop_size.log.std.loops,Tanova.min.loops,18mo.9mo.T.std.loops,9mo.2mo.Q.max.loops,18mo.9mo.T.min.loops,min_distance.log.mean.loops,18mo.9mo.Q.std.loops,18mo.2mo.T.median.loops,Qanova.median.loops,9mo.2mo.Q.mean.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac
Fstl4,423904.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.6147026738117429,0.4775970842513253,0.2209245531708046,4,0.1371055895604176,47,6.404790176266579,0.0071121414227745,-0.111648563942201,16.423874112600224,0.1187607053649756,0.5657540605647876,13.625023856880407,0.026146,0.0001643275331719,0.0002290238753026,1.0160242098753027,-0.0016225279999999,0.0008291818704087,0.18763431,7.1444716,0.0098145839786924,15.88555339304088,0.0175950367765859,0.0008430041537173,413,-0.204796374,0.00016487,-0.001831603,13.43514933836693,0.010325414,0.8704585017723483,1.2799500603241687,-0.00951509,16.696335630233182,17.729766768677496,16.872674880270605,8.090799999999976e-05,0.1696981,-0.1542990436,-0.0077804527978934,-0.0022058475,1.0176246,0.0656371869887672,1.484816760646489,18.4971657451784,0.21332315,0.0022148135999999,0.0001160384999999,0.065582111809751,0.0027526429999999,1.353218587827175,5.1550126,1.0621916292345324,0.007375644,0.0739266356097925,0.002291471,-0.1993205149999999,15.815486848573205,0.0008100255106626,0.0095457999999999,0.7947464,6.469634213075064e-05,0.024528813360818,0.0069488508824319,0.03147766424325,0.0,0.0,0.0,1.218426913854519,1.2208817210884535,0.7377072394652362,39,0.3314999930383824,15.866164393367477,0.3338174642038223,0.3037617628756903,17.627462637106678,1.8582121447086903,0.3661387111002017,-0.2567089709136582,-0.8069743565804414,0.0623769482245113,10.765700487651184,-1.0636833274940996,0.4105315232904039
Unc5d,572919.0,0.0,0.0,0.3450123282043175,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0130977093796003,4.0,0.0,0.0,0.0091093586976325,0.0,0.0,0.0,0,0.0,14,5.569476911001864,0.1417907605115692,0.1128427466703166,16.141746667496708,0.0289480138412526,0.5732734326359948,14.381137338968552,0.0563037899999999,-4.841538166666665e-05,0.0002372701040476,1.0744695819761905,-0.0004511452999999,0.0003812372025042,0.109873406,5.645594,0.0123336693095238,17.507042825383078,0.0615728629047619,0.0004041411398148,42,-0.02132942,0.00021962755,-0.0013205689,16.560049163882006,0.015697323,1.0904898266158516,0.86349424327704,-0.06700148,18.98560270243299,18.17173877462124,19.32851718901404,0.0002398037,0.17734244,-0.13722331,-0.049239193595238,-0.0004338924999999,1.56123165,0.0702336637864893,2.066098130952381,19.668613221012464,0.128849943,0.0014577134,-4.964165000000001e-05,0.0502784629314006,0.0013366545,1.5809944404332232,4.27308,0.8845581277524278,0.1745545,0.0897496210481107,0.0013383092,-0.188208422,17.29742820060431,0.0005173783569722,0.0226859525,0.621329755,0.0002856854857142,0.0084818537003972,0.0072117637599002,0.0156936174602975,0.0,0.0,0.0,0.1367382052666625,0.1894098262519188,0.5374085890254571,10,0.3240098393350715,15.510294339331685,0.2303757880002601,-0.198530733498246,17.85911008779024,2.990140120334101,-0.0597771461589931,-0.5728690954770437,-0.5646895984468987,0.1387535873392529,10.888743248898336,-0.6750174246692221,0.2449447814068378
Itm2b,23063.0,-0.1336265066445384,-0.1336265066445384,0.0,0.0,5,-0.099535673550227,-0.1336265066445384,1.0,-0.1336265066445384,1.378511623235974,0.4778029403157184,12,0.0653116886510501,4.0,0.6127351133339651,-0.099535673550227,0.0715933746028822,0.0,0.0,0.0,0,0.0,3,5.243065286384559,-0.9674877126235056,-0.6140024151151655,12.418591408690029,-0.35348529750834,0.6141518737672583,13.320659543648578,-0.0064463399999999,0.0005879255692307,0.0003920131692307,0.8935976692307691,-0.0003785239999999,0.0012724300167142,0.06864394,1.2090592,-0.0007101342307692,14.076063997637691,-0.0034043592307692,0.0005397099661585,13,-0.0598925899999999,0.0001961278,-0.0015277872999999,15.998281902583496,0.09349108,0.6014399336081855,0.38443196919807,0.00924189,16.505931080464418,14.270952274818438,16.54257848945404,-0.0007118489999999,0.065819825,-0.0689596,0.002694225,-0.0016292319999999,0.34414208,0.0435793656770514,0.3750098493615384,16.902398669267626,0.09132332,0.001191142,0.0009809367,0.0370069346263795,0.0019238957,0.3130983343923879,2.1816163,0.2738408418373028,0.0056118667,0.0384217004610082,0.002278808,-0.057740115,13.976696922555876,0.0010188220472762,-0.0051191599999999,0.7252426,-0.0001959124,-0.0504677780516994,0.0049649415113602,-0.0455028365403391,0.0,0.0,0.0,-0.0788339178199963,-0.1341233721436907,0.1595616490926934,4,0.1012350494984732,12.002393476386956,0.1221745663907745,-0.226655298632448,13.342352510087808,0.9913607036726264,-0.197022547161369,-0.3541490142283425,-0.0863600254930503,0.029632751471079,11.10787091427968,-0.3189812181442972,0.0828347856765579
Phyhipl,98283.0,0.0,0.0,0.0,0.0,2,0.4150374992768402,0.0,0.0,0.0,0.7776075786549645,0.3187149603047834,11,0.0453471720260735,4.0,0.4124753200652337,0.0,0.0361769402257794,0.0,0.0,0.0,0,0.0,9,7.126103125167794,-0.4282077816016008,-0.3032107658362857,13.170699948205655,-0.124997015765315,0.5292320761460306,13.805542364358724,0.0163345899999999,0.0001955627119999,0.0002589682919999,1.15627224088,-0.0009633801,0.000611234271763,0.11325192,5.2220416,0.00858827188,13.93682194449238,0.0201822107466666,0.000667803960964,75,-0.1016745399999999,0.0001764389999999,-0.0017376179999999,16.457637380991763,0.004591268,1.1970996618491765,0.2765754948369567,-0.00940707,18.32236820892321,14.569736960767996,18.53563989299304,7.248110000000058e-05,0.148796676,-0.12241838,-0.0115939388666666,-0.0013128211,0.65626323,0.0504549400417417,0.9467691795226668,19.241908689936324,0.12315432,0.00258653,0.000190016,0.0454590543892578,0.0029024334,0.9935697785018778,5.711966,0.8282732481317162,0.0050707282,0.0641615439302949,0.0014578303,-0.1811199399999999,14.009455826417495,0.0008701367408746,0.0101572899999999,0.8009905,6.340558000000002e-05,-0.04446610895732,0.0015174467426022,-0.0429486622147177,0.0,0.0,0.0,0.7877925594211646,0.9715641938195938,0.4618575560256507,13,0.2144776438953988,13.97513602290744,0.2733586116217071,0.0776768500150619,15.431595539138169,1.1867593633582758,0.2478720889518877,-0.1865411073056205,-0.3094746971453999,0.1701952389368258,11.599912842187177,-0.1707749755579327,0.3516897649312604
Zbtb16,181925.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.5849625006971113,0.5849625006971113,6,0.000792939271518,1.0,0.0,0.5849625006971113,0.000792939271518,0.5772675651685366,0.23144736057755,0.3395902690239935,2,0.3458202045909866,26,6.450627612979289,-0.5353798941839298,-0.3550889212973852,15.235808875700354,-0.1802909728865446,0.4784986337880743,13.557344030489888,-0.0238173999999999,0.0003867739186666,-9.775274533333332e-05,1.0927121071405332,-0.00192396,0.0013054212376969,0.122294176,2.5249152,-0.0190182844133333,14.13129430270344,-0.0249464589466666,0.0009609775238729,75,-0.12587684,-0.0003178946,-0.0021401136,13.324180546618742,2.013177e-05,0.8715344606581001,0.7744272508550698,0.01651959,16.006094220284602,16.420108257102253,16.201855896117646,-0.0004520085999999,0.11379384,-0.117660983,0.0059281745333333,-0.002501866,0.99467057,0.0481400329508717,1.1095576607333333,17.67827001552358,0.12341455,0.002515471,7.427530000000005e-05,0.0716487129380365,0.002622167,0.7100778047374596,4.668291,0.8794265882062648,0.03220364,0.058939774071695,0.002886066,-0.11950341,14.302766512097238,0.0010540367441532,-0.0184992499999999,0.86233974,-0.0004845266639999,-0.0078952700710649,-0.0183502085783827,-0.0262454786494477,0.0,0.0,0.0,0.9280207207421052,0.747074831977111,0.8088307803034733,28,0.3207405559634344,14.784161293730827,0.2884265790245702,0.1065343144053249,16.493558400568883,1.709235374350296,0.1595884448040647,-0.2763377776413609,-0.4965387428087965,0.0530541303987398,10.827342704234196,-0.2225193572932498,0.2644160992393637
Plp1,17062.0,-0.1059960421870706,-0.1059960421870706,0.0998626179763222,1.0,10,-0.2410080995017773,-0.1059960421870706,1.0,-0.1059960421870706,0.8073549220421463,0.1520030934442484,17,0.0199819332372184,8.0,0.6556606580067382,-0.8073549220421463,0.0402136036879172,1.0206444671688848,0.5924176890091154,0.0866964200930585,1,0.4282267781597695,4,6.682306226991865,-0.4885977249234605,0.2473805127738952,11.85233373240716,-0.7359782376973557,0.2231863070933434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1068654986439193,-0.0274125186210555,-0.1342780172649749,0.0,0.0,0.0,0.5924176890091154,1.0206444671688848,0.4282267781597695,1,0.0,10.834471049984302,0.0,0.5924176890091154,10.834471049984302,0.0,1.0206444671688848,0.5924176890091154,0.4282267781597695,0.4282267781597695,10.834471049984302,1.0206444671688848,0.0
Etv5,58410.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.9999999999959924,0.4146906141923883,10,-0.0585363152626868,6.0,0.4510867677996989,-0.275634442612767,-0.0403081730007144,-0.2933851526115396,-0.2149372330113799,0.9541579875020028,1,-0.0784479196001597,53,6.478249239577499,-0.8369762246054947,-0.2623523250745955,13.861957054123868,-0.5746238995308993,0.5141374900611597,13.384109183736609,0.0410536274999999,0.0011512915907894,0.0012162777552631,1.5273323536578949,-0.0012084231,0.0010681968144953,0.1737326,4.0089245,0.0582471643026315,14.406670058739,0.0333676299078947,0.001228064052124,76,-0.1293913299999999,0.0012561744999999,-0.000869302,13.428883552010191,0.034119118,1.2194561681122815,0.6385299632921889,0.020882155,16.278865318715017,15.31242211528949,16.401446212318017,0.000120466,0.15627469,-0.0746831799999999,0.0248795343947368,-0.002131048,1.14766995,0.0577523424604506,1.3401508189342106,18.526461031664518,0.1659968499999999,0.004508585,0.0009821826,0.0592855219576498,0.00563589,1.0714689829620911,5.50959,1.1733202449875626,0.024390042,0.0573247376025569,0.0021280209999999,-0.10542333,14.346460646676045,0.0012283396012258,0.0675468699999999,1.1410010000000002,6.49861644736842e-05,-0.1438085852071492,-0.0770119791806327,-0.2208205643877819,0.0,0.0,0.0,0.6412000620635877,0.6310204210930229,0.4145518412441895,14,0.176894410634658,13.111821719333316,0.2948161218099026,0.1741018509991253,14.77025092739487,1.4137903720717178,0.177866236928191,-0.2294711726378344,-0.37529933311658,0.0037643859290656,10.608254821978,-0.2933851526115396,0.3058622131728696
Olig1,2161.0,0.0043512169683918,0.1966424124529703,0.1906229797479463,3.0,21,-0.2085866218109853,0.1435747738365146,3.0,0.4420012465540045,-0.2451124978356968,-0.9175378398061412,12,-0.0771098738348163,5.0,0.5211462926230073,-1.5025003405214044,-0.0982812577151159,-0.3276321504376689,-0.1594244996963509,0.3502678136666126,1,-0.1682076507413179,1,7.375039431347794,-0.8210298587459891,-0.3410369177338253,8.891783703218614,-0.4799929410121638,0.0770978737217984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0349457651367528,0.1250784768841482,0.0901327117473953,0.0,0.0,0.0,0.0095210625021504,0.0563803917844811,0.0468593292823307,4,0.092249740502527,10.916863185905978,0.090875746976968,-0.1216842977610652,11.392317422778811,0.3953124893449176,-0.1585955833275957,-0.1981504173408375,-0.1682076507413179,-0.0369112855665304,10.508785162064612,-0.3276321504376689,0.162035593524751
Syt14,144542.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.1375035237341966,0.5054441580668894,12,-0.1244258739742437,4.0,0.5817760680642029,-0.1699250014403088,-0.1126869160318433,0.0,0.0,0.0,0,0.0,2,7.853679566041178,-1.356940989685364,-0.7465200050861414,14.25894414650233,-0.6104209845992228,0.7854074941767312,13.394328708537234,-0.0146605,0.0010057609523809,0.0002434882533333,1.6242405883809523,-0.0035743069999999,0.0010910289661061,0.12108339,10.154831,0.0103887877590476,14.909096157113488,-0.0083196472,0.0009919933412426,105,-0.1139445,0.0003264979999999,-0.001638358,13.818781872275403,0.009836876,1.2873354378165824,0.8304475820822469,0.02533045,16.484548526413047,16.247018869309105,16.432835472528684,-0.000911992,0.26427353,-0.1440319806,0.0187084349590476,-0.003056275,0.7155753,0.0623723978023506,1.0288513365809524,19.47450211278552,0.1289474099999999,0.0030436674999999,0.000969892,0.0590177957113199,0.0037691566,1.1658420800766818,6.24765,1.3869555624413932,0.050000347,0.0620040814033079,0.0021590943999999,-0.1502916807,14.780664204871684,0.000929391818783,0.0232889599999999,1.2872977,-0.0007622726990476,-0.0189985848467398,0.0056338843095517,-0.0133647005371881,0.0,0.0,0.0,0.2780190983781638,0.7881349282990255,0.649435206719999,8,0.3552058269133306,13.974226631579883,0.2891795277259653,-0.018016920796957,15.83853918419845,1.883248676246148,0.1430852634703252,-0.5725792288522724,-0.3224137528251513,0.1611021842672823,11.090774054640816,-0.6158250438170769,0.4299345412285862
Sema3e,231413.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.7369655941597939,0.0,16,0.0212607207643394,8.0,0.719954149793806,-1.5849625006890964,0.0692063493601544,0.5644931669505913,0.2331489556376001,0.2006537446954926,2,0.3313442113129911,22,7.382187758046396,0.1145232095168867,-0.1512927399380566,15.102758629514389,0.2658159494549434,0.4285947366002418,15.571308249639827,0.0725073,0.002703436,0.0021706077,3.7844563,0.0021706077,0.0,0.16328703,6.4943676,0.23579433,15.571308249639827,0.0725073,0.0,1,0.0725073,0.0021706077,0.002703436,15.978956189624975,3.7844563,0.0,0.0,0.16328703,15.978956189624975,15.571308249639827,15.978956189624975,-0.0005328283,0.0725073,0.23579433,0.16328703,-0.0005328283,6.4943676,0.0,6.4943676,15.978956189624975,0.23579433,0.0021706077,0.002703436,0.0,0.002703436,0.0,3.7844563,0.0,6.4943676,0.0,-0.0005328283,0.16328703,15.571308249639827,0.0,0.23579433,3.7844563,-0.0005328283,0.0124617865088972,0.025879064556944,0.0383408510658413,0.0,0.0,0.0,0.3665923212947188,0.6003083869119907,0.9395070324346432,15,0.3744210967280958,15.044251790527174,0.3024317744526318,-0.0393670013100189,16.780629471772386,1.7730379262401024,0.013898791768515,-0.7137430898195396,-0.521485099810548,0.053265793078534,10.915132448950724,-0.5162268767876302,0.3321597728279734
Pld5,313006.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,-0.7369655941469699,-0.7369655941469699,8,0.00053772489767,3.0,0.1518629849837331,-0.9999999999278651,0.0038976199072733,-0.9081514321951696,-0.8219386357164166,0.9920648189624172,2,-0.086212796478753,9,5.49728791733366,-0.0279426860402137,-0.2771409308248176,16.049398832974852,0.2491982447846038,0.4954315621085335,13.33119687715303,0.0143424499999999,7.20780753691275e-05,0.0002173747102684,1.0502269463221476,-0.0015765482,0.0006801638322524,0.15180306,4.0769825,0.0203585307919463,15.806549621985962,0.0150917460268456,0.0006370302300704,149,-0.16216213,0.0002154138,-0.0019800139999999,13.665557989846414,0.008480729,0.9538546461718368,1.1562260746982171,0.00652922,17.75818584884015,17.284950583473638,18.25577547583364,0.0001127435999999,0.13999397,-0.160652735,0.0052667847651006,-0.0015932284,0.81440115,0.0672347347255939,1.1354409805369128,20.469989524740413,0.1816684,0.0019885653,8.422170000000001e-05,0.0577657451546873,0.0021865914999999,0.9703224186014744,4.976427,1.5844538265422723,0.021914437,0.064807507877876,0.0022308657999999,-0.14334584,15.531977540354855,0.0006776767757818,0.02833193,0.7063677,0.0001452966348993,0.0220300674489866,-0.0128146816203104,0.0092153858286762,0.0,0.0,0.0,0.138699721567135,0.3568543500305013,0.5424266637549183,14,0.3309009895780755,15.151293270567876,0.3327599969759083,-0.4628581422769425,17.0805260950906,1.7959661204758832,-0.5436952819850701,-0.9334500639682758,-0.6360742317247876,-0.0808371397081275,11.08281433767234,-1.3642862768152126,0.4549437971259787
6030407O03Rik,246378.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.4474754655697635,0.5038848107518141,0.5854867440430069,2,-0.0564093451820506,16,6.157117924837718,-0.353720300200064,-0.2365206882342714,14.882204324192529,-0.1171996119657925,0.6598949887769692,15.96379921393177,0.0384975699999999,-0.0003848838646153,-0.0002135191384615,1.2564371423076923,-0.0013994583999999,0.0005969993878659,0.112430303,7.223716,-0.025396521076923,16.173520992026965,-0.0053629712307692,0.0006467984806216,13,-0.216886555,-0.0001472404,-0.0012647888,16.89860138740394,0.19317499,0.7447906369538673,0.1336958217133234,-0.02952797,18.208141973355225,16.35658952039976,17.625252221746873,0.0002564059999999,0.095734066,-0.133261086,-0.0200335498461538,-0.0007761819,1.8877593,0.0662454477613365,2.1008311838461537,19.68376223717448,0.0704881699999999,0.0011308006999999,-0.000471575,0.097487556644424,0.0005944209999999,1.7557991243411768,2.6504967,0.9675530038752682,0.46687376,0.0880241654621812,0.0010384224,-0.113705901,16.197584881050105,0.000678708340203,-0.02075009,1.1768032,0.0001713647261538,-0.008417925629241,0.0204813238180584,0.0120633981888174,0.0,0.0,0.0,0.6730361491446195,0.7255205046305839,0.7155540971542838,24,0.2499630942319833,15.021523576493038,0.2729090930029123,0.1258115873632061,16.907524453187513,1.8193278210871155,0.1904424162301078,-0.4138413014007763,-0.3718259469957463,0.0646308288669016,11.092757140919918,-0.2424159873120822,0.2397588857556786
Pde8a,120937.0,0.0,0.0,0.0,0.0,3,-0.2756344426121071,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.4581143532214042,0.4846550871278241,0.0158880075558081,1,-0.0265407339064198,18,6.353497786527672,-0.4111913109359976,-0.2322745640185319,13.243444587444802,-0.1789167469174656,0.5614954381452697,13.501339618061396,0.03711331,0.0009610374843373,0.0014235430554216,2.0821526761445783,-0.0008757862,0.0007876611033815,0.21464399,7.207878,0.0736950806746987,14.695500185173811,0.0377098754337349,0.0015732773753105,83,-0.06258176,0.0008581354999999,-0.0011558819,13.535153850693858,0.12654312,2.2889945199461983,0.6228007287383219,0.0265205199999999,16.116899083463363,15.78680563713508,15.916975731480342,0.0003981039999999,0.1795174199999999,-0.039994285,0.0359852052409638,-0.0016015395999999,1.2617178,0.0580031875406695,1.74270051913253,18.310359826360664,0.21142955,0.0057805735,0.0005683299,0.0527099032736685,0.004718946,1.5745735530348657,9.2353115,1.7207000100816927,0.043614008,0.0716360890586764,0.0023028099999999,-0.10219349,14.546918162528293,0.0015696993294049,0.072748918,1.3317324,0.0004625055710843,0.0413832350092641,-0.0132289062509512,0.0281543287583128,0.0,0.0,0.0,1.12642139166871,0.9889253547137682,0.5573770052588539,15,0.2404298193037704,13.051723010073117,0.4208153423627913,0.2826387750554137,15.783228473165709,2.709399544737946,0.2634895342916928,-0.4138413013767601,-0.5143134445650808,-0.0191492407637208,7.686500527183918,-0.3851293188078727,0.3825119674288308
Gm15398,125776.0,0.2409966119771479,0.2409966119771479,0.2289039048957537,1.0,2,0.1926450779415374,0.2409966119771479,1.0,0.2409966119771479,0.0,-0.9999999999278651,11,-0.0180264086560946,3.0,0.5773502691479787,-0.9999999999278651,-0.0203324429200986,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076346928979243,0.0092569767701373,0.0168916696680616,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caln1,477957.0,0.0,0.0,-0.0186967651636936,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,-0.5622256545256061,-0.5971339030614531,0.1717873009392447,1,0.0349082485358469,22,5.565764050952103,-0.308063356552097,-0.3255743785937708,16.338668976996782,0.0175110220416738,0.5033828155685852,13.61240779313867,-0.0046882779999999,0.000269132274344,0.0004134399058309,1.3830232662443147,-0.0024305926,0.0008762818781037,0.196993356,5.7239156,0.0331087235452478,14.994574421011988,-0.0066579823483381,0.0008142927667635,343,-0.186583961,0.0004521505999999,-0.0014255664,13.305064221337224,0.0074952524,1.1284553181856205,1.3617292615359493,0.04567196,17.205738479182198,17.888487606331523,17.333583412144478,0.0001798619,0.145804932,-0.14943758,0.039766705893586,-0.00261079,1.5002509,0.0697469443916496,1.669849746173178,19.229546429220907,0.1640280999999999,0.0024594747,0.00018464,0.0689599984332951,0.0027947817,1.195568729656513,5.5536833,1.2800186545647494,0.0023407922,0.067224213176001,0.002829502,-0.138322516,15.346500681606775,0.000735096122309,0.036769545,1.2064041,0.0001443076314868,0.0226251512542933,0.0081385746903941,0.0307637259446874,0.0,0.0,0.0,1.099810708112476,0.9598229692540116,0.3757701987835714,12,0.198039155472411,15.876091692958417,0.5781079399495495,-0.0039255768932777,17.80508886889132,1.2133878429396028,0.0170325484115062,-0.7442608571552538,-0.3153382357836655,0.0209581253047839,14.043027283594556,-0.6583944769453212,0.540449160061808
Plce1,303921.0,-0.0686863656531623,-0.0686863656531623,-0.0678108083285983,1.0,2,0.0,-0.0686863656531623,1.0,-0.0686863656531623,0.2630344058289848,0.2278397418850462,8,0.0269654222888133,2.0,0.0497727710726814,0.1926450779411075,0.0269654222888133,0.0,0.0,0.0,0,0.0,18,6.0023852923098735,-0.322569609651514,-0.40606095398678,15.695074495036952,0.0834913443352659,0.444412509846501,14.055790814565905,0.05332285,0.0004901588742857,0.0012711334457142,1.5316384754285717,-0.0013137035,0.0008534848387501,0.1033084788,2.7956097,0.0714868702857142,15.79943341225707,0.04523041724,0.0016835343636091,35,-0.0613071,0.0006287367,-0.0013887926999999,13.560213400871516,0.2735124,1.4295277740913015,0.953685565158798,0.0223582999999999,15.899698599103324,16.566143252206857,16.095067301607052,0.0009473569999999,0.1048475399999999,-0.00242346,0.0262564530457142,-0.0009025965999999,0.8440277,0.0346941505268335,1.0098618571428573,16.98815209769054,0.143208116,0.0047617525,0.0002736817,0.0388120039360473,0.0029996195,0.6373370013943109,5.0914874,0.8604139136663512,0.18834132,0.0387227939147002,0.0025703699999999,-0.0447474599999999,15.575909541119756,0.0012375164640118,0.07568115,0.79341465,0.0007809745714285,-0.0139180653243665,0.0064685692361549,-0.0074494960882116,0.0,0.0,0.0,0.6888968041112252,0.7576582386841701,0.619870749205749,32,0.2793995992951038,15.172925412818303,0.2887832653114185,0.0463532522943348,17.168760247060824,2.1228156964393903,0.1514318991555952,-0.4038275127904456,-0.561409147112619,0.1050786468612604,8.027905996570437,-0.476743177389015,0.3087166997424114
