gene_name,gene_length.meta,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,min_distance.log.min.loops,9mo.2mo.T.median.loops,18mo.9mo.Q.mean.loops,18mo.2mo.Q.mean.loops,Qanova.mean.loops,18mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.9mo.T.max.loops,Tanova.max.loops,18mo.2mo.T.mean.loops,min_distance.log.median.loops,9mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,count.loops,9mo.2mo.T.min.loops,18mo.2mo.Q.median.loops,18mo.9mo.Q.min.loops,loop_size.log.min.loops,Qanova.min.loops,Qanova.std.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,loop_size.log.mean.loops,min_distance.log.max.loops,loop_size.log.median.loops,9mo.2mo.Q.median.loops,9mo.2mo.T.max.loops,18mo.2mo.T.min.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,9mo.2mo.T.std.loops,18mo.9mo.Q.max.loops,Tanova.std.loops,Qanova.max.loops,loop_size.log.std.loops,Tanova.min.loops,18mo.9mo.T.std.loops,9mo.2mo.Q.max.loops,18mo.9mo.T.min.loops,min_distance.log.mean.loops,18mo.9mo.Q.std.loops,18mo.2mo.T.median.loops,Qanova.median.loops,9mo.2mo.Q.mean.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac,DEG,pred
Gm8098,0.03708181533962488,0.0,0.0,0.0016564181353896856,0.0,0.0,0.0,0.00842207670211792,-0.033297906573861835,0.0,0.0,0.0,0.0,0.005917998645454645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003313728766515851,0.023635275531560182,-0.011383840944617987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009003274738788605,-0.011765836346894503,0.0,0.0037545477598905563,0.03118280288297683,-0.0022383214347064494,-0.0020378560572862623,-0.03551673967391253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00706457101739943,0.0,0.0007895295694470406,0.008374887090176343,0.016293351761996745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012847714871168136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009746024049818516,-0.014832396870478987,0.0,0.002225470058619976,-0.0016273547708988189,0.004277482889592648,0.0,0.0034412002563476564,0.0,0.0449977280665189,0.0,0.00044443200808018445,0.0,-0.004583784118294716,-0.004479704266414046,0.007351721934974194,0.0,0.0,0.0,0.0,0.0,0.0,0.004198093730956316,0.0,0.0
Cds2,0.017192833586595953,0.0,0.0,0.0016564181353896856,0.0,0.0,0.0,0.00842207670211792,-0.011535843848250807,0.0,0.0,0.0,0.0,0.0017051860503852368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009422035487368703,0.025218540150672198,-0.005942122433334589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038603873178362845,0.043253577314317226,0.0,0.0037545477598905563,0.04676916040480137,0.002331584831699729,-0.0014649523701518773,-0.010530755966901778,0.0,-0.003050057180225849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005242574554868043,0.0,0.0007895295694470406,-0.014675562586635351,0.018123350068926812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012847714871168136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020719893649220468,-0.044718389892950655,0.0,-0.005295083932578564,0.0036615482345223427,0.0012521634437143803,0.0,0.003407134786248207,0.0,-0.06420623831450939,0.0,-0.005490042418241501,0.0,-0.0030005194246768953,-0.004479704266414046,0.004445840008556843,0.0,0.0,0.0,0.0,0.0,0.0,0.004437913931906223,0.0,0.0
Fndc9,0.028160341586917638,0.0,0.0,0.000772995138540864,0.0,0.0,0.0,0.0026950645446777344,-0.033297906573861835,0.0,0.0,0.0,0.0,0.005917998645454645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003313728766515851,0.023635275531560182,0.03107394840568304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009003274738788605,-0.011765836346894503,0.0,0.0017668460309505462,0.03118280288297683,-0.0013989509548991918,-0.0008276868797838688,0.00988175965845585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00706457101739943,0.0,0.0002861974388360977,-0.046085817040875554,0.016293351761996745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00070211511105299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015808511450886728,0.019445142140612007,0.0,0.015194588676095008,-0.002644451428204775,0.004277482889592648,0.0,0.00315665639936924,0.0,0.06014869261533022,0.0,0.00044443200808018445,0.0,-0.004583784118294716,-0.0026280932361260056,-0.0009884710423648357,0.0,0.0,0.0,0.0,0.0,0.0,-0.013220442216843367,0.0,0.0
Vps4b,0.04778041151352227,0.0,0.0,0.001877273889258504,0.0,0.0,0.0,0.0026950645446777344,0.002647113958373666,0.0,0.0,0.0,0.0,0.000802440494298935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010327788069844246,0.023635275531560182,-0.029724783077836037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018793376879766583,0.05324159629642963,0.0,-0.06990084428340197,0.04530142202973366,-0.0013989509548991918,-0.0008276868797838688,0.00988175965845585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023074147142469883,0.0,0.0002861974388360977,-0.04543681211769581,0.01786444678902626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00070211511105299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004757901504635811,0.02552056369371712,0.0,0.0038370173424482346,-0.0016273547708988189,0.0006665006652474404,0.0,0.0038417930901050567,0.0,0.01910885120742023,0.0,0.001699298843741417,0.0,-0.004583784118294716,-0.0026280932361260056,0.00787458311766386,0.0,0.0,0.0,0.0,0.0,0.0,-0.013220442216843367,0.0,1.0
Plcg2,-0.07830283978953957,0.0,0.0,0.0023189853969961404,0.0,0.0,0.0,0.003368830680847168,0.004040331766009331,0.0,0.0,0.0,0.0,0.0003009151853621006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01115622017532587,-0.021641797190532087,-0.010009360853582621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054420757107436655,-0.0030144052021205425,0.0,0.003975403513759374,-0.05046925449743867,0.024781416058540343,-0.014135037399828434,-0.012601310648024082,0.0,-0.05834486216306686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006729679624550044,0.0,0.010416960269212723,0.0051196710765361786,0.014514103718101978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075188962370157245,0.0,0.0,-0.00021635565906763076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029161331802606584,0.026988647282123565,0.0,0.001995249018073082,-0.005288902930915356,0.002562397941946983,0.0,0.003225905075669289,0.0,-0.02720275951549411,0.0,-0.007110912087373435,0.0,0.030713874716311693,0.05057088360190391,0.026618548147380353,0.0,0.0,0.0,0.0,0.0,0.0,0.01777229430153966,0.0,1.0
Rnf2,0.021058990592136978,0.0,0.0,0.00039754034485667945,0.0,0.0,0.0,0.0026950645446777344,0.0023684703838080167,0.0,0.0,0.0,0.0,0.0017051860503852368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003313728766515851,0.025218540150672198,-0.010009360853582621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027823480386286972,-0.015588559806346894,0.0,-0.014178939401172102,0.021312028467655182,-0.0022383214347064494,-0.0020378560572862623,0.00687538028229028,0.0,-0.003050057180225849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003718259446322918,0.0,0.0007098903320729732,-0.06776943637058139,0.014793758764863014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011055832728743553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029161331802606584,-0.024757356732152402,0.0,0.001995249018073082,-0.0016273547708988189,0.0012521634437143803,0.0,0.003388914167881012,0.0,-0.06827347669750453,0.0,-0.005490042418241501,0.0,-0.0030005194246768953,-0.0027077324269339444,0.0070902913436293605,0.0,0.0,0.0,0.0,0.0,0.0,0.004018905516713858,0.0,0.0
Btg2,-0.013899708464741707,0.0,0.0,0.000772995138540864,0.0,0.0,0.0,0.00842207670211792,0.0023684703838080167,0.0,0.0,0.0,0.0,0.000802440494298935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003313728766515851,0.023635275531560182,-0.007009641095064581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037657830584794283,0.042817120868712664,0.0,0.0017668460309505462,0.04673897910863161,-0.001332334242761135,0.005517912283539772,-0.012906184140592813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00706457101739943,0.0,0.0007895295694470406,0.005029874863103032,0.018139645531773566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012847714871168136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005371824279427529,-0.09617239034734666,0.0,-0.005371824279427529,0.0036615482345223427,0.0006665006652474404,0.0,0.0037570659071207045,0.0,0.020876764552667737,0.0,0.00044443200808018445,0.0,-0.004583784118294716,-0.004479704266414046,0.0047072705999016765,0.0,0.0,0.0,0.0,0.0,0.0,0.004904025886207819,0.0,0.0
Tacc2,-0.06773912975564599,0.0,0.0,0.0023189853969961404,0.0,0.0,0.0,0.003368830680847168,0.004040331766009331,0.0,0.0,0.0,0.0,0.0003009151853621006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019330084091052414,-0.03137859690003097,0.006483444343321026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054420757107436655,-0.0030144052021205425,0.0,0.003975403513759374,-0.05046925449743867,-0.0039037392381578682,0.04507552295923233,-0.005299069583415985,0.0,0.0005665791779756546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006290468070656061,0.0,0.010416960269212723,-0.009220876786857844,0.013546955808997153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075188962370157245,0.0,0.0,-0.00021635565906763076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036067963019013405,0.032149926205165685,0.0,-0.011587792374193669,-0.005288902930915356,0.0009317810460925102,0.0,0.004008476734161377,0.0,-0.030803187172859906,0.0,-0.020077869426459075,0.0,-0.014211738780140877,0.05057088360190391,0.02837013312615454,0.0,0.0,0.0,0.0,0.0,0.0,0.01994850791990757,0.0,1.0
Spcs2,0.059917756393551826,0.0,0.0,0.007950806953012944,0.0,0.0,0.0,0.0026950645446777344,0.012051334343850613,0.0,0.0,0.0,0.0,0.000802440494298935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035346440132707356,0.023635275531560182,0.03107394840568304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016248007714748384,-0.006332286801189184,0.0,0.013030489161610603,0.04574192967265844,-0.0022383214347064494,-0.0020378560572862623,0.033559631295502185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043707621172070506,0.0,0.0007895295694470406,0.028386501222848894,0.01852250039577484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012847714871168136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015808511450886728,0.08505683237686754,0.0,0.015194588676095008,0.0036615482345223427,0.0006665006652474404,0.0,0.005051803439855575,0.0,0.03203434569761157,0.0,0.014378682523965836,0.0,-0.004583784118294716,-0.004479704266414046,0.01751736957579851,0.0,0.0,0.0,0.0,0.0,0.0,0.004198093730956316,0.0,1.0
Sel1l3,-0.21673766727559268,0.0,0.0,-0.02535424001980573,0.0,0.0,0.0,-0.011790907382965088,0.0024938599904999136,0.0,0.0,0.0,0.0,0.0003009151853621006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037334677344188095,-0.014895523991435766,-0.010009360853582621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033874655701220035,-0.0022275996953248977,0.0,0.0019214450614526868,-0.031614576117135584,-0.013789658918976783,-0.024127543568611146,0.002830523494631052,0.0,0.0002832895889878273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00454261883161962,0.0,-0.07403714820742607,-0.01964800164103508,-0.1812819030880928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015398526936769485,0.0,0.0,-0.002812623456120491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029161331802606584,0.02210440901108086,0.0,0.001995249018073082,-0.019731676168739797,0.0005823631770908832,0.0,0.002592875212430954,0.0,-0.02720275951549411,0.0,-0.007110912087373435,0.0,-0.005867246855050325,0.008202836466953158,-0.03603460896760225,0.0,0.0,0.0,0.0,0.0,0.0,0.007046641446650028,2.0,2.0
Arhgef3,-0.12325851429253816,0.0,0.0,0.0023189853969961404,0.0,0.0,0.0,0.003368830680847168,0.0023684703838080167,0.0,0.0,0.0,0.0,0.0003009151853621006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01115622017532587,-0.03310350650921464,-0.005942122433334589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002994399070739746,0.01046847715973854,0.0,0.003975403513759374,-0.0580986138060689,0.024781416058540343,-0.014135037399828434,-0.012601310648024082,0.0,-0.0057916523888707164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006729679624550044,0.0,0.010416960269212723,0.0051196710765361786,0.0134237702190876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075188962370157245,0.0,0.0,-0.00021635565906763076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020719893649220468,0.025236203130334617,0.0,-0.005295083932578564,-0.019731676168739797,0.0005823631770908832,0.0,0.003225905075669289,0.0,-0.02313552113249898,0.0,-0.007110912087373435,0.0,-0.00563753442838788,0.05057088360190391,-0.03603460896760225,0.0,0.0,0.0,0.0,0.0,0.0,0.01777229430153966,0.0,1.0
Hnrnpab,0.035983702284283936,0.0,0.0,0.0016564181353896856,0.0,0.0,0.0,0.0026950645446777344,-0.004890194730833173,0.0,0.0,0.0,0.0,0.005917998645454645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005489743882790208,-0.03310350650921464,0.011888862452469767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003246365012601018,-0.003843425288796425,0.0,0.0037545477598905563,-0.02914589699357748,0.002331584831699729,-0.0014649523701518773,0.033559631295502185,0.0,-0.0057916523888707164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00836948877433315,0.0,0.0007895295694470406,0.02597065022215247,0.01278973177075386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012847714871168136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03622144371271133,-0.012341428867075592,0.0,0.005371824279427529,-0.0016273547708988189,0.0043939555250108245,0.0,0.0034790193289518357,0.0,0.0490980826318264,0.0,0.001464011340867728,0.0,-0.00563753442838788,-0.004479704266414046,-0.007863538502715529,0.0,0.0,0.0,0.0,0.0,0.0,0.004437913931906223,0.0,0.0
