gene_name,gene_length.meta,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,rel_pos.DAR,count.DAR,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,18mo.2mo.T.min.loops,18mo.9mo.Q.median.loops,18mo.9mo.Q.max.loops,Qanova.max.loops,9mo.2mo.Q.mean.loops,loop_size.log.mean.loops,min_distance.log.max.loops,18mo.2mo.T.std.loops,loop_size.log.median.loops,9mo.2mo.Q.median.loops,18mo.2mo.T.max.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.std.atac,count.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.std.atac
Unc13c,489544.0,-0.0705424573284097,-0.0705424573284097,1.0,-0.0929448644323784,-0.1140409721292079,0.0761239338248193,0.9974814808811372,2,-0.4413518431190757,-0.1926199561527952,0.3661278987260388,-0.2917661243315659,-0.09338604,-9.077900000000003e-06,0.0009637112,6.9188886,1.6713939795918388e-05,17.504129706260365,17.946369457690803,0.0348139191691825,17.495948689123814,-6.842765000000003e-05,0.07284694,-0.0097916992889407,-0.0104497971010701,0.0006580978121294,-0.0369552647908823,0.0194089040014995,-0.0175463607893827,-0.1971592853773065,8.07146236255716,0.0385722693620984,0.070480029107537,-0.775225714555756,0.205559781433892,16,2.7952407267439163,-0.3605062343424986,0.2146864896129364,-0.1633469489651921,15.45805654396155,-0.4125017490532452,0.1340143195744862
Csmd2,579799.0,-0.1077593577357082,-0.1077593577357082,1.0,-0.0959927784266093,0.0001648457344378,0.4256669206204097,0.1809866066916867,5,-1.1029734355695808,-0.687373423359578,0.7111927273856159,0.1956278994503094,-0.1207083135999999,0.0001028670499999,0.0015232874,12.355894,-5.901807283737024e-05,16.954526965091002,18.192947735658965,0.0438097147295206,16.98815209769054,2.612589999999998e-05,0.133698068,-0.006829049257044,-0.0005067138639507,-0.0063223353930932,0.0378754404719391,-0.13902950203686,-0.1011540615649208,-0.2164177974137756,3.5849625007331785,-0.0600728427915656,0.0802720229402234,-2.286771194449,0.2774634732520594,13,4.060439031906707,-0.8978080598994367,0.6134321952997381,-0.681390262485661,14.841152554097498,-1.6259709328104666,0.4326733007745526
Gm2a,14914.0,0.071979293431561,0.071979293431561,1.0,0.0389139628162809,0.0656115221159385,0.0331105428810883,0.0,0,0.0,0.0,0.0,0.0,0.014422405,5.82572e-05,0.0018357545,9.197486,0.0010635568888888,16.710718477922367,13.976116567946908,0.0124289369525534,16.747143998186747,0.0010511656,0.05023295,0.0065019457647178,0.0030059222778682,0.0034960234868496,0.0059399470631345,0.1269174255985959,0.1328573726617305,-0.0374178631242748,10.587777516328304,0.0429628023714874,-0.0239804520916484,-0.0427075482824594,0.0520100419630172,3,1.1255456290086754,-0.0343155698361812,0.0095135627229912,0.0031022932880936,11.817085545864572,-0.0416536119239614,0.0425200901868416
Tmem59,22597.0,-0.1972930351468403,-0.1972930351468403,1.0,-0.0362399495304915,0.1008934814376329,0.1318066759626772,0.0,0,0.0,0.0,0.0,0.0,-0.0654864499999999,0.0002729126499999,0.0019525747,6.6038527,0.0003129438303571,17.64048465565286,14.489095315413504,0.0516259122527184,17.323406662931603,0.0003717689499999,0.1429611949999999,0.0359296114094832,-0.0049570262389487,0.040886637648432,0.0195850379955137,-0.0389633927846164,-0.0193783547891027,-0.0286603401023732,10.431497604258157,0.2361778281282149,0.1575645599983564,0.0019384267618427,0.0967976841087948,3,0.4411092552946787,0.0853724854129018,0.0784197678575737,0.1140328255152751,10.883255854853592,-0.0369018920326862,0.1387975833914945
Pcdhb14,8694.0,0.0,0.0,0.0,0.0,0.0189538798999024,0.0971832729898604,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112946807371193,0.0334694277877398,-0.0221747470506204,0.085847568649016,-0.1336849024478157,-0.0478373337987996,0.1312066959552504,10.748192849589543,0.9672120745031092,1.0984187704583597,1.0984187704583597,0.0,1,0.0,1.0984187704583597,0.0,0.9672120745031092,10.748192849589543,0.9672120745031092,0.0
Clu,13064.0,0.0,0.0,0.0,0.0,0.018305543785507,0.0573773369588971,0.0,0,0.0,0.0,0.0,0.0,-0.0800330699999999,0.0013811895,0.003598044,7.0225587,-0.0003627545282051,16.89579422473101,14.008691224693802,0.0405683047659255,16.90717234447005,-0.000299668,0.09201205,-0.0121885750939319,-0.0110916796905759,-0.001096895403356,-0.0019426380343875,-0.0308678321892955,-0.0328104702236831,0.1031474999220641,10.51668494930971,0.1260845933859129,0.1953805004151858,-0.0182654814833522,0.0595047416867815,5,0.9056439659069272,0.0607336818023752,0.0899159005768462,-0.0424138181196888,11.464755387544358,-0.097004256817196,0.096282447113928
Crym,15731.0,-0.0792331256567817,-0.0792331256567817,1.0,-0.0131924626716144,0.1216585710213786,0.1345678885768953,0.0,0,0.0,0.0,0.0,0.0,-0.03828582,0.002261172,0.004079647,10.140979,-0.0004913799545454,16.122637713749654,13.93110683302934,0.0302147995962948,16.100600747225954,-0.000454821,0.07685488,0.0110072647575463,0.0083421135617274,0.0026651511958188,-0.1334971062209303,0.0557469287914185,-0.0777501774295118,-0.3168000859311374,8.588714635582638,1.106931738560947,1.04370720348194,0.0631080404478545,0.6305529862617262,3,1.972238961889905,0.4253329623986155,0.5381477816593171,0.7421330483297529,10.741743982929782,0.0881999377390463,0.5675849322162558
Cd81,15195.0,-0.0420807903976814,0.0063977686562518,3.0,-0.0137003445438913,0.0223274243870874,0.0392418040596634,0.0,0,0.0,0.0,0.0,0.0,0.02622771,0.002778601,0.0034303159999999,5.0872765,-0.0001626635,15.779725497450626,14.233394987070856,0.0034337953822555,15.779725497450626,-0.0001626635,0.0310838299999999,0.0818220074993087,0.0308419061060356,0.0509801013932731,0.1116318269228851,-0.107415712411074,0.004216114511811,-0.0134406066689427,8.797661525854084,0.1204764613712625,0.0322065409683149,-0.188261802580226,0.0676658616959592,8,1.41236648875281,-0.0561859685341942,0.0784277429019271,-0.0427453618652515,11.27229281662258,-0.2100029627978177,0.1008895488536337
Kcnh5,280112.0,0.0,0.0,0.0,0.0,-0.0176421317404233,0.0023264622435684,0.6912878587895747,4,-0.6807380431896378,-0.47440059393348,0.397335497460674,-0.2451124977947867,-0.10843681823,0.0002865824,0.0009371518,5.077574,-0.0002602104634146,18.90422952300756,17.188163824735305,0.0442796913692317,18.91964606043972,-0.0002777807,0.07846917,-0.0083377350593397,-0.009259396078072,0.0009216610187323,-0.0518887997086126,-0.0532705430770352,-0.1051593427856479,-0.1892175045622023,11.098032082960591,0.0418588800069921,-0.0859934961144148,-1.0569540167351077,0.242745074075573,9,2.514158593877045,-0.4930427978004027,0.3087696375123365,-0.3038252932382003,14.367043518424492,-0.6524561040439076,0.2724781411795707
Ppib,6401.0,-0.1312820952095137,-0.0707671659309532,2.0,-0.1219881632109599,0.0633747136565308,0.0983353337795049,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0865930788209348,0.0399693185050518,0.0466237603158829,-0.1715167931948689,-0.0512483676034949,-0.2227651607983639,-0.0305960518782715,10.13314221240073,0.0582345163406357,0.1137888114698988,-0.1522791124291751,0.1044174096588356,3,0.5156435653029651,-0.0572289462815736,0.1484127395561454,-0.026632894403302,10.677458648368257,-0.132577237342674,0.0971362915650129
Aff3,487629.0,0.0,0.0,0.0,0.0,-0.04112969712728,0.1301656142665633,0.7137882427602928,2,-0.3024090596959201,-0.3235792521290932,0.1302858955577378,0.2769307802374709,-0.10519937,0.000365658,0.001902239,11.042441,1.767926376811596e-06,16.520700814436356,17.77747365529031,0.0435669434932024,16.66497497618791,7.152549999999997e-05,0.1117676859999999,-0.0040343179408647,-0.0079221163915623,0.0038877984506975,-0.1672391533777484,0.0406340208911735,-0.1266051324865749,-0.0951019869311328,13.305349282598964,0.3020792251411153,0.6946131269955245,-0.8178553266520929,0.3290093204975232,37,1.352469317095108,-0.207603914044314,0.3029240188743273,-0.1125019271131811,16.259760581665688,-0.640322116543616,0.2427128220066178
Tmed3,5862.0,-0.1652074967803,-0.091477219807274,2.0,-0.0254564891209461,-0.0447867714691687,0.0582322920618623,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151558240357357,-0.0180564615962796,0.0332122856320153,-0.0789109697177771,0.0856717582753416,0.0067607885575645,-0.0022993576923519,11.162391328756968,0.1099551838094849,0.1052379618220111,-0.0462349217790398,0.003419376478139,2,0.2269251510386598,0.0295015200214856,0.1071075031601837,0.0318008777138375,11.322851641878184,-0.0463534283818098,0.1105268796383228
Arhgap6,509336.0,-0.027152541596104,-0.0062363432022792,2.0,-0.1206985196989443,-0.0898896577513523,0.0,0.0,0,0.0,0.0,-0.2937523476002783,-0.0597908078765221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008698997541551,0.0014891559909438,-0.002359055745099,0.0229030001578134,0.0425637777795541,0.0654667779373676,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unc5c,369708.0,0.0,0.0,0.0,0.0,-0.1259158638098982,0.0,0.5010070709235055,1,0.3480639499365157,-0.0413011572090293,0.0,0.0,-0.0540446199999999,0.0005735562999999,0.0013813757999999,5.843978,2.3977421505376336e-05,16.211699716724294,15.796749421902335,0.0419281353908347,16.74072943916681,-2.4420850000000117e-05,0.15811332,0.0013663207549527,-0.0288162558727583,0.030182576627711,-0.1491970968803804,0.0601102464780524,-0.089086850402328,0.0896601226093355,10.09143538632374,0.5208104042352288,0.3480639499365157,-0.6842267916957693,0.2338970234519844,27,2.002508614331302,-0.0711140006441403,0.2497441654306162,-0.1607741232534758,15.607784647480525,-0.5681946015450275,0.2162331108784744
Camk2a,62534.0,0.0,0.0,0.0,0.0,0.0299310211774304,0.0787407548860904,0.0,0,0.0,0.0,0.0,0.0,-0.10273716,0.000727169,0.002886935,9.504959,0.0009033041549999,16.311209320758188,15.29318423075951,0.044199007167745,16.452756029032493,0.0009329753,0.10789351,-0.0177335021015203,-0.0046482691127561,-0.0130852329887641,-0.2053254530930812,0.1885550228997662,-0.0167704301933149,-0.0467206382524787,10.08081752760846,0.7509402781094263,1.092002760299002,-0.1735873501493714,0.2026120735021462,16,1.741582919122531,0.2408643760484063,0.3179102485815672,0.287585014300885,13.038045661283894,0.0015999182193839,0.248622853601632
Scd2,13190.0,-0.1152949491355106,-0.0270001820644704,3.0,0.0136020740335797,-0.044942108756973,0.00595012617562,0.6518501279962765,1,-0.276634356486479,-0.2997336274911011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974600305524411,0.0125222789130254,0.0849377516394156,-0.0087928492148806,0.1119650432309785,0.1031721940160979,0.1016202550034256,10.312882955284469,0.2123462786525203,0.214630979314256,-0.276634356486479,0.1430987628455101,7,0.7900197064034424,0.0236429912689281,0.1634957621682552,-0.0779772637344974,11.672504722169302,-0.2997336274911011,0.1719430070906437
Bmp6,155195.0,0.0146014633572099,0.0211484348491885,2.0,-0.0350683607779416,0.0968741243743531,0.071710452779379,0.0166759486621269,5,0.7580142906196089,0.5385753512366988,0.1979393775847087,0.4525122046293633,-0.0297761559999999,0.0008544819999999,0.0020050095,7.948169,0.0003496107468354,15.434958955111714,15.04114576747633,0.0348420355591595,15.758743723820976,0.00025921,0.10905783,0.0010797652974947,-0.0011470716399941,0.0022268369374889,0.0538045569056695,-0.0978222202836753,-0.0440176633780058,0.2253213315543435,10.094077685672035,1.136652217884263,1.6741126748609216,0.0836554178476524,0.2430987479331505,15,2.0259774762105773,0.7554591550883909,0.3821237614161788,0.5301378235340474,13.68068178407332,0.0912100091917483,0.340718133445627
Emc3,16778.0,0.0464961847727972,0.054899585474297,1.0,0.0095775490128003,0.1250794957727645,0.0507296873328206,0.0,0,0.0,0.0,0.0,0.0,-0.0094262099999999,0.0008844148999999,0.0022539318999999,12.568286,0.0004644712594594,16.99116480811921,14.063900610128892,0.0296642364594589,17.187236071401404,0.0003789925999999,0.0835194069999999,0.0188842006221772,0.0589650918651134,-0.0400808912429362,-0.0270659784211304,-0.0166003615153039,-0.0436663399364344,0.0257595361798436,11.129283016945031,-0.0476176954980307,-0.0077952450148295,-0.1312428825515271,0.1546933591130169,2,0.2356215952936644,-0.0695190637831783,0.0872906616236578,-0.095278599963022,11.295892644771174,-0.1429395044280133,0.067402697489359
Rmst,94133.0,0.0,0.0,0.0,0.0,-0.0636689702382744,0.1539146202038857,0.0,0,0.0,0.0,0.0,0.0,-0.0894468599999999,0.000477449,0.002505697,10.566289,-0.0001591134236363,17.800680772231352,15.802970669821116,0.0383359256766914,18.48014329155119,-0.0001499641999999,0.10414081,-0.0114345523241121,-0.0031133979756488,-0.0083211543484632,-0.1482018428565263,0.049331467677107,-0.0988703751794193,0.1396932666692161,9.499845887083405,-0.0138204207879124,0.2828433416183566,-0.0650091841579008,0.123903415529895,4,1.385290311528655,0.0857815213681692,0.1462417682491429,-0.0539117453010469,11.550563012114374,-0.1042851039229102,0.0436575505965599
Gm973,120153.0,0.0602485846768219,0.0602485846768219,0.0,0.0,-0.0035662766379989,0.0650610971879907,0.0344655384888001,1,0.3809743503181182,0.1587466226107587,0.3677317843957755,-0.4329594071825982,-0.05547567,0.000480117,0.0017721819999999,6.362845,0.0001561708841584,16.136136768201418,16.06206722466649,0.0308442730426665,16.006830092108455,0.0002301537,0.0898152499999999,-0.0356314328746422,-0.0263015249957649,-0.0093299078788773,-0.1047462972255842,-0.0723468331899824,-0.1770931304155667,-0.0283484686465552,10.456354415108391,0.7526309366811597,0.7944181862658197,-0.3890322974556951,0.172004805340079,25,1.6200183947518585,0.1471710735124128,0.2705110489116565,0.175519542158968,14.254612585013382,-0.2398828899841084,0.2335293982506712
Cdh13,1041188.0,0.0,0.0,0.0,0.0,-0.1027391954104164,0.046032036141154,0.2496606671080545,3,-0.3464815862914143,-0.2046976523389907,0.3059160536031736,0.2983742072513645,-0.131960925,0.00016805645,0.002226416,8.991292,0.0001019697417391,17.287273220352727,18.95522703911682,0.0399960527584712,17.409869043962036,0.00010073113,0.13248908,-0.0095611483467896,-0.0058465401519483,-0.0037146081948412,-0.08244217914032,0.0222687778587012,-0.0601734012816188,-0.116467919348632,10.797661525853842,0.3700693821742395,0.2547146397719702,-1.2275621967657682,0.2554478290504938,38,2.10017108631271,-0.2576577851367742,0.3074593550985683,-0.1411898657881422,16.755979884802123,-0.7367250209311116,0.2737506629721182
Wls,98992.0,-0.1291519940947961,-0.0429985243538411,0.0,0.0,0.1185871925811286,0.1365643970441268,0.1588335198209718,5,0.5402721077276207,0.4610436028453288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048417310454953,-5.878423377541427e-05,-0.0047829468117199,-0.0577140944548312,0.0853910663816196,0.0276769719267884,0.098406419519675,10.738936681676224,0.6809056461405338,0.7945289073637503,0.1882910756041228,0.0781645698208653,7,1.976659440080304,0.4907262586333495,0.2178060421033604,0.3923198391136745,13.18928803779182,-0.0118012531494222,0.2412003331187746
Cst3,3970.0,-0.1431890525558993,-0.0405137682298212,8.0,-0.046407259519975,-0.0991740667198817,0.0280451661840136,0.2013174404015056,4,-0.3621005159465411,-0.180392863070998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2099471334223732,0.1334190457211888,0.0765280877011844,-0.0456229186381309,7.74880826615032e-05,-0.0455454305554694,-0.1554766020222092,6.686500527184619,0.0433335425993073,-0.2195821469837158,-0.4104539245968217,0.1958798542225811,5,1.970749226881098,-0.333596842153976,0.0802308939196819,-0.1781202401317668,9.744572212889262,-0.4667532618327095,0.1914248343891145
Eda,425156.0,0.0,0.0,0.0,0.0,0.1619803906064443,0.2059389061215751,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032284838299555,0.0043400415567353,-0.0075685253866908,0.0090009188003301,-0.0272094858923121,-0.0182085670919819,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scg3,40867.0,-0.1133753089168533,0.0955392722460007,3.0,0.0434287225399071,0.0820350775922911,0.063916108472717,0.0,0,0.0,0.0,0.1634987322622694,0.4381211123309416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352387864148089,0.039700481550541,-0.0044616951357321,-0.0319878470703183,0.0053818001947285,-0.0266060468755897,0.0704488225139463,8.70390357344501,0.2282126840987821,0.2867439573956307,-0.1367389964429368,0.1223490683661413,9,2.0698228315955443,0.0354574320498704,0.1514361966578332,-0.0349913904640759,12.528528763000953,-0.1738962007419071,0.1258512188980738
Ptprt,1139157.0,0.0,0.0,0.0,0.0,0.00853765906509,0.0361056018110409,0.7812146538052078,1,0.2756487373501324,0.2139463296495001,-0.4378979889958844,-0.5335239102972236,-0.117311799,0.0002685958,0.0017596506999999,9.709417,0.0002830214836116,17.330174566990305,18.8211106431094,0.0426393883232927,17.315724501506285,0.0003124038,0.11761954,-0.0254071969838006,-0.018169792939315,-0.0072374040444856,-0.0448800647015155,-0.0345183885850137,-0.0793984532865293,-0.0313907041682457,11.106562940444949,0.7761708821564552,0.8895248118176131,-0.7069228255949924,0.2775607247288435,85,1.6559480919899376,0.0548566208439138,0.2725019498152008,0.0862473250121595,17.475254445868956,-0.9151514908601136,0.2426971662138041
Immp2l,931498.0,-0.0138018778245356,-0.0138018778245356,1.0,0.0995070611164589,0.3171456181955054,0.2695194760546824,0.4033896028282975,6,0.4196079587285981,0.2042303010811963,0.0,0.0,-0.03930748,0.00028317815,0.0015429962,6.1056743,8.406146376811593e-05,17.269553755868596,17.69431707413358,0.0262460910987817,17.324918866727916,3.6354049999999744e-05,0.0820662,-0.0191655667794465,-0.0163857216259922,-0.0027798451534543,-0.0299924584869537,-0.0519864731163767,-0.0819789316033304,0.0050160151421286,10.733015321686048,1.087372570403137,0.9261141406752584,-0.4269488527023496,0.25856627356017,26,2.089647265305644,0.2051793525138244,0.272123395378377,0.2001633373716957,17.745583691656293,-0.1468248535685334,0.2545426172288189
Lrrc4c,1313497.0,0.0,0.0,0.0,0.0,-0.0750144966845107,0.0695148879924131,0.8869997426939112,2,0.1045486214944071,0.0504299339865794,0.2635842133704406,0.1986677487133482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0128991018641385,-0.0122436321170103,-0.0006554697471281,-0.0580123404280492,-0.0061276120724805,-0.0641399525005297,0.0331775609998123,10.497851836951218,0.4114854138515602,0.6290761644175822,-0.4199789214287679,0.129381643695806,26,2.339460957169344,0.0011493739251306,0.2250227995486668,-0.0320281870746817,16.10900963363778,-0.2681490948717075,0.1980735003749134
Gpam,59970.0,-0.042086601223065,0.0358791533356445,3.0,0.052872856251576,0.4466894303840223,0.1957166203512083,0.0,0,0.0,0.0,0.0,0.0,-0.121102641,0.0003694059999999,0.003393926,4.094564,-0.0002283565347826,17.745245329787604,14.442554786418684,0.0484133966711183,16.697551330223547,-0.0003643639999999,0.04921227,-0.0659354905210914,-0.0174593813723278,-0.0484761091487635,-0.0407510069415904,0.0124460368625053,-0.028304970079085,0.0574761962532381,10.743151394112584,0.0991319534232895,0.1439264501444368,-0.1760677303066187,0.1478384679296077,3,0.39543581789761,-0.0573284735348973,0.1752304064497419,-0.1148046697881354,11.133265259451244,-0.3873147375702401,0.2484567006568639
Spata6,109200.0,0.0,0.0,0.0,0.0,-0.0707411890999902,0.0453639274995162,0.0176678445229682,2,0.4321116320924669,0.1976441165396383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0057538040668072,-0.010182972580453,0.0044291685136458,-0.1206999321125456,0.1052108355026025,-0.015489096609943,0.2344675155528286,10.766528908598948,0.3352659251575174,0.5126628538689681,0.3515604103159657,0.0807099979236681,2,0.2646706778472893,0.4321116320924669,0.113916630302051,0.1976441165396383,10.953679339686008,0.0600223079217592,0.1946266282257191
Rps21,1068.0,-0.0552944798481637,0.0587044526845009,5.0,0.0856213390340402,-0.0660549891706292,0.0581874885123586,0.0,0,0.0,0.0,0.0,0.0,0.00023658,0.0007164399999999,0.0023228169999999,10.441455,0.0008852737782608,17.03912436221287,13.908486445443955,0.0320812080660071,16.735423806064134,0.000592619,0.1095213,0.1766745855649067,0.0750642925719392,0.1016102929929675,0.0093272614670537,-0.0273038718463453,-0.0179766103792915,-0.0407310070460706,9.836050355058228,0.2089698207700925,0.2128209483576091,-0.0603673913323348,0.1249392673100819,3,0.6409112741834754,0.0444979694679273,0.1472349116406296,0.0852289765139979,10.532623802865524,-0.1161693274623614,0.1759314560162134
Cox8a,2463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.047263388,0.0006065083,0.0020591959999999,4.825892,0.0007125001947368,17.10074772527754,13.68365259739475,0.0392581345410471,17.194602975157967,0.000608309,0.09464765,0.0423811262321681,0.0817130638951642,-0.039331937662996,-0.0901415142509975,0.0027193706911217,-0.0874221435598758,-0.1055503636494847,11.132499729628574,-0.0814775099958806,-0.1870278736453654,-0.1870278736453654,0.0,1,0.0,-0.1870278736453654,0.0,-0.0814775099958806,11.132499729628574,-0.0814775099958806,0.0
2210408F21Rik,117053.0,0.1255512097555156,0.1255512097555156,1.0,0.1861526901864735,0.0602159946622906,0.1253866360274266,0.0,0,0.0,0.0,-0.8382489298107321,-0.3818706352419747,-0.10344184,0.0004964982999999,0.002321477,6.3268075,0.0002146539521126,15.999423676015072,16.082731192408676,0.0452438576941099,16.048039794046034,0.00016178,0.11700336,-0.0189588531442531,-0.0250941203398672,0.0061352671956141,-0.1166207252918634,0.0458559274059322,-0.0707647978859311,-0.0555446228367156,6.266786540696775,1.0585880745536194,0.9048880988929368,-0.421335888651128,0.2109867439382101,23,2.410034213750975,0.2022784362064382,0.2829971136000057,0.2578230590431539,13.774398397332329,-0.2389170510446374,0.2870442415011732
Cxcl14,7908.0,-0.1607471867540723,0.0021672052971136,5.0,0.0378382028592186,0.1420145342466936,0.0568752332082566,0.0,0,0.0,0.0,0.0,0.0,-0.04939953,0.001369636,0.003968636,9.050905,0.0006258517142857,16.643912606161898,14.022974588372287,0.0491539781107301,16.808788250291425,0.0007770499999999,0.1380237,0.0458180306663743,0.0224083430376446,0.0234096876287297,-0.1065580201495931,0.0577227353011046,-0.0488352848484884,0.054026446139133,10.918117851031846,0.2424007726489384,0.161857927813368,-0.0523582679921146,0.111774392191352,5,0.3497556832472711,0.0503280794782552,0.0792771012966208,-0.0036983666608778,11.358125231461248,-0.178898650252904,0.1565891212768005
Mdk,2492.0,-0.0127720511779372,-0.0127720511779372,1.0,-0.0177958648697842,0.0218871038284689,0.1416074720323258,0.0,0,0.0,0.0,0.0,0.0,-0.07402563,-8.344899999999846e-06,0.001247961,3.8058376,0.0002372219656249,17.411143328048315,14.119994815250426,0.0282434156111652,17.609989740276,0.0002055172499999,0.05666831,0.0869727232249339,0.0388246348620824,0.0481480883628515,0.0091889147547478,-0.017275424181424,-0.0080865094266762,-0.0826074117510138,1.584962500769246,0.2750656557020337,0.1941757445692764,-0.0392721040428023,0.1593802544406085,4,4.908718530466328,0.0660490462580265,0.0985222291308954,0.1486564580090403,8.940622795754592,-0.0211657604212973,0.1306919752627733
Arhgef28,306970.0,-0.0058230112141282,0.0865310658935465,2.0,0.1270291852283236,0.0555196382612779,0.1222220566007269,0.971548394689262,3,0.4030418555162668,0.1665945324313645,0.1172707519748346,-0.0691640782667772,-0.111330634,0.00063918425,0.00284026,9.209316,0.0003377029903061,16.750730528836005,16.850443252728894,0.0433881584994277,16.777988304319567,0.0003876149,0.112199096,-0.0017129184603149,-0.014250704080806,0.012537785620491,-0.0417862366273593,0.0497597266543833,0.007973490027024,0.0226553572080654,10.923327485419266,0.8019586490376032,0.9800153457894024,-0.2927204610198612,0.2514983648613925,19,1.9258183922948444,0.1500158292768627,0.3510451265890434,0.1273604720687972,15.239472892094836,-0.2160605837177867,0.2864759821765665
Psap,24970.0,0.0,0.0,0.0,0.0,-0.0766584293352456,0.1309955834016497,0.0,0,0.0,0.0,0.0,0.0,-0.0478187299999999,-5.93821e-05,0.002200761,7.6275744,6.76743174576271e-05,18.9563957397205,14.572996218577307,0.0426141803537297,19.071184749456343,3.1795199999999895e-05,0.13876844,0.0572645985057693,0.0067397481742511,0.0505248503315182,-0.1046329511797503,0.103166699178042,-0.0014662520017082,0.088579034270843,6.022367813030674,0.3683024559939789,0.4082501476112742,-0.0877915509830185,0.0824715550112474,8,2.4482870893493858,0.083440374221544,0.1492765560856916,-0.0051386600492989,11.708157370841093,-0.174257498050697,0.1646036657800565
Vwa8,353258.0,0.1582334925996842,0.1582334925996842,1.0,0.0380641954814702,0.0494569636878363,0.1546773772616755,0.4890208662343335,1,-0.3797342143373874,-0.707219153532302,-0.6180442458658518,-0.9004700409812176,-0.081703835,0.0007612413,0.002493856,11.267839,0.0002315901154761,16.475319293235778,17.49177482299103,0.0432076807450329,16.503560772200913,0.0003359569499999,0.13159574,-0.0197669143456102,-0.0127050381138045,-0.0070618762318056,-0.0672357105027947,-0.0005451837127789,-0.0677808942155737,0.0387919030271593,9.810571634741308,0.3568433405753834,0.2974786880081376,-0.7611972191950629,0.2508127804395879,34,2.333357418242148,-0.1131993559797702,0.2330851469475282,-0.1519912590069295,15.48473208987086,-0.7273931962864568,0.2061379720366467
Prpf4b,30762.0,0.0881979796589671,0.0881979796589671,1.0,-0.1694930066719147,-0.0688168832381936,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.0040795599999999,0.0001572619499999,0.0016096369999999,5.825111,0.00024262390625,18.435220298137786,14.602524896124024,0.0281851355879294,19.055835987393515,0.0002317854499999,0.09850383,0.0762088232646803,0.032280389199617,0.0439284340650632,-0.0060559347664794,0.1021913648929406,0.0961354301264611,-0.0309457678412855,7.774787059601832,0.0378718228137096,0.019774169168131,-0.1581302396731065,0.1095715530724719,4,1.3135288372501048,-0.0587250744265915,0.078047062880419,-0.0277793065853059,9.579637672317189,-0.0962202507696323,0.0684860853009235
