gene_name,gene_length.meta,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,18mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,count.loops,18mo.2mo.Q.median.loops,18mo.9mo.Q.min.loops,loop_size.log.min.loops,Qanova.std.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,loop_size.log.mean.loops,min_distance.log.max.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,Tanova.std.loops,18mo.9mo.T.min.loops,18mo.9mo.Q.std.loops,18mo.2mo.T.median.loops,9mo.2mo.Q.mean.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac
Chst1,15543.0,0.2849516042988484,1.0,2.0,0.4201419127901191,0.0481570655817284,0.0010364431998448,2.0,-0.306661338233325,10,0.0010364431998448,0.1497612958075779,-0.306661338233325,2.0,0.2002986504854327,0.0375676175770743,0.0094671427587445,0.0,0.0,0.0021526744665578,-0.2080154720575522,0.0,0.0746486851460151,0.0,0.0037062840637611,-0.1326235008610341,0.3645119609211993,0.0,-0.0419693813291228,0.0,0.0,0.0439143676550617,-0.0906141632652991,0.295309011549079,0.0,0.3219280948863314,0.0,-0.0282809306558537,-0.0900845596972796,0.1089607080199477,0.0319106615422895,0.2926623343396612,2,0.0770500464776582,0,0.0,0.0,0.0,0.0,0.0,-0.0011352069999999,0.0008085267360768,0.0365078767477272,0.0016649263884765,88,0.000975155,-0.0013697904999999,15.09683866761227,1.9788961826267248,0.2437169040909081,0.03909835,17.460853183679987,14.112032184426186,17.479398308406385,-0.157218687,0.030219116715909,-0.001378828,0.91915645,0.063631105088872,1.3704926486477271,19.18263440108468,1.3994071547942126,-0.179528789,0.0014521102374803,0.0361298599999999,0.0004092568488636,-0.0215955383331837,0.0978186561798328,0.0762231178466491,0.127991840806449,0.0875319380023539,0.2155237788088029,0.1526689596699471,0.3903751486620672,0.382095139447407,9,0.2229085653955449,10.984471891920728,0.0664982766738216,0.0128648363135043,13.150381968817864,2.0354544239702195,-0.0236840932684896,-0.0646095112472773,-0.3116285725175594,-0.036548929581994,7.417852514886741,-0.3195096397060082,0.2039193801910038
Atg16l1,36558.0,0.0,1.0,0.0,0.0,0.0195112110151379,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.8875252707382737,-0.0417312442525118,-0.0255715616293466,1.0,1.0,0.2046807782017592,0.0113320532532137,0.0,0.1311335164786218,0.0,0.1774177486827923,0.0100923830620227,0.3843061413478631,0.0,-0.0012396701911909,1.0,0.0,0.1437559238152506,0.1026502319157478,0.3176340272129172,0.0,0.8875252707382737,0.0,0.161650984139293,0.1109404145352832,0.0,0.0,0.0,0,0.0,1,3.906890595618136,-0.51189903845163,-0.1993088081889336,-0.3125902302626964,0.8976034321218995,-0.0003355327,0.0008455482516806,0.0555262216,0.0011723034610902,90,0.0017390623499999,-0.0012811213,15.267445088388126,1.9074867752825375,0.3843500482257301,0.05795495,17.425894246005317,14.673419504207384,17.387199253949113,-0.10839431,0.06129969,-0.0022402144,1.3935845,0.0647459672083868,1.4543948147222223,18.41699539649441,1.1451084557077686,-0.10758449,0.0012802401556294,0.0629238699999999,-0.0003461781522222,-0.0280813166207729,0.01851794377998,-0.0095633728407928,0.1376874341317912,-0.023098469609004,0.1145889645227871,-0.0113110603271753,0.1162553599085374,0.1275664202357127,1,0.0,10.82097669262132,0.0,-0.0113110603271753,10.82097669262132,0.0,0.1162553599085374,-0.0113110603271753,0.1275664202357127,0.1275664202357127,10.82097669262132,0.1162553599085374,0.0
Traip,22134.0,0.1369377125036767,3.0,2.0,0.2240935569186415,0.0038652928754696,-0.1122434796836142,2.0,-0.2741749634384129,11,-0.1122434796836142,0.049781868088712,-0.2741749634384129,2.0,-0.3833286395500419,0.0038652928754696,0.0038652928754696,0.0,0.0,0.3199374747107577,-0.0267198137781967,0.041260983787263,0.1720384766784661,0.4683816554483013,0.2195775531351471,0.1759012760313059,0.2665766333948102,5.0,0.0814342364957658,0.0,5.0,0.2026210898095026,0.1081371291471398,0.2320601037301299,0.566984711379686,0.3439544012161839,0.3808190145230979,0.2195775531351471,0.0311937265088584,0.398282285030237,0.2821852920505923,0.5116323563174409,2,0.1160969929796447,0,0.0,0.0,0.0,0.0,0.0,-0.0023554994,0.0008659328324412,0.0144441158333333,0.0015729171273128,36,9.807075000000004e-05,-0.0009742723,15.420815537165652,1.6320361862441393,0.3534965816156793,0.087616687,16.537142652212484,14.416269744523207,16.3557984277232,-0.103290193,0.0802434497222222,-0.002254585,1.53362335,0.060838611006424,1.5828983825,17.881424688006028,0.7332317724613598,-0.04087383,0.0015428465501665,0.02961814,-0.0010383440611111,0.0107931412699702,0.0115500604526274,0.0223432017225977,-0.0535393907828024,0.0769898095038991,0.0234504187210967,0.3752145850503923,0.4546106149784705,0.1527979560312111,4,0.1046567737418842,12.988966168188757,0.0996410447525321,0.2743747283300637,13.671319913183313,1.1321238056164409,0.3036473369828869,0.1883590015334526,-0.0599292362339762,0.0292726086528231,11.301496194982606,0.1284297652994763,0.1355924943121295
Plch1,203238.0,0.0,2.0,0.0,0.0,-0.0520449190754435,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,-0.0520449190754435,-0.0520449190754435,0.0,0.0,-0.2145336120612575,-0.2920961457102429,0.0,-0.0118609016763004,0.0,-0.2548493256857713,-0.3411315710197846,1.1766686822625678,0.0,-0.0490354253095417,0.0,0.0,-0.0038062449448128,-0.262185351403859,0.0172589652254533,0.0,0.0,0.0,-0.2672925198493494,-0.2799262964400766,-0.711991182920748,-0.5071040870740314,0.6360390790620768,15,-0.2048870958467166,1,5.16992500144632,0.7813597133361256,1.1375035234351651,-0.3561438100990395,0.9661789826190178,-0.0030297212999999,0.0007040730253007,-0.037558149640845,0.0008357155140532,142,-7.349400000000034e-05,-0.0012911034,13.803122072935404,1.048151537799241,0.7226874054932836,-0.005124844,16.65820847997579,16.31401670390136,16.180958082644775,-0.1320196599999999,0.0043571954464788,-0.002152482,0.946785825,0.0449117974315411,1.0385668301197184,19.293925114040874,0.7337558175836003,-0.11694398,0.0008557087409983,-0.0446885324999999,-0.000447312114507,-0.0032352026948277,0.0083317997100678,0.0050965970152401,-0.0382538611296102,0.033949024501176,-0.0043048366284341,0.0435576126080001,0.356963562948877,1.2495994124324243,23,0.5174515467702224,14.98233431685376,0.3697052096600076,-0.5042028927108944,16.560735848757776,1.7851709956015631,-0.757789267933709,-1.4954313448743055,-1.127371279986967,-0.2535863752228147,10.715104009236253,-1.891981195733054,0.5016717931376433
Slc39a7,3413.0,0.0799716292350802,0.0,2.0,0.1351229478330314,0.0169799896045098,0.0347252177308471,2.0,-0.2302402350194676,10,0.0347252177308471,0.024820310637129,-0.296981737756365,2.0,-0.1408625358395054,0.0169799896045098,0.0169799896045098,1.0,2.0,0.302918461379039,0.0246455244928505,0.0,0.0586793588717802,0.0,0.2479523215270802,0.2137844914383775,0.3646256168070717,0.0,-0.0033132873908003,1.0,0.0,0.0715095354920671,0.1976143168314892,0.1137480965580124,0.0,0.440572591383269,0.0,0.2695297874400881,0.200372143780743,0.3693551682328125,0.2445009695618959,0.7047016031254211,3,0.1248541986709166,0,0.0,0.0,0.0,0.0,0.0,-0.0020955089999999,0.0006354094611144,0.0121487334893617,0.0007310796585077,47,-0.0003163429999999,-0.0018064179999999,15.61088065896903,0.671591487959706,0.1172433230887994,0.0351369099999999,18.02968274178978,13.989660589736523,18.582774139767384,-0.22476898,0.0346905576170212,-0.0021638084999999,1.2887836,0.1000699366379685,2.08425136393617,19.783759220172172,1.8804912077514837,-0.1726384,0.0008077277027773,0.0253590099999999,-0.0002600271893617,0.0846761191625971,0.0907143372061585,0.1753904563687556,0.1163309552869973,-0.0295555404084585,0.0867754148785387,0.4543780961011667,0.4665640815718221,0.2850815881697555,3,0.2148528077271715,11.063438206571329,0.1865304261684392,0.2445009695618959,11.424166288818151,0.3918330289596455,0.3693551682328125,0.0976423191824542,-0.1192933850436781,0.1248541986709166,10.646558710154638,0.3064167120691268,0.0853969739856893
Map7d1,24176.0,0.0903658283489799,0.0,1.0,0.0903658283489799,0.0,0.0931197767814883,1.0,-0.3890422907450874,10,0.1149138079469006,0.0903658283489799,-0.3890422907450874,4.0,-0.9740047914645258,0.0,0.0,1.0,0.0,0.2480850803165015,0.0330410388768394,-0.0920266647101053,0.0443227297959571,0.0720037420810886,0.1803620217493122,0.1474403706878133,0.3986737180971491,2.0,-0.0677230585671893,1.0,2.0,0.0862919161440869,0.1162194644782805,0.1143993318109739,0.1283822847179774,0.2410080995017773,0.0720037420810886,0.1832002626868059,0.0906482719015668,0.3729301059505411,0.269432633245161,0.6765923717584705,3,0.1034974727053801,1,6.228818690497804,-0.999999999656501,-0.6951454182089034,-0.3048545814475976,0.7773992049971608,-0.0005651632,0.001164636853862,0.0404462135833333,0.0012513025112644,12,0.0014056204999999,0.001037321,15.340476036759013,0.839171900758038,0.4424247198740958,0.0988326575,16.63936092527489,14.27561530006964,17.106123613349194,-0.061780986,0.09996510425,-0.0016889534,1.7763473,0.0641763160484932,2.072710075,17.304066063127284,1.206634317533716,0.0205291499999999,0.0004209281083622,0.0611861999999999,-0.0002805695833333,-0.0125744233421255,0.0326319584354253,0.0200575350932997,0.1464994882557455,0.0074446100581102,0.1539440983138558,0.4829712296744137,0.5640391995297578,0.3279120946825338,12,0.1897540112722575,12.411843751342367,0.177188830581236,0.1559772649510767,13.534059656450376,0.891286119130286,0.2145827380634814,-0.2154723836474255,-0.3481544485253782,0.0586054731124046,10.759888183221918,-0.0688589583272427,0.184365995784461
Sidt1,93016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2865075233378746,-0.288074995042995,0.1737982546426644,0.1442585619898402,-0.1840084838629427,-0.1422489613480344,-0.1422489613480344,0.4136309509759666,2.0,0.1442585619898402,0.0,2.0,0.1442585619898402,-0.2872912591904348,0.1442585619898402,-0.1110284125759397,1.5849625007019204,-0.1840084838629427,-0.1422489613480344,-0.2872912591904348,-0.1351166467551162,-0.4555386344073114,0.3986017770264699,4,0.3204219876521952,1,8.055282435501733,-0.7182290314021162,-0.689659879211003,-0.0285691521911132,0.7762121711882576,-0.0013521989999999,0.001733895979743,0.0191754726557377,0.0019027347228791,61,0.0021552859999999,-0.0001675579999999,13.34318571544788,2.0560431683878893,0.6967564890533732,0.08142843,14.533121959522168,15.75227609964601,14.488342277532524,-0.13594463,0.0744297593934426,-0.0051092809999999,1.152133,0.0773866825791089,1.5167281859016395,15.942697762886755,1.2687736273210937,-0.0348921299999999,0.0015262680799653,0.01449029,-0.0008683242114754,0.0012821031978813,-0.0206634834160057,-0.0193813802181244,-0.0122607745708657,0.0275692586361262,0.0153084840652605,0.4017897206827026,0.3147211094200441,0.8461956086112412,16,0.2715567714814339,12.89643532549392,0.3133131471641188,-0.1614662150266965,15.251149510869537,2.127875645807992,0.0011631747607765,-0.7498525365914865,-0.1031631092277578,0.1626293897874731,8.636624620544012,-0.4914810528236002,0.2474524838543537
Tma7,8019.0,0.1459194336603152,1.0,7.0,0.4982298364477344,-0.0519415800489644,0.1483553437967195,7.0,-0.5025003405274155,12,0.1496785169474655,-0.1629767524233789,-0.5025003405274155,7.0,-0.3325753390857713,-0.0519415800489644,-0.0519415800489644,0.0,0.0,0.0604046539462848,-0.1997905633645906,0.2860395192084164,0.1784914632511731,0.3064449923418124,0.1485409255635579,0.0529458790589787,1.1227096513494512,4.0,0.0026375400297671,0.0,4.0,0.2143654191156974,-0.0557180776298746,0.2987076872050345,0.5367682045935918,0.5849625007091332,0.3359584091916743,0.127840563083638,-0.0277683234713181,-0.4196157062580642,0.0134411456453471,0.7581329561527581,1,-0.4330568519034113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1260840981907629,-0.0764747055909101,0.0496093925998527,0.1034243577461951,0.0643382010092816,0.1677625587554768,0.3423052877308399,0.2769158784983987,0.0623517184676503,4,0.2283753059405226,10.695250007824312,0.1553815677338742,0.1236827799794155,11.505315356136286,0.8345039405550407,0.0231852453110432,0.0120116113826207,-0.4330568519034113,-0.1004975346683722,9.675957032941923,-0.4196157062580642,0.310150547669172
5330438D12Rik,74463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1207911709663855,-0.2577641053670039,0.0,0.1732250608570289,0.0,-0.1636432955468016,-0.2379218772611664,0.3125062744244268,0.0,0.0583210372246574,0.0,0.0,0.1523308748227221,-0.0655953904091773,0.3299174565580141,0.0,0.8479969065421264,0.0,-0.0566023644445988,0.0088815540183602,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0201928760371331,0.0208373015383768,0.0006444255012436,0.0109063605275759,-0.0400179249016108,-0.0291115643740348,-0.0286384842417724,0.1398459705023287,0.1684844547441011,3,0.0941942136928364,10.836926827337644,0.0583709387825869,-0.0960114090688528,11.310044679647564,0.5596367969427853,-0.0321019115003515,-0.1313810959308674,-0.0142740935075242,0.0639094975685013,10.219168520462285,-0.142288740541443,0.1508668934562227
Sept11,83010.0,0.3143160641342958,0.0,2.0,0.4614363960059084,0.0,-0.1344437827696553,2.0,-0.6858914095695638,5,-0.1344437827696553,0.1671957322626832,-0.6858914095695638,2.0,-0.4020984435700923,0.0,0.0,1.0,1.0,0.1824339509628609,-0.2215809453680042,0.0,0.1378052389862906,0.0,0.1201296412154464,-0.1834939227987764,0.492382721237887,0.0,0.0380870225692278,1.0,0.0,0.1872814840076468,-0.0272587257282279,0.1880472103819972,0.0,0.4150374992728327,0.0,0.072752143564922,-0.0567695012101641,-0.2784971843882161,-0.2040175165026483,0.7758096396533374,2,-0.0744796678855678,8,5.004316258813485,-0.8036769870189191,-0.2047549939971335,-0.5989219930217855,0.6120147717570554,-0.0020424496,0.0010411765176305,-0.0034172228365384,0.0014830811950298,104,0.0001631199999999,-0.0008405697,13.499970423752185,1.8198352033509475,0.6503919863753164,0.0483325835,16.83757804815573,15.566975650613283,16.80497547274732,-0.115637216,0.0596634519192307,-0.0038952049999999,1.2300672,0.0631785260355475,1.3828528668173077,18.695401629636237,1.1895059922177424,-0.048693,0.0013022765183687,-0.002878445,-0.0008622146509615,0.0101930789186676,-0.0072411320157291,0.0029519469029384,0.0471353305855224,-0.1004809304983606,-0.0533455999128381,0.2947158291968121,0.3588895926615769,0.2622670425002764,14,0.1520132023141484,13.979643552433483,0.1634283261687326,-0.0785799635395958,15.374835723200652,1.9158701151127544,-0.0281210383200782,-0.3273918029719453,-0.3319749075565708,0.0504589252195176,9.705632387361588,-0.6593667105285161,0.2432023072786208
Palm,27324.0,0.0628659730172573,0.0,1.0,0.0628659730172573,0.0,0.0604137504799256,1.0,-0.485426827168868,4,0.0604137504799256,0.0628659730172573,-0.485426827168868,1.0,-0.6374299206133838,0.0,0.0,1.0,1.0,0.0519958399767785,0.0064655739734691,0.2323404526383372,0.0991379516991286,0.2234910143241526,0.1713227764462841,0.0736702599811742,0.2460189271788812,3.0,0.0672046860077051,1.0,3.0,0.0991379516991286,0.0292307069751238,0.1310712173905521,0.3512495304905849,-0.476438043941223,0.2496432641467191,0.1426866979315963,0.0292307069751238,0.340283409483794,0.2045896625201385,0.4123781551951644,3,0.1356937469636555,1,4.169925001450327,-0.6880559935332515,-0.7369655940059067,0.0489096004726551,0.0477908313114544,-0.0030992319999999,0.0012428807474551,-0.0300735764076923,0.0016553310780535,26,-0.000246531,-0.001420503,15.2391509737807,1.4319905895734717,0.3759699382125126,0.0338118874999999,16.675392350549586,14.482807956726669,16.59041161426809,-0.2032394006,0.0284972748999999,-0.0035545869999999,1.39444095,0.0979308561735337,1.987656215576923,18.72802678135257,1.827213135675125,-0.1201163105999999,0.001444410702025,0.009979525,-0.0009678800692307,0.0133278265763676,0.0056556979269246,0.0189835245032922,0.063256861550331,0.0245875628950227,0.0878444244453537,0.3478222927004704,0.4307120511448188,0.2180410926012235,8,0.0806680377270981,12.515059272548632,0.1172079104768092,0.1360670797804621,13.621136113274652,1.1647906228789846,0.2367096754415543,-0.0363983236711207,0.0040657023510926,0.1006425956610922,10.75321674917904,0.1135508974147363,0.1056208574205424
Sept8,30308.0,-0.0650454047222919,0.0,1.0,-0.0650454047222919,0.0,0.1461877459280893,1.0,0.0,3,0.1461877459280893,-0.0650454047222919,0.0,1.0,-0.1926450779417514,0.0,0.0,0.0,0.0,-0.0152256840348847,-0.0152256840348847,0.208607823647255,-0.0020675501047335,0.2597813455990416,0.0762237594077541,-0.0172932341396183,0.0,2.0,-0.0020675501047335,0.0,2.0,-0.0020675501047335,-0.0152256840348847,-0.0020675501047335,0.2922895555248139,0.415037499274836,0.2597813455990416,0.0762237594077541,-0.0152256840348847,0.1990325214512949,-0.0350149491991582,0.4015535735105514,2,0.2340474706504531,4,6.361087235303122,-1.3010920904227927,-0.8152614627273211,-0.4858306276954716,0.5251690567797598,-0.0014806962999999,0.0016416771516567,-0.0210589623181818,0.0017422374317065,22,0.0005651544999999,-0.0014829546999999,15.123313124568744,2.1293016492839087,0.4315210978794849,0.0383518049999999,15.84637971624054,14.473134950387088,15.977324649215385,-0.133768261,0.0172758939545454,-0.0045096434999999,2.00375975,0.0796935927529437,2.1407001154545457,16.52824042565133,1.4155222663218276,-0.202092588,0.0019394163191843,-0.0265310149999999,-0.0008123408454545,-0.0213942609914234,0.0088733422911805,-0.0125209187002428,0.0581804050293742,-0.0427525914662375,0.0154278135631367,0.1955494507527797,0.4214362165432388,0.2422081755104472,8,0.0784091556288216,12.330076590623412,0.1649001694249578,-0.0104707240518343,13.590820930930535,1.0971698569102972,0.1337282619546871,-0.2655793491510962,0.0189801455921818,0.1441989860065214,10.823367240046316,-0.0911735442195804,0.16519770258281
Gm26954,26679.0,0.0,2.0,0.0,0.0,0.5957506896788332,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.3586052710392597,0.3586052710392597,0.0,0.0,-0.1100194443967979,-0.5104842838534198,0.0,0.1132265745445477,0.0,-0.2717343815724216,-0.4262207467083239,1.106341992805397,0.0,-0.0014679176371323,0.0,0.0,0.0658829154757945,-0.3105542109588745,0.4072883848559407,0.0,0.9999999999759548,0.0,-0.1692353667918274,-0.3211476329404821,0.382338789957076,0.8060502551601179,0.1903908210828253,1,-0.4237114652030418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038791744551672,-0.0218659416172018,-0.025745116072369,0.0763057994757124,-0.0226259099463507,0.0536798895293616,0.8060502551601179,0.382338789957076,-0.4237114652030418,2,0.0,12.511999669441476,0.0,0.8060502551601179,12.511999669441476,0.0,0.382338789957076,0.8060502551601179,-0.4237114652030418,-0.4237114652030418,12.511999669441476,0.382338789957076,0.0
Atp11b,102170.0,-0.1690226645443051,0.0,1.0,-0.1690226645443051,0.0,-0.0947019356222858,1.0,-0.1154772174194738,3,-0.0947019356222858,-0.1690226645443051,-0.1154772174194738,1.0,0.5090136474862081,0.0,0.0,0.0,2.0,0.2145952342067545,-0.1332590269072247,0.0,0.0244719585297154,0.0,-0.0504217100757946,-0.0670176115080236,1.0005779107597677,0.0,-0.2816128457147782,0.0,0.0,0.08283731683143,0.0749893227222,0.1487863666358979,0.0,1.1699250014222748,0.0,0.0358656965402185,0.1436317608670703,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.000463894,0.0007932101426289,-0.0059823755,0.0004772318342452,6,0.0010473442499999,-0.001091438,14.517792395768357,0.376884727155163,0.6872212066715746,-0.1001626509999999,16.192828328938987,15.558869094048912,16.512030543427155,-0.067311594,-0.0598979825,-0.0006128619999999,1.8578374,0.0490046494342872,2.1229048550000003,16.79179881243266,1.0912358202421937,-0.156764499,0.0011057885355319,-0.010120506,0.0007800775166666,0.0038954707592404,0.0296977212025405,0.033593191961781,0.1078299565495152,-0.0610992558401635,0.0467307007093517,-0.0735428510126317,-0.0023549105233828,0.1483916476449609,2,0.1067872380823664,10.87340824281733,0.0545912648625444,-0.1121447045904877,11.078817949962046,0.2904931936871419,-0.0392630371377504,-0.1507465581683438,-0.0026283127394863,0.0728816674527372,10.667998535672616,-0.076171163752118,0.052195973219822
Wipf2,41402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.1668632813329829,0.1668632813329829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1668632813329829,0.0,0.0,0.0,0.0,0.0,0.1668632813329829,0.5280701685023208,0.297330641229751,0.1256662702083608,2,0.2307395272725697,4,4.821323459822473,-0.5933422915449129,0.019242430703259,-0.6125847222481721,0.4857660455486542,-0.0016209629999999,0.000645692921984,0.0035670296470588,0.0010506771231569,34,2.951170000000032e-05,-0.00055606975,14.380055148544896,1.0347277316071906,0.4018004443110051,0.02659741,18.23932184478296,14.791671650079806,17.864269060255133,-0.0807901,0.0263028073823529,-0.0016489453,1.01613955,0.0538329032959493,1.2091873945941176,20.438802002988343,0.954424974823115,-0.1002780299999999,0.0008612942809793,-0.009814315,-0.0002153605970588,-0.0040878404410024,-0.0296081141140847,-0.0336959545550872,0.0884755458831347,-0.0154746768254574,0.0730008690576773,0.6198392632170326,0.7119725211822518,0.2933053490986861,8,0.1551384468456262,11.680638915106837,0.273418103722075,0.291302300480432,13.89519657256335,2.397259361788388,0.3216038590560122,-0.0984463758242855,-0.2032713944194019,0.0303015585755801,6.954196310388038,-0.0207852182694248,0.2444841940459371
Ccnl1,12098.0,0.0165211428284415,0.0,2.0,0.0986248923316279,0.0,0.0454125283472437,2.0,0.5145731728276974,3,0.0454125283472437,-0.0655826066747449,0.5145731728276974,2.0,0.6520766965771951,0.0,0.0,1.0,1.0,0.0115131185403982,-0.2799262964400766,0.0604567815678733,-0.0807137419964425,-0.2617880209648169,-0.2360966683269432,-0.3760878439963404,0.300918526938926,2.0,-0.1552270151822696,1.0,2.0,-0.0807137419964425,-0.1630913355712497,-0.0062004688106154,-0.2464701529167015,0.4854268271619979,-0.2617880209648169,-0.210742132730111,-0.2208608288140707,-0.2470313201569194,-0.2301797726853429,0.8581811405143496,1,-0.0168515474715764,0,0.0,0.0,0.0,0.0,0.0,-0.0013798828999999,0.0007390324029127,0.0545883083818181,0.0007978899607864,55,0.0004520857,-0.0013932718,16.095067301607052,1.3056066203246226,0.1465911608229984,0.06791976,18.959064300826935,13.95210419527352,19.130444876521125,-0.10924199,0.0659222756363636,-0.0016706617,1.4098226,0.0531398152425746,1.6129655202545456,19.91706899962906,1.215858482888517,-0.13939623,0.000886889434013,0.0555895339999999,-0.0002849325254545,0.0300322307013144,0.1115979499954925,0.141630180696807,0.0036103733060725,0.1148474453506508,0.1184578186567233,-0.1015151121633164,-0.1951227309647468,0.749990545661903,6,0.3769900357050605,9.837500457067282,0.3230285408715586,-0.3036846326210843,11.490850876740348,1.750015411390354,-0.2778442839952348,-0.94511327662665,-0.2736607222784228,0.0258403486258494,6.832890014166007,-0.4167822616832712,0.0832522407551613
