gene_name,gene_length.meta,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,18mo.2mo.Q.min.loops,9mo.2mo.T.mean.loops,18mo.9mo.Q.min.loops,loop_size.log.median.loops,9mo.2mo.T.max.loops,18mo.2mo.T.min.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,18mo.9mo.Q.median.loops,9mo.2mo.T.std.loops,18mo.9mo.Q.max.loops,Tanova.std.loops,Qanova.max.loops,loop_size.log.std.loops,Tanova.min.loops,18mo.9mo.T.std.loops,9mo.2mo.Q.max.loops,18mo.9mo.T.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac,DEG,pred
Dhx30,0.0,0.03722020402550697,-0.09607023842632771,0.0,0.0,-0.04991285189986229,0.0,0.0,0.0,0.0,0.0,0.002200709544122219,-0.03430448966100812,0.0,0.0,0.057320208810269835,0.0,0.0,0.0,-0.012835681289434433,0.0,-0.0771804004907608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10993797983974218,0.0,-0.050369848981499675,-0.04127872183918953,0.0,0.0691659253835678,-0.09281509013846517,0.0,0.0,0.0,0.03141499109566212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011651386320590974,0.0,-0.008001078628003597,0.0321775680873543,0.0,-0.22724464610219003,0.009072092548012733,-0.03301064316183329,0.0,0.0,0.0,0.0,0.024696319885551928,0.0,-0.04657662406563759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Banp,0.0,-0.01341268613934517,-0.06573940180242062,0.0,0.0,-0.03991056244820356,0.0,0.0,0.0,0.0,0.0,-0.03504206735640764,0.011801437698304653,0.0,0.0,0.05021778017282486,0.0,0.0,0.0,-0.030062516704201698,0.0,-0.10011767046526074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059346043327823284,0.0,0.06883256115019322,0.056035826765000823,0.0,0.0691659253835678,-0.13839085920713842,0.0,0.0,0.0,0.03141499109566212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006990831792354584,0.0,-0.008001078628003597,-0.38396818447858094,0.0,-0.15217319797724485,0.014515348076820374,0.005924987234175205,0.0,0.0,0.0,0.0,0.045459987744688984,0.0,0.02541736528277397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dgkz,0.0,-0.028166640996932984,-0.07511740826070308,0.0,0.0,-0.03510130308568478,0.0,0.0,0.0,0.0,0.0,0.004739989787340164,0.047270806431770326,0.0,0.0,0.05492595862597227,0.0,0.0,0.0,0.001351124346256256,0.0,-0.0786359041184187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1368745866790414,0.0,-0.02912590801715851,-0.04837212473154068,0.0,-0.029343119859695434,-0.14984767228364945,0.0,0.0,0.0,-0.049136268123984334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011651386320590974,0.0,-0.008001078628003597,0.08921405075117946,0.0,0.16198483686894177,0.009072092548012733,0.010495691671967506,0.0,0.0,0.0,0.0,0.038858946859836575,0.0,0.034016744159162046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Las1l,0.0,-0.028166640996932984,-0.06474105730652809,0.0,0.0,-0.05257600739598274,0.0,0.0,0.0,0.0,0.0,0.002539280243217945,-0.021272208020091058,0.0,0.0,-0.2049462191388011,0.0,0.0,0.0,0.0040533730387687684,0.0,-0.05103129969909787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028982697473838924,0.0,0.06883256115019322,-0.1310975192114711,0.0,-0.029343119859695434,0.07065943209454417,0.0,0.0,0.0,-0.049136268123984334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011651386320590974,0.0,-0.031867321431636814,-0.12438309157267213,0.0,0.051915036514401436,-0.024624251201748847,-0.038089203648269176,0.0,0.0,0.0,0.0,0.045459987744688984,0.0,-0.024782720394432543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ablim2,0.0,-0.01341268613934517,-0.06645219057798385,0.0,0.0,-0.03510130308568478,0.0,0.0,0.0,0.0,0.0,-0.10766548231244087,0.06183021858334541,0.0,0.0,0.0610852287337184,0.0,0.0,0.0,0.0040533730387687684,0.0,0.008381752036511899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1368745866790414,0.0,-0.050369848981499675,-0.11299711786210537,0.0,-0.029343119859695434,0.08672340689226984,0.0,0.0,0.0,0.03141499109566212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006990831792354584,0.0,-0.008001078628003597,0.07645294865593315,0.0,-0.17223409296944736,0.009072092548012733,0.010834262371063233,0.0,0.0,0.0,0.0,0.024696319885551928,0.0,0.034016744159162046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sirpa,0.0,-0.01341268613934517,-0.09103565245866775,0.0,0.0,-0.04991285189986229,0.0,0.0,0.0,0.0,0.0,0.004570704437792301,0.01893513457849622,0.0,0.0,0.05445697631686926,0.0,0.0,0.0,0.0040533730387687684,0.0,-0.11398352917283773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049543764949776234,0.0,-0.019386745542287826,-0.11299711786210537,0.0,-0.029343119859695434,0.08621555084362625,0.0,0.0,0.0,-0.049136268123984334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006990831792354584,0.0,-0.008001078628003597,0.18040663809515536,0.0,-0.11074153294786811,-0.03836199134588242,-0.09970907088369131,0.0,0.0,0.0,0.0,-0.06040657930076122,0.0,-0.04657662406563759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Snrnp70,0.0,-0.012071417570114136,-0.06281923558562993,0.0,0.0,0.0611103730648756,0.0,0.0,0.0,0.0,0.0,0.0169285349547863,-0.10555052191019058,0.0,0.0,0.2968630436062813,0.0,0.0,0.0,0.01520014889538288,0.0,0.18202579107135533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08363172481767833,0.0,-0.02912590801715851,0.1468341179192066,0.0,-0.01414757564663887,0.1858527310565114,0.0,0.0,0.0,-0.049136268123984334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011651386320590974,0.0,-0.008001078628003597,0.11979610033333302,0.0,0.08762604532763361,0.039398801922798155,0.031148504316806793,0.0,0.0,0.0,0.0,0.038858946859836575,0.0,0.013968701474368572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ptms,0.0,0.1126665636152029,-0.09607023842632771,0.0,0.0,0.0611103730648756,0.0,0.0,0.0,0.0,0.0,0.0169285349547863,-0.03430448966100812,0.0,0.0,0.05061635732650757,0.0,0.0,0.0,0.01520014889538288,0.0,-0.03632267981767654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11158410572446882,0.0,-0.050369848981499675,0.14789884742349385,0.0,-0.029343119859695434,0.1858527310565114,0.0,0.0,0.0,0.03141499109566212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011651386320590974,0.0,0.022733016721904278,0.05886737413704395,0.0,0.05770839095115662,0.009072092548012733,0.031148504316806793,0.0,0.0,0.0,0.0,0.024696319885551928,0.0,0.013968701474368572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Efhd2,0.0,0.041244009733200075,0.2197937151417136,0.0,0.0,0.0611103730648756,0.0,0.0,0.0,0.0,0.0,-0.10766548231244087,-0.03750342857092619,0.0,0.0,0.21826994650065898,0.0,0.0,0.0,0.0040533730387687684,0.0,0.12733555382117628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06690695271827281,0.0,-0.050369848981499675,-0.022705091908574105,0.0,0.03196304127573967,0.1121903876401484,0.0,0.0,0.0,0.03141499109566212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011651386320590974,0.0,-0.008001078628003597,0.07453035902231932,0.0,0.013989065252244472,0.009072092548012733,0.010834262371063233,0.0,0.0,0.0,0.0,0.024696319885551928,0.0,0.013968701474368572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tcf12,0.0,-0.01341268613934517,-0.06573940180242062,0.0,0.0,-0.05257600739598274,0.0,0.0,0.0,0.0,0.0,0.004739989787340164,0.011801437698304653,0.0,0.0,0.05377277195453644,0.0,0.0,0.0,0.0030400297790765763,0.0,-0.0814754525385797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029117185277864336,0.0,0.06883256115019322,0.06785816490650178,0.0,0.0691659253835678,-0.2312234989926219,0.0,0.0,0.0,0.03141499109566212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011651386320590974,0.0,-0.008001078628003597,-0.30736135713756085,0.0,-0.15217319797724485,0.014515348076820374,0.010495691671967506,0.0,0.0,0.0,0.0,0.045459987744688984,0.0,-0.024782720394432543,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Atcay,0.0,-0.028166640996932984,-0.06307105965912342,0.0,0.0,-0.03510130308568478,0.0,0.0,0.0,0.0,0.0,0.0169285349547863,0.06865232408046723,0.0,0.0,0.08241518270224332,0.0,0.0,0.0,0.0040533730387687684,0.0,-0.0021840923093259332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1368745866790414,0.0,-0.02912590801715851,-0.11299711786210537,0.0,-0.029343119859695434,0.12362761452794074,0.0,0.0,0.0,-0.049136268123984334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006990831792354584,0.0,-0.008001078628003597,0.14160031540319323,0.0,0.08593329796567559,0.009072092548012733,0.031148504316806793,0.0,0.0,0.0,0.0,0.038858946859836575,0.0,0.034016744159162046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atp1a3,0.0,0.041244009733200075,0.14886861216276884,0.0,0.0,0.014869198873639107,0.0,0.0,0.0,0.0,0.0,0.0169285349547863,-0.04016644351184368,0.0,0.0,0.22280850037932395,0.0,0.0,0.0,0.0040533730387687684,0.0,0.11446612903848291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035561487637460233,0.0,0.01793208420276642,-0.11299711786210537,0.0,0.03196304127573967,0.12362761452794074,0.0,0.0,0.0,-0.049136268123984334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011651386320590974,0.0,-0.008001078628003597,0.0855958017706871,0.0,0.05913892103359103,-0.1384142120182514,0.031148504316806793,0.0,0.0,0.0,0.0,-0.12152649402618408,0.0,0.021002149768173696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kcnb1,0.0,-0.028166640996932984,-0.06284877959638834,0.0,0.0,0.014869198873639107,0.0,0.0,0.0,0.0,0.0,0.0169285349547863,0.01893513457849622,0.0,0.0,0.12022059589624405,0.0,0.0,0.0,0.0040533730387687684,0.0,-0.12028203699737787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11820036990568042,0.0,-0.050369848981499675,-0.11299711786210537,0.0,-0.029343119859695434,0.12362761452794074,0.0,0.0,0.0,0.03141499109566212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006990831792354584,0.0,-0.008001078628003597,0.1360883489996195,0.0,-0.05458016205579042,0.039398801922798155,0.031148504316806793,0.0,0.0,0.0,0.0,0.024696319885551928,0.0,0.021002149768173696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ndrg3,0.0,-0.028166640996932984,-0.03826531771570444,0.0,0.0,-0.04527376964688301,0.0,0.0,0.0,0.0,0.0,-0.10766548231244087,0.06183021858334541,0.0,0.0,0.09889064192771911,0.0,0.0,0.0,0.0040533730387687684,0.0,0.028449808098375797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11745213086716831,0.0,0.06883256115019322,-0.11299711786210537,0.0,-0.029343119859695434,0.08672340689226984,0.0,0.0,0.0,0.03141499109566212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006990831792354584,0.0,-0.008001078628003597,0.12539247965440153,0.0,0.04631971383467317,0.039398801922798155,0.010834262371063233,0.0,0.0,0.0,0.0,0.045459987744688984,0.0,-0.0874304773658514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khdrbs1,0.0,0.1126665636152029,0.134762455932796,0.0,0.0,0.0611103730648756,0.0,0.0,0.0,0.0,0.0,0.004739989787340164,0.023733108192682265,0.0,0.0,0.04978002585470676,0.0,0.0,0.0,0.0030400297790765763,0.0,0.007225324213504791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06690695271827281,0.0,-0.050369848981499675,0.06892289441078901,0.0,-0.029343119859695434,-0.2312234989926219,0.0,0.0,0.0,0.03141499109566212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011651386320590974,0.0,0.022733016721904278,0.08109323505312205,0.0,0.07548176944255829,0.009072092548012733,0.010495691671967506,0.0,0.0,0.0,0.0,0.024696319885551928,0.0,0.013968701474368572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mical2,0.0,-0.01341268613934517,-0.06284877959638834,0.0,0.0,-0.04527376964688301,0.0,0.0,0.0,0.0,0.0,0.0169285349547863,0.01893513457849622,0.0,0.0,0.08652425356209278,0.0,0.0,0.0,0.01520014889538288,0.0,-0.14672910135239361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04746741830836981,0.0,0.026587023735046386,0.1468341179192066,0.0,-0.029343119859695434,0.1858527310565114,0.0,0.0,0.0,0.03141499109566212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006990831792354584,0.0,-0.008001078628003597,0.04225260952487588,0.0,-0.17526994209736585,-0.1384142120182514,0.031148504316806793,0.0,0.0,0.0,0.0,-0.11287155359983445,0.0,-0.0874304773658514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thy1,0.0,0.1126665636152029,0.06650036927312612,0.0,0.0,0.0611103730648756,0.0,0.0,0.0,0.0,0.0,-0.03504206735640764,0.023733108192682265,0.0,0.0,0.06312997855246066,0.0,0.0,0.0,0.0030400297790765763,0.0,-0.011416892297565937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031859917705878614,0.0,0.03657324220985174,0.06892289441078901,0.0,-0.029343119859695434,-0.1833157431706786,0.0,0.0,0.0,0.03141499109566212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006990831792354584,0.0,0.022733016721904278,0.09602751914411783,0.0,0.12839492376893757,0.039398801922798155,0.005924987234175205,0.0,0.0,0.0,0.0,0.048607238978147504,0.0,0.013968701474368572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flrt1,0.0,-0.012071417570114136,-0.034884186796844005,0.0,0.0,0.0611103730648756,0.0,0.0,0.0,0.0,0.0,0.0169285349547863,0.06865232408046723,0.0,0.0,0.12650840863585472,0.0,0.0,0.0,0.0040533730387687684,0.0,0.22381899727508425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08363172481767833,0.0,0.06883256115019322,-0.11299711786210537,0.0,0.0691659253835678,0.12362761452794074,0.0,0.0,0.0,-0.049136268123984334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011651386320590974,0.0,-0.008001078628003597,0.12643465969711543,0.0,0.045002508368343117,0.039398801922798155,0.031148504316806793,0.0,0.0,0.0,0.0,0.045459987744688984,0.0,0.013968701474368572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacna1b,0.0,-0.01341268613934517,-0.05643047902733087,0.0,0.0,-0.011008005291223526,0.0,0.0,0.0,0.0,0.0,0.005247845835983753,-0.09911739647388458,0.0,0.0,-0.40211502738296984,0.0,0.0,0.0,0.0040533730387687684,0.0,-0.021039252504706382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09709652923047543,0.0,0.06883256115019322,-0.1310975192114711,0.0,-0.029343119859695434,0.07946227038279176,0.0,0.0,0.0,-0.049136268123984334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006990831792354584,0.0,-0.031867321431636814,0.2114801988378167,0.0,-0.07014246797189116,0.012441726922988892,0.010326406322419643,0.0,0.0,0.0,0.0,0.045459987744688984,0.0,0.06589172795414924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pip4k2b,0.0,-0.028166640996932984,-0.061759840548038486,0.0,0.0,-0.05257600739598274,0.0,0.0,0.0,0.0,0.0,-0.10766548231244087,0.01907236482948065,0.0,0.0,0.2302866770327091,0.0,0.0,0.0,0.0040533730387687684,0.0,-0.07307790212333203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029117185277864336,0.0,-0.02912590801715851,-0.11299711786210537,0.0,-0.01414757564663887,0.08672340689226984,0.0,0.0,0.0,-0.049136268123984334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006990831792354584,0.0,-0.008001078628003597,-0.3285827249661088,0.0,0.12990897605195642,0.014515348076820374,0.010834262371063233,0.0,0.0,0.0,0.0,0.038858946859836575,0.0,-0.024782720394432543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Cltb,0.0,-0.012071417570114136,-0.06307105965912342,0.0,0.0,0.0611103730648756,0.0,0.0,0.0,0.0,0.0,0.0169285349547863,0.06865232408046723,0.0,0.0,0.08241518270224332,0.0,0.0,0.0,0.0040533730387687684,0.0,0.22381899727508425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11158410572446882,0.0,-0.02912590801715851,-0.11299711786210537,0.0,-0.029343119859695434,0.12362761452794074,0.0,0.0,0.0,-0.049136268123984334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011651386320590974,0.0,-0.008001078628003597,0.09520184513181448,0.0,0.10381675833836197,0.009072092548012733,0.031148504316806793,0.0,0.0,0.0,0.0,0.038858946859836575,0.0,0.013968701474368572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atp1a1,0.0,0.1126665636152029,-0.05802371319383383,0.0,0.0,-0.011008005291223526,0.0,0.0,0.0,0.0,0.0,-0.02099138334393501,-0.07197567284107208,0.0,0.0,-0.23297077404335143,0.0,0.0,0.0,0.001351124346256256,0.0,-0.02273258872330189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07947075113654137,0.0,0.01793208420276642,-0.0664725260809064,0.0,-0.029343119859695434,-0.08187959726899863,0.0,0.0,0.0,-0.049136268123984334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011651386320590974,0.0,-0.031867321431636814,0.11170294228941202,0.0,0.0868922764621675,-0.04717488124966621,0.004062848389148712,0.0,0.0,0.0,0.0,-0.12152649402618408,0.0,0.06589172795414924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ctxn1,0.0,0.1126665636152029,0.17441793534904718,0.0,0.0,0.0611103730648756,0.0,0.0,0.0,0.0,0.0,0.0169285349547863,0.017987692411988974,0.0,0.0,0.07726924993097782,0.0,0.0,0.0,0.0040533730387687684,0.0,-0.02978787027299404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06690695271827281,0.0,-0.02912590801715851,-0.11193238835781813,0.0,-0.029343119859695434,0.12362761452794074,0.0,0.0,0.0,-0.049136268123984334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011651386320590974,0.0,0.022733016721904278,0.07599787089973688,0.0,0.1662955978140235,0.009072092548012733,0.031148504316806793,0.0,0.0,0.0,0.0,0.038858946859836575,0.0,0.013968701474368572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crocc,0.0,-0.012071417570114136,-0.09100610844790935,0.0,0.0,0.0611103730648756,0.0,0.0,0.0,0.0,0.0,-0.10766548231244087,-0.10555052191019058,0.0,0.0,0.23772767644375561,0.0,0.0,0.0,0.01520014889538288,0.0,0.1922322043403983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11158410572446882,0.0,-0.050369848981499675,0.1468341179192066,0.0,-0.01414757564663887,0.1489485234208405,0.0,0.0,0.0,-0.049136268123984334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011651386320590974,0.0,-0.008001078628003597,0.06815046280622482,0.0,0.015217121932655573,0.009072092548012733,0.010834262371063233,0.0,0.0,0.0,0.0,0.024696319885551928,0.0,0.013968701474368572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gtdc1,0.0,-0.01341268613934517,-0.05643047902733087,0.0,0.0,-0.04527376964688301,0.0,0.0,0.0,0.0,0.0,0.002539280243217945,-0.09911739647388458,0.0,0.0,-0.3301672305911779,0.0,0.0,0.0,-0.012835681289434433,0.0,-0.035142606757581234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051304297586902976,0.0,-0.019386745542287826,-0.05937912318855524,0.0,-0.029343119859695434,-0.08748259656131267,0.0,0.0,0.0,0.03141499109566212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011651386320590974,0.0,-0.031867321431636814,0.03356979632750154,0.0,-0.1407686750590801,0.012441726922988892,0.005924987234175205,0.0,0.0,0.0,0.0,-0.06040657930076122,0.0,-0.0874304773658514,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Atp2b3,0.0,-0.01341268613934517,-0.06474105730652809,0.0,0.0,-0.05063058502972126,0.0,0.0,0.0,0.0,0.0,-0.023192092888057233,-0.021272208020091058,0.0,0.0,-0.19004911120980977,0.0,0.0,0.0,0.0040533730387687684,0.0,-0.08974157368764281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02100565447937697,0.0,0.06883256115019322,-0.1310975192114711,0.0,-0.029343119859695434,0.0665965829230845,0.0,0.0,0.0,-0.049136268123984334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006990831792354584,0.0,-0.031867321431636814,-0.1599255251325667,0.0,-0.14283768616616727,-0.024624251201748847,-0.023192092888057233,0.0,0.0,0.0,0.0,0.045459987744688984,0.0,-0.03480912394821644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Clip1,0.0,-0.0080476114153862,-0.03826531771570444,0.0,0.0,-0.011008005291223526,0.0,0.0,0.0,0.0,0.0,-0.03504206735640764,0.06183021858334541,0.0,0.0,0.21970820374786854,0.0,0.0,0.0,0.0030400297790765763,0.0,0.2867707984894514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16324436251074076,0.0,0.06883256115019322,0.06785816490650178,0.0,0.03196304127573967,-0.1833157431706786,0.0,0.0,0.0,0.03141499109566212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006990831792354584,0.0,-0.008001078628003597,0.14637929759919643,0.0,-0.10927762864157557,0.039398801922798155,0.005924987234175205,0.0,0.0,0.0,0.0,0.045459987744688984,0.0,0.06589172795414924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
