gene_name,gene_length.meta,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,18mo.2mo.Q.min.loops,9mo.2mo.T.mean.loops,18mo.9mo.Q.min.loops,loop_size.log.median.loops,9mo.2mo.T.max.loops,18mo.2mo.T.min.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,18mo.9mo.Q.median.loops,9mo.2mo.T.std.loops,18mo.9mo.Q.max.loops,Tanova.std.loops,Qanova.max.loops,loop_size.log.std.loops,Tanova.min.loops,18mo.9mo.T.std.loops,9mo.2mo.Q.max.loops,18mo.9mo.T.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac
Flna,26359.0,0.0,-0.4127185436240941,-0.4127185436240941,0.0,-0.4127185436240941,0.0,0.0,-0.1125580407978916,0.1940522329975476,0.7369655941565885,0.0,22,8,0.6103889871695847,-0.3943045819726327,-0.8930847960739761,1.7369655941325433,10,0.3371948642491866,0.0,0.5988342250805232,0.1278019934728793,0.9274350275041996,1,0.4710322316076438,3,3.8170703706229694,-0.8067618585068289,0.3715454136608329,11.459502152796892,-1.1783072721676615,0.8944409675329666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0396677648422876,0.0053447184696149,0.0450124833119025,0.0812633752313182,0.097615935659955,0.1788793108912733,0.1278019934728793,0.5988342250805232,1,0.0,11.105253779700949,0.0,0.1278019934728793,0.0,0.5988342250805232,0.1278019934728793,0.4710322316076438,0.4710322316076438,11.105253779700949,0.5988342250805232,0.0
Rims2,486111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520030934434468,0.0543411873941792,0.1520030934434468,0.1520030934434468,19,2,0.0,-0.4773502161731393,-0.2630344058289848,0.3219280948837557,4,0.2782957026809662,0.0,0.0,0.0,0.0,0,0.0,5,4.982758159484365,-0.1013761652756515,0.0266798248626954,16.28751590889902,-0.1280559901383469,0.5680907614313137,0.0017914656,0.079030462,-0.0016196273,15.669549463455496,0.16776364,-0.0414968,-0.0215749399999999,9.351560000000082e-05,1.1413931,0.0751440831867038,1.070574768,16.138111776319704,0.12289676,0.0025885192999999,3.4558299999999306e-05,0.080015198235679,0.0020441543,0.3072357231247533,2.0329309,0.2931595701540636,0.56839764,0.1271552788813889,0.0037460276,-0.14977551,0.0076381052500409,-0.0090500221719404,-0.0014119169218995,0.0770847059636125,-0.0400584444373636,0.0370262615262489,0.5022506941078124,0.2782957026809662,19,0.4076098867780635,16.061560791605825,0.2892495326557684,-0.1572931064585215,1.897482244386195,-0.0938430147676869,-0.7227438927929704,-0.8937556728370614,0.0634500916908346,11.8944388545623,-0.5719005966424955,0.2491160146323842
Sfswap,70163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7097610056287426,-0.063431138703045,-0.5849625006971113,-0.7369655941469699,19,3,0.1136647020638397,0.0122942271153618,-0.9999999999759548,0.0,3,0.5332669448513587,0.0,0.9750931041492436,-0.5944872925059284,0.8496601575142949,1,1.569580396655172,1,5.64385618977761,-1.095157232691526,-0.9999999996721148,15.094696275176815,-0.0951572330194112,0.4718820800517855,-0.0034876214,0.0072867887121212,-0.002515448,16.82187361216576,0.17830308,-0.143572452,0.0240581696515151,-0.0031412295,0.696061025,0.0913118018033037,0.930029726939394,18.919538411069297,0.2381816199999999,0.006169024,0.0009680698499999,0.0737506397884413,0.0041906359999999,0.822143311851714,4.9923253,1.9383544553528431,0.01911999,0.0821880322719609,0.0038207124999999,-0.110112832,-0.0336980320435866,0.0397611468719538,0.0060631148283671,0.0255670157114498,0.015928116081601,0.0414951317930508,0.2434532812333536,0.9750931041492436,5,0.6408480716067354,11.79623234298596,0.3480158384553279,0.0120907719062456,1.4552718985836322,0.443415027097558,-0.5944872925059284,0.0485398233886269,0.4313242551913124,10.286557761608073,0.1952652351580774,0.3076895650452375
Vwa8,353258.0,0.0,0.0,0.0,0.4150374992758383,0.0,0.0,0.0,-0.0248839183958007,0.0246581410091932,0.9999999999278651,0.1111962106665065,15,4,0.9651382352252756,-0.1622429485012082,-1.5849625006249766,0.4854268271619979,4,0.1212033680677908,0.0,0.0,0.0,0.0,0,0.0,2,6.278971143395864,0.0364886433498114,-0.1944733000775116,17.245730001353834,0.2309619434273231,0.448946047959858,-0.0019718649999999,-0.063740078393617,-0.002265559,16.66079438058024,0.111451715,-0.232266684,0.0453486998404255,-0.0039767716,1.01537675,0.1192697731311454,1.3183696513085106,17.640725076704946,0.34222111,0.0037896392999999,0.0017625797,0.0827810779742109,0.0061617411999999,1.0397966789644804,8.485634,0.9469606618590016,0.026702087,0.0941433789448006,0.0013812963999999,-0.15707463,0.0032874072734203,-0.0120410471818087,-0.0087536399083883,-0.002999833844576,0.0538858287877186,0.0508859949431426,0.4495275905761955,0.8460543857878832,17,0.3193749297371246,15.467099730195514,0.2656077928903444,-0.0399494701436962,2.370201217789704,0.179827277743888,-0.5575734656497284,-0.1482859907521971,0.2197767478875842,9.8328900141649,-0.2900679074579715,0.2980593033384408
Tom1l2,126191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9287231973586058,0.2372456623950238,-0.8930847960739761,-0.8930847960739761,14,3,0.0617275217255066,0.0312966311170259,0.4150374992728327,-0.1926450779398196,3,0.2642130336793959,1.0,0.4208534421185823,0.2507255323563222,0.7223771228425928,1,0.1701279097622601,6,5.065653169786974,-0.8229437221495735,-0.377627366177714,14.79314258919668,-0.4453163559718596,0.4572461486073026,-0.0041000244,-0.0047209033103448,-0.0024203993,14.890881736923918,0.23414664,-0.296225024,0.0401041462977011,-0.0038053632,1.311491,0.1335676079408742,1.6409323725632183,18.49642081031296,0.256758712,0.006432669,0.0014246095,0.0768870767368989,0.006207779,1.2224157698267424,5.720551,1.475031907779674,0.016928812,0.1262382446468649,0.0038056899999999,-0.206038654,-0.0121543303824304,0.0189185785231383,0.0067642481407079,-0.0046749906054854,-0.0433498185023177,-0.0480248091078032,0.8106022615386799,1.2195127811907842,14,0.2684255936367135,14.629283632374456,0.2696512979120138,0.2362644416710717,1.5435774719892084,0.3541000718809866,-0.1993349015574734,-0.2529759576475913,0.1178356302099148,11.06877827798548,-0.1210309916331897,0.4049259102251562
Soga3,55791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146240625150233,-0.0024884162763982,1.5849625006249766,-2.404476617812179e-11,15,4,1.344936286764743,-0.1812151452065031,-2.115477217382944,0.9999999999278651,5,0.1301415626284043,4.0,-0.2190689706824925,-0.2762524876208656,0.6328380901275559,3,0.0571835169383731,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0253474559251759,0.0046487960856211,-0.0206986598395547,0.2486302664701438,-0.010989557370731,0.2376407090994128,0.338742991052511,0.2884548142909882,7,0.179806619633503,12.626704004282804,0.3745887153442176,-0.2909927952711683,0.9673483869985826,-0.1768983649420878,-0.9001054729834241,-0.1529998337828573,0.1140944303290804,11.584022940257588,-0.5252669116239246,0.2735387879849251
Sv2a,14370.0,3.0,0.0057901384104859,0.0057901384104859,-0.7369655941469699,0.0273675259221236,1.0,1.0,-0.3086230642829737,0.2750862448230387,1.222392421308968,-0.4150374992668215,28,9,0.6769309395445714,-0.0961563229979587,-0.5849625006971113,2.8073549219339444,8,0.2840368598078084,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199686798299649,0.0052771132559052,0.0252457930858702,0.062895722175323,0.0500788489001493,0.1129745710754723,0.388007411235402,0.2649108370882982,3,0.2003537626078929,9.004468026859302,0.2773828707233805,0.0946691848204112,1.5893419010698169,0.1037049382945624,-0.1633811236739202,-0.1949668411883092,0.0090357534741512,7.238404739326034,-0.1468365922517036,0.2199309612526002
Rapgefl1,16912.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2456551980489899,0.1745396006201858,0.0,0.0,11,3,0.4254872841642456,0.196967983165087,-0.9999999999855732,-0.9999999999855732,2,0.3898211528615505,0.0,0.0,0.0,0.0,0,0.0,2,4.163214743585871,-0.7781966739881514,-0.556104751609276,11.976477996640142,-0.2220919223788754,0.8072398622800305,-0.0049362098999999,-0.081658162,-0.0047916374,15.838760752851016,-0.04962206,-0.19999134,-0.0908866262,-0.003154524,1.7566457,0.0269409562495586,1.73348884,16.095067301607052,-0.133698773,-4.089399999999965e-05,-0.0013130369999999,0.0253408107480723,0.00311363,0.4971670225299068,3.2413664,0.2157950319205882,1.1004958,0.0503055467682318,-0.0001445724999999,-0.15036928,0.009581230620846,-0.022666341910715,-0.0130851112898689,0.1450784647468967,-0.0966575644250147,0.048420900321882,0.5550108390320541,0.6300347995414759,1,0.0,13.246592165441854,0.0,0.5550108390320541,0.0,0.6300347995414759,0.5550108390320541,0.0750239605094218,0.0750239605094218,13.246592165441854,0.6300347995414759,0.0
Memo1,96485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1286432931884613,0.1412373154126642,0.5849625007091332,0.2427134135809989,19,4,1.00394722182366,-0.1580950862986059,-0.9999999999855732,0.5849625007091332,4,0.1350157607956981,0.0,0.0,0.0,0.0,0,0.0,2,4.792481250365838,-1.0928565373114083,-0.6818219561028489,14.042964071170768,-0.4110345812085594,0.6868512991841267,-0.0007892089999999,-0.0762663547142857,-0.0011710159699999,19.750129580731823,0.14201067,-0.2524287719999999,-0.0010229855714285,-0.0024531643,1.5380377,0.1239295209310493,2.070077776428572,20.334097573614265,0.11202277,0.0008412882999999,-2.2876929999999983e-05,0.1030880786886932,0.0032404128,1.4620681658896566,3.1138833,0.9354563024015612,0.33886912,0.092238212890301,0.0009793724,-0.1154355899999999,-0.0324047068616962,0.0227797884372877,-0.0096249184244084,0.0092207614163101,-0.0058468170805723,0.0033739443357378,0.3871352530077017,0.1444716697843029,6,0.1825652243601697,12.458314835944888,0.1916362277237475,0.112664793800404,2.3400758125370675,0.0032583725068614,-0.1486620692500522,-0.3955803530905926,-0.1094064212935426,10.094077685672035,-0.2185474975423149,0.1426957924837621
Faf1,287372.0,0.0,-0.0025717322490402,0.0322200090695097,0.0,0.183703887375338,0.0,0.0,0.1073093649600494,0.0640238937253832,0.3219280948801484,0.0,15,3,0.185865272238757,0.1930616730401744,0.0,0.0,3,0.3184717479803116,0.0,0.0728134094895507,0.1626574252724912,0.1874407973312466,1,-0.0898440157829405,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018620844999999,-0.1717403498181818,-0.0001501897,17.41309655080321,0.01473086,-0.11790949,0.1666905457272727,-0.0041884933,1.9279608,0.0942063247392095,2.4298770318181817,17.68002980232821,0.18969373,0.003933761,0.0023967354499999,0.0936934737939229,0.0051821473,1.818271181538777,4.0085845,0.9359977983637664,0.2522339,0.0909588371512208,0.0009674945999999,0.04871179,-0.0266500061705505,0.0385377023138611,0.0118876961433105,0.0025762143007959,-0.0185138185827991,-0.0159376042820031,0.3923346505951557,0.4517567951270413,6,0.2816364240594713,13.644326118793352,0.3023203066356789,0.0896472427298293,3.1318526677136345,0.2329843484552243,-0.4781589692268477,-0.2090200376175253,0.143337105725395,10.33091687811473,0.0703950790130349,0.1738576168523534
Cacng8,24965.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-0.4423863437946331,0.4937960346492558,0.8073549220421463,0.0,23,9,1.2297929124158464,0.19440194899237,0.0,0.8073549220421463,5,0.6357323332248139,0.0,0.0800928773838958,0.2041457460971667,0.457880200241671,2,-0.1240528687132709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.006088191,0.03305943,0.0071690059999999,14.530711133973607,0.03305943,0.0565014899999999,0.0234420599999999,-0.0010808149999999,0.13846613,0.0,0.13846613,14.530711133973607,0.0565014899999999,0.006088191,0.0071690059999999,0.0,0.0071690059999999,0.0,3.4569132,0.0,0.13846613,0.0,-0.0010808149999999,0.0234420599999999,0.0382029230718407,-0.0211770158785285,0.0170259071933122,0.1459418284979832,0.0491068303552969,0.1950486588532801,0.7166337365289124,0.5338940671925997,4,0.3077765013018292,12.014884375260309,0.2849720212761054,0.4284639689906898,1.4207917834224846,0.2773249791405552,0.0733817244109515,-0.4782376115505853,-0.1511389898501345,10.329796338220811,-0.1433278437672034,0.2957912557970508
Stk25,38908.0,0.0,-0.1872299391341114,-0.1872299391341114,0.5235619560542686,-0.1872299391341114,0.0,0.0,0.2203213491346689,0.190037294245065,0.9999999999278651,0.0,21,6,0.4030852805106553,-0.0216388769740918,-0.9999999999278651,1.9999999999458988,6,0.2381119081777098,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016377806,-0.0449199211666666,-0.0025012969999999,16.067644430364023,0.155758486,-0.243324507,0.0076746185999999,-0.0026840999999999,0.8491531999999999,0.102368694719335,1.1856125898333334,18.960137721520944,0.185939826,0.003993902,0.0006639012499999,0.0932003239457323,0.004614867,1.1125550634541816,2.8114996,1.4733383113267913,0.022636015,0.0716760231226975,0.004242635,-0.13041735,0.0309381165171672,0.0545308947510897,0.0854690112682569,0.051392855983264,0.0573864649549306,0.1087793209381946,0.6113616933307316,0.9240568977381376,6,0.3638966275780454,13.035754161386578,0.3317746360093352,0.1781568119459188,1.9834599214331088,0.0568215441395949,-0.2366855259269811,-0.6218517340179437,-0.1213352678063238,9.052568050804425,-0.4925411153560981,0.475601173445908
Fth1,4500.0,0.0,0.0143859340857594,0.1693932555015256,0.5145731728266663,0.5010614252915645,0.0,0.0,0.6462406251544407,0.2167965938170541,0.9999999999927862,0.7924812503124883,27,4,0.4731713377706894,0.1807123911612311,-1.3219280948440812,1.999999999891798,3,0.2548694181562227,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00426584,-0.1045115274999999,0.004853925,16.009905114560766,-0.102900495,-0.0308789599999999,0.1360077375,-0.00074903,1.23333305,0.0882118113693273,1.23333305,16.095067301607052,0.09387138,0.0054787899999999,0.0055408724999999,0.0022783440109237,0.0062278199999999,0.9406233509511897,2.541127,0.1204375199222125,0.5682119,0.0859334673584035,-0.000588085,0.0752436,0.0425308911857811,0.0619565674050532,0.1044874585908343,0.0622955695721569,0.0338236635751192,0.0961192331472762,0.4829363713666428,0.4604676537716097,2,0.0337814932141732,10.94234350833168,0.2795557532951008,0.2852606024919635,0.3482434957878946,0.2866790078272796,0.0875848336172842,-0.0224687175950331,0.0014184053353161,10.69609817095595,0.1128903618829495,0.2457742600809275
Lrp1b,2058378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999278651,-0.3161135855660557,-0.9999999999278651,-0.9999999999278651,15,1,0.0,-0.16356696741608,0.9999999999278651,0.9999999999278651,3,0.0438054273808106,0.0,-0.5761192751226313,-0.2325860397951566,0.4775269959027323,5,-0.3435332353274746,5,6.164246787043192,-0.839022855403357,-0.953992615647129,19.20754302514503,0.114969760243772,0.5438432855722841,-0.0017061289,-0.1203627182878947,-0.0024092701,19.414528340796306,0.12005283,-0.253721578,0.0195901241352631,-0.00273475074,1.5743264,0.0679357091155831,1.8285266100873685,19.91532505381228,0.1205244999999999,0.0024659689,6.495429999999998e-05,0.095505332383173,0.0023952478,1.3578921442408756,3.8520775,1.1210153393951032,0.0005225398,0.0983937260834643,0.0023753583999999,-0.245335356,0.0014714090158779,-0.0078723219857436,-0.0064009129698657,-0.0224976918443511,0.0275344032533259,0.0050367114089748,0.3231868890863123,0.9129163401809326,22,0.6269595751330874,17.496354839166308,0.3377309286510188,-0.2933810021545697,2.7611527670892,-0.2634557344677207,-0.9235501464175702,-2.056086800805151,0.0299252676868489,11.063395081288578,-1.7328999117188388,0.5282087515917013
Fam120b,37381.0,0.0,-0.0132155130106179,-0.0192499265666681,0.2064508774659463,0.0102647807777747,0.0,0.0,0.3333333333173033,0.4028343551869864,0.9999999999639329,0.2924812503545666,26,6,0.6352472884851615,-0.0595486638564293,-0.8073549220421463,0.9999999999278651,8,0.8929081992813478,0.0,0.6307311828019471,-0.2204328778215398,0.2011419170658537,2,0.8511640606234869,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374354081153489,-0.0029859622690643,0.0344494458462845,0.0165157947213373,-0.0855631294089052,-0.0690473346875679,0.3416635573130553,0.9883678021778484,6,0.576818888147601,13.287016862409644,0.289352458935338,0.061657285742658,1.263197010206279,0.3936302730564763,-0.4662773645605864,-0.2249615814848924,0.3319729873138183,10.727920454563284,0.1167019758281628,0.3253531674673705
Nsmf,8526.0,2.0,0.0,0.0,-0.8073549220421463,0.0,2.0,2.0,-0.0393599461221301,0.2497124790019635,0.9999999999278651,0.0,23,11,0.7030799968114346,-0.0655157306574611,-3.169925001314073,1.999999999891798,6,0.4575980646110666,0.0,0.0,0.0,0.0,0,0.0,1,2.000000000036068,-1.2630344052727456,-1.7935491218482182,12.463268915981317,0.5305147165754726,0.5491777103624461,-0.0037355109,-0.0099338076071428,-0.0028649880999999,16.844237533660415,0.1955698,-0.1623830299999999,0.0393190869285714,-0.0028109475,1.26250495,0.1167716958324588,1.329072825714286,17.76515657777044,0.22390617,0.005463436,0.0005512779999999,0.1105429826592569,0.0038320815,0.7423937813907876,3.448602,0.615819356531382,0.34792894,0.0705474970683559,0.0033894313,-0.0708077999999999,-0.03670652543517,0.0404226401259419,0.0037161146907719,0.123052420819304,0.060906468013967,0.183958888833271,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chd3,26133.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.3539096242426962,0.3433401351278888,0.5145731728235754,-0.3539096242426962,19,2,1.2282201502988417,-0.1164942110394648,-0.9999999999896954,0.7369655941565885,3,0.3162100887770882,3.0,0.2076149716305018,-0.133251305386812,0.0200444695184681,1,0.3408662770173138,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036489439999999,-0.0644044060588235,-0.003004615,17.456570995637314,0.150561224,-0.24093216,0.0091200005294117,-0.0049712553,1.5277339,0.1362313078824588,2.1138204829411764,18.145693374677023,0.16084407,0.005555562,0.0005408277,0.1240552353240807,0.003788674,1.2675889859370957,6.193718,0.8452254264772133,0.8571314,0.0892274136462294,0.004080061,-0.1271244,-0.0104835399134022,0.1112039221740726,0.1007203822606704,0.0912774597791792,0.0491221704961104,0.1403996302752896,0.6103816016491894,0.4250347285882192,5,0.2914738543459765,10.149059169560074,0.3056101936653265,0.0924136459027054,1.960687397093309,0.271659512154906,-0.133251305386812,-0.3313678084912912,0.1792458662522005,7.857980995128194,0.2076149716305018,0.0906184936822362
Klc1,48995.0,1.0,0.0686890233564121,0.1768787613986458,0.0,0.5109859169555264,1.0,1.0,0.2146187299200989,0.2538276117876026,0.3219280948801484,0.3219280948801484,15,3,0.185865272238757,0.2008971032481556,-0.3219280948801484,0.0,5,0.2912702266873532,1.0,0.7305649869057298,0.4911959645872492,0.5580903858854609,3,0.2393690223184807,1,8.370687406807653,-0.314108590389919,-0.4052564784385134,14.22716465462241,0.0911478880485943,0.3618831965279743,-0.0028875929,0.0554862449090909,-0.002280094,14.053671385595203,0.25274175,-0.17394246,-0.1303033507272727,-0.0027617544999999,1.0580016,0.0619420412953765,1.5940759990909092,18.130716345178783,0.06377831,0.002883221,-0.001158057,0.0949803482576591,0.001862389,1.1691544077791551,2.69175,1.4675471576974688,0.72931397,0.0560087384858935,0.0021872112999999,-0.19937003,-0.0006872785236198,-0.0186799399722989,-0.0193672184959188,0.2493605811316921,-0.0889819648862155,0.1603786162454765,0.6592740271350986,1.061736349840479,10,0.3398298266112019,12.885926741343932,0.1654477567322096,0.4241560122560313,1.7770881475851688,0.4366742853920057,0.1928676420248249,-0.4621173554910998,0.0125182731359744,10.011227255423394,-0.0695168329474917,0.3568653216923227
Armc9,123504.0,0.0,0.0268118345535967,0.0268118345535967,0.4694852832981371,0.0531031006583351,0.0,0.0,9.016898339098134e-12,0.2076601472925618,0.9999999999639329,0.0,14,4,0.8164965808835528,0.0800549412908648,-0.9999999999278651,0.4150374992668215,5,0.3554849441891354,0.0,0.0,0.0,0.0,0,0.0,2,2.660964047467125,-0.7536218153528087,-0.8572553714923669,14.377061754516202,0.1036335561395581,0.81511952566194,-0.0033968345,-0.0301382113538461,-0.004134112,15.375039431346924,0.15808681,-0.1194395249999999,0.0727382385999999,-0.0059572109999999,1.1876926,0.1079409401519419,1.3955637273846155,16.457637380991763,0.28317614,0.008719147,0.0019008733,0.0891473907797788,0.011816341,1.127566806080905,10.201375,0.7921878528033481,0.10249631,0.1201011961456397,0.004844889,-0.154528956,0.0049074280628957,-0.0146908358333882,-0.0097834077704924,-0.0478855737460797,0.038886135826841,-0.0089994379192386,0.3948777413985638,0.4372635586081763,6,0.4423419267154289,13.238917618948156,0.1252655606918015,0.2452096080168125,2.8258311714017608,0.0703683520472171,0.0897889283716342,-1.0119678580082485,-0.1748412559695954,10.183635381473342,-0.7551931982961515,0.4333637479539912
Mafg,8483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2673442596982789,0.3853165027440473,0.8208763918929745,1,-0.1179722430457683,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343257185239187,0.10164794973988,0.1359736682637987,0.0705357787326265,0.0981066776452759,0.1686424563779024,0.5612464450663448,0.2742238954450364,5,0.1357427631519762,10.894272611786503,0.1443495435045502,0.3711237370207034,0.5336831574850363,0.1794812073672588,0.1756126893931124,-0.3769646749111693,-0.1916425296534445,10.095397022792689,0.0462287678840267,0.117532406910426
Ppp6r2,75457.0,1.0,-0.0676465639568184,-0.0676465639568184,-0.7369655941597939,-0.0193679441198743,1.0,1.0,-0.5073617111178701,0.1478498320615067,0.5849625006971113,-0.3684827970734849,17,8,0.7639719687584301,-0.0683198609048911,-0.5849625007131416,0.5849625006971113,7,0.204508356800793,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028582613999999,-0.0663263924615384,-0.002586381,16.430723831367565,0.2230577889999999,-0.1994971536,0.0079237543615384,-0.0035873,0.7647476,0.0742160780407537,1.1292714303846154,17.485247560972986,0.089897489,0.00366929,0.00064686065,0.0923805604446199,0.003772551,1.0327020094604509,2.383228,0.755425351873856,0.0249705,0.0760494616710921,0.005014813,-0.2099537189999999,-0.0115443863716976,0.0089431388560823,-0.0026012475156153,0.1930142183582512,-0.1789733901093395,0.0140408282489117,0.3525518734512816,0.0772386354977898,3,0.4963107323832758,11.929847771934766,0.1319082794259286,0.2317105402001811,0.2436414769316932,-0.3214611477220864,0.0909915341479576,-0.9904963277300805,-0.5531716879222676,11.670656249118483,-0.7389081147287764,0.4083962195604884
Abcf1,12942.0,2.0,0.0,0.0,-0.3219280948837557,0.0,2.0,2.0,0.3356143809951164,0.3157791789816881,1.5849625006249766,0.4150374992668215,26,5,1.0008092481293955,0.2422669863696542,-2.8073549219339444,-0.5849625006971113,4,0.5321030117181036,0.0,0.4298058477169295,0.1747897749881337,0.8723291228898595,1,0.2550160727287958,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165412982400868,-0.0059800152019693,0.0105612830381175,0.153178521334114,0.0944593884984352,0.2476379098325493,0.1747897749881337,0.4298058477169295,1,0.0,11.078817949962046,0.0,0.1747897749881337,0.0,0.4298058477169295,0.1747897749881337,0.2550160727287958,0.2550160727287958,11.078817949962046,0.4298058477169295,0.0
