gene_name,gene_length.meta,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,rel_pos.DAR,count.DAR,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,18mo.2mo.T.min.loops,18mo.9mo.Q.median.loops,18mo.9mo.Q.max.loops,Qanova.max.loops,9mo.2mo.Q.mean.loops,loop_size.log.mean.loops,min_distance.log.max.loops,18mo.2mo.T.std.loops,loop_size.log.median.loops,9mo.2mo.Q.median.loops,18mo.2mo.T.max.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.std.atac,count.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.std.atac,DEG,pred
Ube2m,-0.32011832530843093,-0.009118834175169468,-0.003916797190904617,-0.08051741648465395,0.003923055715858936,0.0014179770275950432,-0.06116685800254345,0.23033655244857074,0.05894003339111805,0.09460311368107796,0.0,0.0,-0.004763368964195252,0.001149912839755416,0.0,0.05289075937122106,0.0031703986786305906,-0.002253841906785965,0.0,-0.05923599451780319,0.02111567946150899,0.0,-0.003218647688627243,0.0,-0.00808748286217451,-0.023182220607995987,0.021630101567134262,0.0136721021682024,0.03855296572670341,-0.06345956668257713,0.0,0.015400261376053095,0.005203106012195349,0.0272860312089324,-0.039616787545382975,0.0,0.11701124830171467,0.006701969392597675,-0.0023172112554311754,-0.041481245085597036,-0.00877527091652155,0.0,0.0,0.0,1.0,0.0
Fbrs,0.35146240770816806,0.010675369687378406,0.023500783145427705,0.010160174369812012,0.012876152023673058,0.006929909810423851,0.056734776720404625,0.31505995281040666,0.13636812165379525,0.10348934911191464,0.0,0.0,-0.004763368964195252,0.003162260428071022,0.0,0.035019409339874984,0.013315674364566803,-0.002253841906785965,0.0,-0.05923599451780319,0.04992428539320826,0.0,-0.003218647688627243,0.0,-0.023331103026866914,0.033784666024148466,0.06443417698144913,0.021851669251918792,0.008726148377172649,-0.020838620848953725,0.0,0.08694547720253468,0.018976033702492713,0.0272860312089324,-0.05431331213563681,0.0,0.18975291535258293,0.006701969392597675,-0.09934727791696787,-0.041481245085597036,-0.014768642820417881,0.0,0.0,0.0,1.0,1.0
Rps19,-0.27686876656254755,-0.004677199870347977,0.023500783145427705,-0.08051741648465395,0.002515156511217356,0.0022175711393356322,-0.06116685800254345,0.22067319093155674,0.051410834081470964,0.10383170947432518,0.0,0.0,-0.004763368964195252,0.001149912839755416,0.0,-0.012344842087477445,0.0031703986786305906,-0.002253841906785965,0.0,-0.05923599451780319,0.02111567946150899,0.0,-0.003218647688627243,0.0,-0.00808748286217451,-0.023182220607995987,0.021630101567134262,-0.033033425975590947,0.0022806922951713205,-0.06345956668257713,0.0,0.0413746565207839,0.0031830766703933476,0.0272860312089324,0.07441803343594074,0.0,0.10764565762132407,0.006701969392597675,0.07041167864575983,-0.041481245085597036,-0.00631581655703485,0.0,0.0,0.0,1.0,0.0
Scamp5,0.24876848788931966,-0.02941461818292737,-0.003916797190904617,0.003614725209772587,0.01383838102221489,0.0027719639241695405,0.0008043981099035591,0.18010360453277827,0.11342737153172493,0.09285107471048831,0.0,0.0,-0.004763368964195252,0.0062286947667598725,0.0,0.02513982878997922,0.0035931185074150563,-0.001287909746170044,0.0,-0.05923599451780319,0.011640268778428435,0.0,-0.002145765125751495,0.0,0.007377086542546749,0.012709844252094626,-0.044364118129014966,0.012061437424272299,0.007939621303230525,0.11826514769345522,0.0,-0.34579168148338796,0.018976033702492713,0.0272860312089324,-0.0277144206315279,0.0,0.1301461886614561,0.006701969392597675,0.0034666157886385916,-0.041481245085597036,0.0694912787899375,0.0,0.0,0.0,1.0,1.0
Sec14l1,0.3380707186460495,0.017800833284854888,-0.003916797190904617,0.010160174369812012,-0.03633223542943597,0.006929909810423851,0.00026341237127780915,0.31271764896810056,0.033924929108470676,0.10348934911191464,0.0,0.0,-0.004763368964195252,0.0032580864988267424,0.0,-0.0006934245303273201,0.013315674364566803,0.03509553797543049,0.0,0.025774386078119278,0.047769715450704096,0.0,0.05900854095816612,0.0,-0.03305001005530357,0.033784666024148466,0.021630101567134262,0.013182398108765482,-0.005946292909793555,-0.016546527557075023,0.0,0.07856257893145084,0.003550354763865471,0.0272860312089324,0.03604305051267147,0.0,-0.15749428667128085,0.006701969392597675,-0.02429361443966627,-0.041481245085597036,0.024876159094274045,0.0,0.0,0.0,1.0,1.0
Pus10,0.11172896202653647,-0.0022372370585799217,-0.01893118642270565,0.003842725604772568,0.004922428615391255,0.0019403747469186783,-0.015274420090718195,-0.4824348305538297,-0.20660606741905213,-0.4604380743950605,0.0,0.0,-0.003175579607486725,0.001149912839755416,0.0,0.008283093119971455,0.002747678849846125,-0.02028457708656788,0.0,-0.05923599451780319,0.008168878369033336,0.0,-0.02896782919764519,0.0,-0.007189402729272843,0.013124240059405566,-0.006781477108597755,0.006229220740497112,0.0030228196177631617,-0.03145395278930664,0.0,0.03319092081859708,0.005203106012195349,0.017952891439199446,0.025139744747430085,0.0,0.11318123739212751,0.007045660130679607,0.035049010254442695,0.043289575567469,-0.0020512111112475397,0.0,0.0,0.0,1.0,0.0
Bud13,0.4119249179586768,-0.0020118862763047218,-0.003916797190904617,0.005144166015088558,0.01383838102221489,0.006929909810423851,0.00026341237127780915,0.2688986813277006,0.11151635125279427,0.09140784278512001,0.0,0.0,-0.004763368964195252,0.0062286947667598725,0.0,0.05035057742148638,0.013315674364566803,0.03509553797543049,0.0,0.05759799227118492,0.05581204067915678,0.0,0.05900854095816612,0.0,0.007377086542546749,-0.04624715578742325,0.021630101567134262,0.003182556200772524,-0.02204963782802224,-0.015579604133963585,0.0,0.08747576013207435,0.018976033702492713,0.0272860312089324,-0.06173901353031397,0.0,0.1696570172160864,0.006701969392597675,-0.02429361443966627,-0.041481245085597036,-0.018746171612292528,0.0,0.0,0.0,1.0,1.0
Daglb,0.3437353582214564,0.010675369687378406,0.023500783145427705,0.005144166015088558,0.01383838102221489,0.006929909810423851,0.0008043981099035591,0.25191811501979827,0.11384176746010781,0.10874589070677758,0.0,0.0,-0.004763368964195252,0.0062286947667598725,0.0,0.02513982878997922,0.013315674364566803,-0.001287909746170044,0.0,0.05759799227118492,0.02925975156016648,0.0,-0.002145765125751495,0.0,0.007377086542546749,-0.04997671769931913,-0.044364118129014966,0.015932922046631576,0.007939621303230525,0.11970345435664058,0.0,0.07531217731535435,0.018976033702492713,0.0437278239428997,-0.0277144206315279,0.0,0.1696570172160864,0.024058351665735243,-0.018509787395596503,0.10011538997292518,0.0694912787899375,0.0,0.0,0.0,1.0,1.0
Arntl2,0.3900312349945307,-0.0020118862763047218,-0.003916797190904617,0.005144166015088558,0.01383838102221489,0.006929909810423851,-0.0797240699827671,0.23483328972011805,0.11151635125279427,0.09140784278512001,0.0,0.0,-0.004763368964195252,0.0062286947667598725,0.0,-0.030095737650990485,0.013315674364566803,0.03509553797543049,0.0,0.05759799227118492,0.04496810015290976,0.0,0.05900854095816612,0.0,0.007377086542546749,-0.04624715578742325,0.021630101567134262,0.003182556200772524,0.006909127752296626,-0.015579604133963585,0.0,0.08747576013207435,0.018976033702492713,0.0272860312089324,-0.0795323070883751,0.0,0.1696570172160864,0.006701969392597675,-0.02429361443966627,-0.041481245085597036,-0.025753829702734946,0.0,0.0,0.0,1.0,1.0
Zcchc14,0.14948134670034052,-0.0022372370585799217,-0.01893118642270565,0.009314734749495982,0.002900334522128105,0.0019403747469186783,0.0007682079914957285,-0.5121870705857873,-0.10769617762416601,0.1208273970335722,0.0,0.0,-0.003175579607486725,0.0017727823741734029,0.0,-0.006973854769021273,0.002747678849846125,-0.02028457708656788,0.0,0.025774386078119278,0.013180101197212935,0.0,-0.02896782919764519,0.0,-0.022154638022184373,0.034751589493826035,0.011430995855480432,0.005977336545474827,0.002077438966371119,-0.055620087683200835,0.0,0.046897932961583136,0.0031830766703933476,0.0437278239428997,0.028552038855850698,0.0,-0.1554051082767546,0.024058351665735243,-0.027185528092086315,0.10011538997292518,-0.0023704284243285657,0.0,0.0,0.0,1.0,0.0
Nrg1,-0.40761259231483565,0.08996082492172718,-0.003916797190904617,0.0022633634693920613,0.004372095875442028,0.0013859819620847702,0.030821580067276956,0.24185416340827942,0.059153722301125526,0.09775897935032844,0.0,0.0,-0.01429010733962059,0.0016769563034176828,0.0,0.01331124383956194,0.0015640633646398783,-0.002253841906785965,0.0,0.05759799227118492,0.04759094747714698,0.0,-0.003218647688627243,0.0,0.004233806412667036,-0.013896342618390917,0.06443417698144913,0.023407019767910243,0.0029847877845168114,-0.018424694351851942,0.0,-0.10190766101703047,0.005203106012195349,0.0272860312089324,0.020842086281627415,0.0,0.14710609044879674,0.006701969392597675,0.09885693174786865,-0.041481245085597036,-0.001559061324223876,0.0,0.0,0.0,0.0,1.0
Utrn,-0.44894230355741455,-0.004677199870347977,-0.003916797190904617,0.0038760065659880637,0.003763621635735035,0.0022175711393356322,-0.034972070776857433,0.21163083240389824,0.05597195148468018,0.0667301044240594,0.0,0.0,-0.01429010733962059,0.0033539125323295595,0.0,-0.0014345926442183555,-0.03424030534923077,-0.002253841906785965,0.0,0.025774386078119278,0.021731149479746817,0.0,-0.003218647688627243,0.0,0.013552379570901394,-0.04997671769931913,-0.012399013247340917,0.042187305013649166,-0.005487070817034692,0.015620328541845084,0.0,0.0510381784895435,0.0030606506392359734,-0.08409324694424868,0.03253730377182364,0.0,-0.13405250180512668,0.003436907380819321,-0.06335912327282131,-0.013266606889665127,-0.003287936132401228,0.0,0.0,0.0,2.0,2.0
Dbi,-0.3295343131874688,-0.009118834175169468,-0.003916797190904617,0.009314734749495982,0.004372095875442028,0.0014179770275950432,-0.016414857394993307,0.2242450588941574,0.06331996217370034,0.10645913317799569,0.0,0.0,-0.004763368964195252,0.0016769563034176828,0.0,0.054045433811843395,0.0031703986786305906,-0.002253841906785965,0.0,-0.05923599451780319,0.018179928697645665,0.0,-0.003218647688627243,0.0,0.004233806412667036,-0.0006101839989423751,-0.012399013247340917,0.011976461107842624,0.03855296572670341,-0.06345956668257713,0.0,0.027940281704068183,0.005203106012195349,0.0272860312089324,-0.039616787545382975,0.0,0.10759526189416647,0.006701969392597675,-0.0023172112554311754,-0.041481245085597036,-0.00877527091652155,0.0,0.0,0.0,0.0,0.0
Mfge8,0.07167565913870931,-0.009797859974205493,-0.01893118642270565,0.0018240031599998474,0.0029747703112661837,0.0012473837658762933,-0.012880688300356269,-0.14501909844577313,-0.08288841173052788,-0.2986355108767748,0.0,0.0,-0.003175579607486725,0.0008624346368014813,0.0,-0.0584381163213402,-0.021600983245298265,0.04443288363516331,0.0,0.05759799227118492,0.004509280091151595,0.0,0.07510177940130233,0.0,-0.004910937305539847,0.007259923070669174,0.0064196459378581495,-0.005977372014895082,0.028161648707464338,0.13634603708982468,0.0,-0.10210559519939125,0.0031830766703933476,0.01161043118685484,-0.020851132981479167,0.0,0.14490221885964275,-0.008935959190130233,-0.01059723548591137,-0.007677678319159895,-0.0058194984775036575,0.0,0.0,0.0,0.0,0.0
Prnp,0.31622030307305976,-0.004543934185057878,-0.003916797190904617,-0.026091886647045613,0.01383838102221489,-0.0840704944729805,0.0008043981099035591,0.3048773580044508,0.15047561705112458,0.09209762372076512,0.0,0.0,-0.004763368964195252,0.0062286947667598725,0.0,0.07099647395312786,0.013315674364566803,-0.002253841906785965,0.0,-0.05923599451780319,0.03644298294559121,0.0,-0.003218647688627243,0.0,0.007377086542546749,-0.010223097070120275,-0.044364118129014966,0.015932922046631576,0.03800289260223508,-0.019871697425842286,0.0,0.07289441488683224,0.018976033702492713,0.0272860312089324,-0.039616787545382975,0.0,0.1301461886614561,0.006701969392597675,-0.0023172112554311754,-0.041481245085597036,-0.00877527091652155,0.0,0.0,0.0,0.0,1.0
Gfra1,0.03159242002060637,-0.030080946534872054,-0.003916797190904617,0.002178819505497813,0.0060458481125533585,0.0013859819620847702,0.011811334919184447,0.20568851295858623,0.08858376868069172,0.07509942691773176,0.0,0.0,-0.004763368964195252,-0.09175346303731204,0.0,0.0014554438926279545,0.0008877116255462169,-0.002253841906785965,0.0,0.01634545292239636,-0.17499392814934253,0.0,-0.003218647688627243,0.0,0.026099213548004627,-0.013896342618390917,0.02321193438023329,-0.006592608410865068,-0.021158551839180292,-0.018424694351851942,0.0,-0.1211090893112123,0.006733431331813335,0.02637144200503826,0.03402161430567503,0.0,-0.17440109379589558,-0.08746929284185172,-0.06118168242275715,0.040141359353438016,0.022854723073542117,0.0,0.0,0.0,2.0,2.0
Scel,0.235756214261055,-0.0020118862763047218,-0.003916797190904617,0.010160174369812012,0.005574624314904213,0.006929909810423851,0.0008043981099035591,0.35010134540498256,0.10320573285222054,0.11477895878255368,0.0,0.0,-0.004763368964195252,0.0062286947667598725,0.0,-0.003421079386025667,0.013315674364566803,-0.002253841906785965,0.0,0.05759799227118492,0.04476262975484133,0.0,-0.003218647688627243,0.0,0.007377086542546749,0.034751589493826035,-0.044364118129014966,0.012872271444648505,0.001730619170702994,0.019349890127778054,0.0,0.10269851975142956,-0.15897019170224666,0.0272860312089324,0.07441803343594074,0.0,0.10985190588980913,0.006701969392597675,0.09950335951521992,-0.041481245085597036,-0.00631581655703485,0.0,0.0,0.0,0.0,1.0
Pdzd2,-0.205982655583648,-0.003223403096199036,-0.01893118642270565,0.004087366480380297,0.002346779555082321,-0.012841667900793254,0.01088108068332076,-0.31332788843661546,-0.068929006382823,0.07130917359143496,0.0,0.0,-0.004763368964195252,0.0011499128863215447,0.0,-0.002766233626753092,0.0014795194007456304,-0.02028457708656788,0.0,0.025774386078119278,0.011884954273700715,0.0,-0.02896782919764519,0.0,0.00588622760027647,-0.04997671769931913,0.02052816721610725,-0.00770115403458476,-0.0034173926990479233,-0.05520569194108248,0.0,0.022814039629884063,0.0020200293883681298,-0.15110827177762987,0.018736365884542465,0.0,-0.1282855188427493,0.007733041606843472,-0.06417566359043121,0.044873213404789565,-0.0015477536618709565,0.0,0.0,0.0,2.0,2.0
Mt1,-0.06388560901687015,-0.005485827848315239,0.07376634709537029,-0.030995236663147806,0.00162808395922184,0.0008422541618347168,-0.0011933098081499337,-0.25891313930856996,-0.059829788245260716,-0.35075832858681677,0.0,0.0,-0.003175579607486725,0.0005749564245343208,0.0,-0.007364350911229849,0.0008877116255462169,-0.02028457708656788,0.0,-0.02124294038512744,-0.0659516946412623,0.0,-0.02896782919764519,0.0,-0.003466403856873512,0.001046030456200242,-0.0049196285381913184,0.00481300113722682,-0.0019672610377892853,-0.06564471803605557,0.0,0.010944669777527451,-0.023016092823818324,0.013500729836523532,0.028552038855850698,0.0,0.0899967284873128,0.0032650620117783548,0.035049010254442695,-0.014723337953910232,-0.0023704284243285657,0.0,0.0,0.0,0.0,0.0
Ilk,-0.1472594533278607,-0.030080946534872054,0.023500783145427705,-0.030910692699253558,0.003923055715858936,0.0013859819620847702,0.056734776720404625,0.20820386722683906,0.05894003339111805,0.08680328600108624,0.0,0.0,-0.004763368964195252,0.001149912839755416,0.0,0.05289075937122106,0.0015640633646398783,-0.002253841906785965,0.0,-0.05923599451780319,0.03774995462037623,0.0,-0.003218647688627243,0.0,-0.00808748286217451,-0.028237938173115252,0.06443417698144913,0.014919534027576446,0.03855296572670341,-0.04774924613535404,0.0,-0.13997724020853639,0.005203106012195349,0.0272860312089324,-0.039616787545382975,0.0,0.11701124830171467,0.006701969392597675,-0.02429361443966627,-0.041481245085597036,-0.00877527091652155,0.0,0.0,0.0,0.0,0.0
Rplp1,-0.18018419228726998,-0.004677199870347977,-0.003916797190904617,0.009314734749495982,0.003923055715858936,0.0022175711393356322,-0.06116685800254345,0.27534769553691146,0.1066251277923584,0.10348934911191464,0.0,0.0,0.03334358386695385,0.001149912839755416,0.0,0.013451633527874946,0.0031703986786305906,-0.002253841906785965,0.0,-0.05923599451780319,0.005612801536917686,0.0,-0.003218647688627243,0.0,-0.00808748286217451,0.025634882180020212,0.021630101567134262,0.0001219055987894535,0.005739329103380442,0.19474197559058667,0.0,0.0699631179124117,0.005203106012195349,0.0272860312089324,-0.0277144206315279,0.0,0.11701124830171467,0.006701969392597675,-0.018509787395596503,-0.041481245085597036,0.0694912787899375,0.0,0.0,0.0,0.0,1.0
Csmd2,-0.1327495299698785,-0.010064391382038594,-0.01893118642270565,0.0018240031599998474,0.0015961972298100592,0.0008315891772508621,0.003327183194924146,-0.20916463334113358,-0.05562074825167656,-0.3431451381742954,0.0,0.0,-0.004763368964195252,-0.0072827816195786,0.0,0.005495798448100686,-0.013442490166053176,-0.02028457708656788,0.0,0.025774386078119278,-0.027363927783444524,0.0,-0.02896782919764519,0.0,0.004353010235354305,0.013890255670994521,-0.008203343767672778,0.006757063902914524,-0.001603856908623129,-0.0545855475589633,0.0,-0.08264376498293131,-0.015425678938627244,0.013313066363334656,0.013527028821408748,0.0,-0.1258535216236487,-0.029213712736964225,0.04403832335025072,0.02627688565524295,-0.000926036536693573,0.0,0.0,0.0,0.0,0.0
Tmed3,-0.2604517742549069,0.015135519690811634,-0.003916797190904617,0.00429872639477253,0.004372095875442028,0.0022175711393356322,-0.08918931778520346,0.2110923884436488,0.08725955657660961,0.09437762685120106,0.0,0.0,-0.004763368964195252,0.0016769563034176828,0.0,0.031199244931340218,0.0031703986786305906,-0.002253841906785965,0.0,-0.05923599451780319,0.0031433892622590065,0.0,-0.003218647688627243,0.0,0.004233806412667036,-0.013648020997643472,0.021630101567134262,0.0001219055987894535,-0.0062757194600999355,-0.052961540184915064,0.0,0.01620969407260418,0.005203106012195349,0.0272860312089324,-0.06173901353031397,0.0,0.10759526189416647,0.006701969392597675,-0.0023172112554311754,-0.041481245085597036,-0.018746171612292528,0.0,0.0,0.0,0.0,0.0
