gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.9mo.log_ratio.DAR,rel_pos.DMR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,9mo.2mo.log_ratio.DMR,distance.log2.DMR,min_distance.log.mean.loops,Tanova.median.loops,loop_size.log.mean.loops,min_distance.log.max.loops,18mo.2mo.T.std.loops,loop_size.log.median.loops,Tanova.mean.loops,loop_size.log.max.loops,9mo.2mo.Q.median.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.std.atac
9330159M07Rik,18634.0,0.0,0.0,0.0,0.0,0.0,8,-0.9999999999278651,-0.0210104459596036,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0406761435452178,0.0329429645446083,0.0077331790006094,0.0089599505511917,0.0073756937628124,0.0163356443140042,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Tmem259,9382.0,0.1048194652930359,0.0238822965215602,0.050036725893141,0.0238822965215602,0.0238822965215602,8,-0.8930847960739761,0.1685551298066747,0.0,0.0,0.2934538932894933,1,2.321928094916216,0.194816176962067,0.3604022426589018,-0.1655860656968348,11.939211882666434,13.748545734482828,0.6902547,17.60926471777705,13.995237170449055,0.048996310021096,17.916136046696447,1.3358104420526316,18.149280724066983,0.0004558452999999,0.0684864299999999,0.0025460255,0.0486544166493665,0.0260914279746539,0.0225629886747125,0.1227227601075374,-0.0444652902580244,0.0782574698495129,0.0707275920465651,10.027905996570023,0.3256108096109238,0.6252413397452592,0.3925998058307447,4,11.454813348512577,0.6254204743148937,0.2715997370556494,0.2473454266661854
Rbm41,109084.0,0.0,0.0,0.0,0.0,0.0,6,0.0,-0.0461021742391802,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002980251334044,0.0061278558453693,-0.0091081071794133,0.0114779623258771,0.0785467002026556,0.0900246625285328,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Abcb6,8675.0,0.1446327005004996,0.0589727440674839,0.0182801585251806,0.4757163473292647,0.2673445456983743,7,-1.0443941193538082,0.0839528980811723,0.0,0.0,0.0089151873767258,1,3.3219280949017893,-2.5849624977155417,-1.8073549194813632,-0.7776075782341785,6.820178962416464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109583373726326,0.0065900604796986,0.0043682768929339,0.0603922317102632,-0.0388617100000006,0.0215305217102625,-0.2050741668316412,7.3128829552852626,0.4308247953939785,0.3259249417706118,-0.0473123620732227,3,11.494855584491248,2.320942766612098,0.0879514459892804,0.2073356526149178
Zfp148,123527.0,0.0,0.0,0.0,0.0,0.0,0,-0.5849625006971113,-0.0564656390413964,0.0,0.0,0.6714649801774589,2,4.69615871139507,-0.6325528777796858,0.1245858760860056,-0.7571387538656915,14.491558693006857,14.528261675007514,2.05960875,16.707143552515365,16.120096096098575,0.1077851894742834,16.313154749561996,2.7904613426071427,19.158870979475,-0.0007617483,0.290581938,0.003252118,-0.0064030638606776,-0.0066405386944828,0.0002374748338052,0.1117816456249034,-0.1583203018194987,-0.0465386561945952,0.0148628369919034,10.759888183221918,0.2995374464692237,0.3014427471031169,0.1279791491165185,2,11.28077077013066,0.3683196094051635,0.2513633592198145,0.070822949539909
Zeb1,183607.0,0.0,0.0,0.0,0.0,0.0,10,-1.5849625006249766,-0.1543126666556692,0.0,0.0,0.9744039401514868,1,3.70043971815219,-0.9205655322625532,0.1634987322210497,-1.0840642644836032,12.229419688230449,15.148320501043834,1.14174045,17.962993625267412,16.611658834971117,0.1027968090332771,18.49607356264787,1.5984610934615384,18.778667519571627,-0.0001248564499999,0.274047523,0.0023392274,0.0329036100338132,-0.0150593745996694,0.0479629846334827,-0.0579951811470934,0.0935248188345055,0.0355296376874121,0.0794607442375984,10.697836357962464,0.8224983016013003,0.7213820720593003,0.4136614213558554,6,13.797661525853773,1.3268020913244196,0.4100018867849729,0.2341391037593402
Far2,135499.0,0.0,0.0,0.0,0.0,0.0,3,-1.999999999891798,-0.011022977154694,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032631382683999,-0.0048910080218606,0.0016278697534606,-0.0608651686224773,0.0152889116147347,-0.0455762570077425,-0.2137020866447413,10.62388149001355,0.6125752322306073,0.4150508322426753,-0.1975243999879319,2,11.101319154423342,0.3375994100980306,0.1610064301100858,0.3592730389408725
Bhlhe41,7315.0,0.325785727501887,0.8675954851076783,0.5418097576057912,0.8675954851076783,0.8675954851076783,7,-0.9999999999278651,0.0953305020349795,0.0,0.0,0.3398144056562086,1,8.219168520462645,-0.7447429446007006,-0.4052564783907684,-0.3394864662099321,11.908767882849226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2455792913204308,-0.0078897861624557,0.2534690774828866,-0.0822720929124735,-0.1640734205332448,-0.2463455134457183,0.0705013374555248,11.1478408936724,0.437244847777698,0.3951783475947046,0.2115194795327326,3,12.140510272368251,0.528913519954803,0.1428180814975147,0.2190685286968118
Slc22a14,196098.0,0.0,0.0,0.0,0.0,0.0,4,-2.115477217382944,0.3297675663772663,0.0,0.0,0.9433627522513968,1,3.70043971815219,-0.7574296965856193,-0.4405725912955868,-0.3168571052900326,13.468242192360185,15.10714956128357,1.7729338,15.4792993919549,16.41625324819032,0.1107773942631695,15.456064990369736,2.3679273816742423,19.068815008144032,-0.00026753005,0.207459257,0.0046082436,-0.0173323392944363,-0.0039287884579591,-0.0134035508364772,-0.0047806397244316,0.0436529665582643,0.0388723268338326,0.0603955471419441,13.23750874817267,0.3040261671532276,0.5630014088617479,0.3275047776135953,10,15.478516847676454,0.8129252210087053,0.1387933481480043,0.2646971093396726
P4ha3,34179.0,0.1505052766172044,0.0,0.0,0.0,0.0,2,-1.5849625006249766,-0.0385765043203997,0.0,0.0,0.3402001100081196,2,6.617483540261298,-0.396010798445971,0.2441749260468334,-0.6401857244928044,13.659965711359607,13.771668201702004,0.65914434,15.08131748765146,14.40534093704484,0.067054646313437,14.95769155375932,0.8173676178571428,15.66124923530522,0.0005508449999999,0.0954161299999999,0.006351582,0.0111119374579567,-0.0256572470098492,0.0367691844678059,-0.0009008696147261,0.1000520660534853,0.0991511964387591,0.0867668836582729,13.569499636365288,0.1930363407290858,0.4675803850462057,0.2745440443171199,3,14.197523878257796,0.321705478676737,0.2131230022611866,0.3543645837513353
Robo3,17577.0,0.0,0.0,0.0,0.0,0.0,7,-0.9999999999855732,-0.0085256520157306,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0564170569134317,0.0091081960354486,0.047308860877983,-0.0182996770064755,0.0566203575449472,0.0383206805384716,0.0711420759961539,12.178664851006502,0.0045291184131097,0.1412365876670112,0.3115632337516136,2,12.76880461645582,0.4172918299970519,-0.0117566878395923,0.2163651651733222
Spg11,64866.0,0.0,0.0,0.0,0.0,0.0,4,-0.8624964762441629,0.116329284919442,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.315291107023732,1.1854532,17.742072546829057,14.315291107023732,0.0,17.742072546829057,1.1854532,17.742072546829057,-0.000137856,-0.10756033,-0.0001338166999999,0.0097639609527808,-0.0022818290295109,0.0120457899822918,-0.0379429305758657,-0.0071933237908714,-0.0451362543667371,0.2866664235828953,11.122827994807732,0.1507168762110458,0.3733916806071817,0.3506580427696546,2,11.453270634010677,0.2336582309735804,0.1284822194179938,0.3463542815672366
Cuedc2,8890.0,0.0598442964295679,0.0301572015849931,-0.0250020454541889,0.0441839087268207,0.0301856426143233,5,-1.0506260730646373,0.0864268101980276,0.5117131597562066,0.1047069955706869,0.0,0,0.0,0.0,0.0,0.0,0.0,13.476546801166512,3.0382539,16.429326609745637,13.573173784686484,0.2121998826658326,16.429326609745637,3.0382539,16.856717306367628,-0.0004497189999999,0.149145434,0.0028217744999999,0.2181465471104577,0.0159273388306326,0.2022192082798251,0.0222065305650291,0.1649915557878107,0.1871980863528399,0.095827951462188,8.651051691179287,0.6766361041171218,0.7373396459820847,0.4494848693833964,6,11.415741768290143,1.005532873302489,0.4171425886334357,0.2074839391720934
Ythdf2,27391.0,0.4334494981460736,-0.1240596489743392,-0.5575091471204128,-0.1240596489743392,-0.1240596489743392,3,-0.9999999999639329,0.2654081286195187,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.958407782608854,1.6266028,17.728486808367546,14.568846792885813,0.0963727868748432,17.811274335606463,1.966830748148148,20.43745949905413,-0.0004258147,0.24804557,0.0056281675,0.0377216757924118,-0.030515609266471,0.0682372850588829,0.0622337261805401,0.0794866989294974,0.1417204251100375,-0.3383121279204171,11.197830998012256,0.1162457785416917,0.1643786674795508,0.0481328889378591,2,11.493855449240872,0.2093208968607797,-0.2369882072833504,0.5676184777769986
Mast3,26937.0,0.2909274109405826,0.1120100879659192,-0.0365640976090591,0.3998176165616807,0.2512622354669706,7,0.2016338611687098,0.0075684765690917,0.1639686786214129,0.2646316442402163,0.5420397466695785,5,3.9471839121180814,-0.7864635602855021,-0.5415749886584986,-0.2448885716270033,12.033986542853595,13.895795243197762,0.5525040999999999,16.013243530788397,13.976295606795595,0.061946690806673,15.906148023545835,0.909488899,17.47543262707427,-3.2066999999997604e-06,0.08389313,0.003263568,0.0593458638255597,0.0465947785152924,0.0127510853102672,0.0190872945592671,0.0118214014456664,0.0309086960049336,0.1290311132583029,6.965784284663242,0.2542051413870152,0.6128576153023215,0.3586524739153063,4,11.08281433767234,1.9089433668830644,0.2945514078046189,0.278534488535166
Stac2,16839.0,0.1297620759802965,-0.0935374187718115,-0.0528303006717349,0.2508124659033909,0.1639879067964578,3,0.0,0.0,0.7825955014584874,-0.0658032264360078,0.4741590287441816,1,2.321928094916216,-1.0840642644836032,-0.9411063106699148,-0.1429579538136883,13.27044134084806,13.857179880327562,0.52116895,16.485785040441996,13.916439322580777,0.0719774016816445,16.746028757438438,0.9637811563636364,17.186510848759454,-0.0005180104999999,0.10449908,0.002740226,0.012673646792445,0.0006615781338971,0.0120120686585479,-0.0510672786879788,0.0288870957869618,-0.0221801829010169,-0.0140871601153271,9.485829308702106,1.1022020478876162,1.3814200543051038,0.2792180064174876,4,11.597587039586262,0.9318168126840842,0.6212534076819388,0.5666082810208577
Mrps26,4953.0,-0.0198484000976279,-0.1205123513685,-0.0356862050431552,0.0402110251608212,-0.0401506631038394,4,-0.5145731728235754,0.173316758723056,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.446405465062869,0.7249223499999999,16.965613286285237,13.51939054134796,0.0846082288071589,16.98039769755802,1.0557436728333334,18.145693374677023,-0.0002887086499999,0.191781602,0.002799013,0.159515673637958,0.048258230928428,0.11125744270953,0.06703681069236,0.1920700802981375,0.2591068909904975,-0.1679274467292,10.763212366814484,0.1161494061272945,-0.0452647004551254,-0.1614141065824199,2,11.133142212400664,0.2615799023772813,-0.0739197588782678,0.0405243722526014
Slc25a35,6234.0,0.0451577832545972,-0.0472016470711386,-0.009413164937267,0.0536197286174895,0.0222733394009208,8,-2.3219280948296546,0.0827920064211562,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.86856220247686,0.6478467,16.158072472247234,13.977548256996624,0.0333320415405488,16.214330971992418,1.07027050125,16.49344894616511,0.0005189254999999,-0.0233606299999999,0.0031524469999999,0.0734878875981721,0.0667228102941173,0.0067650773040547,0.1194727602805433,0.0064496214211581,0.1259223817017014,-0.11086717599157,9.990103963857642,0.3111112399172686,0.3088514284204087,-0.0022598114968599,2,10.718532876069306,0.5150770234372071,0.1808616042707062,0.1810049451582567
Lrrc8b,74299.0,-0.0057956243003309,-0.080084993839435,-0.074289369539104,-0.080084993839435,-0.080084993839435,3,0.5849625006971113,0.3953557607474873,0.2381797174609947,0.5919086140585015,0.0,0,0.0,0.0,0.0,0.0,0.0,13.903056974953724,0.99569682,16.734740573639286,14.678655152351991,0.069516333893128,17.390114558369902,1.3394999384242423,18.60253939433313,0.00013817715,0.1775339,0.005403099,0.0079449369825077,0.0220765934013577,-0.01413165641885,0.0489389126806041,-0.0444626153053059,0.0044762973752981,0.1614427002179505,9.73809225962066,0.5514637179241144,0.8300883315194962,0.6727077250173281,6,14.408661448179451,2.0809470722255323,0.396807563248092,0.3408452181440964
Ski,68517.0,-0.0701818903997613,-0.1341504422346219,0.0362412911370249,0.066269243709149,-0.0339405992627364,4,-0.9219974879951414,0.1202330449753283,0.0,0.0,0.3427196381538122,3,4.178749071910154,0.2216719172920814,1.420512091090166,-1.1988401737980845,13.914484640434942,14.045689579943469,0.941306615,16.306217628784076,14.632995197142955,0.0943872741021161,16.264652286316974,1.3589009985294118,18.18244770078526,0.00033650875,0.18629746,0.0061237939999999,0.0385665904259442,-0.0189829675163796,0.0575495579423238,0.1230163950640246,-0.036299034000006,0.0867173610640186,0.0123238644144584,10.577428828035844,0.4426502307888074,0.6128576152916443,0.2868903646644991,5,14.278231643614369,1.5736091437631512,0.1404741849333344,0.3151082370983177
A230077H06Rik,82461.0,0.0867316827152047,0.1627714825105767,0.076039799795372,0.1627714825105767,0.1627714825105767,5,0.0,0.041311509897951,0.256599656529151,0.6119128342430749,0.0,0,0.0,0.0,0.0,0.0,0.0,14.080240669602968,1.3664387,17.66690005059809,15.007421535639091,0.0800820106155716,18.09506730160705,1.736246511596648,20.09506730160705,-2.5044699999999916e-05,0.153958297,0.0032806765,0.0326818141895924,0.015163186055118,0.0175186281344744,-0.0276669688897932,-0.0217435643520349,-0.0494105332418282,0.1818391381419876,11.64520808277473,0.3577613332134222,0.8685124907722259,0.6119128342430749,4,13.879487526224848,1.012764949927775,0.4411029710378049,0.2969195594527511
Creld2,7037.0,0.0755675133697655,-0.0508363558723272,0.0408113133281871,0.0887417962353458,0.0202132885813368,8,-1.222392421308968,0.2673127228534513,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1198092793515674,0.0918791936577667,0.0279300856938007,0.0447219388582567,0.0805320963103153,0.125254035168572,-0.1112365470189754,10.610102062999756,0.1911114638027156,0.0074281933847739,-0.0115903111974784,2,11.08414401061521,0.3351982757257658,-0.0061715628264914,0.0192329596789392
Grina,3140.0,-0.0520024734813686,-0.1881752506765169,0.1617743269219063,0.6411766916578516,0.0375370265980511,5,-0.7004397181341564,0.2581793693693793,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.696575280478616,1.465864,16.745005770857283,13.853991749849204,0.0721526326383374,16.531524325926124,1.6255468208125,17.768552655125454,-0.000991772,0.1188906599999999,0.0057434209999999,0.0955463436391926,0.0064325433193728,0.0891138003198197,0.0772635207771125,0.0529800443396011,0.1302435651167137,-0.2882778807409737,10.203348002979885,0.4501253513483099,0.2510621373064672,0.2157220437562981,3,11.10983065427886,0.4555285709273394,-0.0063933755713175,0.2762006562076185
Cdh4,456942.0,0.0053693430505242,0.090180279114042,0.0848109360635178,0.090180279114042,0.090180279114042,4,-1.584962500673066,0.1379764533305362,0.0,0.0,0.6603856884380248,4,4.6773517401888105,-0.3745944387273847,-0.0019864839132421,-0.3726079548141426,15.937317073255883,15.346178918497206,1.0176257,17.581656001889232,17.87008171127914,0.0855248705442535,17.54927328196694,1.344729367688488,19.98815209769054,9.229630000000028e-05,0.2251764299999999,0.0051697845,-0.0080298525626615,0.0075466981006047,-0.0155765506632663,-0.0757270694376305,0.0540411418972768,-0.0216859275403537,-0.0161582306052106,10.74483383749963,1.542185904234459,1.1661112562131055,1.425021283409774,19,17.668725740671366,2.0880138814657863,0.1829994583553668,0.3616612024147845
Cwh43,47360.0,0.0,0.0,0.0,0.0,0.0,7,0.0,-0.1269612902097964,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.473634131512064,0.87386626,17.23133557172221,15.112887428586186,0.0886111729213614,17.27762623560657,1.3816656945441177,20.704830704911892,-8.322099999999878e-06,0.24676823,0.0065067689999999,0.0005129715137192,-0.0077262897412627,0.008239261254982,0.0576787144244477,-0.026951050902175,0.0307276635222727,0.0150370119839546,12.81498293642681,-0.3102569072263401,-0.2952198952423854,0.0150370119839546,1,12.81498293642681,0.0,-0.2952198952423854,0.0
Bmpr1b,332289.0,0.0,0.0,0.0,0.0,0.0,4,-0.9999999999278651,-0.0546060078432063,-1.7464258579813237,1.1974117930863444,0.74641255983197,3,4.36425238031411,1.05094591445312,0.5076871319718755,0.5432587824812444,15.202825265465066,14.618315664507348,0.973506415,18.94104635260168,16.929998062609027,0.0929885688789905,19.71443335635409,1.364020175979327,21.3321064989079,-0.0002270691,0.272954982,0.004337477,-0.0015104225501419,-0.0065704954717657,0.0050600729216238,-0.0016662242403913,0.0558163125579487,0.0541500883175573,0.0402604057687819,11.228818690495942,0.3324673130429225,0.3609559518017056,1.1974117930863444,15,17.16422932611445,2.266752143293397,-0.4376762654866518,0.3100199139775088
Necab3,14491.0,0.0212967296122832,-0.0412428847202896,-0.0625396143325729,0.0687472177701107,0.0137521665249105,7,-0.7884958948007657,0.1724601087363039,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.712122274486456,0.30108633,15.995956705331755,14.10336977739252,0.0473325338070049,16.04177209078103,0.3863529962399999,16.40392740227926,-0.0007322818999999,0.0687905,0.00331404,0.1212616370432016,-0.0386974359456276,0.1599590729888293,-0.0259508715677684,0.0032291188215785,-0.0227217527461899,0.0852108283996467,11.14656867574085,0.1821532044409757,0.2613557728814393,0.0912190883588299,2,11.483311954999404,0.2381134562827177,0.1535863977347218,0.1524089119409618
Plekhg5,42902.0,-0.002455847568325,-0.0196769972323255,0.0096358563497195,0.1139690444302118,0.0547988545764726,3,-0.8073549220421463,0.2583979118751929,0.0,0.0,0.3578880786888974,3,4.487884028327177,-0.7355782439985844,-0.9728589927954152,0.2372807487968307,13.896262417815077,14.178024806497726,0.63130856,15.729555378566651,14.84852514054177,0.0609256042133403,15.696369900759256,0.81920851504,16.872674880270605,1.2810000000005456e-06,0.0611377999999999,0.002083566,-0.0339626537221271,-0.0226600236720909,-0.0113026300500361,0.106711547392698,-0.1274053123490575,-0.0206937649563594,0.1177936071678858,13.981032058361032,0.823598839482993,0.6059048546541423,0.392599805842011,3,14.132580055623968,0.0759553517528184,0.3717505534675074,0.2027938382060412
Bin1,58507.0,-0.19867016404975,0.0015900845180653,0.2002602485678153,0.0015900845180653,0.0015900845180653,3,-1.999999999891798,-0.1377597644850542,0.0,0.0,0.5175802556022969,5,4.386834057321371,-1.1937023514282474,-0.2593972675505328,-0.9343050838777144,14.49744262610218,14.504203962291786,0.6495125749999999,16.136000786735604,15.203653885529596,0.0864324190581357,16.464577656718575,0.9287969737173912,16.992960457792105,-0.00063886625,0.18332848,0.005241723,-0.0066750121107305,-0.0143671401414983,0.0076921280307678,0.1259171235120287,-0.0599658036668676,0.0659513198451611,-0.0262379666249491,10.096715154488669,0.1691836248734635,0.0562336385341266,0.5942336669639102,5,14.128880423098106,1.5419200898869034,-0.151510987845697,0.1384013293318653
Zmynd8,114864.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.1122199344930641,0.0,0.0,0.3818830163644405,7,4.754612557923034,-0.7769994941563086,-0.598752361664871,-0.1782471324914377,14.07361108711679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0453999269539018,-0.0043203377999083,-0.0410795891539934,0.0200849459767826,-0.0035608568690473,0.0165240891077352,-0.0953927691255707,7.055282435502274,0.7507725261382279,0.3574767820044876,0.3645854296556321,9,15.471643464591963,2.748726828624073,-9.211800834843212e-05,0.3370684490683082
Dync1li1,35512.0,0.0367694314651115,-0.0106924854692189,-0.0474619169343305,-0.0106924854692189,-0.0106924854692189,4,-1.3219280948657215,0.0692393042235177,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.262753439584976,0.19247031,15.331673446694811,14.682884885545228,0.0545134610757599,15.305206759008724,0.4909624207142857,15.884361339165704,0.001680696,0.10302198,0.005969847,0.0290942688588751,0.0220278789344221,0.0070663899244529,0.041788045279361,0.0699280955274302,0.1117161408067913,0.2533802146992472,10.702172685365634,0.06391578029897,0.4758939213255502,0.6281131489050971,2,11.115043650161777,0.291943858962384,0.2092284910589588,0.3771218680990704
Gria1,318857.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.4057740733513599,1,2.807354922078214,-0.8210298587459891,0.7369655938456072,-1.5579954525915962,16.999284374714644,14.74475761517289,1.132137,17.48090632889204,17.29322914360895,0.0828555198447218,17.111777549542722,1.407602237103136,20.53447577600632,-7.11596000000001e-05,0.17404624,0.0038510669999999,-0.0200282317755035,-0.0253823879322437,0.0053541561567402,0.043530920166507,-0.0703012149637394,-0.0267702947972323,-0.029242612439363,10.278449458220598,0.2309842160531399,0.1090108490720804,0.3215167077657561,11,16.996870651857797,2.346738246048064,-0.1363452431440643,0.2064917394582213
Srrm3,67882.0,-0.0577318372344323,-0.084549951880037,0.0190589255356619,0.0072041284824962,-0.0386729116987703,5,-0.9999999999927862,0.0479518621185757,0.5281670042191413,0.2738224136680793,0.4262495014978251,3,2.4972843654728805,-0.2232034419656798,-0.5890932903756324,0.3658898484099526,13.211764447855352,14.419676614825116,1.2026319,15.08606922797973,15.454106475802908,0.0992716567758268,14.41745698505727,1.6655089936666667,17.52127837363446,-9.473475e-05,0.2815793999999999,0.0090484129999999,0.039125272246637,0.043694218481927,-0.0045689462352899,0.1213290590006659,-0.1471149977886428,-0.0257859387879768,0.1694108068949638,10.73131903102515,0.6915635283830355,0.8019894178872207,0.646356398069518,8,14.930460153846733,1.4806441795842638,0.3613011725176249,0.38101402696526
Gm15738,114381.0,0.0,0.0,0.0,0.0,0.0,3,-0.4854268271619979,0.0283163485141438,0.6449688081799336,0.1050256470533566,0.6040034812880766,3,4.876452206698668,-1.292009876720171,-1.5050701949011598,0.2130603181809887,11.2913531796198,14.058132150230753,3.4840466,17.79464168176668,14.121695390556573,0.0366861743326705,17.281110818914783,3.587867183333333,20.88426593229196,0.0013717237999999,0.0933424039999999,0.0031235235999999,-0.0234326906784655,0.0057042768825327,-0.0291369675609983,-0.0242821026387408,-0.017565424109103,-0.0418475267478438,0.1050256470533566,10.256208688527504,0.6449688081799336,0.7499944552332902,0.1050256470533566,2,10.256208688527504,0.0,0.7499944552332902,0.0
Kpnb1,28167.0,0.0,0.0,0.0,0.0,0.0,2,0.5849625007091332,0.2375319227597225,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.104905605961664,1.3669744,16.683843304432262,14.443850077438436,0.0739665938701296,16.718439226281905,1.5860240481428571,17.50049958469526,6.479300000000049e-05,0.20688989,0.0053223045,0.0407014889399924,0.0237097971043245,0.0169916918356679,0.0929364668376047,-0.014843341109306,0.0780931257282986,0.2498184582255148,10.321928094887475,0.2112126698590342,0.6106016413558635,0.3993889714968293,3,11.512246642829227,0.597016591928727,0.3193258873906668,0.2688940961403167
Gm15810,5566.0,0.0,0.0110841593700768,0.0,0.0110841593700768,0.0110841593700768,11,-0.8930847960739761,-0.1961695014339392,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.333659127710511,1.1198322,16.701606321305157,13.38424412224308,0.0752603605013058,16.615888223085154,1.0301415076923075,17.61276773082819,0.000101247,0.15056291,0.003307205,0.04591815808772,0.0339687154308122,0.0119494426569078,0.1075046567498826,-0.0680625116125722,0.0394421451373104,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Sdk2,290672.0,0.0,0.0,0.0,0.0,0.0,4,-0.222392421333013,0.0522212664747738,0.4013704915414298,0.0602495888675029,0.0,0,0.0,0.0,0.0,0.0,0.0,15.673096740164976,0.59889513,16.569633262866365,17.185398132170462,0.075918989647038,16.401746180099718,0.8923338700959494,19.576639343156263,-2.8899700000000004e-05,0.2645376,0.005698284,-0.0021119865587,-0.0022271463049818,0.0001151597462818,-0.0090397843766827,0.0279604038178771,0.0189206194411943,-0.1231466958969969,9.463524373271383,0.5421859043458763,0.4616200804089327,0.2728370493981948,11,17.114271035580146,2.56896203378332,-0.0713503025495733,0.2507761579265974
Syt11,30464.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171964718146446,-0.0097011793406048,0.0268976511552495,0.1332606433389329,-0.0104450219538652,0.1228156213850677,0.1917223188078871,12.233320082730852,0.328782266222073,0.8271767360607465,0.4983944698386734,2,13.494355603532858,0.8916867680762072,0.4983075253616077,0.465091298017657
Ttbk1,45227.0,-0.1244170571740161,-0.16930347802647,0.0289084307729071,-0.0217137747757479,-0.095508626401109,7,-0.9068905956001028,0.1719506189857156,0.0,0.0,0.5881934710626282,2,4.167695177355002,-0.3994656736802632,-0.6325215155897328,0.2330558419094695,14.281245929698509,14.466349347547771,1.45843965,17.046953301928642,14.856960409416631,0.0999865159893227,17.337673252958528,1.6175500868666668,19.479063805876635,-0.0007024219,0.1896481,0.00517838,-0.0009417840387622,-0.0262849845189598,0.0253432004801975,0.035986171517978,-0.0609989614803234,-0.0250127899623454,0.0030703378221648,11.156715144224766,0.5527358236912603,0.548317363097802,0.126425692475919,2,11.513234113806105,0.2520969810126041,0.4903840849787364,0.081930027628715
Stx1a,27618.0,0.0,0.0,-0.1552359618739908,0.0,0.0,1,-1.3219280948657215,0.2486842042006712,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.48708634027127,2.3769808,16.283359050627322,13.48708634027127,0.1043580114824637,15.47097655733334,1.76747575,18.266905467379907,0.0001815814,0.17726939,0.0073968035,0.0687636600592892,0.0639154946765499,0.0048481653827393,0.1355880743747735,0.0049593361828814,0.1405474105576549,0.1992033714095175,10.77561028075962,0.4803206487666367,0.5924514046364515,0.4789600906393576,6,13.835853036444506,1.3895085604058972,0.3000901392047903,0.2564738209278346
