gene_name,gene_length.meta,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,min_distance.log.min.loops,9mo.2mo.T.median.loops,18mo.9mo.Q.mean.loops,18mo.2mo.Q.mean.loops,Qanova.mean.loops,18mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.9mo.T.max.loops,Tanova.max.loops,18mo.2mo.T.mean.loops,min_distance.log.median.loops,9mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,count.loops,9mo.2mo.T.min.loops,18mo.2mo.Q.median.loops,18mo.9mo.Q.min.loops,loop_size.log.min.loops,Qanova.min.loops,Qanova.std.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,loop_size.log.mean.loops,min_distance.log.max.loops,loop_size.log.median.loops,9mo.2mo.Q.median.loops,9mo.2mo.T.max.loops,18mo.2mo.T.min.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,9mo.2mo.T.std.loops,18mo.9mo.Q.max.loops,Tanova.std.loops,Qanova.max.loops,loop_size.log.std.loops,Tanova.min.loops,18mo.9mo.T.std.loops,9mo.2mo.Q.max.loops,18mo.9mo.T.min.loops,min_distance.log.mean.loops,18mo.9mo.Q.std.loops,18mo.2mo.T.median.loops,Qanova.median.loops,9mo.2mo.Q.mean.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac,DEG,pred
Cbll1,-0.02201443035155535,0.0,0.0,0.0,0.0,0.002625349685549736,0.0006064788997173309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005213286802172661,0.0,-0.013277961434796452,0.0,0.0,0.0,0.0,0.0,-0.007810485623776913,0.0,0.0,-0.023018733225762845,0.0,0.0010413788910955191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003425928163342178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005337198413908482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06642221868038177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021496019791811703,0.013557452633976936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05582112964242697,0.0,0.0,0.0,0.0,0.0,0.016246264800429344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013367402181029319,-0.005527318846434355,0.0,0.014510477632284165,0.005072003640234471,0.0,0.0,0.0,0.0,0.026890169717371463,0.027637640787288545,-0.0031520168855786322,-0.003694937527179718,0.0,-0.0026786261796951294,0.10515847615897655,0.06650517795234918,0.016338378675282,-0.01970370713621378,0.003685739003121853,0.0,0.008413159288465977,0.0,0.030069995429366825,0.015096129216253758,0.02936721980571747,0.022873421711847187,0.0,-0.023178857117891312,-0.0030743840336799623,0.0,0.0,0.0,0.0
Lysmd3,-0.023497682809829713,0.0,0.0,0.0,0.0,-0.0029535183822736143,-0.0014555493369698524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005213286802172661,0.0,-0.010302567891776561,0.0,0.0,0.0,0.0,0.0,-0.006435799859464169,0.0,0.0,-0.023018733225762845,0.0,0.0010413788910955191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04816451931372285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005337198413908482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002060832604765892,0.0,0.0,0.0,0.0,0.0,0.0,-0.008297732472419739,0.0,0.0,0.0,0.0021496019791811703,0.007195715457201004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004408843726851046,0.0,0.0,0.0,0.0,0.0,0.016246264800429344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013367402181029319,-0.005527318846434355,0.0,-0.039004163779318334,0.005072003640234471,0.0,0.0,0.0,0.0,0.023871990349143744,0.05777012541890145,-0.0017773311585187912,0.004173910934478045,0.0,0.0036831109970808028,0.09263642378151417,0.059878609143197536,0.014276350438594819,-0.01970370713621378,-0.004300028868019581,0.0,0.008413159288465977,0.0,0.030069995429366825,0.015096129216253758,0.02653574051335454,0.03347240059636533,0.0,-0.023178857117891312,-0.0030743840336799623,0.0,0.0,0.0,0.0
Afap1l2,-0.029224624559283256,0.0,0.0,0.0,0.0,0.004397460748441518,0.001374685508199036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010693921893835069,0.0,0.010443864353001119,0.0,0.0,0.0,0.0,0.0,0.017527844551950694,0.0,0.0,0.008240169119089842,0.0,0.002008373592980206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039633286697790026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10543497942388058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016486661732196806,0.0,0.0,0.0,0.0,0.0,0.0,0.0014521031826734542,0.0,0.0,0.0,0.0022839521057903766,-0.04623208574950695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005635749213397503,0.0,0.0,0.0,0.0,0.0,0.016618185839615763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015944188963621854,0.0,0.004295101370662451,0.003287260411307216,0.0,0.0,0.0,0.0,-0.005633452073670924,-0.10282441046088935,-0.023815906681120394,0.0022580174915492533,0.0,0.027455918341875076,-0.030478838887065648,-0.18033713431097567,0.012215790548361838,0.021854818072170018,-0.0046071737911552195,0.0,-0.05320722188800573,0.0,0.02242864966392517,0.010353598073124885,-0.14639432169497013,0.022216808162629605,0.0,-0.023178857117891312,-0.0019763897359371184,0.0,0.0,0.0,2.0
Gabbr2,-0.03650279752910137,0.0,0.0,0.0,0.0,-0.0029535183822736143,0.009400423001497984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001604088246822357,0.0,0.03075849149376154,0.0,0.0,0.0,0.0,0.0,0.03698332279920578,0.0,0.0,0.008240169119089842,0.0,0.0052068944461643694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009404508657753467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006645286455750465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002060832604765892,0.0,0.0,0.0,0.0,0.0,0.0,0.0049786392599344255,0.0,0.0,0.0,0.004836604446172715,-0.07335317511111498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013829031009227038,0.0,0.0,0.0,0.0,0.0,0.02537688137963414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005498973648063839,0.0,0.004295101370662451,-0.022695978810079395,0.0,0.0,0.0,0.0,-0.013236742750741541,0.07880388680845499,0.035182127878069874,0.004310760479420424,0.0,-0.012388646081089973,-0.026362104150466623,-0.013887171205133199,0.03906408922746778,0.04882175873965025,0.00122857965528965,0.0,0.004803960733115673,0.0,0.011680547567084431,0.03027285188436508,0.004695508917793631,0.03186849208548665,0.0,0.011982037462294102,-0.0030743840336799623,0.0,0.0,0.0,0.0
Adcyap1r1,-0.020655527114868164,0.0,0.0,0.0,0.0,0.002625349685549736,0.0010512301279231905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005213286802172661,0.0,-0.014866319857537747,0.0,0.0,0.0,0.0,0.0,-0.012013313975185156,0.0,0.0,0.008240169119089842,0.0,0.0052068944461643694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003425928163342178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006645286455750465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002060832604765892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021496019791811703,-0.04623208574950695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04721223220229149,0.0,0.0,0.0,0.0,0.0,0.02537688137963414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013367402181029319,-0.005527318846434355,0.0,0.014510477632284165,0.005072003640234471,0.0,0.0,0.0,0.0,-0.008972867731936276,0.05993050125427544,0.0040608984837308525,0.004173910934478045,0.0,0.027455918341875076,0.08761897277086973,0.06800927050411701,0.0201015154318884,0.04882175873965025,-0.001679058913141489,0.0,0.008413159288465977,0.0,0.030069995429366825,0.015096129216253758,0.002421505665406585,0.03252482945099473,0.0,0.011982037462294102,-0.0030743840336799623,0.0,0.0,0.0,0.0
Zdhhc2,-0.017611928284168243,0.0,0.0,0.0,0.0,0.002625349685549736,0.0008490704884752631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005213286802172661,0.0,-0.014866319857537747,0.0,0.0,0.0,0.0,0.0,-0.02092027509585023,0.0,0.0,-0.023018733225762845,0.0,0.0019339893851429224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038289785431697963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004761132001876831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002060832604765892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022839521057903766,0.007195715457201004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004915615781210363,0.0,0.0,0.0,0.0,0.0,-0.1432502574659884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013367402181029319,0.004180920668877661,0.0,0.004295101370662451,0.010073613300919533,0.0,0.0,0.0,0.0,0.007739335978403688,0.03762285552918911,-0.006013174415566027,0.004173910934478045,0.0,0.0036831109970808028,0.07682913798838854,-0.05344044400379062,0.015138766230084002,0.0017733956733718514,0.003685739003121853,0.0,0.008413159288465977,0.0,0.03042431078851223,-0.09806742135435342,0.015557000124827027,0.034128737961873414,0.0,-0.010650262497365474,-0.009223152101039887,0.0,0.0,0.0,0.0
Trmt6,-0.02443982146680355,0.0,0.0,0.0,0.0,0.002625349685549736,0.00048518311232328417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001604088246822357,0.0,-0.019370254054665567,0.0,0.0,0.0,0.0,0.0,-0.006920983344316483,0.0,0.0,-0.023018733225762845,0.0,0.0010413788910955191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002082426962442696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005337198413908482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002060832604765892,0.0,0.0,0.0,0.0,0.0,0.0,0.00031116496771574023,0.0,0.0,0.0,0.0014106763293966651,0.013557452633976936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03636268688831478,0.0,0.0,0.0,0.0,0.0,0.01927737645804882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002650278573855758,0.0,0.014510477632284165,0.0064136930927634235,0.0,0.0,0.0,0.0,0.026890169717371463,0.016921185394749044,-0.0022625141963362695,0.020459005534648897,0.0,-0.0026786261796951294,-0.04348440837580711,0.08013037141412496,0.007232481623068452,-0.01970370713621378,0.003685739003121853,0.0,-0.0032862204685807227,0.0,-0.0384681143052876,-0.043062833831645546,0.028787194900214672,0.034128737961873414,0.0,0.018540723361074925,0.028767450600862502,0.0,0.0,0.0,1.0
Sec14l2,-0.02348103016614914,0.0,0.0,0.0,0.0,0.0009057456301525235,0.009400423001497984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001604088246822357,0.0,0.024738500863313674,0.0,0.0,0.0,0.0,0.0,0.03698332279920578,0.0,0.0,0.008240169119089842,0.0,0.0052068944461643694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002082426962442696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006495577320456505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.926279678940773e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001555824838578701,0.0,0.0,0.0,0.0014106763293966651,0.012584243416786194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07857739884871989,0.0,0.0,0.0,0.0,0.0,0.02537688137963414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015944188963621854,0.0,0.004295101370662451,0.007296787612140179,0.0,0.0,0.0,0.0,-0.008770423210226,0.03379751881584525,0.035182127878069874,-0.004242335706949234,0.0,-0.0026786261796951294,-0.0691988155990839,-0.08698474833741784,0.03906408922746778,0.05328807841986418,0.0016381062567234039,0.0,0.013472012020647526,0.0,0.02242864966392517,-0.043062833831645546,-0.008259389433078468,-0.06328804902732373,0.0,0.011982037462294102,0.028767450600862502,0.0,0.0,0.0,0.0
Srsf12,-0.011146104894578457,0.0,0.0,0.0,0.0,-0.024153217040002346,0.0006064788997173309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021387843415141107,0.0,-0.009153355853632092,0.0,0.0,0.0,0.0,0.0,-0.007810485623776913,0.0,0.0,-0.023018733225762845,0.0,0.0010413788910955191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019547943058423698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005337198413908482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039631398394703867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014106763293966651,0.013557452633976936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028638173546642067,0.0,0.0,0.0,0.0,0.0,0.01927737645804882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002673480473458767,-0.005527318846434355,0.0,-0.039004163779318334,0.005072003640234471,0.0,0.0,0.0,0.0,0.023871990349143744,-0.14469841250684112,-0.0031520168855786322,0.0021895927190780638,0.0,-0.0026786261796951294,0.0584151278808713,0.05286568369716406,0.016338378675282,-0.01970370713621378,0.0305097284168005,0.0,0.004536612685769797,0.0,0.030069995429366825,0.011611560694873332,0.07141764948144555,0.036159065859392284,0.0,0.011982037462294102,-0.0030743840336799623,0.0,0.0,0.0,1.0
Vps26b,-0.019146183878183363,0.0,0.0,0.0,0.0,0.002625349685549736,-0.003436713870614767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001604088246822357,0.0,0.044238170608878136,0.0,0.0,0.0,0.0,0.0,0.004733067564666271,0.0,0.0,0.018271679282188414,0.0,0.0052068944461643694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04816451931372285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006918274089694023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002060832604765892,0.0,0.0,0.0,0.0,0.0,0.0,0.0049786392599344255,0.0,0.0,0.0,0.0021496019791811703,0.018573207706213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007313050017692149,0.0,0.0,0.0,0.0,0.0,0.02537688137963414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004180920668877661,0.0,0.014510477632284165,0.00606408640742302,0.0,0.0,0.0,0.0,0.012003210997208953,0.05479962708428502,-0.004048099387437105,-0.004242335706949234,0.0,-0.0026786261796951294,-0.004723082669079304,0.06503299973905087,0.01935352474451065,0.02416304185986519,-0.001679058913141489,0.0,0.004803960733115673,0.0,0.03042431078851223,0.015096129216253758,0.004325499823316932,0.041562803499400613,0.0,0.011982037462294102,-0.0030743840336799623,0.0,0.0,0.0,0.0
Trmt11,-0.012127727419137955,0.0,0.0,0.0,0.0,-0.024153217040002346,-0.0019407324772328137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013367402367293834,0.0,-0.009153355853632092,0.0,0.0,0.0,0.0,0.0,-0.006920983344316483,0.0,0.0,-0.023018733225762845,0.0,0.0052068944461643694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019547943058423698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006645286455750465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039631398394703867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014106763293966651,0.013557452633976936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028638173546642067,0.0,0.0,0.0,0.0,0.0,0.022345769722014665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013367402367293836,0.004180920668877661,0.0,0.014510477632284165,0.00606408640742302,0.0,0.0,0.0,0.0,-0.008972867731936276,-0.09644209062214941,-0.0022625141963362695,0.0021895927190780638,0.0,-0.0026786261796951294,0.0379082899261266,0.0753880175575614,0.019232228957116605,0.04882175873965025,0.0305097284168005,0.0,-0.04191801263950765,0.0,0.03042431078851223,0.011611560694873332,0.057045579655095935,0.036159065859392284,0.0,-0.023178857117891312,-0.0030743840336799623,0.0,0.0,0.0,0.0
Cct7,-0.019155140817165375,0.0,0.0,0.0,0.0,-0.0029535183822736143,0.0008086385577917099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001604088246822357,0.0,-0.06140710804611445,0.0,0.0,0.0,0.0,0.0,0.0055417058989405635,0.0,0.0,0.018271679282188414,0.0,0.0052068944461643694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038961536064743996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006918274089694023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002060832604765892,0.0,0.0,0.0,0.0,0.0,0.0,0.0006223299354314805,0.0,0.0,0.0,-0.0509858719445765,0.018573207706213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005293955774977804,0.0,0.0,0.0,0.0,0.0,0.02537688137963414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004180920668877661,0.0,-0.039004163779318334,0.00606408640742302,0.0,0.0,0.0,0.0,0.008985031628981233,0.04131310671567917,-0.006676174402236938,-0.018406262546777727,0.0,-0.0026786261796951294,-0.05147929709404707,0.048696749238297345,0.012996997758746147,0.02416304185986519,0.0016381062567234039,0.0,0.004803960733115673,0.0,0.03042431078851223,0.015297654420137405,0.002488376386463642,0.04090646613389254,0.0,0.018540723361074925,-0.0030743840336799623,0.0,0.0,0.0,0.0
