gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.log_ratio.DMR,9mo.2mo.log_ratio.DMR,18mo.9mo.Q.median.loops,18mo.9mo.Q.mean.loops,18mo.2mo.T.mean.loops,18mo.9mo.Q.std.loops,18mo.2mo.T.median.loops,loop_size.log.mean.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.mean.atac
Cyfip2,119009.0,0.0,0.0,0.0,0.0,-0.027334029807299,0.0469039088211287,0.0,0.4998069806491636,1.459728119450327,0.0011868243,0.0011479436905479,0.0609514066849315,0.0013740173558563,0.0669795299999999,17.819843519827607,0.0465849156049109,0.0939453165054742,-0.0473604009005633,0.2504166518696573,-0.1168480380589584,0.1335686138106988,0.0092002130380806,0.3819561533586532,0.4160449859939201,-0.4771913615999814,-0.1969747991173924,-0.7255287661510694,-0.206175012155473
Pex5l,193839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0964841130501281,-0.4002919819880034,0.000600033,0.000481198926506,-0.0077632821891566,0.0010678920931817,-0.011739314,16.562577821208432,-0.0204809120482537,-0.0393530997412135,0.0188721876929597,-0.3559435395509238,0.1272713312954788,-0.228672208255445,-0.2371328882118203,0.9533672281481328,0.6369332465412836,-0.8844641250639012,-0.2206247572267602,-0.6481309458864934,0.0165081309850601
Copb1,39152.0,0.0,0.1917754306760306,0.0,0.3242412733381531,-0.2672603394163355,-0.1883683006019377,0.0,0.0,0.0,0.0007101882,0.0008061218555555,0.0497761177037037,0.0010911425383727,0.0464919299999999,17.701760677434763,-0.0124432708163404,-0.0205620787237678,0.0081188079074273,0.0203531157484047,0.1050429286745588,0.1253960444229636,-0.1287973737651795,0.3130079765497175,0.2108220753132503,-0.3143595832104104,0.0020395718079043,-0.2321884248738841,0.1308369455730839
Angel2,21850.0,0.0,-0.0206704266636235,1.0,-0.2509370888662793,0.0030085088587719,0.0068545435100195,1.0,0.0,0.0,0.00059565365,0.0009173161649999,0.1092955085249999,0.0016092260520554,0.1121985399999999,17.171908003377144,0.022340480638028,0.0327336994138067,-0.0103932187757787,-0.0330852207120668,0.1181579285869781,0.0850727078749112,0.0248106816792857,0.3212676405000485,0.280814511358183,-0.2420993134431897,-0.0638261779153467,-0.540713401511864,-0.0886368595946324
2310002F09Rik,102749.0,0.0,0.1359999773390017,0.0,0.262254676106858,-0.1262546987678563,-0.1262546987678563,0.0,1.132450295721871,0.9999999997225588,0.0015361517,0.0020174065876712,0.1010490544753424,0.0019286800892926,0.08618917,15.957310038744048,0.0277551776674947,0.0499902178455334,-0.0222350401780386,0.0635610420754113,-0.0129434256770098,0.0506176163984014,0.1348054016721189,1.0022768285179815,0.9069492527912534,-0.2450538404492824,0.2746916587705896,-0.1872009701348723,0.1398862570984707
Mier2,14954.0,0.0,0.1629173832490398,0.0,0.0880247769755619,-0.1256199295046141,-0.0338480676349082,0.0,0.0,0.0,8.216770000000042e-05,-4.326459999999994e-05,0.019463360090909,0.0007080269682195,0.0298534799999999,19.73874222089064,-0.0065064345033952,-0.0002738598116941,-0.006232574691701,0.0573164845228288,0.0571090242633309,0.1144255087861598,-0.07256429355187,0.9327358953726036,0.7215599909608059,-0.0026498095220706,0.3193018591926764,0.0340464092020713,0.3918661527445464
Vwa8,353258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1970314212468905,0.5451380884853653,0.0009533351999999,0.0013038436802816,0.0642536152274647,0.0015386428531811,0.07953071,16.635306968514676,-0.0084248392451882,-0.002263885896207,-0.0061609533489811,-0.0103063388990867,-0.0203463759427368,-0.0306527148418235,0.023818950175696,0.7904022791335084,0.6558293260355785,-0.6694818487795313,-0.0294624778177108,-0.8951534374821237,-0.0532814279934069
Fbxo44,7682.0,0.0,0.0662387964268038,2.0,0.172199444485865,-0.1479731171271048,-0.0250197999300803,2.0,0.0,0.0,0.0003028639999999,0.0006511019031249,0.06466590321875,0.001710122843716,0.0480341299999999,17.61980341024325,0.0121101768851432,0.082534344764968,-0.0704241678798247,0.0431106786582938,-0.0054121382894736,0.0376985403688202,-0.0139700263226192,0.1704876883391093,0.1468556379916727,-0.1476194154666679,0.023568265709584,-0.1227816023736734,0.0375382920322032
Ap3d1,35308.0,-0.0755413001216529,0.0604823998968035,0.0,0.0321529592483822,-0.1741769882871255,-0.1028005520435105,0.0,0.0,0.0,-7.805574999999966e-05,0.0002438627937499,0.0150300113041666,0.0018037866832998,0.0203308224999999,16.724001244243407,-0.0131300086351043,0.0197015127498226,-0.0328315213849269,0.1403615512785003,-0.0949597370436501,0.0454018142348502,-0.2010100155844648,0.734796517752685,0.4919117536491149,-0.2330062126989345,0.2393420439391826,-0.0668624074672585,0.4403520595236474
Bcan,12699.0,-0.0415678449038973,0.3094397391521029,1.0,-0.0428731543247383,-0.0771788284638246,-0.003313112794542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784098902484076,0.1845159233886004,-0.1061060331401928,0.1767375367844149,-0.0797883341799872,0.0969492026044276,0.1471805137158528,0.1957367584294149,0.2174424527875129,-0.2597006164299145,0.0439302913445833,-0.3936518476134765,-0.1032502223712695
Cnnm1,56774.0,0.0,0.1974046995515581,0.0,-0.2158039217981997,-0.0839745318352145,-0.0839745318352145,0.0,-0.4551946256878625,-0.0518389315134085,2.6207999999999787e-05,0.0001053909604651,0.0520904610348837,0.0008327338618951,0.0393828,19.555418052048797,-0.069370129131796,-0.0216928999435546,-0.0476772291882414,-0.3820090129687603,0.0445175582547486,-0.3374914547140116,-0.1033953032687157,1.3433137464188878,0.730245718813839,-0.1775111001178797,0.1320342336258326,-0.2164305458175222,0.2354295368945483
Apbb1,23170.0,-0.0064023759679593,0.3393437171917166,2.0,0.1317150059207028,-0.2038224305747813,-0.0489967189514486,2.0,2.415037495371545,3.115477213165835,0.002548157,0.0026706463692307,0.035795491076923,0.0011156450852609,0.07346201,15.877638931568784,0.0354852448826641,0.0945880251036133,-0.0591027802209491,0.0837162260536681,-0.0011444314363941,0.0825717946172739,-0.1019573435106972,0.3221922564667168,0.1475705191002363,-0.3109451579057216,-0.0470998416854144,-0.1395304976261242,0.0548575018252827
Cul9,45816.0,0.0486793485880256,0.084780269870794,1.0,0.0998555599143628,-0.118642578037452,-0.098043869335088,1.0,-0.0794344674798225,0.4780472967319809,-0.0001886538999999,-0.0002497607615384,-0.0098928193461538,0.0012774968258086,7.991500000001373e-05,17.4388390185537,0.0213471347683063,0.0418260301409585,-0.0204788953726521,-0.0369687666124521,-0.0173971475068922,-0.0543659141193444,-0.0899832713983013,1.048213112762895,0.8529359501353182,-0.076446656630396,0.4537223550923878,-0.1574785404547043,0.5437056264906892
Gm14330,9287.0,0.0,-0.441745751477852,0.0,0.0,0.0,0.0,0.0,0.6166713603369814,0.8300749984174256,0.0009556163,0.0009201740243243,0.0631044304864864,0.0010172473703444,0.0734629,18.235174883075157,0.066341462503547,0.0538061263791637,0.0125353361243832,-0.0098769451150197,0.0257744526578895,0.0158975075428697,-0.0956854757772562,0.1657755609836195,-0.0040457409717361,-0.0457450322499025,-0.0248953866108193,-0.0241953826507457,0.0707900891664369
Agap2,17885.0,-0.1200025428482008,-0.0992802909301575,4.0,-0.0154656879364309,-0.2048361563030614,-0.2048361563030614,4.0,0.0,0.0,0.0007547415,0.000482037776923,0.00052696205,0.0014414813635134,-0.0177822499999999,16.835469986644256,-0.0174488508525478,0.0559316540674392,-0.0733805049199871,-0.0442681381526144,0.0744899332409427,0.0302217950883283,-0.1423265858251822,0.4043449281666662,0.3725934679358083,-0.2551075051291134,-0.0659246372943812,-0.3091914945259122,0.0764019485308009
Ndrg4,38139.0,-0.053751188652338,-0.4253422307209922,0.0,-0.4393592712129277,-0.0401668776315071,-0.013831716650003,0.0,-0.129239860741941,0.8837171394648191,0.000981974,0.0016745703135802,0.0679973760864197,0.0019276979808273,0.07985173,17.24940428075113,0.1055152022572916,0.1812643498169782,-0.0757491475596866,0.2392337728900206,-0.0500682226784431,0.1891655502115775,0.0323213202391795,0.3876852334279959,0.4298507855178375,-0.4490779805417957,-0.0855166167499908,-0.4098490751437516,-0.1178379369891704
Dcaf15,7696.0,0.0,0.1779077350665656,0.0,-0.0325923467858876,-0.1583743280151903,-0.1065749716449559,0.0,0.0,0.0,0.000238474,0.0007859078666666,-0.0436311737777777,0.0012761056066603,-0.0603367499999999,16.480483239957376,-0.000380004701483,-0.0169731234120071,0.0165931187105241,-0.0799929284897398,0.0912062881830249,0.011213359693285,-0.0308518600686154,0.7918570489638362,0.9911755363167688,-0.3074566389697688,0.2183291091542986,-0.200082528928335,0.2491809692229141
Dnmt3a,108436.0,0.0,-0.2464245722073688,0.0,-0.1259952611297187,-0.1510282430711385,-0.1296888789647705,0.0,-0.5264557653900022,-0.1163581315594021,0.0024235188,0.0017603016166666,-0.0023845309212121,0.0019416627435035,0.00376477,15.356014959621191,-0.015263278500512,-0.025706559026066,0.010443280525554,-0.2477657313967141,0.0618305712710367,-0.1859351601256774,-0.049814769510184,0.9303720799337636,0.7583967591576283,-0.2537560342728748,0.1697836903364288,-0.4515167140193784,0.2195984598466128
Setd1b,26436.0,0.0852063434209556,0.314243776848373,1.0,0.4139874196457682,-0.1189721604669196,-0.1189537317404572,1.0,0.0,0.0,0.0029843949999999,0.003211622636,0.1392681156,0.0027285591514123,0.1372185,16.78759275440728,-0.0162702734937278,-0.0010978504404335,-0.0151724230532942,0.0306511670474396,-0.0428840263371763,-0.0122328592897367,-0.0084835822515139,0.715972643513573,0.6035366455808572,0.0243360603974354,0.3001598047580298,0.0548124917866985,0.3086433870095438
Gpcpd1,58647.0,0.1476626348653244,-0.4231174413326224,0.0,0.0,-0.1529249375760204,-0.0750786870620432,0.0,0.0,0.0,0.0013905419,0.0019231598974358,0.0906607203076923,0.0021678483191534,0.101630825,16.75627429201962,0.0182877132776833,0.0617519560634803,-0.043464242785797,0.0597371604552512,-0.0013383863672169,0.0583987740880342,-0.0564334667050612,0.1940525513504318,0.3119330875306333,-0.7320265503873546,-0.1884418898356016,-0.5784795610240692,-0.1320084231305403
Npepps,74796.0,0.0,0.3590420086017412,0.0,0.3537605339768497,0.0052814746248914,0.0052814746248914,0.0,0.0,0.0,0.00342975,0.0034728155060606,0.1284929062121212,0.0011613654516227,0.1292453,14.273171245450277,0.0071630424742529,0.0286441556659589,-0.021481113191706,0.0047330522523245,-0.0339941014903406,-0.029261049238016,-0.1005009573099452,0.8081042809412589,0.8704233767569525,-0.1648520977903133,0.2013301894780722,-0.0314437891346228,0.3018311467880174
Enox2,278552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049267395751347,-0.0047072901851867,0.0096340297603214,0.1106765498951968,-0.1087279694584652,0.0019485804367315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akap8l,29183.0,-0.0630159624388766,0.028939777347622,0.0,0.1806201425409366,-0.1516803651933145,-0.1516803651933145,0.0,0.0,0.0,0.0014166932,0.0014856282666666,0.1372026166666666,0.0009706621760675,0.13696645,17.05426852523701,0.0010871660706578,0.0562098638893893,-0.0551226978187314,-0.0731507159479585,0.0355539624281686,-0.0375967535197898,-0.042417177600763,0.4166493383196958,0.4199110759779176,-0.1955058719125482,0.085603610482635,-0.1754893608002605,0.1280207880833981
Ipo8,60784.0,0.0,-0.3431111654947676,1.0,-0.3532608488948534,-0.1404018065516972,-0.0611470982049096,1.0,0.0,0.0,0.0007594997499999,0.0008207308548387,0.0346116971064516,0.0012847679827247,0.050672848,16.89100001355436,-0.0017253413025358,-0.0032902692962911,0.0015649279937553,0.0396964004656805,-0.0674791833105941,-0.0277827828449135,-0.1486655832811984,0.5924759777052202,0.1699836587818757,-0.4094304347930322,-0.1551279738350531,-0.5156038203047397,-0.0064623905538547
Nap1l1,24927.0,0.0,-0.4815179151669202,1.0,-0.4512992690082393,-0.0302186461586808,-0.0119594916198385,1.0,0.0,0.0,0.0009419559999999,0.0011790932327272,0.0944632167199999,0.001463437583554,0.09200474,17.37990822269039,0.0231987795236166,-0.0061369569335301,0.0293357364571467,0.0189730903344009,-0.0073562205769239,0.011616869757477,-0.0641948796741582,0.528345640319579,0.1288705132750416,-0.3772184987521747,-0.1645975753510926,-0.4430467990588775,-0.1004026956769344
Msmo1,15653.0,0.2988469384430028,-0.1201779250514709,1.0,-0.3009676604725919,-0.1518151834216077,-0.0684033305119461,1.0,0.0,0.0,-0.0003263959999999,-0.0002768007315789,0.0283536396842105,0.0011370149370626,0.00957505,17.105124788399234,0.0264503979403892,0.0210027103513038,0.0054476875890854,-0.03184068138679,0.1203359574078826,0.0884952760210925,-0.1742873657621892,-0.0444263194765526,-0.3473724741066935,-0.7461487302626131,-0.4742638587880712,-0.4857812293247221,-0.2999764930258819
Traf7,19376.0,-0.0491467190692357,0.1365078791366341,1.0,0.1852160884527388,-0.1667712056025108,-0.1379524591397222,1.0,0.0,0.0,0.0008510989999999,0.00086717075625,0.0609499204375,0.0012980729977919,0.0470203205,16.28778127675868,-0.0429475349735682,-0.0642701906007366,0.0213226556271683,-0.0725469359440798,0.0676446662351051,-0.0049022697089746,-0.0527806202625093,1.0953862330272206,0.870423376881765,-0.0980554972605975,0.4421015090173716,-0.0567710685685787,0.4948821292798809
Gdi2,29808.0,0.0,-0.0883539603276197,4.0,-0.2895596381583166,-0.0910087860030635,-0.0440002189093941,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412595984695991,-0.015410637209877,0.0566702356794761,0.0669101719683062,0.0368077771205015,0.1037179490888078,0.0680895747315244,0.0997251688128649,0.1772079855502696,-0.3340894070340772,-0.1072929734110389,-0.354458624972219,-0.1753825481425633
Gpn1,18163.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.569169999999952e-05,0.0004506965199999,-0.04177717388,0.0012591723970251,-0.01385385,18.25176114513103,0.0098459883805097,-0.0118193814331413,0.0216653698136511,-0.0814626789035465,0.0144020351738932,-0.0670606437296532,-0.1606307774065196,0.2236921453309437,0.0884240291540477,-0.1972335731487661,-0.0747992762567838,0.0145031310406945,0.0858315011497358
D7Ertd443e,235381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0064008325169094,-0.0162373639622966,0.0098365314453871,-0.0849092318457763,0.0126366314679848,-0.0722726003777914,-0.1143087230705692,1.12513357634536,0.7400267395779404,-0.325496832986265,0.2959440078301762,-0.1046383752008325,0.4102527309007456
Psap,24970.0,0.0,0.0533089766619769,1.0,0.1001286019090343,-0.0468196252470574,-0.0468196252470574,1.0,0.0,0.0,0.0004750182499999,0.0004159263548387,0.0429507436774193,0.0008047123329697,0.04247676,18.574509270673406,-0.0178480863829124,0.0801768561809274,-0.0980249425638398,0.0559481779796671,-0.0576331482143916,-0.0016849702347245,0.028816962754012,0.4228525115050641,0.2965160647107482,-0.3133074240174474,0.0457137126967949,-0.4625233478659112,0.0168967499427828
Gprasp2,5696.0,0.1140427998299524,0.231353470870032,2.0,-0.0886016583285744,-0.4555837892689807,-0.0019947982886985,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0333512895693381,-0.0285775733563,-0.004773716213038,-0.1704209540839495,0.0202410723953635,-0.150179881688586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pfkm,39862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2479275123995297,2.169925000039692,0.0001098064,0.0002712645275862,-0.0269042223689655,0.0017106433493375,-0.044423976,17.367615656526155,0.0091074310604864,0.0440899089852276,-0.0349824779247412,-0.0479467772025641,0.0292884675829587,-0.0186583096196053,0.0557072960160468,0.3722264384407358,0.3775790781926217,-0.0433755880036408,0.1502441133612024,-0.2812907924731909,0.0945368173451555
Prrc2a,15821.0,0.0,0.0731926721587896,1.0,0.0072172871640319,-0.123193319102218,-0.0212868648078412,1.0,-0.9705531551632078,-0.1145435369291659,0.0008119565999999,0.0013245392464285,0.0314697954642857,0.0018298914584258,0.0310116749999999,16.91288602944439,0.00732355655326,0.0227128459381246,-0.0153892893848646,0.0959905376499152,-0.1035674292456449,-0.0075768915957297,-0.220237547336204,0.8122056943804072,0.4865083951213074,-0.0625128913711332,0.2122224931677674,-0.0525980155971517,0.4324600405039714
Ptprd,2270723.0,0.0,-0.5648900395110052,0.0,-0.6779760071776595,-0.0541976997787996,0.0294441339439273,0.0,-1.1721479526688467,0.4924699166015761,0.00025322695,0.0003062653981513,0.0574336523888984,0.0007711618388725,0.05674296,18.901125626906623,-0.0079998774527454,-0.0108590768668308,0.0028591994140854,-0.0472769861861051,0.0019702609420314,-0.0453067252440736,-0.0469370613768665,0.8953616246287177,0.428418829985423,-1.2739665320142235,-0.3556211421158539,-1.147939645194759,-0.3086840807389874
Eya3,85778.0,0.0,0.1399538975001379,0.0,-0.03509364239624,-0.0259308543060479,0.0100765212708127,0.0,0.0,0.0,0.0010873175,0.0016179970838709,0.0513278336019354,0.0020947005501647,0.055902945,16.517413966126792,0.0119714259099604,0.008325727952769,0.0036456979571913,0.0645130341642,-0.0357757567587557,0.0287372774054442,0.0081585471112344,0.4038310985960848,0.614083623644406,-0.1776585802650769,0.1245187003223093,-0.106015746026395,0.1163601532110749
Ank,128232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566974526016256,0.0102585086816769,0.0031597645,0.0028048593333333,0.04969012,0.000763935153249,0.06940752,15.60092899457304,0.0122928460151757,0.0208899000855113,-0.0085970540703355,0.1752869346679457,-0.084619771958166,0.0906671627097797,0.0761422685274299,0.3974147705256173,0.4995856815509731,-0.4231600922371603,-0.0484900907722287,-0.5374564180048829,-0.1246323592996587
2610507B11Rik,28871.0,-0.0531461928823208,0.2225089705903102,0.0,0.1819669687944636,-0.4107006526282175,-0.2561016386022858,0.0,-0.6579203823068103,-1.0264031789933832,0.0006945529,0.0007843420538461,0.0640776433497435,0.0019622974027452,0.06208346,16.195332950795983,-0.0255800887201164,0.0169491414240892,-0.0425292301442057,0.0509203036971215,0.0221326092715079,0.0730529129686294,-0.2408621807442945,1.5607671177709748,0.9959542588032462,-0.2285097929254567,0.370397676897295,-0.1487891454811896,0.6112598576415895
Iqce,40551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004389286999999,0.0007683964631578,-0.0198565072403508,0.0010426421674021,-0.0316892099999999,17.589433040576903,0.0061385477283888,-0.0083248159429843,0.0144633636713731,-0.0332956356037169,0.0007406417603202,-0.0325549938433966,-0.0851905991553793,0.7170072043576595,0.7678536432584727,-0.1236517890932435,0.3025470303624588,0.0511864291889132,0.3877376295178382
Hook2,12746.0,-0.0919766558739182,0.3033423957835093,2.0,0.2607909735311114,-0.1773339931970006,-0.1467202843156951,2.0,0.0,0.0,0.001963016,0.0021796334727272,-0.0124385617272727,0.001644649428301,-0.02636767,16.061777930808518,-0.019160029195171,0.06551647971485,-0.0846765089100211,-0.1482054578169063,0.0918184647391306,-0.0563869930777757,-0.1382590914282392,0.1800639479214409,0.0327954437722151,-0.1941486243488235,-0.0670857141660315,-0.0524592348700978,0.0711733772622076
Rbm3,6905.0,-0.3763228632346436,-0.0527078596705297,0.0,-0.0894681715713895,-0.1913544635104451,-0.076907713172309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078395514928003,0.0406014123478808,0.0377941025801222,0.0006787303688451,-0.0210845080862245,-0.0204057777173793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pitpnm1,13967.0,0.0763313397261983,0.1311042830034083,1.0,0.0878149669675848,-0.0803017380515513,-0.0252463993824593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035342472536604,-0.0149894673966043,0.0185237146502647,0.1388793216233219,-0.0532889024054861,0.0855904192178358,-0.191167318392379,0.6023462217758386,0.3833081995907079,0.0833554690260879,0.2848637940068368,0.3230267323944145,0.4760311123992158
Usp2,28606.0,0.0,0.0755912885273413,1.0,0.1498340171213685,-0.0742427285940272,-0.0742427285940272,1.0,0.0,0.0,-0.0001736903,0.0009611538428571,0.0263335385933333,0.0025503070123476,0.0428861659999999,17.90747732533957,0.0140020673286945,0.0756305187923491,-0.0616284514636545,0.0603746999242278,-0.0076552168821198,0.052719483042108,-0.0725582162349514,1.27387324794237,0.9592326438160071,-0.2769590558346626,0.1958248267220143,-0.1611310280013611,0.2683830429569658
Galnt3,42228.0,-0.0068364416344142,-0.1182866098344681,0.0,-0.2885207236654139,-0.1292806556444059,0.0046324736700923,0.0,0.7462434075662728,0.3312059083799095,0.0035831082999999,0.0036070842749999,0.0853322921428571,0.0011001312207123,0.0950700449999999,15.709628799257093,0.0034447417967559,0.0116888237261155,-0.0082440819293596,0.0241945841529565,-0.0500211510170581,-0.0258265668641016,-0.0178025781190543,0.4800500832838318,0.227357921630901,-0.289786469650021,-0.0587023673669905,-0.3457319196418749,-0.0408997892479362
Nr4a3,41294.0,0.0,-0.440000745820885,1.0,-0.5911614540772323,0.0857726797405975,0.0857726797405975,1.0,1.1602734316581886,1.9002177532910127,0.0006054215,0.0006275714955801,0.0584933566408839,0.0010848796674288,0.05579209,17.978968757285365,0.1153842808592853,0.1681524341127942,-0.0527681532535089,0.0017790735558995,0.0425044337667086,0.0442835073226082,-0.0019342311013233,0.1681700761246665,0.2436407005118711,-0.5438745282317834,-0.1850940966457096,-0.544413293915988,-0.1831598655443862
Srcap,49236.0,0.0125408850380052,-0.0484095213354853,0.0,0.0318735821810989,-0.0802831035165843,-0.0802831035165843,0.0,0.0,0.0,0.0010908033,0.000944489615,0.041007776975,0.0018774800362789,0.04487555,16.022655199083548,0.0252778279610249,0.0505305574093446,-0.0252527294483196,-0.0032268684330807,0.0441973232199346,0.0409704547868539,-0.227564587992894,1.2802615758264464,0.9773385806729622,-0.3849709666472281,0.2574236570337336,-0.1180174050002417,0.4849882450266277
Pak3,279205.0,0.0,0.0,0.0,0.0,-0.1304100348925461,-0.1304100348925461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0147787502405296,-0.0143035643570639,-0.0004751858834656,0.0631538738260136,-0.008186614109406,0.0549672597166076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arcn1,26281.0,0.0,0.3811064517025366,1.0,0.1850371333261781,-0.0557992115526913,-0.0314612500112596,1.0,0.0,0.0,0.0019122572499999,0.0017196977785714,0.0668429316428571,0.0008615727206588,0.0734031474999999,16.27233147400949,-0.013913073701459,0.0132678368296488,-0.0271809105311078,0.0085468282867462,-0.0203364079093091,-0.0117895796225628,-0.0301396024427454,0.8991833356259437,0.8833624324675502,0.0421897252032549,0.4036985475306001,-0.0077072598635266,0.4338381499733454
Eif4a1,5487.0,-0.039599760994279,0.334295216781292,2.0,0.4731161196529538,-0.1388209028716618,-0.1070159847928531,2.0,0.0,0.0,0.0012794724499999,0.00152144087,0.0676291843333333,0.0014840087211854,0.0589977349999999,17.240052158724232,-0.0080863060048987,0.0562470590981413,-0.0643333651030401,-0.0555548911557199,0.0603929423027562,0.0048380511470362,-0.1770656205929622,0.4077199638789524,0.1432010569399997,-0.1156293868435272,0.0419936382756037,-0.1225810401664162,0.2190592588685659
Plekhn1,13401.0,-0.0260191097521804,0.2951760310469233,1.0,0.152002767589891,-0.1960658580823238,-0.0772114903150032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0134387448138215,0.0123450198433055,-0.0257837646571271,-0.0585869750092977,0.0114377495840278,-0.0471492254252698,-0.3175196505721678,0.4097011438503284,0.0416510376528249,-0.0149340571135566,0.0133584902696341,0.2520551378332756,0.330878140841802
Agbl4,1266663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045441162673822,1.1030934926785123,0.00052313915,0.0005967187885298,0.0349349541974425,0.0009390848071148,0.03582396,17.684131340970122,-0.0097852866061709,-0.0038786807847633,-0.0059066058214076,-0.0084577822511782,0.0005199228011973,-0.0079378594499808,0.0264352709424083,1.0022768284606731,1.1219621437486629,-0.6714704018739699,0.0402973725468807,-0.8404834294649333,0.0138621016044723
Sumf2,17064.0,0.0,0.0819274821371287,1.0,-0.2477273712909474,-0.3340326522074033,-0.0423301630118056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379022643481328,0.0450013075397917,-0.0070990431916589,-0.0894598803322346,0.0721633130849819,-0.0172965672472527,-0.0566925879500552,0.7749856079073283,0.8374460544423752,0.0047835096019124,0.3261534096969556,0.0677112746521984,0.3828459976470109
Ppip5k1,44835.0,-0.2992456265706147,-0.1151822674092741,0.0,-0.1751299822194933,-0.1098491753487991,-0.0254747575574925,0.0,-0.4150374989782825,1.357552004068276,0.0010748507499999,0.0012960231210526,-0.0128347571578947,0.0015056537893593,0.0399827775,17.021497573839532,0.0092074732250694,0.0118037517321215,-0.002596278507052,-0.0227844894255312,0.0107554789250078,-0.0120290105005234,0.0507975688999585,0.7543493151591538,0.7744989568372062,-0.2407541866512872,0.0827981902956915,-0.4750449487833063,0.032000621395733
Cherp,14737.0,-0.2840194515336519,-0.1890076537194351,1.0,-0.139556364273782,-0.1120012882603243,-0.0432196368202123,1.0,0.0,0.0,0.00026526375,0.000522418625,0.07771779325,0.0016093549886627,0.090640086,15.918615948827735,0.0282554169966423,0.0535691794291633,-0.0253137624325209,-0.0243473374788161,0.0423609508363249,0.0180136133575088,-0.2767679457606903,0.8326796751899197,0.4969649813596828,-0.3649546859522319,0.0057647762291084,-0.0621787671550588,0.2825327219897988
Pbx3,201685.0,0.0,0.1329753567427642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001537205999999,0.0001588690071895,0.0330570288578431,0.0011167190545142,0.04252019,17.59243084054488,0.0344895698071725,0.0420913363704532,-0.0076017665632806,0.0024196401047567,0.0133517399589451,0.0157713800637018,-0.1790673112534538,1.1498340169133252,1.3399086600146144,-0.2995016243837247,0.4696098252202165,0.1657755609380657,0.6486771364736704
Zc3h7a,39801.0,0.0,-0.0721712803453487,1.0,-0.0473488846254204,-0.0693164792817211,-0.0425025271621276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384042214407452,-0.0010951484736224,0.0394993699143677,0.128865630489694,0.0075961117337384,0.1364617422234324,-0.0881842739925547,0.3555090435027457,0.1581198370095675,-0.2801725032222526,-0.0096091848978285,-0.1969515303394846,0.0785750890947262
