gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.9mo.log_ratio.DAR,rel_pos.DMR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,9mo.2mo.log_ratio.DMR,distance.log2.DMR,min_distance.log.mean.loops,Tanova.median.loops,loop_size.log.mean.loops,min_distance.log.max.loops,18mo.2mo.T.std.loops,loop_size.log.median.loops,Tanova.mean.loops,loop_size.log.max.loops,9mo.2mo.Q.median.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.std.atac,DEG,pred
Speg,-0.10764382153749466,-0.006091320887207985,0.0,-0.14864618837833404,-0.013420139998197555,0.0,-0.00021738186478614807,-0.03718310944736004,-0.16277641299180687,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.003057285323739052,0.0,-0.0028008264303207397,-0.0358467848598957,0.0,0.0,-0.061729437708854674,0.0,-0.0009451828896999359,0.004572060480713844,-0.004570963382720947,-0.05594704106450081,0.0,0.004695209041237831,0.1628236221894622,-0.05712317250669002,-0.010149422138929366,0.07810108337551355,0.0,0.0,0.0,0.0,0.0,0.0,-0.018007159903645514,-0.08619512744247913,-0.028315249569714068,0.0,0.0,0.0
Eno2,-0.26951368898153305,-0.015837434306740762,0.0,-0.051571126580238345,-0.021379537135362624,0.0,0.0,0.01381360923871398,0.04533471469767392,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.0020381902903318407,0.0,-0.0028008264303207397,-0.01260843187570572,0.0,0.0,0.014542377404868603,0.0,-0.0009451828896999359,-0.011014509294182063,-0.004570963382720947,-0.01078363597393036,0.0,0.0018380359560251237,-0.279174556042999,-0.005910719484090805,-0.007466544061899185,-0.09522953856736421,0.0,0.0,0.0,0.0,0.0,0.0,-0.018007159903645514,-0.05157823652029037,-0.01618679888546467,0.0,0.0,1.0
Pou2f2,-0.07806876730173826,0.026801811903715132,0.0,0.07280629634857178,0.0005328591167926788,0.0,0.0,-0.001211405359208584,0.12684418803080916,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.0067939675226807595,0.0,-0.0014004132151603699,-0.016061058938503264,0.0,0.0,-0.03828348517417908,0.0,-0.0001890365779399872,-0.00498770222067833,-0.004570963382720947,-0.058667256087064745,0.0,-0.018628145698457957,-0.2972474598418921,-0.009282447919249535,-0.007466544061899185,0.12677533488720655,0.0,0.0,0.0,0.0,0.0,0.0,-0.03196015954017639,-0.04779995381832123,0.23320161908864975,0.0,0.0,1.0
Zmym3,-0.2694663301110268,0.0779689073562622,0.0,0.018201574087142944,0.02920008473098278,0.0,-0.0021738186478614807,0.04540052933618426,-0.008453773204237222,0.0,0.0,-0.0014050783216953279,0.0,0.0,0.0,0.0,0.0,0.003057285323739052,0.0,-0.0014004132151603699,-0.013253011927008628,0.0,0.0,-0.010845447629690171,0.0,-0.004914951026439667,0.029094930291175842,-0.001904568076133728,0.034101383835077284,0.0,0.020210085408762096,0.34921557884663346,-0.0056675409711897376,-0.004403991550207138,-0.13630276653915643,0.0,0.0,0.0,0.0,0.0,0.0,0.15440672382712364,0.26238784797489645,0.04502994939684868,0.0,0.0,0.0
Cdk9,-0.23274225011467933,-0.015837434306740762,0.0,0.018201574087142944,-0.021379537135362624,0.0,0.0,-0.01645577361807227,-0.05894250903278589,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.001528642661869526,0.0,-0.0028008264303207397,-0.01723510041832924,0.0,0.0,0.014542377404868603,0.0,-0.0001890365779399872,-0.00498770222067833,-0.004570963382720947,-0.01078363597393036,0.0,-0.014016509745270014,-0.16191048327833413,-0.010955616608262062,-0.04653693944215775,-0.16497653039172291,0.0,0.0,0.0,0.0,0.0,0.0,-0.018007159903645514,-0.04779995381832123,-0.016726978719234467,0.0,0.0,1.0
Snrnp70,-0.2441262799501419,-0.015837434306740762,0.0,-0.051571126580238345,-0.021379537135362624,0.0,-0.00021738186478614807,0.01381360923871398,-0.14819754428230225,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.003057285323739052,0.0,-0.0028008264303207397,-0.0358467848598957,0.0,0.0,-0.015039935018867254,0.0,-0.0009451828896999359,-0.00976758373901248,-0.004570963382720947,-0.013936925530433655,0.0,0.0018380359560251237,0.03574586697854101,-0.005910719484090805,-0.010149422138929366,-0.09455014184117318,0.0,0.0,0.0,0.0,0.0,0.0,-0.018007159903645514,-0.05157823652029037,-0.028315249569714068,0.0,0.0,0.0
Dach1,1.4937379863858222,-0.006091320887207985,0.0,0.07280629634857178,-0.0015019530802965165,0.0,0.02708578035235405,0.018883797843009233,0.024628550065681338,0.0,0.0,-0.0014050783216953279,0.0,0.0,0.0,0.0,0.0,-0.00431416945066303,0.0,-0.0009336088597774506,0.03742872290313244,0.0,0.0,0.022418029978871344,0.0,-0.0007561463117599488,-0.038239051327109336,-0.0011427408456802367,0.04472176648676395,0.0,0.03256983021972701,0.2745954767987132,0.1345650515705347,0.11248321011662483,0.22889653529040516,0.0,0.0,0.0,0.0,0.0,0.0,-0.014962673410773277,0.13454106759279966,0.033412245362997056,0.0,2.0,2.0
Ccser1,1.336800224930048,-0.006091320887207985,0.0,0.07280629634857178,-0.010803952887654305,0.0,0.02708578035235405,-0.023162114564329386,0.04523353493772447,0.0,0.0,-0.0014050783216953279,0.0,0.0,0.0,0.0,0.0,-0.00431416945066303,0.0,-0.0009336088597774506,0.03780963651835918,0.0,0.0,0.022418029978871344,0.0,0.03383754745125771,-0.038239051327109336,0.08875287234783173,0.04472176648676395,0.0,0.03256983021972701,0.22602863367646933,-0.05189911153167486,0.11248321011662483,0.22889653529040516,0.0,0.0,0.0,0.0,0.0,0.0,-0.004217055663466454,0.13454106759279966,0.033412245362997056,0.0,2.0,2.0
Abr,-0.08501232013106347,-0.006091320887207985,0.0,0.07280629634857178,0.0005328591167926788,0.0,-0.00043476372957229614,-0.03718310944736004,0.10049350729212164,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,-0.00696381663903594,0.0,-0.0028008264303207397,-0.016028555408120156,0.0,0.0,-0.061729437708854674,0.0,-0.004914951026439667,-0.038239051327109336,-0.004570963382720947,-0.05594704106450081,0.0,-0.01970766287762672,0.2136093538440764,-0.05712317250669002,-0.007466544061899185,0.1594986172579229,0.0,0.0,0.0,0.0,0.0,0.0,-0.03196015954017639,-0.05909981332719326,-0.02505387220531702,0.0,0.0,0.0
Akap8l,-0.3026891328394413,-0.015837434306740762,0.0,-0.051571126580238345,-0.021379537135362624,0.0,0.0,-0.005039777960628271,-0.06446353301405906,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.0020381902903318407,0.0,-0.0028008264303207397,-0.01723510041832924,0.0,0.0,-0.00975256621837616,0.0,-0.0001890365779399872,0.002493851110339165,-0.004570963382720947,0.035993707329034806,0.0,0.0018380359560251237,-0.17106214467436076,-0.01666361402720213,-0.010149422138929366,-0.09522953856736421,0.0,0.0,0.0,0.0,0.0,0.0,-0.018007159903645514,-0.05157823652029037,-0.016726978719234467,0.0,0.0,0.0
Ptprn,-0.32796073362231254,-0.006091320887207985,0.0,-0.14864618837833404,-0.013420139998197555,0.0,-0.00021738186478614807,-0.03718310944736004,-0.14531945570372046,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.003057285323739052,0.0,-0.0028008264303207397,-0.0358467848598957,0.0,0.0,0.011662404835224151,0.0,-0.0009451828896999359,-0.00976758373901248,-0.004570963382720947,0.021901297271251677,0.0,0.004695209041237831,0.15450241900980471,-0.05712317250669002,-0.010149422138929366,0.07810108337551355,0.0,0.0,0.0,0.0,0.0,0.0,-0.018007159903645514,-0.08619512744247913,-0.028315249569714068,0.0,0.0,0.0
Atp2b2,1.595163060426712,-0.006091320887207985,0.0,0.07280629634857178,-0.0015019530802965165,0.0,-0.00013042911887168885,-0.03718310944736004,-0.09818042680621147,0.0,0.0,-0.0014050783216953279,0.0,0.0,0.0,0.0,0.0,-0.00431416945066303,0.0,-0.0014004132151603699,-0.030288859158754348,0.0,0.0,-0.061729437708854674,0.0,-0.0001890365779399872,0.004572060480713844,-0.0011427408456802367,-0.05594704106450081,0.0,0.024897898882627487,0.14290375918149947,-0.05712317250669002,0.11158891744911671,0.22889653529040516,0.0,0.0,0.0,0.0,0.0,0.0,-0.014962673410773277,-0.048699198812246325,-0.012904713116586208,0.0,0.0,0.0
Atp6v0b,-0.24692004278302193,-0.015837434306740762,0.0,0.018201574087142944,0.02920008473098278,0.0,0.0,-0.005039777960628271,0.1797517452761531,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.0038046218920499086,0.0,-0.0028008264303207397,-0.009832888394594192,0.0,0.0,-0.00975256621837616,0.0,-0.0001890365779399872,0.007897195294499398,-0.001904568076133728,0.035993707329034806,0.0,0.0018380359560251237,-0.3767933961376548,-0.01666361402720213,-0.04385406136512757,-0.18429710609838368,0.0,0.0,0.0,0.0,0.0,0.0,0.15440672382712364,-0.05157823652029037,-0.02473836787045002,0.0,0.0,1.0
Elavl3,-0.2625635415315628,-0.015837434306740762,0.0,0.018201574087142944,-0.021379537135362624,0.0,0.0,0.01381360923871398,-0.060892474707216024,0.0,0.0,-0.0014050783216953279,0.0,0.0,0.0,0.0,0.0,0.001528642661869526,0.0,-0.0028008264303207397,-0.01723510041832924,0.0,0.0,-0.00975256621837616,0.0,-0.0001890365779399872,0.002493851110339165,-0.004570963382720947,0.035993707329034806,0.0,-0.0229338925331831,-0.24151812124997377,-0.005910719484090805,-0.0434743869304657,-0.16958816634491086,0.0,0.0,0.0,0.0,0.0,0.0,-0.018007159903645514,0.15520789712667465,-0.016726978719234467,0.0,0.0,1.0
Miat,-0.2691297662258148,0.0779689073562622,0.0,-0.051571126580238345,-0.021379537135362624,0.0,0.0,0.01381360923871398,-0.0552755175344646,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.0020381902903318407,0.0,-0.0028008264303207397,0.02730379320681095,0.0,0.0,0.014542377404868603,0.0,-0.0001890365779399872,-0.00498770222067833,-0.004570963382720947,-0.01078363597393036,0.0,-0.014016509745270014,-0.2505261215940118,-0.005910719484090805,-0.010149422138929366,-0.06259782757610083,0.0,0.0,0.0,0.0,0.0,0.0,-0.018007159903645514,-0.04779995381832123,-0.016726978719234467,0.0,0.0,0.0
Sfpq,-0.27358359962701795,-0.015837434306740762,0.0,0.018201574087142944,-0.007426538020372391,0.0,0.0,0.01381360923871398,-0.051960289236158134,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.001528642661869526,0.0,-0.0028008264303207397,0.02730379320681095,0.0,0.0,0.014542377404868603,0.0,-0.0001890365779399872,-0.00498770222067833,-0.004570963382720947,-0.01078363597393036,0.0,0.0018380359560251237,-0.251756665892899,-0.005910719484090805,-0.010149422138929366,-0.16958816634491086,0.0,0.0,0.0,0.0,0.0,0.0,-0.03196015954017639,-0.05157823652029037,-0.016726978719234467,0.0,0.0,1.0
Traf7,-0.30192573741078377,0.0779689073562622,0.0,-0.051571126580238345,-0.021379537135362624,0.0,-0.00021738186478614807,-0.059421222973614934,-0.14531945570372046,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.003057285323739052,0.0,-0.0028008264303207397,-0.0358467848598957,0.0,0.0,-0.010845447629690171,0.0,-0.0009451828896999359,-0.00976758373901248,-0.004570963382720947,0.034101383835077284,0.0,0.004695209041237831,0.14749597430229186,-0.029770937748253345,-0.010149422138929366,-0.06653006680309773,0.0,0.0,0.0,0.0,0.0,0.0,-0.018007159903645514,-0.08619512744247913,-0.028315249569714068,0.0,0.0,0.0
Sdk1,1.3069044372439385,-0.006091320887207985,0.0,0.07280629634857178,-0.0015019530802965165,0.0,-0.00013042911887168885,-0.023162114564329386,-0.09715710626915097,0.0,0.0,-0.0014050783216953279,0.0,0.0,0.0,0.0,0.0,-0.00431416945066303,0.0,-0.0014004132151603699,-0.030288859158754348,0.0,0.0,0.07192539244890213,0.0,-0.0001890365779399872,0.004572060480713844,-0.0011427408456802367,-0.023139250203967093,0.0,0.03359315076842904,0.18470876812934875,-0.05189911153167486,-0.28867377288639545,0.22889653529040516,0.0,0.0,0.0,0.0,0.0,0.0,-0.014962673410773277,0.12916863564401865,-0.012904713116586208,0.0,0.0,2.0
Sptbn4,-0.1080233833193779,-0.006091320887207985,0.0,0.07280629634857178,0.0005328591167926788,0.0,-0.00021738186478614807,0.04540052933618426,-0.1532754227798432,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,-0.00696381663903594,0.0,-0.0028008264303207397,-0.0358467848598957,0.0,0.0,-0.061729437708854674,0.0,-0.0009451828896999359,0.004572060480713844,-0.004570963382720947,-0.05594704106450081,0.0,-0.010349780768156052,0.19078350998461246,-0.0056675409711897376,-0.010149422138929366,0.1594986172579229,0.0,0.0,0.0,0.0,0.0,0.0,-0.03196015954017639,-0.063576839864254,-0.028315249569714068,0.0,0.0,0.0
Slc8a2,-0.23993978142738343,-0.015837434306740762,0.0,-0.051571126580238345,-0.021379537135362624,0.0,0.0,0.01381360923871398,-0.06421944400295615,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.0020381902903318407,0.0,-0.0014004132151603699,-0.01723510041832924,0.0,0.0,-0.015039935018867254,0.0,-0.0001890365779399872,-0.00498770222067833,-0.004570963382720947,-0.013936925530433655,0.0,-0.014016509745270014,-0.2165803088154644,-0.005910719484090805,-0.010149422138929366,-0.09061790261417628,0.0,0.0,0.0,0.0,0.0,0.0,-0.018007159903645514,-0.04779995381832123,0.022443146705627443,0.0,0.0,0.0
Crocc,-0.31576064601540565,-0.006091320887207985,0.0,0.07280629634857178,0.0005328591167926788,0.0,-0.00021738186478614807,0.04540052933618426,-0.14531945570372046,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.003057285323739052,0.0,-0.0028008264303207397,-0.0358467848598957,0.0,0.0,-0.010845447629690171,0.0,-0.0009451828896999359,-0.00976758373901248,-0.004570963382720947,0.034101383835077284,0.0,0.004695209041237831,0.18673405971378088,-0.0056675409711897376,-0.010149422138929366,0.16000816479325294,0.0,0.0,0.0,0.0,0.0,0.0,-0.03196015954017639,-0.08619512744247913,-0.028315249569714068,0.0,0.0,0.0
Prkcb,1.366265586130321,-0.006091320887207985,0.0,-0.14864618837833404,0.04147879146039486,0.0,-0.00013042911887168885,0.018883797843009233,0.23567860932089388,0.0,0.0,-0.0014050783216953279,0.0,0.0,0.0,0.0,0.0,-0.022691851723939182,0.0,-0.0014004132151603699,-0.011253324002027512,0.0,0.0,-0.061729437708854674,0.0,-0.0001890365779399872,-0.038239051327109336,-0.0011427408456802367,-0.05594704106450081,0.0,0.024897898882627487,0.28394379127770664,0.1345650515705347,0.11248321011662483,0.10465413532219828,0.0,0.0,0.0,0.0,0.0,0.0,-0.014962673410773277,-0.048699198812246325,-0.026363847330212593,0.0,0.0,2.0
Klhdc3,-0.24617015659809113,-0.015837434306740762,0.0,0.018201574087142944,-0.007426538020372391,0.0,0.0,0.01381360923871398,-0.06072275649756193,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.0020381902903318407,0.0,-0.0028008264303207397,-0.01723510041832924,0.0,0.0,-0.015039935018867254,0.0,-0.0001890365779399872,-0.00498770222067833,-0.004570963382720947,-0.013936925530433655,0.0,0.0018380359560251237,-0.19822862192057072,-0.005910719484090805,-0.010149422138929366,-0.1650022381916642,0.0,0.0,0.0,0.0,0.0,0.0,-0.03196015954017639,-0.05157823652029037,-0.016726978719234467,0.0,0.0,0.0
Csnk1g2,-0.2401810586452484,-0.015837434306740762,0.0,0.018201574087142944,-0.06847090929746628,0.0,-0.00021738186478614807,-0.005039777960628271,-0.16565450157038866,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.003057285323739052,0.0,-0.0028008264303207397,-0.03452467888593674,0.0,0.0,-0.015039935018867254,0.0,-0.0009451828896999359,0.004572060480713844,-0.001904568076133728,-0.013936925530433655,0.0,0.0018380359560251237,0.0684694614354521,-0.01666361402720213,-0.010149422138929366,-0.16432284146547319,0.0,0.0,0.0,0.0,0.0,0.0,0.08464172534644604,-0.05157823652029037,-0.028315249569714068,0.0,0.0,1.0
Eif4g1,-0.26367031171917915,-0.015837434306740762,0.0,-0.051571126580238345,-0.021379537135362624,0.0,0.0,0.01381360923871398,0.1797517452761531,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.0038046218920499086,0.0,-0.0028008264303207397,-0.01260843187570572,0.0,0.0,0.014542377404868603,0.0,-0.0001890365779399872,0.007897195294499398,-0.004570963382720947,-0.01078363597393036,0.0,0.0018380359560251237,-0.4130228095129132,-0.005910719484090805,-0.007466544061899185,-0.11452440647408366,0.0,0.0,0.0,0.0,0.0,0.0,-0.018007159903645514,-0.05157823652029037,-0.02473836787045002,0.0,0.0,0.0
Mbd5,1.068722921460867,-0.015837434306740762,0.0,0.018201574087142944,-0.009461350217461586,0.0,-0.0003043346107006073,-0.03718310944736004,0.10900703262072056,0.0,0.0,-0.0014050783216953279,0.0,0.0,0.0,0.0,0.0,0.006284419950097799,0.0,-0.0009336088597774506,-0.029516598358750343,0.0,0.0,-0.061729437708854674,0.0,-0.0001890365779399872,0.004572060480713844,0.08875287234783173,-0.05594704106450081,0.0,0.00961264243349433,0.1999617178365588,-0.05712317250669002,0.11248321011662483,-0.22002687197178603,0.0,0.0,0.0,0.0,0.0,0.0,-0.008868055567145348,-0.05466937530785799,0.023726307898759843,0.0,2.0,2.0
Arhgef25,-0.29896889701485635,-0.006091320887207985,0.0,-0.14864618837833404,-0.013420139998197555,0.0,0.0,0.016355935595929624,0.04822727461345494,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.0020381902903318407,0.0,-0.0028008264303207397,-0.01260843187570572,0.0,0.0,-0.00975256621837616,0.0,-0.0009451828896999359,0.007897195294499398,-0.004570963382720947,0.035993707329034806,0.0,-0.017221079866867512,-0.31880558559671046,0.016385384183377028,-0.007466544061899185,0.07742168664932252,0.0,0.0,0.0,0.0,0.0,0.0,-0.018007159903645514,-0.046392888091504575,-0.01618679888546467,0.0,0.0,1.0
Pcm1,-0.042861079424619676,-0.006091320887207985,0.0,0.07280629634857178,0.03715948186814785,0.0,-0.0006521455943584442,-0.023162114564329386,0.35563533565029504,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.02140099748969078,0.0,-0.0014004132151603699,-0.03189719989895821,0.0,0.0,0.04342226941138506,0.0,-0.0009451828896999359,-0.00976758373901248,-0.001904568076133728,-0.040998053178191184,0.0,0.004695209041237831,0.2964115560054779,-0.05189911153167486,-0.007466544061899185,0.16578303720802068,0.0,0.0,0.0,0.0,0.0,0.0,0.15440672382712364,-0.08619512744247913,0.0519645494222641,0.0,2.0,1.0
Rpl41,-0.2663016167283058,-0.015837434306740762,0.0,0.018201574087142944,-0.021379537135362624,0.0,0.0,-0.005039777960628271,-0.06446353301405906,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.0020381902903318407,0.0,-0.0028008264303207397,-0.01723510041832924,0.0,0.0,-0.00975256621837616,0.0,-0.0001890365779399872,0.002493851110339165,-0.004570963382720947,0.035993707329034806,0.0,0.0018380359560251237,-0.17106214467436076,-0.01666361402720213,-0.04653693944215775,-0.1650022381916642,0.0,0.0,0.0,0.0,0.0,0.0,-0.018007159903645514,-0.05157823652029037,-0.016726978719234467,0.0,0.0,0.0
Prkar1b,-0.1080233833193779,-0.006091320887207985,0.0,0.07280629634857178,0.0005328591167926788,0.0,-0.00021738186478614807,-0.059421222973614934,-0.1358184654917568,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,-0.00696381663903594,0.0,-0.0028008264303207397,-0.0358467848598957,0.0,0.0,-0.061729437708854674,0.0,-0.0009451828896999359,-0.00976758373901248,-0.004570963382720947,-0.05594704106450081,0.0,-0.010349780768156052,0.14842811096459627,-0.029770937748253345,-0.010149422138929366,0.1594986172579229,0.0,0.0,0.0,0.0,0.0,0.0,-0.03196015954017639,-0.063576839864254,-0.028315249569714068,0.0,0.0,0.0
Sema6d,1.221600397080183,-0.006091320887207985,0.0,0.07280629634857178,-0.0015019530802965165,0.0,0.0,0.004373313095420599,0.12490850921720266,0.0,0.0,-0.0014050783216953279,0.0,0.0,0.0,0.0,0.0,-0.008662308733910322,0.0,-0.0009336088597774506,0.017716244757175446,0.0,0.0,0.042622827030718326,0.0,0.0,0.007897195294499398,-0.0011427408456802367,-0.040998053178191184,0.0,0.03222852151840925,-0.3855284359678626,0.04035062976181507,-0.28777948021888733,0.22879462577402593,0.0,0.0,0.0,0.0,0.0,0.0,-0.014962673410773277,-0.04459011994302273,0.02534607481211424,0.0,0.0,2.0
Celf5,-0.23993978142738343,-0.015837434306740762,0.0,0.018201574087142944,-0.021379537135362624,0.0,0.0,-0.005039777960628271,-0.06421944400295615,0.0,0.0,-0.0028101566433906557,0.0,0.0,0.0,0.0,0.0,0.0020381902903318407,0.0,-0.0014004132151603699,-0.01723510041832924,0.0,0.0,-0.015039935018867254,0.0,-0.0001890365779399872,-0.00498770222067833,-0.004570963382720947,-0.013936925530433655,0.0,-0.014016509745270014,-0.18697402796708049,-0.01666361402720213,-0.010149422138929366,-0.1603906022384763,0.0,0.0,0.0,0.0,0.0,0.0,-0.018007159903645514,-0.04779995381832123,0.022443146705627443,0.0,0.0,0.0
Dna2,-0.22735637668520212,-0.0022700674831867217,0.0,0.027091356180608272,-0.1712152400612831,0.0,-0.010702676381915808,0.020425192005932333,0.16964074302464724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011582794785499574,-0.002864033281803131,0.0,0.0,-0.030752691514790056,0.0,0.0,-0.0023209574818611146,0.0,-0.006829189471900463,0.0,0.0,0.0,0.0,0.007286911811679602,0.39785880694165826,0.0,0.006389946341514587,-0.07465076621621847,0.0,-0.008138318359851838,0.36852522190660236,0.0,0.0,0.004605482444167137,0.1629020188190043,0.05432475708425045,0.24191571481525898,0.0,1.0,1.0
Cald1,0.1453789822384715,-0.0022700674831867217,0.0,0.027091356180608272,0.020359047055244446,0.0,-0.0034044135548174383,-0.020425192080438137,0.28305053476244213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00405397817492485,-0.002864033281803131,0.0,0.0,-0.08371644459664822,0.0,0.0,-0.0023209574818611146,0.0,-0.015291976034641266,0.0,0.0,0.0,0.0,0.0024603348597884178,0.36440192867070437,0.0,-0.13474681813269854,-0.07910283204168081,0.0,-0.003390965983271599,-0.1727964813262224,0.0,0.0,0.0026317045092582704,-0.0983898839354515,0.05432475708425045,0.35201953202486036,0.0,1.0,1.0
5430405H02Rik,-0.17760412640869616,-0.0011350337415933609,0.0,0.010578465797007084,0.023512249886989592,0.0,0.005054884366691112,-0.005043257288634777,-0.20602684665471316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00405397817492485,-0.010789633691310883,0.0,-0.0014777341485023498,-0.11655312739312648,0.0,0.0,-0.017407179921865464,0.0,-0.024873945862054825,0.0,0.0,0.0,0.0,0.008432204090058803,0.16119617626070976,0.0,0.006389946341514587,0.038922956474125386,0.0,-0.008138318359851838,-0.06539613354951143,0.0,0.0,0.004605482444167137,-0.1385298641771078,-0.05374683413654566,-0.12601622752845287,0.0,1.0,1.0
Adam4,-0.17001978117972613,-0.006810202449560166,0.0,-0.044549105931073425,-0.1712152400612831,0.0,0.10096336046233773,-0.0030259544402360915,0.21809271384030582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005791397392749787,-0.002864033281803131,0.0,0.0,0.13033809535205365,0.0,0.0,-0.0023209574818611146,0.0,-0.005225780177861452,0.0,0.0,0.0,0.0,-0.0012046005949378014,0.4260827778838575,0.0,0.009375881291925908,-0.03604034638032317,0.0,0.10105078630149364,0.2772744647786021,0.0,0.0,0.004605482444167137,0.2497843629308045,0.05432475708425045,0.3124158065021038,0.0,1.0,2.0
Foxk2,-0.07167762838304043,-0.0005675168707966804,0.0,0.004362980220466852,-0.024228392466902733,0.0,0.011706865169107914,-0.020425192080438137,-0.11706125958822668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00405397817492485,-0.0069872474670410155,0.0,-0.0014777341485023498,-0.08371644459664822,0.0,0.0,-0.017407179921865464,0.0,-0.024873945862054825,0.0,0.0,0.0,0.0,0.012164622880518436,0.1296547906845808,0.0,-0.017028037384152414,-0.01615316968411207,0.0,-0.003390965983271599,-0.15236838471144437,0.0,0.0,0.004605482444167137,-0.08198367565870285,-0.05374683413654566,-0.11441927589476109,0.0,1.0,0.0
3110040N11Rik,-0.15454647764563562,-0.0005675168707966804,0.0,0.004362980220466852,-0.06681318573653698,0.0,0.005054884366691112,-0.005043257288634777,-0.05184205597266555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011582794785499574,-0.004246719181537628,0.0,0.0,-0.02706990484148264,0.0,0.0,-0.0023209574818611146,0.0,-0.005225780177861452,0.0,0.0,0.0,0.0,-0.0041905352845788,-0.3486861667968333,0.0,-0.000605396144092083,-0.02755888268351555,0.0,0.10105078630149364,0.2824368850514293,0.0,0.0,0.004605482444167137,0.21359696062281727,0.05432475708425045,0.20582289658486844,0.0,1.0,1.0
Ube2n,-0.13035299304872752,-0.0007566891610622406,0.0,0.008069863095879554,0.01582609236240387,0.0,-0.001382716577500105,-0.0030259544402360915,0.06430208571255207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011582794785499574,-0.0020233739912509916,0.0,-0.0014777341485023498,0.16669029515236616,0.0,0.0,0.038295798450708386,0.0,0.5131996512413025,0.0,0.0,0.0,0.0,-0.07817641973495483,-0.36635588202625513,0.0,-0.056908307708799837,-0.049107472086325286,0.0,-0.008138318359851838,-0.1244141011685133,0.0,0.0,0.0026317045092582704,-0.02174799632281065,-0.05374683413654566,0.04487341814674437,0.0,1.0,1.0
