,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,DEG
Arxes1,0.0008155604071434,1.58966242607352,0.014,0.005,1.0,0
Tmem203,0.0008195639142866,1.65677662193206,0.013,0.004,1.0,0
Ubc,0.0008261307212607,0.494227179612229,0.098,0.069,1.0,0
Gps2,0.0008280341339989,1.18284543359965,0.019,0.008,1.0,0
Sco2,0.0008371788970586,1.34173491262994,0.017,0.006,1.0,0
Slc24a4,0.0008421075233949,0.80022941201318,0.036,0.022,1.0,0
Yap1,0.0008675894181811,-0.391943422829184,0.116,0.146,1.0,0
Grin1,0.0008679022657855,0.862477852699902,0.042,0.026,1.0,0
Polr2k,0.0008717921626855,1.07407362839303,0.02,0.009,1.0,0
Cyp2j6,0.0008879516658074,-0.316096200045077,0.132,0.163,1.0,0
Pcyt2,0.0008990442623462,0.433299875072271,0.127,0.094,1.0,0
Gramd3,0.0009032935099142,-0.217692495984082,0.275,0.309,1.0,0
Clybl,0.0009121967194689,-0.262220303434267,0.206,0.236,1.0,0
Dctn1,0.0009127371300327,0.534786097553448,0.069,0.046,1.0,0
E130102H24Rik,0.0009227527109284,-0.511192182544927,0.061,0.086,1.0,0
Pitpnm2,0.0009253327286296,0.372595012251679,0.146,0.118,1.0,0
Cit,0.000925589377499,0.694176593737253,0.039,0.022,1.0,0
Rps27a,0.0009401304163871,0.607220797457827,0.064,0.043,1.0,0
Kdm2a,0.0009415585116372,-0.214312498246978,0.185,0.217,1.0,0
Man1a,0.0009488205526249,-0.573546346397128,0.046,0.067,1.0,0
Etv4,0.0009616160636758,0.576883821352219,0.083,0.056,1.0,0
Pou2f1,0.0009627259811049,-0.147787212734329,0.371,0.411,1.0,0
Psmc3,0.0009636198194338,0.989902923424285,0.027,0.014,1.0,0
Dennd5a,0.0009691709051397,-0.37451950855748,0.103,0.132,1.0,0
Ccser1,0.0009734063751994,-0.143574308325203,0.799,0.809,1.0,0
BC051142,0.0009824840044446,-1.19260151502125,0.008,0.019,1.0,0
Ift57,0.0009930427961229,-0.332404154860775,0.078,0.103,1.0,0
Cxxc4,0.001000226745011,0.959612035823828,0.028,0.014,1.0,0
Tjp2,0.0010035276242894,-0.2961300788695,0.161,0.194,1.0,0
Dhrs7,0.0010124652191447,0.631576067806916,0.064,0.041,1.0,0
Ddx3x,0.001013363703691,-0.397264519701177,0.114,0.139,1.0,0
Smdt1,0.0010379805092752,0.807398484978748,0.032,0.02,1.0,0
Snx12,0.0010483966458016,-0.40645413943925,0.078,0.104,1.0,0
Mbtd1,0.0010705742835979,-0.174623774092196,0.186,0.216,1.0,0
Pigk,0.0010714817132665,-0.267699165091381,0.131,0.159,1.0,0
Vipas39,0.0010737095831275,0.130793810386156,0.047,0.037,1.0,0
Syt14,0.0010780653354993,-0.364968758481194,0.029,0.042,1.0,0
Cdh6,0.0010947353282135,0.616883894808547,0.02,0.011,1.0,0
Zrsr1,0.0011089380048985,1.20454050469897,0.019,0.008,1.0,0
Ltbp1,0.0011222306541682,0.456850597648309,0.119,0.091,1.0,0
Mid1,0.0011371722887471,-0.220978818682753,0.231,0.268,1.0,0
Cspp1,0.0011384061974736,-0.191247243578705,0.249,0.278,1.0,0
Sh3kbp1,0.0011647751699362,-0.328902205187804,0.089,0.117,1.0,0
Ramp2,0.0011693865522662,0.765029512584082,0.024,0.014,1.0,0
Hnrnpdl,0.0011746062596444,0.45545553048927,0.148,0.11,1.0,0
Setd3,0.0011866615818625,-0.349213328227249,0.112,0.141,1.0,0
Yif1b,0.0012113508643619,1.19734500329476,0.019,0.008,1.0,0
Clpx,0.0012208458375536,-0.436332782459422,0.062,0.083,1.0,0
Trappc4,0.0012219032781943,0.943462295830498,0.034,0.018,1.0,0
Rps6kb2,0.0012354524214321,0.820781651830553,0.044,0.026,1.0,0
Strn3,0.0012389653249548,-0.104528022987633,0.613,0.621,1.0,0
Grik5,0.0012454369644041,0.509458808355169,0.096,0.07,1.0,0
Ptk2,0.0012555767325236,-0.120403709715601,0.625,0.641,1.0,0
Cops8,0.0012593483078329,0.64737792392981,0.042,0.025,1.0,0
Cck,0.0012693534374999,0.851848437268996,0.031,0.017,1.0,0
Hif3a,0.001275600156184,0.265656268110428,0.157,0.137,1.0,0
Wasf1,0.0012916279164992,0.607220797457827,0.064,0.043,1.0,0
Klf13,0.0012926836089234,0.555902020172847,0.064,0.043,1.0,0
Clasp2,0.0012978883029989,-0.104144199735123,0.819,0.825,1.0,0
Fgfr3,0.0013139686690299,0.263732400628664,0.286,0.245,1.0,0
Lage3,0.0013157466943849,1.28819843374588,0.02,0.008,1.0,0
Gse1,0.0013182612069371,-0.220107048917382,0.092,0.113,1.0,0
Dusp11,0.0013230881639874,0.488301711114281,0.097,0.069,1.0,0
Acaca,0.0013240925280658,-0.22309383153657,0.317,0.359,1.0,0
Dnajc1,0.0013300033157315,-0.137481615896624,0.41,0.417,1.0,0
Bach2,0.0013319140117625,-0.22589256092125,0.338,0.377,1.0,0
Glrb,0.0013361536962077,-0.219263203859309,0.13,0.156,1.0,0
Emid1,0.0013397344593232,1.11573123774111,0.019,0.008,1.0,0
Pop4,0.0013427371963018,1.62360975799686,0.013,0.004,1.0,0
Cox6b1,0.0013535028753364,0.566879030429235,0.066,0.049,1.0,0
Lsm7,0.0013550401852056,1.02692987273583,0.029,0.016,1.0,0
Ube2k,0.001359701942823,-0.239997431414806,0.192,0.226,1.0,0
Fign,0.0013728826593225,-0.912478274657989,0.02,0.035,1.0,0
Etv1,0.0013783877481239,-0.435073814537044,0.073,0.09,1.0,0
Mpdu1,0.0013785715006042,0.742230064640583,0.041,0.025,1.0,0
Myl6,0.0013939618405097,0.647080123321695,0.047,0.032,1.0,0
C1ql3,0.0014059442871773,0.852696831907316,0.019,0.009,1.0,0
Arhgef33,0.0014169999476183,-1.46562000942767,0.004,0.012,1.0,0
Man1c1,0.0014175841717871,-0.666823193931333,0.02,0.034,1.0,0
Slco1c1,0.0014185678204795,0.209036879842411,0.433,0.418,1.0,0
Cacna1a,0.0014644390661915,0.141781670107661,0.395,0.367,1.0,0
Abcd4,0.0014649541551053,0.492800886820933,0.041,0.027,1.0,0
Rhobtb3,0.0014799041360566,-0.392582435624125,0.07,0.094,1.0,0
Ldb1,0.0014878530231319,0.581713672958031,0.052,0.034,1.0,0
Ptma,0.0014892125593517,0.67019713769438,0.05,0.034,1.0,0
Mitf,0.0014912318268363,-0.326450811030726,0.136,0.164,1.0,0
Fggy,0.0014920270479376,-0.387384823441391,0.115,0.143,1.0,0
Ttc4,0.0015032144561605,0.691943476363254,0.048,0.032,1.0,0
Dkk3,0.0015130033887393,-0.438994032549545,0.1,0.131,1.0,0
Ttc28,0.0015230453169139,-0.239800276643064,0.254,0.289,1.0,0
Eva1a,0.0015271786963357,0.890110793550432,0.036,0.019,1.0,0
Ppwd1,0.0015309522736377,0.488406442238709,0.077,0.054,1.0,0
Rab8b,0.0015348913071177,-0.202970990277316,0.033,0.043,1.0,0
Nudcd3,0.0015420099404742,0.396067269044509,0.118,0.095,1.0,0
Anapc2,0.0015446049425923,0.646245954439889,0.027,0.016,1.0,0
Tmem121,0.0015470300055449,1.55489700791285,0.012,0.004,1.0,0
Tubb5,0.0015510201790302,0.641709173843118,0.036,0.024,1.0,0
Fam173a,0.0015623185877133,0.561538825159134,0.07,0.046,1.0,0
Flrt2,0.0015627875714945,-0.395088746857529,0.058,0.079,1.0,0
Asap1,0.0015688643209993,-0.197579531590544,0.276,0.289,1.0,0
Fbxl17,0.0015699611517706,-0.131290256265416,0.779,0.799,1.0,0
Pid1,0.0015893250853482,-0.252246433423773,0.306,0.349,1.0,0
Cyp7b1,0.0016249056382505,0.24023411291147,0.293,0.263,1.0,0
Glul,0.0016329248627085,0.176123972454488,0.53,0.498,1.0,0
Csdc2,0.0016350749817487,0.540646748974691,0.089,0.063,1.0,0
Ergic3,0.0016537284217602,0.708306922572141,0.043,0.027,1.0,0
Ythdf3,0.00169242639081,-0.211677080566311,0.205,0.236,1.0,0
Krtcap2,0.0016930624587195,0.85134914844557,0.032,0.018,1.0,0
Usp9x,0.0016980711796331,-0.118925644748665,0.313,0.312,1.0,0
Lrrc8d,0.0017093469651032,-0.396289799440845,0.02,0.031,1.0,0
Ndufs6,0.0017314582659474,1.00469992535237,0.021,0.011,1.0,0
Pld3,0.0017617463854035,0.47989885984798,0.046,0.029,1.0,0
Uqcrq,0.0017631411157654,0.70979500423155,0.049,0.034,1.0,0
Kdelr1,0.0017825535067844,0.826028881445236,0.037,0.022,1.0,0
Lgr4,0.0017893212470725,-0.227634245122787,0.264,0.3,1.0,0
Kdm5b,0.0017918156947968,-0.250045807878016,0.198,0.232,1.0,0
Srrm2,0.0017995335467436,-0.23659105075135,0.252,0.29,1.0,0
Scaf8,0.001801037024913,-0.16993115132838,0.219,0.249,1.0,0
Pantr1,0.0018314924208026,0.254207340250439,0.246,0.216,1.0,0
Pmp22,0.0018508241672648,0.772784729897412,0.045,0.026,1.0,0
Bri3,0.0018569360266011,0.831217104496864,0.033,0.02,1.0,0
Trib2,0.0018573928558985,0.445582407200475,0.106,0.081,1.0,0
Acot11,0.0018652741016963,0.356436198825802,0.172,0.137,1.0,0
Os9,0.0018666198793392,0.77211173691003,0.039,0.023,1.0,0
Rasl11b,0.0018755860461118,1.20551893474046,0.017,0.007,1.0,0
Kat6b,0.0018795163745853,-0.227456966699625,0.227,0.262,1.0,0
Chst2,0.0018944348880665,0.415391954355246,0.117,0.091,1.0,0
Supt3,0.0018962133839143,-0.325397472455702,0.166,0.195,1.0,0
Plcd4,0.0018982054980643,0.390882561959025,0.136,0.103,1.0,0
Oaz1,0.0019033765096793,0.615410195271174,0.058,0.038,1.0,0
Zranb1,0.0019141154918322,-0.348937029262335,0.099,0.126,1.0,0
Atg9a,0.0019262153255014,0.843336937413477,0.042,0.026,1.0,0
Ptpn13,0.0019272202905638,-0.267965702465306,0.189,0.219,1.0,0
Itga1,0.0019272574171098,0.842428496453489,0.029,0.016,1.0,0
Prrc2a,0.0019418085190837,0.763928974701064,0.044,0.027,1.0,0
Zmat1,0.0019454130939663,-0.425253565919444,0.071,0.095,1.0,0
3222401L13Rik,0.0019520397035618,-0.626332224064775,0.031,0.048,1.0,0
Gm1043,0.0019700103200698,-0.978022083215799,0.008,0.016,1.0,0
Prtg,0.0020037478129994,-1.29786284466807,0.007,0.015,1.0,0
Lrp4,0.002008274402036,0.237737192095719,0.216,0.202,1.0,0
Gm28750,0.0020471344972136,0.85797177394799,0.037,0.021,1.0,0
Ylpm1,0.0020599546075427,-0.146796870477069,0.277,0.281,1.0,0
Rps12,0.0020744414067025,0.394882235944934,0.056,0.04,1.0,0
2010315B03Rik,0.0020799642760298,-0.444032101837193,0.067,0.091,1.0,0
Rpl11,0.0020868144900888,0.588559869626364,0.058,0.039,1.0,0
Glis1,0.0020934118242651,-0.992132795568951,0.011,0.021,1.0,0
Sdk1,0.0020976214130314,1.40791198923442,0.016,0.007,1.0,0
Brsk2,0.0021075316042741,0.881843177566833,0.032,0.017,1.0,0
Stk39,0.0021243694601742,-0.433501015233806,0.077,0.099,1.0,0
Pcbp1,0.0021431455498572,0.956336903790967,0.026,0.013,1.0,0
Nme2,0.0021622056309081,0.812681153059437,0.027,0.014,1.0,0
Cnih1,0.0021712196981783,0.847598964267637,0.032,0.017,1.0,0
Sgce,0.0021870913955723,-0.282845175509333,0.113,0.139,1.0,0
Tmem14c,0.0022108030950731,1.15314519938423,0.022,0.01,1.0,0
Tmtc2,0.0022125076818878,-0.210290247621478,0.338,0.366,1.0,0
Igdcc4,0.0022183364682041,0.346374780425724,0.169,0.147,1.0,0
Tomm22,0.0022277939702366,1.0360640962617,0.018,0.008,1.0,0
Atp5b,0.0022437599029861,0.328999987809357,0.14,0.109,1.0,0
Rhou,0.0022516700568791,0.433460284431541,0.103,0.074,1.0,0
Smc5,0.002261882376823,-0.260954959236749,0.107,0.13,1.0,0
Slc24a3,0.002271457389171,0.322329968302107,0.16,0.126,1.0,0
Nrn1,0.0022817688614545,0.264176511772971,0.017,0.011,1.0,0
Fermt2,0.0022996722503831,-0.219273531803562,0.264,0.291,1.0,0
Btd,0.0023094450889287,0.809788240438025,0.032,0.018,1.0,0
Asf1a,0.0023173836274935,0.963914310505866,0.028,0.014,1.0,0
Lrrc1,0.0023190763582758,-0.721997333360013,0.025,0.041,1.0,0
Map1a,0.0023200200122079,0.861379075007117,0.033,0.019,1.0,0
Nova1,0.002320400505902,-0.258539060039469,0.207,0.244,1.0,0
Ext1,0.0023397419261337,-0.143021049594067,0.643,0.657,1.0,0
Zim1,0.0023412023646481,-0.988210649861315,0.01,0.019,1.0,0
Rtn4,0.0023617051003618,-0.249537456265907,0.248,0.269,1.0,0
Lrrfip2,0.0023622486738103,-0.1697757101721,0.089,0.105,1.0,0
Atp5e,0.0023634351995794,0.916163250750709,0.022,0.012,1.0,0
Tlcd1,0.0023651004286555,1.50813254057692,0.013,0.004,1.0,0
Ddit4,0.0023671467359126,1.10423559890328,0.018,0.008,1.0,0
Spred1,0.0024012025431978,-0.1968545672849,0.304,0.326,1.0,0
Lrrc4b,0.002427224639731,0.497782143529225,0.075,0.057,1.0,0
Sec23b,0.0024425877893315,0.79469122847175,0.033,0.019,1.0,0
Mob3b,0.0024733111960993,-1.08895918186188,0.011,0.023,1.0,0
Gm2115,0.0024786005912872,-0.466720043823997,0.052,0.075,1.0,0
Rabac1,0.0024899073795047,0.488061022053478,0.076,0.054,1.0,0
Prdm5,0.0024985921593758,-0.277626141649566,0.154,0.185,1.0,0
Sgcd,0.0025002654101374,0.145250324661165,0.472,0.441,1.0,0
Hes5,0.0025081945789784,0.837802616607622,0.03,0.016,1.0,0
Ndufa13,0.0025091113032179,0.642701436720336,0.05,0.032,1.0,0
Pnkp,0.0025113572510168,0.725723975649551,0.022,0.012,1.0,0
Rgs17,0.0025158493632379,0.775075934784842,0.03,0.017,1.0,0
Hmgn3,0.0025221750001361,0.463201767461141,0.107,0.08,1.0,0
Mtmr3,0.0025295948217755,-0.28657168390313,0.199,0.23,1.0,0
Ntng1,0.0025422583622298,0.911205237198175,0.027,0.019,1.0,0
Sncaip,0.0025522102176166,0.646493648670198,0.038,0.023,1.0,0
Atl2,0.0025605999512459,-0.20264366023298,0.26,0.291,1.0,0
Mageh1,0.0025660952186132,0.680427889996705,0.037,0.022,1.0,0
1110019D14Rik,0.0025691437527406,-0.209987831259048,0.126,0.13,1.0,0
Gm14443,0.00257630805928,-0.988210649861315,0.009,0.019,1.0,0
Cradd,0.002586163243143,-0.428747373386249,0.05,0.07,1.0,0
Add3,0.0025865859732105,-0.180066645470846,0.428,0.462,1.0,0
Rpl35a,0.0026155955830883,0.515145212559447,0.061,0.044,1.0,0
Ddx10,0.0026399379630277,-0.464852822469472,0.063,0.083,1.0,0
Ctxn1,0.0026514711271602,1.11488284310279,0.019,0.009,1.0,0
Fau,0.0026658797005251,0.456839051423307,0.067,0.052,1.0,0
Itpr1,0.0026844517016099,-0.311017083468048,0.154,0.175,1.0,0
Tcea1,0.0027123421628941,0.380493699893239,0.086,0.074,1.0,0
Map3k2,0.0027150911520984,-0.312440395771318,0.126,0.152,1.0,0
Pds5a,0.0027197142659807,-0.241658080974959,0.18,0.2,1.0,0
Ndn,0.0027425683320461,1.17462492679468,0.017,0.008,1.0,0
Hsp90b1,0.0027578550218998,0.588737917845224,0.071,0.048,1.0,0
Slc35e4,0.002780534497509,1.0302350174595,0.022,0.011,1.0,0
Med31,0.0028073701096165,1.09425151033066,0.02,0.01,1.0,0
Arid1a,0.0028167905464379,-0.286046514286717,0.186,0.22,1.0,0
Ldlr,0.0028219903977666,0.537723950288296,0.089,0.063,1.0,0
Nsmce2,0.0028292844469101,-0.28003285313505,0.156,0.189,1.0,0
Gm16759,0.0028357496800347,-0.357118758855872,0.136,0.167,1.0,0
Tshz3,0.0028375144858051,0.954946890155266,0.023,0.013,1.0,0
Pou3f3,0.0028487390854043,0.344080377365184,0.161,0.133,1.0,0
Zmym2,0.0028648707514685,-0.284248265266694,0.183,0.206,1.0,0
R74862,0.0028728804987071,1.12808234085765,0.018,0.008,1.0,0
Pcf11,0.0028801282187148,-0.301313680171623,0.09,0.113,1.0,0
Dennd6b,0.0029123150313042,1.08608825219302,0.02,0.011,1.0,0
Cask,0.0029764377035896,-0.272684718916977,0.207,0.239,1.0,0
Aplp2,0.0029850649488704,0.367270004737074,0.133,0.104,1.0,0
Tbkbp1,0.0030035016926395,0.988758381483344,0.024,0.013,1.0,0
Clptm1,0.0030111857420043,0.596295518405969,0.061,0.039,1.0,0
Prdx4,0.0030124860235819,0.708306922572141,0.034,0.021,1.0,0
Snta1,0.0030196897101345,0.340853192156355,0.162,0.131,1.0,0
Acbd6,0.0030306317546904,-0.20797734115087,0.087,0.108,1.0,0
Dhcr24,0.0030588947917877,0.601194821941148,0.046,0.03,1.0,0
Pknox2,0.003065821415237,-0.34768196607671,0.056,0.076,1.0,0
Ubash3b,0.0030770862049739,-0.191289496887094,0.06,0.074,1.0,0
Abca8a,0.0030845307820922,-1.0615732940668,0.01,0.02,1.0,0
Eif4g1,0.0030963451112987,0.33624310911645,0.12,0.094,1.0,0
Slc48a1,0.0031170246940296,0.529021074733686,0.055,0.036,1.0,0
Elmod2,0.0031216039650634,-0.476004491575472,0.014,0.021,1.0,0
Zfand5,0.0031229486304412,-0.351548242718873,0.084,0.1,1.0,0
Zfp961,0.0031229631253996,-0.528565402362449,0.05,0.069,1.0,0
Mif,0.0031509891665528,0.716073805615831,0.042,0.026,1.0,0
Pik3ip1,0.0032567534701004,0.498514538015327,0.071,0.052,1.0,0
Cox5b,0.0032590692635042,0.564716068943291,0.049,0.033,1.0,0
Tmem63b,0.0032704836992097,0.607809772783781,0.072,0.05,1.0,0
Ptch1,0.0032832353338962,-0.229257247617004,0.277,0.307,1.0,0
Fip1l1,0.0032926133456326,-0.429652717223607,0.097,0.119,1.0,0
Tril,0.0033011801986248,1.16081912726965,0.019,0.008,1.0,0
Lrrc20,0.0033080042961808,-0.954658090150288,0.011,0.019,1.0,0
3110039M20Rik,0.0033210996940703,-0.384342365393533,0.111,0.137,1.0,0
Ptdss2,0.003345962860153,0.807842596123055,0.034,0.019,1.0,0
Ranbp3l,0.0033745060358078,0.206805332543828,0.135,0.128,1.0,0
Bdh1,0.0033878774807548,0.453981637930405,0.052,0.036,1.0,0
Cplx2,0.0033988768381221,0.762407946578213,0.026,0.015,1.0,0
Eef2,0.0034313658934022,0.606056864324191,0.05,0.034,1.0,0
Atraid,0.0034622992681964,0.513659491718597,0.088,0.062,1.0,0
Xylt1,0.0034678604812307,-0.189450472360583,0.328,0.366,1.0,0
Gabarap,0.0034834385955958,0.706071918188832,0.036,0.023,1.0,0
Rreb1,0.003500885305281,-0.301569756869099,0.168,0.199,1.0,0
Meis1,0.0035131661410846,-0.165325322418784,0.085,0.103,1.0,0
Eno1,0.0035231668763803,0.483867762050925,0.084,0.06,1.0,0
Sdf4,0.0035292262453456,0.700513412852271,0.045,0.029,1.0,0
Cuta,0.0035349345306485,0.910631600991458,0.027,0.015,1.0,0
Zfp597,0.0035369917887764,-0.410337573926478,0.014,0.022,1.0,0
Jarid2,0.0035477336475051,-0.186501315484834,0.283,0.319,1.0,0
Actr6,0.0035487272019452,1.09350919231022,0.019,0.009,1.0,0
Specc1l,0.0035721391488604,-0.354981348944113,0.101,0.124,1.0,0
Ccdc6,0.0035801187736592,0.622951744283793,0.052,0.035,1.0,0
Atp6ap1,0.0035906076171331,0.724720012462975,0.041,0.025,1.0,0
Hhipl1,0.0036049023474624,-0.793552789597985,0.015,0.027,1.0,0
Zfp532,0.0036080233721348,-0.274805550890029,0.195,0.224,1.0,0
Tsc22d3,0.0036163007044318,0.446642467502088,0.11,0.085,1.0,0
Zfp763,0.0036277325855426,-1.08276291589797,0.008,0.017,1.0,0
Synpo2,0.0036281594445055,-0.454731693284931,0.076,0.097,1.0,0
Gm11149,0.0036434907893319,0.44507830592283,0.105,0.076,1.0,0
Uba52,0.0036488207343175,1.1479569763326,0.018,0.009,1.0,0
Hip1,0.003653444127224,0.297345987296699,0.21,0.174,1.0,0
Ik,0.0036616168971774,0.581167631908067,0.037,0.024,1.0,0
Dhcr7,0.0036704002893963,0.782307504015918,0.037,0.022,1.0,0
Rpl3,0.0036800595486151,0.566918470417232,0.05,0.033,1.0,0
Higd2a,0.003684585374739,0.782307504015918,0.026,0.014,1.0,0
Rps8,0.0036954276677454,0.43515776363875,0.085,0.068,1.0,0
Gas5,0.0036976816175673,0.556495562138323,0.055,0.036,1.0,0
Ccdc18,0.0037011409365592,-0.498593322611389,0.031,0.045,1.0,0
2610307P16Rik,0.0037271247651133,1.45215890232359,0.01,0.003,1.0,0
Vmn2r57,0.0037456765873438,-0.802654996705238,0.014,0.025,1.0,0
Snrpd2,0.0037527045885863,0.942772176209163,0.022,0.011,1.0,0
Ppia,0.0037828344095099,0.34726004400558,0.138,0.115,1.0,0
Pet100,0.0037886346305707,0.897784721435854,0.027,0.014,1.0,0
Glrx2,0.0038416693368892,0.782307504015918,0.035,0.02,1.0,0
Vps54,0.0038491881281818,-0.305155337234422,0.136,0.154,1.0,0
Ndufc1,0.0038582298563811,0.87991830064234,0.03,0.017,1.0,0
Adprhl2,0.0038658249198946,1.22976648098714,0.017,0.007,1.0,0
March3,0.0038949568211824,0.493802410666006,0.085,0.064,1.0,0
Atf1,0.0039496999385511,-0.204082064465429,0.043,0.043,1.0,0
Ubr1,0.0039602374772469,-0.283594432883166,0.141,0.165,1.0,0
Riok2,0.0039692006768733,-0.432816916856491,0.037,0.052,1.0,0
Gm26618,0.0039948519296484,-0.335157170724653,0.143,0.168,1.0,0
Lrp10,0.0040076724596795,0.830670525577317,0.027,0.015,1.0,0
Ccdc149,0.0040142680322822,1.1422034491023,0.015,0.007,1.0,0
Ulk4,0.0040340462915523,-0.812850763811126,0.018,0.027,1.0,0
Reep5,0.0040385966225983,0.494669058064032,0.095,0.072,1.0,0
Rpl36al,0.0040544117805639,0.85134914844557,0.03,0.017,1.0,0
Riok1,0.0041065381589092,0.342846530797857,0.042,0.029,1.0,0
Stim2,0.0041233009240333,-0.466921102292845,0.059,0.077,1.0,0
Tfdp2,0.0041330058111835,-0.334375476149415,0.106,0.134,1.0,0
Slc30a1,0.0041365179266691,1.04104177241609,0.02,0.009,1.0,0
Tnrc6b,0.0041627494555231,-0.110102504851859,0.605,0.616,1.0,0
Ophn1,0.0042353104418487,-0.286309108058472,0.153,0.184,1.0,0
Romo1,0.0042693919711744,1.14487758340063,0.016,0.007,1.0,0
Irs1,0.0042983721473025,-0.45083530268948,0.067,0.091,1.0,0
Hgf,0.0043158772621943,0.493802410666006,0.064,0.05,1.0,0
Cep68,0.0043238235286774,-0.406549313436771,0.036,0.051,1.0,0
Plxnb1,0.0043426125723221,0.420907968339147,0.122,0.092,1.0,0
Gpt,0.0043491219892469,0.947366750286415,0.022,0.011,1.0,0
Nsmf,0.0043689717983717,0.425031724300723,0.114,0.087,1.0,0
Ndst2,0.0043858377777269,1.09163556212365,0.017,0.008,1.0,0
Rps23,0.0043892558482432,0.537573914925068,0.062,0.044,1.0,0
Dad1,0.0044212151393778,0.637917594680744,0.052,0.035,1.0,0
Bscl2,0.0044290939667684,0.989902923424285,0.025,0.013,1.0,0
Kitl,0.0044435967200643,0.708306922572141,0.012,0.006,1.0,0
Lonp2,0.0044819888648291,-0.217692495984082,0.19,0.221,1.0,0
Cyld,0.0045011507174387,-0.41661900674493,0.074,0.092,1.0,0
Fam13c,0.00451179836727,-0.204528556788078,0.295,0.329,1.0,0
Gm10754,0.0045211745818271,-1.75112469606516,0.003,0.011,1.0,0
Cfl2,0.0045299769772364,0.560495760908637,0.061,0.042,1.0,0
Pten,0.0045307832619902,-0.208301445471176,0.17,0.198,1.0,0
Ubtf,0.0045504032815878,0.67669731605532,0.043,0.029,1.0,0
Cox16,0.0045777722256186,-0.196793602658194,0.27,0.299,1.0,0
Rbm20,0.0045932580378536,0.664044622396098,0.049,0.033,1.0,0
Ctsb,0.004630947377961,0.405043347368999,0.08,0.059,1.0,0
Rpl23,0.0046338010134374,0.504399821700594,0.054,0.038,1.0,0
Gca,0.0046345689239173,-0.32023065769652,0.112,0.137,1.0,0
Ap4m1,0.0046367028308859,0.771336386194915,0.036,0.022,1.0,0
Ldlrad3,0.0046511086368446,-0.234698921289772,0.086,0.106,1.0,0
Grcc10,0.0046628530192573,0.67892976417061,0.047,0.031,1.0,0
Uqcrh,0.0046873583670896,0.415915713678801,0.066,0.054,1.0,0
D3Ertd751e,0.0047053801382355,-0.313816197016278,0.087,0.11,1.0,0
Camta2,0.0047076440667861,0.367270004737074,0.047,0.034,1.0,0
Gm16008,0.0047591608500902,-0.248719391604706,0.012,0.016,1.0,0
Tcf20,0.004773924553134,-0.163641407055483,0.176,0.178,1.0,0
Atp1b3,0.0047888970572601,0.632560384511236,0.042,0.028,1.0,0
Rsrc1,0.0048800495217426,-0.235441164978568,0.158,0.187,1.0,0
Kdelr2,0.0049248243242226,1.04909404471082,0.022,0.011,1.0,0
2610001J05Rik,0.0049382505605656,0.762129622078288,0.021,0.012,1.0,0
Iqck,0.004939570308509,-0.616241872474357,0.026,0.04,1.0,0
Pnpla8,0.0049860016066016,-0.294876550460205,0.143,0.172,1.0,0
Rrnad1,0.0050004748910737,-0.132803598397569,0.056,0.054,1.0,0
Slc27a1,0.0050124509352295,0.215817663366241,0.367,0.339,1.0,0
Slc25a5,0.0050133145741856,0.56347290209266,0.063,0.044,1.0,0
Odf2,0.0050338214435404,0.289178582925223,0.134,0.105,1.0,0
Rbm4,0.0050360450794609,-0.473590720536247,0.058,0.077,1.0,0
Scrn1,0.0050376034682933,-0.27427602435045,0.03,0.041,1.0,0
Bcl9,0.0050558515935087,-0.321567672700943,0.085,0.108,1.0,0
Ryk,0.0050740465311965,-0.302456668487014,0.114,0.128,1.0,0
Zfp516,0.0050816802793212,-0.326096088602595,0.088,0.111,1.0,0
Osbp,0.0051083586661137,-0.252044000774859,0.03,0.04,1.0,0
Jtb,0.0051151452761994,0.809274551616187,0.031,0.018,1.0,0
Dennd6a,0.0051197503391062,-0.350666361253503,0.114,0.136,1.0,0
Abcd3,0.005129523102606,-0.252604232100349,0.154,0.18,1.0,0
Ror1,0.0051297239487011,0.290771867263031,0.034,0.024,1.0,0
Cherp,0.0051750938523793,0.743833356201282,0.038,0.023,1.0,0
Ano3,0.0051762376635581,0.331200750029553,0.077,0.06,1.0,0
Gstz1,0.0052155795343071,0.486175410005893,0.058,0.039,1.0,0
Abtb2,0.0052173605393726,-0.237631343037413,0.125,0.133,1.0,0
Nfat5,0.0052758817952413,-0.163367129869364,0.43,0.458,1.0,0
B3galt5,0.0052874506644542,-0.453759854217607,0.015,0.024,1.0,0
Abr,0.0052944295446677,0.162176000203798,0.45,0.415,1.0,0
Tor2a,0.0053066065545701,1.21526691129202,0.016,0.007,1.0,0
Ccdc59,0.0053075354007168,0.569899171252092,0.041,0.029,1.0,0
Ifngr1,0.0053457833679418,0.906296221291371,0.025,0.013,1.0,0
Ring1,0.0054024587274146,0.689198099624437,0.044,0.03,1.0,0
Tmem59l,0.0054115089568289,1.39374221609827,0.014,0.006,1.0,0
4930522L14Rik,0.0054174317499074,-0.558729413819148,0.021,0.033,1.0,0
E330009J07Rik,0.0054267080387137,1.112012949495,0.018,0.008,1.0,0
Mib1,0.0054401914077836,-0.174578610129543,0.253,0.284,1.0,0
B4galt4,0.0054594530769621,1.0497878148809,0.018,0.009,1.0,0
Tlk1,0.0054740121700133,-0.303797703088009,0.124,0.149,1.0,0
Ctnnd2,0.0054804726894439,-0.101306697556667,1.0,1.0,1.0,0
