,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,DEG
Mpp5,0.0009385234234445,-0.144843864562875,0.113,0.131,1.0,0
Dpf3,0.0009407664767816,-0.108343243077408,0.145,0.163,1.0,0
Mettl15,0.000942310887721,-0.304974832769113,0.115,0.141,1.0,0
St8sia1,0.0009443897310029,-0.242174409863965,0.103,0.123,1.0,0
March7,0.000946470928737,-0.167230904011106,0.153,0.175,1.0,0
Zfp609,0.0009504349601612,-0.114406081087705,0.206,0.225,1.0,0
Senp7,0.0009546712497004,-0.160010439657747,0.268,0.299,1.0,0
Prpf18,0.0009649033130173,-0.317746972954342,0.04,0.053,1.0,0
Slc10a7,0.000965123528135,-0.18062697778344,0.112,0.132,1.0,0
Olig2,0.0009704146541921,0.255108141465064,0.177,0.149,1.0,0
Asrgl1,0.0009734233389078,-0.151765818824554,0.27,0.299,1.0,0
Acbd5,0.0009792841435564,-0.184629808171204,0.102,0.122,1.0,0
Rap1a,0.0009849559699994,-0.305349348915648,0.108,0.129,1.0,0
Cdip1,0.0009854472075554,0.105027268097539,0.092,0.094,1.0,0
Pkn2,0.0009867096847067,-0.115588665588933,0.18,0.199,1.0,0
Pcdh17,0.0009873379340015,0.155687174090428,0.42,0.399,1.0,0
Rnf19a,0.0009975891908003,-0.131733400515284,0.056,0.067,1.0,0
Ndufs1,0.0009980616468884,-0.32860170563767,0.08,0.102,1.0,0
Glis1,0.0010012309406553,-0.446322976661832,0.049,0.069,1.0,0
Stat3,0.0010030950791799,-0.247609616197241,0.095,0.115,1.0,0
Firre,0.0010034638869075,-0.164976692551096,0.089,0.106,1.0,0
Gpr176,0.0010035290551735,-0.588658286239192,0.041,0.059,1.0,0
Mb21d2,0.0010124577690898,-0.120748558562879,0.238,0.263,1.0,0
Ap2a1,0.0010229151027438,0.631931442071393,0.04,0.029,1.0,0
Cep70,0.0010245377960832,-0.553247282267155,0.027,0.041,1.0,0
Srpk2,0.0010383769000876,0.107924374327,0.481,0.435,1.0,0
Smap1,0.0010391638505974,-0.173438271299292,0.114,0.134,1.0,0
Runx2,0.0010527547596905,-0.52227182989513,0.052,0.072,1.0,0
Arhgap12,0.0010529121590569,-0.101981769320122,0.154,0.173,1.0,0
Macrod1,0.001055266223489,0.597226193114132,0.062,0.044,1.0,0
Mif,0.0010563777402645,0.250060806727747,0.043,0.033,1.0,0
AI480526,0.0010572942035209,-0.149932812326647,0.066,0.078,1.0,0
Trdmt1,0.0010631307865777,-0.533127804199104,0.025,0.037,1.0,0
Malt1,0.0010644576078972,-0.460961520186177,0.046,0.057,1.0,0
Sppl3,0.0010700766299739,0.100557218876472,0.18,0.179,1.0,0
Emc4,0.0010727184798199,0.526185212001986,0.031,0.02,1.0,0
2900076A07Rik,0.0010742730182516,-0.553400199225365,0.041,0.06,1.0,0
Pip5k1a,0.0010878796006465,-0.233077843847224,0.078,0.095,1.0,0
Hs2st1,0.0010935142406632,-0.115695789779878,0.219,0.24,1.0,0
Ppargc1a,0.0010954896105083,-0.311333222855004,0.073,0.091,1.0,0
Grcc10,0.0010959313345291,0.454880598616246,0.051,0.037,1.0,0
Pdia6,0.0011482462906786,0.544243911132205,0.059,0.043,1.0,0
Slc9a7,0.0011584634529378,-0.257476722048243,0.134,0.158,1.0,0
Myrf,0.0011628954845849,-0.849474866823167,0.017,0.03,1.0,0
Bcl6,0.0011700210260822,0.361953686798645,0.096,0.083,1.0,0
Slc25a4,0.0011704482236369,0.361391154259212,0.077,0.06,1.0,0
Wnk2,0.0011715845219893,-0.243148306708209,0.055,0.071,1.0,0
Gpr155,0.0011723685343345,0.465482142482402,0.098,0.071,1.0,0
Ldb2,0.0011742337066325,-0.156075064234335,0.177,0.2,1.0,0
Tceal3,0.0011755351776608,1.02584564978448,0.022,0.011,1.0,0
Gpr137c,0.0011917835180447,-0.194617740491729,0.27,0.303,1.0,0
Rab30,0.001203730077913,-0.252529525071208,0.12,0.14,1.0,0
March6,0.0012115738557986,-0.185098288471869,0.133,0.154,1.0,0
Eef1a1,0.0012158415153638,0.210094399410103,0.132,0.117,1.0,0
Rad18,0.0012250632152808,-0.225518234486147,0.019,0.025,1.0,0
Arid1b,0.0012315663434116,0.111730725368622,0.472,0.426,1.0,0
Zfp407,0.0012441145388511,-0.12915621697214,0.224,0.247,1.0,0
Atf6,0.0012466887078017,0.16591049394333,0.115,0.111,1.0,0
Pcdhga6,0.0012555970627279,-1.12544832836446,0.008,0.017,1.0,0
Zhx2,0.0012586309379987,-0.225548499016737,0.09,0.108,1.0,0
Jakmip2,0.0012586982850283,-0.106398381144622,0.238,0.259,1.0,0
Smurf2,0.0012687309516168,-0.101173657671649,0.205,0.224,1.0,0
Ptpdc1,0.0012747266405293,-0.213886293032043,0.072,0.087,1.0,0
Cox7c,0.0012778434772588,0.288603482985141,0.073,0.061,1.0,0
Fip1l1,0.0012826125274789,-0.10803885222055,0.403,0.435,1.0,0
Rps19,0.0012967127875664,0.591529088010755,0.042,0.029,1.0,0
Rgl1,0.0012988791693231,-0.496554957472179,0.039,0.055,1.0,0
Ubr1,0.001302553108659,-0.206984219072672,0.183,0.206,1.0,0
Plekhh2,0.0013033701311776,-0.481236037351767,0.021,0.032,1.0,0
Rpl32,0.0013086759645782,0.504738660205915,0.047,0.034,1.0,0
Mbnl1,0.0013132623044964,-0.180370146674472,0.266,0.296,1.0,0
Tfcp2,0.0013145151044921,-0.249279192908108,0.066,0.08,1.0,0
Prpf40a,0.0013214904701994,-0.202769803409341,0.158,0.181,1.0,0
Pcx,0.0013286351716673,-0.385477054546336,0.044,0.06,1.0,0
Fbxo11,0.001337182031516,-0.17797403307997,0.211,0.236,1.0,0
Pmp22,0.0013550097570509,0.670169295554013,0.04,0.025,1.0,0
Atp5o,0.0013777407653894,0.542842555955593,0.038,0.028,1.0,0
Sec11c,0.0013778883154262,0.472453228064195,0.069,0.048,1.0,0
Cit,0.0013853155820091,0.259279336757126,0.125,0.114,1.0,0
Ubr2,0.0013922226405655,-0.129655389479166,0.125,0.142,1.0,0
Lonp2,0.0014001878557024,-0.166946242400866,0.137,0.158,1.0,0
Marcks,0.0014004571950436,0.188557597410233,0.277,0.246,1.0,0
Nckap1,0.0014032035850866,-0.129375558200099,0.403,0.413,1.0,0
Usp37,0.0014081301689254,0.124762037111751,0.124,0.125,1.0,0
Cnr1,0.0014146817311356,-0.609076657432403,0.03,0.044,1.0,0
Dcun1d1,0.0014408451261662,-0.139747144134777,0.075,0.089,1.0,0
Scn8a,0.0014436478449443,0.205063071552677,0.293,0.249,1.0,0
Hibch,0.0014482227043229,-0.32077136515852,0.048,0.063,1.0,0
Pdss2,0.0014518180064508,-0.136530005024056,0.135,0.155,1.0,0
Cisd2,0.0014610994056882,0.247336169391212,0.071,0.067,1.0,0
Nr1d2,0.0014620374152898,-0.25891509413092,0.136,0.158,1.0,0
Akap7,0.0014797673676751,-0.363551898750154,0.095,0.118,1.0,0
Glce,0.0014886692637137,-0.109430701116098,0.104,0.119,1.0,0
Osbpl10,0.001490587043826,-0.124618954934955,0.094,0.108,1.0,0
D130040H23Rik,0.0014922134673001,-0.319931334974855,0.129,0.152,1.0,0
Pola1,0.0014950348412635,-0.137682343866528,0.146,0.169,1.0,0
Bin1,0.0015223893852275,-0.308830715651834,0.074,0.093,1.0,0
Dym,0.0015314322261377,-0.10457145323232,0.129,0.145,1.0,0
Rps7,0.0015341219745646,0.389991067872222,0.047,0.034,1.0,0
Smoc1,0.0015486424828315,-0.177566733141303,0.206,0.226,1.0,0
Sema5a,0.0015486503161566,0.150726781795638,0.473,0.449,1.0,0
Lrp12,0.0015531407526964,-0.253203875562832,0.091,0.112,1.0,0
Stau1,0.0015719097214135,-0.198580222780628,0.067,0.081,1.0,0
Tpm1,0.001585599663134,0.286670949861959,0.211,0.18,1.0,0
Tsc22d2,0.0015862516877942,-0.107866056016319,0.21,0.232,1.0,0
Apbb1ip,0.0015875616355723,-0.373671264157984,0.047,0.061,1.0,0
Pak7,0.00159045977367,0.11019851598554,0.384,0.344,1.0,0
Cep104,0.0015927122654412,-0.170514876092526,0.023,0.029,1.0,0
Sfxn5,0.0015984904036174,-0.260989299538313,0.076,0.093,1.0,0
Yif1b,0.0016016425173046,1.02265031062467,0.017,0.008,1.0,0
Ola1,0.0016187123808075,-0.126970369971351,0.094,0.108,1.0,0
Tmem132c,0.0016232675559902,0.561262495022051,0.07,0.048,1.0,0
Reep1,0.0016252479152569,-0.177434448824309,0.17,0.195,1.0,0
Rnf220,0.0016283758340616,-0.54986135782334,0.057,0.069,1.0,0
Slc38a2,0.0016313419381743,0.296507332750043,0.149,0.123,1.0,0
Atg2b,0.0016444533230222,-0.508931093768457,0.046,0.062,1.0,0
Dab2,0.0016566215469605,0.207891352483808,0.098,0.082,1.0,0
Galnt11,0.001659887747712,0.32308406282701,0.115,0.1,1.0,0
Atp5j,0.0016624161904885,0.454805362244771,0.049,0.039,1.0,0
Kcnb1,0.0016644618269959,0.367948542738364,0.078,0.066,1.0,0
Rpl37,0.0016645505426886,0.413759233805172,0.054,0.038,1.0,0
Ago2,0.0016724897184671,0.201151206246801,0.11,0.105,1.0,0
Acadl,0.0016902192630652,-0.588658286239192,0.021,0.032,1.0,0
Chmp2a,0.0016965969027534,0.595196292776435,0.019,0.012,1.0,0
Pdcd6ip,0.0017068189282064,-0.257488831340634,0.064,0.078,1.0,0
Cherp,0.0017129985465415,0.431667613217695,0.032,0.028,1.0,0
Zmym3,0.0017192396773287,-0.488893340531912,0.021,0.031,1.0,0
Tango6,0.0017423431361209,-0.467208986097539,0.035,0.048,1.0,0
Fbxl5,0.0017532070796218,-0.186851192173859,0.128,0.148,1.0,0
Ubap2l,0.0017602715084928,-0.212645943942411,0.155,0.179,1.0,0
Zfp438,0.0017615042272587,-0.451177082963933,0.059,0.075,1.0,0
Zfp423,0.0017658516497967,-0.372404233741407,0.064,0.083,1.0,0
Pxdn,0.0017766300152167,-0.410246818909051,0.041,0.055,1.0,0
Mtm1,0.0017954689260491,-0.334901693993409,0.055,0.071,1.0,0
Gmps,0.0017966954213025,-0.426242005531834,0.06,0.076,1.0,0
Cul3,0.0017979351544104,-0.147604742016626,0.155,0.174,1.0,0
8030462N17Rik,0.0018019710346916,0.128291843440088,0.086,0.089,1.0,0
Mlxip,0.0018099491513315,-0.215501442093903,0.067,0.082,1.0,0
Gpc6,0.0018159614761738,0.151353208309786,0.757,0.711,1.0,0
Wdfy2,0.0018250534459905,-0.351516407844305,0.071,0.089,1.0,0
Evi5,0.0018353959075561,-0.162545866296334,0.201,0.229,1.0,0
Itm2c,0.0018432314548,0.224309812336882,0.136,0.116,1.0,0
Mrfap1,0.0018467160749407,0.644592650571949,0.033,0.022,1.0,0
Unc50,0.001864160434042,0.626915112118703,0.034,0.023,1.0,0
Parp6,0.0018643022953573,-0.166324376012843,0.071,0.084,1.0,0
Smchd1,0.0018661466582414,-0.230190907442543,0.142,0.165,1.0,0
Rmdn2,0.0018683210601901,-0.267290787838731,0.078,0.096,1.0,0
Hsp90b1,0.0018865762542754,0.360882287825177,0.111,0.092,1.0,0
Rnf20,0.0019066690604446,0.151880412788844,0.068,0.068,1.0,0
Btbd10,0.0019179255352089,-0.289828179736179,0.127,0.149,1.0,0
Sec63,0.0019386747118522,-0.131029360627759,0.139,0.157,1.0,0
Tmem164,0.0019409550747504,-0.334901693993408,0.085,0.104,1.0,0
Chtop,0.0019505545313887,0.304181745474397,0.093,0.083,1.0,0
Rims3,0.0019525115760589,-1.06404778370032,0.008,0.016,1.0,0
March3,0.0019540089010454,-0.566298198712912,0.033,0.047,1.0,0
9430041J12Rik,0.0019605725639698,-1.1649766925511,0.008,0.018,1.0,0
Gramd3,0.0019616342984177,-0.58788243516328,0.031,0.045,1.0,0
Scai,0.0019632388921825,-0.164976692551096,0.244,0.271,1.0,0
Uimc1,0.0019861252813791,-0.261872484229307,0.076,0.094,1.0,0
Slc2a13,0.0019872729027515,0.215091977210951,0.283,0.244,1.0,0
Tbc1d12,0.0019894366865929,-0.206458127919938,0.149,0.172,1.0,0
Baz2b,0.0019934411534258,-0.102971031066129,0.471,0.471,1.0,0
Atp13a5,0.0019991078732632,-1.26451236610201,0.004,0.01,1.0,0
Lars2,0.0020025609196886,0.364231826647059,0.159,0.123,1.0,0
Rnf121,0.0020055360753503,-0.203895681843399,0.055,0.067,1.0,0
Aftph,0.0020070365765113,-0.231227774389938,0.1,0.12,1.0,0
Acer3,0.0020171754386133,-0.175186891153315,0.124,0.143,1.0,0
H2afz,0.0020182645720633,0.524683186836753,0.042,0.03,1.0,0
Heatr5a,0.0020185905291339,-0.359585957374006,0.051,0.067,1.0,0
Hspa8,0.002024703128737,0.220914461068231,0.096,0.08,1.0,0
Sos1,0.0020309732259789,-0.15300405088502,0.157,0.177,1.0,0
Dera,0.0020346233851982,-0.875470075356112,0.011,0.02,1.0,0
Ccnl1,0.0020474771157886,-0.198085004363035,0.076,0.091,1.0,0
Depdc5,0.0020535900534277,-0.211048225151624,0.135,0.157,1.0,0
Camk2g,0.0020557799388909,-0.348029127979021,0.076,0.095,1.0,0
Vps41,0.0020575492970077,-0.163958199716075,0.168,0.191,1.0,0
Chsy1,0.0020577149157815,-0.205390960997005,0.073,0.087,1.0,0
Maoa,0.0020681684126749,-0.397953864528711,0.05,0.067,1.0,0
Myo10,0.0020872972836628,-0.204423481716316,0.166,0.187,1.0,0
Leng8,0.0021073091268982,-0.160455551148429,0.097,0.115,1.0,0
Ttyh1,0.0021113637878186,-0.29088128142137,0.128,0.155,1.0,0
Slmap,0.0021337166378133,-0.182175461600418,0.185,0.208,1.0,0
Clcn5,0.0021470870065281,-0.1949139767052,0.084,0.1,1.0,0
Myef2,0.0022134611599244,-0.148464478469439,0.229,0.253,1.0,0
Ppp6r3,0.0022256604724305,-0.152955780034631,0.214,0.239,1.0,0
Psmd11,0.0022388021903617,-0.206088227920249,0.082,0.098,1.0,0
Cep85l,0.0022403164274765,-0.152324312461211,0.134,0.153,1.0,0
Dtx4,0.0022552784599805,-0.675938611828476,0.016,0.026,1.0,0
Anapc1,0.0022572703098845,-0.254170421880552,0.126,0.149,1.0,0
Zmynd11,0.0022584113405269,-0.151474534652995,0.229,0.252,1.0,0
Scrn1,0.0022797163037528,-0.209370811909551,0.04,0.05,1.0,0
Plcxd3,0.0022951584476569,-0.318807717873108,0.072,0.09,1.0,0
Srr,0.0023257806742344,0.312140852954443,0.098,0.089,1.0,0
Cep83,0.0023281875420785,-0.294814130193678,0.086,0.106,1.0,0
Flrt1,0.0023328466200308,0.445981016703004,0.106,0.084,1.0,0
Yap1,0.002338970107498,-0.706217815842934,0.013,0.022,1.0,0
Smarcal1,0.0023439838779425,-0.590583433540128,0.027,0.04,1.0,0
Mast3,0.0023511115539649,-0.189980698680991,0.038,0.049,1.0,0
Tgfbr3l,0.0023652520729863,-1.12544832836446,0.008,0.017,1.0,0
Mgat4a,0.0023917445051087,-0.311947708899763,0.102,0.12,1.0,0
Inhba,0.0023941349149274,-0.187002998881095,0.012,0.015,1.0,0
Nkain4,0.0024166806769125,0.7470756081732,0.036,0.022,1.0,0
Lonrf3,0.0024190116697836,-0.867296143910411,0.012,0.02,1.0,0
Snrpn,0.0024286119859049,0.415777067828979,0.064,0.056,1.0,0
Cdc123,0.0024356966029049,0.206992084835862,0.078,0.076,1.0,0
Smc4,0.0024391694285536,0.99808158940295,0.023,0.013,1.0,0
Gm15155,0.0024492605708631,-0.9723316146087,0.006,0.012,1.0,0
Cfl2,0.0025024196317218,0.329692825200961,0.088,0.075,1.0,0
Glud1,0.0025089766948287,-0.160996841638551,0.134,0.156,1.0,0
Fkbp15,0.0025120260261626,-0.379224024978703,0.058,0.077,1.0,0
Tcf7l2,0.0025165433583363,-0.179051877762819,0.206,0.236,1.0,0
Rpl36al,0.002536909604315,0.682011688942938,0.029,0.018,1.0,0
Ssbp1,0.0025437492623192,0.277282275462772,0.087,0.075,1.0,0
Rarb,0.0025458184846692,-0.195925280844598,0.044,0.055,1.0,0
Magi3,0.0025552144652743,-0.195799616017996,0.136,0.158,1.0,0
Nubpl,0.0025577844792505,-0.597936099827202,0.027,0.036,1.0,0
1700112D23Rik,0.0025655173145665,-0.566227240099865,0.016,0.026,1.0,0
Amph,0.00256968348256,-0.157492759027304,0.331,0.355,1.0,0
Usp3,0.0025768855224191,-0.213832858892853,0.16,0.185,1.0,0
Atp1a1,0.0026134967802185,0.400792242936749,0.072,0.053,1.0,0
Wipi2,0.002623220957044,-0.487809015008573,0.047,0.065,1.0,0
Bmp2k,0.0026247676737824,-0.43493051232468,0.037,0.052,1.0,0
Timmdc1,0.0026422423989916,0.34548037180643,0.067,0.056,1.0,0
Lhfp,0.0026459255443617,0.732123399864613,0.032,0.022,1.0,0
Slc30a9,0.0026528191436603,-0.215416431098249,0.105,0.123,1.0,0
Sulf2,0.0026529363322065,0.178524089896297,0.323,0.3,1.0,0
Acot9,0.0026546778076735,-0.632369596891077,0.022,0.035,1.0,0
Gng7,0.0026586630368096,-0.141517719727108,0.037,0.045,1.0,0
Acyp2,0.0026792551215476,-0.142476555839668,0.196,0.215,1.0,0
Rasa3,0.0026852751303824,0.11490963151934,0.178,0.174,1.0,0
Tom1l2,0.0026874029754115,-0.100868112448179,0.169,0.184,1.0,0
Ppm1b,0.0026918496448159,-0.105729011337516,0.125,0.141,1.0,0
Gm12216,0.0027297975488321,-0.536535555163059,0.031,0.044,1.0,0
Angptl1,0.0027322646865502,-0.490851971955122,0.046,0.063,1.0,0
Mbd2,0.0027672000258763,-0.282733868128154,0.073,0.09,1.0,0
Mbip,0.0027737897110077,0.308954495781316,0.109,0.093,1.0,0
Gatm,0.0027845445467499,-0.108888956978264,0.216,0.239,1.0,0
Nsg1,0.0027884803528143,0.522716130574438,0.046,0.031,1.0,0
Tax1bp1,0.0027901042255921,-0.13096446644423,0.102,0.115,1.0,0
Nup98,0.0028021107212436,-0.205003586422672,0.142,0.163,1.0,0
Dtd1,0.002810490338539,0.11267533829811,0.128,0.129,1.0,0
Slain1,0.0028107779113503,-0.236897543984293,0.068,0.085,1.0,0
Smarcc2,0.0028109336026367,-0.318521950804552,0.079,0.098,1.0,0
Trp53bp2,0.0028118394580802,-0.563526069041371,0.031,0.044,1.0,0
Arglu1,0.0028145859942226,0.103381994737473,0.302,0.298,1.0,0
Arid4b,0.0028173495732141,-0.138504481189905,0.212,0.234,1.0,0
Rnf213,0.0028219522028732,-0.706870471380366,0.021,0.03,1.0,0
Kcnd3,0.002823138326526,0.128801686694784,0.355,0.345,1.0,0
Thada,0.0028330217300892,-0.110570817490099,0.157,0.175,1.0,0
Gm11266,0.0028675703287217,-0.366610553720747,0.062,0.078,1.0,0
Psmd14,0.0028703718875092,-0.195804682630255,0.158,0.181,1.0,0
Kdm4d,0.002870765035686,-1.12433470805375,0.005,0.011,1.0,0
Bin3,0.0028744740668177,-0.435428569947374,0.018,0.026,1.0,0
Rph3a,0.002880597937332,-0.317928615389695,0.058,0.074,1.0,0
Tbcd,0.0028887122865391,-0.113296125712129,0.075,0.087,1.0,0
Jpx,0.0028891062214625,-0.164976692551096,0.102,0.119,1.0,0
Sugct,0.0029019779208163,-0.45560865694892,0.036,0.049,1.0,0
Lrch1,0.002924836513396,-0.191486322569573,0.159,0.181,1.0,0
Specc1l,0.002956135711644,-0.282389856832267,0.103,0.123,1.0,0
Usp16,0.002965551240771,0.38724902175806,0.117,0.092,1.0,0
Sf1,0.0029814199847679,-0.345635355578362,0.071,0.092,1.0,0
Tbck,0.0029922985208458,-0.234420300945575,0.155,0.175,1.0,0
Gatad2b,0.0029926996967141,-0.106940055073241,0.198,0.216,1.0,0
Wdr13,0.0030019119049025,-0.474932145772383,0.023,0.034,1.0,0
Hapln2,0.0030078494892693,-1.54640579918712,0.004,0.01,1.0,0
Atxn7l1,0.0030218743041446,-0.318547081143107,0.052,0.066,1.0,0
Mier1,0.0030270824519087,-0.211295118288656,0.148,0.169,1.0,0
Trf,0.0030365539841663,-0.516266847069802,0.023,0.037,1.0,0
Praf2,0.0030507682969584,0.987026400893954,0.016,0.008,1.0,0
Lima1,0.0030824010205783,0.247728235417858,0.202,0.188,1.0,0
Agrn,0.0030826180088634,0.305343242228937,0.105,0.085,1.0,0
Slc23a2,0.0031255612603683,-0.186350343343663,0.103,0.121,1.0,0
Gpr37,0.003183503631259,-0.820328521163651,0.007,0.014,1.0,0
9330182L06Rik,0.0031960213981905,-0.239683315557273,0.084,0.103,1.0,0
Fa2h,0.0031989347272662,-0.210491351803465,0.093,0.112,1.0,0
Cab39l,0.0032044099514155,-0.314414342595319,0.079,0.098,1.0,0
Sema6a,0.0032091585124958,0.186432786647458,0.26,0.246,1.0,0
Sec62,0.0032120150198235,0.212347803435306,0.164,0.151,1.0,0
Vti1a,0.0032177265405229,-0.102620615205446,0.344,0.369,1.0,0
Tmem9b,0.0032397097122479,0.581682297818954,0.044,0.03,1.0,0
Dennd4c,0.003241070950783,-0.283502541486764,0.107,0.127,1.0,0
Erp29,0.0032419042200803,0.415203011799962,0.075,0.057,1.0,0
Tmem170b,0.0032645663345508,-0.399696816790477,0.041,0.054,1.0,0
Rnf38,0.0032682506150642,-0.171787224667989,0.119,0.137,1.0,0
Dennd6a,0.0032725593977028,-0.290326683776353,0.122,0.146,1.0,0
4930599N23Rik,0.0032816134412579,-1.43799518695751,0.004,0.01,1.0,0
Tasp1,0.0032827599061886,-0.214795813959742,0.133,0.155,1.0,0
Ubc,0.0032892543117911,0.342179008716179,0.054,0.046,1.0,0
Chga,0.0032920805204692,0.893916996502472,0.025,0.014,1.0,0
Nipal2,0.003299523554251,-0.514310944779111,0.038,0.053,1.0,0
Rasa1,0.0033023527089763,-0.102682668694916,0.231,0.251,1.0,0
Tmc7,0.0033089616490274,-0.404011779090114,0.038,0.051,1.0,0
Smad2,0.0033093279704902,0.148615543168201,0.083,0.082,1.0,0
Clstn1,0.0033267408079823,0.252775191424783,0.129,0.117,1.0,0
Pja2,0.0033319747339661,-0.114779135692526,0.176,0.197,1.0,0
Tox3,0.0033450722787932,-0.116454184919504,0.316,0.342,1.0,0
Nktr,0.0033874168512364,0.132829678004074,0.358,0.317,1.0,0
Peli1,0.0034064324570824,-0.109151169711259,0.225,0.246,1.0,0
Dbt,0.0034329064266941,-0.484885619801807,0.029,0.039,1.0,0
Gtf2a1,0.0034362505598082,-0.354502428649313,0.062,0.081,1.0,0
Degs1,0.0034405793937271,0.418615076436645,0.051,0.037,1.0,0
Akap17b,0.0034826964473326,-0.33612483526285,0.056,0.07,1.0,0
Klhl2,0.00348705898666,-0.355886719122744,0.086,0.106,1.0,0
Plec,0.0034883127550435,-1.07751385130076,0.008,0.016,1.0,0
1810013L24Rik,0.0034981972674867,-0.267611604760897,0.088,0.106,1.0,0
Tnfrsf21,0.0035033848813917,0.533476712559562,0.069,0.051,1.0,0
Kat2b,0.0035233165452389,-0.202894644951859,0.1,0.118,1.0,0
Ptp4a2,0.0035292087045065,-0.276588683169007,0.089,0.11,1.0,0
Mrps26,0.0036119329007365,0.718209642466154,0.017,0.01,1.0,0
Znrf2,0.0036333596929949,-0.522974042145981,0.023,0.034,1.0,0
Nmd3,0.0036404182031937,-0.400990884451181,0.036,0.049,1.0,0
Senp5,0.0036734318479006,0.165018683604381,0.096,0.095,1.0,0
Suclg2,0.0036785335723918,-0.319486641606721,0.065,0.082,1.0,0
Rras2,0.0037006454838148,-0.591435370909765,0.027,0.034,1.0,0
Abhd5,0.0037089332431937,-0.698100261752634,0.017,0.027,1.0,0
Zfp945,0.0037297730449396,-0.22898593247287,0.074,0.09,1.0,0
Agmo,0.0037381744671035,-0.324633358539582,0.084,0.098,1.0,0
Nip7,0.0037517602393575,1.01944787858633,0.015,0.007,1.0,0
Snx27,0.0037629566453045,-0.200340479796375,0.121,0.14,1.0,0
Gm2115,0.0037652206144089,-0.976215049095929,0.01,0.019,1.0,0
Npepps,0.003777965200522,-0.160290538881275,0.19,0.213,1.0,0
A230072C01Rik,0.0037786802143662,-0.498400426276288,0.02,0.028,1.0,0
Golgb1,0.0037847567089385,-0.119173002937971,0.075,0.088,1.0,0
Polr2f,0.0038137683400518,0.919912205035417,0.022,0.011,1.0,0
Col11a1,0.0038342855423347,0.342556310200901,0.2,0.161,1.0,0
Map3k13,0.0038456548431243,-0.363814385908647,0.064,0.08,1.0,0
Mog,0.0038706630271321,-0.627319906608297,0.015,0.025,1.0,0
Adcy3,0.0038842261556102,0.354591390199055,0.05,0.044,1.0,0
Prdm2,0.0038923291443129,-0.114380715442263,0.109,0.124,1.0,0
Lrch2,0.0039007864470484,-0.21783996785748,0.121,0.141,1.0,0
Kdm5a,0.0039213638974755,-0.215751259784223,0.125,0.145,1.0,0
Gigyf1,0.0039959559086445,-0.466357410034373,0.043,0.058,1.0,0
Slc30a7,0.0040174481376009,-0.318476146080298,0.076,0.094,1.0,0
Atp6v1f,0.0040288868767286,0.694160771609054,0.023,0.015,1.0,0
Fancl,0.0040416779017943,0.207142828793043,0.074,0.072,1.0,0
Agk,0.0040471230612991,-0.16164097998784,0.057,0.069,1.0,0
Wdr11,0.0040708706784003,-0.382057759371612,0.045,0.059,1.0,0
Mgat5,0.0041194084980866,-0.166720130879147,0.103,0.12,1.0,0
Bex2,0.0041602095353173,0.376237912804892,0.038,0.029,1.0,0
Gm12089,0.0041784327007511,-1.06188319958699,0.006,0.012,1.0,0
Clk4,0.004183510192581,-0.112793968275228,0.136,0.154,1.0,0
Kctd1,0.0042063989282778,-0.19405392541552,0.1,0.117,1.0,0
Rbms1,0.004210584093767,-0.132186757433427,0.112,0.128,1.0,0
Cyp2j6,0.0042247498468689,-0.182464119279937,0.168,0.189,1.0,0
Gm16168,0.0042267864887226,-0.230527463506113,0.143,0.167,1.0,0
Cycs,0.0042347453201792,0.615710279044428,0.014,0.008,1.0,0
Gpbp1l1,0.0042572172081697,-0.197972262985187,0.09,0.104,1.0,0
Frmd4b,0.0042672450184778,-0.58555237537137,0.021,0.034,1.0,0
Vps13c,0.0042727215051132,-0.196144710644776,0.153,0.173,1.0,0
Rpl31,0.0042769175386253,0.541523620888058,0.032,0.023,1.0,0
Cipc,0.0042808670417701,-0.144798810613466,0.158,0.179,1.0,0
Stxbp4,0.0042918499629967,-0.144997125405865,0.143,0.16,1.0,0
Elfn2,0.0043448178515948,0.514606679479141,0.073,0.052,1.0,0
Arid2,0.0043944363624119,-0.157248356535752,0.192,0.215,1.0,0
Arhgap17,0.0044028152943202,-0.174824478507443,0.097,0.112,1.0,0
Rsrp1,0.0044050761768155,-0.284991598625922,0.157,0.188,1.0,0
Rbpj,0.0044078498140918,-0.234040013877741,0.086,0.102,1.0,0
Kdm3a,0.0044109643400404,-0.216228392274792,0.12,0.139,1.0,0
Uvrag,0.0044411956394852,-0.230517978778519,0.127,0.146,1.0,0
Dhrs7,0.0044800281467186,0.676875473782944,0.033,0.02,1.0,0
Pxylp1,0.0045071828437762,-0.730573868405322,0.014,0.025,1.0,0
Lamp1,0.0045100318983344,0.31193406725664,0.127,0.102,1.0,0
Elovl7,0.0045186539673049,-0.556115924132576,0.03,0.04,1.0,0
Kras,0.0045241659850074,-0.240234368153732,0.103,0.122,1.0,0
Gm4221,0.0045663191403079,-0.507663347605257,0.039,0.053,1.0,0
Ppig,0.0046000262139911,-0.246125759869233,0.115,0.137,1.0,0
Zfp74,0.0046082052629745,-0.537963387881143,0.031,0.043,1.0,0
Ctnnbl1,0.004615420402136,-0.254052024235188,0.07,0.087,1.0,0
Lnpep,0.0046208990899935,-0.200271707936181,0.126,0.148,1.0,0
Cox5b,0.0046299446413835,0.419985808170059,0.037,0.029,1.0,0
