cell_type,gene,DEG,pred,dmr,mcg_genebody,mch_genebody
L6_CT_CTX_Glut,Pdgfb,-1,0,0.20264615,0.029952059,0.7674018
L6_CT_CTX_Glut,Cpe,-1,-1,0.27338162,0.13892043,0.587698
L6_CT_CTX_Glut,Epn2,-1,-1,0.35089839,0.379668,0.26943368
L6_CT_CTX_Glut,Gm13391,-1,0,0.018354256,0.045141473,0.9365043
L6_CT_CTX_Glut,Ndrg3,-1,-1,0.88525546,0.07609867,0.038645815
L6_CT_CTX_Glut,Ccdc120,-1,-1,0.17571658,0.26445025,0.5598331
L6_CT_CTX_Glut,Celf5,-1,-1,0.935975,0.03448116,0.029543834
L6_CT_CTX_Glut,Hs3st2,-1,-1,0.15382408,0.04453106,0.80164486
L6_CT_CTX_Glut,Abtb1,-1,-1,0.24619702,0.2711157,0.48268723
L6_CT_CTX_Glut,Slc27a1,-1,-1,0.09651343,0.31783006,0.58565646
L6_CT_CTX_Glut,Clip2,-1,-1,0.5151703,0.42873633,0.05609334
L6_CT_CTX_Glut,Klhl28,-1,-1,0.2723491,0.18568315,0.54196775
L6_CT_CTX_Glut,Zfp341,-1,-1,0.266943,0.27510568,0.4579513
L6_CT_CTX_Glut,Dnajc5,-1,-1,0.28994626,0.5826632,0.12739056
L6_CT_CTX_Glut,Gga1,-1,-1,0.2026513,0.61419797,0.1831507
L6_CT_CTX_Glut,Anks1,-1,-1,0.37425616,0.06855281,0.557191
L6_CT_CTX_Glut,Hnrnph2,-1,-1,0.13512488,0.067373924,0.7975012
L6_CT_CTX_Glut,Rabl6,-1,-1,0.42986456,0.45395878,0.11617666
L6_CT_CTX_Glut,Atg16l1,-1,-1,0.27882737,0.4666511,0.25452155
L6_CT_CTX_Glut,Camkk2,-1,-1,0.284417,0.31601357,0.39956945
L6_CT_CTX_Glut,Rhbdl1,-1,-1,0.5678409,0.17407617,0.2580829
L6_CT_CTX_Glut,Ppp1r12c,-1,-1,0.47591504,0.21144098,0.31264398
L6_CT_CTX_Glut,Slc27a4,-1,-1,0.33853123,0.61241,0.04905873
L6_CT_CTX_Glut,Gse1,-1,-1,0.4324887,0.008813197,0.5586982
L6_CT_CTX_Glut,Gdap1l1,-1,-1,0.6252414,0.24691401,0.12784465
L6_CT_CTX_Glut,Trerf1,-1,-1,0.5974685,0.042856783,0.35967475
L6_CT_CTX_Glut,Tada2a,-1,-1,0.13820507,0.3005935,0.5612015
L6_CT_CTX_Glut,Dhx57,-1,-1,0.5397243,0.27240467,0.187871
L6_CT_CTX_Glut,Ube2b,-1,-1,0.6785264,0.2153868,0.10608691
L6_CT_CTX_Glut,Ei24,-1,-1,0.4016278,0.46904206,0.12933016
L6_CT_CTX_Glut,Pcbp4,-1,-1,0.19948387,0.06253273,0.7379834
L6_CT_CTX_Glut,Rbm25,-1,-1,0.3112786,0.5969433,0.0917781
L6_CT_CTX_Glut,Tmem196,-1,-1,0.18533169,0.086511485,0.7281568
L6_CT_CTX_Glut,Exoc4,1,0,0.21184252,0.011568096,0.77658933
L6_CT_CTX_Glut,Foxk2,-1,-1,0.54093045,0.38572165,0.073347986
L6_CT_CTX_Glut,Rfx3,1,0,0.12054026,0.08477789,0.7946819
L6_CT_CTX_Glut,Crk,-1,-1,0.16887665,0.70027155,0.1308518
L6_CT_CTX_Glut,Gpatch1,-1,-1,0.14720333,0.82004887,0.032747738
L6_CT_CTX_Glut,Actr1a,-1,-1,0.5355305,0.33472884,0.1297406
L6_CT_CTX_Glut,Ppp2r2c,-1,-1,0.89293694,0.04135429,0.06570868
L6_CT_CTX_Glut,Ggt7,-1,-1,0.5209422,0.22367688,0.25538096
L6_CT_CTX_Glut,Mark2,-1,-1,0.91958016,0.0223511,0.058068667
L6_CT_CTX_Glut,Rasa1,1,-1,0.32506344,0.13795862,0.536978
L6_CT_CTX_Glut,Ptprs,-1,-1,0.3588562,0.1547235,0.4864203
L6_CT_CTX_Glut,Kansl3,-1,-1,0.48934224,0.37968323,0.13097462
L6_CT_CTX_Glut,Porcn,-1,-1,0.13162693,0.07171418,0.79665893
L6_CT_CTX_Glut,Atp1a1,-1,-1,0.77876896,0.11044829,0.11078272
L6_CT_CTX_Glut,Adamts16,-1,-1,0.22100286,0.035410948,0.74358624
L6_CT_CTX_Glut,Sntg1,1,-1,0.16128664,0.27212515,0.5665882
L6_CT_CTX_Glut,Ttc14,-1,-1,0.43486413,0.41096994,0.15416595
L6_CT_CTX_Glut,Comt,-1,-1,0.46531904,0.107571,0.4271099
L6_CT_CTX_Glut,Rock2,-1,-1,0.6694925,0.22177418,0.10873339
L6_CT_CTX_Glut,Srcin1,-1,-1,0.26216367,0.65265894,0.08517734
L6_CT_CTX_Glut,Arhgef2,-1,-1,0.3828623,0.008053851,0.6090839
L6_CT_CTX_Glut,Rfc2,-1,-1,0.15854882,0.37035325,0.47109792
L6_CT_CTX_Glut,Nfic,-1,-1,0.3543022,0.07934674,0.56635106
L6_CT_CTX_Glut,Atp6v0a2,-1,-1,0.13092144,0.1428921,0.72618645
L6_CT_CTX_Glut,Zcchc18,-1,-1,0.18315482,0.16183469,0.65501046
L6_CT_CTX_Glut,Calm2,-1,-1,0.6024782,0.06361869,0.3339031
L6_CT_CTX_Glut,Nfs1,-1,-1,0.13545735,0.10455238,0.7599902
L6_CT_CTX_Glut,Kmt2b,-1,-1,0.37099764,0.57217795,0.05682437
L6_CT_CTX_Glut,Wdr18,-1,-1,0.44424877,0.32927105,0.22648025
L6_CT_CTX_Glut,Arhgef1,-1,-1,0.45429793,0.0513345,0.4943675
L6_CT_CTX_Glut,Uqcrq,-1,-1,0.43268457,0.32494175,0.24237369
L6_CT_CTX_Glut,Rpl41,-1,-1,0.36976892,0.11882259,0.5114085
L6_CT_CTX_Glut,Camkk1,-1,0,0.07329087,0.064242914,0.8624662
L6_CT_CTX_Glut,Entpd6,-1,-1,0.06779923,0.47385514,0.45834565
L6_CT_CTX_Glut,Aifm3,-1,0,0.21526298,0.12076355,0.66397345
L6_CT_CTX_Glut,Traf7,-1,-1,0.86240065,0.07181283,0.06578664
L6_CT_CTX_Glut,Cstf2,-1,0,0.0768546,0.10936938,0.813776
L6_CT_CTX_Glut,Mapk8ip2,-1,-1,0.65062773,0.27463922,0.074732974
L6_CT_CTX_Glut,Klf10,-1,-1,0.23369788,0.06085477,0.7054473
L6_CT_CTX_Glut,Ldb1,-1,-1,0.66736674,0.16511607,0.1675171
L6_CT_CTX_Glut,Tbc1d13,-1,-1,0.24909326,0.27487597,0.47603074
L6_CT_CTX_Glut,Smarca4,-1,-1,0.7236102,0.25338036,0.023009337
L6_CT_CTX_Glut,Atp2b4,-1,-1,0.4525272,0.020103808,0.52736896
L6_CT_CTX_Glut,Gnb2,-1,-1,0.6605347,0.13963813,0.19982713
L6_CT_CTX_Glut,Fads1,-1,-1,0.34074828,0.23346992,0.4257818
L6_CT_CTX_Glut,Creld1,-1,-1,0.56162465,0.11598686,0.32238856
L6_CT_CTX_Glut,Ttc9b,-1,-1,0.8047181,0.038890824,0.1563911
L6_CT_CTX_Glut,Frmd3,-1,-1,0.112133406,0.05497086,0.83289576
L6_CT_CTX_Glut,Golga7b,-1,0,0.07564051,0.07845128,0.8459082
L6_CT_CTX_Glut,Nfe2l1,-1,-1,0.58855695,0.22817814,0.18326497
L6_CT_CTX_Glut,Celf3,-1,-1,0.8497767,0.07492179,0.07530152
L6_CT_CTX_Glut,Cdipt,-1,-1,0.3822368,0.34238166,0.2753816
L6_CT_CTX_Glut,Sulf2,-1,-1,0.7362857,0.029978698,0.23373562
L6_CT_CTX_Glut,Pprc1,-1,-1,0.41008902,0.38280296,0.20710798
L6_CT_CTX_Glut,Taok1,-1,-1,0.26380056,0.6439064,0.09229297
L6_CT_CTX_Glut,Gpx4,-1,0,0.12043455,0.04465577,0.8349097
L6_CT_CTX_Glut,Actg1,-1,-1,0.405534,0.06289128,0.53157467
L6_CT_CTX_Glut,Ddi2,-1,-1,0.82813805,0.05594796,0.11591396
L6_CT_CTX_Glut,Dus3l,-1,-1,0.25890955,0.6117481,0.12934236
L6_CT_CTX_Glut,Kctd8,-1,0,0.03510549,0.07957715,0.8853174
L6_CT_CTX_Glut,Srrt,-1,-1,0.58151627,0.21894673,0.19953705
L6_CT_CTX_Glut,Ilf2,-1,-1,0.29709983,0.4715406,0.23135962
L6_CT_CTX_Glut,Lsm7,-1,-1,0.42064852,0.4355589,0.1437926
L6_CT_CTX_Glut,Apc2,-1,-1,0.4720452,0.5071066,0.020848135
L6_CT_CTX_Glut,Nfasc,-1,-1,0.457213,0.22477333,0.3180136
L6_CT_CTX_Glut,Sez6l,-1,-1,0.7467526,0.017771835,0.23547556
L6_CT_CTX_Glut,Prr14l,-1,-1,0.09376465,0.528167,0.3780684
L6_CT_CTX_Glut,Grid1,1,-1,0.3464102,0.081197456,0.57239234
L6_CT_CTX_Glut,Ckmt1,-1,-1,0.4031065,0.3897002,0.20719332
L6_CT_CTX_Glut,Ints10,-1,-1,0.19917159,0.108508505,0.69231987
L6_CT_CTX_Glut,Asap2,-1,-1,0.37567064,0.14372303,0.4806063
L6_CT_CTX_Glut,Podxl2,-1,-1,0.21063615,0.06293319,0.7264306
L6_CT_CTX_Glut,Prkag2,-1,-1,0.6786798,0.03611096,0.28520924
L6_CT_CTX_Glut,Tsc1,-1,-1,0.71805716,0.13547814,0.14646462
L6_CT_CTX_Glut,Atxn2l,-1,-1,0.48994505,0.39225277,0.11780217
L6_CT_CTX_Glut,Slc9a9,1,0,0.10805466,0.04938853,0.8425568
L6_CT_CTX_Glut,Dync1h1,-1,-1,0.8778407,0.12025058,0.0019087597
L6_CT_CTX_Glut,Tpi1,-1,-1,0.36383,0.13751942,0.49865058
L6_CT_CTX_Glut,Kifc2,-1,-1,0.3017366,0.3116547,0.38660875
L6_CT_CTX_Glut,Cmtr1,-1,-1,0.2545551,0.070903294,0.67454165
L6_CT_CTX_Glut,Atg2a,-1,-1,0.48012668,0.34628528,0.17358805
L6_CT_CTX_Glut,Ap2b1,-1,-1,0.23848873,0.4065526,0.35495865
L6_CT_CTX_Glut,Crym,-1,-1,0.5924965,0.17143238,0.2360711
L6_CT_CTX_Glut,Spns1,-1,-1,0.354529,0.2638087,0.38166225
L6_CT_CTX_Glut,Ift140,-1,0,0.07559777,0.02271534,0.9016869
L6_CT_CTX_Glut,Tenm2,1,-1,0.60803914,0.03345244,0.3585085
L6_CT_CTX_Glut,Mphosph9,-1,-1,0.63498414,0.021828704,0.34318715
L6_CT_CTX_Glut,Pdhb,-1,-1,0.45582047,0.20139863,0.3427809
L6_CT_CTX_Glut,Rplp1,-1,-1,0.3678786,0.1780156,0.45410582
L6_CT_CTX_Glut,Dock4,1,0,0.11739923,0.041194387,0.8414064
L6_CT_CTX_Glut,Rps28,-1,-1,0.565003,0.14525406,0.28974295
L6_CT_CTX_Glut,Mapkap1,1,0,0.03161833,0.0069129094,0.96146876
L6_CT_CTX_Glut,Arfgef2,-1,-1,0.6728995,0.19447261,0.13262787
L6_CT_CTX_Glut,Srp68,-1,-1,0.31934273,0.043116573,0.63754076
L6_CT_CTX_Glut,2610507B11Rik,-1,-1,0.32458153,0.5102972,0.16512123
L6_CT_CTX_Glut,Hmgb1,-1,0,0.027628282,0.18808094,0.7842908
L6_CT_CTX_Glut,Pspc1,1,-1,0.22186573,0.33492208,0.44321218
L6_CT_CTX_Glut,Marf1,-1,-1,0.33664486,0.10154535,0.5618098
L6_CT_CTX_Glut,Chpf,-1,-1,0.354863,0.17104854,0.4740885
L6_CT_CTX_Glut,Arpc1a,-1,-1,0.74322575,0.18935631,0.06741799
L6_CT_CTX_Glut,Trmt1,-1,-1,0.80128884,0.13230605,0.066405155
L6_CT_CTX_Glut,Gsk3a,-1,-1,0.5474172,0.33687687,0.11570596
L6_CT_CTX_Glut,Mapk8ip1,-1,-1,0.9009608,0.043820154,0.055219043
L6_CT_CTX_Glut,Eno1,-1,-1,0.825174,0.08747548,0.08735054
L6_CT_CTX_Glut,Dbndd2,-1,-1,0.27090016,0.3732857,0.3558141
L6_CT_CTX_Glut,Sec61a1,-1,-1,0.73253936,0.07998322,0.18747737
L6_CT_CTX_Glut,Zfyve28,-1,0,0.15443945,0.024693849,0.82086676
L6_CT_CTX_Glut,Epha10,-1,0,0.019236518,0.07905014,0.9017134
L6_CT_CTX_Glut,Izumo4,-1,-1,0.5198358,0.19437744,0.2857868
L6_CT_CTX_Glut,B3galt1,1,-1,0.22627312,0.229024,0.54470295
L6_CT_CTX_Glut,Tmem63c,-1,-1,0.56091374,0.26120612,0.17788017
L6_CT_CTX_Glut,Gramd1a,-1,-1,0.37815344,0.27641797,0.34542856
L6_CT_CTX_Glut,Calr,-1,-1,0.52343607,0.11393107,0.36263284
L6_CT_CTX_Glut,Sarm1,-1,-1,0.13167804,0.15541033,0.71291155
L6_CT_CTX_Glut,Dgkb,1,0,0.013177781,0.1131544,0.87366784
L6_CT_CTX_Glut,Mdm2,-1,-1,0.6753269,0.23832335,0.086349756
L6_CT_CTX_Glut,Celf4,-1,-1,0.8358303,0.048349906,0.11581988
L6_CT_CTX_Glut,Scpep1,-1,-1,0.13640869,0.37290668,0.49068463
L6_CT_CTX_Glut,Gabrb3,1,-1,0.14350899,0.06026152,0.7962295
L6_CT_CTX_Glut,Zfp598,-1,0,0.084662214,0.035970505,0.8793673
L6_CT_CTX_Glut,Lin28b,1,0,0.11622622,0.0067027975,0.877071
L6_CT_CTX_Glut,Fam131a,-1,-1,0.4923373,0.13795877,0.3697039
L6_CT_CTX_Glut,Ccr9,1,0,0.056113612,0.028329499,0.9155569
L6_CT_CTX_Glut,Arglu1,1,-1,0.19562927,0.30923724,0.49513343
L6_CT_CTX_Glut,Islr2,-1,-1,0.7818894,0.039145086,0.17896564
L6_CT_CTX_Glut,Asb3,1,-1,0.2767518,0.16461183,0.55863637
L6_CT_CTX_Glut,Mrps33,-1,-1,0.109515496,0.1375465,0.7529381
L6_CT_CTX_Glut,Setdb1,-1,-1,0.13698079,0.82613117,0.03688801
L6_CT_CTX_Glut,Rsf1os2,1,-1,0.18018208,0.54558825,0.27422965
L6_CT_CTX_Glut,Tmem135,1,0,0.12416716,0.009570786,0.8662621
L6_CT_CTX_Glut,Klhl3,-1,-1,0.8921448,0.026724523,0.081130676
L6_CT_CTX_Glut,Brd4,-1,-1,0.632481,0.048494413,0.31902462
L6_CT_CTX_Glut,Adam15,-1,-1,0.14989582,0.14601335,0.7040908
L6_CT_CTX_Glut,Klf12,1,0,0.16854937,0.07934125,0.75210935
L6_CT_CTX_Glut,Calm3,-1,-1,0.8806737,0.060222607,0.0591037
L6_CT_CTX_Glut,Fbrsl1,-1,-1,0.5755213,0.06551969,0.35895914
L6_CT_CTX_Glut,Arhgdia,-1,-1,0.5354567,0.18385935,0.280684
L6_CT_CTX_Glut,Ptprf,-1,-1,0.323451,0.06843113,0.6081178
L6_CT_CTX_Glut,Smg5,-1,-1,0.9501422,0.03489702,0.014960741
L6_CT_CTX_Glut,4930402H24Rik,-1,-1,0.42610377,0.2744703,0.2994259
L6_CT_CTX_Glut,Extl1,-1,0,0.15307152,0.06826542,0.77866304
L6_CT_CTX_Glut,Caskin1,-1,-1,0.89827526,0.07801558,0.023709243
L6_CT_CTX_Glut,Fkbp8,-1,-1,0.82607913,0.09992007,0.07400079
L6_CT_CTX_Glut,Meg3,-1,0,0.049914096,0.030422326,0.91966355
L6_CT_CTX_Glut,Plekhm2,-1,-1,0.39505982,0.33964404,0.26529616
L6_CT_CTX_Glut,Lrp1b,1,-1,0.3742781,0.13803546,0.4876864
L6_CT_CTX_Glut,Begain,-1,0,0.10757319,0.013690679,0.8787361
L6_CT_CTX_Glut,Smarcd2,-1,-1,0.33230582,0.37533674,0.29235741
L6_CT_CTX_Glut,Eif3j1,-1,-1,0.43053308,0.39971933,0.16974759
L6_CT_CTX_Glut,Unc13a,-1,-1,0.71470714,0.15865622,0.12663661
L6_CT_CTX_Glut,Arl2bp,-1,-1,0.3066861,0.23416947,0.45914435
L6_CT_CTX_Glut,Dpp3,-1,-1,0.2636321,0.5111603,0.22520754
L6_CT_CTX_Glut,Slc17a7,-1,-1,0.6187303,0.13194151,0.24932814
L6_CT_CTX_Glut,Ccser1,1,0,0.14252725,0.17686005,0.6806126
L6_CT_CTX_Glut,Kif21b,-1,-1,0.864733,0.112832196,0.022434877
L6_CT_CTX_Glut,Sept8,-1,-1,0.77490425,0.13688052,0.08821523
L6_CT_CTX_Glut,Msl1,-1,-1,0.64453447,0.1936588,0.16180667
L6_CT_CTX_Glut,Cspp1,-1,-1,0.11751453,0.20026731,0.6822182
L6_CT_CTX_Glut,Lrfn1,-1,-1,0.27755466,0.55880266,0.16364264
L6_CT_CTX_Glut,Osbpl3,-1,-1,0.29963118,0.120955974,0.5794128
L6_CT_CTX_Glut,Srcap,-1,-1,0.82315105,0.15996014,0.016888743
L6_CT_CTX_Glut,Rasal1,-1,-1,0.8260862,0.1041905,0.06972326
L6_CT_CTX_Glut,Pacsin1,-1,-1,0.9644555,0.009791712,0.025752792
L6_CT_CTX_Glut,Npdc1,-1,-1,0.16253446,0.101231575,0.736234
L6_CT_CTX_Glut,Pigt,-1,-1,0.19789223,0.3106353,0.4914725
L6_CT_CTX_Glut,Faim2,-1,-1,0.4727456,0.35652223,0.17073217
L6_CT_CTX_Glut,Atp6v1c1,-1,-1,0.41006887,0.30936757,0.28056353
L6_CT_CTX_Glut,Scrib,-1,-1,0.19945861,0.66585255,0.13468882
L6_CT_CTX_Glut,Nxf1,-1,-1,0.6924593,0.24582185,0.061718967
L6_CT_CTX_Glut,Gm11867,-1,0,0.034503803,0.382439,0.5830573
L6_CT_CTX_Glut,Tjap1,-1,-1,0.09855345,0.4984816,0.4029649
L6_CT_CTX_Glut,Ptk2b,-1,-1,0.81327605,0.0316972,0.15502672
L6_CT_CTX_Glut,March5,-1,-1,0.41114533,0.20728944,0.38156524
L6_CT_CTX_Glut,Jph4,-1,-1,0.8535814,0.03333224,0.113086365
L6_CT_CTX_Glut,Vcp,-1,-1,0.41872132,0.47288665,0.10839206
L6_CT_CTX_Glut,Arhgdig,-1,-1,0.70237416,0.20027967,0.09734612
L6_CT_CTX_Glut,Immp2l,1,0,0.12061914,0.13350521,0.7458756
L6_CT_CTX_Glut,Man1b1,-1,-1,0.3868261,0.5334585,0.0797154
L6_CT_CTX_Glut,Prkcg,-1,-1,0.7831055,0.13210614,0.08478833
L6_CT_CTX_Glut,B3gat1,-1,-1,0.6803645,0.17727773,0.1423577
L6_CT_CTX_Glut,Rbm10,-1,-1,0.2465505,0.6885509,0.06489861
L6_CT_CTX_Glut,Gm17167,-1,-1,0.94716144,0.03464333,0.018195257
L6_CT_CTX_Glut,Son,-1,-1,0.50596994,0.37011826,0.12391173
L6_CT_CTX_Glut,Nup210,-1,0,0.053164173,0.21162355,0.7352123
L6_CT_CTX_Glut,Ap2a2,-1,-1,0.8745618,0.03169687,0.09374132
L6_CT_CTX_Glut,Ccl27a,-1,-1,0.39865482,0.15511298,0.44623223
L6_CT_CTX_Glut,Numbl,-1,-1,0.46898106,0.38834587,0.14267305
L6_CT_CTX_Glut,Mafg,-1,-1,0.5799243,0.29125643,0.12881923
L6_CT_CTX_Glut,Kif5a,-1,-1,0.68774074,0.2972342,0.015024958
L6_CT_CTX_Glut,Eef1a2,-1,-1,0.8848098,0.054713994,0.060476296
L6_CT_CTX_Glut,Cdh12,1,1,0.21706143,0.13714585,0.6457927
L6_CT_CTX_Glut,Prrt1,-1,-1,0.3637709,0.04827471,0.5879544
L6_CT_CTX_Glut,Frmpd3,-1,0,0.044796858,0.15683517,0.798368
L6_CT_CTX_Glut,Pfkp,-1,-1,0.97321093,0.01544571,0.011343339
L6_CT_CTX_Glut,Gpr137,-1,-1,0.71853364,0.08253618,0.19893011
L6_CT_CTX_Glut,Cdkl1,-1,-1,0.17223753,0.14978182,0.6779806
L6_CT_CTX_Glut,Clstn1,-1,-1,0.9185366,0.021376768,0.06008667
L6_CT_CTX_Glut,Haghl,-1,-1,0.2684291,0.61218905,0.11938188
L6_CT_CTX_Glut,Cnot3,-1,-1,0.46684286,0.40167958,0.13147749
L6_CT_CTX_Glut,Rph3a,-1,-1,0.97854054,0.004878664,0.016580813
L6_CT_CTX_Glut,Sbf1,-1,-1,0.9447985,0.030875018,0.024326505
L6_CT_CTX_Glut,Skap2,1,0,0.04766112,0.08163346,0.8707055
L6_CT_CTX_Glut,Rrp1,-1,-1,0.5808231,0.16712187,0.25205493
L6_CT_CTX_Glut,Dync1li2,-1,-1,0.8618363,0.10244624,0.035717387
L6_CT_CTX_Glut,Zer1,-1,-1,0.70830274,0.08417731,0.20751996
L6_CT_CTX_Glut,Neto2,-1,-1,0.39882475,0.10641879,0.4947565
L6_CT_CTX_Glut,Wdr13,-1,-1,0.74945354,0.18025891,0.07028751
L6_CT_CTX_Glut,Srpk1,-1,-1,0.52382237,0.24076414,0.23541348
L6_CT_CTX_Glut,Gmeb2,-1,-1,0.24038813,0.58407533,0.17553654
L6_CT_CTX_Glut,A830019P07Rik,0,0,0.15227582,0.12810498,0.71961915
L6_CT_CTX_Glut,Adam1a,0,-1,0.39262804,0.2947118,0.31266022
L6_CT_CTX_Glut,Susd1,0,0,0.23346704,0.10569968,0.66083324
L6_CT_CTX_Glut,2700046G09Rik,0,0,0.40774897,0.41902834,0.17322272
L6_CT_CTX_Glut,Slc35f3,0,0,0.17831162,0.16059415,0.66109425
L6_CT_CTX_Glut,Purb,0,-1,0.3296597,0.47965887,0.19068152
L6_CT_CTX_Glut,Psmd7,0,0,0.42404726,0.33897734,0.2369754
L6_CT_CTX_Glut,Spry2,0,-1,0.23066686,0.6403767,0.12895651
L6_CT_CTX_Glut,Zfp772,0,-1,0.41120064,0.26679143,0.3220079
L6_CT_CTX_Glut,Uap1,0,0,0.3792226,0.27444077,0.3463366
L6_CT_CTX_Glut,Ric3,0,-1,0.3511721,0.2958559,0.35297203
L6_CT_CTX_Glut,Psmg1,0,0,0.39380392,0.31805035,0.2881457
L6_CT_CTX_Glut,Thap4,0,0,0.30820018,0.2317786,0.4600212
L6_CT_CTX_Glut,Zfp579,0,-1,0.35875162,0.18836085,0.45288756
L6_CT_CTX_Glut,Vat1l,0,0,0.22341175,0.10533825,0.6712499
L6_CT_CTX_Glut,Ppp3r1,0,-1,0.34404784,0.29628485,0.3596673
L6_CT_CTX_Glut,Mas1,0,0,0.30775338,0.23597555,0.45627105
L6_CT_CTX_Glut,Arhgap21,0,-1,0.33288288,0.08772711,0.57939
L6_CT_CTX_Glut,Nemf,0,-1,0.3042539,0.2233065,0.47243965
L6_CT_CTX_Glut,Axin1,0,-1,0.3075672,0.2123306,0.4801022
L6_CT_CTX_Glut,Bak1,0,-1,0.4100417,0.3287862,0.26117215
L6_CT_CTX_Glut,Ap1b1,0,0,0.16348557,0.23339202,0.6031224
L6_CT_CTX_Glut,Reln,0,0,0.15895383,0.061342817,0.7797033
L6_CT_CTX_Glut,1700066M21Rik,0,0,0.3654484,0.29473215,0.3398195
L6_CT_CTX_Glut,Tti1,0,0,0.23387437,0.14160176,0.6245238
L6_CT_CTX_Glut,Fut11,0,-1,0.36919582,0.44003606,0.1907681
L6_CT_CTX_Glut,Med16,0,0,0.26521763,0.24262851,0.49215385
L6_CT_CTX_Glut,Gm27241,0,-1,0.4172863,0.32258156,0.2601321
L6_CT_CTX_Glut,Elp5,0,-1,0.30650043,0.2937958,0.39970377
L6_CT_CTX_Glut,Zfp398,0,-1,0.3402546,0.21856187,0.44118348
L6_CT_CTX_Glut,Stk19,0,-1,0.44543684,0.21403305,0.3405302
L6_CT_CTX_Glut,Ddx19b,0,-1,0.3503226,0.18228117,0.4673962
L6_CT_CTX_Glut,Slc6a9,0,0,0.31164122,0.24225187,0.44610697
L6_CT_CTX_Glut,Bbip1,0,-1,0.37414947,0.35511923,0.2707312
L6_CT_CTX_Glut,Kpnb1,0,-1,0.33483896,0.27858174,0.3865793
L6_CT_CTX_Glut,Eri1,0,0,0.18602306,0.16834155,0.64563537
L6_CT_CTX_Glut,A230083G16Rik,0,0,0.334425,0.39929837,0.2662766
L6_CT_CTX_Glut,Ndufa13,0,-1,0.34238878,0.43995944,0.21765181
L6_CT_CTX_Glut,Dse,0,0,0.15166055,0.114772454,0.733567
L6_CT_CTX_Glut,Gm17178,0,0,0.34692922,0.21539494,0.4376759
L6_CT_CTX_Glut,Srgap3,0,1,0.1733792,0.084729366,0.74189144
L6_CT_CTX_Glut,Snx16,0,0,0.44467178,0.28309473,0.27223346
L6_CT_CTX_Glut,Mmp16,0,-1,0.21583204,0.10366437,0.68050367
L6_CT_CTX_Glut,2510002D24Rik,0,0,0.45763597,0.355577,0.1867871
L6_CT_CTX_Glut,Usp42,0,-1,0.44215682,0.20539366,0.3524495
L6_CT_CTX_Glut,Foxred2,0,0,0.2537257,0.18952875,0.5567455
L6_CT_CTX_Glut,Phf8,0,-1,0.2255278,0.10325668,0.6712156
L6_CT_CTX_Glut,Mdga2,0,1,0.13840954,0.103575334,0.75801516
L6_CT_CTX_Glut,Cfap45,0,0,0.22540762,0.19923852,0.57535386
L6_CT_CTX_Glut,Mpdz,0,0,0.1812506,0.11368013,0.70506924
L6_CT_CTX_Glut,T2,0,0,0.21777412,0.15138042,0.6308454
L6_CT_CTX_Glut,Tecr,0,-1,0.33691898,0.18635824,0.47672287
L6_CT_CTX_Glut,Gm3848,0,0,0.22460447,0.22313988,0.5522557
L6_CT_CTX_Glut,Gm15832,0,0,0.45039853,0.3207923,0.22880921
L6_CT_CTX_Glut,Gm14858,0,0,0.32683772,0.09416987,0.5789924
L6_CT_CTX_Glut,Hmces,0,-1,0.36999875,0.29522005,0.3347812
L6_CT_CTX_Glut,Cuedc1,0,0,0.26357737,0.17593543,0.56048715
L6_CT_CTX_Glut,Kat6a,0,0,0.23607218,0.18296345,0.5809644
L6_CT_CTX_Glut,C330007P06Rik,0,0,0.34912336,0.17075929,0.48011732
L6_CT_CTX_Glut,Ccdc148,0,0,0.14371423,0.10521818,0.7510676
L6_CT_CTX_Glut,Ctdp1,0,0,0.24760976,0.093897045,0.6584932
L6_CT_CTX_Glut,Osbpl7,0,0,0.41126925,0.28986624,0.29886442
L6_CT_CTX_Glut,Kansl2,0,-1,0.345026,0.36160755,0.29336652
L6_CT_CTX_Glut,Cep63,0,0,0.10758984,0.10887058,0.7835396
L6_CT_CTX_Glut,4930432B10Rik,0,0,0.27495468,0.18659225,0.5384531
L6_CT_CTX_Glut,Tbl3,0,-1,0.38465947,0.37671578,0.23862477
L6_CT_CTX_Glut,Nr4a2,0,0,0.123679884,0.100061275,0.77625877
L6_CT_CTX_Glut,Anp32b,0,-1,0.34922644,0.23865953,0.41211402
L6_CT_CTX_Glut,Tpra1,0,0,0.4423437,0.25503278,0.30262348
L6_CT_CTX_Glut,Nfe2l3,0,0,0.3637999,0.31906417,0.31713593
L6_CT_CTX_Glut,Dnajb6,0,0,0.23112075,0.15597829,0.612901
L6_CT_CTX_Glut,Prdm5,0,0,0.18799062,0.08360701,0.7284024
L6_CT_CTX_Glut,Dnah9,0,0,0.12037857,0.11015801,0.76946336
L6_CT_CTX_Glut,Zfyve27,0,0,0.35810173,0.2667512,0.37514707
L6_CT_CTX_Glut,Kcns2,0,0,0.31163058,0.31209442,0.37627503
L6_CT_CTX_Glut,Fam124a,0,-1,0.36693642,0.15637214,0.47669142
L6_CT_CTX_Glut,Xkr7,0,-1,0.3558995,0.3338148,0.31028566
L6_CT_CTX_Glut,Pbrm1,0,-1,0.25962445,0.15635638,0.5840192
L6_CT_CTX_Glut,B4galt1,0,0,0.20115714,0.14657833,0.6522645
